id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,assist
2494591457,6,1,1,0,9,6lezh5aazy0xca1800e5dqxwl,1,27.4,81.8,2023-01-02T08:46:38.464Z,2023-01-02T08:46:41Z,3963315193,212,26.7,3963315195,213,3.2,3963315189,140,2.0,3963315187,56,Back,3963315191,141,80.9,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591461,7,1,1,0,13,6lezh5aazy0xca1800e5dqxwl,0,0.7,78.1,2023-01-02T08:46:41.857Z,2023-01-02T09:38:21Z,3963315219,213,0.7,3963315217,212,22.9,3963315211,56,Back,3963315221,1,,3963315209,157,,3963315213,140,16.7,3963315215,141,100.0,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591485,6,5,1,0,13,cuj4qahgk4idsme4dg8clk6gw,1,79.2,-2,2023-01-02T08:46:42.322Z,2023-01-02T08:48:39Z,3963315301,233,8,3963315299,347,,3963315297,56,Right,,,,,,,,,,,,,,,,61rdelnm1qf1rh24z6omazu1h,D. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591463,8,5,1,0,13,6lezh5aazy0xca1800e5dqxwl,0,20.8,102,2023-01-02T08:46:42.322Z,2023-01-02T08:46:50Z,3963315309,233,6,3963315223,56,Back,3963315225,347,,,,,,,,,,,,,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591513,7,1,1,0,28,cuj4qahgk4idsme4dg8clk6gw,1,84.6,0,2023-01-02T08:46:57.144Z,2023-01-02T08:46:59Z,3963315415,141,15.5,3963315413,140,85.8,3963315409,107,,3963315411,56,Right,3963315417,212,11.8,3963315419,213,1.5,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591519,8,1,1,0,30,cuj4qahgk4idsme4dg8clk6gw,1,87.1,11.7,2023-01-02T08:46:59.272Z,2023-01-02T08:47:01Z,3963315453,213,5.5,3963315449,141,5.8,3963315447,140,90.9,3963315451,212,5.7,3963315445,56,Right,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591521,9,3,1,0,33,cuj4qahgk4idsme4dg8clk6gw,0,90.8,6.4,2023-01-02T08:47:01.816Z,2023-01-04T06:43:03Z,3963315463,286,,3963315461,56,Right,3965126069,465,,3963315491,233,9,,,,,,,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591525,9,7,1,0,33,6lezh5aazy0xca1800e5dqxwl,1,9.2,93.6,2023-01-02T08:47:01.817Z,2023-01-04T06:43:06Z,3963315475,285,,3963315473,56,Back,3963315487,233,9,3965126075,383,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591527,10,49,1,0,34,6lezh5aazy0xca1800e5dqxwl,1,11.2,95.4,2023-01-02T08:47:02.816Z,2023-01-02T08:47:03Z,,,,,,,,,,,,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591537,11,1,1,0,35,6lezh5aazy0xca1800e5dqxwl,1,14.3,96.3,2023-01-02T08:47:04.474Z,2023-01-04T06:43:09Z,3963315513,212,10.7,3963315515,213,5.5,3963315507,56,Back,3963315509,140,21.6,3963315511,141,85.4,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591541,12,1,1,0,36,6lezh5aazy0xca1800e5dqxwl,1,21.9,83.9,2023-01-02T08:47:04.912Z,2023-01-02T08:47:07Z,3963315537,141,82.0,3963315539,212,8.4,3963315541,213,3.3,3963315535,140,14.0,3963315533,56,Back,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591559,13,1,1,0,38,6lezh5aazy0xca1800e5dqxwl,1,11.6,75.6,2023-01-02T08:47:07.408Z,2023-01-02T08:47:08Z,3963315579,140,21.7,3963315581,141,67.0,3963315577,56,Back,3963315585,213,5.8,3963315583,212,12.1,,,,,,,,,,bdubw4m7kqyerzclhw8s8zpp1,Juande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591569,14,1,1,0,40,6lezh5aazy0xca1800e5dqxwl,1,22.3,70.6,2023-01-02T08:47:08.848Z,2023-01-02T08:47:11Z,3963315621,212,16.5,3963315617,140,23.0,3963315619,141,94.8,3963315615,56,Back,3963315623,213,1.5,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591581,15,1,1,0,43,6lezh5aazy0xca1800e5dqxwl,1,25.7,94.2,2023-01-02T08:47:11.776Z,2023-01-02T08:47:15Z,3963315659,140,37.0,3963315665,213,5.6,3963315663,212,15.6,3963315657,56,Back,3963315661,141,79.3,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591585,16,1,1,0,46,6lezh5aazy0xca1800e5dqxwl,1,50.4,92.9,2023-01-02T08:47:15.072Z,2023-01-02T08:47:16Z,3963315675,140,56.2,3963315673,56,Left,3963315681,213,0.4,3963315677,141,96.5,3963315679,212,6.6,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591599,17,1,1,0,47,6lezh5aazy0xca1800e5dqxwl,1,56.2,96.5,2023-01-02T08:47:15.904Z,2023-01-02T08:47:19Z,3963315741,213,3.8,3963315733,56,Back,3963315735,140,44.0,3963315739,212,15.6,3963315737,141,83.3,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591611,18,1,1,0,50,6lezh5aazy0xca1800e5dqxwl,1,42.3,75.9,2023-01-02T08:47:19.120Z,2023-01-02T08:47:22Z,3963315783,212,22.4,3963315785,213,4.5,3963315777,56,Back,3963315781,141,43.7,3963315779,140,37.8,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591617,19,1,1,0,53,6lezh5aazy0xca1800e5dqxwl,1,38.5,40.7,2023-01-02T08:47:22.048Z,2023-01-02T08:47:26Z,3963315807,56,Right,3963315809,140,51.5,3963315813,212,23.5,3963315815,213,5.3,3963315811,141,12.5,,,,,,,,,,bdubw4m7kqyerzclhw8s8zpp1,Juande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591621,20,1,1,0,57,6lezh5aazy0xca1800e5dqxwl,1,57.5,10,2023-01-02T08:47:26.383Z,2023-01-02T08:47:28Z,3963315833,141,24.3,3963315841,213,2.3,3963315831,140,48.7,3963315837,212,13.4,3963315829,56,Back,,,,,,,,,,5eqoaq3vo99bk6w8rda67iw6i,P. Madanha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591627,21,1,1,1,0,6lezh5aazy0xca1800e5dqxwl,0,47.3,21.9,2023-01-02T08:47:28.560Z,2023-01-02T08:47:30Z,3963315859,141,21.2,3963315857,140,62.0,3963315863,213,6.3,3963315855,56,Center,3963315861,212,15.4,,,,,,,,,,bdubw4m7kqyerzclhw8s8zpp1,Juande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591631,10,49,1,1,2,cuj4qahgk4idsme4dg8clk6gw,1,40,73.8,2023-01-02T08:47:31.194Z,2023-01-02T08:47:31Z,,,,,,,,,,,,,,,,,,,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591643,11,1,1,1,4,cuj4qahgk4idsme4dg8clk6gw,1,44.8,72.4,2023-01-02T08:47:32.505Z,2023-01-02T08:47:34Z,3963315911,212,5.3,3963315913,213,3.9,3963315905,56,Back,3963315909,141,67.0,3963315907,140,41.1,,,,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591651,12,1,1,1,5,cuj4qahgk4idsme4dg8clk6gw,1,39.5,69.6,2023-01-02T08:47:34.425Z,2023-01-02T08:47:36Z,3963315941,140,29.1,3963315943,141,75.1,3963315939,56,Back,3963315945,212,11.5,3963315947,213,2.8,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591663,13,1,1,1,7,cuj4qahgk4idsme4dg8clk6gw,1,29.2,73.9,2023-01-02T08:47:35.993Z,2023-01-02T08:47:40Z,3963315979,140,22.8,3963315977,56,Back,3963315981,141,60.3,3963315985,213,4.1,3963315983,212,11.4,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591679,14,1,1,1,11,cuj4qahgk4idsme4dg8clk6gw,1,24.2,52.2,2023-01-02T08:47:40.249Z,2023-01-02T08:47:45Z,3963316049,213,5.0,3963316047,212,19.6,3963316043,140,30.2,3963316045,141,24.9,3963316041,56,Back,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591685,15,1,1,1,16,cuj4qahgk4idsme4dg8clk6gw,1,33.8,16.3,2023-01-02T08:47:45.001Z,2023-01-04T06:44:55Z,3963316067,140,49.6,3963316069,141,19.8,3963316071,212,16.8,3963316065,56,Back,3963316073,213,0.1,,,,,,,,,,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591693,16,1,1,1,17,cuj4qahgk4idsme4dg8clk6gw,1,50,15.5,2023-01-02T08:47:46.249Z,2023-01-04T06:45:00Z,3963316107,140,45.6,3963316109,141,25.8,3963316113,213,2.2,3963316105,56,Back,3963316111,212,8.4,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591725,17,1,1,1,19,cuj4qahgk4idsme4dg8clk6gw,1,48.7,30.3,2023-01-02T08:47:47.850Z,2023-01-02T08:47:56Z,3963316217,1,,3963316205,155,,3963316207,56,Left,3963316209,140,68.0,3963316213,212,44.2,3963316215,213,1.1,3963316211,141,88.1,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591727,18,1,1,1,28,cuj4qahgk4idsme4dg8clk6gw,0,94.8,77.8,2023-01-02T08:47:56.762Z,2023-01-04T06:45:30Z,3965126721,225,,3963316227,155,,3965126725,72,,3963316257,236,,3963316235,212,0.6,3963316231,140,94.7,3963316237,213,4.5,3963316229,56,Center,8gzsegmgy3fjcluzdci515j2t,J. Clisby,3965126723,386,3963316263,286,3963316259,233,22,3963316225,2,3963316233,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,
2494591729,22,12,1,1,28,6lezh5aazy0xca1800e5dqxwl,1,5.4,25.3,2023-01-02T08:47:56.862Z,2023-01-02T08:47:58Z,3963316243,185,,3963316245,56,Back,3963316269,233,18,,,,,,,,,,,,,,,,5eqoaq3vo99bk6w8rda67iw6i,P. Madanha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591731,19,61,1,1,29,cuj4qahgk4idsme4dg8clk6gw,1,94.7,77,2023-01-02T08:47:57.513Z,2023-01-02T08:47:57Z,3963316247,56,Center,,,,,,,,,,,,,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591741,23,49,1,1,30,6lezh5aazy0xca1800e5dqxwl,1,5.4,25.3,2023-01-02T08:47:58.929Z,2023-01-02T08:47:59Z,,,,,,,,,,,,,,,,,,,,,,,,,5eqoaq3vo99bk6w8rda67iw6i,P. Madanha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591753,24,1,1,1,31,6lezh5aazy0xca1800e5dqxwl,1,11.9,19.2,2023-01-02T08:47:59.903Z,2023-01-02T08:48:02Z,3963316323,141,15.5,3963316325,212,12.6,3963316327,213,6.1,3963316321,140,23.7,3963316319,56,Back,,,,,,,,,,5eqoaq3vo99bk6w8rda67iw6i,P. Madanha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591769,25,1,1,1,34,6lezh5aazy0xca1800e5dqxwl,1,26.7,17.1,2023-01-02T08:48:02.607Z,2023-01-02T08:48:07Z,3963316383,56,Back,3963316385,140,32.2,3963316391,213,0.9,3963316389,212,9.3,3963316387,141,27.9,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591793,26,1,1,1,38,6lezh5aazy0xca1800e5dqxwl,1,29.9,25.9,2023-01-02T08:48:07.472Z,2023-01-02T08:48:13Z,3963316465,141,59.3,3963316463,140,27.5,3963316461,56,Back,3963316467,212,22.9,3963316469,213,1.7,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591803,27,1,1,1,44,6lezh5aazy0xca1800e5dqxwl,1,31.5,71.1,2023-01-02T08:48:13.072Z,2023-01-02T09:39:30Z,3963316499,213,1.1,3963316497,212,11.9,3963316493,140,36.5,3963316495,141,86.8,3963316491,56,Back,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591813,28,1,1,1,45,6lezh5aazy0xca1800e5dqxwl,1,36.2,84.1,2023-01-02T08:48:14.175Z,2023-01-02T08:48:17Z,3963316527,141,69.0,3963316529,212,10.3,3963316523,140,36.6,3963316531,213,4.8,3963316521,56,Back,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591841,29,4,1,1,48,6lezh5aazy0xca1800e5dqxwl,1,37.2,75.1,2023-01-02T08:48:17.103Z,2023-01-04T06:46:11Z,3963316623,152,,3963316633,233,20,3963316621,56,Back,3965126995,294,,3963316627,286,,3963316619,13,,,,,,,,bdubw4m7kqyerzclhw8s8zpp1,Juande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591835,20,4,1,1,48,cuj4qahgk4idsme4dg8clk6gw,0,62.8,24.9,2023-01-02T08:48:17.104Z,2023-01-04T06:46:14Z,3963316603,152,,3963316601,56,Center,3963316607,285,,3963316651,233,29,3963316599,13,,3965127005,294,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591859,30,1,1,2,1,6lezh5aazy0xca1800e5dqxwl,1,31.9,66.6,2023-01-02T08:48:30.255Z,2023-01-02T08:50:03Z,3963316709,140,37.4,3963316707,56,Back,3963316715,213,1.0,3963316713,212,11.3,3963318203,189,,3963316711,141,80.8,3963316703,5,,3963316705,152,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591863,31,1,1,2,2,6lezh5aazy0xca1800e5dqxwl,1,37.4,80.8,2023-01-02T08:48:30.847Z,2023-01-02T08:48:32Z,3963316729,56,Center,3963316733,141,75.6,3963316735,212,17.6,3963316737,213,6.1,3963316731,140,53.8,,,,,,,,,,bdubw4m7kqyerzclhw8s8zpp1,Juande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591867,32,50,1,2,3,6lezh5aazy0xca1800e5dqxwl,1,54.6,76.7,2023-01-02T08:48:31.738Z,2023-01-02T08:48:33Z,3963316795,233,21,3963316749,286,,3963316747,56,Center,,,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591873,21,7,1,2,3,cuj4qahgk4idsme4dg8clk6gw,1,45.4,23.3,2023-01-02T08:48:31.739Z,2023-01-04T06:46:34Z,3965127169,384,,3963316787,233,32,3963316771,56,Back,3963316773,285,,,,,,,,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591877,22,49,1,2,4,cuj4qahgk4idsme4dg8clk6gw,1,57.2,20,2023-01-02T08:48:32.779Z,2023-01-02T08:48:33Z,,,,,,,,,,,,,,,,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591889,23,1,1,2,5,cuj4qahgk4idsme4dg8clk6gw,0,58.6,21.3,2023-01-02T08:48:34.026Z,2023-01-02T08:48:35Z,3963316831,56,Center,3963316837,212,22.1,3963316839,213,0.1,3963316835,141,23.4,3963316833,140,79.6,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591895,33,49,1,2,7,6lezh5aazy0xca1800e5dqxwl,1,17.6,75.1,2023-01-02T08:48:36.415Z,2023-01-02T08:48:36Z,,,,,,,,,,,,,,,,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494591915,34,1,1,2,8,6lezh5aazy0xca1800e5dqxwl,1,17.6,75.1,2023-01-02T08:48:36.703Z,2023-01-02T08:48:41Z,3963316925,56,Back,3963316933,213,3.8,3963316931,212,19.1,3963316929,141,57.5,3963316927,140,3.4,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
