id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/8/value,qualifier/12/value,qualifier/11/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/14/value
2491974979,10,1,1,0,42,38ui5tfi8anjuh533emny2tz1,1,34.4,53.6,2022-12-17T06:00:38.393Z,2022-12-17T06:30:10Z,3949390429,141,15.8,3949390433,213,4.9,3949390431,212,26.1,3949390427,140,38.7,3949390425,56,Back,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491974987,11,1,1,0,47,38ui5tfi8anjuh533emny2tz1,1,66.4,14,2022-12-17T06:00:43.313Z,2022-12-17T06:00:44Z,3949390467,56,Right,3949390469,140,75.5,3949390473,212,12.0,3949390471,141,3.4,3949390475,213,5.6,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491974993,12,1,1,0,48,38ui5tfi8anjuh533emny2tz1,1,75.6,3.4,2022-12-17T06:00:44.689Z,2022-12-17T06:00:46Z,3949390491,140,90.1,3949390489,56,Right,3949390497,213,0.3,3949390495,212,15.8,3949390493,141,9.7,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491974999,13,1,1,0,50,38ui5tfi8anjuh533emny2tz1,1,89.9,10,2022-12-17T06:00:46.402Z,2022-12-17T09:31:03Z,3949390509,2,,3949548269,224,,3949390515,140,88.5,3949390521,213,1.7,3949390517,141,36.7,3949390513,56,Center,3949548271,20,,3949390519,212,18.2,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975015,14,1,1,0,53,38ui5tfi8anjuh533emny2tz1,1,86.6,36.3,2022-12-17T06:00:50.049Z,2022-12-17T09:31:20Z,3949390621,213,2.9,3949390615,141,42.7,3949390789,210,15,3949390611,140,68.8,3949390791,154,,3949390609,56,Center,3949390619,212,19.2,,,,4rg5d1oo8rtclemhci81i6xg5,R. Mak,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975019,15,15,1,0,54,38ui5tfi8anjuh533emny2tz1,1,69,42.8,2022-12-17T06:00:50.977Z,2022-12-17T09:31:21Z,3949390815,230,99.7,3949390811,146,85.8,3949390797,154,,3949390807,215,,3949390817,231,49.3,3949390795,29,,3949390631,56,Center,3949390805,103,11.1,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,3949390629,18,3949390803,102,52.6,3949390627,22,3949390671,20,3949390793,76,3949390675,82,3949390809,328,3949390677,233,10,3949390799,55,14,3949390813,147,46.9,,,,,,,,,,
2491975025,10,10,1,0,54,c4ygb6mnh53kpl2mpxe52l8jw,1,19.8,50.9,2022-12-17T06:00:51.077Z,2022-12-17T09:34:52Z,3949390653,56,Back,3949390651,94,,3949390681,233,15,,,,,,,,,,,,,,,,7qwmlcxsxlxmq01g7dkt7v14a,M. Balard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975029,11,49,1,0,59,c4ygb6mnh53kpl2mpxe52l8jw,1,6.3,34,2022-12-17T06:00:55.522Z,2022-12-17T06:00:55Z,,,,,,,,,,,,,,,,,,,,,,,,,bgl8h2ygh9ztbnzt79wv178ph,D. Vukovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975063,12,1,1,1,10,c4ygb6mnh53kpl2mpxe52l8jw,1,13.3,43.4,2022-12-17T06:01:07.035Z,2022-12-17T09:31:47Z,3949390879,141,20.6,3949390883,213,5.3,3949390881,212,18.1,3949390877,140,22.2,3949390875,56,Back,,,,,,,,,,bgl8h2ygh9ztbnzt79wv178ph,D. Vukovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975087,13,1,1,1,12,c4ygb6mnh53kpl2mpxe52l8jw,1,22.2,20.6,2022-12-17T06:01:08.450Z,2022-12-17T09:31:54Z,3949391009,212,17.2,3949391011,213,2.1,3949391003,56,Back,3949391005,140,13.3,3949391007,141,41.8,,,,,,,,,,3py7ky3kq3ikgy0fl2g2rrtre,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975097,14,1,1,1,24,c4ygb6mnh53kpl2mpxe52l8jw,1,18.3,48.4,2022-12-17T06:01:20.979Z,2022-12-17T06:01:46Z,3949391063,212,56.1,3949391059,140,62.5,3949391055,155,,3949391057,56,Left,3949391067,213,0.6,3949391069,1,,3949391061,141,94.7,,,,bgl8h2ygh9ztbnzt79wv178ph,D. Vukovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975103,15,1,1,1,28,c4ygb6mnh53kpl2mpxe52l8jw,0,63.2,96.2,2022-12-17T06:01:24.850Z,2022-12-17T06:31:40Z,3949391097,3,,3949391103,141,88.4,3949391105,212,6.0,3949391107,213,5.2,3949391099,56,Left,3949391101,140,65.8,,,,,,,b8ptjj6m4jh83ixhtny9o2v4k,J. Farrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975115,16,1,1,1,31,38ui5tfi8anjuh533emny2tz1,0,23.8,11.6,2022-12-17T06:01:27.571Z,2022-12-17T06:31:37Z,3949391179,213,6.3,3949391169,157,,3949391173,140,40.8,3949391177,212,17.9,3949391175,141,11.1,3949391181,1,,3949391171,56,Back,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975133,16,1,1,1,32,c4ygb6mnh53kpl2mpxe52l8jw,1,61.3,89.6,2022-12-17T06:01:28.994Z,2022-12-17T06:01:32Z,3949391243,213,3.0,3949391231,56,Back,3949391239,141,92.0,3949391237,140,45.0,3949391241,212,17.2,,,,,,,,,,b8ptjj6m4jh83ixhtny9o2v4k,J. Farrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975139,17,1,1,1,36,c4ygb6mnh53kpl2mpxe52l8jw,1,43.9,91.7,2022-12-17T06:01:32.450Z,2022-12-17T06:01:35Z,3949391269,140,33.9,3949391273,212,30.7,3949391267,56,Back,3949391275,213,4.4,3949391271,141,49.3,,,,,,,,,,4p3oumqahcdjl66oqw3jwjsdm,J. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975147,18,1,1,1,39,c4ygb6mnh53kpl2mpxe52l8jw,1,33.5,47.3,2022-12-17T06:01:35.442Z,2022-12-17T06:01:37Z,3949391293,56,Back,3949391299,212,14.7,3949391301,213,4.8,3949391297,141,25.7,3949391295,140,34.3,,,,,,,,,,3py7ky3kq3ikgy0fl2g2rrtre,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975159,19,1,1,1,41,c4ygb6mnh53kpl2mpxe52l8jw,1,34.3,25.7,2022-12-17T06:01:37.858Z,2022-12-17T06:01:43Z,3949391369,213,2.4,3949391361,56,Back,3949391365,141,32.3,3949391367,212,6.5,3949391363,140,29.8,,,,,,,,,,8h8ihiytz6xko4a4fzrpqz8ph,S. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975169,20,1,1,1,46,c4ygb6mnh53kpl2mpxe52l8jw,1,30.7,35,2022-12-17T06:01:42.914Z,2022-12-17T06:01:46Z,3949391427,212,18.8,3949391425,141,62.7,3949391421,56,Back,3949391429,213,1.6,3949391423,140,30.6,,,,,,,,,,3py7ky3kq3ikgy0fl2g2rrtre,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975201,21,1,1,1,52,c4ygb6mnh53kpl2mpxe52l8jw,1,33.9,67.2,2022-12-17T06:01:48.514Z,2022-12-17T06:01:52Z,3949391589,212,22.4,3949391591,213,4.6,3949391583,56,Back,3949391585,140,32.2,3949391587,141,34.3,,,,,,,,,,5l9ozhnxtdp4w8dawcskpx5ud,B. Kaltak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975221,22,1,1,1,56,c4ygb6mnh53kpl2mpxe52l8jw,1,32.2,34.3,2022-12-17T06:01:52.802Z,2022-12-17T06:01:57Z,3949391667,141,64.8,3949391665,140,32.1,3949391671,213,1.6,3949391669,212,20.7,3949391663,56,Back,,,,,,,,,,3py7ky3kq3ikgy0fl2g2rrtre,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975237,23,1,1,2,0,c4ygb6mnh53kpl2mpxe52l8jw,1,32.1,65.9,2022-12-17T06:01:57.202Z,2022-12-17T06:02:04Z,3949391763,140,33.9,3949391767,212,24.1,3949391765,141,30.5,3949391761,56,Back,3949391769,213,4.8,,,,,,,,,,5l9ozhnxtdp4w8dawcskpx5ud,B. Kaltak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975249,24,1,1,2,8,c4ygb6mnh53kpl2mpxe52l8jw,1,35.3,27.8,2022-12-17T06:02:04.626Z,2022-12-17T06:02:08Z,3949391819,213,1.7,3949391813,140,32.9,3949391817,212,25.3,3949391815,141,64.8,3949391811,56,Back,,,,,,,,,,3py7ky3kq3ikgy0fl2g2rrtre,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975267,25,1,1,2,11,c4ygb6mnh53kpl2mpxe52l8jw,1,31.4,65,2022-12-17T06:02:08.274Z,2022-12-17T06:02:14Z,3949391909,213,3.8,3949391901,56,Back,3949391905,141,48.1,3949391907,212,17.9,3949391903,140,18.3,,,,,,,,,,5l9ozhnxtdp4w8dawcskpx5ud,B. Kaltak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975281,26,1,1,2,17,c4ygb6mnh53kpl2mpxe52l8jw,1,21.1,37.7,2022-12-17T06:02:14.066Z,2022-12-17T06:02:28Z,3949391971,212,41.8,3949391975,1,,3949391967,140,58.6,3949391965,56,Right,3949391963,155,,3949391969,141,17.2,3949391973,213,5.9,,,,bgl8h2ygh9ztbnzt79wv178ph,D. Vukovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975289,27,1,1,2,20,c4ygb6mnh53kpl2mpxe52l8jw,0,55.4,18.5,2022-12-17T06:02:17.042Z,2022-12-17T06:02:26Z,3949392013,56,Center,3949392019,212,19.1,3949392011,155,,3949392017,141,37.7,3949392021,213,0.8,3949392015,140,68.7,,,,,,,36gq011by1cjkem274ahdfg89,Marco Túlio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975301,17,1,1,2,22,38ui5tfi8anjuh533emny2tz1,1,27.5,56.6,2022-12-17T06:02:18.981Z,2022-12-17T06:02:21Z,3949392093,212,9.0,3949392087,56,Back,3949392085,3,,3949392091,141,59.1,3949392089,140,35.9,3949392095,213,0.2,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975305,18,1,1,2,25,38ui5tfi8anjuh533emny2tz1,1,35.7,59.4,2022-12-17T06:02:21.380Z,2022-12-17T06:02:22Z,3949392119,212,15.5,3949392113,56,Back,3949392111,3,,3949392121,213,2.2,3949392115,140,26.8,3949392117,141,77.6,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975307,19,49,1,2,26,38ui5tfi8anjuh533emny2tz1,1,27.5,81.4,2022-12-17T06:02:22.692Z,2022-12-17T06:02:23Z,,,,,,,,,,,,,,,,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975311,20,1,1,2,26,38ui5tfi8anjuh533emny2tz1,1,27,84.7,2022-12-17T06:02:23.125Z,2022-12-17T06:02:24Z,3949392131,140,37.5,3949392135,212,12.3,3949392137,213,0.5,3949392133,141,92.6,3949392129,56,Back,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975323,21,1,1,2,28,38ui5tfi8anjuh533emny2tz1,1,36.7,91.8,2022-12-17T06:02:24.685Z,2022-12-17T06:02:27Z,3949392203,141,73.8,3949392201,140,23.7,3949392207,213,3.9,3949392199,56,Back,3949392205,212,18.3,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975335,22,1,1,2,31,38ui5tfi8anjuh533emny2tz1,1,23.5,68.1,2022-12-17T06:02:27.666Z,2022-12-17T06:02:31Z,3949392253,212,33.7,3949392247,56,Back,3949392251,141,19.1,3949392249,140,28.3,3949392257,1,,3949392255,213,4.9,,,,,,,49ctudxdwjkrhz6n3ykjpmdey,A. Gurd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975345,23,1,1,2,34,38ui5tfi8anjuh533emny2tz1,1,27.9,14.9,2022-12-17T06:02:31.229Z,2022-12-17T06:02:33Z,3949392321,140,34.1,3949392319,56,Back,3949392327,213,5.5,3949392325,212,9.6,3949392323,141,4.6,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975347,24,3,1,2,37,38ui5tfi8anjuh533emny2tz1,0,38.8,4.8,2022-12-17T06:02:33.418Z,2022-12-17T09:33:51Z,3949392377,233,28,3949549537,465,,3949392333,286,,3949392331,56,Back,,,,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975355,28,7,1,2,37,c4ygb6mnh53kpl2mpxe52l8jw,1,61.2,95.2,2022-12-17T06:02:33.419Z,2022-12-17T09:33:54Z,3949392373,233,24,3949549589,385,,3949392359,285,,3949392355,167,,3949392357,56,Left,,,,,,,,,,b8ptjj6m4jh83ixhtny9o2v4k,J. Farrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975399,25,5,1,2,38,38ui5tfi8anjuh533emny2tz1,1,44.2,-1.7,2022-12-17T06:02:34.622Z,2022-12-17T06:02:47Z,3949392579,233,29,3949392575,347,,3949392573,56,Back,,,,,,,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975359,29,5,1,2,38,c4ygb6mnh53kpl2mpxe52l8jw,0,55.8,101.7,2022-12-17T06:02:34.622Z,2022-12-17T06:31:42Z,3949392369,56,Left,3949392583,233,25,3949392371,347,,,,,,,,,,,,,,,,,b8ptjj6m4jh83ixhtny9o2v4k,J. Farrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975407,26,1,1,2,51,38ui5tfi8anjuh533emny2tz1,1,44.4,0,2022-12-17T06:02:47.571Z,2022-12-17T06:02:49Z,3949392601,141,11.3,3949392605,213,0.7,3949392599,140,54.2,3949392595,107,,3949392603,212,13.6,3949392597,56,Right,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491975413,27,1,1,2,52,38ui5tfi8anjuh533emny2tz1,1,54.2,11.3,2022-12-17T06:02:48.431Z,2022-12-17T09:34:22Z,3949392647,140,43.4,3949393783,156,,3949392653,213,3.5,3949392651,212,12.0,3949392649,141,5.6,3949392643,56,Back,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
