id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2526349007,6,49,1,0,11,7jv344gvcvgqg7oeuc9u554dm,1,65.5,16,2023-04-01T11:01:30.903Z,2023-04-01T11:01:31Z,,,,,,,,,,,,,,,,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349035,7,1,1,0,12,7jv344gvcvgqg7oeuc9u554dm,1,56.6,18.8,2023-04-01T11:01:32.040Z,2023-04-01T11:01:33Z,4151586865,213,5.6,4151586861,141,9.1,4151586863,212,10.4,4151586859,140,64.2,4151586857,56,Right,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349067,8,43,1,0,14,7jv344gvcvgqg7oeuc9u554dm,1,0,0,2023-04-01T11:01:33.543Z,2023-04-01T11:01:41Z,4151587027,144,1,4151586991,141,13.6,4151586993,212,4.7,4151586987,56,Right,4151586989,140,67.8,4151586995,213,0.7,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349069,9,4,1,0,17,7jv344gvcvgqg7oeuc9u554dm,1,69.4,15.6,2023-04-01T11:01:37.224Z,2023-04-01T11:54:19Z,4151587007,286,,4151587003,152,,4151586999,13,,4151752955,294,,4151587001,56,Right,4151640337,233,6,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349119,6,4,1,0,17,cuj4qahgk4idsme4dg8clk6gw,0,30.6,84.4,2023-04-01T11:01:37.225Z,2023-04-01T11:54:48Z,4151587221,152,,4151587219,56,Back,4151587217,13,,4151754143,294,,4151587225,285,,4151640357,233,9,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349261,10,1,1,0,51,7jv344gvcvgqg7oeuc9u554dm,0,65.2,8,2023-04-01T11:02:11.255Z,2023-04-03T11:28:26Z,4160836599,20,,4160836595,224,,4151587805,213,0.8,4151587789,2,,4151587795,152,,4151587791,5,,4151587799,140,88.9,4151587807,1,,906itj33c7nzyzhkvxswvaxas,L. Rose,4151587803,212,37.2,4151587801,141,48.7,4151587793,155,4151587797,56,Center,,,,,,,,,,,,,,,,,,,,,,,
2526349269,7,12,1,0,52,cuj4qahgk4idsme4dg8clk6gw,1,17.4,50.9,2023-04-01T11:02:11.917Z,2023-04-03T11:28:35Z,4151587825,56,Back,4151587833,213,4.9,4151587829,141,19.1,4151587827,140,21.8,4151587831,212,22.1,4151587857,15,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528096149,796,3,1,0,58,7jv344gvcvgqg7oeuc9u554dm,0,82.3,83.6,2023-04-01T11:02:17.864Z,2023-04-03T11:29:05Z,4160837825,286,,4160837829,467,7vq2cctowa657lg0v740lhtjp,4160837827,465,,4160837823,56,Left,,,,,,,,,,,,,cyex7clv49xf8p6j8l3jw1cdl,J. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349335,11,13,1,1,2,7jv344gvcvgqg7oeuc9u554dm,1,78.7,70.5,2023-04-01T11:02:21.431Z,2023-04-03T11:29:48Z,4151588113,56,Center,4151594701,231,51.1,4151594689,81,,4151591445,20,,4151594697,458,,4151594693,103,43.1,4151588111,18,,4151594695,215,,cyex7clv49xf8p6j8l3jw1cdl,J. Romero,4151594691,102,30.8,4151594699,230,97.8,4151591443,24,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349339,8,5,1,1,2,cuj4qahgk4idsme4dg8clk6gw,1,-1,59.4,2023-04-01T11:02:22.221Z,2023-04-01T11:03:20Z,4151588135,56,Back,4151590421,233,16,4151588137,346,,,,,,,,,,,,,,,,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349801,16,5,1,1,2,7jv344gvcvgqg7oeuc9u554dm,0,101,40.6,2023-04-01T11:02:22.221Z,2023-04-01T11:19:22Z,4151590331,346,,4151590329,56,Center,4151590433,233,8,,,,,,,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349463,9,1,1,1,17,cuj4qahgk4idsme4dg8clk6gw,1,4.3,44.8,2023-04-01T11:02:36.974Z,2023-04-01T11:02:39Z,4151588731,213,5.6,4151588723,56,Back,4151588727,141,26.2,4151588729,212,20.2,4151588721,124,,4151588725,140,19.3,4151588745,189,,4151588735,237,,1vr7xk50jy6ytnogke8h6ciga,C. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349481,10,1,1,1,20,cuj4qahgk4idsme4dg8clk6gw,1,30.6,24.1,2023-04-01T11:02:40.237Z,2023-04-01T11:02:42Z,4151588825,140,27.3,4151588829,212,16.4,4151588831,213,1.8,4151588827,141,47.6,4151588823,56,Back,,,,,,,,,,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349497,11,1,1,1,23,cuj4qahgk4idsme4dg8clk6gw,1,28.4,50.3,2023-04-01T11:02:42.636Z,2023-04-01T11:02:45Z,4151588915,212,20.0,4151588911,140,36.4,4151588917,213,1.1,4151588913,141,77.0,4151588909,56,Back,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349519,12,1,1,1,25,cuj4qahgk4idsme4dg8clk6gw,0,41.8,77.5,2023-04-01T11:02:45.260Z,2023-04-01T11:02:48Z,4151589041,212,49.1,4151589039,141,36.7,4151589033,155,,4151589037,140,80.4,4151589043,213,5.7,4151589035,56,Center,4151589045,1,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349521,12,12,1,1,28,7jv344gvcvgqg7oeuc9u554dm,1,20.8,64.5,2023-04-01T11:02:47.751Z,2023-04-03T11:30:17Z,4151589049,56,Back,4160840095,15,,4151589057,213,5.4,4151589053,141,61.7,4151589051,140,22.4,4151589055,212,2.5,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349577,13,1,1,1,33,cuj4qahgk4idsme4dg8clk6gw,1,93.3,17.9,2023-04-01T11:02:53.117Z,2023-04-01T11:02:56Z,4151589307,56,Right,4151589309,140,87.0,4151589313,212,7.9,4151589311,141,11.6,4151589315,213,3.7,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349595,14,1,1,1,36,cuj4qahgk4idsme4dg8clk6gw,0,84.6,18,2023-04-01T11:02:56.237Z,2023-04-03T11:30:33Z,4151589395,56,Center,4151661793,233,41,4160840553,223,,4151589399,141,50.3,4151589391,2,,4151589401,212,24.2,4151589397,140,94.3,4151589393,155,,1smjjhc426d9s9ly2g41cqvl6,T. Ostler,4160840555,72,,4151589403,213,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349599,13,44,1,1,37,7jv344gvcvgqg7oeuc9u554dm,1,7.6,49.8,2023-04-01T11:02:56.972Z,2023-04-03T11:30:45Z,4151589797,233,15,4151589413,285,,4151589411,56,Back,,,,,,,,,,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349667,15,44,1,1,37,cuj4qahgk4idsme4dg8clk6gw,0,92.4,50.2,2023-04-01T11:02:56.973Z,2023-04-03T11:30:46Z,4151589725,286,,4151589793,233,13,4151589723,56,Center,,,,,,,,,,,,,,,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526352199,41,41,1,1,37,7jv344gvcvgqg7oeuc9u554dm,1,4.6,51.8,2023-04-01T11:02:57.311Z,2023-04-03T11:31:22Z,4151662017,213,0.8,4151662013,141,52.4,4151662011,140,5.0,4151662015,212,0.6,4160841035,378,,4151661803,233,14,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349675,16,61,1,1,38,cuj4qahgk4idsme4dg8clk6gw,1,91.6,46.3,2023-04-01T11:02:58.109Z,2023-04-03T11:31:25Z,4151589765,56,Center,,,,,,,,,,,,,,,,,,,,,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349629,14,12,1,1,41,7jv344gvcvgqg7oeuc9u554dm,1,5.3,67.5,2023-04-01T11:03:00.536Z,2023-04-01T11:03:01Z,4151589529,213,0.8,4151589521,56,Back,4151589523,140,16.4,4151589527,212,16.8,4151589545,15,,4151589525,141,85.2,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349699,17,1,1,1,46,cuj4qahgk4idsme4dg8clk6gw,1,78.6,8.1,2023-04-01T11:03:05.517Z,2023-04-01T11:53:47Z,4151589865,56,Right,4151589869,141,11.0,4151589873,213,2.8,4151589871,212,5.6,4151589867,140,73.6,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349717,18,1,1,1,47,cuj4qahgk4idsme4dg8clk6gw,1,72.9,14.1,2023-04-01T11:03:07.052Z,2023-04-01T11:53:51Z,4151589939,140,87.6,4151589941,141,6.2,4151589943,212,16.3,4151589937,56,Right,4151589945,213,5.9,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349721,19,61,1,1,48,cuj4qahgk4idsme4dg8clk6gw,0,88.1,10.9,2023-04-01T11:03:07.417Z,2023-04-03T11:31:49Z,4151589963,56,Right,,,,,,,,,,,,,,,,,,,,,,1smjjhc426d9s9ly2g41cqvl6,T. Ostler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349739,15,1,1,1,49,7jv344gvcvgqg7oeuc9u554dm,0,13.2,92,2023-04-01T11:03:08.912Z,2023-04-01T11:30:26Z,4151590029,140,45.1,4151590033,212,35.8,4151665193,157,,4151590031,141,73.4,4151590027,56,Back,4151665195,1,,4151590035,213,5.9,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349775,20,1,1,1,53,cuj4qahgk4idsme4dg8clk6gw,1,55.4,42.4,2023-04-01T11:03:12.972Z,2023-04-01T11:03:15Z,4151590207,140,58.8,4151590209,141,27.4,4151590205,56,Center,4151590213,213,5.0,4151590211,212,10.8,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349837,21,1,1,1,55,cuj4qahgk4idsme4dg8clk6gw,1,60.4,24.6,2023-04-01T11:03:15.229Z,2023-04-01T11:03:20Z,4151590459,56,Right,4151590461,140,76.2,4151590463,141,5.0,4151590467,213,5.6,4151590465,212,21.3,,,,,,,,,,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349841,17,45,1,2,0,7jv344gvcvgqg7oeuc9u554dm,0,22.3,84.1,2023-04-01T11:03:20.253Z,2023-04-01T11:03:23Z,4151590573,233,22,4151590489,285,,4151590487,56,Back,,,,,,,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349851,22,3,1,2,0,cuj4qahgk4idsme4dg8clk6gw,1,77.7,15.9,2023-04-01T11:03:20.253Z,2023-04-03T11:32:01Z,4151590555,233,17,4151590531,286,,4160843161,464,,4151590529,56,Right,,,,,,,,,,,,,1smjjhc426d9s9ly2g41cqvl6,T. Ostler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349853,18,45,1,2,3,7jv344gvcvgqg7oeuc9u554dm,0,26.2,75.6,2023-04-01T11:03:22.925Z,2023-04-01T11:03:24Z,4151590539,285,,4151590537,56,Back,4151590587,233,23,,,,,,,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349855,23,3,1,2,3,cuj4qahgk4idsme4dg8clk6gw,1,73.8,24.4,2023-04-01T11:03:22.925Z,2023-04-03T11:32:07Z,4151590543,56,Center,4151590549,286,,4151590579,233,18,4160843333,464,,,,,,,,,,,,,,1smjjhc426d9s9ly2g41cqvl6,T. Ostler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349865,24,1,1,2,4,cuj4qahgk4idsme4dg8clk6gw,1,78.7,27.7,2023-04-01T11:03:24.117Z,2023-04-03T11:32:08Z,4151590589,56,Center,4151590595,212,7.2,4151590591,140,74.9,4151590593,141,36.6,4151590597,213,2.2,,,,,,,,,,1smjjhc426d9s9ly2g41cqvl6,T. Ostler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526349899,25,1,1,2,5,cuj4qahgk4idsme4dg8clk6gw,1,74.9,36.6,2023-04-01T11:03:24.445Z,2023-04-03T11:32:52Z,4151590737,141,56.3,4151590733,56,Center,4151590741,213,0.6,4151590819,4,,4151590739,212,23.2,4151590735,140,92.9,4151591177,210,15,4151591179,154,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2526349901,26,15,1,2,6,cuj4qahgk4idsme4dg8clk6gw,1,91.3,53.4,2023-04-01T11:03:25.373Z,2023-04-03T11:32:52Z,4151591197,328,,4151591193,103,4.4,4151591185,154,,4151591199,146,93.3,4151591191,102,50.1,4151591201,147,52.9,4151591181,78,,4160844613,89,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,4151590747,22,,4151590751,56,Center,4151591315,233,4151590749,17,,,19,4151591195,214,4151591187,55,25,4151591183,29,4151590919,72,,,,,,,,,,,,
2526349923,19,10,1,2,6,7jv344gvcvgqg7oeuc9u554dm,1,4.4,49.1,2023-04-01T11:03:25.473Z,2023-04-03T11:32:38Z,4160844253,174,,4151591255,21,,4151590855,56,Back,4160844135,389,,4151591337,233,26,4160844137,376,,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526350003,20,12,1,2,12,7jv344gvcvgqg7oeuc9u554dm,1,12.3,49.1,2023-04-01T11:03:31.687Z,2023-04-03T11:33:05Z,4151591245,141,14.8,4151591247,212,49.7,4151591243,140,54.1,4151591241,56,Right,4151591249,213,5.8,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526350013,27,1,1,2,18,cuj4qahgk4idsme4dg8clk6gw,1,55.5,78.2,2023-04-01T11:03:38.285Z,2023-04-01T11:55:10Z,4151591293,213,4.2,4151591291,212,17.2,4151591277,56,Back,4151591283,140,47.2,4151591287,141,56.4,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526350041,28,1,1,2,20,cuj4qahgk4idsme4dg8clk6gw,1,46.1,51.8,2023-04-01T11:03:40.060Z,2023-04-01T11:03:41Z,4151591405,213,5.4,4151591401,141,28.5,4151591403,212,19.9,4151591399,140,57.6,4151591397,56,Center,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526350085,29,1,1,2,22,cuj4qahgk4idsme4dg8clk6gw,1,59.2,26.5,2023-04-01T11:03:41.805Z,2023-04-01T11:03:44Z,4151591565,212,18.3,4151591561,140,73.8,4151591563,141,11.7,4151591567,213,5.7,4151591559,56,Right,,,,,,,,,,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526350157,30,1,1,2,24,cuj4qahgk4idsme4dg8clk6gw,0,78.8,8.6,2023-04-01T11:03:43.765Z,2023-04-03T11:33:19Z,4151591865,141,100.0,4151591869,213,1.3,4151591861,56,Left,4151591867,212,65.6,4151591863,140,94.4,4160845277,20,,4160845275,224,,4151591859,155,,1smjjhc426d9s9ly2g41cqvl6,T. Ostler,4151591857,2,,4151591871,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526350319,21,5,1,2,29,7jv344gvcvgqg7oeuc9u554dm,1,5.2,-1.4,2023-04-01T11:03:48.983Z,2023-04-01T11:04:00Z,4151592575,233,31,4151592571,347,,4151592569,56,Back,,,,,,,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526350163,31,5,1,2,29,cuj4qahgk4idsme4dg8clk6gw,0,94.8,101.4,2023-04-01T11:03:48.983Z,2023-04-01T11:19:22Z,4151591885,56,Left,4151591887,347,,4151592579,233,21,,,,,,,,,,,,,,,,1smjjhc426d9s9ly2g41cqvl6,T. Ostler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526350321,22,1,1,2,38,7jv344gvcvgqg7oeuc9u554dm,1,8,0,2023-04-01T11:03:57.706Z,2023-04-03T11:34:18Z,4151592589,141,3.8,4151592587,140,19.8,4151592583,107,,4151592593,213,0.2,4151592591,212,12.7,4151592585,56,Back,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528097805,797,61,1,2,40,7jv344gvcvgqg7oeuc9u554dm,0,37.4,8.1,2023-04-01T11:03:59.609Z,2023-04-03T11:34:16Z,4160847021,56,Back,,,,,,,,,,,,,,,,,,,,,,cyex7clv49xf8p6j8l3jw1cdl,J. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526350347,32,49,1,2,42,cuj4qahgk4idsme4dg8clk6gw,1,76.4,85.1,2023-04-01T11:04:02.157Z,2023-04-03T11:33:58Z,,,,,,,,,,,,,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
