id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2471806687,5,3,1,0,10,cuj4qahgk4idsme4dg8clk6gw,1,34.4,89,2022-10-15T06:01:48.218Z,2022-10-16T13:02:38Z,3848839979,464,,3843131533,56,Back,3843131547,286,,3843131543,233,7,,,,,,,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471806681,7,45,1,0,10,chu9blh367xs3yumct5tqto2q,0,65.6,11,2022-10-15T06:01:48.218Z,2022-10-15T06:49:41Z,3843131523,56,Right,3843131549,233,5,3843131525,285,,,,,,,,,,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471806693,6,1,1,0,11,cuj4qahgk4idsme4dg8clk6gw,1,29.3,88.7,2022-10-15T06:01:48.774Z,2022-10-15T06:01:50Z,3843131587,141,86.6,3843131589,212,9.3,3843131591,213,3.3,3843131585,140,20.5,3843131581,56,Back,,,,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471806743,7,1,1,0,13,cuj4qahgk4idsme4dg8clk6gw,0,20.5,86.6,2022-10-15T06:01:50.631Z,2022-10-15T06:01:58Z,3843131791,141,84.8,3843131785,155,,3843131795,213,6.3,3843131793,212,67.0,3843131797,1,,3843131789,140,84.3,3843131787,56,Left,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471806741,8,49,1,0,20,chu9blh367xs3yumct5tqto2q,1,18,11,2022-10-15T06:01:57.642Z,2022-10-15T06:01:57Z,,,,,,,,,,,,,,,,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471806757,9,1,1,0,21,chu9blh367xs3yumct5tqto2q,1,16.7,14.6,2022-10-15T06:01:58.457Z,2022-10-15T06:02:01Z,3843131851,212,27.0,3843131845,56,Back,3843131853,213,2.1,3843131849,141,49.4,3843131847,140,4.3,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471806771,10,1,1,0,24,chu9blh367xs3yumct5tqto2q,0,4.3,49.4,2022-10-15T06:02:01.546Z,2022-10-15T06:02:03Z,3843131925,213,6.0,3843131919,140,33.9,3843131917,56,Back,3843131921,141,36.4,3843131915,155,,3843131927,1,,3843131923,212,32.3,,,,4epapct9t0a0skf8522jyerjd,M. Weier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471806779,8,44,1,0,25,cuj4qahgk4idsme4dg8clk6gw,1,67.1,66.9,2022-10-15T06:02:02.937Z,2022-10-15T06:02:04Z,3843131967,233,11,3843131961,286,,3843131959,56,Center,,,,,,,,,,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471806773,11,44,1,0,25,chu9blh367xs3yumct5tqto2q,0,32.9,33.1,2022-10-15T06:02:02.938Z,2022-10-15T06:02:05Z,3843131937,285,,3843131983,233,8,3843131935,56,Back,,,,,,,,,,,,,,,,8q4a3xz1plwm6f06jawwvo5ih,B. Dartsmelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471806785,9,1,1,0,26,cuj4qahgk4idsme4dg8clk6gw,0,68.1,70.2,2022-10-15T06:02:03.524Z,2022-10-16T13:03:30Z,3843131995,212,7.0,3843131991,140,74.5,3843131987,3,,3843131989,56,Center,3843131993,141,67.5,3843131997,213,6.0,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471806809,12,4,1,0,30,chu9blh367xs3yumct5tqto2q,1,25.2,38,2022-10-15T06:02:07.542Z,2022-10-15T06:02:10Z,3843132091,56,Back,3843132095,285,,3843132087,13,,3843132089,294,,3843132111,233,10,3843132093,152,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471806805,10,4,1,0,30,cuj4qahgk4idsme4dg8clk6gw,0,74.8,62,2022-10-15T06:02:07.543Z,2022-10-15T06:02:10Z,3843132065,13,,3843132127,233,12,3843132071,152,,3843132073,286,,3843132069,56,Center,3843132067,294,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471806877,13,1,1,0,41,chu9blh367xs3yumct5tqto2q,1,25.1,33,2022-10-15T06:02:19.274Z,2022-10-15T06:02:21Z,3843132393,213,1.9,3843132389,141,68.8,3843132387,140,18.4,3843132383,152,,3843132391,212,25.3,3843132385,56,Back,3843132381,5,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471806885,14,1,1,0,44,chu9blh367xs3yumct5tqto2q,1,18.2,69.7,2022-10-15T06:02:21.626Z,2022-10-15T06:02:24Z,3843132435,140,22.1,3843132433,56,Back,3843132437,141,93.2,3843132439,212,16.5,3843132441,213,1.3,,,,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471806891,15,1,1,0,46,chu9blh367xs3yumct5tqto2q,1,22.1,93.2,2022-10-15T06:02:24.122Z,2022-10-15T06:02:26Z,3843132477,140,35.7,3843132479,141,90.2,3843132481,212,14.4,3843132483,213,6.1,3843132475,56,Back,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471806899,16,1,1,0,49,chu9blh367xs3yumct5tqto2q,1,35.7,91.2,2022-10-15T06:02:26.601Z,2022-10-15T06:02:27Z,3843132525,141,96.9,3843132523,140,36.0,3843132521,56,Back,3843132529,213,1.5,3843132527,212,3.9,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471806911,17,1,1,0,50,chu9blh367xs3yumct5tqto2q,1,36,96.9,2022-10-15T06:02:27.673Z,2022-10-15T06:02:29Z,3843132591,141,87.2,3843132595,213,5.2,3843132593,212,7.5,3843132589,140,39.4,3843132587,56,Back,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471806913,18,1,1,0,51,chu9blh367xs3yumct5tqto2q,0,39.4,87.2,2022-10-15T06:02:28.937Z,2022-10-15T06:02:29Z,3843132607,213,0.7,3843132599,56,Back,3843132603,141,91.1,3843132601,140,42.5,3843132605,212,4.2,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471806925,11,8,1,0,53,cuj4qahgk4idsme4dg8clk6gw,1,58.5,18.2,2022-10-15T06:02:30.432Z,2022-10-16T13:04:27Z,3843132663,56,Right,3848850733,384,,,,,,,,,,,,,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471806927,12,49,1,0,54,cuj4qahgk4idsme4dg8clk6gw,1,64.1,14,2022-10-15T06:02:32.039Z,2022-10-15T06:02:32Z,,,,,,,,,,,,,,,,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471806937,13,1,1,0,55,cuj4qahgk4idsme4dg8clk6gw,1,64.1,14,2022-10-15T06:02:33.232Z,2022-10-15T07:01:13Z,3843132701,141,17.0,3843132705,213,0.3,3843132703,212,7.8,3843132697,56,Right,3843132699,140,71.3,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471806941,14,1,1,0,56,cuj4qahgk4idsme4dg8clk6gw,0,71.3,17,2022-10-15T06:02:34.231Z,2022-10-15T07:01:12Z,3843132735,141,42.5,3843132731,56,Center,3843132733,140,76.3,3843132739,213,1.3,3843132737,212,18.1,,,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471806935,19,49,1,0,56,chu9blh367xs3yumct5tqto2q,1,21.4,67.8,2022-10-15T06:02:34.321Z,2022-10-15T07:04:38Z,,,,,,,,,,,,,,,,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471806971,20,1,1,0,57,chu9blh367xs3yumct5tqto2q,1,21.9,63.6,2022-10-15T06:02:34.713Z,2022-10-15T06:02:39Z,3843132827,140,7.3,3843132829,141,39.2,3843132833,213,4.0,3843132825,56,Back,3843132831,212,22.6,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471806989,21,1,1,1,1,chu9blh367xs3yumct5tqto2q,0,7.1,39.4,2022-10-15T06:02:39.146Z,2022-10-15T06:02:41Z,3843132915,1,,3843132905,56,Back,3843132911,212,44.8,3843132903,157,,3843132907,140,40.5,3843132909,141,0.0,3843132913,213,5.6,,,,4epapct9t0a0skf8522jyerjd,M. Weier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471807035,15,5,1,1,4,cuj4qahgk4idsme4dg8clk6gw,1,58,101.8,2022-10-15T06:02:41.867Z,2022-10-15T06:11:31Z,3843133107,233,22,3843133103,56,Left,3843133105,347,,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471806995,22,5,1,1,4,chu9blh367xs3yumct5tqto2q,0,42,-1.8,2022-10-15T06:02:41.867Z,2022-10-15T06:02:52Z,3843133111,233,15,3843132929,347,,3843132927,56,Back,,,,,,,,,,,,,,,,4epapct9t0a0skf8522jyerjd,M. Weier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471807069,16,1,1,1,16,cuj4qahgk4idsme4dg8clk6gw,1,45.8,100,2022-10-15T06:02:54.297Z,2022-10-15T06:02:58Z,3843133253,212,14.1,3843133247,56,Left,3843133249,140,56.4,3843133251,141,88.7,3843133245,107,,3843133255,213,5.6,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471807073,17,50,1,1,20,cuj4qahgk4idsme4dg8clk6gw,1,57.4,80.8,2022-10-15T06:02:57.961Z,2022-10-15T06:03:01Z,3843133275,286,,3843133273,56,Left,3843133335,233,23,,,,,,,,,,,,,,,,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471807081,23,7,1,1,20,chu9blh367xs3yumct5tqto2q,1,42.6,19.2,2022-10-15T06:02:57.962Z,2022-10-16T13:05:56Z,3843133295,56,Back,3843133315,233,17,3843133297,285,,3848860201,384,,,,,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471807083,24,49,1,1,22,chu9blh367xs3yumct5tqto2q,1,40.5,23.6,2022-10-15T06:03:00.154Z,2022-10-15T06:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471807093,25,1,1,1,22,chu9blh367xs3yumct5tqto2q,1,40.5,23.6,2022-10-15T06:03:00.249Z,2022-10-15T06:03:01Z,3843133347,141,9.1,3843133349,212,18.6,3843133345,140,55.5,3843133351,213,5.7,3843133343,56,Right,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471807113,26,1,1,1,23,chu9blh367xs3yumct5tqto2q,1,55.8,8.9,2022-10-15T06:03:01.001Z,2022-10-15T06:03:02Z,3843133453,141,19.5,3843133449,56,Right,3843133455,212,7.6,3843133457,213,1.2,3843133451,140,58.1,,,,,,,,,,8q4a3xz1plwm6f06jawwvo5ih,B. Dartsmelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471807123,27,1,1,1,24,chu9blh367xs3yumct5tqto2q,1,58.7,20,2022-10-15T06:03:01.538Z,2022-10-15T06:03:13Z,3843133515,56,Right,3843133523,213,4.3,3843133519,141,7.7,3843133517,140,55.5,3843133521,212,9.0,,,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471807125,28,50,1,1,26,chu9blh367xs3yumct5tqto2q,1,52.4,4,2022-10-15T06:03:04.023Z,2022-10-15T06:11:34Z,3843133527,56,Right,3843133529,286,,3843133579,233,18,,,,,,,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471807131,18,7,1,1,26,cuj4qahgk4idsme4dg8clk6gw,0,47.6,96,2022-10-15T06:03:04.024Z,2022-10-16T13:06:08Z,3843133547,285,,3843133543,167,,3848861301,385,,3843133571,233,28,3843133545,56,Back,,,,,,,,,,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471807227,30,61,1,1,27,chu9blh367xs3yumct5tqto2q,1,56.2,5,2022-10-15T06:03:04.611Z,2022-10-16T13:06:09Z,3843133927,56,Right,,,,,,,,,,,,,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471807137,19,5,1,1,28,cuj4qahgk4idsme4dg8clk6gw,1,46.2,102,2022-10-15T06:03:05.387Z,2022-10-15T06:11:31Z,3843133553,347,,3843133551,56,Back,3843133623,233,29,,,,,,,,,,,,,,,,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471807143,29,5,1,1,28,chu9blh367xs3yumct5tqto2q,0,53.8,-2,2022-10-15T06:03:05.387Z,2022-10-15T06:03:07Z,3843133575,56,Right,3843133627,233,19,3843133577,347,,,,,,,,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471807307,20,1,1,1,48,cuj4qahgk4idsme4dg8clk6gw,0,54.2,100,2022-10-15T06:03:25.721Z,2022-10-15T06:03:28Z,3843134275,141,98.0,3843134269,107,,3843134273,140,80.4,3843134283,1,,3843134271,56,Left,3843134281,213,6.2,3843134279,212,27.6,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471807317,31,1,1,1,51,chu9blh367xs3yumct5tqto2q,1,23.9,15.3,2022-10-15T06:03:28.409Z,2022-10-15T06:03:29Z,3843134315,213,0.0,3843134311,141,15.6,3843134305,3,,3843134307,56,Back,3843134309,140,29.4,3843134313,212,5.8,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471807319,32,49,1,1,52,chu9blh367xs3yumct5tqto2q,1,29.5,15.8,2022-10-15T06:03:29.433Z,2022-10-15T06:03:29Z,,,,,,,,,,,,,,,,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471807345,33,1,1,1,53,chu9blh367xs3yumct5tqto2q,1,29.8,23.6,2022-10-15T06:03:30.602Z,2022-10-15T06:03:34Z,3843134457,213,1.7,3843134451,140,26.3,3843134449,56,Back,3843134453,141,55.7,3843134455,212,22.1,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471807357,34,1,1,1,56,chu9blh367xs3yumct5tqto2q,1,26,58.8,2022-10-15T06:03:34.169Z,2022-10-15T06:03:36Z,3843134513,213,5.9,3843134509,141,54.5,3843134507,140,32.5,3843134505,56,Back,3843134511,212,7.4,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471807375,35,1,1,1,59,chu9blh367xs3yumct5tqto2q,1,34.5,63.6,2022-10-15T06:03:36.633Z,2022-10-15T06:03:41Z,3843134607,212,13.5,3843134609,213,1.4,3843134601,56,Back,3843134603,140,36.4,3843134605,141,83.2,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471807389,36,1,1,2,3,chu9blh367xs3yumct5tqto2q,1,36.8,85,2022-10-15T06:03:41.112Z,2022-10-15T06:03:43Z,3843134659,213,3.9,3843134657,212,15.0,3843134653,140,26.2,3843134655,141,70.2,3843134651,56,Back,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471807419,37,1,1,2,5,chu9blh367xs3yumct5tqto2q,1,26.2,67.2,2022-10-15T06:03:43.129Z,2022-10-15T06:03:46Z,3843134777,140,28.1,3843134779,141,39.8,3843134781,212,18.7,3843134783,213,4.8,3843134775,56,Back,,,,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471807439,38,1,1,2,9,chu9blh367xs3yumct5tqto2q,0,32.5,33.1,2022-10-15T06:03:46.601Z,2022-10-15T06:03:49Z,3843134863,141,25.0,3843134865,212,42.6,3843134859,56,Center,3843134857,155,,3843134869,1,,3843134867,213,6.2,3843134861,140,72.7,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
