id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value
2543767687,20,1,1,0,47,6j4xzc2g1eeafo6v1f38d4x22,0,38.4,24.4,2023-05-05T09:47:08.244Z,2023-05-05T09:47:13Z,4251218057,155,,4251218069,1,,4251218065,212,53.4,4251218067,213,6.0,4251218063,141,2.0,4251218061,140,87.1,4251218059,56,Right,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543767689,13,49,1,0,52,6lezh5aazy0xca1800e5dqxwl,1,14.1,95.4,2023-05-05T09:47:13.259Z,2023-05-05T09:47:13Z,,,,,,,,,,,,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543767709,14,1,1,0,54,6lezh5aazy0xca1800e5dqxwl,0,14.1,96.3,2023-05-05T09:47:16.087Z,2023-05-05T09:47:17Z,4251218165,140,43.6,4251218167,141,76.0,4251218161,155,,4251218163,56,Back,4251218171,213,5.9,4251218173,1,,4251218169,212,33.9,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543767713,21,1,1,0,56,6j4xzc2g1eeafo6v1f38d4x22,1,60.8,22.5,2023-05-05T09:47:17.923Z,2023-05-05T09:47:19Z,4251218195,3,,4251218197,56,Center,4251218199,140,67.4,4251218201,141,31.6,4251218203,212,9.3,4251218205,213,0.7,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543767715,22,49,1,0,58,6j4xzc2g1eeafo6v1f38d4x22,1,67.3,31.3,2023-05-05T09:47:19.411Z,2023-05-05T09:47:19Z,,,,,,,,,,,,,,,,,,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543767723,23,1,1,0,58,6j4xzc2g1eeafo6v1f38d4x22,1,67.3,31.3,2023-05-05T09:47:19.620Z,2023-05-05T09:53:03Z,4251218229,141,41.6,4251218233,213,1.8,4251218231,212,7.2,4251218225,56,Center,4251224145,155,,4251218227,140,65.7,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543767727,24,1,1,0,59,6j4xzc2g1eeafo6v1f38d4x22,0,66.1,41.9,2023-05-05T09:47:20.291Z,2023-05-05T09:47:20Z,4251218255,141,41.2,4251218259,213,6.1,4251218257,212,2.6,4251218253,140,68.5,4251218251,56,Center,,,,,,,,,,7wy9lh4qgnim12456qttxn85,K. Barbarouses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543767731,15,8,1,0,59,6lezh5aazy0xca1800e5dqxwl,1,27.6,63,2023-05-05T09:47:21.130Z,2023-05-06T20:51:26Z,4256177371,383,,4251218269,56,Back,,,,,,,,,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543767733,16,49,1,1,0,6lezh5aazy0xca1800e5dqxwl,1,27.6,63,2023-05-05T09:47:21.662Z,2023-05-05T09:47:21Z,,,,,,,,,,,,,,,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543767737,17,1,1,1,0,6lezh5aazy0xca1800e5dqxwl,0,27.4,62.3,2023-05-05T09:47:21.897Z,2023-05-05T09:47:23Z,4251218285,141,63.1,4251218301,233,25,4251218299,236,,4251218281,56,Back,4251218305,286,,4251218283,140,33.2,4251218287,212,6.1,4251218289,213,0.1,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543767741,25,74,1,1,0,6j4xzc2g1eeafo6v1f38d4x22,1,69.6,37.9,2023-05-05T09:47:21.898Z,2023-05-05T09:49:23Z,4251218295,56,Center,4251218343,233,17,4251218297,285,,,,,,,,,,,,,,,,,7wy9lh4qgnim12456qttxn85,K. Barbarouses,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543768985,77,3,1,1,2,6j4xzc2g1eeafo6v1f38d4x22,1,77.2,34.7,2023-05-05T09:47:23.360Z,2023-05-06T20:51:39Z,4251225279,56,Center,4256177919,465,,4251315959,233,109,4251225281,286,,,,,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543768995,109,45,1,1,2,6lezh5aazy0xca1800e5dqxwl,0,22.8,65.3,2023-05-05T09:47:23.360Z,2023-05-05T10:41:19Z,4251225145,56,Back,4251315963,233,77,4251225147,285,,,,,,,,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543767751,18,43,1,1,3,6lezh5aazy0xca1800e5dqxwl,1,0,0,2023-05-05T09:47:24.452Z,2023-05-05T09:48:20Z,4251218369,56,Back,4251218371,285,0,4251219579,144,3,,,,,,,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543767761,26,43,1,1,3,6j4xzc2g1eeafo6v1f38d4x22,1,0,0,2023-05-05T09:47:24.453Z,2023-05-05T09:47:55Z,4251218419,286,0,4251219049,144,7,4251218417,56,Center,4251218421,233,18,,,,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543767763,27,49,1,1,5,6j4xzc2g1eeafo6v1f38d4x22,1,81.5,44.9,2023-05-05T09:47:26.756Z,2023-05-05T09:47:27Z,,,,,,,,,,,,,,,,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543767765,28,15,1,1,5,6j4xzc2g1eeafo6v1f38d4x22,1,82.2,45.4,2023-05-05T09:47:26.997Z,2023-05-06T20:51:45Z,4251313155,29,,4251218567,215,,4251218565,103,15.8,4251313157,55,25,4251218465,72,,4251218431,22,,4251218433,18,,4251218571,146,97.8,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,4251218563,102,52.2,4251218561,76,4251218483,233,19,4251218435,56,Center,4251218575,147,48.7,,,,,,,,,,,,,,,,,,
2543767769,19,10,1,1,5,6lezh5aazy0xca1800e5dqxwl,1,2.1,49.9,2023-05-05T09:47:27.097Z,2023-05-06T20:51:49Z,4251218459,56,Back,4256178341,377,,4251218453,173,,4251218457,182,,4251218491,233,28,4251218455,179,,,,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543767785,20,49,1,1,10,6lezh5aazy0xca1800e5dqxwl,1,10.6,8.9,2023-05-05T09:47:31.591Z,2023-05-05T09:47:31Z,,,,,,,,,,,,,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543767801,21,1,1,1,13,6lezh5aazy0xca1800e5dqxwl,0,13.6,4,2023-05-05T09:47:34.194Z,2023-05-05T09:47:35Z,4251218665,56,Back,4251218667,140,43.4,4251218663,155,,4251218669,141,14.4,4251218673,213,0.2,4251218671,212,32.1,4251218675,1,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543767813,29,1,1,1,14,6j4xzc2g1eeafo6v1f38d4x22,1,55.4,79.1,2023-05-05T09:47:35.155Z,2023-05-06T20:52:09Z,4256179119,3,,4256179125,212,26.6,4256179127,213,5.7,4256179123,141,58.3,4256179121,140,76.8,4251218711,56,Center,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543767815,30,49,1,1,16,6j4xzc2g1eeafo6v1f38d4x22,1,75.4,61.1,2023-05-05T09:47:37.812Z,2023-05-05T09:47:38Z,,,,,,,,,,,,,,,,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543767821,31,1,1,1,16,6j4xzc2g1eeafo6v1f38d4x22,0,75.4,61.1,2023-05-05T09:47:38.116Z,2023-05-05T09:47:39Z,4251218743,212,14.0,4251218741,141,43.7,4251218739,140,68.2,4251218745,213,4.1,4251218737,56,Center,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543769387,137,49,1,1,18,6lezh5aazy0xca1800e5dqxwl,1,29.2,72.1,2023-05-05T09:47:39.160Z,2023-05-05T09:56:14Z,,,,,,,,,,,,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543767827,22,43,1,1,18,6lezh5aazy0xca1800e5dqxwl,1,0,0,2023-05-05T09:47:39.873Z,2023-05-05T09:47:49Z,4251218763,56,Back,4251218987,144,8,,,,,,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543767835,23,61,1,1,20,6lezh5aazy0xca1800e5dqxwl,0,26.8,72.1,2023-05-05T09:47:41.591Z,2023-05-05T09:47:41Z,4251218785,56,Back,,,,,,,,,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543769393,91,49,1,1,20,6j4xzc2g1eeafo6v1f38d4x22,1,66.1,46.8,2023-05-05T09:47:41.908Z,2023-05-05T09:56:56Z,,,,,,,,,,,,,,,,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543767843,32,3,1,1,21,6j4xzc2g1eeafo6v1f38d4x22,0,64.4,57.1,2023-05-05T09:47:42.531Z,2023-05-06T20:52:25Z,4256179765,464,,4251218815,56,Center,4251218867,233,24,4251218817,286,,,,,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
