id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value
2492898385,11,6,1,0,46,6h553bwfqkoxayuv80uikkn42,0,2.4,30.1,2022-12-23T08:50:20.964Z,2022-12-25T12:33:51Z,3954286143,233,10,3954286103,73,,3954286101,56,Back,,,,,,,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898531,11,1,1,1,26,v046no35g7ebk8lytdjmfb43,0,99.5,99.5,2022-12-23T08:51:01.086Z,2022-12-25T08:15:07Z,3954286847,2,,3954286863,213,4.5,3954286857,140,94.8,3954286855,56,Center,3954286853,223,,3954286849,6,,3954286859,141,59.3,3955465747,20,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,3954286861,212,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898581,12,12,1,1,27,6h553bwfqkoxayuv80uikkn42,1,4.2,36.8,2022-12-23T08:51:02.364Z,2022-12-25T08:15:21Z,3954287121,212,37.8,3954287115,56,Back,3954287119,141,38.6,3954287117,140,40.2,3954287123,213,0.0,,,,,,,,,,2tmu6esf1xub0sja4gwnakvyt,S. Krpić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898565,12,1,1,1,33,v046no35g7ebk8lytdjmfb43,1,62.3,54,2022-12-23T08:51:07.839Z,2022-12-23T09:44:49Z,3954315079,1,,3954287013,140,76.5,3954287011,56,Left,3954287019,213,1.1,3954287017,212,32.3,3954287015,141,96.2,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898567,13,43,1,1,35,v046no35g7ebk8lytdjmfb43,1,0,0,2022-12-23T08:51:10.078Z,2022-12-23T09:44:50Z,3954315081,144,1,3954287033,140,78.6,3954287031,56,Left,3954287035,141,90.0,3954287039,213,0.6,3954287037,212,8.6,,,,,,,uyhh5u2ezau9f095symdh3sa,C. Armiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898583,14,1,1,1,36,v046no35g7ebk8lytdjmfb43,0,77.8,88.6,2022-12-23T08:51:11.391Z,2022-12-25T08:15:45Z,3954287127,155,,3954287125,2,,3954287133,141,23.6,3955465753,223,,3955465755,20,,3954287135,212,50.5,3954287137,213,5.2,3954287129,56,Center,abfwfqsv8o9xsnkor896869cl,J. O'Shea,3954287131,140,100.0,3954287139,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898585,13,5,1,1,40,6h553bwfqkoxayuv80uikkn42,1,-1.2,74,2022-12-23T08:51:14.580Z,2022-12-23T08:51:16Z,3954287149,233,15,3954287141,56,Back,3954287143,346,,,,,,,,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898587,15,5,1,1,40,v046no35g7ebk8lytdjmfb43,0,101.2,26,2022-12-23T08:51:14.580Z,2022-12-23T08:54:59Z,3954287161,233,13,3954287147,346,,3954287145,56,Center,,,,,,,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898691,14,1,1,2,9,6h553bwfqkoxayuv80uikkn42,1,4.6,41.5,2022-12-23T08:51:44.516Z,2022-12-23T08:51:47Z,3954287719,56,Back,3954287721,140,41.6,3954287729,1,,3954287715,124,,3954287717,155,,3954287733,74,,3954287727,213,5.8,3954287725,212,43.7,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,3954287723,141,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898703,15,44,1,2,13,6h553bwfqkoxayuv80uikkn42,1,42,13.2,2022-12-23T08:51:47.588Z,2022-12-23T08:51:49Z,3954287787,233,16,3954287785,285,,3954287783,56,Back,,,,,,,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898699,16,44,1,2,13,v046no35g7ebk8lytdjmfb43,0,58,86.8,2022-12-23T08:51:47.589Z,2022-12-23T08:51:49Z,3954287793,233,15,3954287779,56,Left,3954287781,286,,,,,,,,,,,,,,,,,uyhh5u2ezau9f095symdh3sa,C. Armiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898721,16,1,1,2,13,6h553bwfqkoxayuv80uikkn42,0,41.6,12.1,2022-12-23T08:51:47.756Z,2022-12-25T08:16:50Z,3954287895,213,0.0,3954287891,141,12.8,3954287889,140,59.5,3954287885,3,,3954287887,56,Right,3954287893,212,18.8,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898713,17,61,1,2,14,v046no35g7ebk8lytdjmfb43,1,53.5,90.8,2022-12-23T08:51:49.210Z,2022-12-25T08:17:07Z,3954287845,56,Left,,,,,,,,,,,,,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898715,18,4,1,2,16,v046no35g7ebk8lytdjmfb43,1,42.6,88.2,2022-12-23T08:51:50.827Z,2022-12-25T08:17:13Z,3954287919,233,17,3954287859,56,Back,3954287867,286,,3954287865,265,,3954287857,13,,3954287863,152,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898723,17,4,1,2,16,6h553bwfqkoxayuv80uikkn42,0,57.4,11.8,2022-12-23T08:51:50.828Z,2022-12-25T09:15:40Z,3954287909,285,,3954287901,13,,3954287903,56,Right,3954287905,152,,3954287941,233,18,3954287907,265,,,,,,,,2tmu6esf1xub0sja4gwnakvyt,S. Krpić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898763,19,1,1,2,25,v046no35g7ebk8lytdjmfb43,1,44.6,89.1,2022-12-23T08:52:00.184Z,2022-12-25T08:17:32Z,3954288157,5,,3954288163,140,33.9,3954288165,141,88.7,3954288167,212,11.2,3954288173,189,,3954288159,152,,3954288161,56,Back,3954288169,213,3.2,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898793,20,1,1,2,30,v046no35g7ebk8lytdjmfb43,1,28.7,85.3,2022-12-23T08:52:04.848Z,2022-12-23T08:52:08Z,3954288343,213,4.6,3954288339,141,42.7,3954288337,140,26.7,3954288335,56,Back,3954288341,212,29.0,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898795,21,1,1,2,33,v046no35g7ebk8lytdjmfb43,1,27,41.6,2022-12-23T08:52:08.032Z,2022-12-23T08:52:11Z,3954288365,212,18.0,3954288367,213,1.5,3954288363,141,67.9,3954288361,140,28.5,3954288359,56,Back,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898801,22,1,1,2,36,v046no35g7ebk8lytdjmfb43,1,30.3,65.1,2022-12-23T08:52:11.120Z,2022-12-23T08:52:14Z,3954288403,140,30.8,3954288409,213,4.7,3954288407,212,22.2,3954288405,141,32.4,3954288401,56,Back,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898807,23,1,1,2,39,v046no35g7ebk8lytdjmfb43,1,31.7,31.9,2022-12-23T08:52:14.336Z,2022-12-23T08:52:18Z,3954288471,140,43.0,3954288473,141,24.9,3954288477,213,5.9,3954288475,212,12.8,3954288469,56,Back,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898813,24,1,1,2,43,v046no35g7ebk8lytdjmfb43,0,41.5,3.1,2022-12-23T08:52:18.288Z,2022-12-23T08:52:19Z,3954288507,140,39.6,3954288505,56,Back,3954288529,286,,3954288511,212,2.1,3954288513,213,2.8,3954288509,141,4.1,3954288523,236,,3954288525,233,18,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898819,18,74,1,2,43,6h553bwfqkoxayuv80uikkn42,1,63.8,97.5,2022-12-23T08:52:18.289Z,2022-12-23T08:54:57Z,3954288519,285,,3954288517,56,Left,3954288531,233,24,,,,,,,,,,,,,,,,6fx6x1x0v02v094w754htlfx1,O. Bozanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898821,19,5,1,2,44,6h553bwfqkoxayuv80uikkn42,0,60.9,101.8,2022-12-23T08:52:19.312Z,2022-12-23T08:54:59Z,3954288537,56,Left,3954288539,347,,3954288577,233,25,,,,,,,,,,,,,,,,6fx6x1x0v02v094w754htlfx1,O. Bozanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898825,25,5,1,2,44,v046no35g7ebk8lytdjmfb43,1,39.1,-1.8,2022-12-23T08:52:19.312Z,2022-12-23T08:52:20Z,3954288557,347,,3954288555,56,Back,3954288573,233,19,,,,,,,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898853,26,1,1,2,51,v046no35g7ebk8lytdjmfb43,1,41.3,0,2022-12-23T08:52:25.584Z,2022-12-23T08:52:28Z,3954288723,213,2.2,3954288713,107,,3954288717,140,36.2,3954288719,141,8.9,3954288715,56,Back,3954288721,212,8.9,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898867,27,1,1,2,53,v046no35g7ebk8lytdjmfb43,0,36.2,8.9,2022-12-23T08:52:28.369Z,2022-12-23T09:46:03Z,3954288781,56,Right,3954288789,213,0.1,3954288791,1,,3954288785,141,17.1,3954288787,212,53.6,3954288779,155,,3954288783,140,87.0,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898865,20,49,1,2,55,6h553bwfqkoxayuv80uikkn42,1,18,85.2,2022-12-23T08:52:30.046Z,2022-12-25T08:19:45Z,,,,,,,,,,,,,,,,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898871,21,1,1,2,56,6h553bwfqkoxayuv80uikkn42,1,18,85.2,2022-12-23T08:52:31.366Z,2022-12-23T08:52:35Z,3954288831,212,23.3,3954288825,56,Back,3954288829,141,57.8,3954288827,140,4.6,3954288833,213,4.1,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898877,22,1,1,3,0,6h553bwfqkoxayuv80uikkn42,1,4.8,45.8,2022-12-23T08:52:35.398Z,2022-12-23T08:52:37Z,3954288877,56,Back,3954288875,155,,3954288881,141,24.8,3954288883,212,40.5,3954288879,140,40.9,3954288885,213,5.9,3954288887,1,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898879,23,1,1,3,3,6h553bwfqkoxayuv80uikkn42,1,40.9,25,2022-12-23T08:52:37.781Z,2022-12-23T08:52:39Z,3954288903,213,1.9,3954288899,141,41.3,3954288895,56,Back,3954288897,140,37.4,3954288901,212,11.7,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898893,24,1,1,3,5,6h553bwfqkoxayuv80uikkn42,1,37.5,54.2,2022-12-23T08:52:39.781Z,2022-12-23T08:52:42Z,3954289005,140,41.7,3954289007,141,66.8,3954289003,56,Back,3954289011,213,1.1,3954289009,212,9.6,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898909,25,1,1,3,8,6h553bwfqkoxayuv80uikkn42,1,48.4,77.7,2022-12-23T08:52:42.758Z,2022-12-23T08:52:45Z,3954289101,213,0.5,3954289093,56,Left,3954289095,140,68.1,3954289099,212,24.0,3954289097,141,95.7,,,,,,,,,,6fx6x1x0v02v094w754htlfx1,O. Bozanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898915,26,50,1,3,10,6h553bwfqkoxayuv80uikkn42,1,69.4,95.6,2022-12-23T08:52:45.462Z,2022-12-23T08:52:47Z,3954289123,286,,3954289181,233,28,3954289121,56,Left,,,,,,,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898919,28,7,1,3,10,v046no35g7ebk8lytdjmfb43,1,30.6,4.4,2022-12-23T08:52:45.463Z,2022-12-25T08:20:17Z,3954289177,233,26,3954289141,167,,3954289143,56,Back,3954289145,285,,3955465759,385,,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898935,27,5,1,3,11,6h553bwfqkoxayuv80uikkn42,1,67.6,101.6,2022-12-23T08:52:46.342Z,2022-12-23T08:52:49Z,3954289223,56,Left,3954289227,233,29,3954289225,347,,,,,,,,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898925,29,5,1,3,11,v046no35g7ebk8lytdjmfb43,0,32.4,-1.6,2022-12-23T08:52:46.342Z,2022-12-23T08:54:59Z,3954289167,347,,3954289165,56,Back,3954289231,233,27,,,,,,,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898961,28,1,1,3,14,6h553bwfqkoxayuv80uikkn42,1,68.3,100,2022-12-23T08:52:49.462Z,2022-12-23T08:52:54Z,3954289339,140,60.2,3954289341,141,92.9,3954289345,213,3.8,3954289337,56,Left,3954289335,107,,3954289343,212,10.5,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492898965,29,50,1,3,19,6h553bwfqkoxayuv80uikkn42,1,70.8,81.8,2022-12-23T08:52:54.278Z,2022-12-23T08:52:56Z,3954289389,233,30,3954289363,286,,3954289361,56,Left,,,,,,,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
