id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2469065259,9,1,1,0,12,apoawtpvac4zqlancmvw4nk4o,1,40.1,19.3,2022-10-08T16:30:46.111Z,2022-10-09T04:16:20Z,3828430413,213,5.8,3828430411,212,20.1,3828430409,141,4.7,3828430405,56,Right,3828430407,140,56.7,3830377699,178,,,,,,,,8cho2d1nz18i5o0zt6aysd68l,M. Sabitzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065287,10,1,1,0,13,apoawtpvac4zqlancmvw4nk4o,1,53.4,2.1,2022-10-08T16:30:47.374Z,2022-10-09T04:16:30Z,3828430577,212,4.5,3830377913,178,,3828430573,140,54.3,3828430571,56,Right,3828430579,213,1.4,3828430575,141,8.5,,,,,,,4603xrdk721lqhd1ejn62x5n9,L. Sané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065289,11,61,1,0,14,apoawtpvac4zqlancmvw4nk4o,0,57.4,9.7,2022-10-08T16:30:47.764Z,2022-10-09T04:16:38Z,3828430583,56,Right,3830378099,178,,,,,,,,,,,,,,,,,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065427,3,5,1,0,16,dt4pinj0vw0t0cvz7za6mhmzy,1,35.6,101.5,2022-10-08T16:30:50.159Z,2022-10-09T04:16:43Z,3828434149,233,12,3828431237,56,Back,3828431239,347,,,,,,,,,,,,,,,,,eguzzwxdm0fwocax6srpck48a,Y. Moukoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065367,12,5,1,0,16,apoawtpvac4zqlancmvw4nk4o,0,64.4,-1.5,2022-10-08T16:30:50.159Z,2022-10-09T04:16:44Z,3828434157,233,3,3828430875,56,Right,3828430877,347,,,,,,,,,,,,,,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065457,4,1,1,0,25,dt4pinj0vw0t0cvz7za6mhmzy,1,39.3,100,2022-10-08T16:30:59.169Z,2022-10-09T04:17:13Z,3828431389,141,95.3,3828431385,56,Back,3828431383,107,,3828431393,213,5.6,3828431391,212,7.6,3828431387,140,45.1,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469460547,1103,43,1,0,26,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2022-10-08T16:31:00.324Z,2022-10-09T06:59:26Z,3830608665,178,0,3830609025,144,82,3830608667,21,0,,,,,,,,,,,,,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065465,5,1,1,0,27,dt4pinj0vw0t0cvz7za6mhmzy,1,45.5,94.9,2022-10-08T16:31:00.418Z,2022-10-09T04:17:26Z,3828431449,212,7.5,3828431445,140,47.9,3828431451,213,5.1,3828431443,56,Back,3828431447,141,84.5,3830379029,178,,,,,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065477,6,1,1,0,28,dt4pinj0vw0t0cvz7za6mhmzy,0,57.5,84.1,2022-10-08T16:31:02.039Z,2022-10-09T04:17:31Z,3828431507,141,92.8,3828431503,56,Left,3828431509,212,7.2,3828431511,213,1.0,3828431505,140,61.4,3830379085,178,,,,,,,,emvi36y613e4lqlat3wfdih9l,S. Özcan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469471247,1814,67,1,0,29,apoawtpvac4zqlancmvw4nk4o,1,39.1,8.7,2022-10-08T16:31:02.792Z,2022-10-09T08:05:39Z,3830662103,233,1396,,,,,,,,,,,,,,,,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469471241,1396,67,1,0,29,dt4pinj0vw0t0cvz7za6mhmzy,0,60.9,91.3,2022-10-08T16:31:02.793Z,2022-10-09T07:40:05Z,3830662107,233,1814,,,,,,,,,,,,,,,,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065485,13,8,1,0,29,apoawtpvac4zqlancmvw4nk4o,1,43.3,4.2,2022-10-08T16:31:02.826Z,2022-10-09T08:05:39Z,3828431561,56,Back,3829571715,385,,3830379239,178,,,,,,,,,,,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065507,14,49,1,0,30,apoawtpvac4zqlancmvw4nk4o,1,53.5,4.6,2022-10-08T16:31:04.159Z,2022-10-09T04:17:44Z,,,,,,,,,,,,,,,,,,,,,,,,,4603xrdk721lqhd1ejn62x5n9,L. Sané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469473455,1465,83,1,0,32,dt4pinj0vw0t0cvz7za6mhmzy,1,44.9,89.6,2022-10-08T16:31:06.155Z,2022-10-09T07:48:09Z,3830673107,399,182156,,,,,,,,,,,,,,,,,,,,,,emvi36y613e4lqlat3wfdih9l,S. Özcan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065561,15,1,1,0,32,apoawtpvac4zqlancmvw4nk4o,1,53.5,4.6,2022-10-08T16:31:06.162Z,2022-10-09T04:17:55Z,3828431937,140,56.3,3830379623,178,,3828431943,213,1.1,3828431941,212,6.3,3828431935,56,Right,3828431939,141,12.8,,,,,,,4603xrdk721lqhd1ejn62x5n9,L. Sané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065565,16,4,1,0,33,apoawtpvac4zqlancmvw4nk4o,1,54.4,8.1,2022-10-08T16:31:07.038Z,2022-10-09T04:17:59Z,3828431959,13,,3828431965,265,,3828432293,233,7,3828431961,56,Right,3828431963,152,,3828431967,286,,,,,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065615,7,4,1,0,33,dt4pinj0vw0t0cvz7za6mhmzy,0,45.6,91.9,2022-10-08T16:31:07.039Z,2022-10-09T04:17:59Z,3830379703,178,,3828432237,56,Back,3828432243,285,,3828432241,265,,3828432315,233,16,3828432239,152,,3828432235,13,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065657,17,1,1,0,40,apoawtpvac4zqlancmvw4nk4o,1,56,10,2022-10-08T16:31:13.649Z,2022-10-09T04:21:00Z,3830383709,178,,3828432427,56,Back,3828432431,141,8.6,3828432433,212,13.2,3828432425,152,,3828432429,140,43.5,3828432435,213,3.2,3828432423,5,,8cho2d1nz18i5o0zt6aysd68l,M. Sabitzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065677,18,1,1,0,42,apoawtpvac4zqlancmvw4nk4o,1,45.2,6.4,2022-10-08T16:31:15.609Z,2022-10-09T04:21:04Z,3828432557,140,38.5,3828432567,1,,3828432561,141,52.8,3828432553,56,Back,3828432563,212,32.3,3830383871,178,,3828432565,213,1.8,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065753,19,1,1,0,45,apoawtpvac4zqlancmvw4nk4o,1,40.4,60,2022-10-08T16:31:18.802Z,2022-10-09T04:21:10Z,3828432835,56,Left,3828432839,141,80.7,3828432841,212,21.4,3828432843,213,0.7,3830383985,178,,3828432837,140,55.8,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065807,20,1,1,0,49,apoawtpvac4zqlancmvw4nk4o,1,64,91.1,2022-10-08T16:31:22.946Z,2022-10-09T04:21:15Z,3828433059,140,71.6,3828433065,213,0.5,3828433061,141,97.4,3828433063,212,9.1,3830384057,178,,3828433057,56,Left,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065835,21,1,1,0,52,apoawtpvac4zqlancmvw4nk4o,0,86.2,87,2022-10-08T16:31:26.282Z,2022-10-09T06:27:15Z,3828433159,140,79.4,3828433161,141,68.3,3830384225,178,,3828433163,212,14.6,3828433157,56,Center,3828433167,213,4.2,,,,,,,cotiiu6mjkfx5xa63nhfbdf4l,S. Mané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065841,8,49,1,0,53,dt4pinj0vw0t0cvz7za6mhmzy,1,21.7,26.7,2022-10-08T16:31:27.141Z,2022-10-09T04:21:30Z,,,,,,,,,,,,,,,,,,,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065853,9,1,1,0,54,dt4pinj0vw0t0cvz7za6mhmzy,1,21.7,26.9,2022-10-08T16:31:27.791Z,2022-10-09T04:21:36Z,3828433259,140,24.1,3828433265,213,5.0,3828433261,141,16.1,3828433257,56,Back,3830384457,178,,3828433263,212,7.8,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065859,10,1,1,0,55,dt4pinj0vw0t0cvz7za6mhmzy,0,24.1,12.2,2022-10-08T16:31:29.235Z,2022-10-09T06:27:21Z,3828433313,213,6.1,3828433311,212,11.9,3828433309,141,9.0,3828433305,56,Back,3830384623,178,,3828433307,140,35.2,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469461425,1352,67,1,0,56,apoawtpvac4zqlancmvw4nk4o,1,65.9,87.2,2022-10-08T16:31:30.026Z,2022-10-09T07:16:24Z,3830613359,233,1112,,,,,,,,,,,,,,,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469461423,1112,67,1,0,56,dt4pinj0vw0t0cvz7za6mhmzy,0,34.1,12.8,2022-10-08T16:31:30.027Z,2022-10-09T07:02:59Z,3830613369,233,1352,,,,,,,,,,,,,,,,,,,,,,eguzzwxdm0fwocax6srpck48a,Y. Moukoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065863,22,8,1,0,56,apoawtpvac4zqlancmvw4nk4o,1,65.5,86.4,2022-10-08T16:31:30.056Z,2022-10-09T07:16:25Z,3829573967,385,,3830384701,178,,3828433319,56,Left,,,,,,,,,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065895,11,61,1,0,57,dt4pinj0vw0t0cvz7za6mhmzy,1,32.3,1.5,2022-10-08T16:31:31.291Z,2022-10-09T04:21:55Z,3828433467,56,Back,3830384867,178,,,,,,,,,,,,,,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065929,12,1,1,0,59,dt4pinj0vw0t0cvz7za6mhmzy,0,35.3,3.6,2022-10-08T16:31:32.528Z,2022-10-09T04:22:17Z,3828433659,56,Back,3828444989,141,6.2,3828444987,140,34.8,3828444993,213,1.9,3830385375,178,,3828444991,212,1.8,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065915,23,61,1,0,59,apoawtpvac4zqlancmvw4nk4o,0,66.6,97.7,2022-10-08T16:31:33.411Z,2022-10-09T04:22:20Z,3828433569,56,Left,3830385447,178,,,,,,,,,,,,,,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065943,13,5,1,1,1,dt4pinj0vw0t0cvz7za6mhmzy,1,31,-1.4,2022-10-08T16:31:34.660Z,2022-10-09T04:22:23Z,3828434785,233,24,3828433757,347,,3828433755,56,Back,,,,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065925,24,5,1,1,1,apoawtpvac4zqlancmvw4nk4o,0,69,101.4,2022-10-08T16:31:34.660Z,2022-10-09T04:22:23Z,3828433639,56,Left,3828433641,347,,3828434825,233,13,,,,,,,,,,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066181,14,1,1,1,18,dt4pinj0vw0t0cvz7za6mhmzy,1,28.3,0,2022-10-08T16:31:52.250Z,2022-10-09T04:22:33Z,3828434943,107,,3828434951,212,13.9,3828434953,213,0.4,3828434949,141,6.3,3828434945,56,Back,3828434947,140,40.7,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066217,16,1,1,1,20,dt4pinj0vw0t0cvz7za6mhmzy,1,40.7,6.3,2022-10-08T16:31:53.618Z,2022-10-09T04:22:41Z,3828435175,168,,3828435179,140,55.1,3828435173,3,,3830385895,388,,3828435183,212,15.2,3828435181,141,7.8,3828435177,56,Right,3828435185,213,0.1,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066185,15,43,1,1,21,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2022-10-08T16:31:54.428Z,2022-10-08T16:32:03Z,3828434985,285,0,3828434983,56,Back,3828435163,233,25,3828435669,144,44,,,,,,,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066207,25,43,1,1,21,apoawtpvac4zqlancmvw4nk4o,1,0,0,2022-10-08T16:31:54.429Z,2022-10-08T16:32:28Z,3828435103,56,Left,3828437679,144,44,3828435109,286,0,,,,,,,,,,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469461245,1111,43,1,1,21,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2022-10-08T16:31:55.370Z,2022-10-09T07:02:11Z,3830612259,178,0,3830612353,144,82,,,,,,,,,,,,,,,,,,,eguzzwxdm0fwocax6srpck48a,Y. Moukoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066219,17,61,1,1,22,dt4pinj0vw0t0cvz7za6mhmzy,0,55.2,7.8,2022-10-08T16:31:55.424Z,2022-10-09T06:28:03Z,3830569165,21,,3830386167,178,,3828435189,56,Right,,,,,,,,,,,,,,,,eguzzwxdm0fwocax6srpck48a,Y. Moukoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066225,26,1,1,1,22,apoawtpvac4zqlancmvw4nk4o,0,36.5,87.5,2022-10-08T16:31:56.161Z,2022-10-09T04:23:03Z,3828435219,56,Back,3830386297,388,,3828435225,141,92.1,3828435229,212,3.2,3828435217,3,,3828435231,213,1.4,3828435221,140,37.1,,,,8cho2d1nz18i5o0zt6aysd68l,M. Sabitzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469354035,856,3,1,1,23,dt4pinj0vw0t0cvz7za6mhmzy,0,62.8,5.4,2022-10-08T16:31:57.214Z,2022-10-09T04:23:15Z,3830072659,56,Right,3830072665,465,,3830386639,178,,3830072661,286,,3830072667,467,8cho2d1nz18i5o0zt6aysd68l,,,,,,,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066259,18,4,1,1,24,dt4pinj0vw0t0cvz7za6mhmzy,1,61.8,5.4,2022-10-08T16:31:57.579Z,2022-10-09T04:23:19Z,3828435393,56,Right,3828435397,265,,3828435475,233,27,3828435391,13,,3828435399,286,,3828435395,152,,,,,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066271,27,4,1,1,24,apoawtpvac4zqlancmvw4nk4o,0,38.2,94.6,2022-10-08T16:31:57.580Z,2022-10-09T04:23:18Z,3828435455,152,,3828435459,285,,3828435451,56,Back,3828435447,13,,3830386739,178,,3828435515,233,18,3828435457,265,,,,,8cho2d1nz18i5o0zt6aysd68l,M. Sabitzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066483,28,17,1,1,34,apoawtpvac4zqlancmvw4nk4o,1,0,0,2022-10-08T16:32:08.161Z,2022-10-09T04:23:33Z,3828436573,13,243,3828436571,392,,3828436569,31,,,,,,,,,,,,,,,,,8cho2d1nz18i5o0zt6aysd68l,M. Sabitzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066871,19,1,1,2,5,dt4pinj0vw0t0cvz7za6mhmzy,0,64,7.5,2022-10-08T16:32:39.322Z,2022-10-09T04:23:39Z,3828438619,5,,3829575919,224,,3828438621,155,,3830387193,178,,3828438635,1,,3829575921,20,,3828438617,2,,3828438633,213,0.9,f4qcgzveslklfi8601tep77x1,J. Brandt,3828438627,140,90.3,3828438623,152,3828438631,212,43.0,3828438629,141,55.9,3828438625,56,Center,,,,,,,,,,,,,,,,,,,
2469067025,31,44,1,2,7,apoawtpvac4zqlancmvw4nk4o,1,12,46.2,2022-10-08T16:32:41.370Z,2022-10-09T06:40:29Z,3828439469,285,,3828439537,233,20,3828439467,56,Back,,,,,,,,,,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066893,20,44,1,2,7,dt4pinj0vw0t0cvz7za6mhmzy,0,88,53.8,2022-10-08T16:32:41.371Z,2022-10-09T04:24:06Z,3828438733,56,Center,3828439559,233,31,3828438737,286,,,,,,,,,,,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066931,29,12,1,2,7,apoawtpvac4zqlancmvw4nk4o,1,9.1,42.8,2022-10-08T16:32:41.393Z,2022-10-09T06:40:30Z,3828438943,15,,3828438937,213,5.0,3828438935,212,24.7,3828438931,140,16.3,3830387833,388,,3828438929,56,Back,3828438933,141,8.2,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
