id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2478691879,16,1,1,0,37,apoawtpvac4zqlancmvw4nk4o,1,31.2,20.4,2022-10-29T13:32:17.613Z,2022-10-29T21:33:15Z,3879515457,56,Back,3879515465,141,56.4,3879515473,213,1.7,3879515469,212,24.9,3881890025,178,,3879515461,140,27.1,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478691977,17,1,1,0,40,apoawtpvac4zqlancmvw4nk4o,1,28,57.6,2022-10-29T13:32:19.955Z,2022-10-29T21:33:18Z,3879515945,212,23.9,3879515943,141,91.7,3879515939,56,Back,3879515941,140,33.6,3879515947,213,1.3,3881890099,178,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478692085,18,1,1,0,43,apoawtpvac4zqlancmvw4nk4o,1,36.4,82,2022-10-29T13:32:23.376Z,2022-10-29T21:33:27Z,3879516431,213,5.0,3879516425,140,38.7,3879516429,212,10.2,3879516423,56,Back,3879516427,141,67.5,3881890331,178,,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478692159,19,1,1,0,47,apoawtpvac4zqlancmvw4nk4o,1,45.7,51.5,2022-10-29T13:32:27.430Z,2022-10-29T21:33:31Z,3879516879,1,,3879516875,212,34.0,3879516871,140,65.0,3879516877,213,5.4,3879516873,141,11.4,3879516869,56,Right,3881890411,178,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478692267,20,1,1,0,53,apoawtpvac4zqlancmvw4nk4o,1,71.5,8.3,2022-10-29T13:32:32.816Z,2022-10-29T21:33:38Z,3879517409,212,4.4,3879517411,213,4.9,3879517407,141,1.9,3881890529,178,,3879517405,140,72.3,3879517403,56,Right,,,,,,,7vhnftizqlyu31st2vsmgh6tx,N. Mazraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478692289,21,1,1,0,56,apoawtpvac4zqlancmvw4nk4o,1,64,5.3,2022-10-29T13:32:36.513Z,2022-10-29T21:33:42Z,3879517527,213,1.2,3879517521,212,9.3,3879517513,140,67.3,3881890627,178,,3879517509,56,Right,3879517517,141,18.0,,,,,,,4ysxvym6ww4f9d3hflkqsbf11,S. Gnabry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478692305,22,1,1,0,57,apoawtpvac4zqlancmvw4nk4o,1,67.3,18,2022-10-29T13:32:37.228Z,2022-10-29T21:33:45Z,3879517595,140,57.7,3881890669,178,,3879517599,212,11.1,3879517593,56,Right,3879517601,213,3.6,3879893267,156,,3879517597,141,11.0,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478692401,23,1,1,0,59,apoawtpvac4zqlancmvw4nk4o,1,61.1,14.9,2022-10-29T13:32:38.819Z,2022-10-29T21:33:48Z,3879518117,140,52.7,3881890701,178,,3879518115,56,Center,3879518123,213,1.9,3879518121,212,26.4,3879518119,141,51.5,,,,,,,4ysxvym6ww4f9d3hflkqsbf11,S. Gnabry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478692517,24,1,1,1,2,apoawtpvac4zqlancmvw4nk4o,1,53.2,56.3,2022-10-29T13:32:41.866Z,2022-10-29T21:33:51Z,3879518719,212,18.4,3879518721,213,1.1,3879518715,140,61.7,3881890747,178,,3879518717,141,79.9,3879518713,56,Left,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478692623,25,1,1,1,7,apoawtpvac4zqlancmvw4nk4o,1,66.1,94.8,2022-10-29T13:32:47.091Z,2022-10-29T21:33:54Z,3879519203,141,87.7,3879519201,140,57.9,3879519207,213,3.7,3881890835,178,,3879519205,212,9.9,3879519199,56,Left,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478692751,26,1,1,1,10,apoawtpvac4zqlancmvw4nk4o,1,57.6,86.9,2022-10-29T13:32:50.179Z,2022-10-29T21:33:58Z,3881890921,178,,3879519797,212,17.5,3879519791,56,Center,3879519793,140,62.6,3879519799,213,5.0,3879519795,141,62.4,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478692797,27,1,1,1,16,apoawtpvac4zqlancmvw4nk4o,1,63.1,72.7,2022-10-29T13:32:55.825Z,2022-10-29T21:34:04Z,3879520105,213,0.7,3879520093,56,Left,3879520101,141,85.7,3881891045,178,,3879520103,212,13.2,3879520097,140,72.4,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478692829,28,1,1,1,18,apoawtpvac4zqlancmvw4nk4o,1,70.8,85.7,2022-10-29T13:32:58.327Z,2022-10-29T21:34:09Z,3879520285,141,96.5,3881891101,178,,3879520281,140,75.8,3879520287,212,9.0,3879520279,56,Left,3879520291,213,1.0,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478692879,29,1,1,1,19,apoawtpvac4zqlancmvw4nk4o,1,75.8,96.5,2022-10-29T13:32:59.659Z,2022-10-29T21:34:13Z,3879520589,140,78.6,3881891155,178,,3879520591,141,81.7,3879520593,212,10.5,3879520587,56,Left,3879520595,213,5.0,,,,,,,cotiiu6mjkfx5xa63nhfbdf4l,S. Mané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478692931,30,1,1,1,22,apoawtpvac4zqlancmvw4nk4o,1,79.8,88,2022-10-29T13:33:02.008Z,2022-10-29T21:34:20Z,3879520813,213,2.7,3879520805,56,Left,3879520811,212,9.5,3879520809,141,93.9,3881891363,178,,3879520807,140,71.6,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478692991,31,1,1,1,24,apoawtpvac4zqlancmvw4nk4o,1,71.7,94.1,2022-10-29T13:33:04.277Z,2022-10-29T21:34:29Z,3879521103,140,65.3,3879521101,56,Left,3881891589,178,,3879521105,141,84.2,3879521117,213,3.9,3879521111,212,9.5,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693055,32,1,1,1,26,apoawtpvac4zqlancmvw4nk4o,1,65.3,84.1,2022-10-29T13:33:06.337Z,2022-10-29T21:34:35Z,3879521409,213,4.7,3879521405,141,68.1,3879521407,212,10.9,3879521401,140,65.4,3879521399,56,Center,3881891691,178,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693135,33,1,1,1,30,apoawtpvac4zqlancmvw4nk4o,1,64.9,58.4,2022-10-29T13:33:10.091Z,2022-10-29T21:34:39Z,3879521793,212,30.1,3879521791,141,18.2,3879521789,140,77.0,3881891811,178,,3879521795,213,5.1,3879521787,56,Right,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693163,34,1,1,1,33,apoawtpvac4zqlancmvw4nk4o,0,78.5,18.5,2022-10-29T13:33:13.019Z,2022-10-29T21:34:44Z,3879521909,213,1.2,3881541255,224,,3879521905,141,49.9,3879521897,2,,3879521901,56,Center,3879521907,212,22.7,3881541257,20,,3881891925,178,,7vhnftizqlyu31st2vsmgh6tx,N. Mazraoui,3879521903,140,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693265,7,12,1,1,34,1c7qokc1j5z50cjj4tcu32haa,1,10.1,37.6,2022-10-29T13:33:14.271Z,2022-10-29T21:34:47Z,3879522439,213,0.5,3879522435,141,83.9,3881892031,178,,3879522431,56,Left,3879522437,212,67.3,3879522433,140,66.7,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693403,35,1,1,1,42,apoawtpvac4zqlancmvw4nk4o,1,32,15.9,2022-10-29T13:33:22.234Z,2022-10-29T21:35:38Z,3879523077,213,1.0,3879523071,140,36.8,3879523069,56,Back,3879523073,141,26.8,3881892991,178,,3879523075,212,9.0,3879556029,189,,,,,br2uswvdgoj7ndkx7mnbwgyd,S. Ulreich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693429,36,1,1,1,43,apoawtpvac4zqlancmvw4nk4o,1,36.2,28,2022-10-29T13:33:23.370Z,2022-10-29T21:36:19Z,3879556247,189,,3879523207,56,Back,3879523219,212,11.9,3879523221,213,0.2,3879523213,140,47.3,3881893055,178,,3879523217,141,31.3,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693447,37,1,1,1,44,apoawtpvac4zqlancmvw4nk4o,1,47.3,31.3,2022-10-29T13:33:23.806Z,2022-10-29T21:35:31Z,3879523299,213,3.0,3879523295,141,33.1,3881892795,178,,3879523297,212,13.2,3879523291,56,Back,3879523293,140,34.8,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693457,38,1,1,1,46,apoawtpvac4zqlancmvw4nk4o,1,35.1,33.6,2022-10-29T13:33:25.897Z,2022-10-29T21:36:33Z,3881894105,178,,3879523345,56,Back,3879523349,141,59.9,3879523353,213,1.5,3879523351,212,18.0,3879523347,140,36.8,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693543,39,1,1,1,48,apoawtpvac4zqlancmvw4nk4o,1,36.3,62.1,2022-10-29T13:33:28.457Z,2022-10-29T21:36:37Z,3879523789,141,89.6,3879523791,212,25.8,3881894197,178,,3879523793,213,0.8,3879523785,56,Left,3879523787,140,53.2,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693591,40,1,1,1,53,apoawtpvac4zqlancmvw4nk4o,1,56.6,83.9,2022-10-29T13:33:33.715Z,2022-10-29T21:36:40Z,3879524075,141,78.1,3879524079,213,3.4,3881894253,178,,3879524073,140,39.4,3879524077,212,18.5,3879524071,56,Back,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693689,41,1,1,1,56,apoawtpvac4zqlancmvw4nk4o,1,38.3,70.8,2022-10-29T13:33:36.635Z,2022-10-29T21:36:45Z,3879524617,212,44.3,3879524609,196,,3879524611,56,Right,3879524613,140,51.7,3879524619,213,5.0,3879524621,1,,3881894351,178,,3879524615,141,9.1,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693755,42,1,1,2,1,apoawtpvac4zqlancmvw4nk4o,1,46.7,12.5,2022-10-29T13:33:41.616Z,2022-10-29T21:36:50Z,3879524899,141,29.2,3879524903,212,11.5,3879524907,213,1.7,3879524895,140,45.3,3881894417,178,,3879524893,56,Back,,,,,,,7vhnftizqlyu31st2vsmgh6tx,N. Mazraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693823,43,1,1,2,4,apoawtpvac4zqlancmvw4nk4o,0,51.6,30,2022-10-29T13:33:44.180Z,2022-10-29T21:36:53Z,3879525257,155,,3879525265,212,44.5,3879525269,1,,3881894491,178,,3879525259,56,Left,3879525263,141,80.5,3879525261,140,78.6,3879525267,213,0.9,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693855,8,12,1,2,6,1c7qokc1j5z50cjj4tcu32haa,1,17.5,14.6,2022-10-29T13:33:46.650Z,2022-10-29T21:37:03Z,3879525689,167,,3879525373,141,0.0,3879525369,56,Back,3881894651,388,,3879525371,140,26.9,3879525377,213,5.5,3879525375,212,14.2,3879525383,15,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693899,9,5,1,2,10,1c7qokc1j5z50cjj4tcu32haa,0,27,-0.6,2022-10-29T13:33:50.294Z,2022-10-29T21:37:09Z,3879525673,347,,3879526021,233,44,3879525671,56,Back,,,,,,,,,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693939,44,5,1,2,10,apoawtpvac4zqlancmvw4nk4o,1,73,100.6,2022-10-29T13:33:50.294Z,2022-10-29T21:37:09Z,3879525945,233,9,3879525927,56,Left,3879525929,347,,,,,,,,,,,,,,,,,cotiiu6mjkfx5xa63nhfbdf4l,S. Mané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478694019,45,1,1,2,13,apoawtpvac4zqlancmvw4nk4o,1,74.1,100,2022-10-29T13:33:52.968Z,2022-10-29T21:37:14Z,3879526325,212,13.4,3879526317,107,,3879526323,141,92.9,3879526319,56,Left,3879526327,213,3.6,3879526321,140,62.7,,,,,,,cotiiu6mjkfx5xa63nhfbdf4l,S. Mané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
