id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/19/value,qualifier/20/value
2540671513,9,1,1,0,12,go76xxm0xyfgqt1h6tcrtimm,1,23.6,26.1,2023-04-29T13:31:59.313Z,2023-04-30T04:17:37Z,4234691533,212,26.1,4234691535,213,2.2,4234691529,140,8.0,4234691531,141,56.0,4234691527,56,Back,4238576241,178,,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540671575,10,1,1,0,16,go76xxm0xyfgqt1h6tcrtimm,1,8.1,52.7,2023-04-29T13:32:03.792Z,2023-04-30T04:17:41Z,4234691825,212,19.1,4234691823,141,25.8,4234691827,213,5.0,4238576333,178,,4234691819,56,Back,4234691821,140,13.4,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540671591,11,1,1,0,18,go76xxm0xyfgqt1h6tcrtimm,1,13.5,29.9,2023-04-29T13:32:05.700Z,2023-04-30T04:17:53Z,4238576603,178,,4234691891,213,2.0,4234691885,140,7.1,4234691883,56,Back,4234691889,212,14.7,4234691887,141,49.1,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540671681,12,1,1,0,20,go76xxm0xyfgqt1h6tcrtimm,1,7.8,51.8,2023-04-29T13:32:08.118Z,2023-04-30T04:17:58Z,4234692433,213,1.3,4234692431,212,16.3,4234692425,56,Back,4238576749,178,,4234692429,141,74.8,4234692427,140,12.1,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540671719,13,1,1,0,26,go76xxm0xyfgqt1h6tcrtimm,1,20,68.4,2023-04-29T13:32:13.893Z,2023-04-30T04:18:03Z,4234692635,140,21.2,4234692633,56,Back,4234692641,212,29.1,4234692639,141,25.6,4238576837,178,,4234692645,213,4.8,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540671773,14,1,1,0,29,go76xxm0xyfgqt1h6tcrtimm,1,21.2,25.6,2023-04-29T13:32:16.671Z,2023-04-30T04:18:08Z,4234692947,56,Back,4234692949,140,33.9,4234692957,213,5.5,4238576899,178,,4234692953,141,5.6,4234692955,212,19.0,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540671859,15,1,1,0,31,go76xxm0xyfgqt1h6tcrtimm,0,33.5,4.6,2023-04-29T13:32:19.202Z,2023-04-30T04:18:12Z,4234693411,213,0.2,4234693401,56,Right,4234693397,155,,4234693409,212,55.4,4234693413,1,,4234693405,140,85.5,4238576969,178,,4234693407,141,18.5,ao00a4lfe5vs9enjgkuu7vglx,S. Lainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540671869,3,8,1,0,36,3dwlvz6cl4lcavvrg0y2dycrt,1,17,84.8,2023-04-29T13:32:23.688Z,2023-04-30T04:18:22Z,4234693421,56,Back,4238043811,385,,4238577209,178,,,,,,,,,,,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540671961,16,1,1,0,40,go76xxm0xyfgqt1h6tcrtimm,1,84.2,1.7,2023-04-29T13:32:27.542Z,2023-04-30T04:18:27Z,4234693881,213,3.1,4234693877,141,3.5,4238577331,178,,4234693879,212,16.6,4234693873,56,Right,4234693875,140,68.4,,,,,,,d0qyia80j5079xq5olbttqfl6,N. Ngoumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540671983,17,1,1,0,41,go76xxm0xyfgqt1h6tcrtimm,1,68.4,3.5,2023-04-29T13:32:29.235Z,2023-04-30T04:18:31Z,4234694005,141,11.9,4234694007,212,7.4,4234693999,56,Right,4238577443,178,,4234694011,213,2.3,4234694001,140,63.9,,,,,,,ao00a4lfe5vs9enjgkuu7vglx,S. Lainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540672043,18,1,1,0,43,go76xxm0xyfgqt1h6tcrtimm,1,63.9,11.9,2023-04-29T13:32:30.829Z,2023-04-30T04:18:35Z,4234694349,212,23.1,4234694343,56,Center,4234694345,140,52.8,4234694351,213,2.1,4234694347,141,41.3,4238577535,178,,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540672067,19,1,1,0,46,go76xxm0xyfgqt1h6tcrtimm,1,52.8,41.3,2023-04-29T13:32:33.504Z,2023-04-30T04:18:38Z,4238577651,178,,4234694471,56,Center,4234694473,140,54.3,4234694479,213,4.8,4234694475,141,23.6,4234694477,212,12.1,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540672103,20,1,1,0,47,go76xxm0xyfgqt1h6tcrtimm,1,54.3,23.6,2023-04-29T13:32:35.276Z,2023-04-30T04:18:42Z,4234694659,212,13.6,4234694653,56,Right,4234694655,140,62.9,4234694661,213,5.4,4238577759,178,,4234694657,141,8.6,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540672119,21,1,1,0,50,go76xxm0xyfgqt1h6tcrtimm,1,62.9,8.6,2023-04-29T13:32:37.324Z,2023-04-30T04:18:49Z,4238577927,178,,4234694757,212,10.5,4234694751,56,Center,4234694753,140,65.1,4234694759,213,1.3,4234694755,141,23.6,,,,,,,ao00a4lfe5vs9enjgkuu7vglx,S. Lainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540672153,22,1,1,0,50,go76xxm0xyfgqt1h6tcrtimm,1,65.1,23.6,2023-04-29T13:32:38.185Z,2023-04-30T04:18:52Z,4234694927,140,56.0,4238577989,178,,4234694931,141,9.1,4234694925,56,Right,4234694939,213,3.9,4234694935,212,13.7,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540672273,23,1,1,0,53,go76xxm0xyfgqt1h6tcrtimm,1,53.3,7.4,2023-04-29T13:32:40.868Z,2023-04-30T04:18:57Z,4234695531,56,Right,4234695537,212,11.0,4238578151,178,,4234695539,213,6.0,4234695533,140,63.4,4234695535,141,3.1,,,,,,,ao00a4lfe5vs9enjgkuu7vglx,S. Lainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540672301,24,1,1,0,59,go76xxm0xyfgqt1h6tcrtimm,1,59,13,2023-04-29T13:32:47.223Z,2023-04-30T04:19:03Z,4234695649,212,21.0,4234695643,56,Back,4234695645,140,41.6,4234695651,213,2.6,4234695647,141,28.3,4238578319,178,,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540672367,25,1,1,1,4,go76xxm0xyfgqt1h6tcrtimm,1,39.7,24.8,2023-04-29T13:32:51.346Z,2023-04-30T04:19:27Z,4234696011,212,22.3,4238578899,178,,4234696007,140,55.8,4234696009,141,3.4,4234696005,56,Right,4234696013,213,5.6,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540672397,26,1,1,1,6,go76xxm0xyfgqt1h6tcrtimm,1,55.8,3.4,2023-04-29T13:32:53.995Z,2023-04-30T04:19:34Z,4238579045,178,,4234696143,213,1.6,4234696137,140,55.9,4234696139,141,14.6,4234696141,212,7.6,4234696135,56,Right,,,,,,,ao00a4lfe5vs9enjgkuu7vglx,S. Lainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540672423,27,1,1,1,7,go76xxm0xyfgqt1h6tcrtimm,1,55.9,14.6,2023-04-29T13:32:54.912Z,2023-04-30T04:19:39Z,4234696297,212,10.2,4234696295,141,4.6,4234696293,140,48.6,4234696299,213,3.9,4234696291,56,Back,4238579137,178,,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540672517,28,1,1,1,10,go76xxm0xyfgqt1h6tcrtimm,1,48.6,4.6,2023-04-29T13:32:57.477Z,2023-04-30T04:19:42Z,4234696733,140,36.2,4234696739,141,16.1,4234696727,56,Back,4238579201,178,,4234696749,213,2.6,4234696743,212,15.2,,,,,,,ao00a4lfe5vs9enjgkuu7vglx,S. Lainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540672563,29,1,1,1,12,go76xxm0xyfgqt1h6tcrtimm,1,34,22.4,2023-04-29T13:33:00.153Z,2023-04-30T04:19:49Z,4234696951,141,50.3,4238579375,178,,4234696949,140,15.0,4234696947,56,Back,4234696953,212,27.5,4234696955,213,2.4,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540672593,30,1,1,1,15,go76xxm0xyfgqt1h6tcrtimm,1,15,50.3,2023-04-29T13:33:03.258Z,2023-04-30T04:19:55Z,4234697111,56,Back,4238579549,178,,4234697117,212,19.4,4234697115,141,75.4,4234697119,213,1.1,4234697113,140,23.8,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540672607,31,1,1,1,18,go76xxm0xyfgqt1h6tcrtimm,1,23.8,75.4,2023-04-29T13:33:05.661Z,2023-04-30T04:20:00Z,4234697199,213,1.0,4234697195,141,88.3,4234697197,212,10.6,4238579649,178,,4234697191,140,29.5,4234697187,56,Back,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540672653,32,1,1,1,20,go76xxm0xyfgqt1h6tcrtimm,1,29.5,88.3,2023-04-29T13:33:07.604Z,2023-04-30T04:20:03Z,4234697431,141,83.3,4238579725,178,,4234697429,140,19.5,4234697427,56,Back,4234697435,213,3.5,4234697433,212,11.0,,,,,,,514es9hzl2skv9dl5cofgkogl,F. Neuhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540672731,33,1,1,1,21,go76xxm0xyfgqt1h6tcrtimm,1,19.5,83.3,2023-04-29T13:33:09.073Z,2023-04-30T04:20:15Z,4234697781,56,Back,4238580001,178,,4234697789,213,4.3,4234697783,140,11.0,4234697785,141,52.5,4234697787,212,22.8,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540672821,34,1,1,1,24,go76xxm0xyfgqt1h6tcrtimm,1,11,52.5,2023-04-29T13:33:11.305Z,2023-04-30T04:20:26Z,4234698211,212,20.8,4234698209,141,81.5,4234698213,213,1.3,4234698205,56,Back,4234698207,140,17.2,4238580305,178,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540672861,35,1,1,1,29,go76xxm0xyfgqt1h6tcrtimm,1,32.8,82.6,2023-04-29T13:33:16.714Z,2023-04-30T04:20:30Z,4234698391,140,34.9,4234698389,56,Back,4238580405,178,,4234698397,213,1.3,4234698395,212,8.2,4234698393,141,94.2,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540672893,36,1,1,1,31,go76xxm0xyfgqt1h6tcrtimm,1,34.9,94.2,2023-04-29T13:33:18.302Z,2023-04-30T04:20:33Z,4238580501,178,,4234698559,212,8.1,4234698553,56,Back,4234698555,140,42.6,4234698561,213,0.1,4234698557,141,95.4,,,,,,,22zaq3o78o5feeogqdsvig02y,L. Netz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541410115,1070,67,1,1,31,go76xxm0xyfgqt1h6tcrtimm,1,42.4,97.4,2023-04-29T13:33:19.289Z,2023-04-30T06:21:31Z,4238648781,233,856,,,,,,,,,,,,,,,,,,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541410111,856,67,1,1,31,3dwlvz6cl4lcavvrg0y2dycrt,0,57.6,2.6,2023-04-29T13:33:19.290Z,2023-04-30T05:37:13Z,4238648785,233,1070,,,,,,,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540672903,37,1,1,1,32,go76xxm0xyfgqt1h6tcrtimm,0,42.6,95.4,2023-04-29T13:33:19.331Z,2023-04-30T06:21:32Z,4238580775,178,,4234698611,212,2.2,4234698909,286,,4234698903,236,,4234698905,233,4,4234698607,141,92.3,4234698599,56,Back,4234698603,140,43.2,9bdxi3mvkftmqts59jptqq76d,L. Stindl,4234698615,213,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540672943,4,74,1,1,32,3dwlvz6cl4lcavvrg0y2dycrt,1,53.8,8.2,2023-04-29T13:33:19.345Z,2023-04-30T04:21:02Z,4238581089,178,,4234698851,285,,4234698849,56,Right,4234698935,233,37,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540672959,5,49,1,1,33,3dwlvz6cl4lcavvrg0y2dycrt,1,59.2,16.8,2023-04-29T13:33:21.188Z,2023-04-30T04:21:11Z,,,,,,,,,,,,,,,,,,,,,,,,,bmrdtenqr84jt4gmw6i7wez11,S. Guirassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540672975,6,1,1,1,35,3dwlvz6cl4lcavvrg0y2dycrt,1,59.2,16.8,2023-04-29T13:33:22.395Z,2023-04-30T04:21:16Z,4234699047,56,Right,4238581407,178,,4234699049,140,60.3,4234699051,141,6.5,4234699053,212,7.1,4234699055,213,4.9,,,,,,,bmrdtenqr84jt4gmw6i7wez11,S. Guirassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540672999,7,1,1,1,37,3dwlvz6cl4lcavvrg0y2dycrt,1,64,5.6,2023-04-29T13:33:24.972Z,2023-04-30T04:21:22Z,4234699157,212,6.2,4234699155,141,14.7,4238581547,178,,4234699153,140,63.8,4234699159,213,1.6,4234699151,56,Right,,,,,,,bibz1qxakmbflq73marmo4nop,J. Vagnoman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540673027,8,1,1,1,39,3dwlvz6cl4lcavvrg0y2dycrt,1,63.5,17.7,2023-04-29T13:33:26.855Z,2023-04-30T04:21:31Z,4234699313,212,5.3,4234699305,140,62.5,4234699315,213,1.8,4234699309,141,25.3,4234699299,56,Center,4238581719,178,,,,,,,,d1gc59ozyrrnl82rog6fbm0dm,E. Millot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540673065,9,1,1,1,41,3dwlvz6cl4lcavvrg0y2dycrt,1,62.5,25.3,2023-04-29T13:33:28.323Z,2023-04-30T04:21:37Z,4234699457,56,Center,4234699461,140,57.6,4234699471,213,3.1,4238581853,178,,4234699469,212,5.2,4234699465,141,25.9,,,,,,,bmrdtenqr84jt4gmw6i7wez11,S. Guirassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540673121,10,1,1,1,42,3dwlvz6cl4lcavvrg0y2dycrt,1,57.6,25.9,2023-04-29T13:33:29.754Z,2023-04-30T04:21:42Z,4234699735,141,34.6,4234699733,140,46.7,4234699739,213,2.7,4234699737,212,12.9,4234699731,56,Back,4238582001,178,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540673149,11,1,1,1,44,3dwlvz6cl4lcavvrg0y2dycrt,1,45,36,2023-04-29T13:33:32.044Z,2023-04-30T04:21:49Z,4238582111,178,,4234699911,212,39.7,4234699907,140,58.5,4234699905,56,Left,4234699913,213,1.2,4234699915,1,,4234699909,141,90.6,,,,4xhnmoqgxoheel005ek6ckfs9,D. Zagadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540673183,12,1,1,1,48,3dwlvz6cl4lcavvrg0y2dycrt,1,58.5,90.6,2023-04-29T13:33:35.563Z,2023-04-30T04:21:52Z,4234700091,56,Center,4238582161,178,,4234700099,213,4.6,4234700093,140,57.7,4234700095,141,78.4,4234700097,212,8.3,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540673249,13,1,1,1,51,3dwlvz6cl4lcavvrg0y2dycrt,1,57.5,75,2023-04-29T13:33:38.421Z,2023-04-30T04:21:57Z,4234700379,140,46.0,4234700377,56,Back,4234700383,212,17.8,4234700385,213,4.0,4238582277,178,,4234700381,141,55.7,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
