id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId
2451104035,11,1,1,0,18,eq1oq6y61xnzq88zu0cnw131z,1,62.2,30,2022-08-26T18:30:24.661Z,2022-08-27T04:54:38Z,3732857579,213,0.3,3733804521,178,,3732857577,212,7.8,3732857575,141,33.9,3732857573,140,69.2,3732857571,56,Center,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451104031,4,45,1,0,21,6k5zscdm9ufw0tguvzyjlp5hq,0,27.3,75.1,2022-08-26T18:30:27.673Z,2022-08-27T04:54:43Z,3732857559,285,,3732857557,56,Back,3732857881,233,12,,,,,,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451104067,12,3,1,0,21,eq1oq6y61xnzq88zu0cnw131z,1,72.7,24.9,2022-08-26T18:30:27.673Z,2022-08-27T04:54:42Z,3733804573,178,,3732857841,233,4,3732857771,286,,3732857769,56,Center,3733402801,464,,,,,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451204385,850,50,1,0,22,eq1oq6y61xnzq88zu0cnw131z,1,78.9,13,2022-08-26T18:30:29.233Z,2022-08-27T04:54:51Z,3733403345,233,831,3733403313,286,,3733403311,56,Right,,,,,,,,,,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451204379,831,7,1,0,23,6k5zscdm9ufw0tguvzyjlp5hq,1,21.1,87,2022-08-26T18:30:29.778Z,2022-08-27T04:54:53Z,3733403283,285,,3733403327,233,850,3733403281,56,Back,3733403285,384,,3733804659,178,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451104079,13,43,1,0,23,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-08-26T18:30:30.394Z,2022-08-26T22:02:42Z,3732857823,286,0,3733402857,144,50,3732857819,56,Right,,,,,,,,,,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451104063,5,43,1,0,23,6k5zscdm9ufw0tguvzyjlp5hq,1,0,0,2022-08-26T18:30:30.395Z,2022-08-26T22:02:39Z,3732857755,56,Back,3733402843,144,7,3732857911,233,13,3732857757,285,0,,,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451104075,6,49,1,0,23,6k5zscdm9ufw0tguvzyjlp5hq,1,13.7,87.3,2022-08-26T18:30:30.475Z,2022-08-27T04:54:56Z,,,,,,,,,,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451104111,7,1,1,0,25,6k5zscdm9ufw0tguvzyjlp5hq,0,20.2,94.1,2022-08-26T18:30:32.298Z,2022-08-27T04:55:00Z,3732857977,141,96.8,3732857979,212,15.9,3732857973,56,Back,3732857981,213,0.1,3732857975,140,35.2,3733804731,178,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451104113,14,8,1,0,26,eq1oq6y61xnzq88zu0cnw131z,1,62.9,2.7,2022-08-26T18:30:32.744Z,2022-08-27T04:55:10Z,3732857983,56,Right,3733804807,178,,3733403531,385,,,,,,,,,,,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451104159,8,5,1,0,27,6k5zscdm9ufw0tguvzyjlp5hq,1,36.2,101.8,2022-08-26T18:30:34.081Z,2022-08-27T04:55:13Z,3732858169,56,Back,3732858263,233,15,3732858171,347,,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451104127,15,5,1,0,27,eq1oq6y61xnzq88zu0cnw131z,0,63.8,-1.8,2022-08-26T18:30:34.081Z,2022-08-27T04:55:13Z,3732858053,347,,3732858051,56,Right,3732858293,233,8,,,,,,,,,,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451104359,9,1,1,0,40,6k5zscdm9ufw0tguvzyjlp5hq,1,34.8,100,2022-08-26T18:30:47.378Z,2022-08-27T04:55:17Z,3732859145,212,16.1,3732859137,107,,3732859139,56,Back,3732859141,140,41.1,3732859143,141,79.8,3732859147,213,5.1,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451104405,10,1,1,0,42,6k5zscdm9ufw0tguvzyjlp5hq,0,42.2,78.9,2022-08-26T18:30:49.101Z,2022-08-27T04:55:20Z,3732859349,155,,3732859357,212,43.3,3732859359,213,6.0,3732859361,1,,3732859355,141,63.3,3733804871,178,,3732859353,140,82.2,3732859351,56,Center,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451140731,375,59,1,0,46,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-08-26T18:30:53.444Z,2022-08-27T04:55:22Z,3733055681,56,Back,,,,,,,,,,,,,,,,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451104479,16,1,1,0,46,eq1oq6y61xnzq88zu0cnw131z,1,18.6,35.8,2022-08-26T18:30:53.507Z,2022-08-27T04:55:25Z,3732859743,141,41.2,3732859741,140,43.3,3732859737,157,,3732859745,212,26.2,3732859739,56,Back,3732859749,1,,3733804903,178,,3732859747,213,0.1,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451104481,17,44,1,0,48,eq1oq6y61xnzq88zu0cnw131z,1,42.7,36.7,2022-08-26T18:30:55.265Z,2022-08-27T08:02:24Z,3732859755,285,,3732859803,233,11,3732859753,56,Back,,,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451104473,11,44,1,0,48,6k5zscdm9ufw0tguvzyjlp5hq,0,57.3,63.3,2022-08-26T18:30:55.266Z,2022-08-27T04:55:33Z,3732859819,233,17,3732859713,286,,3732859711,56,Center,,,,,,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451104497,18,1,1,0,48,eq1oq6y61xnzq88zu0cnw131z,1,43.3,41.2,2022-08-26T18:30:55.353Z,2022-08-27T08:02:24Z,3733805007,388,,3732859853,141,41.1,3732859851,140,55.1,3732859847,168,,3732859849,56,Center,3732859857,213,6.3,3732859855,212,12.4,3732859845,3,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451104515,19,1,1,0,49,eq1oq6y61xnzq88zu0cnw131z,0,54.8,40.6,2022-08-26T18:30:56.276Z,2022-08-27T04:55:43Z,3732859943,140,54.7,3732859941,56,Center,3732859945,141,57.1,3732859939,3,,3732859949,213,1.6,3732859947,212,11.2,3733805029,388,,,,,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451204715,832,49,1,0,50,6k5zscdm9ufw0tguvzyjlp5hq,1,44.8,43.8,2022-08-26T18:30:57.153Z,2022-08-27T04:55:47Z,,,,,,,,,,,,,,,,,,,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451104511,12,1,1,0,50,6k5zscdm9ufw0tguvzyjlp5hq,0,43,43.3,2022-08-26T18:30:57.174Z,2022-08-27T04:55:50Z,3732859915,56,Center,3732859921,212,15.4,3732859923,213,0.9,3732859917,140,51.8,3733805089,178,,3732859919,141,61.4,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451204761,851,49,1,0,51,eq1oq6y61xnzq88zu0cnw131z,1,45.4,36.6,2022-08-26T18:30:58.344Z,2022-08-27T04:55:53Z,,,,,,,,,,,,,,,,,,,,,,,,,mwircq9nydmi192o497r9n85,J. Góralski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451104563,21,1,1,0,51,eq1oq6y61xnzq88zu0cnw131z,1,45.3,35.1,2022-08-26T18:30:58.499Z,2022-08-27T04:55:56Z,3733805133,178,,3732860155,140,44.9,3732860161,213,1.6,3732860153,56,Back,3732860157,141,63.9,3732860159,212,19.6,,,,,,,mwircq9nydmi192o497r9n85,J. Góralski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451104537,20,43,1,0,54,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-08-26T18:31:00.615Z,2022-08-26T19:19:14Z,3733058181,144,1,3732860037,213,3.9,3732860029,56,Back,3732860035,212,12.6,3732860033,141,46.6,3732860031,140,43.6,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451104659,22,1,1,0,57,eq1oq6y61xnzq88zu0cnw131z,1,54.7,68.8,2022-08-26T18:31:03.758Z,2022-08-27T04:55:58Z,3732860733,212,16.7,3733805147,178,,3732860731,141,90.6,3732860727,56,Left,3732860735,213,1.1,3732860729,140,62.0,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451104679,23,1,1,1,0,eq1oq6y61xnzq88zu0cnw131z,0,73.1,89.6,2022-08-26T18:31:07.444Z,2022-08-27T04:56:00Z,3732860839,141,54.9,3732860837,140,84.9,3732860841,212,26.7,3732860843,213,5.2,3732860833,155,,3732860831,2,,3733805167,178,,3733407489,224,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,3733407491,72,3732860835,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451104729,13,12,1,1,2,6k5zscdm9ufw0tguvzyjlp5hq,1,15,43.7,2022-08-26T18:31:08.602Z,2022-08-27T04:56:06Z,3732861117,140,24.4,3732861119,141,56.0,3733805213,178,,3732861115,56,Back,3732861121,212,12.9,3732861123,213,0.7,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451104737,14,49,1,1,2,6k5zscdm9ufw0tguvzyjlp5hq,1,26.5,57.3,2022-08-26T18:31:09.267Z,2022-08-27T05:28:23Z,,,,,,,,,,,,,,,,,,,,,,,,,7at6knpizbafid4br861pi6zt,Y. Keitel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451104769,15,1,1,1,4,6k5zscdm9ufw0tguvzyjlp5hq,1,28.6,62.3,2022-08-26T18:31:11.421Z,2022-08-27T04:56:17Z,3732861359,212,13.4,3732861367,213,1.0,3733805295,178,,3732861351,56,Back,3732861353,140,35.5,3732861355,141,78.9,,,,,,,7at6knpizbafid4br861pi6zt,Y. Keitel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451104791,16,1,1,1,7,6k5zscdm9ufw0tguvzyjlp5hq,1,35.5,78.9,2022-08-26T18:31:14.087Z,2022-08-27T04:56:21Z,3733805331,178,,3732861477,140,22.6,3732861479,141,74.0,3732861483,213,3.4,3732861481,212,13.9,3732861475,56,Back,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451104821,17,1,1,1,8,6k5zscdm9ufw0tguvzyjlp5hq,1,22.6,74,2022-08-26T18:31:15.284Z,2022-08-27T04:56:24Z,3732861597,140,28.2,3732861599,141,87.5,3732861603,213,1.0,3732861601,212,10.9,3732861595,56,Back,3733805359,178,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451104911,18,1,1,1,12,6k5zscdm9ufw0tguvzyjlp5hq,0,28.9,70.2,2022-08-26T18:31:19.158Z,2022-08-27T04:56:27Z,3732862077,1,,3732862065,155,,3732862069,140,76.7,3733805377,178,,3732862075,213,5.8,3732862067,56,Center,3732862071,141,29.3,3732862073,212,57.4,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451104929,24,49,1,1,17,eq1oq6y61xnzq88zu0cnw131z,1,22.5,71.2,2022-08-26T18:31:23.717Z,2022-08-27T04:56:35Z,,,,,,,,,,,,,,,,,,,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451105041,25,1,1,1,19,eq1oq6y61xnzq88zu0cnw131z,1,23.9,69,2022-08-26T18:31:25.824Z,2022-08-27T04:56:39Z,3733805453,178,,3732862707,1,,3732862697,56,Center,3732862699,140,67.3,3732862701,141,61.9,3732862703,212,45.8,3732862695,155,,3732862705,213,6.2,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451105045,26,61,1,1,21,eq1oq6y61xnzq88zu0cnw131z,0,67.3,61.9,2022-08-26T18:31:27.902Z,2022-08-27T04:56:51Z,3733805517,178,,3732862725,56,Center,,,,,,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451105073,19,1,1,1,22,6k5zscdm9ufw0tguvzyjlp5hq,0,28.4,35.9,2022-08-26T18:31:29.047Z,2022-08-27T04:56:54Z,3732862847,212,20.6,3732862835,56,Back,3732862831,157,,3732862855,1,,3732862843,141,39.7,3732862851,213,0.1,3732862839,140,47.9,3733805539,178,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451105067,27,44,1,1,24,eq1oq6y61xnzq88zu0cnw131z,1,51.6,61.2,2022-08-26T18:31:31.309Z,2022-08-27T08:02:25Z,3732862809,286,,3732862945,233,20,3732862807,56,Center,,,,,,,,,,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451105077,20,44,1,1,24,6k5zscdm9ufw0tguvzyjlp5hq,0,48.4,38.8,2022-08-26T18:31:31.310Z,2022-08-27T04:56:58Z,3732862965,233,27,3732862869,285,,3732862867,56,Back,,,,,,,,,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451105083,28,1,1,1,24,eq1oq6y61xnzq88zu0cnw131z,0,50.4,58.3,2022-08-26T18:31:31.341Z,2022-08-27T08:02:25Z,3733805599,388,,3732862877,3,,3732862887,141,60.0,3732862891,212,1.2,3732862895,213,1.7,3732862883,140,50.3,3732862881,56,Center,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451205525,833,61,1,1,24,6k5zscdm9ufw0tguvzyjlp5hq,1,48.6,40.3,2022-08-26T18:31:31.419Z,2022-08-27T04:57:10Z,3733805657,388,,3733409579,56,Back,3733805655,21,,,,,,,,,,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451105103,21,49,1,1,26,6k5zscdm9ufw0tguvzyjlp5hq,1,49.8,43.9,2022-08-26T18:31:33.056Z,2022-08-27T04:57:18Z,,,,,,,,,,,,,,,,,,,,,,,,,dglkt5h4m18p1qcj2uhqymvv9,R. Sallai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451105111,22,1,1,1,26,6k5zscdm9ufw0tguvzyjlp5hq,1,49.8,43.9,2022-08-26T18:31:33.141Z,2022-08-27T04:57:21Z,3732863023,212,8.3,3732863021,141,39.2,3733805725,178,,3732863025,213,5.9,3732863019,140,57.1,3732863017,56,Center,,,,,,,dglkt5h4m18p1qcj2uhqymvv9,R. Sallai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
