id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2515046185,5,1,1,0,9,a8d2gb2nag8fy0itbuxmcibh2,1,26,58.8,2023-03-04T14:30:26.764Z,2023-03-05T00:57:18Z,4070898691,56,Back,4070898689,3,,4070898699,213,0.5,4073835873,388,,4070898695,141,67.2,4070898697,212,11.0,4070898693,140,34.9,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046187,6,1,1,0,10,a8d2gb2nag8fy0itbuxmcibh2,0,34.9,67.2,2023-03-04T14:30:28.031Z,2023-03-05T00:57:32Z,4070898719,213,0.2,4070898709,168,,4070898711,56,Back,4070898717,212,6.2,4070898713,140,40.7,4073836557,388,,4070898707,3,,4070898715,141,68.8,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046207,7,2,1,0,11,8q1ul09cygzswb7tb456bmifv,1,61.1,34.9,2023-03-04T14:30:28.651Z,2023-03-05T00:57:42Z,4073836969,388,,4070899265,7,8n4b6j21nxf1nf628ugg3xsdl,4070898853,56,Center,4070898857,141,40.2,4070898855,140,72.8,4070898851,3,,,,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046201,7,55,1,0,11,a8d2gb2nag8fy0itbuxmcibh2,1,28.6,61.6,2023-03-04T14:30:28.652Z,2023-03-05T00:57:42Z,,,,,,,,,,,,,,,,,,,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046215,8,43,1,0,13,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-03-04T14:30:30.777Z,2023-03-04T14:30:37Z,4070899137,144,44,4070898891,56,Center,4070898895,286,0,4070898913,233,7,,,,,,,,,,,,,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046223,9,43,1,0,14,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-03-04T14:30:31.549Z,2023-03-04T14:30:36Z,4070898935,3,0,4070898937,168,0,4070899099,144,1,4070898941,140,80.8,4070898947,213,5.8,4070898943,141,25.0,4070898945,212,8.7,4070898939,56,Center,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046345,8,1,1,0,29,a8d2gb2nag8fy0itbuxmcibh2,1,27.6,59.3,2023-03-04T14:30:47.045Z,2023-03-05T00:58:01Z,4070899715,5,,4070899725,212,24.5,4070899717,241,,4070899727,213,1.2,4073838015,178,,4070899721,140,36.4,4070899719,56,Back,4070899723,141,92.7,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,4070899937,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046361,9,1,1,0,31,a8d2gb2nag8fy0itbuxmcibh2,0,40.1,87.7,2023-03-04T14:30:48.580Z,2023-03-05T00:58:11Z,4070899851,213,5.7,4070899841,155,,4073838495,178,,4070899849,212,59.3,4070899845,140,86.6,4070899847,141,38.2,4070899843,56,Center,4070899853,1,,9kxuwgequrilkom3ru6sdxall,J. Juranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046379,10,52,1,0,35,8q1ul09cygzswb7tb456bmifv,1,14,60.3,2023-03-04T14:30:53.243Z,2023-03-05T00:58:24Z,4073838811,178,,4072330045,376,,,,,,,,,,,,,,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046431,11,1,1,0,36,8q1ul09cygzswb7tb456bmifv,1,14,60.3,2023-03-04T14:30:54.343Z,2023-03-05T00:58:28Z,4070900181,140,25.7,4070900177,123,,4070900179,56,Back,4070900185,212,28.9,4070900187,213,5.2,4070900183,141,21.9,4073839395,178,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046445,12,1,1,0,40,8q1ul09cygzswb7tb456bmifv,1,32.8,14.4,2023-03-04T14:30:57.907Z,2023-03-05T00:58:45Z,4070900259,141,5.5,4073839679,178,,4070900261,212,10.0,4070900257,140,40.4,4070900263,213,5.6,4070900255,56,Back,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046487,13,1,1,0,42,8q1ul09cygzswb7tb456bmifv,1,38.6,7.4,2023-03-04T14:30:59.948Z,2023-03-05T00:58:54Z,4070900459,141,20.3,4073840561,178,,4070900461,212,10.6,4070900457,140,32.9,4070900463,213,2.2,4070900455,56,Back,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046509,14,1,1,0,46,8q1ul09cygzswb7tb456bmifv,1,35.8,30.9,2023-03-04T14:31:03.744Z,2023-03-05T00:59:00Z,4070900595,56,Back,4073840925,178,,4070900601,212,24.2,4070900597,140,29.8,4070900603,213,1.8,4070900599,141,65.2,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046515,15,1,1,0,48,8q1ul09cygzswb7tb456bmifv,1,29.8,65.2,2023-03-04T14:31:05.536Z,2023-03-05T00:59:11Z,4070900635,141,38.9,4070900633,140,33.3,4070900637,212,18.3,4070900631,56,Back,4070900639,213,4.9,4073841457,178,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046539,16,1,1,0,49,8q1ul09cygzswb7tb456bmifv,1,33.3,38.9,2023-03-04T14:31:06.773Z,2023-03-05T00:59:17Z,4073841879,178,,4070900765,56,Back,4070900777,213,2.9,4070900767,140,13.5,4070900775,212,21.5,4070900771,141,47.2,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046585,17,1,1,0,52,8q1ul09cygzswb7tb456bmifv,1,13.5,47.2,2023-03-04T14:31:09.631Z,2023-03-05T00:59:25Z,4073842257,178,,4070901029,140,20.1,4070901031,141,11.4,4070901033,212,25.3,4070901027,56,Back,4070901035,213,5.0,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046627,18,1,1,0,55,8q1ul09cygzswb7tb456bmifv,0,19.7,9.4,2023-03-04T14:31:12.705Z,2023-03-05T00:59:33Z,4073842715,178,,4070901211,212,37.2,4070901209,141,10.1,4070901205,56,Right,4070901215,1,,4070901207,140,55.1,4070901203,155,,4070901213,213,0.0,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046629,10,49,1,0,57,a8d2gb2nag8fy0itbuxmcibh2,1,44.5,84.5,2023-03-04T14:31:15.283Z,2023-03-05T00:59:40Z,,,,,,,,,,,,,,,,,,,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046675,11,1,1,0,57,a8d2gb2nag8fy0itbuxmcibh2,0,44.5,84.5,2023-03-04T14:31:15.343Z,2023-03-05T00:59:46Z,4070901377,157,,4070901381,140,85.7,4070901389,1,,4070901385,212,43.3,4070901379,56,Left,4073843513,178,,4070901383,141,82.9,4070901387,213,6.3,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046685,19,49,1,1,2,8q1ul09cygzswb7tb456bmifv,1,7,17.3,2023-03-04T14:31:19.517Z,2023-03-05T04:26:54Z,,,,,,,,,,,,,,,,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046731,20,1,1,1,3,8q1ul09cygzswb7tb456bmifv,0,3.6,13.1,2023-03-04T14:31:20.918Z,2023-03-05T00:59:57Z,4070901697,56,Back,4070901705,213,6.0,4070901695,157,,4070901707,1,,4070901703,212,29.6,4070901699,140,30.9,4073844077,178,,4070901701,141,2.3,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046743,12,49,1,1,6,a8d2gb2nag8fy0itbuxmcibh2,1,65.5,95.1,2023-03-04T14:31:23.540Z,2023-03-05T01:00:10Z,,,,,,,,,,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046753,13,1,1,1,6,a8d2gb2nag8fy0itbuxmcibh2,1,65.5,95.1,2023-03-04T14:31:23.735Z,2023-03-05T01:00:17Z,4070901805,140,58.3,4070901817,213,3.8,4070901813,212,9.6,4070901801,56,Left,4073845597,178,,4070901809,141,86.3,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046767,14,1,1,1,7,a8d2gb2nag8fy0itbuxmcibh2,1,58.3,86.3,2023-03-04T14:31:24.736Z,2023-03-05T01:00:30Z,4070901889,213,1.7,4070901883,140,57.4,4070901887,212,5.5,4070901881,56,Left,4070901885,141,94.2,4073846445,178,,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046775,15,1,1,1,8,a8d2gb2nag8fy0itbuxmcibh2,0,57.4,94.2,2023-03-04T14:31:25.549Z,2023-03-05T01:00:46Z,4073847125,178,,4070901919,140,67.2,4070901923,212,10.4,4070901917,56,Left,4070901925,213,6.1,4070901921,141,92.1,,,,,,,9kxuwgequrilkom3ru6sdxall,J. Juranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046771,21,49,1,1,9,8q1ul09cygzswb7tb456bmifv,1,25.4,3.8,2023-03-04T14:31:26.803Z,2023-03-05T01:00:54Z,,,,,,,,,,,,,,,,,,,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046791,22,1,1,1,9,8q1ul09cygzswb7tb456bmifv,0,28.9,3.4,2023-03-04T14:31:26.863Z,2023-03-05T01:00:59Z,4070901995,140,30.3,4070902069,286,,4070901997,141,3.6,4070902065,233,16,4070902001,213,0.1,4070901999,212,1.5,4073847785,178,,4070901993,56,Back,38knnji3m4qg6pqohph35n74l,B. Schmitz,4070902063,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046797,16,74,1,1,9,a8d2gb2nag8fy0itbuxmcibh2,1,68.7,95.8,2023-03-04T14:31:27.039Z,2023-03-05T07:24:55Z,4070902071,233,22,4070902023,56,Left,4070902025,285,,4074493025,21,,4073848351,178,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046807,17,5,1,1,10,a8d2gb2nag8fy0itbuxmcibh2,0,71.2,102,2023-03-04T14:31:28.360Z,2023-03-05T01:01:24Z,4070902075,56,Left,4070902077,347,,4070902973,233,23,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047009,23,5,1,1,10,8q1ul09cygzswb7tb456bmifv,1,28.8,-2,2023-03-04T14:31:28.360Z,2023-03-05T01:01:24Z,4070902963,347,,4070902969,233,17,4070902961,56,Back,,,,,,,,,,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047071,24,1,1,1,27,8q1ul09cygzswb7tb456bmifv,1,40.9,0,2023-03-04T14:31:44.876Z,2023-03-05T01:01:33Z,4070903229,140,65.0,4070903231,141,1.4,4070903225,107,,4070903237,1,,4070903233,212,25.4,4070903227,56,Right,4070903235,213,0.1,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515130915,462,61,1,1,29,8q1ul09cygzswb7tb456bmifv,1,61.1,5.6,2023-03-04T14:31:46.943Z,2023-03-05T01:01:46Z,4073850393,178,,4071330805,56,Right,4073850521,21,,,,,,,,,,,,,,,,,bkonv3y0vn24mpn6j8abjtux,D. Ljubičić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047033,18,61,1,1,29,a8d2gb2nag8fy0itbuxmcibh2,1,31.1,93,2023-03-04T14:31:46.965Z,2023-03-05T01:02:16Z,4073852117,21,,4073852027,178,,4070903095,56,Back,,,,,,,,,,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047065,19,49,1,1,30,a8d2gb2nag8fy0itbuxmcibh2,1,33.7,92.3,2023-03-04T14:31:47.958Z,2023-03-05T04:27:34Z,,,,,,,,,,,,,,,,,,,,,,,,,9kxuwgequrilkom3ru6sdxall,J. Juranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047101,20,1,1,1,31,a8d2gb2nag8fy0itbuxmcibh2,1,32.3,90.3,2023-03-04T14:31:48.770Z,2023-03-05T01:02:32Z,4070903375,56,Back,4070903381,212,32.7,4070903377,140,9.0,4070903383,213,3.9,4073852627,178,,4070903385,1,,4070903379,141,58.4,,,,9kxuwgequrilkom3ru6sdxall,J. Juranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047137,21,1,1,1,34,a8d2gb2nag8fy0itbuxmcibh2,0,8.2,58.7,2023-03-04T14:31:51.744Z,2023-03-05T01:02:41Z,4070903581,1,,4070903577,212,47.9,4070903573,140,44.2,4070903575,141,100.0,4070903579,213,0.7,4073853211,178,,4070903571,56,Back,4070903569,157,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047147,22,5,1,1,38,a8d2gb2nag8fy0itbuxmcibh2,0,42.8,102,2023-03-04T14:31:55.499Z,2023-03-05T01:02:47Z,4070903597,347,,4070903593,56,Back,4070904691,233,25,,,,,,,,,,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047349,25,5,1,1,38,8q1ul09cygzswb7tb456bmifv,1,57.2,-2,2023-03-04T14:31:55.499Z,2023-03-05T01:02:47Z,4070904667,347,,4070904681,233,22,4070904665,56,Right,,,,,,,,,,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047383,26,1,1,1,55,8q1ul09cygzswb7tb456bmifv,1,63.3,0,2023-03-04T14:32:13.216Z,2023-03-05T01:02:51Z,4070904813,212,19.8,4070904807,56,Center,4070904815,213,1.2,4070904805,107,,4070904809,140,70.0,4070904811,141,25.2,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047391,27,1,1,1,57,8q1ul09cygzswb7tb456bmifv,0,70,25.2,2023-03-04T14:32:14.913Z,2023-03-05T01:02:58Z,4070904865,141,15.3,4070904867,212,7.1,4070904863,140,72.1,4073854013,388,,4070904861,56,Right,4070904869,213,5.0,4070904859,3,,,,,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047413,23,1,1,1,58,a8d2gb2nag8fy0itbuxmcibh2,1,23.6,87.2,2023-03-04T14:32:15.698Z,2023-03-05T01:03:06Z,4073854301,178,,4070904965,212,4.2,4070904967,213,5.7,4070904963,141,83.6,4070904961,140,26.9,4070904959,56,Back,,,,,,,9kxuwgequrilkom3ru6sdxall,J. Juranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047419,24,49,1,1,59,a8d2gb2nag8fy0itbuxmcibh2,1,28.1,82.7,2023-03-04T14:32:16.487Z,2023-03-05T01:03:12Z,,,,,,,,,,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047461,25,1,1,1,59,a8d2gb2nag8fy0itbuxmcibh2,1,28.1,82.7,2023-03-04T14:32:16.553Z,2023-03-05T01:03:25Z,4070905175,212,15.8,4070905173,141,61.8,4070905177,213,4.3,4070905169,56,Back,4070905171,140,21.6,4073855199,178,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047495,26,1,1,2,1,a8d2gb2nag8fy0itbuxmcibh2,1,23.6,52.5,2023-03-04T14:32:19.029Z,2023-03-05T01:03:34Z,4070905319,56,Back,4070905321,140,27.6,4070905327,213,4.9,4073855631,178,,4070905323,141,22.4,4070905325,212,20.9,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047531,27,1,1,2,4,a8d2gb2nag8fy0itbuxmcibh2,1,27.1,23.1,2023-03-04T14:32:21.993Z,2023-03-05T01:03:56Z,4070905511,212,36.2,4070905509,141,34.9,4070905515,1,,4070905505,56,Center,4070905513,213,0.2,4070905503,155,,4073855965,178,,4070905507,140,60.7,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047537,28,44,1,2,7,a8d2gb2nag8fy0itbuxmcibh2,1,59.7,27.8,2023-03-04T14:32:24.739Z,2023-03-05T04:56:27Z,4070905549,56,Center,4070905551,286,,4070905561,233,28,,,,,,,,,,,,,,,,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047527,28,44,1,2,7,8q1ul09cygzswb7tb456bmifv,0,40.3,72.2,2023-03-04T14:32:24.740Z,2023-03-05T01:04:16Z,4070905493,56,Back,4070905591,233,28,4070905495,285,,,,,,,,,,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
