id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/17/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2455790423,8,1,1,0,9,ex3psl8e3ajeypwjy4xfltpx6,1,68.5,45.1,2022-09-04T13:31:05.650Z,2022-09-04T22:27:29Z,3757815325,141,33.7,3759631253,178,,3757815319,155,,3757815327,212,21.2,3757815321,56,Back,3757815329,213,3.5,3757815323,140,49.7,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455790479,9,1,1,0,12,ex3psl8e3ajeypwjy4xfltpx6,1,45.7,33.7,2022-09-04T13:31:08.581Z,2022-09-04T22:27:35Z,3757815627,212,24.4,3757815629,213,2.6,3757815621,56,Back,3757815623,140,25.6,3759631435,178,,3757815625,141,51.8,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455790541,10,1,1,0,20,ex3psl8e3ajeypwjy4xfltpx6,0,27.7,53,2022-09-04T13:31:16.367Z,2022-09-04T22:27:40Z,3757815867,56,Back,3757815875,213,0.9,3757815869,140,46.9,3757815865,155,,3757815877,1,,3757815871,141,93.6,3759631569,178,,3757815873,212,34.2,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455790553,4,8,1,0,22,f0w62l8zql3tukxsy8fqwp72x,1,55.2,1.4,2022-09-04T13:31:18.713Z,2022-09-04T22:27:56Z,3759164237,384,,3759632003,388,,3757815945,15,,3757815929,56,Right,,,,,,,,,,,,,drv9wksjusdgp1np315rokzit,J. Kenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455790637,11,1,1,0,27,ex3psl8e3ajeypwjy4xfltpx6,1,20.2,93.3,2022-09-04T13:31:23.128Z,2022-09-04T22:28:03Z,3757816375,212,20.8,3757816369,56,Back,3757816377,213,4.0,3759632261,178,,3757816373,141,69.6,3757816371,140,7.7,,,,,,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455790645,12,1,1,0,30,ex3psl8e3ajeypwjy4xfltpx6,0,6.1,75.1,2022-09-04T13:31:26.393Z,2022-09-04T22:28:08Z,3757816653,233,5,3757816651,236,,3757816657,286,,3757816435,141,76.7,3759632457,178,,3757816439,213,0.9,3757816433,140,6.9,3757816431,56,Back,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,3757816437,212,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455790683,5,74,1,0,30,f0w62l8zql3tukxsy8fqwp72x,1,94.4,26.8,2022-09-04T13:31:26.492Z,2022-09-04T22:28:13Z,3759632685,178,,3757816643,233,12,3757816589,285,,3757816587,56,Center,,,,,,,,,,,,,cfdgq8thcoghlh5d0s0pzb1sl,W. Kanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455790691,6,5,1,0,31,f0w62l8zql3tukxsy8fqwp72x,0,94.8,-1.6,2022-09-04T13:31:27.522Z,2022-09-04T22:28:45Z,3757816649,347,,3757819837,233,13,3757816647,56,Right,,,,,,,,,,,,,,,,cfdgq8thcoghlh5d0s0pzb1sl,W. Kanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455790947,13,5,1,0,31,ex3psl8e3ajeypwjy4xfltpx6,1,5.2,101.6,2022-09-04T13:31:27.522Z,2022-09-04T22:28:44Z,3757818113,56,Back,3757819783,233,6,3757818115,347,,,,,,,,,,,,,,,,,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455790981,14,1,1,0,53,ex3psl8e3ajeypwjy4xfltpx6,1,5.4,100,2022-09-04T13:31:49.832Z,2022-09-04T22:28:53Z,3757818279,107,,3757818285,141,86.5,3757818289,213,5.1,3757818281,56,Back,3757818283,140,9.4,3757818287,212,11.1,,,,,,,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455790993,15,1,1,0,54,ex3psl8e3ajeypwjy4xfltpx6,0,9.8,86.8,2022-09-04T13:31:50.774Z,2022-09-04T22:28:57Z,3757818363,212,48.4,3757818361,141,87.5,3759165311,157,,3757818367,1,,3757818357,56,Left,3757818359,140,55.9,3759633623,178,,3757818365,213,0.0,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455791039,7,1,1,0,58,f0w62l8zql3tukxsy8fqwp72x,0,47.2,8.6,2022-09-04T13:31:54.213Z,2022-09-04T22:29:03Z,3757818637,140,63.7,3757818645,212,17.3,3757818633,3,,3759633709,178,,3757818635,56,Right,3757818641,141,8.5,3757818649,213,6.3,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455791087,16,1,1,1,0,ex3psl8e3ajeypwjy4xfltpx6,0,31.4,84.1,2022-09-04T13:31:56.200Z,2022-09-04T22:29:12Z,3757818907,212,20.8,3757818909,213,6.2,3757818903,140,51.2,3757818901,56,Left,3759633947,388,,3757818905,141,82.4,3757818899,3,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455791065,8,44,1,1,1,f0w62l8zql3tukxsy8fqwp72x,1,45.9,14.5,2022-09-04T13:31:57.851Z,2022-09-05T07:28:08Z,3757818771,285,,3757818999,233,17,3757818769,56,Back,,,,,,,,,,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455791095,17,44,1,1,1,ex3psl8e3ajeypwjy4xfltpx6,0,54.1,85.5,2022-09-04T13:31:57.852Z,2022-09-04T22:29:53Z,3757819029,233,8,3757818961,56,Left,3757818963,286,,,,,,,,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455791107,9,1,1,1,1,f0w62l8zql3tukxsy8fqwp72x,1,43.8,11.3,2022-09-04T13:31:57.909Z,2022-09-05T07:28:08Z,3757819019,140,35.4,3757819017,56,Back,3757819025,213,2.4,3759635801,178,,3757819023,212,11.8,3757819021,141,22.9,3757819015,3,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455791109,10,49,1,1,3,f0w62l8zql3tukxsy8fqwp72x,1,32.1,30.1,2022-09-04T13:31:59.213Z,2022-09-04T22:30:29Z,,,,,,,,,,,,,,,,,,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455791127,11,1,1,1,3,f0w62l8zql3tukxsy8fqwp72x,1,32.1,30.1,2022-09-04T13:31:59.216Z,2022-09-04T22:30:35Z,3757819095,212,18.7,3759636321,178,,3757819093,141,37.3,3757819091,140,14.9,3757819089,56,Back,3757819097,213,2.9,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455791169,12,1,1,1,5,f0w62l8zql3tukxsy8fqwp72x,1,14.9,37.3,2022-09-04T13:32:01.981Z,2022-09-04T22:30:39Z,3757819373,213,1.0,3757819371,212,27.9,3757819365,56,Back,3759636503,178,,3757819369,141,72.2,3757819367,140,28.8,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455791233,13,1,1,1,8,f0w62l8zql3tukxsy8fqwp72x,1,29.1,72.8,2022-09-04T13:32:04.885Z,2022-09-04T22:30:42Z,3757819759,56,Back,3759636575,178,,3757819769,213,5.8,3757819761,140,33.9,3757819763,141,68.9,3757819765,212,5.7,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455791255,14,1,1,1,11,f0w62l8zql3tukxsy8fqwp72x,1,33.5,69.8,2022-09-04T13:32:07.474Z,2022-09-04T22:30:56Z,3757819865,56,Back,3757819873,213,0.8,3757819871,212,12.9,3757819867,140,42.4,3757819869,141,82.8,3759637025,178,,,,,,,,ce2pidh4dpd1ccozn2lm3qtw5,I. Šunjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455791267,15,1,1,1,12,f0w62l8zql3tukxsy8fqwp72x,1,42.4,82.8,2022-09-04T13:32:08.551Z,2022-09-04T22:31:05Z,3757819917,141,98.0,3757819913,56,Back,3757819919,212,14.8,3759637305,178,,3757819921,213,2.4,3757819915,140,32.3,,,,,,,6ufkq71qh9wrfyaez5yi94e09,C. Ejuke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455791289,16,1,1,1,14,f0w62l8zql3tukxsy8fqwp72x,1,32.3,98,2022-09-04T13:32:10.650Z,2022-09-04T22:31:13Z,3757820037,213,4.4,3759637509,178,,3757820029,56,Back,3757820033,141,68.0,3757820031,140,25.1,3757820035,212,21.8,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455791317,17,1,1,1,17,f0w62l8zql3tukxsy8fqwp72x,1,27,56.6,2022-09-04T13:32:13.894Z,2022-09-04T22:32:23Z,3759639257,178,,3757820227,213,4.7,3757820221,140,26.0,3757820223,141,30.7,3757820225,212,17.6,3757820219,56,Back,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455791349,18,1,1,1,20,f0w62l8zql3tukxsy8fqwp72x,1,26,30.7,2022-09-04T13:32:16.382Z,2022-09-04T22:32:28Z,3757820421,212,16.8,3757820423,213,4.9,3757820415,56,Back,3759639367,178,,3757820417,140,29.6,3757820419,141,6.7,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455791395,18,45,1,1,22,ex3psl8e3ajeypwjy4xfltpx6,0,68.8,93.7,2022-09-04T13:32:18.690Z,2022-09-04T22:32:48Z,3757820641,286,,3757820639,56,Left,3757820715,233,19,,,,,,,,,,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455791399,19,3,1,1,22,f0w62l8zql3tukxsy8fqwp72x,1,31.2,6.3,2022-09-04T13:32:18.690Z,2022-09-04T22:32:48Z,3757820657,56,Back,3759167325,465,,3757820707,233,18,3757820661,285,,3759639949,178,,,,,,,,,,,drv9wksjusdgp1np315rokzit,J. Kenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455791425,20,1,1,1,25,f0w62l8zql3tukxsy8fqwp72x,1,33,7.7,2022-09-04T13:32:21.455Z,2022-09-04T22:32:52Z,3757820759,140,62.2,3757820757,56,Right,3757820763,212,30.8,3757820761,141,12.7,3757820765,213,0.1,3759640123,178,,,,,,,,drv9wksjusdgp1np315rokzit,J. Kenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456190981,865,67,1,1,26,f0w62l8zql3tukxsy8fqwp72x,1,59.1,17.5,2022-09-04T13:32:22.216Z,2022-09-05T07:28:09Z,3760031949,233,806,,,,,,,,,,,,,,,,,,,,,,cfdgq8thcoghlh5d0s0pzb1sl,W. Kanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456190975,806,67,1,1,26,ex3psl8e3ajeypwjy4xfltpx6,0,40.9,82.5,2022-09-04T13:32:22.217Z,2022-09-05T02:49:53Z,3760031953,233,865,,,,,,,,,,,,,,,,,,,,,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455791463,21,1,1,1,26,f0w62l8zql3tukxsy8fqwp72x,0,54.7,18.6,2022-09-04T13:32:22.247Z,2022-09-05T07:28:09Z,3759640275,178,,3757820925,141,4.4,3757820923,140,57.0,3757820921,56,Right,3757820929,213,5.0,3757820927,212,10.0,,,,,,,cfdgq8thcoghlh5d0s0pzb1sl,W. Kanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455791437,19,49,1,1,26,ex3psl8e3ajeypwjy4xfltpx6,1,36.8,94.4,2022-09-04T13:32:22.776Z,2022-09-04T22:33:04Z,,,,,,,,,,,,,,,,,,,,,,,,,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456190999,807,43,1,1,26,ex3psl8e3ajeypwjy4xfltpx6,1,0,0,2022-09-04T13:32:22.776Z,2022-09-05T02:50:02Z,3760032111,144,82,3760032035,178,0,,,,,,,,,,,,,,,,,,,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455791499,20,1,1,1,27,ex3psl8e3ajeypwjy4xfltpx6,1,37.4,94.2,2022-09-04T13:32:23.625Z,2022-09-04T22:33:07Z,3757821077,212,22.1,3757821079,213,6.2,3757821073,140,58.4,3757821071,56,Left,3757821075,141,92.3,3759640599,178,,,,,,,,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455791561,21,2,1,1,30,ex3psl8e3ajeypwjy4xfltpx6,1,59.3,91.7,2022-09-04T13:32:26.878Z,2022-09-04T22:33:16Z,3757821443,140,78.1,3757821441,56,Center,3759640837,178,,3757821939,7,d9jj0525pm3nu9vqewtpo2rpx,3757821445,141,68.5,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455791579,22,55,1,1,30,f0w62l8zql3tukxsy8fqwp72x,1,1.4,24.1,2022-09-04T13:32:26.879Z,2022-09-04T22:33:16Z,,,,,,,,,,,,,,,,,,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455791571,22,43,1,1,36,ex3psl8e3ajeypwjy4xfltpx6,1,0,0,2022-09-04T13:32:32.323Z,2022-09-04T13:32:37Z,3757821515,212,1.9,3757821577,286,0,3757821573,233,22,3757821571,236,0,3757821509,56,Center,3757821879,144,1,3757821517,213,4.3,3757821511,140,97.0,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,3757821513,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455791933,23,1,1,2,0,f0w62l8zql3tukxsy8fqwp72x,1,10.4,45.7,2022-09-04T13:32:56.999Z,2022-09-04T22:33:40Z,3757823467,140,21.9,3757823469,141,66.5,3759641491,178,,3757823463,241,,3757823461,5,,3757823465,56,Back,3757823473,213,0.9,3758019125,189,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,3757823471,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455791957,24,1,1,2,2,f0w62l8zql3tukxsy8fqwp72x,1,21.9,68.3,2022-09-04T13:32:58.590Z,2022-09-04T22:33:46Z,3757823587,213,1.3,3757823583,141,96.5,3757823581,140,27.1,3757823585,212,19.9,3757823579,56,Back,3759641663,178,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455792029,25,1,1,2,5,f0w62l8zql3tukxsy8fqwp72x,1,27.1,96.5,2022-09-04T13:33:01.232Z,2022-09-04T22:33:51Z,3757823971,141,97.7,3757823973,212,14.8,3757823969,140,41.2,3759641835,178,,3757823967,56,Back,3757823975,213,0.1,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456191697,812,83,1,2,10,ex3psl8e3ajeypwjy4xfltpx6,1,53.6,14.1,2022-09-04T13:33:07.063Z,2022-09-05T02:52:31Z,3760035007,399,250437,,,,,,,,,,,,,,,,,,,,,,d8h5ge9ust20o7us968acnsnp,D. Caligiuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455792033,26,61,1,2,10,f0w62l8zql3tukxsy8fqwp72x,0,43.5,84.5,2022-09-04T13:33:07.078Z,2022-09-04T22:34:17Z,3757823993,56,Back,3759642591,178,,,,,,,,,,,,,,,,,,,,6ufkq71qh9wrfyaez5yi94e09,C. Ejuke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455792067,24,49,1,2,12,ex3psl8e3ajeypwjy4xfltpx6,1,44,23.6,2022-09-04T13:33:08.149Z,2022-09-04T22:34:22Z,,,,,,,,,,,,,,,,,,,,,,,,,8ls8npa774mbrxje10ff46sb9,C. Gruezo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455792059,23,43,1,2,12,ex3psl8e3ajeypwjy4xfltpx6,1,0,0,2022-09-04T13:33:08.611Z,2022-09-04T13:33:58Z,3757824103,285,0,3757824101,56,Center,3757827645,144,7,,,,,,,,,,,,,,,,d8h5ge9ust20o7us968acnsnp,D. Caligiuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455792091,25,1,1,2,12,ex3psl8e3ajeypwjy4xfltpx6,1,43.8,23.6,2022-09-04T13:33:08.942Z,2022-09-04T22:34:28Z,3757824263,56,Back,3757824269,212,11.7,3757824267,141,12.8,3759642931,178,,3757824271,213,3.8,3757824265,140,35.1,,,,,,,8ls8npa774mbrxje10ff46sb9,C. Gruezo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455792135,26,1,1,2,14,ex3psl8e3ajeypwjy4xfltpx6,1,34,18.3,2022-09-04T13:33:10.873Z,2022-09-04T22:34:34Z,3757824539,56,Back,3757824545,212,29.8,3759643091,178,,3757824543,141,45.5,3757824541,140,11.8,3757824547,213,2.5,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
