id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2462063401,6,1,1,0,18,8q1ul09cygzswb7tb456bmifv,1,38,68.9,2022-09-18T15:31:42.725Z,2022-09-19T06:13:38Z,3791169687,56,Left,3793281825,178,,3791169689,140,60.4,3791169691,141,91.5,3791169695,213,0.6,3791169693,212,28.1,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462401867,994,3,1,0,23,8q1ul09cygzswb7tb456bmifv,0,58.7,92.7,2022-09-18T15:31:47.577Z,2022-09-19T06:13:43Z,3793050569,464,,3793050571,467,9xftmtdsxbuu2itzhi3v1xbdh,3793050603,286,,3793281885,178,,3793050561,56,Left,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462063405,7,4,1,0,25,8q1ul09cygzswb7tb456bmifv,1,55.4,90.4,2022-09-18T15:31:49.496Z,2022-09-19T06:13:46Z,3791169703,13,,3791169711,286,,3791169707,152,,3791169709,265,,3791169705,56,Left,3791169857,233,8,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462063419,8,4,1,0,25,eq1oq6y61xnzq88zu0cnw131z,0,44.6,9.6,2022-09-18T15:31:49.497Z,2022-09-19T06:13:46Z,3793281931,178,,3791169789,265,,3791169885,233,7,3791169791,285,,3791169785,56,Back,3791169787,152,,3791169783,13,,,,,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462063695,8,1,1,0,39,8q1ul09cygzswb7tb456bmifv,1,56.6,93.4,2022-09-18T15:32:03.299Z,2022-09-19T06:13:50Z,3791171081,56,Back,3793281977,178,,3791171079,152,,3791171085,141,40.8,3791171089,213,4.2,3791171091,1,,3791171087,212,40.8,3791171083,140,37.9,21vfv10e7fh6b2xtcu55ihn11,J. Hector,3791171077,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462063765,9,1,1,0,42,8q1ul09cygzswb7tb456bmifv,1,34.8,40.6,2022-09-18T15:32:06.787Z,2022-09-19T06:13:58Z,3791171489,141,67.1,3791171483,140,35.0,3791171479,56,Back,3791171493,212,18.0,3793282065,178,,3791171495,213,1.6,,,,,,,8w5vjfl9ntyyxzyn2lo8k4dpm,N. Soldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462063815,10,1,1,0,49,8q1ul09cygzswb7tb456bmifv,1,57.3,80.6,2022-09-18T15:32:13.318Z,2022-09-19T06:14:04Z,3791171783,56,Left,3791171787,141,96.8,3791171789,212,29.0,3791171785,140,82.8,3791171791,213,0.4,3793282135,178,,3791171781,155,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462063887,11,1,1,0,52,8q1ul09cygzswb7tb456bmifv,1,86,98.7,2022-09-18T15:32:16.234Z,2022-09-19T09:47:06Z,3791175591,154,,3791175585,210,13,3791172195,213,5.0,3792580709,387,,3791172185,155,,3791172189,140,92.6,3791172191,141,64.1,3793282179,178,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,3792580711,72,1,3791172193,212,24.5,3792580707,225,3791172183,2,3791172187,56,Center,,,,,,,,,,,,,,,,,,,,,,,
2462063899,12,44,1,0,53,8q1ul09cygzswb7tb456bmifv,1,91.6,63.2,2022-09-18T15:32:17.793Z,2022-09-19T09:47:05Z,3791172293,56,Center,3791172345,233,9,3791172295,286,,,,,,,,,,,,,,,,,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462063847,9,44,1,0,53,eq1oq6y61xnzq88zu0cnw131z,0,8.4,36.8,2022-09-18T15:32:17.794Z,2022-09-19T06:14:15Z,3791171997,285,,3791172363,233,12,3791171973,56,Back,,,,,,,,,,,,,,,,f577akgydk4t6ui45iyab2a22,T. Oermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462063901,13,13,1,0,54,8q1ul09cygzswb7tb456bmifv,1,93,65.5,2022-09-18T15:32:17.851Z,2022-09-19T09:47:06Z,3792581771,64,,3791175669,29,,3791174885,328,,3791172303,56,Center,3791175677,102,64.9,3791175673,55,11,3791174881,15,,3791175683,231,52.5,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,3791175671,154,,3793282431,388,,3791175681,230,3791175667,73,3791172299,22,,99.3,3791175679,103,2.8,,,,,,,,,,,,,,,,,,,
2462063869,10,5,1,0,54,eq1oq6y61xnzq88zu0cnw131z,1,-1.1,38.1,2022-09-18T15:32:18.800Z,2022-09-19T06:14:34Z,3791172473,233,14,3791172079,56,Back,3791172081,346,,,,,,,,,,,,,,,,,f577akgydk4t6ui45iyab2a22,T. Oermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462063919,14,5,1,0,54,8q1ul09cygzswb7tb456bmifv,0,101.1,61.9,2022-09-18T15:32:18.800Z,2022-09-19T06:14:34Z,3791172415,346,,3791172483,233,10,3791172413,56,Center,,,,,,,,,,,,,,,,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462064147,11,1,1,1,14,eq1oq6y61xnzq88zu0cnw131z,1,4.8,49.4,2022-09-18T15:32:38.155Z,2022-09-19T06:14:38Z,3791173687,56,Back,3791173689,140,12.0,3791173691,141,8.3,3791173685,124,,3791173695,213,5.0,3791173699,237,,3791173693,212,29.0,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462064207,12,1,1,1,18,eq1oq6y61xnzq88zu0cnw131z,0,12,8.3,2022-09-18T15:32:42.168Z,2022-09-19T06:14:44Z,3791174081,213,6.2,3791174071,155,,3791174075,140,64.7,3791174079,212,55.4,3793282583,178,,3791174083,1,,3791174077,141,3.2,3791174073,56,Right,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462064289,15,1,1,1,21,8q1ul09cygzswb7tb456bmifv,1,34.1,96.6,2022-09-18T15:32:45.684Z,2022-09-19T06:14:51Z,3791174489,213,6.2,3791174477,157,,3791174483,141,95.1,3791174479,56,Left,3791174487,212,29.5,3791174493,1,,3793282633,178,,3791174481,140,62.2,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462064293,16,61,1,1,24,8q1ul09cygzswb7tb456bmifv,0,60.5,95.9,2022-09-18T15:32:47.990Z,2022-09-19T06:15:00Z,3791174505,56,Left,3793282703,178,,3793282701,21,,,,,,,,,,,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462064471,13,5,1,1,25,eq1oq6y61xnzq88zu0cnw131z,1,42.3,-0.8,2022-09-18T15:32:48.985Z,2022-09-19T06:15:04Z,3791175393,56,Back,3791175395,347,,3791175465,233,17,,,,,,,,,,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462064299,17,5,1,1,25,8q1ul09cygzswb7tb456bmifv,0,57.7,100.8,2022-09-18T15:32:48.985Z,2022-09-19T06:15:04Z,3791175475,233,13,3791174529,56,Left,3791174533,347,,,,,,,,,,,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462064497,14,1,1,1,38,eq1oq6y61xnzq88zu0cnw131z,1,41.7,0,2022-09-18T15:33:02.116Z,2022-09-19T06:15:08Z,3791175545,213,1.5,3791175537,56,Back,3791175541,141,10.1,3791175543,212,7.4,3791175535,107,,3791175539,140,42.0,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462064517,15,1,1,1,39,eq1oq6y61xnzq88zu0cnw131z,0,42,10.1,2022-09-18T15:33:03.161Z,2022-09-19T06:15:14Z,3791175643,141,22.6,3791175639,56,Center,3791175647,213,0.2,3791175637,157,,3793282805,178,,3791175645,212,36.4,3791175649,1,,3791175641,140,75.7,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462064547,18,1,1,1,41,8q1ul09cygzswb7tb456bmifv,1,25.5,73.6,2022-09-18T15:33:05.310Z,2022-09-19T06:15:25Z,3791175805,3,,3791175809,140,34.0,3791175807,56,Back,3791175811,141,84.5,3791175815,213,0.7,3793282901,388,,3791175813,212,11.6,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462064553,19,49,1,1,42,8q1ul09cygzswb7tb456bmifv,1,30.7,81.2,2022-09-18T15:33:06.661Z,2022-09-19T06:15:31Z,,,,,,,,,,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462064567,20,1,1,1,42,8q1ul09cygzswb7tb456bmifv,0,32.6,83.9,2022-09-18T15:33:06.758Z,2022-09-19T06:15:34Z,3793283001,178,,3791175921,157,,3791175935,213,5.9,3791175933,212,12.4,3791175937,1,,3791175923,56,Back,3791175929,141,77.3,3791175925,140,43.6,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462064587,17,49,1,1,44,eq1oq6y61xnzq88zu0cnw131z,1,58.7,22.7,2022-09-18T15:33:07.854Z,2022-09-19T06:15:39Z,,,,,,,,,,,,,,,,,,,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462064631,18,1,1,1,44,eq1oq6y61xnzq88zu0cnw131z,1,54.7,23.1,2022-09-18T15:33:07.928Z,2022-09-19T06:15:44Z,3791176251,212,8.2,3793283089,178,,3791176245,56,Center,3791176253,213,6.2,3791176249,141,22.3,3791176247,140,62.5,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462489229,1763,83,1,1,47,8q1ul09cygzswb7tb456bmifv,1,42.8,75.8,2022-09-18T15:33:10.842Z,2022-09-19T09:16:02Z,3793478387,399,93293,,,,,,,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462064751,19,1,1,1,47,eq1oq6y61xnzq88zu0cnw131z,1,56.1,26.6,2022-09-18T15:33:11.739Z,2022-09-19T06:15:48Z,3791176817,212,48.0,3791176813,140,63.2,3791176819,213,1.4,3791176821,1,,3791176815,141,96.4,3793283141,178,,3791176811,56,Left,3791176807,155,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,3791176809,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462064579,16,43,1,1,48,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-09-18T15:33:12.261Z,2022-09-18T15:34:05Z,3791180627,144,49,,,,,,,,,,,,,,,,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462064777,20,1,1,1,53,eq1oq6y61xnzq88zu0cnw131z,1,64.7,94.8,2022-09-18T15:33:17.428Z,2022-09-19T06:15:52Z,3791176971,140,66.9,3791176969,56,Left,3791176975,212,3.4,3793283189,178,,3791176977,213,5.5,3791176973,141,91.1,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462064805,21,1,1,1,55,eq1oq6y61xnzq88zu0cnw131z,1,66.9,92.9,2022-09-18T15:33:19.780Z,2022-09-19T06:15:56Z,3791177143,213,2.8,3791177135,56,Left,3791177139,141,96.3,3791177137,140,60.5,3791177141,212,7.1,3793283235,178,,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462064867,22,1,1,1,57,eq1oq6y61xnzq88zu0cnw131z,1,58.2,96.9,2022-09-18T15:33:21.443Z,2022-09-19T06:16:01Z,3793283299,178,,3791177423,56,Back,3791177427,141,93.5,3791177429,212,17.6,3791177425,140,41.6,3791177431,213,3.3,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462064917,23,1,1,2,0,eq1oq6y61xnzq88zu0cnw131z,1,41.4,92.7,2022-09-18T15:33:23.968Z,2022-09-19T06:16:09Z,3791177599,140,50.3,3791177603,212,9.6,3791177597,56,Left,3791177605,213,6.0,3791177601,141,89.3,3793283383,178,,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462064929,24,1,1,2,2,eq1oq6y61xnzq88zu0cnw131z,1,46,88,2022-09-18T15:33:25.966Z,2022-09-19T06:24:55Z,3791177697,213,1.2,3791177693,141,97.9,3793288835,178,,3791177695,212,7.2,3791177691,140,48.3,3791177689,56,Back,,,,,,,4y167h8sn9cnyrvb097lf8lbd,P. Osterhage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462064963,25,1,1,2,3,eq1oq6y61xnzq88zu0cnw131z,1,49.4,98.7,2022-09-18T15:33:27.182Z,2022-09-19T06:25:00Z,3791177851,56,Left,3791177853,140,51.0,3791177857,212,5.8,3793288919,178,,3791177859,213,5.0,3791177855,141,90.5,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462457209,776,43,1,2,3,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-09-18T15:33:27.218Z,2022-09-19T07:08:36Z,3793330461,178,0,3793330555,144,82,,,,,,,,,,,,,,,,,,,4y167h8sn9cnyrvb097lf8lbd,P. Osterhage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462065005,26,1,1,2,6,eq1oq6y61xnzq88zu0cnw131z,1,55,91.9,2022-09-18T15:33:29.980Z,2022-09-19T06:25:06Z,3791178101,141,97.9,3791178105,213,0.6,3791178097,56,Left,3793288975,178,,3791178099,140,60.4,3791178103,212,7.0,,,,,,,4y167h8sn9cnyrvb097lf8lbd,P. Osterhage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462065021,27,3,1,2,8,eq1oq6y61xnzq88zu0cnw131z,1,62.6,93.5,2022-09-18T15:33:31.957Z,2022-09-19T06:25:11Z,3791183307,233,34,3791178177,286,,3791178175,56,Left,3792586393,464,,3793289045,178,,,,,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462065895,34,45,1,2,8,8q1ul09cygzswb7tb456bmifv,0,37.4,6.5,2022-09-18T15:33:31.957Z,2022-09-19T06:25:12Z,3791183053,56,Back,3791183315,233,27,3791183055,285,,,,,,,,,,,,,,,,,bkonv3y0vn24mpn6j8abjtux,D. Ljubičić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462065033,28,1,1,2,9,eq1oq6y61xnzq88zu0cnw131z,0,65.5,87.8,2022-09-18T15:33:33.282Z,2022-09-19T06:25:16Z,3793289133,178,,3791178251,56,Left,3791178253,140,70.5,3791178261,213,5.9,3791178255,141,84.5,3791178259,212,5.7,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462065093,21,49,1,2,9,8q1ul09cygzswb7tb456bmifv,1,27.2,21.8,2022-09-18T15:33:33.777Z,2022-09-19T09:16:38Z,,,,,,,,,,,,,,,,,,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462065119,22,1,1,2,13,8q1ul09cygzswb7tb456bmifv,1,37.5,28.5,2022-09-18T15:33:37.291Z,2022-09-19T06:25:26Z,3791178741,213,1.0,3791178733,56,Back,3791178737,141,44.1,3793289281,178,,3791178735,140,43.6,3791178739,212,12.4,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462065191,23,1,1,2,14,8q1ul09cygzswb7tb456bmifv,1,43.6,47.4,2022-09-18T15:33:38.778Z,2022-09-19T06:25:31Z,3793289365,178,,3791179133,56,Back,3791179137,141,88.4,3791179135,140,30.8,3791179139,212,31.0,3791179141,213,2.0,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462065267,24,1,1,2,20,8q1ul09cygzswb7tb456bmifv,1,28,84.6,2022-09-18T15:33:44.441Z,2022-09-19T06:25:36Z,3791179551,212,14.7,3791179547,140,35.8,3793289495,178,,3791179553,213,5.3,3791179545,56,Back,3791179549,141,66.6,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
