id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2533597427,7,61,1,0,5,4l9mrqzmajz5crzlz50mtbt6x,1,81.6,5.2,2023-04-15T13:30:21.420Z,2023-04-16T01:01:34Z,4193366759,15,,4193366761,388,,4190118337,56,Right,,,,,,,,,,,,,,,,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533597411,4,43,1,0,7,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-04-15T13:30:22.735Z,2023-04-15T13:30:34Z,4190118253,56,Back,4190118259,212,1.2,4190118257,141,85.6,4190118255,140,23.1,4190119041,144,1,4190118261,213,1.8,4190118251,3,0,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533597453,5,56,1,0,8,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-04-15T13:30:24.086Z,2023-04-16T01:01:40Z,4190118493,56,Back,,,,,,,,,,,,,,,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533597467,6,5,1,0,10,apoawtpvac4zqlancmvw4nk4o,1,-0.7,71,2023-04-15T13:30:25.585Z,2023-04-16T01:01:44Z,4190118533,56,Back,4190118553,233,8,4190118535,346,,,,,,,,,,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533597461,8,5,1,0,10,4l9mrqzmajz5crzlz50mtbt6x,0,100.7,29,2023-04-15T13:30:25.585Z,2023-04-16T01:01:44Z,4190118561,233,6,4190118519,346,,4190118517,56,Center,,,,,,,,,,,,,,,,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533597627,7,1,1,0,20,apoawtpvac4zqlancmvw4nk4o,1,3.4,50.7,2023-04-15T13:30:35.811Z,2023-04-16T01:01:50Z,4190119399,56,Back,4190119397,124,,4190119401,140,2.2,4190119403,141,32.1,4190119411,237,,4190119407,213,4.6,4190119405,212,12.7,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533597647,8,1,1,0,22,apoawtpvac4zqlancmvw4nk4o,1,2.1,31.8,2023-04-15T13:30:37.773Z,2023-04-16T01:02:00Z,4190119559,213,4.8,4190119545,140,3.9,4190119555,212,16.8,4193368291,178,,4190119551,141,7.3,4190119541,56,Back,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533597657,9,1,1,0,24,apoawtpvac4zqlancmvw4nk4o,0,4.5,7.3,2023-04-15T13:30:39.947Z,2023-04-16T01:02:10Z,4190119607,141,5.6,4190119609,212,4.2,4190119611,213,6.0,4190119799,236,,4190119603,56,Back,4190119801,233,9,4190119605,140,8.3,4193369021,178,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,4190119601,155,4190119805,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533597689,9,74,1,0,24,4l9mrqzmajz5crzlz50mtbt6x,1,91.7,95.4,2023-04-15T13:30:40.145Z,2023-04-16T01:02:20Z,4190119781,56,Left,4190119839,233,9,4193369825,178,,4190119783,285,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533597723,10,5,1,0,27,apoawtpvac4zqlancmvw4nk4o,1,7.8,-1.4,2023-04-15T13:30:42.577Z,2023-04-16T01:02:28Z,4190122447,233,10,4190119917,347,,4190119915,56,Back,,,,,,,,,,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533597915,10,5,1,0,27,4l9mrqzmajz5crzlz50mtbt6x,0,92.2,101.4,2023-04-15T13:30:42.577Z,2023-04-16T01:02:28Z,4190120797,347,,4190120795,56,Left,4190122529,233,10,,,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533597887,11,1,1,0,33,apoawtpvac4zqlancmvw4nk4o,1,9.4,0,2023-04-15T13:30:49.409Z,2023-04-16T01:02:32Z,4190120673,140,24.3,4190120677,212,18.8,4190120669,107,,4190120679,213,0.6,4190120675,141,13.2,4190120671,56,Back,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533597905,12,1,1,0,36,apoawtpvac4zqlancmvw4nk4o,0,26.8,10.6,2023-04-15T13:30:52.295Z,2023-04-16T01:02:42Z,4190120757,141,23.0,4190120759,212,12.4,4190120755,140,35.4,4193371085,178,,4190120751,56,Back,4190120761,213,0.8,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328693,759,67,1,0,38,4l9mrqzmajz5crzlz50mtbt6x,1,64.1,83.8,2023-04-15T13:30:54.113Z,2023-04-16T11:22:20Z,4194059377,233,1092,,,,,,,,,,,,,,,,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328691,1092,67,1,0,38,apoawtpvac4zqlancmvw4nk4o,0,35.9,16.2,2023-04-15T13:30:54.114Z,2023-04-16T06:31:02Z,4194059385,233,759,,,,,,,,,,,,,,,,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533597919,11,8,1,0,38,4l9mrqzmajz5crzlz50mtbt6x,1,63.8,77.3,2023-04-15T13:30:54.157Z,2023-04-16T11:22:20Z,4190120805,56,Center,4193372157,178,,4191681097,385,,,,,,,,,,,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533597935,12,49,1,0,39,4l9mrqzmajz5crzlz50mtbt6x,1,61.5,63.2,2023-04-15T13:30:54.854Z,2023-04-16T01:03:49Z,,,,,,,,,,,,,,,,,,,,,,,,,bkbmygo5f1glcs6xssawl26z9,I. Bebou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533597967,13,1,1,0,39,4l9mrqzmajz5crzlz50mtbt6x,1,61.5,63.2,2023-04-15T13:30:54.952Z,2023-04-16T01:03:44Z,4190121057,212,25.9,4190121059,213,2.8,4190121055,141,74.7,4190121053,140,38.0,4190121051,56,Back,4193374663,178,,,,,,,,bkbmygo5f1glcs6xssawl26z9,I. Bebou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533598005,14,1,1,0,42,4l9mrqzmajz5crzlz50mtbt6x,1,37.6,74.7,2023-04-15T13:30:58.288Z,2023-04-16T01:03:54Z,4190121281,56,Back,4193375637,178,,4190121285,141,41.9,4190121287,212,23.8,4190121289,213,4.4,4190121283,140,29.7,,,,,,,a5kkysp7c5f577ji17q5v2k0l,J. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533598043,15,1,1,0,45,4l9mrqzmajz5crzlz50mtbt6x,1,29.7,41.9,2023-04-15T13:31:01.095Z,2023-04-16T01:04:00Z,4190121471,213,5.0,4190121463,56,Back,4193376065,178,,4190121465,140,37.5,4190121467,141,6.1,4190121469,212,25.7,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533598105,16,1,1,0,48,4l9mrqzmajz5crzlz50mtbt6x,0,37.5,6.1,2023-04-15T13:31:03.814Z,2023-04-16T01:04:15Z,4190121775,141,4.4,4190121777,212,45.3,4190121779,213,6.3,4190121773,140,80.6,4193376807,178,,4190121771,56,Right,4190121781,1,,,,,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533598125,13,49,1,0,52,apoawtpvac4zqlancmvw4nk4o,1,32.2,95.7,2023-04-15T13:31:07.596Z,2023-04-16T01:04:26Z,,,,,,,,,,,,,,,,,,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533598201,14,1,1,0,52,apoawtpvac4zqlancmvw4nk4o,1,32.2,95.7,2023-04-15T13:31:07.631Z,2023-04-16T01:04:33Z,4190122199,56,Back,4190122201,140,8.5,4193377857,178,,4190122203,141,74.4,4190122205,212,28.8,4190122207,213,3.7,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533598225,15,1,1,0,55,apoawtpvac4zqlancmvw4nk4o,1,8.2,72.3,2023-04-15T13:31:11.316Z,2023-04-16T01:04:40Z,4190122331,140,13.2,4190122329,56,Back,4190122337,213,5.0,4190122335,212,17.0,4193378389,178,,4190122333,141,48.5,,,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533598337,16,1,1,0,58,apoawtpvac4zqlancmvw4nk4o,1,13.2,48.1,2023-04-15T13:31:13.541Z,2023-04-16T01:04:46Z,4193378705,178,,4190122929,56,Back,4190122931,140,23.1,4190122933,141,52.5,4190122935,212,10.8,4190122937,213,0.3,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533598371,17,1,1,1,3,apoawtpvac4zqlancmvw4nk4o,1,30.9,34.5,2023-04-15T13:31:19.261Z,2023-04-16T01:04:52Z,4190123093,213,4.9,4193379147,178,,4190123091,212,14.1,4190123085,56,Back,4190123087,140,33.0,4190123089,141,14.0,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533598419,18,1,1,1,5,apoawtpvac4zqlancmvw4nk4o,1,33.7,14.3,2023-04-15T13:31:21.212Z,2023-04-16T01:04:59Z,4190123319,56,Back,4190123325,212,20.2,4190123327,213,1.6,4190123323,141,43.9,4190123321,140,32.6,4193379549,178,,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533598459,19,1,1,1,8,apoawtpvac4zqlancmvw4nk4o,1,33.3,47.5,2023-04-15T13:31:23.476Z,2023-04-16T01:05:04Z,4190123545,140,47.0,4193379855,178,,4190123549,212,28.4,4190123547,141,83.5,4190123543,56,Back,4190123551,213,1.0,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533598493,20,1,1,1,10,apoawtpvac4zqlancmvw4nk4o,1,48.1,84.3,2023-04-15T13:31:26.216Z,2023-04-16T01:05:12Z,4193380409,178,,4190123671,140,61.7,4190123673,141,95.8,4190123677,213,0.5,4190123669,56,Left,4190123675,212,16.3,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533598523,21,1,1,1,12,apoawtpvac4zqlancmvw4nk4o,1,55.1,91.7,2023-04-15T13:31:28.395Z,2023-04-16T01:05:33Z,4193380995,178,,4190123823,141,71.1,4190123827,213,4.7,4190123825,212,14.0,4190123819,56,Center,4190123821,140,55.2,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533598573,22,1,1,1,13,apoawtpvac4zqlancmvw4nk4o,1,55.2,71.1,2023-04-15T13:31:29.157Z,2023-04-16T01:05:29Z,4190124089,141,65.8,4190124087,140,44.0,4190124083,56,Back,4193381581,178,,4190124093,212,12.3,4190124095,213,3.4,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533598631,23,1,1,1,16,apoawtpvac4zqlancmvw4nk4o,1,44.9,61.4,2023-04-15T13:31:32.099Z,2023-04-16T01:05:42Z,4190124353,140,51.9,4190124355,141,17.0,4190124359,213,5.0,4190124357,212,31.1,4193382551,178,,4190124351,56,Right,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533598709,24,1,1,1,19,apoawtpvac4zqlancmvw4nk4o,1,53,16.1,2023-04-15T13:31:35.157Z,2023-04-16T01:05:48Z,4190124729,56,Right,4190124731,140,70.3,4190124733,141,3.8,4193383001,178,,4190124735,212,20.0,4190124737,213,5.9,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533598763,25,1,1,1,22,apoawtpvac4zqlancmvw4nk4o,1,69.2,8.9,2023-04-15T13:31:37.778Z,2023-04-16T01:05:56Z,4190124973,212,11.4,4190124975,213,1.8,4190124969,140,66.3,4190124967,56,Center,4193383561,178,,4190124971,141,25.0,,,,,,,4603xrdk721lqhd1ejn62x5n9,L. Sané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533598813,26,1,1,1,23,apoawtpvac4zqlancmvw4nk4o,1,66.5,27.3,2023-04-15T13:31:39.242Z,2023-04-16T01:06:06Z,4190125201,140,66.4,4190125199,56,Center,4190125207,213,1.6,4190125205,212,12.4,4193384099,178,,4190125203,141,45.5,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533598935,27,1,1,1,26,apoawtpvac4zqlancmvw4nk4o,1,67.3,47.6,2023-04-15T13:31:41.638Z,2023-04-16T01:06:11Z,4190125791,141,86.9,4190125795,213,1.2,4190125793,212,29.2,4190125787,56,Left,4190125789,140,78.6,4193384593,178,,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533598959,28,1,1,1,34,apoawtpvac4zqlancmvw4nk4o,1,86.9,74.8,2023-04-15T13:31:50.148Z,2023-04-16T01:06:17Z,4190125911,212,8.3,4190125905,56,Center,4190125907,140,80.1,4190125909,141,68.7,4193384971,178,,4190125913,213,3.7,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533599007,29,1,1,1,36,apoawtpvac4zqlancmvw4nk4o,0,79.7,67,2023-04-15T13:31:51.988Z,2023-04-16T01:06:25Z,4190126203,141,14.6,4193385617,178,,4190126205,212,42.2,4190126209,1,,4190126207,213,5.3,4190126197,155,,4190126199,56,Right,4190126201,140,100.0,1u1u438ql6xrordkb65wsxo7p,K. Coman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533599025,17,5,1,1,40,4l9mrqzmajz5crzlz50mtbt6x,1,-1.2,80.2,2023-04-15T13:31:55.520Z,2023-04-16T01:06:34Z,4190126277,56,Back,4190126279,346,,4190126323,233,30,,,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533599019,30,5,1,1,40,apoawtpvac4zqlancmvw4nk4o,0,101.2,19.8,2023-04-15T13:31:55.520Z,2023-04-16T01:06:34Z,4190126257,346,,4190126255,56,Right,4190126349,233,17,,,,,,,,,,,,,,,,1u1u438ql6xrordkb65wsxo7p,K. Coman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533599553,18,1,1,2,4,4l9mrqzmajz5crzlz50mtbt6x,0,4.6,44.3,2023-04-15T13:32:19.444Z,2023-04-16T01:06:44Z,4190128691,141,23.6,4190128683,124,,4190128685,155,,4190128689,140,68.7,4190128687,56,Center,4190128699,74,,4190128695,213,6.1,4190128845,1,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,4190128693,212,,,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533599609,32,1,1,2,7,apoawtpvac4zqlancmvw4nk4o,0,33.4,74.1,2023-04-15T13:32:22.987Z,2023-04-16T01:06:52Z,4190128957,3,,4190128959,56,Back,4190128967,213,1.3,4190128965,212,11.0,4190128963,141,89.6,4190128961,140,36.3,4193387513,388,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533599677,19,1,1,2,9,4l9mrqzmajz5crzlz50mtbt6x,0,68.4,7.3,2023-04-15T13:32:24.966Z,2023-04-16T06:35:47Z,4190129321,213,0.4,4190129311,3,,4190129315,140,87.2,4190129317,141,17.9,4190129319,212,21.0,4193388219,178,,4190129313,56,Right,,,,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533599681,33,49,1,2,12,apoawtpvac4zqlancmvw4nk4o,1,17.2,83.8,2023-04-15T13:32:27.541Z,2023-04-16T06:35:54Z,,,,,,,,,,,,,,,,,,,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
