id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,assist
2502144187,5,5,1,0,11,dt4pinj0vw0t0cvz7za6mhmzy,0,37.4,101.6,2023-01-29T16:31:54.197Z,2023-01-29T21:52:35Z,4002909377,347,,4002909375,56,Back,4002909785,233,7,,,,,,,,,,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502144285,7,5,1,0,11,7ad69ngbpjuyzv96drf8d9sn2,1,62.6,-1.6,2023-01-29T16:31:54.197Z,2023-01-29T21:52:35Z,4002909719,56,Right,4002909721,347,,4002909773,233,5,,,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502144305,8,1,1,0,18,7ad69ngbpjuyzv96drf8d9sn2,1,61.4,0,2023-01-29T16:32:01.080Z,2023-01-29T21:52:40Z,4002909863,213,1.6,4002909853,107,,4002909857,140,61.3,4002909861,212,6.5,4002909855,56,Right,4002909859,141,8.2,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502144321,9,1,1,0,19,7ad69ngbpjuyzv96drf8d9sn2,0,61.3,8.2,2023-01-29T16:32:01.922Z,2023-01-29T21:52:51Z,4002909965,212,5.1,4002909961,140,65.8,4002909959,56,Right,4002909963,141,5.5,4003713281,178,,4002909967,213,5.9,,,,,,,2k5g68ywtr79lc45wozvifqlm,F. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502144347,6,61,1,0,19,dt4pinj0vw0t0cvz7za6mhmzy,1,36.4,93.7,2023-01-29T16:32:02.265Z,2023-01-29T21:53:11Z,4002910077,56,Back,4003713763,178,,4003713761,21,,,,,,,,,,,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502144353,7,5,1,0,21,dt4pinj0vw0t0cvz7za6mhmzy,0,32.2,101.2,2023-01-29T16:32:04.096Z,2023-01-29T21:53:19Z,4002910101,56,Back,4002910103,347,,4002910767,233,10,,,,,,,,,,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502144479,10,5,1,0,21,7ad69ngbpjuyzv96drf8d9sn2,1,67.8,-1.2,2023-01-29T16:32:04.096Z,2023-01-29T21:53:19Z,4002910749,56,Right,4002910751,347,,4002910759,233,7,,,,,,,,,,,,,,,,2k5g68ywtr79lc45wozvifqlm,F. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502144489,11,1,1,0,33,7ad69ngbpjuyzv96drf8d9sn2,1,64,0,2023-01-29T16:32:16.269Z,2023-01-29T21:53:24Z,4002910773,107,,4002910777,140,58.5,4002910781,212,7.3,4002910775,56,Right,4002910779,141,5.9,4002910783,213,2.5,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502144505,12,1,1,0,36,7ad69ngbpjuyzv96drf8d9sn2,1,58.5,5.9,2023-01-29T16:32:18.584Z,2023-01-29T21:53:27Z,4002910847,56,Right,4002910853,212,4.9,4002910855,213,5.8,4002910851,141,2.8,4002910849,140,62.7,4003714085,178,,,,,,,,6rg37ej1x7pwi7r4aq1107pih,E. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502144507,13,50,1,0,36,7ad69ngbpjuyzv96drf8d9sn2,1,64.6,5.1,2023-01-29T16:32:19.039Z,2023-01-29T21:53:47Z,4002910869,56,Right,4002910991,233,8,4002910871,286,,,,,,,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502144521,8,7,1,0,37,dt4pinj0vw0t0cvz7za6mhmzy,0,35.4,94.9,2023-01-29T16:32:19.393Z,2023-01-29T21:53:54Z,4002910937,56,Back,4002910939,285,,4003714655,178,,4002910985,233,13,4003434247,385,,,,,,,,,,,emvi36y613e4lqlat3wfdih9l,S. Özcan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502144527,14,1,1,0,38,7ad69ngbpjuyzv96drf8d9sn2,0,67.2,7.1,2023-01-29T16:32:20.378Z,2023-01-29T21:54:07Z,4002910975,56,Right,4003714867,178,,4002910981,212,4.5,4002910983,213,2.9,4002910977,140,63.1,4002910979,141,8.8,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502144533,9,49,1,0,38,dt4pinj0vw0t0cvz7za6mhmzy,1,37.4,82.4,2023-01-29T16:32:21.230Z,2023-01-29T21:54:16Z,,,,,,,,,,,,,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502144555,10,1,1,0,41,dt4pinj0vw0t0cvz7za6mhmzy,1,39.2,89.7,2023-01-29T16:32:23.680Z,2023-01-29T21:54:24Z,4002911109,212,9.7,4002911105,141,85.1,4002911101,140,47.9,4003715431,178,,4002911113,213,6.0,4002911095,56,Back,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502144565,11,1,1,0,42,dt4pinj0vw0t0cvz7za6mhmzy,1,47.9,85.1,2023-01-29T16:32:24.367Z,2023-01-29T21:54:30Z,4003715589,178,,4002911181,212,4.8,4002911177,140,44.0,4002911179,141,81.3,4002911183,213,3.7,4002911175,56,Back,,,,,,,cy0lv5u16obr2ne4xiins43x1,S. Haller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502144569,12,61,1,0,42,dt4pinj0vw0t0cvz7za6mhmzy,1,44,81.3,2023-01-29T16:32:24.824Z,2023-01-29T21:54:39Z,4003715817,178,,4002911211,56,Back,,,,,,,,,,,,,,,,,,,emvi36y613e4lqlat3wfdih9l,S. Özcan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502144589,13,4,1,0,43,dt4pinj0vw0t0cvz7za6mhmzy,1,45.9,83,2023-01-29T16:32:25.839Z,2023-01-29T21:54:44Z,4002911449,286,,4002911445,152,,4002911447,265,,4002911311,56,Back,4002911443,13,,4002911467,233,15,,,,,,,cy0lv5u16obr2ne4xiins43x1,S. Haller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502144607,15,4,1,0,43,7ad69ngbpjuyzv96drf8d9sn2,0,54.1,17,2023-01-29T16:32:25.840Z,2023-01-29T21:54:43Z,4003715951,178,,4002911437,265,,4002911471,233,13,4002911433,56,Right,4002911439,285,,4002911435,152,,4002911431,13,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502144787,14,1,1,1,2,dt4pinj0vw0t0cvz7za6mhmzy,1,40,79.9,2023-01-29T16:32:45.312Z,2023-01-29T21:54:51Z,4002912463,189,,4002912439,140,37.1,4002912443,212,18.5,4002912435,152,,4002912437,56,Back,4003716101,178,,4002912445,213,4.5,4002912433,5,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,4002912441,141,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502144859,15,1,1,1,10,dt4pinj0vw0t0cvz7za6mhmzy,1,42.5,47.4,2023-01-29T16:32:52.316Z,2023-01-29T21:54:55Z,4002912789,140,43.5,4002912795,213,1.5,4002912791,141,80.1,4003716171,178,,4002912793,212,22.3,4002912787,56,Back,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502144883,16,1,1,1,12,dt4pinj0vw0t0cvz7za6mhmzy,1,43.5,80.1,2023-01-29T16:32:54.692Z,2023-01-29T21:54:58Z,4002912925,140,29.4,4003716215,178,,4002912929,212,24.0,4002912923,56,Back,4002912931,213,4.0,4002912927,141,52.3,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502144917,17,1,1,1,15,dt4pinj0vw0t0cvz7za6mhmzy,1,29.4,52.3,2023-01-29T16:32:58.303Z,2023-01-29T21:55:03Z,4002913073,141,40.3,4002913077,213,5.0,4003716331,178,,4002913075,212,8.5,4002913071,140,31.6,4002913069,56,Back,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502144971,18,1,1,1,18,dt4pinj0vw0t0cvz7za6mhmzy,1,37.6,34.7,2023-01-29T16:33:00.682Z,2023-01-29T21:55:07Z,4002913387,213,5.2,4003716413,178,,4002913379,56,Back,4002913383,141,4.1,4002913385,212,23.8,4002913381,140,48.7,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502145015,19,1,1,1,21,dt4pinj0vw0t0cvz7za6mhmzy,1,48.7,4.1,2023-01-29T16:33:03.439Z,2023-01-29T21:55:25Z,4003716501,178,,4002913645,212,50.6,4002913641,140,96.1,4002913649,1,,4002913643,141,17.4,4002913639,56,Right,4002913647,213,0.2,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502379465,866,43,1,1,25,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2023-01-29T16:33:07.538Z,2023-01-30T11:35:16Z,4004156107,233,1002,4004219715,144,67,,,,,,,,,,,,,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502379463,1002,43,1,1,25,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-01-29T16:33:07.539Z,2023-01-30T11:35:16Z,4004219721,144,67,4004156119,233,866,,,,,,,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502145017,20,61,1,1,25,dt4pinj0vw0t0cvz7za6mhmzy,0,95.5,18.4,2023-01-29T16:33:07.543Z,2023-01-29T21:55:37Z,4002913653,56,Right,4003716903,178,,,,,,,,,,,,,,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502145021,16,49,1,1,27,7ad69ngbpjuyzv96drf8d9sn2,1,8.8,74.1,2023-01-29T16:33:09.366Z,2023-01-29T21:55:43Z,,,,,,,,,,,,,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502145079,17,1,1,1,29,7ad69ngbpjuyzv96drf8d9sn2,1,14.4,82.8,2023-01-29T16:33:11.450Z,2023-01-29T21:55:48Z,4002914043,141,96.9,4002914039,56,Back,4002914047,213,0.5,4002914045,212,18.7,4002914041,140,29.7,4003717049,178,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502145125,18,1,1,1,32,7ad69ngbpjuyzv96drf8d9sn2,1,34.8,94.2,2023-01-29T16:33:15.024Z,2023-01-29T21:55:52Z,4002914267,212,27.1,4002914259,56,Left,4003717111,178,,4002914273,213,0.0,4002914261,140,60.6,4002914263,141,94.4,,,,,,,7w63iqek6hmnizlirurla1cr9,N. Amiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502145185,19,1,1,1,37,7ad69ngbpjuyzv96drf8d9sn2,1,66.4,90.9,2023-01-29T16:33:19.680Z,2023-01-29T21:56:03Z,4002914531,212,25.1,4002914527,140,63.2,4003717199,178,,4002914529,141,54.3,4002914981,210,15,4002914533,213,4.6,4002914525,56,Center,,,,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502145191,20,15,1,1,41,7ad69ngbpjuyzv96drf8d9sn2,1,72.1,46,2023-01-29T16:33:23.571Z,2023-01-29T21:56:03Z,4003717235,178,,4002915029,147,48.9,4002914567,18,,4002915023,103,4.4,4002915013,78,,4002915025,215,,4002915015,29,,4002914717,20,,6rg37ej1x7pwi7r4aq1107pih,E. Palacios,4002914565,22,,,4002915071,233,22,4002915021,102,50.3,4002915017,55,19,4002915027,146,97.1,4002914569,56,Center,,,,,,,,,,,,,
2502145219,22,10,1,1,42,dt4pinj0vw0t0cvz7za6mhmzy,1,2,50.9,2023-01-29T16:33:24.464Z,2023-01-29T21:56:29Z,4003435863,376,,4002914755,56,Back,4002914751,179,,4002914749,177,,4002914793,233,20,4002914753,182,,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502145217,21,52,1,1,42,dt4pinj0vw0t0cvz7za6mhmzy,1,2,50.9,2023-01-29T16:33:24.695Z,2023-01-29T21:56:40Z,4003435931,376,,4003717923,179,,,,,,,,,,,,,,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502145347,23,1,1,1,53,dt4pinj0vw0t0cvz7za6mhmzy,1,10.9,51.4,2023-01-29T16:33:36.075Z,2023-01-29T21:56:50Z,4002915463,141,42.0,4003718073,178,,4002915467,213,5.1,4002915457,123,,4002915465,212,6.8,4002915487,189,,4002915461,140,13.2,4002915459,56,Back,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502145373,24,1,1,1,57,dt4pinj0vw0t0cvz7za6mhmzy,1,18.6,39.5,2023-01-29T16:33:39.926Z,2023-01-29T21:56:57Z,4003718137,178,,4002915607,56,Back,4002915613,212,36.1,4002915617,1,,4002915609,140,22.9,4002915615,213,1.4,4002915611,141,92.1,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502145393,25,1,1,2,0,dt4pinj0vw0t0cvz7za6mhmzy,1,22.9,92.1,2023-01-29T16:33:42.856Z,2023-01-29T21:57:01Z,4002915731,213,3.8,4002915727,212,7.5,4002915723,141,85.0,4002915715,56,Back,4003718191,178,,4002915719,140,17.4,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502145443,26,1,1,2,2,dt4pinj0vw0t0cvz7za6mhmzy,0,19.1,86,2023-01-29T16:33:44.787Z,2023-01-29T21:57:07Z,4002915983,56,Center,4002915993,1,,4002915987,141,57.7,4003718279,178,,4002915985,140,70.7,4002915981,155,,4002915989,212,57.5,4002915991,213,5.9,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502145453,21,49,1,2,6,7ad69ngbpjuyzv96drf8d9sn2,1,25.8,39.4,2023-01-29T16:33:48.510Z,2023-01-29T21:57:35Z,,,,,,,,,,,,,,,,,,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502145479,22,1,1,2,8,7ad69ngbpjuyzv96drf8d9sn2,1,25.3,36.7,2023-01-29T16:33:50.428Z,2023-01-29T21:57:38Z,4002916163,56,Back,4002916167,141,39.7,4002916171,213,3.0,4002916165,140,11.3,4003718837,178,,4002916169,212,14.8,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502145547,23,1,1,2,9,7ad69ngbpjuyzv96drf8d9sn2,0,11.3,39.7,2023-01-29T16:33:52.205Z,2023-01-29T21:57:51Z,4002916503,140,62.6,4002916497,157,,4002916507,212,54.2,4003718997,178,,4002916505,141,48.7,4002916499,56,Center,4002916509,213,0.1,4002916511,1,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502145569,27,1,1,2,15,dt4pinj0vw0t0cvz7za6mhmzy,1,32.1,46.2,2023-01-29T16:33:57.316Z,2023-01-29T21:58:23Z,4002916627,213,1.7,4003719541,178,,4002916623,141,53.5,4002916617,3,,4002916625,212,5.0,4002916621,140,31.4,4002916619,56,Back,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502145577,28,49,1,2,15,dt4pinj0vw0t0cvz7za6mhmzy,1,31.4,53.5,2023-01-29T16:33:57.992Z,2023-01-29T21:58:36Z,,,,,,,,,,,,,,,,,,,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502145643,29,1,1,2,15,dt4pinj0vw0t0cvz7za6mhmzy,1,31.4,53.5,2023-01-29T16:33:58.068Z,2023-01-29T21:58:44Z,4003719951,178,,4002916985,212,27.3,4002916977,155,,4002916981,140,35.8,4002916987,213,4.9,4002916983,141,14.0,4002916979,56,Back,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502145689,30,1,1,2,20,dt4pinj0vw0t0cvz7za6mhmzy,1,35.8,14,2023-01-29T16:34:02.988Z,2023-01-29T21:58:54Z,4002917233,212,8.0,4002917229,140,30.6,4002917235,213,2.3,4002917231,141,22.6,4002917227,56,Back,4003720297,178,,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502145713,31,1,1,2,21,dt4pinj0vw0t0cvz7za6mhmzy,1,30.6,22.3,2023-01-29T16:34:04.027Z,2023-01-29T21:59:19Z,4003720383,178,,4002917347,141,9.1,4002917349,212,13.7,4002917351,213,5.6,4002917345,140,40.4,4002917341,56,Back,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502145773,32,1,1,2,24,dt4pinj0vw0t0cvz7za6mhmzy,1,40.4,9.1,2023-01-29T16:34:06.802Z,2023-01-29T22:00:05Z,4002917647,140,48.5,4002917643,56,Back,4002917651,141,3.9,4002917655,212,9.2,4003720941,178,,4002917659,213,5.9,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
