id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/11/value,qualifier/10/value,qualifier/15/value,qualifier/17/value,qualifier/16/value
2536690225,5,52,1,0,40,3dwlvz6cl4lcavvrg0y2dycrt,1,11.8,33.4,2023-04-21T18:30:49.073Z,2023-04-22T05:54:06Z,4207512125,178,,4207123659,376,,,,,,,,,,,,,,,,,,,,62gct49oglcdzxafhrfucrb2t,F. Bredlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536690385,6,1,1,0,41,3dwlvz6cl4lcavvrg0y2dycrt,1,13.1,39.1,2023-04-21T18:30:49.784Z,2023-04-22T05:54:09Z,4207512141,178,,4206538235,140,10.9,4206538239,212,17.2,4206538237,141,64.1,4206538241,213,1.7,4206538233,56,Back,4206538231,123,,,,,62gct49oglcdzxafhrfucrb2t,F. Bredlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536690415,7,1,1,0,44,3dwlvz6cl4lcavvrg0y2dycrt,1,10.9,64.8,2023-04-21T18:30:52.543Z,2023-04-22T05:54:13Z,4206538385,141,87.2,4207512179,178,,4206538389,213,1.6,4206538383,140,10.6,4206538381,56,Back,4206538387,212,15.2,,,,,,,4xhnmoqgxoheel005ek6ckfs9,D. Zagadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536690457,9,4,1,0,46,3dwlvz6cl4lcavvrg0y2dycrt,1,14.6,88,2023-04-21T18:30:54.410Z,2023-04-22T05:54:31Z,4206538747,233,10,4206538695,285,,4206538689,56,Back,4206538693,265,,4206538687,13,,4206538691,152,,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536690447,10,4,1,0,46,ex3psl8e3ajeypwjy4xfltpx6,0,85.4,12,2023-04-21T18:30:54.411Z,2023-04-22T05:54:30Z,4206538769,233,9,4207512341,178,,4206538619,13,,4206538625,265,,4206538627,286,,4206538623,152,,4206538621,56,Right,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536690453,8,43,1,0,47,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2023-04-21T18:30:56.209Z,2023-04-21T18:31:00Z,4206538667,213,0.7,4206538663,141,89.6,4206538657,155,0,4206538661,140,12.3,4206538659,56,Back,4206538839,144,1,4206538665,212,1.8,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691053,10,1,1,1,33,3dwlvz6cl4lcavvrg0y2dycrt,0,14.9,90.3,2023-04-21T18:31:41.411Z,2023-04-22T05:54:34Z,4206541773,1,,4206541765,140,56.5,4206541769,212,56.8,4206541771,213,5.6,4206541759,155,,4206541761,152,,4206541757,5,,4206541763,56,Center,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,4207512377,178,4206541767,141,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691061,11,61,1,1,35,ex3psl8e3ajeypwjy4xfltpx6,1,43.3,66.3,2023-04-21T18:31:43.564Z,2023-04-22T05:54:53Z,4207512533,388,,4207512415,15,,4206541803,56,Back,,,,,,,,,,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691175,11,5,1,1,38,3dwlvz6cl4lcavvrg0y2dycrt,1,75.5,-1.4,2023-04-21T18:31:47.115Z,2023-04-22T05:54:58Z,4206542379,347,,4206542383,233,12,4206542377,56,Right,,,,,,,,,,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691117,12,5,1,1,38,ex3psl8e3ajeypwjy4xfltpx6,0,24.5,101.4,2023-04-21T18:31:47.115Z,2023-04-22T05:54:57Z,4206542403,233,11,4206542069,56,Back,4206542071,347,,,,,,,,,,,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691185,12,1,1,1,42,3dwlvz6cl4lcavvrg0y2dycrt,1,81.6,0,2023-04-21T18:31:51.031Z,2023-04-22T05:55:00Z,4206542429,56,Right,4206542431,140,78.9,4206542433,141,7.5,4206542437,213,2.0,4206542435,212,6.6,4206542427,107,,,,,,,,bibz1qxakmbflq73marmo4nop,J. Vagnoman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691201,13,1,1,1,43,3dwlvz6cl4lcavvrg0y2dycrt,1,80.8,8.9,2023-04-21T18:31:52.032Z,2023-04-22T05:55:03Z,4206542527,141,2.1,4206542523,56,Right,4207512611,178,,4206542529,212,4.6,4206542525,140,80.9,4206542531,213,4.7,,,,,,,d1gc59ozyrrnl82rog6fbm0dm,E. Millot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691247,14,1,1,1,44,3dwlvz6cl4lcavvrg0y2dycrt,1,76.2,2,2023-04-21T18:31:52.783Z,2023-04-22T05:55:20Z,4206542767,140,67.6,4207512773,178,,4206542771,212,9.4,4206542773,213,2.9,4206542765,56,Right,4206542769,141,5.6,,,,,,,bibz1qxakmbflq73marmo4nop,J. Vagnoman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691275,15,1,1,1,47,3dwlvz6cl4lcavvrg0y2dycrt,1,66.9,5.9,2023-04-21T18:31:56.284Z,2023-04-22T05:55:23Z,4207512793,178,,4206542909,213,2.3,4206542905,141,28.6,4206542907,212,20.0,4206542901,56,Center,4206542903,140,54.8,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691307,16,1,1,1,50,3dwlvz6cl4lcavvrg0y2dycrt,1,54.2,29.6,2023-04-21T18:31:58.664Z,2023-04-22T05:55:27Z,4206543059,213,2.0,4206543055,141,57.6,4207512831,178,,4206543051,56,Back,4206543053,140,45.0,4206543057,212,21.4,,,,,,,4xhnmoqgxoheel005ek6ckfs9,D. Zagadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691345,17,1,1,1,52,3dwlvz6cl4lcavvrg0y2dycrt,1,43.7,64.7,2023-04-21T18:32:00.880Z,2023-04-22T05:55:31Z,4206543297,56,Back,4206543305,213,1.4,4207512845,178,,4206543299,140,45.8,4206543301,141,88.1,4206543303,212,16.1,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691373,18,1,1,1,55,3dwlvz6cl4lcavvrg0y2dycrt,1,42.9,84.9,2023-04-21T18:32:03.799Z,2023-04-22T05:55:33Z,4206543433,212,14.2,4206543431,141,69.0,4206543429,140,34.2,4207512871,178,,4206543435,213,4.0,4206543427,56,Back,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691411,19,1,1,1,57,3dwlvz6cl4lcavvrg0y2dycrt,1,35.5,67.5,2023-04-21T18:32:06.032Z,2023-04-22T05:55:36Z,4206543631,140,27.9,4206543629,56,Back,4206543633,141,26.0,4207512883,178,,4206543637,213,4.4,4206543635,212,29.3,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691431,20,1,1,2,0,3dwlvz6cl4lcavvrg0y2dycrt,1,27.6,26,2023-04-21T18:32:08.543Z,2023-04-22T05:55:41Z,4206543727,140,32.6,4206543729,141,7.4,4206543725,56,Back,4206543731,212,13.7,4206543733,213,5.1,4207512919,178,,,,,,,,4xhnmoqgxoheel005ek6ckfs9,D. Zagadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691473,21,1,1,2,2,3dwlvz6cl4lcavvrg0y2dycrt,0,32.2,6.6,2023-04-21T18:32:10.573Z,2023-04-22T05:55:45Z,4207512959,178,,4206543937,212,13.3,4206543941,213,6.1,4206543929,56,Back,4206543931,140,44.7,4206543933,141,3.8,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691489,13,8,1,2,4,ex3psl8e3ajeypwjy4xfltpx6,1,55,95.2,2023-04-21T18:32:12.743Z,2023-04-22T05:55:48Z,4207126581,385,,4207512979,178,,4206543997,56,Left,,,,,,,,,,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691501,14,5,1,2,4,ex3psl8e3ajeypwjy4xfltpx6,0,56.8,102,2023-04-21T18:32:13.364Z,2023-04-22T05:55:52Z,4206544043,347,,4206544237,233,22,4206544041,56,Left,,,,,,,,,,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691535,22,5,1,2,4,3dwlvz6cl4lcavvrg0y2dycrt,1,43.2,-2,2023-04-21T18:32:13.364Z,2023-04-22T05:55:52Z,4206544215,233,14,4206544201,347,,4206544199,56,Back,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691549,23,1,1,2,7,3dwlvz6cl4lcavvrg0y2dycrt,1,44,0,2023-04-21T18:32:15.912Z,2023-04-22T05:56:51Z,4206544295,140,36.5,4206544299,212,8.7,4206544301,213,2.7,4206544297,141,4.1,4206544291,107,,4206544293,56,Back,,,,,,,d1gc59ozyrrnl82rog6fbm0dm,E. Millot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691611,24,1,1,2,9,3dwlvz6cl4lcavvrg0y2dycrt,0,37.5,2.3,2023-04-21T18:32:18.031Z,2023-04-22T05:56:54Z,4206544659,56,Back,4207513393,178,,4206544665,212,8.1,4206544667,213,5.9,4206544661,140,44.7,4206544657,155,,4206544663,141,0.0,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691595,15,5,1,2,10,ex3psl8e3ajeypwjy4xfltpx6,1,55.4,101.1,2023-04-21T18:32:19.033Z,2023-04-22T05:57:01Z,4206544705,233,25,4206544561,347,,4206544559,56,Left,,,,,,,,,,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691613,25,5,1,2,10,3dwlvz6cl4lcavvrg0y2dycrt,0,44.6,-1.1,2023-04-21T18:32:19.033Z,2023-04-22T05:57:01Z,4206544725,233,15,4206544671,347,,4206544669,56,Back,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691837,16,1,1,2,29,ex3psl8e3ajeypwjy4xfltpx6,0,61.3,100,2023-04-21T18:32:38.072Z,2023-04-22T05:57:05Z,4206545897,140,79.6,4206545901,212,19.8,4206545903,213,6.0,4206545893,107,,4206545895,56,Left,4206545899,141,94.8,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691829,26,44,1,2,31,3dwlvz6cl4lcavvrg0y2dycrt,1,22.2,11.4,2023-04-21T18:32:39.703Z,2023-04-22T06:21:47Z,4206545849,56,Back,4206547341,233,22,4206545853,285,,,,,,,,,,,,,,,,,4xhnmoqgxoheel005ek6ckfs9,D. Zagadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536692101,22,44,1,2,31,ex3psl8e3ajeypwjy4xfltpx6,0,77.8,88.6,2023-04-21T18:32:39.704Z,2023-04-22T05:57:09Z,4206547345,233,26,4206547217,56,Left,4206547219,286,,,,,,,,,,,,,,,,,1ic5mnwhm510mptrxz04zmtm2,D. Beljo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691833,27,1,1,2,31,3dwlvz6cl4lcavvrg0y2dycrt,0,24.8,7.5,2023-04-21T18:32:39.781Z,2023-04-22T06:21:48Z,4207513549,388,,4206545885,212,5.7,4206545877,3,,4206545883,141,8.1,4206545879,56,Back,4206545881,140,30.2,4206545887,213,0.1,,,,4xhnmoqgxoheel005ek6ckfs9,D. Zagadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691867,17,61,1,2,32,ex3psl8e3ajeypwjy4xfltpx6,1,76.4,93.8,2023-04-21T18:32:40.434Z,2023-04-22T05:57:25Z,4206546021,56,Left,4207513621,178,,,,,,,,,,,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691947,18,1,1,2,33,ex3psl8e3ajeypwjy4xfltpx6,1,73.5,90.5,2023-04-21T18:32:41.532Z,2023-04-22T05:57:29Z,4206546447,213,2.2,4206546443,141,96.4,4206546441,140,70.8,4206546439,56,Left,4207513645,178,,4206546445,212,4.9,,,,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691959,19,3,1,2,38,ex3psl8e3ajeypwjy4xfltpx6,0,90.2,90.8,2023-04-21T18:32:46.834Z,2023-04-22T05:57:38Z,4207513707,178,,4206546509,286,,4206546767,233,28,4207130799,465,,4206546507,56,Left,,,,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536692007,28,7,1,2,40,3dwlvz6cl4lcavvrg0y2dycrt,0,9.8,9.2,2023-04-21T18:32:48.413Z,2023-04-22T05:57:42Z,4206546753,233,19,4207513735,178,,4207130879,385,,4206546745,56,Back,4206546749,285,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691985,20,61,1,2,40,ex3psl8e3ajeypwjy4xfltpx6,0,96.5,91,2023-04-21T18:32:49.241Z,2023-04-22T05:57:48Z,4206546631,56,Left,4207513799,178,,,,,,,,,,,,,,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536692003,21,5,1,2,41,ex3psl8e3ajeypwjy4xfltpx6,0,100.8,85.1,2023-04-21T18:32:50.111Z,2023-04-22T05:57:51Z,4206546739,346,,4206546827,233,29,4206546737,56,Left,,,,,,,,,,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536692015,29,5,1,2,41,3dwlvz6cl4lcavvrg0y2dycrt,1,-0.8,14.9,2023-04-21T18:32:50.111Z,2023-04-22T05:57:51Z,4206546781,56,Back,4206546783,346,,4206546817,233,21,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536692259,30,1,1,2,59,3dwlvz6cl4lcavvrg0y2dycrt,1,4.8,49,2023-04-21T18:33:07.662Z,2023-04-22T05:57:56Z,4206548083,237,,4206548075,1,,4206548057,56,Back,4206548061,141,6.8,4206548059,140,18.8,4206548055,124,,4206548069,213,5.2,4206548065,212,32.2,62gct49oglcdzxafhrfucrb2t,F. Bredlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536692271,31,1,1,3,1,3dwlvz6cl4lcavvrg0y2dycrt,0,18.5,3.8,2023-04-21T18:33:09.489Z,2023-04-22T05:58:13Z,4206548123,140,23.2,4207513975,178,,4206548121,56,Back,4206548127,212,4.9,4206548119,155,,4206548129,213,0.1,4206548125,141,4.2,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536692279,23,61,1,3,1,ex3psl8e3ajeypwjy4xfltpx6,1,76.5,94.6,2023-04-21T18:33:09.598Z,2023-04-22T05:58:31Z,4207514091,178,,4206548173,56,Left,4207514089,21,,,,,,,,,,,,,,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536692293,24,5,1,3,3,ex3psl8e3ajeypwjy4xfltpx6,0,69.8,102,2023-04-21T18:33:11.470Z,2023-04-22T05:58:34Z,4206548233,347,,4206548231,56,Left,4206549049,233,32,,,,,,,,,,,,,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536692425,32,5,1,3,3,3dwlvz6cl4lcavvrg0y2dycrt,1,30.2,-2,2023-04-21T18:33:11.470Z,2023-04-22T05:58:34Z,4206548989,56,Back,4206549037,233,24,4206548991,347,,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536692437,33,1,1,3,12,3dwlvz6cl4lcavvrg0y2dycrt,1,35,0,2023-04-21T18:33:20.727Z,2023-04-22T05:58:38Z,4206549085,212,8.9,4206549077,107,,4206549081,140,39.0,4206549079,56,Back,4206549083,141,10.3,4206549087,213,1.1,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
