id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/16/value,assist,qualifier/20/value
2442222483,18,49,1,1,45,apoawtpvac4zqlancmvw4nk4o,1,54.3,76.3,2022-08-05T18:36:42.209Z,2022-08-06T04:09:29Z,,,,,,,,,,,,,,,,,,,,,,,,,8cho2d1nz18i5o0zt6aysd68l,M. Sabitzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442222505,19,1,1,1,45,apoawtpvac4zqlancmvw4nk4o,1,54.3,76.3,2022-08-05T18:36:42.291Z,2022-08-06T04:09:37Z,3685695931,140,53.7,3685695933,141,91.5,3685695929,56,Left,3686438013,178,,3685695935,212,10.4,3685695937,213,1.6,,,,,,,8cho2d1nz18i5o0zt6aysd68l,M. Sabitzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442222569,20,1,1,1,47,apoawtpvac4zqlancmvw4nk4o,1,53.5,91.5,2022-08-05T18:36:44.579Z,2022-08-06T04:09:46Z,3685696287,213,3.5,3685696285,212,14.6,3686438119,178,,3685696283,141,83.8,3685696281,140,40.5,3685696279,56,Back,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442222583,21,1,1,1,54,apoawtpvac4zqlancmvw4nk4o,1,42.1,76.7,2022-08-05T18:36:51.919Z,2022-08-06T04:10:03Z,3685696363,141,54.5,3686438387,178,,3685696371,213,4.5,3685696359,140,39.4,3685696355,56,Back,3685696367,212,15.4,,,,,,,c80tzy7t4hoa8fpbek1od4lw5,L. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442222619,22,1,1,1,57,apoawtpvac4zqlancmvw4nk4o,1,38.6,51.3,2022-08-05T18:36:54.714Z,2022-08-06T04:10:13Z,3686438483,178,,3685696555,56,Back,3685696559,140,39.6,3685696561,141,17.6,3685696565,212,22.9,3685696569,213,4.8,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442222637,23,1,1,2,0,apoawtpvac4zqlancmvw4nk4o,1,39.6,17.9,2022-08-05T18:36:57.161Z,2022-08-06T04:10:21Z,3686438575,178,,3685696663,141,38.6,3685696659,56,Back,3685696661,140,35.0,3685696665,212,14.9,3685696667,213,1.9,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442222655,24,1,1,2,1,apoawtpvac4zqlancmvw4nk4o,1,35,38.6,2022-08-05T18:36:58.602Z,2022-08-06T04:10:29Z,3685696785,140,28.5,3685696787,141,60.0,3685696789,212,16.1,3685696783,56,Back,3685696791,213,2.0,3686438679,178,,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442222683,25,1,1,2,3,apoawtpvac4zqlancmvw4nk4o,1,26.9,60.2,2022-08-05T18:37:00.719Z,2022-08-06T04:10:41Z,3685696871,141,47.0,3685696873,212,17.0,3686438811,178,,3685696867,56,Back,3685696875,213,3.7,3685696869,140,13.2,,,,,,,c80tzy7t4hoa8fpbek1od4lw5,L. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442222725,26,1,1,2,6,apoawtpvac4zqlancmvw4nk4o,1,13.5,46.9,2022-08-05T18:37:03.731Z,2022-08-06T04:10:51Z,3685697061,56,Back,3685697063,140,18.3,3686438939,178,,3685697069,213,5.1,3685697065,141,28.9,3685697067,212,13.2,,,,,,,64pzn3jdqo6y2izlpm8n3tvpx,M. Neuer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442222765,27,1,1,2,12,apoawtpvac4zqlancmvw4nk4o,1,23.6,34.8,2022-08-05T18:37:09.291Z,2022-08-06T04:11:01Z,3685697251,213,1.7,3685697245,140,20.8,3685697247,141,62.9,3685697249,212,19.3,3686439049,178,,3685697241,56,Back,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442222817,28,1,1,2,14,apoawtpvac4zqlancmvw4nk4o,1,25.8,70.1,2022-08-05T18:37:11.761Z,2022-08-06T04:12:04Z,3685697515,213,0.2,3685697507,56,Back,3685697511,141,74.8,3685697509,140,42.3,3686439613,178,,3685697513,212,17.6,,,,,,,c80tzy7t4hoa8fpbek1od4lw5,L. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442222821,29,1,1,2,20,apoawtpvac4zqlancmvw4nk4o,0,71.4,61.7,2022-08-05T18:37:17.486Z,2022-08-06T04:12:44Z,3686440039,178,,3685697529,141,51.3,3685697527,140,74.5,3685697525,56,Center,3685697531,212,7.8,3685697533,213,5.1,,,,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442222829,8,8,1,2,21,c5hderjlkcoaze51e5wgvptk,1,24.9,41.9,2022-08-05T18:37:18.118Z,2022-08-06T04:13:02Z,3685697567,56,Back,3686134069,385,,3686440181,178,,,,,,,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442366147,784,67,1,2,22,c5hderjlkcoaze51e5wgvptk,1,30.3,45.1,2022-08-05T18:37:19.700Z,2022-08-06T05:17:19Z,3686461983,233,1075,,,,,,,,,,,,,,,,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442366143,1075,67,1,2,22,apoawtpvac4zqlancmvw4nk4o,0,69.7,54.9,2022-08-05T18:37:19.701Z,2022-08-06T04:58:56Z,3686461991,233,784,,,,,,,,,,,,,,,,,,,,,,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442222875,9,61,1,2,22,c5hderjlkcoaze51e5wgvptk,1,27.2,53.4,2022-08-05T18:37:19.740Z,2022-08-06T05:17:19Z,3686440883,178,,3685697809,56,Back,,,,,,,,,,,,,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442222845,30,43,1,2,22,apoawtpvac4zqlancmvw4nk4o,1,0,0,2022-08-05T18:37:19.752Z,2022-08-05T19:23:29Z,3685855001,144,50,3685697831,233,9,3685697645,56,Center,3685697647,286,0,,,,,,,,,,,,,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442222879,10,49,1,2,23,c5hderjlkcoaze51e5wgvptk,1,21.9,52.2,2022-08-05T18:37:20.485Z,2022-08-06T04:14:06Z,,,,,,,,,,,,,,,,,,,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442222885,11,1,1,2,24,c5hderjlkcoaze51e5wgvptk,1,21.5,51.1,2022-08-05T18:37:21.597Z,2022-08-06T04:14:12Z,3686441061,178,,3685697849,140,4.7,3685697847,56,Back,3685697853,141,48.0,3685697857,213,3.3,3685697855,212,17.8,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442222941,12,1,1,2,27,c5hderjlkcoaze51e5wgvptk,0,3.6,48.2,2022-08-05T18:37:23.937Z,2022-08-06T04:14:21Z,3685698161,213,0.4,3685698159,212,69.6,3686441207,178,,3685698155,140,65.5,3685698157,141,84.7,3685698163,1,,3685698153,56,Left,3685698151,157,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442366179,1076,43,1,2,32,apoawtpvac4zqlancmvw4nk4o,1,0,0,2022-08-05T18:37:29.290Z,2022-08-06T05:31:30Z,3686462213,178,0,3686476153,144,82,,,,,,,,,,,,,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442222937,31,49,1,2,32,apoawtpvac4zqlancmvw4nk4o,1,27.5,8,2022-08-05T18:37:29.347Z,2022-08-06T04:14:30Z,,,,,,,,,,,,,,,,,,,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442223005,32,1,1,2,34,apoawtpvac4zqlancmvw4nk4o,1,25.3,3.5,2022-08-05T18:37:31.100Z,2022-08-06T04:14:38Z,3686441371,178,,3685698471,56,Back,3685698473,140,9.1,3685698477,212,23.3,3685698475,141,27.0,3685698479,213,2.4,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442253033,365,43,1,2,38,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-08-05T18:37:34.931Z,2022-08-05T19:24:55Z,3685861265,144,61,3685859087,56,Back,,,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442223053,33,1,1,2,38,apoawtpvac4zqlancmvw4nk4o,0,11.1,23.7,2022-08-05T18:37:35.300Z,2022-08-06T04:14:43Z,3685698755,1,,3685698743,155,,3685698749,141,15.8,3686441471,178,,3685698747,140,60.4,3685698745,56,Right,3685698753,213,6.2,3685698751,212,52.0,64pzn3jdqo6y2izlpm8n3tvpx,M. Neuer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442223061,13,61,1,2,41,c5hderjlkcoaze51e5wgvptk,1,33.7,81.5,2022-08-05T18:37:38.565Z,2022-08-06T04:14:53Z,3686441541,178,,3685860053,56,Back,,,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442223085,14,49,1,2,43,c5hderjlkcoaze51e5wgvptk,1,30.9,73.6,2022-08-05T18:37:40.756Z,2022-08-06T04:15:02Z,,,,,,,,,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442223117,15,1,1,2,43,c5hderjlkcoaze51e5wgvptk,1,25.2,74.9,2022-08-05T18:37:40.819Z,2022-08-06T04:15:08Z,3685699037,56,Back,3685699041,141,65.0,3685699039,140,11.9,3685699045,212,15.5,3685699049,213,3.6,3686441725,178,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442223137,16,1,1,2,47,c5hderjlkcoaze51e5wgvptk,1,12.8,60.9,2022-08-05T18:37:44.539Z,2022-08-06T04:15:17Z,3685699193,212,9.2,3685699191,141,57.9,3685699187,56,Back,3686441851,178,,3685699195,213,6.1,3685699189,140,21.3,,,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442223163,17,1,1,2,50,c5hderjlkcoaze51e5wgvptk,1,20.4,62.1,2022-08-05T18:37:46.974Z,2022-08-06T04:15:26Z,3685699333,140,16.6,3686441995,178,,3685699331,56,Back,3685699337,141,84.8,3685699341,212,15.9,3685699343,213,1.8,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
