id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/10/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2510003477,8,1,1,0,18,f0w62l8zql3tukxsy8fqwp72x,1,30.3,68.7,2023-02-19T16:31:30.245Z,2023-02-20T07:12:02Z,4044252159,212,18.0,4044252157,141,42.4,4044252161,213,4.6,4044252155,140,28.7,4044252153,56,Back,4045846903,178,,,,,,,,6mijfayg3juwbk0u95h9gd8x6,M. Dárdai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510003575,9,1,1,0,24,f0w62l8zql3tukxsy8fqwp72x,1,29,40.3,2023-02-19T16:31:35.492Z,2023-02-20T07:12:07Z,4044252673,56,Back,4044252675,140,32.6,4045847137,178,,4044252677,141,23.5,4044252679,212,12.0,4044252681,213,5.0,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510003669,10,1,1,0,28,f0w62l8zql3tukxsy8fqwp72x,1,36.7,16.1,2023-02-19T16:31:39.970Z,2023-02-20T07:12:12Z,4044253099,56,Back,4044253101,140,34.5,4044253103,141,39.4,4045847209,178,,4044253107,213,1.7,4044253105,212,16.0,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510003705,11,1,1,0,33,f0w62l8zql3tukxsy8fqwp72x,0,38.3,46.7,2023-02-19T16:31:44.460Z,2023-02-20T07:12:15Z,4044253329,1,,4044253327,213,5.9,4044253325,212,38.4,4044253317,155,,4044253321,140,72.8,4044253319,56,Center,4044253323,141,28.1,4045847285,178,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510003757,4,1,1,0,35,dt4pinj0vw0t0cvz7za6mhmzy,0,26.3,70.9,2023-02-19T16:31:47.075Z,2023-02-20T07:12:19Z,4044253583,141,93.6,4044253577,3,,4044253581,140,38.5,4044253579,56,Back,4044253585,212,20.1,4044253587,213,0.9,4045847367,388,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510003775,12,61,1,0,38,f0w62l8zql3tukxsy8fqwp72x,1,61.9,8.6,2023-02-19T16:31:49.736Z,2023-02-20T07:12:28Z,4045847473,178,,4044253659,56,Right,,,,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510003821,13,1,1,0,39,f0w62l8zql3tukxsy8fqwp72x,1,64.2,9.1,2023-02-19T16:31:51.027Z,2023-02-20T07:12:38Z,4044253923,140,69.2,4044253925,141,3.5,4044253929,213,5.7,4044253921,56,Right,4045847821,178,,4044253927,212,6.5,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510003837,14,50,1,0,41,f0w62l8zql3tukxsy8fqwp72x,1,65.1,3.2,2023-02-19T16:31:52.906Z,2023-02-20T07:12:46Z,4044254023,56,Right,4044254025,286,,4044254107,233,5,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510003829,5,7,1,0,41,dt4pinj0vw0t0cvz7za6mhmzy,1,34.9,96.8,2023-02-19T16:31:52.998Z,2023-02-20T07:12:52Z,4044253975,167,,4044253977,56,Back,4044253979,285,,4045848267,178,,4044254039,233,14,4045340793,383,,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510003839,6,5,1,0,42,dt4pinj0vw0t0cvz7za6mhmzy,0,36.6,100.8,2023-02-19T16:31:53.870Z,2023-02-20T07:12:58Z,4044254029,347,,4044254027,56,Back,4044254293,233,15,,,,,,,,,,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510003877,15,5,1,0,42,f0w62l8zql3tukxsy8fqwp72x,1,63.4,-0.8,2023-02-19T16:31:53.870Z,2023-02-20T07:12:57Z,4044254235,56,Right,4044254281,233,6,4044254237,347,,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510003943,16,1,1,0,47,f0w62l8zql3tukxsy8fqwp72x,1,64.4,0,2023-02-19T16:31:58.731Z,2023-02-20T07:13:29Z,4044254569,213,1.8,4044254567,212,4.3,4044254559,107,,4044254565,141,5.3,4044254561,56,Right,4044254563,140,63.5,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510003987,17,1,1,0,48,f0w62l8zql3tukxsy8fqwp72x,1,63.5,5.3,2023-02-19T16:31:59.678Z,2023-02-20T07:13:35Z,4044254847,212,12.2,4044254849,213,0.7,4044254845,141,16.4,4044254841,56,Right,4044254839,155,,4044254843,140,72.6,4045849171,178,,,,,b8i5atg67th49tfd1xeh6z9hx,T. Ciğerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510003995,18,1,1,0,49,f0w62l8zql3tukxsy8fqwp72x,0,72.1,15.7,2023-02-19T16:32:01.025Z,2023-02-20T07:13:42Z,4044254903,140,77.1,4044254901,56,Center,4044254905,141,25.0,4045849373,178,,4044254909,213,0.9,4044254897,3,,4044254907,212,8.2,4044254899,168,,48xfkorlx0hu677np4669wbth,F. Niederlechner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510003981,7,8,1,0,50,dt4pinj0vw0t0cvz7za6mhmzy,1,21.9,74.2,2023-02-19T16:32:01.720Z,2023-02-20T07:13:56Z,4045849901,178,,4044254813,56,Back,4045341259,385,,,,,,,,,,,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510004061,19,1,1,0,51,f0w62l8zql3tukxsy8fqwp72x,1,67.1,23.3,2023-02-19T16:32:03.424Z,2023-02-20T07:14:09Z,4044255209,212,12.2,4045850225,178,,4044255207,141,37.4,4044255205,140,74.3,4044255201,3,,4044255211,213,0.9,4044255203,56,Center,,,,b8i5atg67th49tfd1xeh6z9hx,T. Ciğerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510004067,20,61,1,0,53,f0w62l8zql3tukxsy8fqwp72x,0,74.2,37.4,2023-02-19T16:32:04.563Z,2023-02-20T07:14:53Z,4045851359,21,,4045851361,178,,4044255233,56,Center,,,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510004045,8,49,1,0,53,dt4pinj0vw0t0cvz7za6mhmzy,1,22.9,55.1,2023-02-19T16:32:04.766Z,2023-02-20T09:01:22Z,,,,,,,,,,,,,,,,,,,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510004121,9,1,1,0,54,dt4pinj0vw0t0cvz7za6mhmzy,0,21.6,43.1,2023-02-19T16:32:05.987Z,2023-02-20T07:15:08Z,4044255539,157,,4044255561,1,,4045851739,178,,4044255553,212,47.3,4044255543,56,Right,4044255557,213,5.7,4044255549,141,5.3,4044255547,140,59.4,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510004167,21,49,1,1,1,f0w62l8zql3tukxsy8fqwp72x,1,41.2,89,2023-02-19T16:32:12.460Z,2023-02-20T07:15:25Z,,,,,,,,,,,,,,,,,,,,,,,,,6mijfayg3juwbk0u95h9gd8x6,M. Dárdai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510004207,22,1,1,1,2,f0w62l8zql3tukxsy8fqwp72x,1,42,89.1,2023-02-19T16:32:13.856Z,2023-02-20T07:16:08Z,4044255971,213,4.4,4044255965,140,32.4,4044255969,212,33.9,4044255973,1,,4044255967,141,41.5,4044255963,56,Back,4045853403,178,,,,,6mijfayg3juwbk0u95h9gd8x6,M. Dárdai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510004273,23,1,1,1,5,f0w62l8zql3tukxsy8fqwp72x,1,33.4,35.6,2023-02-19T16:32:17.214Z,2023-02-20T07:16:13Z,4044256353,212,22.7,4044256351,141,4.9,4044256355,213,5.1,4045853563,178,,4044256349,140,41.8,4044256347,56,Back,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510004411,24,1,1,1,11,f0w62l8zql3tukxsy8fqwp72x,1,41.8,4.9,2023-02-19T16:32:23.151Z,2023-02-20T07:16:21Z,4044257195,212,21.6,4044257197,213,2.0,4044257187,56,Back,4044257189,140,32.4,4045853833,178,,4044257193,141,33.2,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510004461,25,1,1,1,17,f0w62l8zql3tukxsy8fqwp72x,1,36.7,52.1,2023-02-19T16:32:29.003Z,2023-02-20T07:16:30Z,4044257505,56,Back,4044257517,212,16.0,4044257519,213,4.9,4044257515,141,29.0,4044257511,140,39.8,4045854079,178,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510004479,26,1,1,1,22,f0w62l8zql3tukxsy8fqwp72x,0,40.4,26.9,2023-02-19T16:32:34.342Z,2023-02-20T07:16:35Z,4044257625,56,Center,4045854213,178,,4044257629,140,74.6,4044257633,141,43.9,4044257645,1,,4044257641,213,0.3,4044257637,212,37.7,4044257621,155,,b8i5atg67th49tfd1xeh6z9hx,T. Ciğerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510009395,51,1,1,1,24,dt4pinj0vw0t0cvz7za6mhmzy,0,18.8,62,2023-02-19T16:32:36.384Z,2023-02-20T07:16:43Z,4044284171,3,,4044284173,56,Back,4044284177,141,69.7,4044284181,213,0.3,4044284179,212,16.7,4044284175,140,33.9,4045854503,388,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510004495,10,43,1,1,25,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2023-02-19T16:32:36.834Z,2023-02-19T16:32:49Z,4044257735,3,0,4044257743,212,13.5,4044257739,140,31.2,4044257741,141,63.7,4044257737,56,Back,4044258369,144,1,4044257747,213,0.8,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510004567,27,1,1,1,26,f0w62l8zql3tukxsy8fqwp72x,0,68,35.1,2023-02-19T16:32:37.830Z,2023-02-20T07:16:57Z,4044258079,213,0.3,4044258077,212,10.1,4045854833,388,,4044258065,3,,4044258069,140,77.2,4044258067,56,Center,4044258073,141,39.4,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510004597,12,4,1,1,28,dt4pinj0vw0t0cvz7za6mhmzy,1,26,56.6,2023-02-19T16:32:39.550Z,2023-02-20T07:17:10Z,4044258213,285,,4044260001,294,,4044258209,152,,4044258207,56,Back,4044258205,13,,4044258217,233,28,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510004575,28,4,1,1,28,f0w62l8zql3tukxsy8fqwp72x,0,74,43.4,2023-02-19T16:32:39.551Z,2023-02-20T07:17:10Z,4044258103,294,,4044258101,13,,4045855069,178,,4044258105,56,Center,4044258227,233,12,4044258107,152,,4044258109,286,,,,,du9vq193cqx7gmve30eijws15,J. Ngankam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510004591,11,43,1,1,30,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2023-02-19T16:32:42.129Z,2023-02-19T16:32:48Z,4044258181,56,Back,4044258277,144,44,4044258183,285,0,,,,,,,,,,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510005219,13,27,1,2,10,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2023-02-19T16:33:22.215Z,2023-02-20T07:18:04Z,4044261623,201,,4044261645,233,29,4044261627,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510005197,29,27,1,2,10,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-02-19T16:33:22.215Z,2023-02-20T07:18:04Z,4044261665,233,13,4044261507,40,,4044261501,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510007013,14,28,1,4,23,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2023-02-19T16:35:34.893Z,2023-02-20T07:18:13Z,4044271313,55,13,4044271413,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510007031,30,28,1,4,23,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-02-19T16:35:34.893Z,2023-02-20T07:18:12Z,4044271399,55,29,4044271445,233,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510007063,15,1,1,4,26,dt4pinj0vw0t0cvz7za6mhmzy,1,24.4,44,2023-02-19T16:35:37.671Z,2023-02-20T07:18:23Z,4044271587,152,,4044271597,141,91.5,4044271595,140,32.8,4044271585,5,,4044271601,212,33.5,4045857433,178,,4044271605,213,1.3,4044271591,56,Back,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,4044271607,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510007077,16,1,1,4,29,dt4pinj0vw0t0cvz7za6mhmzy,1,32.7,91.5,2023-02-19T16:35:41.331Z,2023-02-20T07:18:41Z,4044271651,213,4.2,4044271643,56,Back,4045857747,178,,4044271647,141,74.8,4044271649,212,12.7,4044271645,140,27.3,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510007093,17,1,1,4,31,dt4pinj0vw0t0cvz7za6mhmzy,1,27.3,74.8,2023-02-19T16:35:43.309Z,2023-02-20T07:18:47Z,4044271713,140,33.0,4044271711,56,Back,4044271715,141,91.7,4045858093,178,,4044271717,212,13.0,4044271719,213,1.1,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510007127,18,1,1,4,35,dt4pinj0vw0t0cvz7za6mhmzy,1,32.8,90.2,2023-02-19T16:35:46.960Z,2023-02-20T07:18:54Z,4044271899,141,76.3,4044271897,140,22.8,4045858369,178,,4044271895,56,Back,4044271901,212,14.1,4044271903,213,3.9,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510007165,19,1,1,4,37,dt4pinj0vw0t0cvz7za6mhmzy,1,22.6,75.3,2023-02-19T16:35:49.301Z,2023-02-20T07:19:01Z,4044272111,212,28.9,4045858519,178,,4044272113,213,4.7,4044272105,56,Back,4044272107,140,21.5,4044272109,141,32.8,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510007205,20,1,1,4,41,dt4pinj0vw0t0cvz7za6mhmzy,1,21.5,32.2,2023-02-19T16:35:52.630Z,2023-02-20T07:19:18Z,4044272345,140,23.2,4044272343,56,Back,4044272349,212,18.8,4045858783,178,,4044272347,141,4.7,4044272351,213,4.8,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510007217,21,1,1,4,42,dt4pinj0vw0t0cvz7za6mhmzy,0,23.3,3.7,2023-02-19T16:35:54.326Z,2023-02-20T07:19:24Z,4044272423,155,,4044272425,56,Back,4044272431,212,21.2,4045859017,178,,4044272433,213,0.5,4044272427,140,41.0,4044272429,141,18.6,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510322449,861,67,1,4,43,f0w62l8zql3tukxsy8fqwp72x,1,52.1,76.8,2023-02-19T16:35:55.295Z,2023-02-20T12:06:39Z,4045956635,233,1065,,,,,,,,,,,,,,,,,,,,,,b8i5atg67th49tfd1xeh6z9hx,T. Ciğerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510322447,1065,67,1,4,43,dt4pinj0vw0t0cvz7za6mhmzy,0,47.9,23.2,2023-02-19T16:35:55.296Z,2023-02-20T10:50:13Z,4045956655,233,861,,,,,,,,,,,,,,,,,,,,,,btzfq6521zl3q5uqus8ltov6d,M. Reus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
