id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/16/value,assist,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2511596109,6,1,1,0,13,1c7qokc1j5z50cjj4tcu32haa,0,22.6,79.3,2023-02-24T19:31:12.140Z,2023-02-25T09:00:31Z,4053782559,178,,4052697175,140,61.5,4052697179,212,41.9,4052697177,141,65.5,4052697181,213,6.1,4052697173,56,Center,4052697183,1,,4052697171,155,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596137,6,1,1,0,16,go76xxm0xyfgqt1h6tcrtimm,0,38,34.2,2023-02-24T19:31:14.970Z,2023-02-25T09:00:37Z,4052697343,3,,4052697347,56,Center,4052697351,140,55.8,4053782645,178,,4052697353,141,34.2,4052697357,213,0,4052697355,212,18.7,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596169,7,1,1,0,18,1c7qokc1j5z50cjj4tcu32haa,0,44.3,64.9,2023-02-24T19:31:16.659Z,2023-02-25T09:00:40Z,4052697529,3,,4053782725,388,,4052697539,213,0,4052697535,141,64.9,4052697531,56,Back,4052697533,140,47.7,4052697537,212,3.6,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596181,7,44,1,0,20,go76xxm0xyfgqt1h6tcrtimm,1,52.4,35.3,2023-02-24T19:31:18.877Z,2023-02-25T10:24:25Z,4052697587,286,,4052697585,56,Center,4052697637,233,8,,,,,,,,,,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596175,8,44,1,0,20,1c7qokc1j5z50cjj4tcu32haa,0,47.6,64.7,2023-02-24T19:31:18.878Z,2023-02-25T09:00:44Z,4052697563,285,,4052697561,56,Back,4052697689,233,7,,,,,,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596205,8,1,1,0,20,go76xxm0xyfgqt1h6tcrtimm,0,52.8,34.9,2023-02-24T19:31:18.903Z,2023-02-25T10:24:26Z,4052697715,213,0.9,4052697707,56,Center,4052697713,212,6.5,4053782797,388,,4052697711,141,42.3,4052697705,3,,4052697709,140,56.7,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596237,9,1,1,0,22,1c7qokc1j5z50cjj4tcu32haa,1,42.3,52.8,2023-02-24T19:31:20.922Z,2023-02-25T09:00:54Z,4052697915,141,48.0,4052697919,213,5.6,4053782895,388,,4052697911,56,Back,4052697917,212,5.4,4052697913,140,46.4,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596259,10,1,1,0,23,1c7qokc1j5z50cjj4tcu32haa,1,46.9,47.4,2023-02-24T19:31:21.986Z,2023-02-25T09:01:07Z,4053783105,178,,4052698021,56,Back,4052698027,212,15.6,4052698023,140,33.5,4052698029,213,3.6,4052698025,141,37.5,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596297,11,1,1,0,25,1c7qokc1j5z50cjj4tcu32haa,1,33.5,37.5,2023-02-24T19:31:23.556Z,2023-02-25T09:01:10Z,4053783203,178,,4052698215,141,44.5,4052698219,213,2.9,4052698211,56,Back,4052698213,140,13.4,4052698217,212,21.6,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596343,12,1,1,0,30,1c7qokc1j5z50cjj4tcu32haa,1,13.4,44.5,2023-02-24T19:31:28.276Z,2023-02-25T09:01:15Z,4052698475,212,22.0,4052698471,140,21.3,4052698477,213,5.1,4052698473,141,14.5,4052698469,56,Back,4053783309,178,,,,,,,,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596365,13,1,1,0,33,1c7qokc1j5z50cjj4tcu32haa,0,23.5,11.1,2023-02-24T19:31:31.568Z,2023-02-25T09:01:20Z,4052698593,212,23.0,4053783383,178,,4052698591,141,0.0,4052698595,213,5.9,4052698587,56,Back,4052698589,140,43.8,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596423,9,5,1,0,34,go76xxm0xyfgqt1h6tcrtimm,1,56,101.7,2023-02-24T19:31:33.072Z,2023-02-25T09:01:25Z,4052698947,347,,4052698953,233,14,4052698945,56,Left,,,,,,,,,,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596369,14,5,1,0,34,1c7qokc1j5z50cjj4tcu32haa,0,44,-1.7,2023-02-24T19:31:33.072Z,2023-02-25T09:01:25Z,4052698613,56,Back,4052698977,233,9,4052698615,347,,,,,,,,,,,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596467,10,1,1,0,41,go76xxm0xyfgqt1h6tcrtimm,1,55.4,100,2023-02-24T19:31:39.481Z,2023-02-25T09:01:29Z,4052699221,107,,4052699223,56,Back,4052699227,141,94.2,4052699225,140,33.7,4052699229,212,23.3,4052699233,1,,4052699231,213,3.3,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596527,11,1,1,0,44,go76xxm0xyfgqt1h6tcrtimm,1,33.6,92.7,2023-02-24T19:31:42.885Z,2023-02-25T09:01:33Z,4053783553,178,,4052699507,56,Back,4052699515,213,4.5,4052699509,140,26.5,4052699511,141,48.4,4052699513,212,31.0,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596581,12,1,1,0,49,go76xxm0xyfgqt1h6tcrtimm,1,27.4,52.1,2023-02-24T19:31:47.630Z,2023-02-25T09:01:37Z,4053783617,178,,4052699779,56,Back,4052699785,212,20.8,4052699781,140,8.1,4052699787,213,2.9,4052699783,141,59.1,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596617,13,1,1,0,52,go76xxm0xyfgqt1h6tcrtimm,1,8.1,56.7,2023-02-24T19:31:50.676Z,2023-02-25T09:01:40Z,4052699959,212,21.1,4052699955,140,10.8,4053783639,178,,4052699953,56,Back,4052699957,141,25.9,4052699961,213,4.8,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596685,14,1,1,0,56,go76xxm0xyfgqt1h6tcrtimm,1,10.6,24.2,2023-02-24T19:31:54.335Z,2023-02-25T09:01:44Z,4053783675,178,,4052700357,212,18.9,4052700353,140,4.0,4052700351,56,Back,4052700359,213,1.9,4052700355,141,50.0,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596737,15,1,1,1,0,go76xxm0xyfgqt1h6tcrtimm,1,8.1,56.9,2023-02-24T19:31:59.009Z,2023-02-25T09:01:47Z,4052700623,213,1.3,4052700621,212,17.5,4052700617,140,12.2,4053783715,178,,4052700619,141,81.9,4052700615,56,Back,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596763,16,1,1,1,3,go76xxm0xyfgqt1h6tcrtimm,1,12.2,81.9,2023-02-24T19:32:01.649Z,2023-02-25T09:01:50Z,4052700749,141,66.0,4052700745,56,Back,4053783763,178,,4052700747,140,6.4,4052700751,212,12.4,4052700753,213,4.2,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596795,17,1,1,1,5,go76xxm0xyfgqt1h6tcrtimm,1,7,67,2023-02-24T19:32:03.912Z,2023-02-25T09:01:53Z,4052700883,141,97.3,4052700887,213,0.7,4052700877,155,,4052700881,140,31.5,4052700889,1,,4052700885,212,33.0,4052700879,56,Back,4053783813,178,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596807,18,1,1,1,7,go76xxm0xyfgqt1h6tcrtimm,1,31.8,97.5,2023-02-24T19:32:05.572Z,2023-02-25T09:01:59Z,4052700947,140,25.1,4052700949,141,97.5,4052700945,56,Back,4052700969,156,,4053783953,178,,4052700951,212,7.0,4052700953,213,3.1,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596831,19,1,1,1,8,go76xxm0xyfgqt1h6tcrtimm,0,25.2,96.9,2023-02-24T19:32:06.893Z,2023-02-25T09:02:05Z,4052701077,212,38.4,4052701081,213,5.9,4053350889,157,,4052701073,140,59.3,4053784067,178,,4052701071,56,Center,4052701075,141,76.3,4052701085,1,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596833,15,49,1,1,11,1c7qokc1j5z50cjj4tcu32haa,1,40.9,22.5,2023-02-24T19:32:10.097Z,2023-02-25T09:02:19Z,,,,,,,,,,,,,,,,,,,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596887,16,1,1,1,12,1c7qokc1j5z50cjj4tcu32haa,0,40.9,22.5,2023-02-24T19:32:10.797Z,2023-02-25T09:02:23Z,4052701451,157,,4052701457,141,11.6,4052701453,56,Right,4052701455,140,84.2,4052701459,212,46.1,4052701461,213,6.1,4052701463,1,,4053784361,178,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596903,20,49,1,1,16,go76xxm0xyfgqt1h6tcrtimm,1,14.4,86.1,2023-02-24T19:32:14.544Z,2023-02-25T09:02:31Z,,,,,,,,,,,,,,,,,,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596935,21,1,1,1,17,go76xxm0xyfgqt1h6tcrtimm,1,13.7,86.1,2023-02-24T19:32:16.124Z,2023-02-25T09:02:40Z,4052701729,140,4.0,4053784649,178,,4052701727,56,Back,4052701735,213,4.1,4052701731,141,64.9,4052701733,212,17.7,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596949,22,1,1,1,20,go76xxm0xyfgqt1h6tcrtimm,1,2.7,64.9,2023-02-24T19:32:18.331Z,2023-02-25T09:02:45Z,4052701827,140,5.6,4052701831,212,20.4,4052701833,213,1.4,4052701825,56,Back,4052701829,141,94.6,4053784745,178,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596989,23,1,1,1,23,go76xxm0xyfgqt1h6tcrtimm,0,8.9,93.9,2023-02-24T19:32:21.233Z,2023-02-25T09:02:49Z,4052702129,213,0.0,4052702125,212,28.7,4052702115,155,,4052702119,140,36.2,4053784865,178,,4052702121,141,95.9,4052702117,56,Back,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596985,17,8,1,1,25,1c7qokc1j5z50cjj4tcu32haa,1,63.7,3.8,2023-02-24T19:32:23.785Z,2023-02-25T09:03:00Z,4053785117,21,,4052702097,56,Right,4053352025,384,,4053785119,388,,,,,,,,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596993,18,5,1,1,26,1c7qokc1j5z50cjj4tcu32haa,0,68.6,-1.2,2023-02-24T19:32:24.731Z,2023-02-25T09:03:17Z,4052702149,347,,4052702147,56,Right,4052702483,233,24,,,,,,,,,,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597047,24,5,1,1,26,go76xxm0xyfgqt1h6tcrtimm,1,31.4,101.2,2023-02-24T19:32:24.731Z,2023-02-25T09:03:16Z,4052702433,347,,4052702459,233,18,4052702427,56,Back,,,,,,,,,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597261,25,1,1,1,43,go76xxm0xyfgqt1h6tcrtimm,1,28.8,100,2023-02-24T19:32:41.632Z,2023-02-25T09:03:20Z,4052703553,213,5.1,4052703547,140,31.9,4052703551,212,7.8,4052703543,107,,4052703549,141,91.1,4052703545,56,Back,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597297,26,1,1,1,44,go76xxm0xyfgqt1h6tcrtimm,1,31.6,90.1,2023-02-24T19:32:42.611Z,2023-02-25T09:03:24Z,4052703779,1,,4052703775,212,13.9,4052703773,141,70.5,4052703777,213,5.0,4052703771,140,35.3,4052703769,56,Back,4052703767,157,,4053785483,178,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597369,27,1,1,1,46,go76xxm0xyfgqt1h6tcrtimm,1,32.8,65.8,2023-02-24T19:32:44.299Z,2023-02-25T09:03:28Z,4052704183,140,37.5,4052704187,212,25.7,4052704181,56,Back,4053785539,178,,4052704189,213,4.9,4052704185,141,28.7,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597373,28,1,1,1,49,go76xxm0xyfgqt1h6tcrtimm,1,40.7,29.5,2023-02-24T19:32:47.573Z,2023-02-25T09:03:33Z,4052739269,212,8.3,4052739265,140,39.5,4052739267,141,41.5,4052739263,56,Back,4053785609,178,,4052739271,213,1.7,,,,,,,ao00a4lfe5vs9enjgkuu7vglx,S. Lainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597383,29,1,1,1,50,go76xxm0xyfgqt1h6tcrtimm,1,39,42.3,2023-02-24T19:32:48.273Z,2023-02-25T09:03:36Z,4052808433,140,36.0,4052808437,212,7.7,4052808431,56,Back,4052808435,141,32.0,4052808439,213,4.3,4053785691,178,,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597387,30,1,1,1,51,go76xxm0xyfgqt1h6tcrtimm,1,34.9,32.2,2023-02-24T19:32:49.862Z,2023-02-25T09:03:41Z,4052808859,56,Back,4052808865,212,12.0,4052808867,213,2.2,4052808863,141,47.0,4052808861,140,28.6,4053785733,178,,,,,,,,ao00a4lfe5vs9enjgkuu7vglx,S. Lainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597413,31,1,1,1,53,go76xxm0xyfgqt1h6tcrtimm,1,28.6,51.1,2023-02-24T19:32:51.909Z,2023-02-25T09:03:45Z,4052704407,140,34.8,4053785795,178,,4052704409,141,60.5,4052704405,56,Back,4052704417,213,0.8,4052704413,212,9.1,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597463,32,1,1,1,54,go76xxm0xyfgqt1h6tcrtimm,1,34.8,60.5,2023-02-24T19:32:52.866Z,2023-02-25T09:03:50Z,4052827663,156,,4052704715,212,28.6,4053785903,178,,4052704713,141,56.6,4052704717,213,3.2,4052704709,56,Back,4052704711,140,7.7,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597505,33,1,1,2,0,go76xxm0xyfgqt1h6tcrtimm,0,9.3,55.7,2023-02-24T19:32:58.720Z,2023-02-25T09:03:53Z,4052704965,56,Center,4052704969,141,67.7,4052704967,140,54.4,4052704963,155,,4053785971,178,,4052704975,1,,4052704971,212,48.1,4052704973,213,0.2,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597625,34,4,1,2,2,go76xxm0xyfgqt1h6tcrtimm,1,44,66.4,2023-02-24T19:33:00.994Z,2023-02-25T09:04:01Z,4052705663,13,,4052705667,56,Back,4052705669,152,,4052705665,294,,4052705671,286,,4052705711,233,20,,,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597583,20,4,1,2,2,1c7qokc1j5z50cjj4tcu32haa,0,56,33.6,2023-02-24T19:33:00.995Z,2023-02-25T09:04:01Z,4052705735,233,34,4052705383,56,Center,4052705387,152,,4052705381,294,,4052705377,13,,4052705391,285,,4053786077,178,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
