id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/14/value,assist,qualifier/18/value
2511949363,12,1,1,0,34,dt4pinj0vw0t0cvz7za6mhmzy,1,32.5,3.6,2023-02-25T14:31:16.263Z,2023-02-26T01:06:46Z,4054543015,5,,4054543029,213,2.9,4054543023,141,10.8,4054543025,212,19.2,4054543019,56,Back,4054543021,140,14.8,4054543017,152,,4057527025,178,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511949401,13,1,1,0,36,dt4pinj0vw0t0cvz7za6mhmzy,1,14.8,10.8,2023-02-25T14:31:17.818Z,2023-02-26T01:06:53Z,4054543205,213,1.8,4054543203,212,24.0,4054543197,56,Back,4054543201,141,44.8,4054543199,140,8.8,4057527219,178,,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511949493,14,1,1,0,38,dt4pinj0vw0t0cvz7za6mhmzy,1,9.8,44.8,2023-02-25T14:31:20.723Z,2023-02-26T01:07:01Z,4054543589,56,Back,4057527507,178,,4054543593,140,18.9,4054543601,212,37.6,4054543597,141,98.3,4054543603,213,1.3,4054543605,1,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511949533,15,1,1,0,42,dt4pinj0vw0t0cvz7za6mhmzy,1,19,97.6,2023-02-25T14:31:24.323Z,2023-02-26T01:07:12Z,4054543779,140,36.7,4054543777,56,Back,4054543783,212,18.6,4057528011,178,,4054543785,213,0,4054543781,141,97.6,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511949543,16,50,1,0,44,dt4pinj0vw0t0cvz7za6mhmzy,1,35.3,95,2023-02-25T14:31:26.675Z,2023-02-26T01:07:20Z,4054544029,233,5,4054543833,286,,4054543831,56,Back,,,,,,,,,,,,,,,,c2mwg1uhug0pbgl72uf9b927e,J. Bynoe-Gittens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511949573,5,7,1,0,44,4l9mrqzmajz5crzlz50mtbt6x,1,64.7,5,2023-02-25T14:31:26.775Z,2023-02-26T01:07:26Z,4056649469,383,,4054543967,285,,4054543965,56,Right,4057528497,178,,4054544005,233,16,,,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511949583,6,49,1,0,45,4l9mrqzmajz5crzlz50mtbt6x,1,71.5,11.6,2023-02-25T14:31:27.775Z,2023-02-26T01:07:36Z,,,,,,,,,,,,,,,,,,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511949631,7,3,1,0,46,4l9mrqzmajz5crzlz50mtbt6x,1,71.9,7.6,2023-02-25T14:31:27.924Z,2023-02-26T01:07:43Z,4054544251,233,17,4056649593,465,,4054544201,286,,4054544199,56,Right,4057529183,178,,,,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511949577,17,45,1,0,46,dt4pinj0vw0t0cvz7za6mhmzy,0,28.1,92.4,2023-02-25T14:31:27.924Z,2023-02-26T01:07:44Z,4054544291,233,7,4054543985,285,,4054543981,56,Back,,,,,,,,,,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512351025,827,3,1,0,46,4l9mrqzmajz5crzlz50mtbt6x,0,72.1,13.8,2023-02-25T14:31:28.774Z,2023-02-26T01:08:01Z,4056650675,286,,4056650671,56,Right,4056650679,467,btzfq6521zl3q5uqus8ltov6d,4057530151,178,,4056650677,465,,,,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511949635,8,4,1,0,47,4l9mrqzmajz5crzlz50mtbt6x,1,76.2,17.1,2023-02-25T14:31:29.323Z,2023-02-26T01:08:06Z,4054544241,286,,4054544237,152,,4054544239,265,,4054544233,13,,4054545737,233,18,4054544235,56,Right,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511949691,18,4,1,0,47,dt4pinj0vw0t0cvz7za6mhmzy,0,23.8,82.9,2023-02-25T14:31:29.324Z,2023-02-26T01:08:05Z,4054544573,152,,4054544575,265,,4054545785,233,8,4054544571,56,Back,4054544577,285,,4057530401,178,,4054544569,13,,,,,btzfq6521zl3q5uqus8ltov6d,M. Reus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511950423,9,1,1,1,21,4l9mrqzmajz5crzlz50mtbt6x,1,75.9,17,2023-02-25T14:32:03.761Z,2023-02-26T01:08:10Z,4054548077,56,Center,4054548081,141,64.0,4054548085,213,1.0,4054548083,212,37.5,4056652333,20,,4056652331,224,,4054548069,2,,4054548071,5,,3rj7x05qx17n925xfpcrl0jpx,S. Rudy,4054548073,155,,4054548075,152,,4054548079,140,94.5,4057530809,178,4054548087,1,,,,,,,,,,,,,,,,,,,,,,
2511950429,10,61,1,1,24,4l9mrqzmajz5crzlz50mtbt6x,0,94.4,64,2023-02-25T14:32:05.966Z,2023-02-26T01:09:32Z,4057535525,178,,4054548111,56,Center,,,,,,,,,,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511951267,11,68,1,2,17,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2023-02-25T14:32:58.923Z,2023-02-26T01:09:40Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511951277,19,68,1,2,17,dt4pinj0vw0t0cvz7za6mhmzy,0,0,0,2023-02-25T14:32:59.015Z,2023-02-26T01:09:46Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511951327,12,61,1,2,18,4l9mrqzmajz5crzlz50mtbt6x,1,89.1,94.1,2023-02-25T14:33:00.573Z,2023-02-26T01:09:50Z,4054552513,238,,4057536375,178,,4054552471,56,Left,,,,,,,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511951363,13,5,1,2,19,4l9mrqzmajz5crzlz50mtbt6x,0,88.9,101.6,2023-02-25T14:33:01.173Z,2023-02-26T01:09:56Z,4054552817,233,20,4054552687,347,,4054552685,56,Left,,,,,,,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511951371,20,5,1,2,19,dt4pinj0vw0t0cvz7za6mhmzy,1,11.1,-1.6,2023-02-25T14:33:01.173Z,2023-02-26T01:09:56Z,4054552729,56,Back,4054552731,347,,4054552781,233,13,,,,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511951599,21,1,1,2,31,dt4pinj0vw0t0cvz7za6mhmzy,1,16.9,0,2023-02-25T14:33:13.549Z,2023-02-26T01:10:04Z,4054553807,56,Back,4054553815,213,0.2,4054553809,140,33.2,4054553813,212,17.7,4054553811,141,4.9,4054553805,107,,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511951637,22,1,1,2,33,dt4pinj0vw0t0cvz7za6mhmzy,1,33.2,4.9,2023-02-25T14:33:14.917Z,2023-02-26T01:12:15Z,4054554017,213,0.3,4057543237,388,,4054554005,140,40.5,4054554003,56,Back,4054554001,168,,4054553999,3,,4054554013,212,8.1,4054554009,141,8.9,cy0lv5u16obr2ne4xiins43x1,S. Haller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511951651,23,1,1,2,34,dt4pinj0vw0t0cvz7za6mhmzy,0,40.5,8.9,2023-02-25T14:33:16.101Z,2023-02-26T01:12:33Z,4054554099,212,6.5,4054554101,213,2.0,4057544047,178,,4054554097,141,17.5,4054554093,56,Back,4054554095,140,37.8,,,,,,,btzfq6521zl3q5uqus8ltov6d,M. Reus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511951735,14,61,1,2,35,4l9mrqzmajz5crzlz50mtbt6x,0,61.6,83,2023-02-25T14:33:17.136Z,2023-02-26T01:12:38Z,4054554471,56,Left,4057544291,178,,,,,,,,,,,,,,,,,,,,3rj7x05qx17n925xfpcrl0jpx,S. Rudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512352243,828,45,1,2,36,4l9mrqzmajz5crzlz50mtbt6x,0,62.8,81.3,2023-02-25T14:33:17.991Z,2023-02-26T01:12:45Z,4056657325,56,Left,4056657327,285,,4057034257,233,957,,,,,,,,,,,,,,,,3rj7x05qx17n925xfpcrl0jpx,S. Rudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512352239,957,3,1,2,36,dt4pinj0vw0t0cvz7za6mhmzy,1,37.2,18.7,2023-02-25T14:33:17.991Z,2023-02-26T01:12:44Z,4056657319,286,,4057544521,178,,4056657623,465,,4056657317,56,Back,4057034233,233,828,,,,,,,,,,cy0lv5u16obr2ne4xiins43x1,S. Haller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512622523,841,83,1,2,38,4l9mrqzmajz5crzlz50mtbt6x,1,59.6,59.8,2023-02-25T14:33:20.534Z,2023-02-26T07:18:34Z,4058137197,399,103123,,,,,,,,,,,,,,,,,,,,,,bkbmygo5f1glcs6xssawl26z9,I. Bebou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511951843,24,1,1,2,41,dt4pinj0vw0t0cvz7za6mhmzy,1,55.6,49.7,2023-02-25T14:33:23.373Z,2023-02-26T01:12:56Z,4054555003,213,1.1,4054554997,140,64.2,4054555001,212,21.4,4054554999,141,78.2,4057544903,178,,4054554995,56,Center,,,,,,,cy0lv5u16obr2ne4xiins43x1,S. Haller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511951865,25,1,1,2,45,dt4pinj0vw0t0cvz7za6mhmzy,1,64.4,78.4,2023-02-25T14:33:27.097Z,2023-02-26T01:13:01Z,4054555093,140,71.4,4057545229,178,,4054555089,56,Left,4054555105,213,1.0,4054555101,212,13.2,4054555097,141,94.6,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511951895,26,1,1,2,46,dt4pinj0vw0t0cvz7za6mhmzy,1,71.4,94.6,2023-02-25T14:33:28.530Z,2023-02-26T01:13:22Z,4054555269,140,59.8,4057546219,178,,4054555273,212,13.5,4054555275,213,3.6,4054555267,56,Left,4054555271,141,86.0,,,,,,,btzfq6521zl3q5uqus8ltov6d,M. Reus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511951909,27,1,1,2,48,dt4pinj0vw0t0cvz7za6mhmzy,1,59.8,86,2023-02-25T14:33:30.364Z,2023-02-26T01:13:32Z,4054555345,56,Center,4054555349,141,74.7,4054555347,140,56.0,4054555353,213,4.2,4054555351,212,8.7,4057546743,178,,,,,,,,c2mwg1uhug0pbgl72uf9b927e,J. Bynoe-Gittens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511951925,28,1,1,2,49,dt4pinj0vw0t0cvz7za6mhmzy,1,56,74.7,2023-02-25T14:33:31.097Z,2023-02-26T01:13:39Z,4054555423,141,88.5,4054555419,56,Left,4054555425,212,11.7,4057547011,178,,4054555421,140,62.6,4054555427,213,0.9,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511951975,29,1,1,2,51,dt4pinj0vw0t0cvz7za6mhmzy,1,62.6,88.5,2023-02-25T14:33:33.103Z,2023-02-26T01:13:44Z,4054555637,212,3.4,4054555635,141,90.6,4054555633,140,65.5,4054555631,56,Left,4057547291,178,,4054555639,213,0.4,,,,,,,c2mwg1uhug0pbgl72uf9b927e,J. Bynoe-Gittens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511952003,30,1,1,2,53,dt4pinj0vw0t0cvz7za6mhmzy,1,62.8,86.3,2023-02-25T14:33:35.252Z,2023-02-26T01:13:51Z,4054555785,213,3.7,4054555783,212,8.0,4054555781,141,80.4,4054555775,140,56.2,4054555771,56,Left,4057547673,178,,,,,,,,btzfq6521zl3q5uqus8ltov6d,M. Reus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511952041,31,1,1,2,55,dt4pinj0vw0t0cvz7za6mhmzy,1,56.2,80.4,2023-02-25T14:33:37.110Z,2023-02-26T01:13:55Z,4054555971,213,0.9,4057547933,178,,4054555963,140,60.9,4054555965,141,89.3,4054555961,56,Left,4054555969,212,7.8,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511952093,32,1,1,2,57,dt4pinj0vw0t0cvz7za6mhmzy,1,61,89.5,2023-02-25T14:33:39.309Z,2023-02-26T01:13:58Z,4054556163,56,Left,4054556169,141,87.6,4057548093,178,,4054556171,212,5.1,4054556173,213,6.0,4054556167,140,65.7,,,,,,,btzfq6521zl3q5uqus8ltov6d,M. Reus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512622969,1002,67,1,2,58,dt4pinj0vw0t0cvz7za6mhmzy,1,73,84.9,2023-02-25T14:33:39.830Z,2023-02-26T10:25:52Z,4058140121,233,842,,,,,,,,,,,,,,,,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512622965,842,67,1,2,58,4l9mrqzmajz5crzlz50mtbt6x,0,27,15.1,2023-02-25T14:33:39.831Z,2023-02-26T07:20:45Z,4058140131,233,1002,,,,,,,,,,,,,,,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511952099,33,61,1,2,58,dt4pinj0vw0t0cvz7za6mhmzy,0,65.7,87.6,2023-02-25T14:33:39.840Z,2023-02-26T10:25:53Z,4054556183,56,Left,4057548707,178,,,,,,,,,,,,,,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511952141,15,49,1,2,59,4l9mrqzmajz5crzlz50mtbt6x,1,41.3,8,2023-02-25T14:33:41.667Z,2023-02-26T01:14:26Z,,,,,,,,,,,,,,,,,,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511952157,16,3,1,2,59,4l9mrqzmajz5crzlz50mtbt6x,0,40.4,6.1,2023-02-25T14:33:41.710Z,2023-02-26T01:14:59Z,4054557063,233,34,4054556455,56,Back,4054556457,286,,4056659361,464,,4057550999,178,,,,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
