id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/18/value,qualifier/20/value,assist,qualifier/19/value
2531161201,12,13,1,0,51,eq1oq6y61xnzq88zu0cnw131z,1,75.4,25.4,2023-04-09T15:33:17.710Z,2023-04-10T05:45:30Z,4177074757,18,,4178917555,178,,4177075137,230,98.9,4177075129,215,,4177074965,20,,4177075125,102,47.6,4177075135,458,,4177074759,56,Center,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,4177075139,231,47.5,4177074755,22,4177075127,103,98.6,4177075123,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161199,7,5,1,0,52,3dwlvz6cl4lcavvrg0y2dycrt,1,-0.6,53.8,2023-04-09T15:33:18.952Z,2023-04-10T05:45:34Z,4177074845,233,13,4177074751,346,,4177074749,56,Back,,,,,,,,,,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161211,13,5,1,0,52,eq1oq6y61xnzq88zu0cnw131z,0,100.6,46.2,2023-04-09T15:33:18.952Z,2023-04-10T05:45:33Z,4177074819,346,,4177074817,56,Center,4177074879,233,7,,,,,,,,,,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161349,8,1,1,0,58,3dwlvz6cl4lcavvrg0y2dycrt,1,3.9,54.6,2023-04-09T15:33:24.941Z,2023-04-10T05:45:37Z,4177077867,189,,4177075577,124,,4177075579,56,Back,4177075591,237,,4177075587,213,5.0,4177075585,212,16.6,4177075581,140,8.7,4177075583,141,31.3,62gct49oglcdzxafhrfucrb2t,F. Bredlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161357,9,1,1,1,0,3dwlvz6cl4lcavvrg0y2dycrt,1,8.4,29.9,2023-04-09T15:33:26.940Z,2023-04-10T05:45:39Z,4177075643,212,16.3,4177075641,141,10.2,4178917631,178,,4177075645,213,5.3,4177077921,189,,4177075637,56,Back,4177075639,140,17.2,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161393,10,1,1,1,3,3dwlvz6cl4lcavvrg0y2dycrt,1,26.8,13.3,2023-04-09T15:33:29.970Z,2023-04-10T05:45:42Z,4177075861,196,,4177075863,56,Back,4177075865,140,37.7,4177075867,141,92.3,4177075869,212,54.9,4177075859,155,,4177075873,1,,4177075871,213,1.4,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,4178917679,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161425,11,1,1,1,7,3dwlvz6cl4lcavvrg0y2dycrt,1,38.1,91.5,2023-04-09T15:33:34.441Z,2023-04-10T05:45:46Z,4178917723,178,,4177076055,213,4.6,4177076053,212,12.8,4177076051,141,72.8,4177076049,140,37.2,4177076047,56,Back,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161457,12,1,1,1,10,3dwlvz6cl4lcavvrg0y2dycrt,1,37.2,72.8,2023-04-09T15:33:36.675Z,2023-04-10T05:45:49Z,4177076269,141,78.2,4177076267,140,27.3,4177076265,56,Back,4177076273,213,2.8,4178917773,178,,4177076271,212,11.0,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161515,13,1,1,1,12,3dwlvz6cl4lcavvrg0y2dycrt,1,27.7,78.5,2023-04-09T15:33:39.039Z,2023-04-10T05:45:53Z,4177076555,155,,4177076557,56,Left,4177076559,140,80.1,4178917811,178,,4177076567,1,,4177076565,213,0.1,4177076563,212,55.4,4177076561,141,87.6,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161539,14,1,1,1,18,3dwlvz6cl4lcavvrg0y2dycrt,1,77.8,93.8,2023-04-09T15:33:45.078Z,2023-04-10T05:45:57Z,4177076687,213,3.4,4177076685,212,7.1,4178917867,178,,4177076681,140,71.3,4177076683,141,90.8,4177076679,56,Left,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161547,15,1,1,1,20,3dwlvz6cl4lcavvrg0y2dycrt,1,70.4,90.9,2023-04-09T15:33:47.466Z,2023-04-10T05:46:00Z,4177076737,213,3.8,4178917897,178,,4177076735,212,6.4,4177076733,141,84.9,4177076731,140,65.7,4177076729,56,Left,,,,,,,bmrdtenqr84jt4gmw6i7wez11,S. Guirassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161549,16,1,1,1,22,3dwlvz6cl4lcavvrg0y2dycrt,0,64.5,84.7,2023-04-09T15:33:48.753Z,2023-04-10T05:46:03Z,4177076747,140,67.0,4177076751,212,2.7,4177076909,233,14,4177076749,141,83.9,4177076745,56,Left,4177076915,286,,4177076907,236,,4177076753,213,6.1,3kti58d195gmtzwrjh5nprx05,W. Endo,4178917919,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161561,14,74,1,1,22,eq1oq6y61xnzq88zu0cnw131z,1,31.9,15.5,2023-04-09T15:33:48.837Z,2023-04-10T05:46:08Z,4177076943,233,16,4177076817,285,,4177076815,56,Back,4178917987,178,,,,,,,,,,,,,,4y167h8sn9cnyrvb097lf8lbd,P. Osterhage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161599,15,49,1,1,25,eq1oq6y61xnzq88zu0cnw131z,1,28.5,53.4,2023-04-09T15:33:51.975Z,2023-04-10T05:46:11Z,,,,,,,,,,,,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161639,16,1,1,1,25,eq1oq6y61xnzq88zu0cnw131z,1,29.1,53.4,2023-04-09T15:33:52.095Z,2023-04-10T05:46:13Z,4177077157,141,46.4,4177077159,212,6.5,4177077153,56,Back,4177077155,140,24.9,4177077161,213,4.0,4178918053,178,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161671,17,1,1,1,28,eq1oq6y61xnzq88zu0cnw131z,1,25.1,45.6,2023-04-09T15:33:55.304Z,2023-04-10T05:46:16Z,4177077287,140,33.5,4177077289,141,46.2,4178918085,178,,4177077285,56,Back,4177077291,212,8.8,4177077293,213,0.0,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161697,18,1,1,1,29,eq1oq6y61xnzq88zu0cnw131z,1,33.6,46.2,2023-04-09T15:33:56.216Z,2023-04-10T05:46:19Z,4177077449,56,Back,4177077455,212,10.6,4177077451,140,23.5,4178918123,178,,4177077453,141,45.8,4177077457,213,3.2,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161709,19,1,1,1,31,eq1oq6y61xnzq88zu0cnw131z,1,23.1,45.6,2023-04-09T15:33:57.808Z,2023-04-10T05:46:22Z,4178918171,178,,4177077531,213,4.6,4177077523,56,Back,4177077525,140,22.1,4177077527,141,20.9,4177077529,212,16.8,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161725,20,1,1,1,34,eq1oq6y61xnzq88zu0cnw131z,1,22.5,21.1,2023-04-09T15:34:00.621Z,2023-04-10T05:46:25Z,4177077615,212,17.5,4177077611,140,25.8,4177077613,141,46.4,4177077609,56,Back,4177077617,213,1.4,4178918213,178,,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161747,21,1,1,1,36,eq1oq6y61xnzq88zu0cnw131z,1,27.8,49.8,2023-04-09T15:34:03.408Z,2023-04-10T05:46:28Z,4178918257,178,,4177077723,213,1.4,4177077721,212,19.7,4177077715,56,Back,4177077717,140,30.2,4177077719,141,78.6,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161773,22,1,1,1,38,eq1oq6y61xnzq88zu0cnw131z,1,30.2,78.6,2023-04-09T15:34:04.719Z,2023-04-10T05:46:30Z,4177077857,212,13.8,4177077859,213,4.5,4178918303,178,,4177077851,56,Back,4177077853,140,27.8,4177077855,141,58.7,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161813,23,1,1,1,42,eq1oq6y61xnzq88zu0cnw131z,1,28.7,48.8,2023-04-09T15:34:09.129Z,2023-04-10T05:46:33Z,4177078039,213,4.8,4177078037,212,18.2,4177078035,141,22.0,4178918319,178,,4177078031,56,Back,4177078033,140,29.6,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161835,24,1,1,1,46,eq1oq6y61xnzq88zu0cnw131z,0,31.4,19.5,2023-04-09T15:34:12.767Z,2023-04-10T05:46:35Z,4177078143,1,,4177078141,213,0.3,4178918349,178,,4177078135,140,67.8,4177078131,155,,4177078133,56,Center,4177078139,212,40.2,4177078137,141,37.9,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161857,17,1,1,1,48,3dwlvz6cl4lcavvrg0y2dycrt,1,32.5,63.3,2023-04-09T15:34:15.178Z,2023-04-10T05:46:37Z,4177078243,140,36.8,4177078241,56,Back,4178918397,388,,4177078245,141,69.2,4177078247,212,6.0,4177078249,213,0.7,4177078239,3,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161865,18,49,1,1,49,3dwlvz6cl4lcavvrg0y2dycrt,1,37.3,67.4,2023-04-09T15:34:16.212Z,2023-04-10T05:46:40Z,,,,,,,,,,,,,,,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161871,19,61,1,1,50,3dwlvz6cl4lcavvrg0y2dycrt,0,37.3,67.4,2023-04-09T15:34:16.952Z,2023-04-10T05:46:43Z,4178918489,178,,4177078313,56,Back,,,,,,,,,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161885,25,61,1,1,51,eq1oq6y61xnzq88zu0cnw131z,1,58.1,32.8,2023-04-09T15:34:17.805Z,2023-04-10T05:46:46Z,4178918515,178,,4177078377,56,Center,,,,,,,,,,,,,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161907,26,49,1,1,52,eq1oq6y61xnzq88zu0cnw131z,1,57.7,24.4,2023-04-09T15:34:18.751Z,2023-04-10T05:46:50Z,,,,,,,,,,,,,,,,,,,,,,,,,11dqnpwlb2clu2v7rnghsrlcl,K. Stafylidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161933,27,1,1,1,53,eq1oq6y61xnzq88zu0cnw131z,1,57.1,22.9,2023-04-09T15:34:19.663Z,2023-04-10T05:46:53Z,4178918591,178,,4177078573,140,41.5,4177078571,56,Back,4177078575,141,17.9,4177078577,212,16.7,4177078579,213,3.3,,,,,,,11dqnpwlb2clu2v7rnghsrlcl,K. Stafylidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161953,28,1,1,1,56,eq1oq6y61xnzq88zu0cnw131z,1,41.1,17,2023-04-09T15:34:22.995Z,2023-04-10T05:46:56Z,4177078685,56,Back,4178918633,178,,4177078689,141,28.2,4177078687,140,44.8,4177078693,213,1.1,4177078691,212,8.5,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531161969,29,1,1,1,57,eq1oq6y61xnzq88zu0cnw131z,1,44.8,28.2,2023-04-09T15:34:24.175Z,2023-04-10T05:46:59Z,4177078795,56,Back,4177078797,140,38.7,4177078799,141,14.0,4177078803,213,4.1,4177078801,212,11.6,4178918679,178,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531162009,30,1,1,2,0,eq1oq6y61xnzq88zu0cnw131z,1,35.5,23.2,2023-04-09T15:34:27.135Z,2023-04-10T05:47:01Z,4177078991,213,1.8,4177078989,212,15.7,4177078987,141,45.6,4177078985,140,31.9,4178918695,178,,4177078983,56,Back,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531162045,31,1,1,2,5,eq1oq6y61xnzq88zu0cnw131z,1,29,49.3,2023-04-09T15:34:31.965Z,2023-04-10T05:47:04Z,4177079205,141,16.3,4177079201,56,Back,4177079203,140,29.0,4177079209,213,4.7,4177079207,212,22.4,4178918735,178,,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531162069,32,1,1,2,8,eq1oq6y61xnzq88zu0cnw131z,1,28.8,16.3,2023-04-09T15:34:34.760Z,2023-04-10T05:47:07Z,4177079327,56,Back,4177079329,140,12.9,4177079335,213,2.3,4178918769,178,,4177079331,141,46.3,4177079333,212,26.4,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531162107,33,1,1,2,11,eq1oq6y61xnzq88zu0cnw131z,1,10.8,45.2,2023-04-09T15:34:38.112Z,2023-04-10T05:47:10Z,4178918803,178,,4177079553,140,25.0,4177079557,141,76.3,4177079561,212,25.9,4177079563,213,1.0,4177079549,56,Back,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531162233,34,1,1,2,14,eq1oq6y61xnzq88zu0cnw131z,1,25,77.2,2023-04-09T15:34:41.311Z,2023-04-10T05:47:12Z,4177080169,213,4.0,4177080167,212,22.9,4177080165,141,51.4,4177080163,140,11.0,4177080161,56,Back,4178918821,178,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
