id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/9/value
2500337155,3,43,1,0,18,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-01-24T19:32:02.666Z,2023-01-24T19:32:06Z,3993521439,144,44,3993521337,56,Back,3993521339,285,0,,,,,,,,,,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337205,5,1,1,0,24,apoawtpvac4zqlancmvw4nk4o,1,28.4,0,2023-01-24T19:32:08.407Z,2023-01-25T10:02:54Z,3993521601,56,Back,3993521603,140,10.1,3993521605,141,10.6,3993521599,107,,3993521609,213,2.7,3993521607,212,20.9,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337219,6,1,1,0,27,apoawtpvac4zqlancmvw4nk4o,1,9.7,12.2,2023-01-24T19:32:10.936Z,2023-01-25T10:02:59Z,3993521673,212,20.4,3993521667,56,Back,3993521671,141,40.3,3993521669,140,2.8,3993521675,213,1.9,3994228655,178,,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337257,7,1,1,0,29,apoawtpvac4zqlancmvw4nk4o,1,2.8,40.9,2023-01-24T19:32:13.217Z,2023-01-25T10:03:02Z,3993521809,212,27.3,3993521807,141,77.4,3993521811,213,1.1,3993521803,56,Back,3993521805,140,13.6,3994228675,178,,,,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337279,8,1,1,0,32,apoawtpvac4zqlancmvw4nk4o,1,19.7,80.9,2023-01-24T19:32:16.726Z,2023-01-25T10:03:09Z,3993521907,212,14.9,3993521909,213,0.7,3994228739,178,,3993521905,141,95.0,3993521901,56,Back,3993521903,140,30.5,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500483719,707,83,1,0,37,8q1ul09cygzswb7tb456bmifv,1,59,23.2,2023-01-24T19:32:21.196Z,2023-01-25T10:41:12Z,3994261151,399,225059,,,,,,,,,,,,,,,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337281,9,3,1,0,38,apoawtpvac4zqlancmvw4nk4o,0,42.8,77.1,2023-01-24T19:32:22.017Z,2023-01-25T10:04:13Z,3994137391,464,,3993521913,56,Back,3993521915,286,,3994228775,178,,3993522051,233,8,,,,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337299,8,7,1,0,38,8q1ul09cygzswb7tb456bmifv,1,57.2,22.9,2023-01-24T19:32:22.083Z,2023-01-25T10:04:16Z,3994228807,178,,3994137667,384,,3993522023,56,Center,3993522025,285,,3993522031,233,9,,,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337311,9,1,1,0,39,8q1ul09cygzswb7tb456bmifv,1,48.7,20.4,2023-01-24T19:32:23.174Z,2023-01-25T10:04:38Z,3993522065,141,21.7,3993522061,56,Back,3993522063,140,35.5,3994229539,389,,3993522067,212,13.9,3993522069,213,3.1,,,,,,,89s9fm31pcfq7l28kc2kad4kq,D. Huseinbašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337317,10,49,1,0,40,8q1ul09cygzswb7tb456bmifv,1,27.8,23.1,2023-01-24T19:32:24.754Z,2023-01-25T10:04:43Z,,,,,,,,,,,,,,,,,,,,,,,,,8w5vjfl9ntyyxzyn2lo8k4dpm,N. Soldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337367,11,1,1,0,41,8q1ul09cygzswb7tb456bmifv,1,35.5,22.3,2023-01-24T19:32:25.670Z,2023-01-25T10:04:45Z,3993522297,56,Back,3993522305,213,2.8,3993522299,140,8.4,3993522301,141,36.1,3993522303,212,30.0,3994229605,178,,,,,,,,8w5vjfl9ntyyxzyn2lo8k4dpm,N. Soldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337397,12,1,1,0,49,8q1ul09cygzswb7tb456bmifv,1,12.1,33.9,2023-01-24T19:32:33.147Z,2023-01-25T10:04:49Z,3994229643,178,,3993522419,141,97.2,3993522411,155,,3993522425,1,,3993522423,213,1.2,3993522417,140,29.6,3993522415,56,Back,3993522413,196,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,3993522421,212,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337429,13,1,1,0,52,8q1ul09cygzswb7tb456bmifv,1,28.1,94.2,2023-01-24T19:32:36.702Z,2023-01-25T10:04:51Z,3993522545,56,Back,3994229655,178,,3993522553,213,3.8,3993522551,212,11.9,3993522549,141,83.3,3993522547,140,19.2,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337439,14,1,1,0,54,8q1ul09cygzswb7tb456bmifv,1,19.2,83.3,2023-01-24T19:32:38.329Z,2023-01-25T10:05:03Z,3993522627,213,6.0,3993522619,140,46.0,3993522617,56,Back,3993522623,212,29.6,3993522621,141,70.0,3994229749,178,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337471,15,1,1,0,57,8q1ul09cygzswb7tb456bmifv,1,46.5,69.4,2023-01-24T19:32:41.070Z,2023-01-25T10:05:07Z,3993522775,212,7.0,3993522769,56,Back,3993522771,140,39.8,3993522773,141,69.7,3993522777,213,3.1,3994229779,178,,,,,,,,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500484165,1318,83,1,0,59,apoawtpvac4zqlancmvw4nk4o,1,57.2,32.3,2023-01-24T19:32:43.498Z,2023-01-25T10:43:26Z,3994263299,399,492047,,,,,,,,,,,,,,,,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337503,16,1,1,1,1,8q1ul09cygzswb7tb456bmifv,1,39.2,57.6,2023-01-24T19:32:45.258Z,2023-01-25T10:05:10Z,3994229803,178,,3993522903,212,24.0,3993522901,141,25.8,3993522897,56,Back,3993522899,140,29.2,3993522905,213,4.3,,,,,,,2hb1dyg1auzdfbi3lg9ysap9m,M. Olesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337519,17,1,1,1,3,8q1ul09cygzswb7tb456bmifv,1,29.2,25.8,2023-01-24T19:32:47.542Z,2023-01-25T10:05:14Z,3994229841,178,,3993522983,212,29.6,3993522969,56,Right,3993522975,140,53.0,3993522979,141,2.5,3993522987,213,5.7,,,,,,,8w5vjfl9ntyyxzyn2lo8k4dpm,N. Soldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337547,18,1,1,1,6,8q1ul09cygzswb7tb456bmifv,1,53.2,2.5,2023-01-24T19:32:50.388Z,2023-01-25T10:05:20Z,3993523135,212,24.4,3993523131,140,76.4,3993523133,141,2.0,3994229875,178,,3993523129,56,Right,3993523137,213,6.3,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337605,19,1,1,1,8,8q1ul09cygzswb7tb456bmifv,0,76.4,2,2023-01-24T19:32:52.291Z,2023-01-25T10:05:24Z,3993523403,56,Right,3993523405,140,100.0,3994229913,178,,3993523409,212,27.3,3993523411,213,0.4,3993523407,141,17.1,,,,,,,89s9fm31pcfq7l28kc2kad4kq,D. Huseinbašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337581,10,5,1,1,14,apoawtpvac4zqlancmvw4nk4o,1,-0.8,83.8,2023-01-24T19:32:58.390Z,2023-01-25T10:05:27Z,3993523285,56,Back,3993523481,233,20,3993523287,346,,,,,,,,,,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337613,20,5,1,1,14,8q1ul09cygzswb7tb456bmifv,0,100.8,16.2,2023-01-24T19:32:58.390Z,2023-01-25T10:05:26Z,3993523491,233,10,3993523439,346,,3993523435,56,Right,,,,,,,,,,,,,,,,89s9fm31pcfq7l28kc2kad4kq,D. Huseinbašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337813,11,1,1,1,42,apoawtpvac4zqlancmvw4nk4o,1,5.3,53.1,2023-01-24T19:33:26.056Z,2023-01-25T10:05:41Z,3993524383,124,,3993524385,56,Back,3993524397,213,1.3,3993524395,212,27.5,3993524393,141,92.3,3993524401,237,,3993524389,140,11.7,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337847,12,1,1,1,45,apoawtpvac4zqlancmvw4nk4o,1,12.4,91.5,2023-01-24T19:33:29.798Z,2023-01-25T10:05:43Z,3993524551,213,6.2,3993524547,141,90.0,3993524549,212,14.5,3994230051,178,,3993524545,140,26.2,3993524543,56,Back,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337851,13,1,1,1,49,apoawtpvac4zqlancmvw4nk4o,0,25,79.1,2023-01-24T19:33:33.255Z,2023-01-25T10:05:47Z,3993524605,56,Back,3994230085,178,,3993524609,141,64.5,3993524607,140,24.4,3993524613,213,4.6,3993524611,212,9.9,,,,,,,4ysxvym6ww4f9d3hflkqsbf11,S. Gnabry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337855,21,8,1,1,49,8q1ul09cygzswb7tb456bmifv,1,70.5,30.7,2023-01-24T19:33:33.583Z,2023-01-25T10:05:53Z,3994138721,385,,3993524621,56,Center,3994230129,178,,,,,,,,,,,,,,,,,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337879,14,1,1,1,51,apoawtpvac4zqlancmvw4nk4o,0,17.9,73.8,2023-01-24T19:33:35.564Z,2023-01-25T10:05:57Z,3993524729,212,18.7,3993524731,213,1.5,3993524727,141,100.0,3993524723,56,Back,3993524725,140,18.7,3994230155,178,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337881,15,5,1,1,53,apoawtpvac4zqlancmvw4nk4o,0,18.6,101.6,2023-01-24T19:33:37.180Z,2023-01-25T10:06:00Z,3993524811,233,22,3993524735,347,,3993524733,56,Back,,,,,,,,,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337891,22,5,1,1,53,8q1ul09cygzswb7tb456bmifv,1,81.4,-1.6,2023-01-24T19:33:37.180Z,2023-01-25T10:06:00Z,3993524799,56,Right,3993524801,347,,3993524807,233,15,,,,,,,,,,,,,,,,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337989,23,1,1,2,10,8q1ul09cygzswb7tb456bmifv,0,78.6,0,2023-01-24T19:33:54.527Z,2023-01-25T10:06:12Z,3993525287,213,1.1,3993525289,1,,3993525279,56,Center,3993525285,212,27.7,3993525283,141,33.9,3993525281,140,91.0,3993525277,107,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338097,20,44,1,2,12,apoawtpvac4zqlancmvw4nk4o,1,7.4,68,2023-01-24T19:33:56.336Z,2023-01-25T11:41:04Z,3993525753,56,Back,3993525755,285,,3993525767,233,24,,,,,,,,,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337997,24,44,1,2,12,8q1ul09cygzswb7tb456bmifv,0,92.6,32,2023-01-24T19:33:56.337Z,2023-01-25T10:06:16Z,3993525777,233,20,3993525331,286,,3993525329,56,Center,,,,,,,,,,,,,,,,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337993,16,12,1,2,12,apoawtpvac4zqlancmvw4nk4o,1,6.3,65.1,2023-01-24T19:33:56.407Z,2023-01-25T11:41:04Z,3993525305,56,Back,3993525349,15,,3993525311,212,17.7,3993525307,140,4.9,3993525313,213,1.7,3993525309,141,91.1,3994230339,388,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338007,17,49,1,2,15,apoawtpvac4zqlancmvw4nk4o,1,4.7,90.2,2023-01-24T19:33:58.998Z,2023-01-25T10:45:04Z,,,,,,,,,,,,,,,,,,,,,,,,,4ysxvym6ww4f9d3hflkqsbf11,S. Gnabry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338029,18,1,1,2,17,apoawtpvac4zqlancmvw4nk4o,0,1.8,89,2023-01-24T19:34:01.526Z,2023-01-25T10:06:26Z,3993525439,56,Back,3994230423,178,,3993527439,141,92.1,3993527437,140,7.7,3993527441,212,6.5,3993527443,213,0.3,,,,,,,4ysxvym6ww4f9d3hflkqsbf11,S. Gnabry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500340083,52,8,1,2,18,8q1ul09cygzswb7tb456bmifv,1,94.9,6.9,2023-01-24T19:34:02.258Z,2023-01-25T10:06:31Z,3993535295,56,Right,3994139177,383,,3994230451,178,,,,,,,,,,,,,,,,,89s9fm31pcfq7l28kc2kad4kq,D. Huseinbašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338035,25,49,1,2,19,8q1ul09cygzswb7tb456bmifv,1,93.9,8.8,2023-01-24T19:34:02.939Z,2023-01-25T10:06:35Z,,,,,,,,,,,,,,,,,,,,,,,,,89s9fm31pcfq7l28kc2kad4kq,D. Huseinbašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500484779,1326,83,1,2,20,apoawtpvac4zqlancmvw4nk4o,1,5.6,95.3,2023-01-24T19:34:04.080Z,2023-01-25T10:45:27Z,3994266357,399,584627,,,,,,,,,,,,,,,,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338057,26,50,1,2,20,8q1ul09cygzswb7tb456bmifv,1,96.1,2.1,2023-01-24T19:34:04.393Z,2023-01-25T10:06:42Z,3993525571,286,,3993525569,56,Right,3993525653,233,19,,,,,,,,,,,,,,,,89s9fm31pcfq7l28kc2kad4kq,D. Huseinbašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338067,19,7,1,2,20,apoawtpvac4zqlancmvw4nk4o,1,3.9,97.9,2023-01-24T19:34:04.670Z,2023-01-25T10:06:46Z,3993525615,56,Back,3993525787,167,,3994230577,178,,3993525643,233,26,3994139309,385,,3993525617,285,,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338101,21,5,1,2,21,apoawtpvac4zqlancmvw4nk4o,0,4.9,101.2,2023-01-24T19:34:05.261Z,2023-01-25T10:06:53Z,3993525789,56,Back,3993526399,233,27,3993525791,347,,,,,,,,,,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338227,27,5,1,2,21,8q1ul09cygzswb7tb456bmifv,1,95.1,-1.2,2023-01-24T19:34:05.261Z,2023-01-25T10:06:52Z,3993526353,56,Right,3993526371,233,21,3993526355,347,,,,,,,,,,,,,,,,,89s9fm31pcfq7l28kc2kad4kq,D. Huseinbašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338259,28,1,1,2,40,8q1ul09cygzswb7tb456bmifv,1,93,0,2023-01-24T19:34:24.468Z,2023-01-25T10:06:57Z,3993526497,212,15.9,3993526499,213,1.8,3993526495,141,20.9,3993526491,56,Right,3993526493,140,90.0,3993526489,107,,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338263,29,50,1,2,41,8q1ul09cygzswb7tb456bmifv,1,93.5,20.8,2023-01-24T19:34:25.598Z,2023-01-25T10:07:05Z,3993526601,233,22,3993526507,56,Right,3993526509,286,,,,,,,,,,,,,,,,,2hb1dyg1auzdfbi3lg9ysap9m,M. Olesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338275,22,7,1,2,42,apoawtpvac4zqlancmvw4nk4o,1,6.5,79.2,2023-01-24T19:34:26.614Z,2023-01-25T10:07:11Z,3993526571,56,Back,3993526573,285,,3993526569,167,,3993526585,233,29,3994230787,178,,3994139535,385,,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
