id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,keyPass,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2538269885,9,49,1,0,39,a8d2gb2nag8fy0itbuxmcibh2,1,28.4,79.1,2023-04-23T17:31:19.098Z,2023-04-24T09:17:07Z,,,,,,,,,,,,,,,,,,,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538269947,10,1,1,0,45,a8d2gb2nag8fy0itbuxmcibh2,1,39.6,74.6,2023-04-23T17:31:24.661Z,2023-04-24T09:17:11Z,4214911885,141,68.0,4216907659,178,,4214911883,140,44.6,4214911881,56,Back,4214911889,213,5.6,4214911887,212,6.9,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538269987,11,1,1,0,46,a8d2gb2nag8fy0itbuxmcibh2,1,44.6,68,2023-04-23T17:31:25.893Z,2023-04-24T09:17:14Z,4214912075,213,2.7,4214912073,212,9.6,4216907743,178,,4214912071,141,74.3,4214912069,140,36.4,4214912067,56,Back,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538270029,12,1,1,0,48,a8d2gb2nag8fy0itbuxmcibh2,1,36.4,74.3,2023-04-23T17:31:28.112Z,2023-04-24T09:17:17Z,4214912311,140,32.9,4214912309,56,Back,4214912317,213,4.5,4216907835,178,,4214912315,212,14.4,4214912313,141,53.9,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538270065,13,1,1,0,53,a8d2gb2nag8fy0itbuxmcibh2,1,38.6,61.2,2023-04-23T17:31:32.990Z,2023-04-24T09:17:19Z,4214912535,213,1.4,4216907987,178,,4214912533,212,10.9,4214912531,141,77.1,4214912527,56,Back,4214912529,140,39.9,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538270089,14,1,1,0,58,a8d2gb2nag8fy0itbuxmcibh2,1,39.9,74.7,2023-04-23T17:31:37.392Z,2023-04-24T09:17:22Z,4214912685,140,33.7,4214912683,56,Back,4216908149,178,,4214912689,212,19.4,4214912687,141,47.8,4214912691,213,4.4,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538270109,15,1,1,1,0,a8d2gb2nag8fy0itbuxmcibh2,1,34.1,46.3,2023-04-23T17:31:40.125Z,2023-04-24T09:17:39Z,4214912779,141,21.4,4214912783,212,17.0,4214912785,213,4.6,4214912773,56,Back,4214912775,140,32.9,4216909005,178,,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538270139,16,1,1,1,2,a8d2gb2nag8fy0itbuxmcibh2,1,32.9,21.4,2023-04-23T17:31:42.003Z,2023-04-24T09:17:42Z,4216909115,178,,4214912917,213,2.6,4214912909,56,Back,4214912913,141,42.1,4214912915,212,27.3,4214912911,140,10.6,,,,,,,1ywfkwrcysdlvkt859q00kt7t,D. Doekhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538270189,17,1,1,1,5,a8d2gb2nag8fy0itbuxmcibh2,1,10.6,42.1,2023-04-23T17:31:45.167Z,2023-04-24T09:17:45Z,4214913165,213,1.0,4214913163,212,20.5,4214913157,56,Back,4214913161,141,68.1,4216909225,178,,4214913159,140,20.5,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538270253,18,1,1,1,12,a8d2gb2nag8fy0itbuxmcibh2,1,28.4,69.3,2023-04-23T17:31:51.284Z,2023-04-24T09:17:49Z,4214913525,212,19.6,4216909361,178,,4214913519,56,Back,4214913523,141,57.9,4214913521,140,11.3,4214913527,213,3.5,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538270327,19,1,1,1,20,a8d2gb2nag8fy0itbuxmcibh2,1,21.8,55.8,2023-04-23T17:31:59.951Z,2023-04-24T09:17:57Z,4216909725,178,,4214913885,141,87.5,4214913883,140,69.2,4214913879,155,,4214913881,56,Left,4214913889,213,0.4,4214913891,1,,4214913887,212,54.2,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538270353,20,44,1,1,23,a8d2gb2nag8fy0itbuxmcibh2,1,69,89.4,2023-04-23T17:32:02.944Z,2023-04-24T12:07:33Z,4214913987,286,,4214913997,233,13,4214913985,56,Left,,,,,,,,,,,,,,,,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538270315,13,44,1,1,23,go76xxm0xyfgqt1h6tcrtimm,0,31,10.6,2023-04-23T17:32:02.945Z,2023-04-24T09:18:03Z,4214913821,56,Back,4214914037,233,20,4214913823,285,,,,,,,,,,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538270377,21,1,1,1,23,a8d2gb2nag8fy0itbuxmcibh2,1,69.2,87.5,2023-04-23T17:32:03.021Z,2023-04-24T12:07:33Z,4214914113,56,Left,4214914105,3,,4214914121,213,0.4,4216910111,388,,4214914115,140,80.1,4214914119,212,12.6,4214914117,141,95.1,4214914109,168,,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538270391,22,1,1,1,25,a8d2gb2nag8fy0itbuxmcibh2,0,80.1,95.1,2023-04-23T17:32:05.059Z,2023-04-24T09:18:15Z,4214914165,212,15.6,4214914163,141,85.2,4214914159,56,Left,4216910449,178,,4214914161,140,93.5,4214914167,213,5.8,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538270417,14,12,1,1,27,go76xxm0xyfgqt1h6tcrtimm,1,3.1,20.9,2023-04-23T17:32:07.210Z,2023-04-24T09:18:22Z,4214914299,212,15.4,4216910779,178,,4214914297,141,0.0,4214914339,167,,4214914293,56,Back,4214914301,213,4.7,4214914295,140,3.5,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538270421,15,5,1,1,29,go76xxm0xyfgqt1h6tcrtimm,0,5.4,-1.8,2023-04-23T17:32:08.586Z,2023-04-24T09:18:24Z,4214914323,56,Back,4214914469,233,23,4214914325,347,,,,,,,,,,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538270443,23,5,1,1,29,a8d2gb2nag8fy0itbuxmcibh2,1,94.6,101.8,2023-04-23T17:32:08.586Z,2023-04-24T09:18:24Z,4214914435,347,,4214914433,56,Left,4214914441,233,15,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538270697,16,27,1,1,46,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2023-04-23T17:32:25.254Z,2023-04-24T09:18:32Z,4214915787,201,,4215051367,233,24,4214915789,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538270677,24,27,1,1,46,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2023-04-23T17:32:25.254Z,2023-04-24T09:18:33Z,4214915679,203,,4215051399,233,16,4214915677,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538271023,17,28,1,2,16,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2023-04-23T17:32:56.032Z,2023-04-24T09:18:39Z,4214917511,233,25,4214917491,55,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538271007,25,28,1,2,16,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2023-04-23T17:32:56.032Z,2023-04-24T09:18:40Z,4214917535,233,17,4214917427,55,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538271057,26,1,1,2,26,a8d2gb2nag8fy0itbuxmcibh2,1,92.6,100,2023-04-23T17:33:05.522Z,2023-04-24T09:18:42Z,4214917665,140,93.7,4214917663,56,Left,4214917661,107,,4214917671,213,4.9,4214917667,141,89.7,4214917669,212,8.4,,,,,,,40rzvcdss138e6futx3bht3o5,J. Roussillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538271087,27,1,1,2,27,a8d2gb2nag8fy0itbuxmcibh2,1,93.7,89.7,2023-04-23T17:33:06.355Z,2023-04-24T09:18:45Z,4214922371,156,,4214917837,212,10.6,4214917839,213,2.8,4214917831,56,Left,4214917833,140,84.4,4214917835,141,95.6,4216911871,178,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538271109,28,1,1,2,28,a8d2gb2nag8fy0itbuxmcibh2,1,84.4,95.6,2023-04-23T17:33:07.931Z,2023-04-24T09:18:49Z,4214917955,141,94.7,4214917953,140,94.5,4214917951,56,Left,4216912045,178,,4214917957,212,10.6,4214917959,213,6.2,,,,,,,40rzvcdss138e6futx3bht3o5,J. Roussillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538271117,29,1,1,2,29,a8d2gb2nag8fy0itbuxmcibh2,1,94.4,94.8,2023-04-23T17:33:08.701Z,2023-04-24T09:18:56Z,4214918005,141,96.8,4214918003,140,85.7,4214918001,56,Left,4214923229,189,,4214918007,212,9.2,4216912381,178,,4214918009,213,3.0,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538271153,30,1,1,2,30,a8d2gb2nag8fy0itbuxmcibh2,1,85.7,96.9,2023-04-23T17:33:09.573Z,2023-04-24T09:18:59Z,4214918165,140,92.5,4214918163,56,Left,4214918171,213,6.2,4216912537,178,,4214918167,141,96.0,4214918169,212,7.2,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538271165,31,1,1,2,31,a8d2gb2nag8fy0itbuxmcibh2,0,92.5,96,2023-04-23T17:33:11.084Z,2023-04-24T09:19:03Z,4214918233,140,94.0,4214918235,141,59.4,4216542529,224,,4214918237,212,24.9,4216542531,72,,4214918239,213,4.8,4216912717,178,,4214918227,2,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,4214918231,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538271301,18,12,1,2,33,go76xxm0xyfgqt1h6tcrtimm,1,6.4,43.4,2023-04-23T17:33:12.370Z,2023-04-24T09:19:07Z,4214918961,212,38.8,4214918959,141,4.3,4214918957,140,33.3,4214918963,213,5.5,4214918955,56,Back,4216912913,178,,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538271303,19,4,1,2,37,go76xxm0xyfgqt1h6tcrtimm,1,30.3,6,2023-04-23T17:33:17.193Z,2023-04-24T09:19:14Z,4214918973,152,,4214919123,233,32,4214918969,294,,4214918967,13,,4214919127,285,,4214918971,56,Back,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538271311,32,4,1,2,37,a8d2gb2nag8fy0itbuxmcibh2,0,69.7,94,2023-04-23T17:33:17.194Z,2023-04-24T09:19:14Z,4214919027,56,Left,4214919031,286,,4214919157,233,19,4214919029,152,,4214919023,13,,4216913211,178,,4214919025,294,,,,,40rzvcdss138e6futx3bht3o5,J. Roussillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538271421,20,1,1,2,46,go76xxm0xyfgqt1h6tcrtimm,1,29.6,7.6,2023-04-23T17:33:26.007Z,2023-04-24T09:19:24Z,4214919601,141,17.3,4214919595,152,,4214919593,5,,4214919605,213,1.7,4214919599,140,28.7,4216913661,178,,4214919597,56,Back,4214919603,212,6.7,514es9hzl2skv9dl5cofgkogl,F. Neuhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538271467,21,1,1,2,51,go76xxm0xyfgqt1h6tcrtimm,1,32.2,27.3,2023-04-23T17:33:30.261Z,2023-04-24T09:19:26Z,4214919841,141,16.8,4214919845,213,5.3,4214919839,140,36.8,4214919837,56,Back,4214919843,212,8.6,4216913703,178,,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538271499,22,1,1,2,55,go76xxm0xyfgqt1h6tcrtimm,1,55.3,11.6,2023-04-23T17:33:35.033Z,2023-04-24T09:19:29Z,4214920021,213,5.5,4214920015,140,60.5,4214920013,56,Right,4216913799,178,,4214920019,212,7.7,4214920017,141,3.7,,,,,,,514es9hzl2skv9dl5cofgkogl,F. Neuhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538271545,23,1,1,2,58,go76xxm0xyfgqt1h6tcrtimm,1,55.3,8.9,2023-04-23T17:33:37.847Z,2023-04-24T09:19:35Z,4214920265,212,17.4,4214920263,141,12.8,4214920261,140,38.9,4214920259,56,Back,4216914029,178,,4214920267,213,3.0,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
