id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,assist,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2519333637,6,3,1,0,9,cu0eztmjcsbydyp53aleznorw,1,63.4,26.2,2023-03-12T16:31:37.855Z,2023-03-12T23:01:22Z,4094942863,178,,4093606209,56,Center,4093606211,286,,4094408639,464,,4093606257,233,5,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519333651,7,3,1,0,12,cu0eztmjcsbydyp53aleznorw,0,79,20.1,2023-03-12T16:31:40.492Z,2023-03-12T23:01:29Z,4093606283,286,,4094778749,465,,4094943101,178,,4093606485,233,6,4093606281,56,Right,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519333669,6,7,1,0,12,7ad69ngbpjuyzv96drf8d9sn2,0,21,79.9,2023-03-12T16:31:40.783Z,2023-03-12T23:01:35Z,4094943269,178,,4093606379,56,Back,4094409581,385,,4093606441,233,7,4093606381,285,,,,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519333663,8,61,1,0,12,cu0eztmjcsbydyp53aleznorw,1,76.1,19.9,2023-03-12T16:31:41.021Z,2023-03-12T23:01:42Z,4094943431,178,,4094943429,21,,4093606351,56,Right,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519333713,7,49,1,0,13,7ad69ngbpjuyzv96drf8d9sn2,1,14.6,82.8,2023-03-12T16:31:41.900Z,2023-03-13T09:05:01Z,,,,,,,,,,,,,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519333743,8,1,1,0,15,7ad69ngbpjuyzv96drf8d9sn2,0,14.6,82.8,2023-03-12T16:31:43.161Z,2023-03-12T23:01:57Z,4093606763,1,,4093606759,212,35.0,4093606753,56,Back,4093606761,213,6.1,4093606751,157,,4094943693,178,,4093606755,140,47.6,4093606757,141,75.2,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519333819,9,1,1,0,17,cu0eztmjcsbydyp53aleznorw,0,55.8,29,2023-03-12T16:31:45.849Z,2023-03-12T23:02:04Z,4093607167,141,53.7,4093607165,140,77.9,4093607161,3,,4094943881,178,,4093607163,56,Center,4093607169,212,28.6,4093607171,213,0.6,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519333917,9,1,1,0,21,7ad69ngbpjuyzv96drf8d9sn2,1,19,42.2,2023-03-12T16:31:49.680Z,2023-03-12T23:02:10Z,4093607717,213,4.9,4093607715,212,17.0,4093607707,3,,4093607709,56,Back,4093607711,140,21.5,4094943989,388,,4093607713,141,17.5,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519333953,10,12,1,0,24,7ad69ngbpjuyzv96drf8d9sn2,1,21.7,17.5,2023-03-12T16:31:52.521Z,2023-03-12T23:02:17Z,4093607881,141,0.0,4093607877,56,Back,4093607883,212,13.6,4093607949,167,,4093607885,213,5.0,4093607879,140,25.3,4094944173,178,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334053,10,5,1,0,26,cu0eztmjcsbydyp53aleznorw,1,75.4,101.6,2023-03-12T16:31:54.279Z,2023-03-12T23:02:24Z,4093608433,347,,4093608429,56,Left,4093608471,233,11,,,,,,,,,,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519333957,11,5,1,0,26,7ad69ngbpjuyzv96drf8d9sn2,0,24.6,-1.6,2023-03-12T16:31:54.279Z,2023-03-12T23:02:24Z,4093607903,56,Back,4093608535,233,10,4093607905,347,,,,,,,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334087,11,1,1,0,29,cu0eztmjcsbydyp53aleznorw,1,75.6,100,2023-03-12T16:31:57.933Z,2023-03-12T23:02:26Z,4093608601,107,,4093608603,56,Center,4093608609,212,18.6,4093608611,213,4.5,4093608607,141,74.6,4093717151,189,,4093608605,140,72.6,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334153,12,1,1,0,30,cu0eztmjcsbydyp53aleznorw,1,72.6,74.6,2023-03-12T16:31:58.709Z,2023-03-12T23:02:33Z,4093608905,56,Left,4093608907,140,63.5,4093608911,212,10.1,4093608909,141,79.5,4093608913,213,2.8,4094944705,178,,,,,,,,d95i3fwjrk3ti4co645mde76x,N. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334203,13,1,1,0,33,cu0eztmjcsbydyp53aleznorw,1,55.1,77.9,2023-03-12T16:32:01.841Z,2023-03-12T23:02:39Z,4093609197,213,4.6,4093609195,212,30.8,4094944831,178,,4093609193,141,32.8,4093609191,140,52.4,4093609189,56,Center,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334269,14,1,1,0,36,cu0eztmjcsbydyp53aleznorw,0,52.4,25.9,2023-03-12T16:32:04.964Z,2023-03-12T23:02:43Z,4093609583,1,,4093609567,155,,4093609575,212,51.1,4093609579,213,6.2,4093609573,141,19.4,4093609569,56,Right,4094944923,178,,4093609571,140,100.0,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334295,12,5,1,0,41,7ad69ngbpjuyzv96drf8d9sn2,1,-1,80.5,2023-03-12T16:32:09.358Z,2023-03-12T23:03:11Z,4093609691,56,Back,4093609695,346,,4093609719,233,15,,,,,,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334275,15,5,1,0,41,cu0eztmjcsbydyp53aleznorw,0,101,19.5,2023-03-12T16:32:09.358Z,2023-03-12T23:03:11Z,4093609773,233,12,4093609609,56,Right,4093609611,346,,,,,,,,,,,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334563,13,1,1,0,52,7ad69ngbpjuyzv96drf8d9sn2,1,4.2,50.7,2023-03-12T16:32:20.373Z,2023-03-12T23:03:16Z,4093611243,212,16.4,4093611249,237,,4093611241,141,74.3,4093611239,140,7.5,4093611235,124,,4093611237,56,Back,4093611245,213,1.4,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334607,14,1,1,0,54,7ad69ngbpjuyzv96drf8d9sn2,1,7.5,74.3,2023-03-12T16:32:22.621Z,2023-03-12T23:03:23Z,4094945927,178,,4093611497,141,54.2,4093611495,140,3.1,4093611499,212,14.4,4093611493,56,Back,4093611501,213,4.4,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334735,15,1,1,0,57,7ad69ngbpjuyzv96drf8d9sn2,1,3,54.6,2023-03-12T16:32:25.319Z,2023-03-12T23:03:26Z,4093612129,155,,4093612131,56,Back,4093612139,213,0.6,4094945979,178,,4093612141,1,,4093612133,140,37.6,4093612137,212,45.5,4093612135,141,95.0,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334741,16,61,1,1,0,7ad69ngbpjuyzv96drf8d9sn2,0,37.7,95,2023-03-12T16:32:28.078Z,2023-03-12T23:03:43Z,4093612169,56,Back,4094946265,178,,,,,,,,,,,,,,,,,,,,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334795,16,49,1,1,2,cu0eztmjcsbydyp53aleznorw,1,68.7,11.2,2023-03-12T16:32:30.120Z,2023-03-12T23:03:55Z,,,,,,,,,,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334839,17,1,1,1,2,cu0eztmjcsbydyp53aleznorw,1,68.7,11.2,2023-03-12T16:32:30.820Z,2023-03-12T23:04:00Z,4094946525,178,,4093612611,56,Right,4093612613,140,54.8,4093612619,212,14.6,4093612615,141,10.9,4093612623,213,3.2,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334853,18,1,1,1,5,cu0eztmjcsbydyp53aleznorw,1,54.8,10.9,2023-03-12T16:32:33.138Z,2023-03-12T23:04:04Z,4093612733,212,3.3,4093612729,140,57.3,4093612731,141,8.0,4094946595,178,,4093612727,56,Right,4093612735,213,5.6,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334879,19,1,1,1,6,cu0eztmjcsbydyp53aleznorw,1,57.3,8,2023-03-12T16:32:34.345Z,2023-03-12T23:04:10Z,4093612847,56,Back,4093612851,141,14.0,4093612857,213,2.9,4094946679,178,,4093612849,140,41.4,4093612853,212,17.2,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334961,20,1,1,1,9,cu0eztmjcsbydyp53aleznorw,1,41.1,16.7,2023-03-12T16:32:37.358Z,2023-03-12T23:04:15Z,4093613281,212,31.3,4093613275,56,Back,4093613277,140,32.6,4093613283,213,1.9,4094946771,178,,4093613279,141,60.8,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335051,21,1,1,1,12,cu0eztmjcsbydyp53aleznorw,1,32.9,60.3,2023-03-12T16:32:40.749Z,2023-03-12T23:04:20Z,4093613675,213,4.9,4093613665,140,38.0,4094946827,178,,4093613657,56,Back,4093613669,141,26.0,4093613673,212,23.9,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335095,22,1,1,1,15,cu0eztmjcsbydyp53aleznorw,1,36.7,25.4,2023-03-12T16:32:44.014Z,2023-03-12T23:04:30Z,4093613897,56,Back,4093613903,212,14.5,4094946971,178,,4093613901,141,4.4,4093613905,213,4.9,4093613899,140,39.0,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335125,23,1,1,1,17,cu0eztmjcsbydyp53aleznorw,1,38.7,4.4,2023-03-12T16:32:45.883Z,2023-03-12T23:04:39Z,4093614103,213,0,4093614093,140,41.4,4093614101,212,2.8,4093614089,56,Back,4093614097,141,4.4,4094947245,178,,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335127,24,1,1,1,18,cu0eztmjcsbydyp53aleznorw,0,41.4,4.4,2023-03-12T16:32:46.824Z,2023-03-12T23:04:56Z,4093614115,140,44.6,4093614187,233,17,4093614191,286,,4093614117,141,4.4,4093614185,236,,4093614121,213,0,4094947521,178,,4093614111,168,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,4093614113,56,Back,4093614119,212,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335117,17,74,1,1,18,7ad69ngbpjuyzv96drf8d9sn2,1,59.3,97.8,2023-03-12T16:32:46.941Z,2023-03-12T23:04:59Z,4093614049,56,Left,4094947625,178,,4093614263,233,24,4093614051,285,,,,,,,,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335135,18,5,1,1,19,7ad69ngbpjuyzv96drf8d9sn2,0,60.3,101.2,2023-03-12T16:32:47.347Z,2023-03-12T23:05:05Z,4093614667,233,25,4093614147,347,,4093614145,56,Left,,,,,,,,,,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335217,25,5,1,1,19,cu0eztmjcsbydyp53aleznorw,1,39.7,-1.2,2023-03-12T16:32:47.347Z,2023-03-12T23:05:04Z,4093614565,56,Back,4093614567,347,,4093614633,233,18,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335389,26,1,1,1,27,cu0eztmjcsbydyp53aleznorw,1,43.3,0,2023-03-12T16:32:55.786Z,2023-03-12T23:05:08Z,4093615469,213,2.4,4093615463,140,32.7,4093615459,107,,4093615465,141,13.4,4093615467,212,15.0,4093615461,56,Back,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335427,27,1,1,1,31,cu0eztmjcsbydyp53aleznorw,1,31.1,20.5,2023-03-12T16:32:59.953Z,2023-03-12T23:05:13Z,4093615663,212,29.1,4093615659,140,25.3,4094947903,178,,4093615661,141,62.3,4093615657,56,Back,4093615665,213,1.8,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335451,28,1,1,1,34,cu0eztmjcsbydyp53aleznorw,1,25.7,62.9,2023-03-12T16:33:02.790Z,2023-03-12T23:05:17Z,4093615797,213,1.4,4093615791,140,28.6,4093615789,56,Back,4093615795,212,18.8,4093615793,141,90.2,4094947981,178,,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335493,29,1,1,1,36,cu0eztmjcsbydyp53aleznorw,1,28.6,90.2,2023-03-12T16:33:04.101Z,2023-03-12T23:05:19Z,4093616001,212,26.9,4093616003,213,0.0,4093615999,141,90.3,4093615995,56,Left,4093615997,140,54.2,4094947993,178,,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335527,30,1,1,1,37,cu0eztmjcsbydyp53aleznorw,0,54.2,90.3,2023-03-12T16:33:05.961Z,2023-03-12T23:05:23Z,4093616151,140,59.8,4093616153,141,63.5,4093616149,56,Center,4093616157,213,5.0,4093616155,212,19.1,4094948031,178,,,,,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335537,19,49,1,1,39,7ad69ngbpjuyzv96drf8d9sn2,1,36.4,31,2023-03-12T16:33:07.736Z,2023-03-12T23:05:27Z,,,,,,,,,,,,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335565,20,1,1,1,39,7ad69ngbpjuyzv96drf8d9sn2,1,36.4,31,2023-03-12T16:33:07.867Z,2023-03-12T23:05:32Z,4093616335,56,Center,4093616337,140,54.5,4094948223,388,,4093616343,213,6.1,4093616339,141,25.7,4093616341,212,19.3,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335593,21,1,1,1,41,7ad69ngbpjuyzv96drf8d9sn2,1,54,26,2023-03-12T16:33:09.474Z,2023-03-12T23:05:36Z,4093616459,212,9.1,4093616543,156,,4093616453,56,Back,4093616461,213,3.2,4094948319,178,,4093616457,141,25.7,4093616455,140,45.3,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335699,22,1,1,1,43,7ad69ngbpjuyzv96drf8d9sn2,1,46.6,29.5,2023-03-12T16:33:11.041Z,2023-03-12T23:05:41Z,4093616997,140,35.9,4093616995,56,Back,4093616999,141,33.2,4094948415,178,,4093617003,213,2.9,4093617001,212,11.5,,,,,,,6rg37ej1x7pwi7r4aq1107pih,E. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335889,23,1,1,1,44,7ad69ngbpjuyzv96drf8d9sn2,1,33.7,35.8,2023-03-12T16:33:12.404Z,2023-03-12T23:05:54Z,4094948717,178,,4093618015,212,22.8,4093618017,213,2.7,4093618009,56,Back,4093618011,140,14.0,4093618013,141,50.0,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335953,24,1,1,1,53,7ad69ngbpjuyzv96drf8d9sn2,1,14.7,47.9,2023-03-12T16:33:21.526Z,2023-03-12T23:05:59Z,4093618349,155,,4093618353,140,45.8,4093618359,213,6.2,4093618351,56,Back,4094948787,178,,4093618361,1,,4093618355,141,44.2,4093618357,212,32.8,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
