id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/17/value
2500337877,5,10,1,0,19,f0w62l8zql3tukxsy8fqwp72x,1,13.2,35.9,2023-01-24T19:33:35.555Z,2023-01-25T08:30:18Z,3994153531,178,,3993524719,94,,3993524787,233,9,3993524721,56,Back,,,,,,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337885,6,6,1,0,21,f0w62l8zql3tukxsy8fqwp72x,0,12.6,38.1,2023-01-24T19:33:38.286Z,2023-01-25T08:30:22Z,3993524759,73,,3993524803,233,10,3993524757,56,Back,,,,,,,,,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337875,10,6,1,0,21,a8l3w3n0j99qjlsxj3jnmgkz1,1,87.4,61.9,2023-01-24T19:33:38.286Z,2023-01-25T08:30:22Z,3993524707,73,,3993524795,233,6,3993524705,56,Center,,,,,,,,,,,,,,,,eswxx8pxqyuj7rnpvqawpej1l,J. Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338081,11,1,1,0,49,a8l3w3n0j99qjlsxj3jnmgkz1,1,99.5,99.5,2023-01-24T19:34:05.710Z,2023-01-25T09:56:10Z,3993525689,213,4.4,3993525675,6,,3993525677,155,,3993525673,2,,3993525681,56,Center,3993704529,154,,3993525685,141,61.8,3994153693,178,,acxwc7xxrtyssiy390t859kgl,M. Arnold,1,3994040349,72,,3993704527,210,3993525679,224,,3993525683,140,92.0,3993525687,212,26.8,,,,,,,,,,,15,,,,,,,,,,,,,,,,,
2500338091,12,44,1,0,50,a8l3w3n0j99qjlsxj3jnmgkz1,1,93.5,63.9,2023-01-24T19:34:06.869Z,2023-01-25T09:56:09Z,3993525725,286,,3993525823,233,113,3993525723,56,Center,,,,,,,,,,,,,,,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347789,113,44,1,0,50,f0w62l8zql3tukxsy8fqwp72x,0,6.5,36.1,2023-01-24T19:34:06.870Z,2023-01-25T08:31:23Z,3993571135,285,,3993571133,56,Back,3993571279,233,12,,,,,,,,,,,,,,,,drv9wksjusdgp1np315rokzit,J. Kenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338093,13,15,1,0,50,a8l3w3n0j99qjlsxj3jnmgkz1,1,91.8,65.1,2023-01-24T19:34:06.892Z,2023-01-25T09:56:10Z,3993704075,25,,3993704563,146,93.3,3993704551,102,46.1,3993704081,328,,3993704539,29,,3993704565,147,63,3993704537,81,,3993525733,64,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,3993704541,154,,3993525735,56,3994153743,388,,3993704567,230,99.4,3993704545,55,11,3993704077,15,,3993704085,233,3993704555,103,3993704569,231,52.3,Center,309,30.6,3993704083,82,,,,,,,,,,,,,
2500373963,309,10,1,0,50,f0w62l8zql3tukxsy8fqwp72x,1,6.4,35.7,2023-01-24T19:34:06.947Z,2023-01-25T08:31:14Z,3993702617,94,,3994153777,388,,3993702711,233,13,3993702619,56,Back,3994153779,15,,,,,,,,,,,drv9wksjusdgp1np315rokzit,J. Kenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338331,22,44,1,0,51,a8l3w3n0j99qjlsxj3jnmgkz1,1,95.7,49.3,2023-01-24T19:34:08.166Z,2023-01-25T09:56:11Z,3993696773,286,,3993696771,56,Center,3993696799,233,7,,,,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338103,7,44,1,0,51,f0w62l8zql3tukxsy8fqwp72x,0,4.3,50.7,2023-01-24T19:34:08.167Z,2023-01-25T08:31:32Z,3993525793,56,Back,3993525827,233,22,3993525795,285,,,,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338105,14,15,1,0,51,a8l3w3n0j99qjlsxj3jnmgkz1,1,95.6,49.9,2023-01-24T19:34:08.211Z,2023-01-25T09:56:11Z,3994153933,388,,3993529739,78,,3993529675,82,,3994044365,458,,3993529743,103,19,3993533283,328,,3993529677,233,8,3993533271,25,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,3993529759,231,50.7,3993529749,100,3993529757,230,99.5,3993533275,16,,3993529753,146,96.7,3993525807,56,Center,3993529741,102,3993529755,147,3993533273,15,,,48.8,49.6,,,,,,,,,,,,,,,
2500338113,8,10,1,0,51,f0w62l8zql3tukxsy8fqwp72x,1,4.4,50.4,2023-01-24T19:34:08.236Z,2023-01-25T08:31:47Z,3994154033,15,,3994154031,388,,3993525841,56,Back,3993529693,233,14,3993525839,94,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500373161,447,44,1,0,53,a8l3w3n0j99qjlsxj3jnmgkz1,1,93.1,62.2,2023-01-24T19:34:10.167Z,2023-01-25T09:56:12Z,3993698279,233,122,3993698273,286,,3993698271,56,Center,,,,,,,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348921,122,44,1,0,53,f0w62l8zql3tukxsy8fqwp72x,0,6.9,37.8,2023-01-24T19:34:10.168Z,2023-01-25T08:31:52Z,3993576899,285,,3993698299,233,447,3993576897,56,Back,,,,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338123,15,1,1,0,53,a8l3w3n0j99qjlsxj3jnmgkz1,1,94.2,64.7,2023-01-24T19:34:10.192Z,2023-01-25T09:56:12Z,3993525903,141,58.5,3993525899,56,Center,3993525901,140,89.2,3993525907,213,3.8,3994154097,388,,3993525905,212,6.7,3993525897,3,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500373367,448,44,1,0,55,a8l3w3n0j99qjlsxj3jnmgkz1,1,90.1,59.6,2023-01-24T19:34:11.480Z,2023-01-25T09:56:12Z,3993699377,56,Center,3993699385,233,308,3993699379,286,,,,,,,,,,,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500371851,308,44,1,0,55,f0w62l8zql3tukxsy8fqwp72x,0,9.9,40.4,2023-01-24T19:34:11.481Z,2023-01-25T08:32:05Z,3993699393,233,448,3993691575,56,Back,3993691577,285,,,,,,,,,,,,,,,,,6q2mf0qrkt51z28b46wltxal1,M. Mittelstädt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500373417,449,1,1,0,55,a8l3w3n0j99qjlsxj3jnmgkz1,0,89.6,62.3,2023-01-24T19:34:11.642Z,2023-01-25T09:56:13Z,3993699621,56,Center,3993699627,212,5.0,3993699623,140,87.9,3994154181,388,,3993699619,3,,3993699625,141,55.4,3993699629,213,4.3,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338175,9,12,1,0,55,f0w62l8zql3tukxsy8fqwp72x,1,11.4,43.7,2023-01-24T19:34:12.426Z,2023-01-25T08:32:13Z,3993526089,56,Back,3993526097,212,23.5,3994154207,178,,3993526095,141,61.0,3993526099,213,0.5,3993526093,140,30.8,,,,,,,c2bhdypnqifsl8eiovtfdmyg9,A. Rogel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338179,10,49,1,1,1,f0w62l8zql3tukxsy8fqwp72x,1,29.8,60.7,2023-01-24T19:34:17.955Z,2023-01-25T08:32:26Z,,,,,,,,,,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338195,11,1,1,1,2,f0w62l8zql3tukxsy8fqwp72x,1,29.8,60.7,2023-01-24T19:34:18.781Z,2023-01-25T08:32:56Z,3993526183,141,69.4,3993526177,3,,3994154405,388,,3993526181,140,35.3,3993526187,213,0.8,3993526185,212,8.3,3993526179,56,Back,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338199,12,3,1,1,3,f0w62l8zql3tukxsy8fqwp72x,0,36.5,67.8,2023-01-24T19:34:19.502Z,2023-01-25T08:33:40Z,3993526201,286,,3993526199,56,Back,3993526211,233,16,3994154621,178,,3994045375,465,,,,,,,,,,,ce2pidh4dpd1ccozn2lm3qtw5,I. Šunjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338197,16,7,1,1,3,a8l3w3n0j99qjlsxj3jnmgkz1,0,63.5,32.2,2023-01-24T19:34:19.607Z,2023-01-25T08:34:08Z,3993526207,233,12,3993526195,56,Center,3994154881,388,,3994045513,385,,3993526197,285,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338205,13,61,1,1,3,f0w62l8zql3tukxsy8fqwp72x,0,36,66.7,2023-01-24T19:34:20.334Z,2023-01-25T08:34:15Z,3993526251,56,Back,3994154713,178,,,,,,,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338213,17,49,1,1,4,a8l3w3n0j99qjlsxj3jnmgkz1,1,67.2,26,2023-01-24T19:34:21.273Z,2023-01-25T08:34:19Z,,,,,,,,,,,,,,,,,,,,,,,,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338231,18,1,1,1,5,a8l3w3n0j99qjlsxj3jnmgkz1,1,67.2,26,2023-01-24T19:34:22.097Z,2023-01-25T08:34:22Z,3993526381,212,20.2,3993526377,140,83.6,3994155015,178,,3993526383,213,5.7,3993526375,56,Right,3993526379,141,10.6,,,,,,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338235,19,1,1,1,7,a8l3w3n0j99qjlsxj3jnmgkz1,0,82.2,8.3,2023-01-24T19:34:24.318Z,2023-01-25T08:34:27Z,3993526409,212,7.8,3993526405,140,88.2,3993526407,141,15.1,3993526403,56,Right,3993526411,213,0.6,3994155031,178,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338255,14,49,1,1,9,f0w62l8zql3tukxsy8fqwp72x,1,10.5,87.3,2023-01-24T19:34:25.917Z,2023-01-25T08:34:35Z,,,,,,,,,,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338273,15,1,1,1,12,f0w62l8zql3tukxsy8fqwp72x,0,8.6,95.9,2023-01-24T19:34:29.243Z,2023-01-25T08:34:41Z,3994155097,178,,3994055547,233,20,3994046629,236,,3994046631,286,,3993526561,140,11.3,3994046619,1,,3993526565,212,2.9,3994046617,157,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,3993526559,56,Back,3993526563,141,3993526567,213,0.1,,,,,,,,,,,,,,,,,96.4,,,,,,,,,,,,,,,,,
2500338283,20,74,1,1,12,a8l3w3n0j99qjlsxj3jnmgkz1,1,90.3,3.4,2023-01-24T19:34:29.306Z,2023-01-25T08:34:45Z,3993526659,233,15,3993526609,285,,3994155161,178,,3993526607,56,Right,,,,,,,,,,,,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338409,16,5,1,1,12,f0w62l8zql3tukxsy8fqwp72x,1,10,100.8,2023-01-24T19:34:29.445Z,2023-01-25T08:35:03Z,3993527177,56,Back,3993527185,233,21,3993527179,347,,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338295,21,5,1,1,12,a8l3w3n0j99qjlsxj3jnmgkz1,0,90,-0.8,2023-01-24T19:34:29.445Z,2023-01-25T08:35:03Z,3993527191,233,16,3993526663,56,Right,3993526665,347,,,,,,,,,,,,,,,,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338431,17,1,1,1,31,f0w62l8zql3tukxsy8fqwp72x,1,17.2,100,2023-01-24T19:34:48.352Z,2023-01-25T08:35:07Z,3993527283,56,Back,3993527291,213,6.0,3993527281,107,,3993527287,141,94.8,3993527285,140,31.1,3993527289,212,15.2,,,,,,,6q2mf0qrkt51z28b46wltxal1,M. Mittelstädt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338433,18,61,1,1,33,f0w62l8zql3tukxsy8fqwp72x,1,27.2,95.9,2023-01-24T19:34:50.185Z,2023-01-25T08:36:04Z,3994155787,388,,3993527299,56,Back,3994155785,21,,,,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338447,24,61,1,1,33,a8l3w3n0j99qjlsxj3jnmgkz1,1,67,5,2023-01-24T19:34:50.342Z,2023-01-25T08:36:19Z,3994155969,178,,3994155967,21,,3993527377,56,Right,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338477,27,49,1,1,35,a8l3w3n0j99qjlsxj3jnmgkz1,1,67.8,5.8,2023-01-24T19:34:51.482Z,2023-01-25T08:36:23Z,,,,,,,,,,,,,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338449,25,43,1,1,35,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2023-01-24T19:34:51.627Z,2023-01-24T20:27:30Z,3993527389,213,0,3993527385,141,6.7,3993527381,56,Right,3993527387,212,0,3993709243,144,1,3993527383,140,63.4,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338473,26,43,1,1,35,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2023-01-24T19:34:51.707Z,2023-01-24T19:34:56Z,3993527483,285,0,3993527481,56,Right,3993527565,144,7,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500468843,697,83,1,1,35,f0w62l8zql3tukxsy8fqwp72x,1,30.8,91.4,2023-01-24T19:34:51.819Z,2023-01-25T09:12:47Z,3994179307,399,486206,,,,,,,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338483,28,3,1,1,36,a8l3w3n0j99qjlsxj3jnmgkz1,0,70.2,5.3,2023-01-24T19:34:53.374Z,2023-01-25T09:13:07Z,3993527521,211,,3993527511,286,,3994047117,465,,3994156043,178,,3993527509,56,Right,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338495,19,49,1,1,41,f0w62l8zql3tukxsy8fqwp72x,1,7.7,87.8,2023-01-24T19:34:57.467Z,2023-01-25T08:36:33Z,,,,,,,,,,,,,,,,,,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
