id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/14/value,assist
2526456977,7,1,1,0,16,1c7qokc1j5z50cjj4tcu32haa,0,53.3,5.6,2023-04-01T13:31:10.931Z,2023-04-01T21:33:51Z,4152137753,213,0.0,4152137749,141,5.9,4152137747,140,62.0,4154989951,178,,4152137751,212,9.1,4152137743,155,,4152137745,56,Right,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457017,5,49,1,0,18,9gefq4dz9b2hl8rqrxwrlrzmp,1,25,86.8,2023-04-01T13:31:12.614Z,2023-04-01T21:33:56Z,,,,,,,,,,,,,,,,,,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457099,6,1,1,0,20,9gefq4dz9b2hl8rqrxwrlrzmp,1,24.3,84.7,2023-04-01T13:31:14.384Z,2023-04-01T21:34:02Z,4152138363,140,10.0,4152138365,141,57.2,4154990297,178,,4152138369,213,4.0,4152138367,212,24.0,4152138361,56,Back,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457137,7,1,1,0,23,9gefq4dz9b2hl8rqrxwrlrzmp,1,9.4,54.5,2023-04-01T13:31:17.537Z,2023-04-01T21:34:13Z,4154990747,178,,4152138553,56,Back,4152138555,140,21.8,4152138559,212,28.9,4152138561,213,5.2,4152138557,141,16.5,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457181,8,1,1,0,25,9gefq4dz9b2hl8rqrxwrlrzmp,1,22.4,12.3,2023-04-01T13:31:19.824Z,2023-04-01T21:34:17Z,4152138747,140,39.4,4154990857,178,,4152138753,141,4.3,4152138743,56,Back,4152138761,213,6.0,4152138757,212,18.7,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457317,9,1,1,0,28,9gefq4dz9b2hl8rqrxwrlrzmp,1,39.9,3.7,2023-04-01T13:31:22.571Z,2023-04-01T21:34:26Z,4152139405,56,Right,4152139413,213,0.0,4152139407,140,63.2,4152139411,212,24.5,4154991161,178,,4152139409,141,5.5,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526785901,1131,3,1,0,32,9gefq4dz9b2hl8rqrxwrlrzmp,0,59.6,4.9,2023-04-01T13:31:26.586Z,2023-04-01T21:34:47Z,4154992039,178,,4153869557,464,,4153869555,286,,4153869553,56,Right,4153869559,467,bvifdvoxv9e8nq8qe37c0gvrp,,,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457323,10,61,1,0,33,9gefq4dz9b2hl8rqrxwrlrzmp,0,64.3,5.3,2023-04-01T13:31:28.037Z,2023-04-01T21:34:52Z,4152139439,56,Right,4154992231,178,,,,,,,,,,,,,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457397,8,4,1,0,35,1c7qokc1j5z50cjj4tcu32haa,1,33.7,94.8,2023-04-01T13:31:29.513Z,2023-04-01T21:34:58Z,4152139815,152,,4152139813,56,Back,4152139901,286,,4152139897,233,11,4152139811,295,,4152139809,13,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457377,11,4,1,0,35,9gefq4dz9b2hl8rqrxwrlrzmp,0,66.3,5.2,2023-04-01T13:31:29.514Z,2023-04-01T21:34:58Z,4152139703,295,,4154992417,178,,4152139705,56,Right,4152139953,233,8,4152139709,285,,4152139701,13,,4152139707,152,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457619,9,1,1,0,44,1c7qokc1j5z50cjj4tcu32haa,1,25.3,92.3,2023-04-01T13:31:38.851Z,2023-04-01T21:35:12Z,4152140847,140,15.3,4154992907,178,,4152140853,213,4.2,4152140849,141,66.0,4152140837,5,,4152140845,56,Back,4152140843,152,,4152140851,212,20.7,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457679,10,1,1,0,50,1c7qokc1j5z50cjj4tcu32haa,0,13.4,55.6,2023-04-01T13:31:44.252Z,2023-04-01T21:35:15Z,4152141141,212,47.0,4152141135,56,Center,4152141133,155,,4152141139,141,62.9,4154993059,178,,4152141145,1,,4152141143,213,0.1,4152141137,140,57.9,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457727,12,4,1,0,53,9gefq4dz9b2hl8rqrxwrlrzmp,1,41.6,36.1,2023-04-01T13:31:47.425Z,2023-04-01T21:35:25Z,4152141379,152,,4152141377,56,Back,4152141383,286,,4152141373,294,,4152141369,13,,4152141883,233,11,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457685,11,4,1,0,53,1c7qokc1j5z50cjj4tcu32haa,0,58.4,63.9,2023-04-01T13:31:47.426Z,2023-04-01T21:35:24Z,4152141851,294,,4154993303,178,,4152141905,233,12,4152141849,13,,4152141855,285,,4152141853,152,,4152141167,56,Center,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526458177,13,1,1,1,15,9gefq4dz9b2hl8rqrxwrlrzmp,1,39.1,36,2023-04-01T13:32:09.575Z,2023-04-01T21:35:35Z,4152143451,5,,4152143457,140,38.7,4154993671,178,,4152143459,141,62.0,4152143455,56,Back,4152143453,152,,4152143465,213,1.6,4152143463,212,17.7,eapihgte8ydc4g6hzygsx2e39,W. Orbán,4152611287,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526458217,14,1,1,1,16,9gefq4dz9b2hl8rqrxwrlrzmp,1,38.8,66.1,2023-04-01T13:32:11.004Z,2023-04-01T21:35:38Z,4152143643,213,1.4,4152143637,140,42.5,4154993791,178,,4152143639,141,93.6,4152143641,212,19.1,4152143635,56,Back,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526458267,15,1,1,1,19,9gefq4dz9b2hl8rqrxwrlrzmp,1,40.2,88.9,2023-04-01T13:32:13.948Z,2023-04-01T21:35:51Z,4152143877,56,Back,4154994419,178,,4152143881,141,69.1,4152143879,140,27.8,4152143885,213,3.9,4152143883,212,18.7,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526458323,16,1,1,1,21,9gefq4dz9b2hl8rqrxwrlrzmp,1,23.9,67.8,2023-04-01T13:32:16.144Z,2023-04-01T21:35:55Z,4152144143,56,Back,4152144151,141,47.3,4152144147,140,18.7,4152144155,213,4.3,4152144153,212,15.0,4154994571,178,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526458369,17,1,1,1,24,9gefq4dz9b2hl8rqrxwrlrzmp,1,18.9,46.7,2023-04-01T13:32:19.041Z,2023-04-01T21:35:59Z,4152144383,140,19.3,4152144387,141,25.6,4152144389,212,14.4,4152144379,56,Back,4152144391,213,4.7,4154994725,178,,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526458423,18,1,1,1,27,9gefq4dz9b2hl8rqrxwrlrzmp,1,19.9,24.6,2023-04-01T13:32:21.537Z,2023-04-01T21:36:08Z,4152144667,140,29.7,4152144673,213,5.4,4152144669,141,6.4,4152144665,56,Back,4152144671,212,16.1,4154995123,178,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526458481,19,1,1,1,29,9gefq4dz9b2hl8rqrxwrlrzmp,1,29.4,6.5,2023-04-01T13:32:24.060Z,2023-04-01T21:36:13Z,4152144955,141,17.4,4152144953,140,41.4,4152144957,212,14.6,4152144951,56,Back,4152144959,213,0.5,4154995327,178,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526458521,20,1,1,1,31,9gefq4dz9b2hl8rqrxwrlrzmp,1,42.4,19.8,2023-04-01T13:32:25.980Z,2023-04-01T21:36:18Z,4152145183,56,Back,4152145185,140,31.0,4154995523,178,,4152145187,141,33.4,4152145191,213,2.5,4152145189,212,15.1,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526458583,21,1,1,1,34,9gefq4dz9b2hl8rqrxwrlrzmp,1,30.9,39.5,2023-04-01T13:32:28.221Z,2023-04-01T21:36:22Z,4152145477,140,26.8,4152145487,212,21.4,4152145481,141,70.3,4152145491,213,1.8,4154995743,178,,4152145475,56,Back,,,,,,,axj39lx25teh62rih6uv9qor9,K. Kampl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526458671,22,1,1,1,37,9gefq4dz9b2hl8rqrxwrlrzmp,1,26.1,72.6,2023-04-01T13:32:31.228Z,2023-04-01T21:36:35Z,4152145935,141,92.4,4152145933,140,33.2,4152145939,213,1.1,4154996411,178,,4152145931,56,Back,4152145937,212,15.4,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526458721,23,1,1,1,42,9gefq4dz9b2hl8rqrxwrlrzmp,1,42,89,2023-04-01T13:32:36.262Z,2023-04-01T21:36:38Z,4154996555,178,,4152146235,212,15.4,4152146233,141,69.1,4152146229,56,Back,4152146231,140,34.9,4152146237,213,4.2,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526458765,24,1,1,1,44,9gefq4dz9b2hl8rqrxwrlrzmp,1,36.7,62,2023-04-01T13:32:38.710Z,2023-04-01T21:36:42Z,4152146473,140,36.7,4152146475,141,34.3,4152146477,212,18.8,4152146471,56,Back,4152146479,213,4.7,4154996693,178,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526458851,25,1,1,1,47,9gefq4dz9b2hl8rqrxwrlrzmp,1,42.3,33.4,2023-04-01T13:32:41.185Z,2023-04-01T21:36:51Z,4154997107,178,,4152146889,213,5.5,4152146879,56,Right,4152146883,140,57.4,4152146885,141,8.9,4152146887,212,23.0,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526458881,26,1,1,1,49,9gefq4dz9b2hl8rqrxwrlrzmp,1,55.9,8,2023-04-01T13:32:43.730Z,2023-04-01T21:36:56Z,4152147019,140,55.6,4152147023,212,7.1,4152147025,213,1.6,4152147017,56,Right,4154997315,178,,4152147021,141,18.5,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526458931,27,1,1,1,50,9gefq4dz9b2hl8rqrxwrlrzmp,1,55.5,18.5,2023-04-01T13:32:44.966Z,2023-04-01T21:37:04Z,4152147285,213,4.8,4152147283,212,5.5,4152147277,56,Right,4152147281,141,10.4,4154997657,178,,4152147279,140,55.9,,,,,,,axj39lx25teh62rih6uv9qor9,K. Kampl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526459003,28,1,1,1,52,9gefq4dz9b2hl8rqrxwrlrzmp,1,56.5,13.2,2023-04-01T13:32:46.565Z,2023-04-01T21:37:07Z,4152147599,213,2.0,4152147589,140,44.7,4152147591,141,50.9,4152147585,56,Back,4154997725,178,,4152147595,212,28.5,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526459059,29,1,1,1,57,9gefq4dz9b2hl8rqrxwrlrzmp,1,60,64.2,2023-04-01T13:32:51.171Z,2023-04-01T21:37:14Z,4152147865,56,Left,4152147871,212,17.1,4154997927,178,,4152147867,140,64.4,4152147869,141,88.4,4152147873,213,1.3,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526459119,30,1,1,2,0,9gefq4dz9b2hl8rqrxwrlrzmp,1,71.7,86.6,2023-04-01T13:32:55.012Z,2023-04-01T21:37:35Z,4152148227,56,Left,4152148235,213,0.3,4152148233,212,14.9,4154998705,178,,4152148229,140,85.2,4152148231,141,93.3,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526459167,31,1,1,2,1,9gefq4dz9b2hl8rqrxwrlrzmp,1,84.9,93.9,2023-04-01T13:32:56.121Z,2023-04-01T21:37:49Z,4154999329,178,,4152148547,213,3.6,4152148541,140,73.0,4152148539,56,Left,4152148545,212,13.8,4152148543,141,85.3,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526459211,32,1,1,2,8,9gefq4dz9b2hl8rqrxwrlrzmp,1,71.9,66.3,2023-04-01T13:33:02.224Z,2023-04-01T21:37:52Z,4154999455,178,,4152148793,56,Center,4152148795,140,76.4,4152148799,212,5.1,4152148801,213,5.9,4152148797,141,63.4,,,,,,,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526459215,33,61,1,2,8,9gefq4dz9b2hl8rqrxwrlrzmp,1,76.4,64.9,2023-04-01T13:33:02.865Z,2023-04-01T21:37:56Z,4152148815,56,Center,4154999579,178,,,,,,,,,,,,,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526459245,34,50,1,2,10,9gefq4dz9b2hl8rqrxwrlrzmp,1,75.3,64.3,2023-04-01T13:33:04.167Z,2023-04-01T21:39:37Z,4154768527,233,12,4152148947,286,,4152148945,56,Center,,,,,,,,,,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526459221,12,7,1,2,10,1c7qokc1j5z50cjj4tcu32haa,0,24.7,35.7,2023-04-01T13:33:04.438Z,2023-04-01T21:39:41Z,4155003705,178,,4152148837,285,,4152149003,233,34,4153885627,385,,4152148835,56,Back,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526459255,35,61,1,2,10,9gefq4dz9b2hl8rqrxwrlrzmp,1,76.4,66.4,2023-04-01T13:33:04.657Z,2023-04-01T21:39:52Z,4152148983,56,Center,4155004179,178,,,,,,,,,,,,,,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526459237,13,49,1,2,11,1c7qokc1j5z50cjj4tcu32haa,1,25.9,34.1,2023-04-01T13:33:05.980Z,2023-04-01T21:40:22Z,,,,,,,,,,,,,,,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526459317,14,4,1,2,15,1c7qokc1j5z50cjj4tcu32haa,1,26.8,15.3,2023-04-01T13:33:09.176Z,2023-04-01T21:40:30Z,4152564497,233,36,4152569797,295,,4152149275,56,Back,4152149273,13,,4152149281,285,,4152149277,152,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526459457,36,4,1,2,15,9gefq4dz9b2hl8rqrxwrlrzmp,0,73.2,84.7,2023-04-01T13:33:09.177Z,2023-04-01T21:40:30Z,4152564579,233,14,4152150001,152,,4152149995,13,,4152149999,56,Left,4155005567,178,,4152150003,286,,4152149997,295,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526459909,15,1,1,2,40,1c7qokc1j5z50cjj4tcu32haa,0,32.2,12.3,2023-04-01T13:33:35.014Z,2023-04-01T21:40:32Z,4152152239,152,,4155005649,178,,4152152245,141,33.3,4152152243,140,71.6,4152152237,155,,4152152253,213,0.3,4152152255,1,,4152152247,212,43.8,6uurhe88nry4hyelll8ifzd91,E. Fernandes,4152152241,56,Center,4152152235,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526459987,37,1,1,2,43,9gefq4dz9b2hl8rqrxwrlrzmp,1,23.7,66.7,2023-04-01T13:33:38.043Z,2023-04-01T21:40:43Z,4152152575,213,3.7,4152152573,212,16.5,4152152569,140,10.1,4155006033,178,,4152152567,56,Back,4152152571,141,54.6,4152152565,3,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526459997,38,52,1,2,45,9gefq4dz9b2hl8rqrxwrlrzmp,1,10.4,54.3,2023-04-01T13:33:39.970Z,2023-04-01T21:40:50Z,4153889853,377,,4155006425,178,,,,,,,,,,,,,,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
