id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/9/value,assist
2500090731,7,1,1,0,40,6lzy9iiqoysvtdsgx719fng9n,1,92,58.3,2023-01-23T19:03:48.303Z,2023-01-23T19:15:18Z,3992265379,56,Left,3992265381,140,90.5,3992265387,213,1.7,3992265383,141,81.4,3992265385,212,15.8,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090741,8,1,1,0,42,6lzy9iiqoysvtdsgx719fng9n,1,95.5,84.5,2023-01-23T19:03:49.722Z,2023-01-23T19:03:51Z,3992248345,212,11.5,3992248343,141,83.3,3992248347,213,3.2,3992248339,56,Left,3992248341,140,84.6,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090753,9,1,1,0,43,6lzy9iiqoysvtdsgx719fng9n,1,84.6,83.3,2023-01-23T19:03:51.188Z,2023-01-23T19:03:54Z,3992248405,212,9.5,3992248403,141,73.9,3992248399,56,Center,3992248407,213,5.5,3992248401,140,91.3,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090755,10,1,1,0,46,6lzy9iiqoysvtdsgx719fng9n,1,91.3,73.9,2023-01-23T19:03:53.997Z,2023-01-23T19:03:55Z,3992248429,213,3.5,3992248425,141,61.5,3992248423,140,72.5,3992248427,212,21.5,3992248421,56,Center,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090761,11,1,1,0,47,6lzy9iiqoysvtdsgx719fng9n,1,71.6,57.8,2023-01-23T19:03:55.340Z,2023-01-23T19:03:58Z,3992248465,212,14.8,3992248459,56,Center,3992248463,141,37.1,3992248467,213,5.0,3992248461,140,75.9,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090767,12,1,1,0,50,6lzy9iiqoysvtdsgx719fng9n,0,74.7,33.1,2023-01-23T19:03:58.214Z,2023-01-23T19:04:00Z,3992248515,1,,3992248505,140,96.7,3992248509,212,34.8,3992248507,141,71.4,3992248501,155,,3992248503,56,Center,3992248511,213,0.8,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090771,5,49,1,0,53,7rmv5ns2rj7bn4otpkur0mx0x,1,7.5,26.1,2023-01-23T19:04:00.714Z,2023-01-23T19:04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090783,6,1,1,0,54,7rmv5ns2rj7bn4otpkur0mx0x,0,7.5,25.9,2023-01-23T19:04:01.627Z,2023-01-23T19:04:03Z,3992248589,140,22.6,3992248585,157,,3992248595,213,5.4,3992248591,141,0.0,3992248597,1,,3992248593,212,24.7,3992248587,56,Back,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090785,7,5,1,0,55,7rmv5ns2rj7bn4otpkur0mx0x,0,21.9,-1.8,2023-01-23T19:04:02.637Z,2023-01-23T19:09:09Z,3992248599,56,Back,3992248601,347,,3992248683,233,13,,,,,,,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090799,13,5,1,0,55,6lzy9iiqoysvtdsgx719fng9n,1,78.1,101.8,2023-01-23T19:04:02.637Z,2023-01-23T19:04:09Z,3992248671,56,Left,3992248673,347,,3992248675,233,7,,,,,,,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090805,14,1,1,1,1,6lzy9iiqoysvtdsgx719fng9n,1,78,100,2023-01-23T19:04:08.859Z,2023-01-23T19:04:11Z,3992248711,141,86.3,3992248713,212,18.1,3992248707,56,Left,3992248705,107,,3992248709,140,64.0,3992248715,213,3.8,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090811,15,1,1,1,4,6lzy9iiqoysvtdsgx719fng9n,1,64.9,86.5,2023-01-23T19:04:11.672Z,2023-01-23T19:04:12Z,3992248757,141,95.6,3992248753,56,Left,3992248761,213,1.0,3992248759,212,7.3,3992248755,140,68.5,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090823,16,1,1,1,5,6lzy9iiqoysvtdsgx719fng9n,1,68.5,95.6,2023-01-23T19:04:12.687Z,2023-01-23T19:04:14Z,3992248813,212,7.1,3992248807,56,Left,3992248811,141,85.4,3992248815,213,5.0,3992248809,140,70.1,,,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090831,17,1,1,1,7,6lzy9iiqoysvtdsgx719fng9n,1,70.1,85.4,2023-01-23T19:04:14.742Z,2023-01-23T19:04:16Z,3992248843,56,Left,3992248851,213,0.8,3992248849,212,7.2,3992248845,140,74.9,3992248847,141,93.0,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090837,18,1,1,1,8,6lzy9iiqoysvtdsgx719fng9n,1,74.9,93,2023-01-23T19:04:16.082Z,2023-01-23T19:04:23Z,3992248879,56,Left,3992248885,212,6.6,3992248881,140,77.2,3992248887,213,5.1,3992248883,141,83.9,,,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090851,20,61,1,1,9,6lzy9iiqoysvtdsgx719fng9n,1,70.3,71.5,2023-01-23T19:04:16.983Z,2023-01-23T19:04:25Z,3992248973,56,Center,,,,,,,,,,,,,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090845,19,1,1,1,10,6lzy9iiqoysvtdsgx719fng9n,0,86.4,91.2,2023-01-23T19:04:18.269Z,2023-01-23T19:04:19Z,3992248935,213,4.8,3992248927,56,Center,3992248933,212,23.0,3992248925,155,,3992248929,140,88.4,3992248923,2,,3992248931,141,57.5,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090853,8,12,1,1,12,7rmv5ns2rj7bn4otpkur0mx0x,1,10.4,37.7,2023-01-23T19:04:19.995Z,2023-01-23T19:04:21Z,3992248993,15,,3992248981,212,19.7,3992248983,213,6.0,3992248977,140,28.5,3992248979,141,30.0,3992248975,56,Back,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090859,9,49,1,1,14,7rmv5ns2rj7bn4otpkur0mx0x,1,28.7,31.5,2023-01-23T19:04:22.411Z,2023-01-23T19:04:22Z,,,,,,,,,,,,,,,,,,,,,,,,,7to5mb4x91kjhbd9tb0nqz74l,T. Bijleveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090869,10,1,1,1,15,7rmv5ns2rj7bn4otpkur0mx0x,1,28.7,31.5,2023-01-23T19:04:22.715Z,2023-01-23T19:04:24Z,3992249083,56,Back,3992249087,141,26.5,3992249093,213,4.0,3992249089,212,4.4,3992249085,140,26.1,3992249079,3,,,,,,,,7to5mb4x91kjhbd9tb0nqz74l,T. Bijleveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090873,11,1,1,1,16,7rmv5ns2rj7bn4otpkur0mx0x,0,25.4,26.4,2023-01-23T19:04:24.171Z,2023-01-23T19:04:25Z,3992249107,56,Back,3992249115,213,5.9,3992249113,212,16.8,3992249109,140,40.2,3992249105,155,,3992249111,141,17.1,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090879,21,49,1,1,20,6lzy9iiqoysvtdsgx719fng9n,1,56.8,70.5,2023-01-23T19:04:27.677Z,2023-01-23T19:04:27Z,,,,,,,,,,,,,,,,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090887,22,1,1,1,20,6lzy9iiqoysvtdsgx719fng9n,1,56.8,70.5,2023-01-23T19:04:28.021Z,2023-01-23T19:04:29Z,3992249189,212,20.0,3992249185,140,69.1,3992249183,56,Left,3992249191,213,0.9,3992249187,141,92.9,3992249181,3,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090895,23,1,1,1,22,6lzy9iiqoysvtdsgx719fng9n,1,69.1,92.9,2023-01-23T19:04:29.630Z,2023-01-23T19:04:30Z,3992249229,141,91.1,3992249225,56,Left,3992249231,212,9.1,3992249227,140,60.5,3992249233,213,3.3,,,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090913,24,1,1,1,22,6lzy9iiqoysvtdsgx719fng9n,1,60.5,91.1,2023-01-23T19:04:30.458Z,2023-01-23T19:04:35Z,3992249345,141,68.1,3992249349,213,3.8,3992249343,140,41.4,3992249347,212,25.4,3992249341,56,Back,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090931,25,1,1,1,27,6lzy9iiqoysvtdsgx719fng9n,1,41.1,59.7,2023-01-23T19:04:35.235Z,2023-01-23T19:04:39Z,3992249449,141,28.0,3992249445,140,42.0,3992249451,212,21.6,3992249441,56,Back,3992249453,213,4.8,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090941,26,1,1,1,32,6lzy9iiqoysvtdsgx719fng9n,1,46.2,28.5,2023-01-23T19:04:39.847Z,2023-01-23T19:04:43Z,3992249535,213,1.8,3992249527,56,Back,3992249533,212,10.0,3992249531,141,42.7,3992249529,140,43.8,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090953,27,1,1,1,35,6lzy9iiqoysvtdsgx719fng9n,1,45.6,44,2023-01-23T19:04:43.447Z,2023-01-23T19:04:46Z,3992249611,141,25.8,3992249613,212,14.6,3992249607,56,Center,3992249609,140,52.9,3992249615,213,5.3,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090969,28,1,1,1,38,6lzy9iiqoysvtdsgx719fng9n,1,55.2,25,2023-01-23T19:04:46.338Z,2023-01-23T19:04:50Z,3992249693,141,39.7,3992249695,212,15.0,3992249691,140,44.6,3992249689,56,Back,3992249697,213,2.4,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091009,29,1,1,1,42,6lzy9iiqoysvtdsgx719fng9n,1,39.8,38.9,2023-01-23T19:04:49.985Z,2023-01-23T19:04:59Z,3992249933,140,10.6,3992249937,212,30.7,3992249931,56,Back,3992249939,213,3.1,3992249935,141,39.5,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091039,30,1,1,1,52,6lzy9iiqoysvtdsgx719fng9n,1,14.7,52.2,2023-01-23T19:04:59.713Z,2023-01-23T19:05:04Z,3992250083,141,33.1,3992250085,212,13.0,3992250081,140,15.3,3992250079,56,Back,3992250087,213,4.8,,,,,,,,,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091045,31,1,1,1,57,6lzy9iiqoysvtdsgx719fng9n,0,24.7,26.8,2023-01-23T19:05:04.797Z,2023-01-23T19:05:06Z,3992250135,141,20.6,3992250139,213,6.2,3992250131,56,Right,3992250137,212,47.3,3992250129,155,,3992250133,140,69.6,3992250141,1,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091051,12,49,1,2,0,7rmv5ns2rj7bn4otpkur0mx0x,1,22.3,77.9,2023-01-23T19:05:07.900Z,2023-01-23T19:05:08Z,,,,,,,,,,,,,,,,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091073,13,1,1,2,0,7rmv5ns2rj7bn4otpkur0mx0x,1,22.3,77.9,2023-01-23T19:05:08.386Z,2023-01-23T19:05:13Z,3992250299,213,3.8,3992250295,141,56.7,3992250297,212,23.4,3992250291,56,Back,3992250293,140,4.8,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091105,14,1,1,2,5,7rmv5ns2rj7bn4otpkur0mx0x,0,2.9,45.4,2023-01-23T19:05:12.989Z,2023-01-23T19:05:17Z,3992250453,213,5.8,3992250451,212,48.0,3992250445,56,Back,3992250449,141,10.3,3992250447,140,42.6,3992250455,1,,3992250443,155,,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091107,32,61,1,2,9,6lzy9iiqoysvtdsgx719fng9n,1,55.4,80.8,2023-01-23T19:05:17.115Z,2023-01-23T19:05:17Z,3992250461,56,Left,,,,,,,,,,,,,,,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091109,15,61,1,2,10,7rmv5ns2rj7bn4otpkur0mx0x,1,43.1,9.8,2023-01-23T19:05:17.702Z,2023-01-23T19:05:17Z,3992250465,56,Back,,,,,,,,,,,,,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091127,16,1,1,2,13,7rmv5ns2rj7bn4otpkur0mx0x,1,72.8,12.8,2023-01-23T19:05:20.668Z,2023-01-23T19:05:43Z,3992251079,154,,3992250589,141,26.2,3992250585,56,Center,3992250593,213,0.5,3992250587,140,89.6,3992251077,210,15,3992250591,212,19.9,,,,7797kpi7lkhc9dasfxuv9h7f9,L. Daneels,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2500091131,17,15,1,2,17,7rmv5ns2rj7bn4otpkur0mx0x,1,89.7,26.1,2023-01-23T19:05:24.556Z,2023-01-23T19:05:43Z,3992251113,231,46.4,3992251101,102,50.1,3992251109,147,30.9,3992250787,233,33,3992251093,29,,3992250603,22,,3992250775,20,,3992251107,146,91.7,c9shc6t28oroqthopifjvg9ux,D. Vente,3992251095,154,3992251091,78,,3992250779,82,3992250609,56,Center,3992250607,63,3992251111,230,98.8,3992251103,103,19,3992251097,55,16,3992251105,328,,,,,
2500091129,33,10,1,2,17,6lzy9iiqoysvtdsgx719fng9n,1,5.5,67.9,2023-01-23T19:05:24.656Z,2023-01-23T19:05:34Z,3992250597,94,,3992250599,56,Back,3992250805,233,17,,,,,,,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091147,18,6,1,2,18,7rmv5ns2rj7bn4otpkur0mx0x,1,95.4,27.3,2023-01-23T19:05:25.750Z,2023-01-23T19:14:12Z,3992250721,233,34,3992250717,75,,3992250715,56,Center,,,,,,,,,,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091133,34,6,1,2,18,6lzy9iiqoysvtdsgx719fng9n,0,4.6,72.7,2023-01-23T19:05:25.750Z,2023-01-23T19:05:31Z,3992250619,56,Back,3992250623,73,,3992250739,233,18,,,,,,,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091225,19,1,1,2,45,7rmv5ns2rj7bn4otpkur0mx0x,0,99.5,0.5,2023-01-23T19:05:52.525Z,2023-01-23T19:05:53Z,3992251227,141,33.9,3992251217,6,,3992251221,223,,3992251223,56,Center,3992251225,140,95.6,3992251229,212,23.1,3992251231,213,1.7,3992251215,2,,7to5mb4x91kjhbd9tb0nqz74l,T. Bijleveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091239,35,12,1,2,49,6lzy9iiqoysvtdsgx719fng9n,1,2.6,72.6,2023-01-23T19:05:56.574Z,2023-01-23T20:00:28Z,3992251329,140,13.1,3992251331,141,82.0,3992251341,15,,3992251333,212,12.7,3992251335,213,0.5,3992251327,56,Back,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091241,20,61,1,2,50,7rmv5ns2rj7bn4otpkur0mx0x,1,80.8,11.6,2023-01-23T19:05:58.235Z,2023-01-23T19:05:58Z,3992251351,56,Right,,,,,,,,,,,,,,,,,,,,,,7797kpi7lkhc9dasfxuv9h7f9,L. Daneels,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091251,21,1,1,2,52,7rmv5ns2rj7bn4otpkur0mx0x,0,80.2,15,2023-01-23T19:06:00.077Z,2023-01-23T19:06:00Z,3992251433,140,86.9,3992251441,1,,3992251431,56,Center,3992251437,212,8.5,3992251429,157,,3992251435,141,21.9,3992251439,213,0.6,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091253,36,1,1,2,52,6lzy9iiqoysvtdsgx719fng9n,0,7.8,70.5,2023-01-23T19:06:00.193Z,2023-01-23T19:06:04Z,3992251443,3,,3992251451,212,18.0,3992251449,141,67.5,3992251445,56,Back,3992251453,213,6.2,3992251447,140,24.8,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091273,22,1,1,2,55,7rmv5ns2rj7bn4otpkur0mx0x,1,77.2,25.9,2023-01-23T19:06:02.734Z,2023-01-23T19:06:20Z,3992251619,213,1.2,3992251615,141,71.1,3992251609,155,,3992252021,154,,3992251613,140,90.3,3992252019,210,15,3992251617,212,33.7,3992251621,1,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,3992251611,56,,,1,,,,,,,,,,,,,,,,,,,Center,,,,
