id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2496931413,13,1,1,0,59,bqm1bnp1bh2apyudlz1o1whr3,1,34.1,4,2023-01-13T19:01:55.095Z,2023-01-13T19:02:01Z,3975564729,212,33.4,3975564731,213,2.9,3975564733,1,,3975564727,141,14.2,3975564723,56,Back,3975564725,140,3.0,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931427,14,1,1,1,5,bqm1bnp1bh2apyudlz1o1whr3,0,3,14.2,2023-01-13T19:02:01.127Z,2023-01-13T19:02:44Z,3975564811,1,,3975564807,212,50.7,3975564797,140,49.9,3975564787,157,,3975564793,56,Back,3975564803,141,32.0,3975564809,213,0.2,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931435,12,44,1,1,8,e8hiwrw6ocxm5iht6sp7jiv19,1,50.1,70.2,2023-01-13T19:02:04.135Z,2023-01-13T19:02:05Z,3975564823,56,Center,3975564825,286,,3975564827,233,15,,,,,,,,,,,,,,,,9oajgqqc9gkgbcz090it0tlhw,F. van Breemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931431,15,44,1,1,8,bqm1bnp1bh2apyudlz1o1whr3,0,49.9,29.8,2023-01-13T19:02:04.136Z,2023-01-13T19:02:06Z,3975564863,233,12,3975564815,56,Back,3975564817,285,,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931441,13,1,1,1,9,e8hiwrw6ocxm5iht6sp7jiv19,0,50.1,72.6,2023-01-13T19:02:04.791Z,2023-01-13T19:02:06Z,3975564847,3,,3975564857,213,5.4,3975564855,212,18.9,3975564851,140,61.8,3975564853,141,51.5,3975564849,56,Center,,,,,,,9oajgqqc9gkgbcz090it0tlhw,F. van Breemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931443,16,1,1,1,10,bqm1bnp1bh2apyudlz1o1whr3,1,38.5,56.1,2023-01-13T19:02:05.479Z,2023-01-13T19:02:07Z,3975564869,141,54.2,3975564865,56,Back,3975564867,140,29.4,3975564871,212,9.6,3975564873,213,3.3,,,,,,,,,,6clycir6laxvycsr4yjh9iwa1,O. Džepar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931463,17,1,1,1,12,bqm1bnp1bh2apyudlz1o1whr3,1,29.4,54.2,2023-01-13T19:02:07.607Z,2023-01-13T19:02:12Z,3975564947,213,0.8,3975564945,212,9.3,3975564943,141,64.1,3975564939,56,Back,3975564941,140,35.5,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931475,18,1,1,1,17,bqm1bnp1bh2apyudlz1o1whr3,1,38.1,65.6,2023-01-13T19:02:12.519Z,2023-01-13T19:02:14Z,3975565007,213,3.4,3975564997,56,Back,3975565001,140,28.7,3975565003,141,61.1,3975565005,212,10.3,,,,,,,,,,6clycir6laxvycsr4yjh9iwa1,O. Džepar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931483,19,1,1,1,19,bqm1bnp1bh2apyudlz1o1whr3,1,28.7,61.1,2023-01-13T19:02:14.151Z,2023-01-13T19:02:16Z,3975565037,212,15.4,3975565033,140,28.6,3975565031,56,Back,3975565035,141,38.5,3975565039,213,4.7,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931499,20,1,1,1,24,bqm1bnp1bh2apyudlz1o1whr3,1,28.2,39.1,2023-01-13T19:02:19.415Z,2023-01-13T19:02:20Z,3975565097,140,32.9,3975565103,213,5.0,3975565101,212,19.5,3975565099,141,11.3,3975565095,56,Back,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931503,21,1,1,1,25,bqm1bnp1bh2apyudlz1o1whr3,1,32.9,11.3,2023-01-13T19:02:20.599Z,2023-01-13T19:02:21Z,3975565109,56,Back,3975565117,213,1.7,3975565115,212,18.1,3975565113,141,37.6,3975565111,140,30.4,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931531,22,1,1,1,26,bqm1bnp1bh2apyudlz1o1whr3,1,30.4,37.6,2023-01-13T19:02:21.383Z,2023-01-13T19:02:26Z,3975565239,213,2.0,3975565237,212,23.4,3975565235,141,69.3,3975565231,56,Back,3975565233,140,21.8,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931549,23,1,1,1,31,bqm1bnp1bh2apyudlz1o1whr3,1,26.1,70.1,2023-01-13T19:02:26.567Z,2023-01-13T19:02:29Z,3975565307,56,Back,3975565309,140,28.2,3975565315,213,4.9,3975565313,212,10.0,3975565311,141,55.8,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931567,24,1,1,1,34,bqm1bnp1bh2apyudlz1o1whr3,0,31,56.3,2023-01-13T19:02:29.815Z,2023-01-13T19:02:32Z,3975565399,140,67.4,3975565407,1,,3975565395,155,,3975565397,56,Left,3975565401,141,89.9,3975565403,212,44.5,3975565405,213,0.5,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931589,14,1,1,1,37,e8hiwrw6ocxm5iht6sp7jiv19,1,35.8,18.2,2023-01-13T19:02:32.536Z,2023-01-13T19:02:36Z,3975565533,1,,3975565531,213,6.1,3975565529,212,21.7,3975565527,141,13.1,3975565525,140,56.2,3975565521,157,,3975565523,56,Right,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931593,15,44,1,1,40,e8hiwrw6ocxm5iht6sp7jiv19,1,58.7,11.8,2023-01-13T19:02:36.007Z,2023-01-13T19:02:36Z,3975565541,56,Right,3975565543,286,,3975565549,233,25,,,,,,,,,,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931595,25,44,1,1,40,bqm1bnp1bh2apyudlz1o1whr3,0,41.3,88.2,2023-01-13T19:02:36.008Z,2023-01-13T19:02:37Z,3975565545,56,Back,3975565555,233,15,3975565547,285,,,,,,,,,,,,,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931599,16,1,1,1,41,e8hiwrw6ocxm5iht6sp7jiv19,0,56.2,13.1,2023-01-13T19:02:36.280Z,2023-01-13T19:02:37Z,3975565577,141,5.2,3975565581,213,5.5,3975565573,56,Right,3975565571,3,,3975565575,140,61.1,3975565579,212,7.4,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931603,26,8,1,1,42,bqm1bnp1bh2apyudlz1o1whr3,1,34.8,96.6,2023-01-13T19:02:37.574Z,2023-01-13T19:02:37Z,3975565587,56,Back,,,,,,,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931609,27,43,1,1,43,bqm1bnp1bh2apyudlz1o1whr3,1,0,0,2023-01-13T19:02:38.391Z,2023-01-13T19:02:42Z,3975565689,144,49,,,,,,,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931621,28,1,1,1,43,bqm1bnp1bh2apyudlz1o1whr3,0,35.1,98.7,2023-01-13T19:02:38.743Z,2023-01-13T19:02:40Z,3975565647,212,29.7,3975565643,140,63.3,3975565641,56,Left,3975565645,141,100.0,3975565651,1,,3975565639,157,,3975565649,213,0.1,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931655,17,5,1,1,45,e8hiwrw6ocxm5iht6sp7jiv19,1,36.4,-1.8,2023-01-13T19:02:40.401Z,2023-01-13T19:08:35Z,3975565823,233,29,3975565817,56,Back,3975565819,347,,,,,,,,,,,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931623,29,5,1,1,45,bqm1bnp1bh2apyudlz1o1whr3,0,63.6,101.8,2023-01-13T19:02:40.401Z,2023-01-13T19:02:48Z,3975565827,233,17,3975565655,347,,3975565653,56,Left,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931661,18,1,1,1,52,e8hiwrw6ocxm5iht6sp7jiv19,1,52.2,0,2023-01-13T19:02:47.784Z,2023-01-13T19:02:49Z,3975565855,213,1.3,3975565853,212,12.2,3975565845,107,,3975565851,141,15.5,3975565849,140,55.1,3975565847,56,Right,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931673,19,1,1,1,54,e8hiwrw6ocxm5iht6sp7jiv19,1,55.1,15.5,2023-01-13T19:02:49.400Z,2023-01-13T19:02:51Z,3975565895,56,Right,3975565897,140,56.1,3975565899,141,5.8,3975565903,213,4.9,3975565901,212,6.7,,,,,,,,,,cp732f8tqz91xeahijtd35rd,J. Wehrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931681,20,1,1,1,56,e8hiwrw6ocxm5iht6sp7jiv19,1,56.8,5.8,2023-01-13T19:02:51.256Z,2023-01-13T19:02:53Z,3975565947,56,Right,3975565955,213,0.7,3975565951,141,15.8,3975565953,212,10.2,3975565949,140,64.1,,,,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931683,21,1,1,1,57,e8hiwrw6ocxm5iht6sp7jiv19,1,64,15,2023-01-13T19:02:53.064Z,2023-01-13T19:02:54Z,3975565979,141,23.1,3975565983,213,2.0,3975565981,212,6.1,3975565975,56,Center,3975565977,140,61.6,,,,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931713,22,1,1,1,58,e8hiwrw6ocxm5iht6sp7jiv19,1,62.6,23.4,2023-01-13T19:02:54.103Z,2023-01-13T19:03:12Z,3975566075,213,1.6,3975566073,212,14.6,3975566071,141,44.9,3975566067,56,Center,3975566429,210,13,3975566069,140,62.6,,,,,,,cp732f8tqz91xeahijtd35rd,J. Wehrmann,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931717,23,13,1,2,2,e8hiwrw6ocxm5iht6sp7jiv19,1,68.3,45.2,2023-01-13T19:02:58.040Z,2023-01-13T19:03:12Z,3975566089,56,Center,3975566469,231,49.8,3975566459,102,63.4,3975566163,72,,3975566463,215,,3975566453,29,,3975566461,103,4.2,3975566085,22,,7c58hgy3g9gntpuqf5w5hpvu2,M. Sellouki,,3975566455,55,22,3975566451,73,,3975566467,230,3975566087,18,,99.0,,,,,,,,,,,,,,,,,,,
2496931727,24,5,1,2,3,e8hiwrw6ocxm5iht6sp7jiv19,0,101.3,59.4,2023-01-13T19:02:58.791Z,2023-01-13T19:08:36Z,3975566111,346,,3975566133,233,30,3975566109,56,Center,,,,,,,,,,,,,,,,7c58hgy3g9gntpuqf5w5hpvu2,M. Sellouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931715,30,5,1,2,3,bqm1bnp1bh2apyudlz1o1whr3,1,-1.3,40.6,2023-01-13T19:02:58.791Z,2023-01-13T19:03:00Z,3975566079,56,Back,3975566081,346,,3975566129,233,24,,,,,,,,,,,,,,,,avv12sgcucblnbfb790xovf8,R. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931849,31,1,1,2,22,bqm1bnp1bh2apyudlz1o1whr3,1,3.3,41.8,2023-01-13T19:03:17.862Z,2023-01-13T19:03:35Z,3975567091,189,,3975566719,237,,3975566707,56,Back,3975566705,124,,3975566711,141,64.5,3975566713,212,16.3,3975566715,213,1.2,3975566709,140,8.3,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931857,32,1,1,2,23,bqm1bnp1bh2apyudlz1o1whr3,1,8.3,64.5,2023-01-13T19:03:18.646Z,2023-01-13T19:03:36Z,3975566769,212,15.0,3975567149,189,,3975566765,140,4.0,3975566763,56,Back,3975566771,213,4.4,3975566767,141,43.4,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931879,33,1,1,2,25,bqm1bnp1bh2apyudlz1o1whr3,1,4,43.4,2023-01-13T19:03:20.734Z,2023-01-13T19:03:38Z,3975566909,140,32.3,3975566917,1,,3975566915,213,0.7,3975566911,141,76.8,3975566913,212,37.4,3975566907,56,Back,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931889,34,1,1,2,30,bqm1bnp1bh2apyudlz1o1whr3,1,31,74.4,2023-01-13T19:03:25.478Z,2023-01-13T19:03:28Z,3975566957,56,Back,3975566965,213,2.2,3975566963,212,8.4,3975566961,141,84.5,3975566959,140,26.4,,,,,,,,,,6clycir6laxvycsr4yjh9iwa1,O. Džepar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
