id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2465126643,14,1,1,0,47,bqm1bnp1bh2apyudlz1o1whr3,1,17.8,50.1,2022-09-30T18:07:28.942Z,2022-10-11T03:08:16Z,3807413027,212,8.8,3807413021,56,Back,3807413025,141,60.6,3807413029,213,0.9,3807413023,140,22.7,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465126659,15,1,1,0,50,bqm1bnp1bh2apyudlz1o1whr3,1,23.2,73.8,2022-09-30T18:07:32.414Z,2022-09-30T18:07:33Z,3807413095,140,31.9,3807413089,56,Back,3807413101,141,93.3,3807413109,212,16.1,3807413113,213,1.0,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465126689,16,1,1,0,51,bqm1bnp1bh2apyudlz1o1whr3,1,31.8,93.3,2022-09-30T18:07:33.726Z,2022-09-30T18:07:37Z,3807413257,212,16.3,3807413259,213,4.0,3807413251,56,Back,3807413255,141,75.3,3807413253,140,21.6,,,,,,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465126735,17,1,1,0,55,bqm1bnp1bh2apyudlz1o1whr3,1,19.8,74.8,2022-09-30T18:07:36.894Z,2022-09-30T18:07:39Z,3807413501,56,Back,3807413505,141,51.5,3807413509,213,4.1,3807413503,140,9.3,3807413507,212,19.3,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465126775,18,1,1,0,57,bqm1bnp1bh2apyudlz1o1whr3,0,9.4,48.5,2022-09-30T18:07:39.230Z,2022-09-30T18:07:41Z,3807413743,56,Back,3807413737,155,,3807413755,1,,3807413751,212,37.7,3807413753,213,5.1,3807413749,141,0.0,3807413747,140,24.3,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465126987,9,5,1,0,59,bk5ltsueqmeng29eovd8m2tml,1,70.5,101.8,2022-09-30T18:07:41.614Z,2022-09-30T18:07:54Z,3807414751,56,Left,3807414755,347,,3807414771,233,19,,,,,,,,,,,,,,,,47autoxmcbr5z7o6d8998esph,M. de Leeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465126781,19,5,1,0,59,bqm1bnp1bh2apyudlz1o1whr3,0,29.5,-1.8,2022-09-30T18:07:41.614Z,2022-09-30T18:19:44Z,3807413767,347,,3807413765,56,Back,3807414797,233,9,,,,,,,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465127013,10,1,1,1,12,bk5ltsueqmeng29eovd8m2tml,1,65.3,100,2022-09-30T18:07:53.767Z,2022-09-30T18:07:56Z,3807414919,213,3.5,3807414911,56,Back,3807414915,141,90.9,3807414909,107,,3807414921,1,,3807414913,140,44.4,3807414917,212,23.1,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465127057,11,1,1,1,14,bk5ltsueqmeng29eovd8m2tml,1,44.4,91.1,2022-09-30T18:07:56.461Z,2022-09-30T18:08:00Z,3807415189,212,18.2,3807415185,140,39.6,3807415191,213,4.4,3807415187,141,65.4,3807415183,56,Back,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465127111,12,1,1,1,18,bk5ltsueqmeng29eovd8m2tml,1,46.1,45.7,2022-09-30T18:08:00.516Z,2022-09-30T18:08:05Z,3807415499,212,13.7,3807415495,140,39.9,3807415501,213,4.2,3807415497,141,28.0,3807415493,56,Back,,,,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465127141,13,1,1,1,23,bk5ltsueqmeng29eovd8m2tml,1,31.8,17.6,2022-09-30T18:08:05.485Z,2022-09-30T18:08:08Z,3807415681,56,Back,3807415685,140,13.5,3807415693,213,2.2,3807415691,212,33.2,3807415695,1,,3807415687,141,57.5,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465127187,14,1,1,1,26,bk5ltsueqmeng29eovd8m2tml,1,13.5,57.5,2022-09-30T18:08:08.301Z,2022-09-30T18:08:11Z,3807415909,213,1.3,3807415905,141,92.3,3807415901,56,Back,3807415903,140,20.9,3807415907,212,24.9,,,,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465127245,15,1,1,1,28,bk5ltsueqmeng29eovd8m2tml,0,19.8,95.2,2022-09-30T18:08:10.349Z,2022-10-11T14:53:23Z,3807416195,140,22.5,3807416191,155,,3807416199,212,2.8,3807416201,213,6.2,3807416193,56,Back,3807416197,141,94.8,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470349931,684,43,1,1,29,bk5ltsueqmeng29eovd8m2tml,1,0,0,2022-09-30T18:08:11.629Z,2022-10-11T01:37:11Z,3835351055,56,Back,3835973723,144,61,,,,,,,,,,,,,,,,,,,bw7s1zgz97p8szhn4shwkx2w9,E. Kabangu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470366259,685,43,1,1,29,bk5ltsueqmeng29eovd8m2tml,1,0,0,2022-09-30T18:08:11.629Z,2022-10-10T18:27:35Z,3835441741,144,39,3835441489,22,0,3835441491,71,0,3835441499,251,0,3835441493,56,Back,,,,,,,,,,bw7s1zgz97p8szhn4shwkx2w9,E. Kabangu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470463529,902,61,1,1,30,bqm1bnp1bh2apyudlz1o1whr3,1,76.3,4.3,2022-09-30T18:08:12.125Z,2022-10-11T01:37:20Z,3835973799,56,Right,,,,,,,,,,,,,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465127291,16,1,1,1,34,bk5ltsueqmeng29eovd8m2tml,1,61.6,92.6,2022-09-30T18:08:16.726Z,2022-10-11T14:54:48Z,3807416437,56,Center,3807416443,212,29.1,3807416445,213,4.6,3807416441,141,50.0,3807416439,140,58.7,,,,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465127319,17,1,1,1,38,bk5ltsueqmeng29eovd8m2tml,1,60,51.8,2022-09-30T18:08:19.845Z,2022-09-30T18:08:23Z,3807416607,140,90.6,3807416613,213,5.6,3807416605,56,Right,3807416611,212,40.6,3807416615,1,,3807416609,141,15.2,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465127377,18,1,1,1,41,bk5ltsueqmeng29eovd8m2tml,1,96.8,20.9,2022-09-30T18:08:23.597Z,2022-10-11T14:42:08Z,3807416915,212,10.8,3807416909,56,Center,3807416911,140,87.6,3807416913,141,27.9,3807420165,210,15,3807420167,154,,3807416917,213,2.7,,,,57kp9bepwqf9u7fuu8fgvi9rd,N. Doodeman,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465127381,19,15,1,1,42,bk5ltsueqmeng29eovd8m2tml,1,85.5,27.2,2022-09-30T18:08:23.941Z,2022-10-11T14:42:08Z,3807420191,154,,3807420193,55,18,3807416935,22,,3807420187,78,,3807420199,103,6.3,3807416939,56,Center,3807423041,233,20,3807420203,146,98.4,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,3807416937,63,3807420197,102,48.6,3807420205,147,45.3,3807420201,328,3807419953,20,3807420189,29,,,,,,,,,,,,,,,,
2465127401,20,10,1,1,42,bqm1bnp1bh2apyudlz1o1whr3,1,1.6,55,2022-09-30T18:08:24.041Z,2022-10-11T14:42:09Z,3807417077,56,Back,3807422947,174,,3835355251,180,,3836682023,376,,3807423063,233,19,3807417075,182,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465127421,21,49,1,1,46,bqm1bnp1bh2apyudlz1o1whr3,1,7.1,58.5,2022-09-30T18:08:28.358Z,2022-10-10T17:40:55Z,,,,,,,,,,,,,,,,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465127479,22,1,1,1,47,bqm1bnp1bh2apyudlz1o1whr3,1,7.5,58.1,2022-09-30T18:08:29.614Z,2022-10-10T17:40:57Z,3835356605,157,,3807417389,141,29.7,3807417385,56,Back,3807417387,140,36.0,3835356607,1,,3807417391,212,35.6,3807417393,213,5.7,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465127497,23,1,1,1,49,bqm1bnp1bh2apyudlz1o1whr3,1,35.7,28.3,2022-09-30T18:08:31.013Z,2022-10-11T03:12:08Z,3807417507,140,25.7,3807420837,156,,3807417503,3,,3807417513,213,3.4,3807417505,56,Back,3807417509,141,23.4,3807417511,212,11.0,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465127499,24,43,1,1,50,bqm1bnp1bh2apyudlz1o1whr3,1,0,0,2022-09-30T18:08:32.486Z,2022-10-11T14:43:37Z,3836683215,144,49,,,,,,,,,,,,,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465127543,25,1,1,1,51,bqm1bnp1bh2apyudlz1o1whr3,0,25.7,23.4,2022-09-30T18:08:33.565Z,2022-09-30T18:10:54Z,3807417759,140,29.6,3807417763,212,4.8,3807417757,56,Back,3807417761,141,27.1,3807417765,213,0.6,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465127519,20,49,1,1,52,bk5ltsueqmeng29eovd8m2tml,1,69.8,70.3,2022-09-30T18:08:34.309Z,2022-10-10T17:41:46Z,,,,,,,,,,,,,,,,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465127549,21,1,1,1,53,bk5ltsueqmeng29eovd8m2tml,1,64.6,69.6,2022-09-30T18:08:35.517Z,2022-09-30T18:08:36Z,3807417789,56,Left,3807417797,213,1.1,3807417793,141,90.8,3807417795,212,16.4,3807417791,140,72.1,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465127571,22,1,1,1,54,bk5ltsueqmeng29eovd8m2tml,1,71.2,91.3,2022-09-30T18:08:36.413Z,2022-10-10T17:41:56Z,3807417881,140,67.7,3807417885,212,9.6,3807417887,213,4.3,3807417883,141,78.3,3807417879,56,Center,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465127615,23,1,1,1,56,bk5ltsueqmeng29eovd8m2tml,1,67.3,80.5,2022-09-30T18:08:37.748Z,2022-09-30T18:08:40Z,3807418089,213,3.0,3807418085,212,29.1,3807418081,141,88.0,3807418075,56,Back,3807418079,140,40.0,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465127695,24,1,1,1,58,bk5ltsueqmeng29eovd8m2tml,1,40.4,87.2,2022-09-30T18:08:40.453Z,2022-09-30T18:08:45Z,3807418477,140,41.0,3807418481,212,23.2,3807418483,213,4.7,3807418475,56,Back,3807418479,141,53.1,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465127735,25,1,1,2,3,bk5ltsueqmeng29eovd8m2tml,1,42.1,51,2022-09-30T18:08:45.445Z,2022-09-30T18:08:47Z,3807418727,141,49.3,3807418725,140,49.0,3807418735,213,6.1,3807418721,56,Back,3807418731,212,7.3,,,,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465127801,26,1,1,2,5,bk5ltsueqmeng29eovd8m2tml,1,45.5,55.1,2022-09-30T18:08:47.068Z,2022-09-30T18:08:50Z,3807419077,140,38.0,3807419083,213,2.0,3807419079,141,77.8,3807419075,56,Back,3807419081,212,17.3,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465127835,27,1,1,2,8,bk5ltsueqmeng29eovd8m2tml,0,38.2,88,2022-09-30T18:08:50.390Z,2022-09-30T18:08:54Z,3807419267,155,,3807419281,1,,3807419273,140,78.0,3807419279,213,6.0,3807419271,56,Center,3807419275,141,67.3,3807419277,212,44.1,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465127877,26,59,1,2,12,bqm1bnp1bh2apyudlz1o1whr3,1,0,0,2022-09-30T18:08:54.197Z,2022-10-10T17:42:20Z,3807419505,56,Back,,,,,,,,,,,,,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465127881,27,49,1,2,13,bqm1bnp1bh2apyudlz1o1whr3,1,21.7,25.3,2022-09-30T18:08:54.806Z,2022-10-10T17:42:21Z,,,,,,,,,,,,,,,,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
