id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/11/value,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2514650177,8,1,1,0,15,2uuh2bir8ktof0uxfo06lb4ox,1,81.7,3.8,2023-03-03T19:00:29.448Z,2023-03-03T19:56:55Z,4068837773,212,12.4,4068837769,140,70.8,4068837771,141,11.0,4068837767,56,Right,4068837775,213,2.7,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514650181,9,1,1,0,18,2uuh2bir8ktof0uxfo06lb4ox,0,73.2,17.9,2023-03-03T19:00:32.007Z,2023-03-03T19:00:37Z,4068837793,140,75.8,4068837795,141,16.7,4068838057,233,6,4068837799,213,6.0,4068837791,56,Right,4068838055,236,,4068838061,286,,4068837797,212,2.8,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514650227,6,74,1,0,18,eh54mfvjtrttgsg1wbjnvxcqz,1,24.6,71.8,2023-03-03T19:00:32.008Z,2023-03-03T19:46:46Z,4068838067,233,9,4068838031,56,Back,4068838033,285,,,,,,,,,,,,,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514650237,7,49,1,0,22,eh54mfvjtrttgsg1wbjnvxcqz,1,24.6,71.8,2023-03-03T19:00:35.725Z,2023-03-03T19:35:23Z,,,,,,,,,,,,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514650251,8,1,1,0,23,eh54mfvjtrttgsg1wbjnvxcqz,0,26.1,65.8,2023-03-03T19:00:37.173Z,2023-03-03T19:35:26Z,4068838165,56,Left,4068838175,1,,4068838167,140,62.0,4068838171,212,39.8,4068838169,141,84.5,4068838173,213,0.3,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514650275,10,1,1,0,24,2uuh2bir8ktof0uxfo06lb4ox,1,66.6,8.6,2023-03-03T19:00:37.695Z,2023-03-03T19:57:10Z,4068838317,141,36.9,4068838315,140,41.7,4068838323,1,,4068838313,56,Back,4068838319,212,32.5,4068838321,213,2.5,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514650281,11,49,1,0,27,2uuh2bir8ktof0uxfo06lb4ox,1,40.6,40.3,2023-03-03T19:00:40.487Z,2023-03-03T19:00:40Z,,,,,,,,,,,,,,,,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514650307,12,1,1,0,27,2uuh2bir8ktof0uxfo06lb4ox,1,40.6,40.3,2023-03-03T19:00:40.583Z,2023-03-03T19:00:43Z,4068838517,212,21.0,4068838515,141,70.6,4068838519,213,1.4,4068838513,140,44.6,4068838511,56,Back,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514650365,13,1,1,0,29,2uuh2bir8ktof0uxfo06lb4ox,1,46.6,69.4,2023-03-03T19:00:43.383Z,2023-03-03T19:00:47Z,4068838801,56,Right,4068838809,213,4.9,4068838807,212,38.2,4068838803,140,53.8,4068838805,141,14.3,4068838811,1,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514650387,14,1,1,0,33,2uuh2bir8ktof0uxfo06lb4ox,1,54.1,14,2023-03-03T19:00:47.415Z,2023-03-03T19:00:49Z,4068838931,213,5.5,4068838929,212,12.4,4068838923,56,Right,4068838925,140,62.8,4068838927,141,1.6,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514650403,15,1,1,0,35,2uuh2bir8ktof0uxfo06lb4ox,1,64.1,2.2,2023-03-03T19:00:49.271Z,2023-03-03T19:57:46Z,4068839027,140,52.8,4068839025,56,Right,4068839033,213,2.6,4068839029,141,11.6,4068839031,212,13.5,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514650481,16,1,1,0,37,2uuh2bir8ktof0uxfo06lb4ox,1,54,12.3,2023-03-03T19:00:50.791Z,2023-03-03T19:00:56Z,4068839393,56,Back,4068839401,213,2.0,4068839395,140,44.8,4068839399,212,23.4,4068839397,141,43.7,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514650515,17,1,1,0,43,2uuh2bir8ktof0uxfo06lb4ox,1,55.2,42.5,2023-03-03T19:00:56.792Z,2023-03-03T19:00:58Z,4068839593,212,18.8,4068839585,140,47.9,4068839577,56,Back,4068839589,141,67.8,4068839597,213,2.0,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514650559,18,1,1,0,45,2uuh2bir8ktof0uxfo06lb4ox,1,47.9,67.8,2023-03-03T19:00:58.487Z,2023-03-03T19:01:01Z,4068839805,140,55.5,4068839807,141,94.1,4068839811,213,1.2,4068839803,56,Left,4068839809,212,19.6,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514650607,19,1,1,0,47,2uuh2bir8ktof0uxfo06lb4ox,1,56.1,94.1,2023-03-03T19:01:01.415Z,2023-03-03T19:01:04Z,4068840037,56,Back,4068840041,141,79.7,4068840043,212,14.1,4068840039,140,46.5,4068840047,213,3.9,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514650633,20,1,1,0,51,2uuh2bir8ktof0uxfo06lb4ox,1,46.5,78.8,2023-03-03T19:01:04.567Z,2023-03-03T19:01:05Z,4068840179,141,33.0,4068840181,212,31.2,4068840175,56,Back,4068840177,140,48.5,4068840183,213,4.8,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514650717,21,1,1,0,52,2uuh2bir8ktof0uxfo06lb4ox,1,48.4,32.8,2023-03-03T19:01:05.798Z,2023-03-03T19:01:11Z,4068840603,213,1.8,4068840599,141,65.8,4068840601,212,23.1,4068840595,56,Back,4068840597,140,43.0,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514650763,22,1,1,0,59,2uuh2bir8ktof0uxfo06lb4ox,1,43.9,52.2,2023-03-03T19:01:13Z,2023-03-03T19:01:15Z,4068840869,56,Back,4068840871,140,46.8,4068840877,213,4.9,4068840873,141,32.2,4068840875,212,13.9,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514650819,23,1,1,1,1,2uuh2bir8ktof0uxfo06lb4ox,1,53.9,27,2023-03-03T19:01:15.223Z,2023-03-03T19:01:18Z,4068841125,140,62.4,4068841127,141,1.4,4068841131,213,5.2,4068841123,56,Right,4068841129,212,19.6,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514650857,24,1,1,1,4,2uuh2bir8ktof0uxfo06lb4ox,1,62.2,1.6,2023-03-03T19:01:18.135Z,2023-03-03T19:01:21Z,4068841337,141,18.0,4068841339,212,16.2,4068841335,140,51.0,4068841341,213,2.4,4068841333,56,Right,,,,,,,,,,b77p0um20y057708bx6on4d4a,D. Huiberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514650877,25,1,1,1,7,2uuh2bir8ktof0uxfo06lb4ox,0,52,19.2,2023-03-03T19:01:21.321Z,2023-03-03T19:01:23Z,4068841429,56,Center,4068841433,140,80.6,4068841427,155,,4068841441,213,0.8,4068841439,212,45.0,4068841437,141,68.5,4068841443,1,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514650909,9,1,1,1,10,eh54mfvjtrttgsg1wbjnvxcqz,1,24.8,31.5,2023-03-03T19:01:24.268Z,2023-03-03T19:01:26Z,4068841621,140,40.7,4068841627,213,0.8,4068841619,56,Back,4068841623,141,55.5,4068841617,3,,4068841625,212,23.3,,,,,,,7wa5hbk41axn5lybd2b7v2978,J. van Hedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514650917,10,49,1,1,12,eh54mfvjtrttgsg1wbjnvxcqz,1,40.7,55.5,2023-03-03T19:01:26.428Z,2023-03-03T19:01:26Z,,,,,,,,,,,,,,,,,,,,,,,,,97i465n07uip7fnpw82v554b8,S. van Bakel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514650935,11,1,1,1,13,eh54mfvjtrttgsg1wbjnvxcqz,0,40.7,55.5,2023-03-03T19:01:26.748Z,2023-03-03T19:01:27Z,4068841741,213,3.7,4068841737,141,53.4,4068841735,140,38.3,4068841739,212,2.9,4068841733,56,Back,,,,,,,,,,97i465n07uip7fnpw82v554b8,S. van Bakel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514650963,26,61,1,1,15,2uuh2bir8ktof0uxfo06lb4ox,1,73.4,38.3,2023-03-03T19:01:29.159Z,2023-03-03T19:01:29Z,4068841871,56,Center,,,,,,,,,,,,,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514650989,27,49,1,1,16,2uuh2bir8ktof0uxfo06lb4ox,1,77.1,45.8,2023-03-03T19:01:29.487Z,2023-03-03T19:04:07Z,,,,,,,,,,,,,,,,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514651013,28,1,1,1,17,2uuh2bir8ktof0uxfo06lb4ox,1,77.1,45.8,2023-03-03T19:01:30.541Z,2023-03-03T19:58:41Z,4068842193,212,9.4,4068842195,213,5.6,4068842187,56,Center,4068845765,22,,4068842191,141,37.1,4068842189,140,84.1,4068845763,210,16,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514651017,29,16,1,1,18,2uuh2bir8ktof0uxfo06lb4ox,1,81.9,37.3,2023-03-03T19:01:31.687Z,2023-03-03T19:58:41Z,4068842219,56,Center,4068844457,374,2023-03-03 19:01:30.434,4068845821,103,32.3,4068845807,29,,4068844453,18,,4068845803,79,,4068845819,102,50.3,4068845827,231,48.4,asn8og4yn5gj4it0qe6vulhat,A. Vellios,,4068844451,72,4068845813,55,28,4068845825,230,98.9,4068842215,22,4068845823,215,4068844461,375,01:16.959,,,,,,,,,,,,,,,,,,
2514651629,12,1,1,2,7,eh54mfvjtrttgsg1wbjnvxcqz,1,50.3,49.1,2023-03-03T19:02:20.924Z,2023-03-03T19:03:40Z,4068845437,189,,4068845425,212,23.8,4068845423,141,27.1,4068845419,140,32.7,4068845427,213,3.8,4068845415,56,Back,4068845429,279,G,,,,97i465n07uip7fnpw82v554b8,S. van Bakel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514651645,13,1,1,2,9,eh54mfvjtrttgsg1wbjnvxcqz,0,32.7,27.1,2023-03-03T19:02:22.589Z,2023-03-03T19:02:24Z,4068845507,212,20.4,4068845509,213,0.2,4068845501,56,Center,4068845511,1,,4068845505,141,33.4,4068845499,157,,4068845503,140,51.7,,,,7wa5hbk41axn5lybd2b7v2978,J. van Hedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514651725,30,49,1,2,15,2uuh2bir8ktof0uxfo06lb4ox,1,72.4,63,2023-03-03T19:02:28.583Z,2023-03-03T19:02:28Z,,,,,,,,,,,,,,,,,,,,,,,,,1rd0zzpp3dn0y7qtxwc57g7h1,R. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514651779,31,1,1,2,15,2uuh2bir8ktof0uxfo06lb4ox,1,72.4,63,2023-03-03T19:02:28.678Z,2023-03-03T19:02:31Z,4068846193,141,86.0,4068846195,212,17.0,4068846191,140,78.7,4068846189,56,Left,4068846197,213,1.2,,,,,,,,,,1rd0zzpp3dn0y7qtxwc57g7h1,R. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514651805,32,1,1,2,17,2uuh2bir8ktof0uxfo06lb4ox,1,83.5,71.1,2023-03-03T19:02:31.238Z,2023-03-03T19:02:32Z,4068846351,212,11.2,4068846345,56,Center,4068846349,141,77.6,4068846353,213,0.4,4068846347,140,93.3,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514651825,33,1,1,2,19,2uuh2bir8ktof0uxfo06lb4ox,0,94.3,74.8,2023-03-03T19:02:32.759Z,2023-03-03T19:02:34Z,4068846443,155,,4068846449,141,44.9,4068846451,212,21.0,4068846453,213,4.5,4068846441,2,,4068846447,140,89.4,4068846445,56,Center,,,,eds7hz8z52qf06c3oug7nivv9,H. Medunjanin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514651855,14,44,1,2,22,eh54mfvjtrttgsg1wbjnvxcqz,1,9.2,55.8,2023-03-03T19:02:35.596Z,2023-03-03T19:02:37Z,4068846617,56,Back,4068846619,285,,4068846687,233,34,,,,,,,,,,,,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514651861,34,44,1,2,22,2uuh2bir8ktof0uxfo06lb4ox,0,90.8,44.2,2023-03-03T19:02:35.597Z,2023-03-03T19:02:37Z,4068846699,233,14,4068846651,56,Center,4068846653,286,,,,,,,,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514651881,15,1,1,2,22,eh54mfvjtrttgsg1wbjnvxcqz,1,7.7,56.6,2023-03-03T19:02:35.868Z,2023-03-03T19:02:38Z,4068846761,213,5.1,4068846755,140,12.1,4068846753,56,Back,4068846757,141,38.9,4068846759,212,12.9,4068846751,3,,,,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514651889,16,61,1,2,24,eh54mfvjtrttgsg1wbjnvxcqz,0,20.4,29.1,2023-03-03T19:02:37.948Z,2023-03-03T19:02:42Z,4068846797,56,Back,,,,,,,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514651983,35,1,1,2,28,2uuh2bir8ktof0uxfo06lb4ox,1,77.5,74.8,2023-03-03T19:02:42.039Z,2023-03-03T19:02:44Z,4068847311,140,87.6,4068847317,213,0.6,4068847313,141,86.2,4068847307,3,,4068847309,56,Left,4068847315,212,13.1,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514651993,36,50,1,2,30,2uuh2bir8ktof0uxfo06lb4ox,1,88.5,88.2,2023-03-03T19:02:43.894Z,2023-03-03T19:03:13Z,4068848149,286,,4068847355,56,Left,4068849679,233,17,,,,,,,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514652217,17,7,1,2,30,eh54mfvjtrttgsg1wbjnvxcqz,0,11.5,11.8,2023-03-03T19:02:43.895Z,2023-03-03T19:04:23Z,4068848455,56,Back,4068848457,285,,4068849649,233,36,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514652183,38,61,1,2,31,2uuh2bir8ktof0uxfo06lb4ox,1,85.1,89.6,2023-03-03T19:02:44.896Z,2023-03-03T19:02:58Z,4068848309,56,Left,,,,,,,,,,,,,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514652239,18,5,1,2,31,eh54mfvjtrttgsg1wbjnvxcqz,1,3.6,-1,2023-03-03T19:02:44.935Z,2023-03-03T19:43:08Z,4068848619,56,Back,4068855299,233,37,4069014127,347,,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514652005,37,5,1,2,31,2uuh2bir8ktof0uxfo06lb4ox,0,96.4,101,2023-03-03T19:02:44.935Z,2023-03-03T19:35:35Z,4068847417,56,Left,4068855343,233,18,4069014143,347,,,,,,,,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
