id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value
2508738007,7,1,1,0,18,1wyg1tunyt7go9tnjea1hjqxb,1,39.5,31.8,2023-02-17T19:01:41.318Z,2023-02-17T19:01:48Z,4037635539,212,31.0,4037635541,213,1.7,4037635535,140,36.0,4037635533,56,Back,4037635537,141,77.0,,,,,,,,,,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738041,8,1,1,0,25,1wyg1tunyt7go9tnjea1hjqxb,1,37.2,77,2023-02-17T19:01:48.133Z,2023-02-17T19:01:50Z,4037635697,141,37.1,4037635701,212,27.4,4037635705,213,4.6,4037635687,56,Back,4037635691,140,33.7,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738093,9,1,1,0,28,1wyg1tunyt7go9tnjea1hjqxb,1,39.6,35.7,2023-02-17T19:01:50.853Z,2023-02-17T19:01:54Z,4037635957,140,38.3,4037635963,213,1.7,4037635961,212,13.3,4037635959,141,55.2,4037635955,56,Back,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738155,10,1,1,0,32,1wyg1tunyt7go9tnjea1hjqxb,1,40.4,66.3,2023-02-17T19:01:54.789Z,2023-02-17T19:01:59Z,4037636205,140,63.7,4037636211,213,0.7,4037636203,56,Left,4037636207,141,95.0,4037636209,212,31.3,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738177,11,1,1,0,36,1wyg1tunyt7go9tnjea1hjqxb,1,70.1,92.4,2023-02-17T19:01:59.077Z,2023-02-17T19:02:01Z,4037636323,141,80.5,4037636319,140,52.2,4037636337,213,3.5,4037636331,212,20.5,4037636315,56,Left,,,,,,,,,,8i6cjao5lwxzaomilei61kbxm,R. Kewal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738269,12,1,1,0,38,1wyg1tunyt7go9tnjea1hjqxb,1,47,73.5,2023-02-17T19:02:00.933Z,2023-02-17T19:02:12Z,4037636743,213,3.7,4037636735,56,Back,4037636737,140,24.5,4037636741,212,28.3,4037636739,141,50.6,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738307,13,1,1,0,49,1wyg1tunyt7go9tnjea1hjqxb,1,25.9,34.2,2023-02-17T19:02:12.181Z,2023-02-17T19:02:16Z,4037636959,141,63.9,4037636955,56,Back,4037636961,212,20.9,4037636963,213,1.3,4037636957,140,31.1,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738335,14,1,1,0,53,1wyg1tunyt7go9tnjea1hjqxb,1,31.5,64,2023-02-17T19:02:16.341Z,2023-02-17T19:02:19Z,4037637111,140,40.5,4037637117,213,5.2,4037637113,141,39.4,4037637109,56,Back,4037637115,212,19.2,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738371,15,1,1,0,56,1wyg1tunyt7go9tnjea1hjqxb,1,40.2,36,2023-02-17T19:02:19.382Z,2023-02-17T19:02:21Z,4037637265,213,4.3,4037637259,140,35.3,4037637261,141,17.4,4037637263,212,13.7,4037637257,56,Back,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738391,16,1,1,0,58,1wyg1tunyt7go9tnjea1hjqxb,1,35,17,2023-02-17T19:02:21.573Z,2023-02-17T19:02:24Z,4037637353,212,12.8,4037637349,140,24.5,4037637355,213,2.6,4037637347,56,Back,4037637351,141,26.5,,,,,,,,,,2wgv0uye88734itwltg3oajo4,J. Kalisvaart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738431,17,1,1,1,1,1wyg1tunyt7go9tnjea1hjqxb,1,23.5,30.4,2023-02-17T19:02:24.517Z,2023-02-17T19:02:29Z,4037637487,56,Back,4037637491,141,59.6,4037637493,212,20.2,4037637495,213,1.4,4037637489,140,27.1,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738473,18,1,1,1,6,1wyg1tunyt7go9tnjea1hjqxb,1,32.7,61.8,2023-02-17T19:02:29.030Z,2023-02-17T19:02:34Z,4037637711,56,Center,4037637719,213,6.2,4037637721,1,,4037637713,140,83.8,4037637715,141,53.6,4037637709,157,,4037637717,212,53.9,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738505,19,1,1,1,11,1wyg1tunyt7go9tnjea1hjqxb,1,84,51.9,2023-02-17T19:02:34.069Z,2023-02-17T19:02:36Z,4037637897,140,84.9,4037637895,56,Center,4037637899,141,34.0,4037637901,212,12.2,4037637903,213,4.8,,,,,,,,,,8o2iv0qhfft5pgzm75ckuo0es,D. Reverson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738547,20,1,1,1,13,1wyg1tunyt7go9tnjea1hjqxb,1,74.1,31.3,2023-02-17T19:02:36.421Z,2023-02-17T19:02:39Z,4037638081,140,70.7,4037638087,213,1.8,4037638079,56,Center,4037638083,141,50.1,4037638085,212,13.3,,,,,,,,,,8i6cjao5lwxzaomilei61kbxm,R. Kewal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738595,21,1,1,1,16,1wyg1tunyt7go9tnjea1hjqxb,1,70.7,49.3,2023-02-17T19:02:39.413Z,2023-02-17T19:02:44Z,4037638319,212,18.1,4037638317,141,24.4,4037638315,140,76.7,4037638313,56,Center,4037638321,213,5.1,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738607,22,1,1,1,21,1wyg1tunyt7go9tnjea1hjqxb,0,83.7,25.6,2023-02-17T19:02:44.550Z,2023-02-17T19:02:45Z,4037638375,140,96.3,4037638379,212,22.2,4037638371,155,,4037638373,56,Center,4037638381,213,0.9,4037638377,141,51.8,,,,,,,8i6cjao5lwxzaomilei61kbxm,R. Kewal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738599,5,52,1,1,22,eh54mfvjtrttgsg1wbjnvxcqz,1,5,47.5,2023-02-17T19:02:45.028Z,2023-02-17T19:02:45Z,,,,,,,,,,,,,,,,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738705,6,80,1,1,35,eh54mfvjtrttgsg1wbjnvxcqz,0,15,49.6,2023-02-17T19:02:58.020Z,2023-02-17T19:02:58Z,,,,,,,,,,,,,,,,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738759,7,1,1,1,37,eh54mfvjtrttgsg1wbjnvxcqz,1,15,49.6,2023-02-17T19:02:59.765Z,2023-02-17T19:03:05Z,4037639177,157,,4037639189,213,0.2,4037639181,56,Center,4037639187,212,49.3,4037639179,198,,4037639191,1,,4037639185,141,62.4,4037639183,140,61.2,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738763,8,61,1,1,42,eh54mfvjtrttgsg1wbjnvxcqz,0,61.2,62.4,2023-02-17T19:03:05.492Z,2023-02-17T19:03:05Z,4037639199,56,Center,,,,,,,,,,,,,,,,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738787,24,50,1,1,43,1wyg1tunyt7go9tnjea1hjqxb,1,33.6,38.4,2023-02-17T19:03:06.451Z,2023-02-17T19:03:08Z,4037639325,233,9,4037639329,286,,4037639299,56,Back,,,,,,,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738775,9,7,1,1,43,eh54mfvjtrttgsg1wbjnvxcqz,0,66.4,61.6,2023-02-17T19:03:06.452Z,2023-02-17T19:03:07Z,4037639317,233,24,4037639255,56,Center,4037639257,285,,,,,,,,,,,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738773,23,49,1,1,43,1wyg1tunyt7go9tnjea1hjqxb,1,28.3,38.8,2023-02-17T19:03:06.596Z,2023-02-17T19:03:06Z,,,,,,,,,,,,,,,,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738847,10,4,1,1,47,eh54mfvjtrttgsg1wbjnvxcqz,1,66.4,61.6,2023-02-17T19:03:10.052Z,2023-02-17T20:03:45Z,4037640439,286,,4037640463,233,25,4037639583,152,,4037639581,56,Center,4037827201,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738833,25,4,1,1,47,1wyg1tunyt7go9tnjea1hjqxb,0,33.6,38.4,2023-02-17T19:03:10.053Z,2023-02-17T20:03:49Z,4037639527,152,,4037639525,56,Back,4037640467,233,10,4037639523,10,,4037639529,285,,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738921,11,1,1,1,58,eh54mfvjtrttgsg1wbjnvxcqz,1,61.2,62.4,2023-02-17T19:03:20.932Z,2023-02-17T20:04:09Z,4037828417,5,,4037640023,212,19.5,4037640025,213,1.6,4037640019,140,61.1,4037640017,56,Left,4037828595,241,,4037640021,141,91.1,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738941,13,1,1,1,59,eh54mfvjtrttgsg1wbjnvxcqz,0,72.5,89.4,2023-02-17T19:03:22.612Z,2023-02-17T19:56:54Z,4037640159,212,2.4,4037640185,286,,4037640161,213,5.9,4037640175,236,,4037640157,141,88.1,4037640155,140,74.6,4037640177,233,26,4037640153,56,Left,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738907,26,74,1,1,59,1wyg1tunyt7go9tnjea1hjqxb,1,26.4,22.4,2023-02-17T19:03:22.613Z,2023-02-17T19:03:25Z,4037639965,56,Back,4037640197,233,13,4037639967,285,,,,,,,,,,,,,,,,,8i6cjao5lwxzaomilei61kbxm,R. Kewal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738931,12,1,1,2,1,eh54mfvjtrttgsg1wbjnvxcqz,0,61.1,91.1,2023-02-17T19:03:23.780Z,2023-02-17T21:26:18Z,4037640095,212,12.0,4037640093,141,89.4,4037640085,56,Left,4037640089,140,72.5,4037640097,213,6.2,,,,,,,,,,b9l12zfckbywukn3ll0vok6lm,T. Kalinauskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738951,14,5,1,2,2,eh54mfvjtrttgsg1wbjnvxcqz,0,73.5,101,2023-02-17T19:03:25.637Z,2023-02-17T19:53:21Z,4037640223,56,Left,4037640225,347,,4037640277,233,27,,,,,,,,,,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738957,27,5,1,2,2,1wyg1tunyt7go9tnjea1hjqxb,1,26.5,-1,2023-02-17T19:03:25.637Z,2023-02-17T19:03:27Z,4037640255,56,Back,4037640257,347,,4037640271,233,14,,,,,,,,,,,,,,,,8i6cjao5lwxzaomilei61kbxm,R. Kewal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739037,28,1,1,2,4,1wyg1tunyt7go9tnjea1hjqxb,1,26.4,0,2023-02-17T19:03:27.045Z,2023-02-17T19:03:33Z,4037640637,212,18.1,4037640633,140,19.1,4037640635,141,23.3,4037640631,56,Back,4037640629,107,,4037640639,213,2.0,,,,,,,2wgv0uye88734itwltg3oajo4,J. Kalisvaart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739105,29,1,1,2,10,1wyg1tunyt7go9tnjea1hjqxb,1,28.6,23.6,2023-02-17T19:03:33.637Z,2023-02-17T19:03:40Z,4037641057,213,3.1,4037641053,141,24.1,4037641055,212,17.2,4037641049,56,Back,4037641051,140,12.2,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739109,30,4,1,2,15,1wyg1tunyt7go9tnjea1hjqxb,1,24,9.2,2023-02-17T19:03:37.941Z,2023-02-17T19:03:46Z,4037641069,285,,4037641061,13,,4037641067,152,,4037641187,233,15,4037641065,56,Back,4037641063,294,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739123,15,4,1,2,15,eh54mfvjtrttgsg1wbjnvxcqz,0,76,90.8,2023-02-17T19:03:37.942Z,2023-02-17T19:58:09Z,4037641327,233,30,4037641147,286,,4037641143,152,,4037641139,13,,4037641291,294,,4037641141,56,Left,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739359,31,1,1,2,41,1wyg1tunyt7go9tnjea1hjqxb,0,15.7,12.9,2023-02-17T19:04:03.844Z,2023-02-17T19:04:05Z,4037642457,56,Back,4037642467,1,,4037642465,213,0.5,4037642453,155,,4037642455,152,,4037642463,212,33.8,4037642451,5,,4037642459,140,44.5,b1h2eiqxic31ioxbs1zjd709g,L. Postma,4037642461,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739387,16,1,1,2,44,eh54mfvjtrttgsg1wbjnvxcqz,1,63.4,77.3,2023-02-17T19:04:06.851Z,2023-02-17T19:04:09Z,4037642597,56,Back,4037642605,213,3.0,4037642603,212,24.4,4037642599,140,40.4,4037642601,141,82.3,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739391,17,49,1,2,46,eh54mfvjtrttgsg1wbjnvxcqz,1,40.4,82.3,2023-02-17T19:04:09.492Z,2023-02-17T19:04:09Z,,,,,,,,,,,,,,,,,,,,,,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739407,18,1,1,2,46,eh54mfvjtrttgsg1wbjnvxcqz,0,40.4,82.3,2023-02-17T19:04:09.701Z,2023-02-17T19:04:10Z,4037642687,213,5.8,4037642679,56,Center,4037642685,212,48.5,4037642683,141,51.5,4037642677,157,,4037642689,1,,4037642681,140,82.1,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739415,32,49,1,2,48,1wyg1tunyt7go9tnjea1hjqxb,1,19.5,39.8,2023-02-17T19:04:11.620Z,2023-02-17T19:04:11Z,,,,,,,,,,,,,,,,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739433,33,3,1,2,50,1wyg1tunyt7go9tnjea1hjqxb,0,18.3,36.6,2023-02-17T19:04:13.589Z,2023-02-17T19:04:16Z,4037642979,233,19,4037642839,285,,4037642837,56,Back,,,,,,,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739455,19,7,1,2,50,eh54mfvjtrttgsg1wbjnvxcqz,0,81.7,63.4,2023-02-17T19:04:13.590Z,2023-02-17T19:04:16Z,4037642939,286,,4037642937,56,Center,4037642971,233,33,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739481,20,49,1,2,54,eh54mfvjtrttgsg1wbjnvxcqz,1,75.6,66.9,2023-02-17T19:04:17.331Z,2023-02-17T19:04:17Z,,,,,,,,,,,,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739499,21,1,1,2,54,eh54mfvjtrttgsg1wbjnvxcqz,1,75.6,66.9,2023-02-17T19:04:17.412Z,2023-02-17T19:04:18Z,4037643071,56,Center,4037643073,140,95.8,4037643075,141,75.0,4037643079,213,0.3,4037643077,212,21.9,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739501,22,1,1,2,56,eh54mfvjtrttgsg1wbjnvxcqz,0,95.8,75,2023-02-17T19:04:18.804Z,2023-02-17T19:04:19Z,4037643107,213,4.4,4037643099,56,Center,4037643101,140,91.2,4037643103,141,52.1,4037643105,212,16.3,,,,,,,,,,b9l12zfckbywukn3ll0vok6lm,T. Kalinauskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739507,34,12,1,2,56,1wyg1tunyt7go9tnjea1hjqxb,1,8.2,42.7,2023-02-17T19:04:19.444Z,2023-02-17T19:04:20Z,4037643137,140,0.0,4037643143,213,3.9,4037643135,56,Back,4037643197,167,,4037643141,212,13.9,4037643139,141,28.0,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739549,23,6,1,2,57,eh54mfvjtrttgsg1wbjnvxcqz,1,96.1,62,2023-02-17T19:04:20.295Z,2023-02-17T19:45:28Z,4037643361,56,Center,4037643363,73,,4037643377,233,35,,,,,,,,,,,,,,,,b9l12zfckbywukn3ll0vok6lm,T. Kalinauskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739513,35,6,1,2,57,1wyg1tunyt7go9tnjea1hjqxb,0,3.9,38,2023-02-17T19:04:20.295Z,2023-02-17T19:04:24Z,4037643151,73,,4037643381,233,23,4037643149,56,Back,,,,,,,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739787,24,1,1,3,21,eh54mfvjtrttgsg1wbjnvxcqz,0,99.5,99.5,2023-02-17T19:04:44.645Z,2023-02-17T19:04:49Z,4037644547,56,Center,4037644545,223,,4037644543,155,,4037644551,141,47.8,4037644557,1,,4037644555,213,4.5,4037644549,140,90.6,4037644539,2,,b9l12zfckbywukn3ll0vok6lm,T. Kalinauskas,4037644541,6,,4037644553,212,36.4,,,,,,,,,,,,,,,,,,,,,,,,,
