id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2481361629,9,1,1,0,33,6lzy9iiqoysvtdsgx719fng9n,1,32.2,8.5,2022-11-04T19:03:38.775Z,2022-11-04T19:03:44Z,3893568261,141,21.5,3893568267,213,1.1,3893568259,140,36.6,3893568257,56,Back,3893568263,212,10.0,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481361613,8,43,1,0,37,z9phg19papi9f5fd6qxzr836,1,0,0,2022-11-04T19:03:42.539Z,2022-11-04T19:03:48Z,3893568725,144,61,3893568173,56,Center,,,,,,,,,,,,,,,,,,,1amx0jc0ey5w1z9g3f3nb9t2i,A. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481361635,10,1,1,0,38,6lzy9iiqoysvtdsgx719fng9n,0,36.6,21.5,2022-11-04T19:03:43.864Z,2022-11-04T19:03:44Z,3893568301,212,3.9,3893568297,140,39.0,3893568299,141,25.8,3893568295,56,Back,3893568303,213,0.9,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481361681,11,4,1,0,38,6lzy9iiqoysvtdsgx719fng9n,1,38.8,28.4,2022-11-04T19:03:43.899Z,2022-11-04T19:03:47Z,3893568513,10,,3893568515,56,Back,3893568519,286,,3893568517,152,,3893568557,233,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481361673,9,4,1,0,38,z9phg19papi9f5fd6qxzr836,0,61.2,71.6,2022-11-04T19:03:43.900Z,2022-11-04T19:53:36Z,3893568487,56,Center,3893568489,152,,3893568491,285,,3893568599,233,11,3893568485,10,,,,,,,,,,,1amx0jc0ey5w1z9g3f3nb9t2i,A. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481361775,12,1,1,0,43,6lzy9iiqoysvtdsgx719fng9n,1,41.8,31.3,2022-11-04T19:03:48.599Z,2022-11-04T19:03:52Z,3893568989,212,20.6,3893568991,213,1.9,3893568985,140,35.2,3893568979,5,,3893568981,152,,3893568987,141,59.9,3893568983,56,Back,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481361789,13,1,1,0,47,6lzy9iiqoysvtdsgx719fng9n,1,35.2,61.8,2022-11-04T19:03:52.040Z,2022-11-04T19:03:53Z,3893569067,141,89.1,3893569069,212,19.4,3893569063,56,Back,3893569065,140,40.5,3893569071,213,1.3,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481361829,14,1,1,0,48,6lzy9iiqoysvtdsgx719fng9n,1,40.5,89.1,2022-11-04T19:03:53.239Z,2022-11-04T19:03:56Z,3893569289,56,Back,3893569297,213,4.8,3893569291,140,42.1,3893569293,141,69.7,3893569295,212,13.3,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481361857,15,1,1,0,51,6lzy9iiqoysvtdsgx719fng9n,1,42.9,67.9,2022-11-04T19:03:56.487Z,2022-11-04T19:03:57Z,3893569421,213,4.5,3893569419,212,30.8,3893569415,140,35.6,3893569417,141,24.1,3893569413,56,Back,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481361909,16,1,1,0,52,6lzy9iiqoysvtdsgx719fng9n,1,35.6,24.1,2022-11-04T19:03:57.831Z,2022-11-04T19:49:39Z,3893569699,140,53.2,3893569705,213,5.6,3893569697,56,Right,3893569701,141,3.4,3893569703,212,23.2,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481361915,17,1,1,0,58,6lzy9iiqoysvtdsgx719fng9n,1,61.1,13.4,2022-11-04T19:04:03.895Z,2022-11-04T19:49:45Z,3893757449,140,72.7,3893569733,56,Right,3893757455,213,5.8,3893757451,141,2.9,3893757453,212,14.1,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481361923,18,1,1,1,0,6lzy9iiqoysvtdsgx719fng9n,0,71.9,3.2,2022-11-04T19:04:05.207Z,2022-11-04T19:04:07Z,3893569915,233,10,3893569795,140,73.0,3893569801,213,0.8,3893569919,286,,3893569799,212,1.7,3893569913,236,,3893569793,56,Right,3893569797,141,5.0,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481361941,10,74,1,1,0,z9phg19papi9f5fd6qxzr836,1,27.9,88.1,2022-11-04T19:04:05.208Z,2022-11-04T19:53:42Z,3893569895,285,,3893569893,56,Back,3893569943,233,18,,,,,,,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481361947,11,49,1,1,2,z9phg19papi9f5fd6qxzr836,1,27.9,88.1,2022-11-04T19:04:07.755Z,2022-11-04T19:04:07Z,,,,,,,,,,,,,,,,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481361959,12,1,1,1,3,z9phg19papi9f5fd6qxzr836,1,27.9,88.1,2022-11-04T19:04:08.252Z,2022-11-04T19:04:09Z,3893570005,213,0.0,3893569997,56,Back,3893570003,212,21.6,3893570001,141,89.1,3893569999,140,48.5,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481361979,13,1,1,1,3,z9phg19papi9f5fd6qxzr836,1,48.5,89.1,2022-11-04T19:04:08.939Z,2022-11-04T19:04:10Z,3893570091,212,21.9,3893570079,56,Center,3893570089,141,63.7,3893570095,213,5.4,3893570083,140,61.3,,,,,,,,,,7kntrrc80dcadt8umvqf6qfe2,J. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362003,14,1,1,1,4,z9phg19papi9f5fd6qxzr836,1,61.3,63.7,2022-11-04T19:04:09.963Z,2022-11-04T19:04:11Z,3893570207,141,88.4,3893570211,213,0.8,3893570209,212,23.4,3893570203,56,Left,3893570205,140,76.8,,,,,,,,,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362039,15,1,1,1,6,z9phg19papi9f5fd6qxzr836,1,76.8,88.4,2022-11-04T19:04:11.547Z,2022-11-04T19:04:15Z,3893570367,140,95.0,3893570365,56,Left,3893570371,212,19.6,3893570373,213,6.1,3893570369,141,82.0,,,,,,,,,,1tmihr54maqj0h7785cg9ez56,M. Suray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362045,16,1,1,1,10,z9phg19papi9f5fd6qxzr836,0,95,82,2022-11-04T19:04:15.148Z,2022-11-04T19:04:16Z,3893570415,212,17.3,3893570413,141,56.6,3893570405,2,,3893570409,56,Center,3893570417,213,4.8,3893570411,140,96.2,,,,,,,1amx0jc0ey5w1z9g3f3nb9t2i,A. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362051,19,52,1,1,11,6lzy9iiqoysvtdsgx719fng9n,1,4.2,49.9,2022-11-04T19:04:16.663Z,2022-11-04T19:04:42Z,,,,,,,,,,,,,,,,,,,,,,,,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362201,20,1,1,1,21,6lzy9iiqoysvtdsgx719fng9n,1,9.8,51.3,2022-11-04T19:04:26.408Z,2022-11-04T19:04:30Z,3893571267,287,,3893571239,213,0.3,3893571235,212,35.8,3893571227,123,,3893571243,1,,3893571231,140,41.8,3893571233,141,69.3,3893571229,56,Back,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362275,21,1,1,1,26,6lzy9iiqoysvtdsgx719fng9n,1,68.9,72.7,2022-11-04T19:04:31.975Z,2022-11-04T19:04:35Z,3893571583,213,1.3,3893571575,56,Left,3893571579,141,87.4,3893571581,212,10.4,3893571577,140,71.7,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362309,22,1,1,1,30,6lzy9iiqoysvtdsgx719fng9n,1,72.4,73.2,2022-11-04T19:04:35.095Z,2022-11-04T19:04:37Z,3893571759,140,63.8,3893571763,212,12.6,3893571761,141,60.2,3893571765,213,3.9,3893571757,56,Center,,,,,,,,,,dlgqk5qe96gaxeq8vu4dozyms,G. Misehouy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362359,23,1,1,1,32,6lzy9iiqoysvtdsgx719fng9n,1,63.4,50,2022-11-04T19:04:37.495Z,2022-11-04T19:04:41Z,3893571979,212,13.4,3893571981,213,4.9,3893571975,140,65.8,3893571977,141,30.7,3893571973,56,Center,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362419,24,1,1,1,41,6lzy9iiqoysvtdsgx719fng9n,1,64.2,24.9,2022-11-04T19:04:46.647Z,2022-11-04T19:04:47Z,3893572279,212,2.9,3893572281,213,1.7,3893572275,140,63.9,3893572277,141,29.2,3893572273,56,Center,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362441,25,1,1,1,42,6lzy9iiqoysvtdsgx719fng9n,1,63.9,29.2,2022-11-04T19:04:47.063Z,2022-11-04T19:04:48Z,3893572381,56,Right,3893572387,140,53.0,3893572393,213,3.7,3893572391,212,13.9,3893572389,141,17.6,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362455,26,1,1,1,43,6lzy9iiqoysvtdsgx719fng9n,1,41.3,24.6,2022-11-04T19:04:48.359Z,2022-11-04T19:04:49Z,3893572461,212,15.7,3893572455,56,Back,3893572459,141,47.3,3893572463,213,1.8,3893572457,140,38.4,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362489,27,1,1,1,44,6lzy9iiqoysvtdsgx719fng9n,1,38.4,47.3,2022-11-04T19:04:49.063Z,2022-11-04T19:04:51Z,3893572663,140,44.0,3893572665,141,67.9,3893572667,212,15.2,3893572661,56,Back,3893572669,213,1.2,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362513,28,1,1,1,46,6lzy9iiqoysvtdsgx719fng9n,1,46.7,73,2022-11-04T19:04:51.815Z,2022-11-04T19:04:53Z,3893572771,140,42.8,3893572777,213,4.3,3893572769,56,Back,3893572775,212,11.1,3893572773,141,57.9,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362545,29,1,1,1,48,6lzy9iiqoysvtdsgx719fng9n,1,43.8,53.6,2022-11-04T19:04:53.559Z,2022-11-04T19:04:57Z,3893572949,213,4.8,3893572941,56,Back,3893572947,212,20.6,3893572943,140,44.9,3893572945,141,23.4,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362555,30,1,1,1,52,6lzy9iiqoysvtdsgx719fng9n,1,46.3,28.8,2022-11-04T19:04:57.351Z,2022-11-04T19:04:59Z,3893572993,141,52.7,3893572995,212,16.4,3893572991,140,43.9,3893572997,213,1.7,3893572989,56,Back,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362587,31,1,1,1,54,6lzy9iiqoysvtdsgx719fng9n,1,45.6,54.3,2022-11-04T19:04:59.303Z,2022-11-04T19:05:01Z,3893573137,141,88.7,3893573139,212,23.5,3893573141,213,1.5,3893573135,140,47.3,3893573133,56,Back,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362619,32,1,1,1,56,6lzy9iiqoysvtdsgx719fng9n,1,47.3,88.9,2022-11-04T19:05:01.479Z,2022-11-04T19:05:04Z,3893573317,141,68.8,3893573313,56,Center,3893573321,213,5.3,3893573319,212,16.6,3893573315,140,56.2,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362633,33,3,1,1,59,6lzy9iiqoysvtdsgx719fng9n,0,54,48.8,2022-11-04T19:05:04.214Z,2022-11-04T19:05:08Z,3893573369,56,Center,3893573371,286,,3893573643,233,18,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362685,18,7,1,1,59,z9phg19papi9f5fd6qxzr836,0,46,51.2,2022-11-04T19:05:04.215Z,2022-11-04T19:05:08Z,3893573617,233,33,3893573611,56,Back,3893573613,285,,,,,,,,,,,,,,,,,1tmihr54maqj0h7785cg9ez56,M. Suray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362651,17,43,1,1,59,z9phg19papi9f5fd6qxzr836,1,0,0,2022-11-04T19:05:04.843Z,2022-11-04T19:05:10Z,3893573471,213,3.1,3893573459,56,Back,3893573463,140,38.6,3893573469,212,0,3893573825,144,1,3893573467,141,48.4,,,,,,,1tmihr54maqj0h7785cg9ez56,M. Suray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362667,34,1,1,2,1,6lzy9iiqoysvtdsgx719fng9n,0,52.5,67.8,2022-11-04T19:05:06.424Z,2022-11-04T19:05:09Z,3893573543,141,65.8,3893573541,140,53.8,3893573547,213,5.5,3893573713,236,,3893573539,56,Center,3893573719,286,,3893573545,212,1.9,3893573715,233,19,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362699,19,74,1,2,1,z9phg19papi9f5fd6qxzr836,1,48.3,70.3,2022-11-04T19:05:06.425Z,2022-11-04T19:53:42Z,3893573675,56,Back,3893573721,233,34,3893573679,285,,,,,,,,,,,,,,,,,1tmihr54maqj0h7785cg9ez56,M. Suray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362775,35,1,1,2,8,6lzy9iiqoysvtdsgx719fng9n,1,69.7,73,2022-11-04T19:05:13.559Z,2022-11-04T19:05:14Z,3893574137,56,Left,3893574145,141,81.8,3893574149,213,2.1,3893574147,212,6.8,3893574141,140,66.7,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362807,36,1,1,2,9,6lzy9iiqoysvtdsgx719fng9n,1,67.2,82.7,2022-11-04T19:05:14.327Z,2022-11-04T19:05:17Z,3893574303,56,Left,3893574305,140,71.7,3893574307,141,94.4,3893574311,213,1.0,3893574309,212,9.3,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362821,37,1,1,2,12,6lzy9iiqoysvtdsgx719fng9n,1,68.6,75.7,2022-11-04T19:05:17.271Z,2022-11-04T19:05:18Z,3893574383,140,63.0,3893574385,141,74.7,3893574381,56,Center,3893574387,212,5.9,3893574389,213,3.3,,,,,,,,,,dlgqk5qe96gaxeq8vu4dozyms,G. Misehouy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
