id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/8/value,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value,qualifier/16/value
2448083027,5,1,1,1,1,e8hiwrw6ocxm5iht6sp7jiv19,1,49.8,50.1,2022-08-19T18:04:10.289Z,2022-08-19T18:04:21Z,3716861355,213,3.4,3716861347,56,Back,3716861357,279,G,3716861349,140,24.1,3716861353,212,27.9,3716861351,141,39.5,3716861945,189,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448083049,6,3,1,1,3,e8hiwrw6ocxm5iht6sp7jiv19,0,30,48.9,2022-08-19T18:04:11.729Z,2022-08-19T18:04:14Z,3716861575,233,9,3716861465,285,,3716861463,56,Back,,,,,,,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448083063,9,7,1,1,3,bqm1bnp1bh2apyudlz1o1whr3,1,70,51.1,2022-08-19T18:04:11.730Z,2022-08-19T18:04:14Z,3716861567,233,6,3716861521,56,Center,3716861571,286,,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448083069,10,49,1,1,5,bqm1bnp1bh2apyudlz1o1whr3,1,65.8,44,2022-08-19T18:04:13.626Z,2022-08-19T18:04:13Z,,,,,,,,,,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448083081,11,1,1,1,5,bqm1bnp1bh2apyudlz1o1whr3,0,66.5,44.9,2022-08-19T18:04:13.882Z,2022-08-19T18:04:15Z,3716861597,56,Center,3716861603,212,21.6,3716861605,213,5.9,3716861599,140,85.8,3716861601,141,33.9,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448083097,7,12,1,1,6,e8hiwrw6ocxm5iht6sp7jiv19,1,14.5,60.3,2022-08-19T18:04:15.458Z,2022-08-19T18:04:17Z,3716861677,212,30.6,3716861673,140,2.4,3716861675,141,100.0,3716861679,213,2.0,3716861731,167,,3716861671,56,Back,,,,,,,5n5otf2ldw9w4nbm8zjabnd1x,D. Werker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448083105,8,5,1,1,7,e8hiwrw6ocxm5iht6sp7jiv19,0,8.4,101.4,2022-08-19T18:04:16.218Z,2022-08-19T18:13:52Z,3716861717,347,,3716862241,233,12,3716861715,56,Back,,,,,,,,,,,,,,,,5n5otf2ldw9w4nbm8zjabnd1x,D. Werker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448083185,12,5,1,1,7,bqm1bnp1bh2apyudlz1o1whr3,1,91.6,-1.4,2022-08-19T18:04:16.218Z,2022-08-19T18:04:26Z,3716862225,233,8,3716862145,347,,3716862143,56,Right,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448083247,13,1,1,1,19,bqm1bnp1bh2apyudlz1o1whr3,1,85.5,0,2022-08-19T18:04:28.218Z,2022-08-19T18:04:35Z,3716862479,107,,3716862481,56,Right,3716862489,213,1.3,3716862483,140,87.1,3716862485,141,7.6,3716862487,212,6.3,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448083303,14,61,1,1,24,bqm1bnp1bh2apyudlz1o1whr3,0,87.1,7.6,2022-08-19T18:04:32.553Z,2022-08-19T18:04:32Z,3716862767,56,Right,,,,,,,,,,,,,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448083453,9,5,1,1,25,e8hiwrw6ocxm5iht6sp7jiv19,1,12.4,101.5,2022-08-19T18:04:33.561Z,2022-08-19T18:13:52Z,3716863517,56,Back,3716863519,347,,3716863533,233,15,,,,,,,,,,,,,,,,5n5otf2ldw9w4nbm8zjabnd1x,D. Werker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448083313,15,5,1,1,25,bqm1bnp1bh2apyudlz1o1whr3,0,87.6,-1.5,2022-08-19T18:04:33.561Z,2022-08-19T18:04:43Z,3716863587,233,9,3716862815,56,Right,3716862817,347,,,,,,,,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448083517,10,1,1,1,34,e8hiwrw6ocxm5iht6sp7jiv19,0,14.5,100,2022-08-19T18:04:43.089Z,2022-08-19T18:04:48Z,3716863887,140,55.2,3716863893,213,6.2,3716863883,107,,3716863891,212,42.8,3716863895,1,,3716863885,56,Left,3716863889,141,97.1,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448083531,16,49,1,1,40,bqm1bnp1bh2apyudlz1o1whr3,1,40.8,7.3,2022-08-19T18:04:49.130Z,2022-08-19T18:04:49Z,,,,,,,,,,,,,,,,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448083617,17,1,1,1,42,bqm1bnp1bh2apyudlz1o1whr3,1,23.1,8,2022-08-19T18:04:50.666Z,2022-08-19T18:04:56Z,3716864401,140,12.4,3716864407,213,2.0,3716864399,56,Back,3716864405,212,25.8,3716864403,141,42.2,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448083657,18,1,1,1,48,bqm1bnp1bh2apyudlz1o1whr3,1,10.7,46.6,2022-08-19T18:04:56.665Z,2022-08-19T18:05:00Z,3716864647,141,17.7,3716864651,213,4.8,3716864643,56,Back,3716864645,140,12.7,3716864649,212,19.8,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448083689,19,1,1,1,51,bqm1bnp1bh2apyudlz1o1whr3,1,12.4,15.8,2022-08-19T18:05:00.489Z,2022-08-19T18:05:02Z,3716864813,141,33.3,3716864817,213,0.8,3716864811,140,23.7,3716864809,56,Back,3716864815,212,16.8,,,,,,,,,,90rgtmdx8g43vz2pvp0hxotwq,R. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448083725,20,1,1,1,54,bqm1bnp1bh2apyudlz1o1whr3,1,26.2,34.5,2022-08-19T18:05:02.857Z,2022-08-19T18:05:05Z,3716864999,140,35.7,3716865003,212,19.3,3716865001,141,58.8,3716865005,213,1.0,3716864997,56,Back,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448083751,21,1,1,1,57,bqm1bnp1bh2apyudlz1o1whr3,1,35.7,57.8,2022-08-19T18:05:05.529Z,2022-08-19T18:05:06Z,3716865119,213,4.0,3716865109,140,31.2,3716865113,141,50.3,3716865115,212,7.0,3716865107,56,Back,,,,,,,,,,6clycir6laxvycsr4yjh9iwa1,O. Džepar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448083839,22,1,1,1,58,bqm1bnp1bh2apyudlz1o1whr3,1,31.1,50.9,2022-08-19T18:05:06.825Z,2022-08-19T18:05:12Z,3716865581,212,28.2,3716865573,56,Back,3716865575,140,34.4,3716865587,213,1.4,3716865577,141,92.1,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448083865,23,1,1,2,4,bqm1bnp1bh2apyudlz1o1whr3,0,57.4,95.9,2022-08-19T18:05:12.569Z,2022-08-19T18:05:14Z,3716865701,56,Left,3716865709,141,85.6,3716865713,212,24.6,3716865715,213,6.0,3716865705,140,79.9,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448083871,11,49,1,2,5,e8hiwrw6ocxm5iht6sp7jiv19,1,24.2,14.7,2022-08-19T18:05:14.224Z,2022-08-19T18:05:14Z,,,,,,,,,,,,,,,,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448083903,12,1,1,2,6,e8hiwrw6ocxm5iht6sp7jiv19,1,24.2,14.7,2022-08-19T18:05:15.074Z,2022-08-19T18:05:17Z,3716865943,212,15.5,3716865939,140,37.2,3716865941,141,3.8,3716865945,213,5.8,3716865937,56,Back,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448083905,13,61,1,2,8,e8hiwrw6ocxm5iht6sp7jiv19,0,36,1.7,2022-08-19T18:05:16.993Z,2022-08-19T18:05:17Z,3716865955,56,Back,,,,,,,,,,,,,,,,,,,,,,cp732f8tqz91xeahijtd35rd,J. Wehrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448083907,14,5,1,2,8,e8hiwrw6ocxm5iht6sp7jiv19,0,31.1,-1.8,2022-08-19T18:05:17.304Z,2022-08-19T18:13:53Z,3716865961,56,Back,3716866329,233,24,3716865963,347,,,,,,,,,,,,,,,,,cp732f8tqz91xeahijtd35rd,J. Wehrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448083971,24,5,1,2,8,bqm1bnp1bh2apyudlz1o1whr3,1,68.9,101.8,2022-08-19T18:05:17.304Z,2022-08-19T18:05:23Z,3716866285,347,,3716866283,56,Left,3716866313,233,14,,,,,,,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448084007,25,1,1,2,13,bqm1bnp1bh2apyudlz1o1whr3,0,74.9,100,2022-08-19T18:05:22.329Z,2022-08-19T18:05:24Z,3716866469,212,20.1,3716866471,213,5.8,3716866461,107,,3716866467,141,89.3,3716866463,56,Left,3716866465,140,92.2,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448084025,15,1,1,2,15,e8hiwrw6ocxm5iht6sp7jiv19,1,13.3,9.7,2022-08-19T18:05:24.384Z,2022-08-19T18:05:25Z,3716866589,140,25.4,3716866591,141,6.1,3716866593,212,12.9,3716866595,213,6.1,3716866587,56,Back,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448084029,16,49,1,2,17,e8hiwrw6ocxm5iht6sp7jiv19,1,26.2,4.6,2022-08-19T18:05:25.617Z,2022-08-19T18:05:26Z,,,,,,,,,,,,,,,,,,,,,,,,,cp732f8tqz91xeahijtd35rd,J. Wehrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448084041,17,1,1,2,17,e8hiwrw6ocxm5iht6sp7jiv19,0,26.2,4.6,2022-08-19T18:05:25.761Z,2022-08-19T18:05:32Z,3716866641,140,13.8,3716866647,213,2.7,3716866639,56,Back,3716866643,141,14.3,3716866645,212,14.6,,,,,,,,,,cp732f8tqz91xeahijtd35rd,J. Wehrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448084051,26,49,1,2,18,bqm1bnp1bh2apyudlz1o1whr3,1,90.3,84.8,2022-08-19T18:05:27.305Z,2022-08-19T18:05:27Z,,,,,,,,,,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448084075,27,1,1,2,19,bqm1bnp1bh2apyudlz1o1whr3,1,90.4,87.7,2022-08-19T18:05:27.833Z,2022-08-19T18:05:30Z,3716866817,140,89.0,3716866823,213,4.6,3716866819,141,71.5,3716866821,212,11.1,3716866815,56,Center,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448084083,28,1,1,2,21,bqm1bnp1bh2apyudlz1o1whr3,0,90.4,70.8,2022-08-19T18:05:30.009Z,2022-08-19T18:05:31Z,3716866869,212,23.2,3716866871,213,4.2,3716866867,141,40.7,3716866859,56,Center,3716866863,140,80.0,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448084141,18,12,1,2,23,e8hiwrw6ocxm5iht6sp7jiv19,1,16.8,54.9,2022-08-19T18:05:31.569Z,2022-08-19T18:05:35Z,3716867135,56,Back,3716867141,212,19.3,3716867137,140,31.9,3716867143,213,0.6,3716867139,141,71.2,,,,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448084157,29,1,1,2,27,bqm1bnp1bh2apyudlz1o1whr3,1,65.5,27.4,2022-08-19T18:05:35.576Z,2022-08-19T18:05:36Z,3716867191,56,Center,3716867197,212,16.6,3716867193,140,80.7,3716867199,213,0.3,3716867195,141,34.3,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448084179,30,1,1,2,27,bqm1bnp1bh2apyudlz1o1whr3,1,80.7,34.3,2022-08-19T18:05:36.256Z,2022-08-19T18:11:43Z,3716867309,141,48.4,3716867311,212,14.0,3716869059,154,,3716869055,210,13,3716867305,56,Center,3716867313,213,2.4,3716867307,140,71.0,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2448084183,31,13,1,2,28,bqm1bnp1bh2apyudlz1o1whr3,1,71,48.4,2022-08-19T18:05:37.161Z,2022-08-19T18:11:43Z,3716867327,18,,3716868597,72,,3716869101,55,30,3716869111,230,98.9,3716869109,103,76.4,3716867323,22,,3716869097,29,,3716869113,231,49.5,6clycir6laxvycsr4yjh9iwa1,O. Džepar,,3716894127,215,3716867331,56,Center,3716869095,77,,3716869099,154,3716869107,102,56.8,,,,,,,,,,,,,,,,,,,,,,,
2448084147,19,5,1,2,29,e8hiwrw6ocxm5iht6sp7jiv19,1,-0.9,38.8,2022-08-19T18:05:37.760Z,2022-08-19T18:05:43Z,3716867163,346,,3716867393,233,32,3716867161,56,Back,,,,,,,,,,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448084191,32,5,1,2,29,bqm1bnp1bh2apyudlz1o1whr3,0,100.9,61.2,2022-08-19T18:05:37.760Z,2022-08-19T18:13:53Z,3716867379,346,,3716867377,56,Center,3716867397,233,19,,,,,,,,,,,,,,,,6clycir6laxvycsr4yjh9iwa1,O. Džepar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448084507,20,1,1,2,45,e8hiwrw6ocxm5iht6sp7jiv19,0,4.3,40.9,2022-08-19T18:05:53.992Z,2022-08-19T18:09:25Z,3716869133,212,66.7,3716869123,124,,3716869137,1,,3716869127,56,Center,3716869131,141,59.6,3716883891,189,,3716869125,155,,3716869135,213,0.2,4xjwsmhvtnq3f2bgyd4mjqq96,H. Wentges,,3716869129,140,3716869139,237,,,,,,,,,,,,,,,,66.7,,,,,,,,,,,,,,,,
2448085681,36,44,1,2,48,e8hiwrw6ocxm5iht6sp7jiv19,1,60.7,73.9,2022-08-19T18:05:56.775Z,2022-08-19T18:09:26Z,3716880703,233,48,3716874885,56,Center,3716874887,286,,,,,,,,,,,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448085367,48,44,1,2,48,bqm1bnp1bh2apyudlz1o1whr3,0,39.3,26.1,2022-08-19T18:05:56.776Z,2022-08-19T18:08:39Z,3716880711,233,36,3716873271,285,,3716873269,56,Back,,,,,,,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448086837,55,1,1,2,49,e8hiwrw6ocxm5iht6sp7jiv19,0,53.8,67.9,2022-08-19T18:05:58.111Z,2022-08-19T18:08:52Z,3716881013,3,,3716881017,56,Center,3716881025,213,0.0,3716881015,168,,3716881021,141,69.0,3716881023,212,19.9,3716881491,189,,3716881019,140,72.7,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
