id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2533148997,11,45,1,0,44,eh54mfvjtrttgsg1wbjnvxcqz,0,70.8,16.8,2023-04-14T18:02:55.640Z,2023-04-14T18:02:57Z,4187754607,286,,4187754707,233,17,4187754605,56,Right,,,,,,,,,,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149009,17,3,1,0,44,b94pf87be9ojdgnrs5mst80un,1,29.2,83.2,2023-04-14T18:02:55.640Z,2023-04-14T18:02:57Z,4187754669,233,11,4187754665,56,Back,4187754667,285,,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149055,18,1,1,0,44,b94pf87be9ojdgnrs5mst80un,1,26.9,86,2023-04-14T18:02:56.525Z,2023-04-14T18:03:00Z,4187754987,141,61.8,4187754991,213,3.8,4187754983,56,Back,4187754985,140,7.0,4187754989,212,26.6,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149123,19,1,1,0,48,b94pf87be9ojdgnrs5mst80un,1,12.1,42.7,2023-04-14T18:03:00.213Z,2023-04-14T18:03:04Z,4187755333,141,9.2,4187755337,213,5.4,4187755329,56,Back,4187755331,140,29.2,4187755335,212,29.0,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149153,20,1,1,0,53,b94pf87be9ojdgnrs5mst80un,1,28.7,26.7,2023-04-14T18:03:04.733Z,2023-04-14T18:03:06Z,4187755503,212,29.2,4187755497,56,Back,4187755499,140,25.3,4187755505,213,1.7,4187755501,141,69.3,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149163,21,1,1,0,55,b94pf87be9ojdgnrs5mst80un,1,25.1,70.9,2023-04-14T18:03:06.701Z,2023-04-14T18:03:07Z,4187755569,141,64.0,4187755565,56,Back,4187755573,213,5.8,4187755567,140,32.7,4187755571,212,9.3,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149249,22,1,1,0,56,b94pf87be9ojdgnrs5mst80un,1,32.7,64,2023-04-14T18:03:07.677Z,2023-04-14T18:03:14Z,4187755985,56,Back,4187755997,212,25.6,4187755993,141,52.1,4187755989,140,9.6,4187755999,213,3.5,,,,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149371,23,1,1,1,2,b94pf87be9ojdgnrs5mst80un,1,7.7,44.5,2023-04-14T18:03:14.597Z,2023-04-14T18:03:22Z,4187756533,141,38.3,4187756529,56,Back,4187756537,213,5.7,4187756531,140,13.5,4187756535,212,7.4,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149417,24,1,1,1,10,b94pf87be9ojdgnrs5mst80un,1,23.9,38.6,2023-04-14T18:03:21.885Z,2023-04-14T18:03:24Z,4187756743,56,Back,4187756747,141,24.1,4187756751,213,5.1,4187756749,212,10.6,4187756745,140,27.5,,,,,,,,,,94h1esmbnvlcvdeq9ohs11boq,M. Kreekels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149489,25,1,1,1,13,b94pf87be9ojdgnrs5mst80un,1,27.5,24.1,2023-04-14T18:03:24.677Z,2023-04-14T18:03:29Z,4187757113,140,40.2,4187757117,212,13.4,4187757119,213,0.1,4187757111,56,Back,4187757115,141,26.1,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149529,26,1,1,1,17,b94pf87be9ojdgnrs5mst80un,0,33.9,8.5,2023-04-14T18:03:29.502Z,2023-04-14T18:03:31Z,4187757307,213,0.4,4187757295,155,,4187757299,140,62.7,4187757301,141,27.0,4187757303,212,32.8,4187757297,56,Center,4187757313,1,,,,,45rrtsz9hmxxqasj8jgi3g0oa,J. Goselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149557,12,1,1,1,20,eh54mfvjtrttgsg1wbjnvxcqz,1,30.3,57,2023-04-14T18:03:31.671Z,2023-04-14T18:03:33Z,4187757437,56,Center,4187757445,213,0.2,4187757441,141,63.7,4187757435,3,,4187757443,212,28.5,4187757439,140,57.1,,,,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149593,13,1,1,1,22,eh54mfvjtrttgsg1wbjnvxcqz,1,56.6,63.9,2023-04-14T18:03:34.135Z,2023-04-14T18:03:35Z,4187757653,56,Back,4187757655,140,45.8,4187757659,212,14.1,4187757657,141,76.3,4187757661,213,2.5,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149597,14,49,1,1,24,eh54mfvjtrttgsg1wbjnvxcqz,1,45.8,76.3,2023-04-14T18:03:35.624Z,2023-04-14T18:04:21Z,,,,,,,,,,,,,,,,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149611,15,1,1,1,24,eh54mfvjtrttgsg1wbjnvxcqz,0,45.8,76.3,2023-04-14T18:03:35.855Z,2023-04-14T18:04:19Z,4187757737,141,87.4,4187757731,157,,4187757743,1,,4187757733,56,Left,4187757741,213,0.2,4187757739,212,35.6,4187757735,140,78.9,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149627,27,49,1,1,26,b94pf87be9ojdgnrs5mst80un,1,11.2,9.7,2023-04-14T18:03:37.645Z,2023-04-14T18:03:37Z,,,,,,,,,,,,,,,,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149889,28,1,1,1,26,b94pf87be9ojdgnrs5mst80un,1,11.2,9.7,2023-04-14T18:03:37.813Z,2023-04-14T18:03:54Z,4187758985,141,40.3,4187758989,213,2.0,4187758983,140,3.2,4187758981,56,Back,4187758987,212,22.4,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149971,29,1,1,1,42,b94pf87be9ojdgnrs5mst80un,1,13.3,31.8,2023-04-14T18:03:54.150Z,2023-04-14T18:03:59Z,4187759431,140,14.0,4187759435,212,19.5,4187759433,141,60.5,4187759437,213,1.5,4187759429,56,Back,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150005,30,1,1,1,48,b94pf87be9ojdgnrs5mst80un,1,14,57.9,2023-04-14T18:03:59.614Z,2023-04-14T18:04:02Z,4187759601,213,4.3,4187759597,141,26.1,4187759599,212,23.9,4187759595,140,4.2,4187759593,56,Back,,,,,,,,,,94h1esmbnvlcvdeq9ohs11boq,M. Kreekels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150035,31,1,1,1,50,b94pf87be9ojdgnrs5mst80un,1,4.2,26.1,2023-04-14T18:04:02.102Z,2023-04-14T18:04:04Z,4187759775,212,16.0,4187759767,56,Back,4187759773,141,3.2,4187759777,213,5.0,4187759769,140,7.8,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150079,32,1,1,1,52,b94pf87be9ojdgnrs5mst80un,1,7.8,3.2,2023-04-14T18:04:03.950Z,2023-04-14T18:04:06Z,4187759989,140,32.3,4187759993,212,27.1,4187759995,213,0.3,4187759987,56,Back,4187759991,141,15.6,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150101,33,1,1,1,54,b94pf87be9ojdgnrs5mst80un,1,33.2,14.1,2023-04-14T18:04:06.222Z,2023-04-14T18:04:07Z,4187760109,140,26.5,4187760113,212,11.6,4187760115,213,2.2,4187760111,141,27.7,4187760107,56,Back,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150125,34,1,1,1,55,b94pf87be9ojdgnrs5mst80un,1,26.5,27.7,2023-04-14T18:04:07.534Z,2023-04-14T18:04:09Z,4187760207,140,21.7,4187760211,212,15.1,4187760209,141,6.8,4187760205,56,Back,4187760213,213,4.4,,,,,,,,,,9s22h996z2zpktwsx96cnz40k,L. Vankerkhoven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150167,35,1,1,1,57,b94pf87be9ojdgnrs5mst80un,1,21.7,6.8,2023-04-14T18:04:08.910Z,2023-04-14T18:04:11Z,4187760413,141,27.4,4187760405,56,Back,4187760409,140,27.4,4187760417,212,15.2,4187760423,213,1.2,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150223,36,1,1,1,59,b94pf87be9ojdgnrs5mst80un,1,31.2,28.9,2023-04-14T18:04:11.222Z,2023-04-14T18:04:15Z,4187760693,212,40.7,4187760697,1,,4187760677,56,Back,4187760683,140,31.7,4187760695,213,1.6,4187760687,141,88.7,,,,,,,9s22h996z2zpktwsx96cnz40k,L. Vankerkhoven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150247,37,1,1,2,4,b94pf87be9ojdgnrs5mst80un,1,33.9,87.7,2023-04-14T18:04:15.798Z,2023-04-14T18:04:18Z,4187760803,56,Back,4187760811,213,0.7,4187760807,141,96.8,4187760809,212,9.9,4187760805,140,41.3,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150269,38,1,1,2,6,b94pf87be9ojdgnrs5mst80un,1,41,96.8,2023-04-14T18:04:18.214Z,2023-04-14T18:04:20Z,4187760947,212,9.6,4187760941,56,Back,4187760943,140,32.4,4187760945,141,92.0,4187760949,213,3.5,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150367,39,1,1,2,8,b94pf87be9ojdgnrs5mst80un,1,34.1,87.1,2023-04-14T18:04:20.158Z,2023-04-14T18:04:25Z,4187761401,213,3.8,4187761393,56,Back,4187761399,212,34.9,4187761395,140,8.4,4187761397,141,54.5,4187761403,1,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150463,40,1,1,2,13,b94pf87be9ojdgnrs5mst80un,1,8.8,47,2023-04-14T18:04:25.470Z,2023-04-14T18:04:31Z,4187761909,56,Back,4187761917,213,1.0,4187761913,141,84.1,4187761915,212,30.2,4187761911,140,24.6,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150507,41,1,1,2,20,b94pf87be9ojdgnrs5mst80un,1,27.9,91.7,2023-04-14T18:04:31.870Z,2023-04-14T18:04:36Z,4187762161,56,Back,4187762175,1,,4187762167,212,34.3,4187762165,141,43.0,4187762163,140,19.4,4187762171,213,4.4,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150531,42,1,1,2,24,b94pf87be9ojdgnrs5mst80un,1,19.7,42.5,2023-04-14T18:04:36.222Z,2023-04-14T18:04:39Z,4187762307,141,10.6,4187762311,213,4.8,4187762303,140,22.0,4187762301,56,Back,4187762309,212,21.8,,,,,,,,,,94h1esmbnvlcvdeq9ohs11boq,M. Kreekels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
