id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2491892953,10,8,1,1,5,1fttb31hnskynpku8qd09yhm8,1,38.5,73.2,2022-12-16T19:03:01.845Z,2022-12-16T19:03:01Z,3948951341,56,Back,,,,,,,,,,,,,,,,,,,,,,dgio69i8qj7x1dzd7q6y7168l,D. Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491892971,11,49,1,1,6,1fttb31hnskynpku8qd09yhm8,1,48.2,80,2022-12-16T19:03:03.004Z,2022-12-16T19:03:03Z,,,,,,,,,,,,,,,,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491892985,12,1,1,1,8,1fttb31hnskynpku8qd09yhm8,0,62.2,85.9,2022-12-16T19:03:05.388Z,2022-12-16T19:03:07Z,3948951531,155,,3948951539,212,15.3,3948951537,141,72.9,3948951541,213,5.7,3948951535,140,74.1,3948951533,56,Center,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491892991,12,8,1,1,9,59t7flioj4w4mpwnrwbm0m8ck,1,28.1,25.2,2022-12-16T19:03:05.930Z,2022-12-16T19:03:07Z,3948951555,56,Back,3948951561,15,,,,,,,,,,,,,,,,,,,,36u3tovqdi3885wk3139wczfu,L. Marijnissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893025,13,1,1,1,12,1fttb31hnskynpku8qd09yhm8,1,67.2,84.2,2022-12-16T19:03:08.933Z,2022-12-16T19:03:13Z,3948951725,141,93.6,3948951723,140,59.6,3948951721,56,Left,3948951727,212,10.2,3948951729,213,2.5,,,,,,,,,,dgio69i8qj7x1dzd7q6y7168l,D. Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893037,14,1,1,1,16,1fttb31hnskynpku8qd09yhm8,1,54.5,96.9,2022-12-16T19:03:13.165Z,2022-12-16T19:03:15Z,3948951801,212,23.1,3948951795,56,Back,3948951799,141,83.9,3948951797,140,34.2,3948951803,213,3.5,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893059,15,1,1,1,18,1fttb31hnskynpku8qd09yhm8,0,33.5,81.5,2022-12-16T19:03:15.037Z,2022-12-16T19:03:17Z,3948951885,213,6.2,3948951879,140,62.6,3948951883,212,30.7,3948951877,56,Center,3948951875,155,,3948951881,141,77.2,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893077,13,1,1,1,19,59t7flioj4w4mpwnrwbm0m8ck,1,32.4,19.2,2022-12-16T19:03:16.587Z,2022-12-16T19:03:19Z,3948951971,141,5.9,3948951965,3,,3948951975,213,5.4,3948951973,212,11.7,3948951967,56,Back,3948951969,140,39.5,,,,,,,36u3tovqdi3885wk3139wczfu,L. Marijnissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893079,14,49,1,1,21,59t7flioj4w4mpwnrwbm0m8ck,1,39.5,5.9,2022-12-16T19:03:18.330Z,2022-12-16T19:03:19Z,,,,,,,,,,,,,,,,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893089,15,50,1,1,23,59t7flioj4w4mpwnrwbm0m8ck,1,36.1,5.4,2022-12-16T19:03:19.850Z,2022-12-16T19:03:23Z,3948952025,286,,3948952023,56,Back,3948952129,233,16,,,,,,,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893103,16,7,1,1,23,1fttb31hnskynpku8qd09yhm8,1,63.9,94.6,2022-12-16T19:03:19.851Z,2022-12-16T19:03:22Z,3948952107,233,15,3948952111,285,,3948952099,56,Left,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893111,17,1,1,1,24,1fttb31hnskynpku8qd09yhm8,1,69,88.1,2022-12-16T19:03:21.444Z,2022-12-16T19:03:38Z,3948952145,56,Center,3948952157,213,3.9,3948952155,212,11.2,3948952149,140,61.2,3948952153,141,76.9,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893211,18,61,1,1,25,1fttb31hnskynpku8qd09yhm8,1,68.1,82.7,2022-12-16T19:03:22.221Z,2022-12-16T19:03:43Z,3948952657,56,Left,,,,,,,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893305,16,1,1,1,28,59t7flioj4w4mpwnrwbm0m8ck,1,37.5,26.2,2022-12-16T19:03:25.442Z,2022-12-16T19:03:48Z,3948953105,213,2.9,3948953097,56,Back,3948953099,140,19.2,3948953103,212,19.7,3948953101,141,32.7,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893355,17,1,1,1,50,59t7flioj4w4mpwnrwbm0m8ck,1,31.3,31.5,2022-12-16T19:03:47.659Z,2022-12-16T19:04:05Z,3948953321,140,65.0,3948953329,1,,3948953327,213,0.8,3948953325,212,53.5,3948953363,189,,3948953323,141,90.6,3948953319,56,Left,3948953317,155,,5gunbyh0bjzutryox97ihxot1,J. Vet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893313,19,43,1,1,52,1fttb31hnskynpku8qd09yhm8,1,0,0,2022-12-16T19:03:49.372Z,2022-12-16T19:03:51Z,3948953119,56,Back,3948953271,144,61,,,,,,,,,,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893371,18,61,1,1,54,59t7flioj4w4mpwnrwbm0m8ck,0,66.4,93.9,2022-12-16T19:03:51.755Z,2022-12-16T19:14:30Z,3948953439,56,Left,3948953493,189,,,,,,,,,,,,,,,,,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893399,19,5,1,1,55,59t7flioj4w4mpwnrwbm0m8ck,0,66.8,101.8,2022-12-16T19:03:52.710Z,2022-12-16T19:16:51Z,3948953567,56,Left,3948953569,347,,3948993565,233,20,,,,,,,,,,,,,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893525,20,5,1,1,55,1fttb31hnskynpku8qd09yhm8,1,33.2,-1.8,2022-12-16T19:03:52.710Z,2022-12-16T19:16:50Z,3948954265,56,Back,3948954267,347,,3948993561,233,19,,,,,,,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893539,21,1,1,2,18,1fttb31hnskynpku8qd09yhm8,1,31.7,0,2022-12-16T19:04:15.655Z,2022-12-16T19:04:17Z,3948954343,107,,3948954351,212,21.3,3948954345,56,Back,3948954349,141,29.4,3948954347,140,35.6,3948954353,213,1.4,3948954355,1,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893557,22,1,1,2,20,1fttb31hnskynpku8qd09yhm8,1,35.6,29.4,2022-12-16T19:04:17.471Z,2022-12-16T19:04:19Z,3948954437,155,,3948954441,56,Left,3948954439,196,,3948954449,213,1.0,3948954447,212,54.5,3948954451,1,,3948954445,141,95.1,3948954443,140,65.4,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893583,23,1,1,2,22,1fttb31hnskynpku8qd09yhm8,1,69.4,95.4,2022-12-16T19:04:19.670Z,2022-12-16T19:04:22Z,3948954571,56,Left,3948954579,213,3.9,3948954577,212,15.2,3948954575,141,79.3,3948954573,140,59.3,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893609,24,1,1,2,25,1fttb31hnskynpku8qd09yhm8,1,59.6,79.3,2022-12-16T19:04:22.199Z,2022-12-16T19:04:24Z,3948954705,140,43.1,3948954703,56,Back,3948954711,213,4.1,3948954709,212,28.8,3948954707,141,45.4,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893645,25,1,1,2,28,1fttb31hnskynpku8qd09yhm8,1,43.1,45.4,2022-12-16T19:04:24.870Z,2022-12-16T19:04:29Z,3948954913,141,24.9,3948954915,212,18.0,3948954917,213,5.4,3948954911,140,53.9,3948954909,56,Center,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893665,26,1,1,2,32,1fttb31hnskynpku8qd09yhm8,1,51.2,21.6,2022-12-16T19:04:29.391Z,2022-12-16T19:04:33Z,3948955015,141,36.9,3948955013,140,38.5,3948955011,56,Back,3948955017,212,16.9,3948955019,213,2.5,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893675,27,1,1,2,36,1fttb31hnskynpku8qd09yhm8,1,38.8,38.8,2022-12-16T19:04:33.423Z,2022-12-16T19:04:34Z,3948955081,212,8.0,3948955075,56,Back,3948955079,141,47.0,3948955083,213,0.8,3948955077,140,44.3,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893691,28,1,1,2,37,1fttb31hnskynpku8qd09yhm8,1,44.3,47,2022-12-16T19:04:34.367Z,2022-12-16T19:04:36Z,3948955169,140,33.8,3948955173,212,13.0,3948955177,213,3.7,3948955165,56,Back,3948955171,141,37.0,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893727,29,1,1,2,39,1fttb31hnskynpku8qd09yhm8,1,33.8,37,2022-12-16T19:04:36.015Z,2022-12-16T19:04:40Z,3948955389,141,21.2,3948955387,140,37.3,3948955393,213,5.0,3948955391,212,11.4,3948955385,56,Back,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893785,30,1,1,2,43,1fttb31hnskynpku8qd09yhm8,1,35.8,12.9,2022-12-16T19:04:40.807Z,2022-12-16T19:04:46Z,3948955659,212,16.2,3948955657,141,35.7,3948955661,213,1.9,3948955653,56,Back,3948955655,140,31.3,,,,,,,,,,dgio69i8qj7x1dzd7q6y7168l,D. Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893817,31,1,1,2,49,1fttb31hnskynpku8qd09yhm8,1,37.3,53.3,2022-12-16T19:04:46.367Z,2022-12-16T19:04:49Z,3948955805,56,Back,3948955813,213,1.5,3948955811,212,26.3,3948955809,141,91.7,3948955807,140,40.2,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893837,32,1,1,2,52,1fttb31hnskynpku8qd09yhm8,1,42,94.8,2022-12-16T19:04:49.736Z,2022-12-16T19:04:53Z,3948955921,212,21.5,3948955915,56,Back,3948955919,141,67.0,3948955917,140,32.2,3948955923,213,4.2,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893897,33,1,1,2,56,1fttb31hnskynpku8qd09yhm8,1,31.4,66.3,2022-12-16T19:04:53.191Z,2022-12-16T19:04:59Z,3948956231,213,6.1,3948956223,56,Back,3948956225,140,41.4,3948956229,212,10.6,3948956227,141,64.0,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893935,34,1,1,3,2,1fttb31hnskynpku8qd09yhm8,1,47.1,60.5,2022-12-16T19:04:59.040Z,2022-12-16T19:05:04Z,3948956411,212,20.1,3948956409,141,83.9,3948956407,140,58.8,3948956405,56,Left,3948956413,213,0.9,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893955,35,1,1,3,7,1fttb31hnskynpku8qd09yhm8,1,46.8,89.3,2022-12-16T19:05:03.968Z,2022-12-16T19:05:07Z,3948956513,56,Back,3948956515,140,32.6,3948956523,213,4.0,3948956519,212,24.0,3948956517,141,61.7,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491893987,36,1,1,3,10,1fttb31hnskynpku8qd09yhm8,1,32.6,61.2,2022-12-16T19:05:06.984Z,2022-12-16T19:05:10Z,3948956673,56,Back,3948956675,140,36.5,3948956681,213,4.9,3948956677,141,25.2,3948956679,212,24.8,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491894037,37,1,1,3,13,1fttb31hnskynpku8qd09yhm8,1,36.5,25.2,2022-12-16T19:05:10.568Z,2022-12-16T19:05:15Z,3948956921,140,40.9,3948956927,213,1.2,3948956925,212,14.5,3948956923,141,45.4,3948956919,56,Back,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491894069,38,1,1,3,18,1fttb31hnskynpku8qd09yhm8,1,51.9,45.1,2022-12-16T19:05:15.664Z,2022-12-16T19:05:19Z,3948957021,56,Center,3948957029,213,1.2,3948957027,212,24.2,3948957025,141,78.7,3948957023,140,59.6,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491894113,39,1,1,3,22,1fttb31hnskynpku8qd09yhm8,1,64.4,83.5,2022-12-16T19:05:19.009Z,2022-12-16T19:05:23Z,3948957305,56,Left,3948957313,213,0.7,3948957309,141,94.2,3948957311,212,11.8,3948957307,140,73.2,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491894115,40,4,1,3,25,1fttb31hnskynpku8qd09yhm8,1,76.2,94.2,2022-12-16T19:05:22.220Z,2022-12-16T19:05:25Z,3948957327,13,,3948957335,286,,3948957329,56,Left,3948957333,265,,3948957331,152,,3948957371,233,20,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
