id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/10/value,assist
2475065257,19,1,1,1,27,bk5ltsueqmeng29eovd8m2tml,1,52.3,18,2022-10-21T18:04:49.018Z,2022-10-21T18:04:51Z,3860296217,140,34.9,3860296215,56,Back,3860296223,212,18.3,3860296227,213,3.1,3860296219,141,18.6,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065293,20,1,1,1,30,bk5ltsueqmeng29eovd8m2tml,1,36.1,20.1,2022-10-21T18:04:51.608Z,2022-10-21T18:04:56Z,3860296399,212,31.4,3860296401,213,1.7,3860296393,56,Back,3860296397,141,66.1,3860296395,140,33.6,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065321,21,1,1,1,35,bk5ltsueqmeng29eovd8m2tml,1,35.2,67.6,2022-10-21T18:04:56.584Z,2022-10-21T18:04:58Z,3860296511,141,94.7,3860296509,140,48.0,3860296507,56,Back,3860296513,212,22.8,3860296515,213,0.9,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065343,22,1,1,1,37,bk5ltsueqmeng29eovd8m2tml,1,48.4,92.7,2022-10-21T18:04:58.488Z,2022-10-21T18:05:04Z,3860296651,140,69.9,3860296653,141,90.0,3860296649,56,Left,3860296657,213,6.2,3860296655,212,22.6,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065349,23,50,1,1,40,bk5ltsueqmeng29eovd8m2tml,1,68,92.8,2022-10-21T18:05:01.277Z,2022-10-21T18:05:05Z,3860296687,233,15,3860296681,286,,3860296679,56,Left,,,,,,,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065335,15,7,1,1,40,1fttb31hnskynpku8qd09yhm8,0,32,7.2,2022-10-21T18:05:01.278Z,2022-10-21T18:05:05Z,3860296683,233,23,3860296601,56,Back,3860296603,285,,,,,,,,,,,,,,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065363,24,1,1,1,43,bk5ltsueqmeng29eovd8m2tml,1,73.9,90.5,2022-10-21T18:05:04.873Z,2022-10-21T18:05:06Z,3860296753,212,8.0,3860296755,213,4.7,3860296747,56,Center,3860296749,140,73.9,3860296751,141,78.8,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065371,25,1,1,1,45,bk5ltsueqmeng29eovd8m2tml,0,73.9,78.8,2022-10-21T18:05:06.552Z,2022-10-21T18:05:07Z,3860296783,213,0.4,3860296775,56,Left,3860296777,140,88.4,3860296781,212,16.9,3860296779,141,89.6,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065373,16,49,1,1,47,1fttb31hnskynpku8qd09yhm8,1,11,7.1,2022-10-21T18:05:08.414Z,2022-10-21T18:05:17Z,,,,,,,,,,,,,,,,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065375,17,1,1,1,48,1fttb31hnskynpku8qd09yhm8,0,8.1,5.4,2022-10-21T18:05:09.278Z,2022-10-21T18:05:14Z,3860296839,236,,3860296801,141,6.8,3860296841,233,26,3860296797,56,Back,3860296799,140,11.8,3860296803,212,4.0,3860296805,213,0.2,3860296845,286,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065381,26,74,1,1,48,bk5ltsueqmeng29eovd8m2tml,1,86.7,97.2,2022-10-21T18:05:09.279Z,2022-10-21T18:23:27Z,3860296835,285,,3860296833,56,Left,3860296847,233,17,,,,,,,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065411,18,5,1,1,49,1fttb31hnskynpku8qd09yhm8,1,11,-1.4,2022-10-21T18:05:10.991Z,2022-10-21T18:05:14Z,3860297005,56,Back,3860297007,347,,3860297049,233,27,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065389,27,5,1,1,49,bk5ltsueqmeng29eovd8m2tml,0,89,101.4,2022-10-21T18:05:10.991Z,2022-10-21T18:23:20Z,3860296889,347,,3860297055,233,18,3860296887,56,Left,,,,,,,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065531,19,1,1,2,4,1fttb31hnskynpku8qd09yhm8,1,11.5,0,2022-10-21T18:05:26.207Z,2022-10-21T18:05:30Z,3860297517,56,Back,3860297515,107,,3860297521,141,4.3,3860297527,1,,3860297525,213,0.1,3860297519,140,41.6,3860297523,212,31.9,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065537,20,1,1,2,9,1fttb31hnskynpku8qd09yhm8,0,40.8,3.8,2022-10-21T18:05:30.432Z,2022-10-21T18:05:31Z,3860297557,3,,3860297561,140,37.1,3860297559,56,Back,3860297565,212,5.3,3860297567,213,2.4,3860297563,141,9.0,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475066215,44,61,1,2,10,bk5ltsueqmeng29eovd8m2tml,1,58.6,93,2022-10-21T18:05:31.470Z,2022-10-21T18:07:16Z,3860300979,56,Left,,,,,,,,,,,,,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065541,21,43,1,2,11,1fttb31hnskynpku8qd09yhm8,1,0,0,2022-10-21T18:05:32.863Z,2022-10-21T18:06:25Z,3860299345,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065567,28,1,1,2,11,bk5ltsueqmeng29eovd8m2tml,0,62.4,92.1,2022-10-21T18:05:32.970Z,2022-10-21T18:05:38Z,3860297751,213,0.0,3860297743,56,Left,3860297745,140,86.5,3860297747,141,92.4,3860297741,157,,3860297753,1,,3860297749,212,25.3,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065579,22,4,1,2,17,1fttb31hnskynpku8qd09yhm8,1,13.3,8.4,2022-10-21T18:05:38.928Z,2022-10-21T18:23:41Z,3860297815,285,,3860297813,152,,3860342913,233,29,3860297807,13,,3860297809,294,,3860297811,56,Back,,,,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065585,29,4,1,2,17,bk5ltsueqmeng29eovd8m2tml,0,86.7,91.6,2022-10-21T18:05:38.929Z,2022-10-21T18:23:42Z,3860297845,56,Left,3860297847,152,,3860297843,294,,3860297849,286,,3860342925,233,22,3860297841,13,,,,,,,,35uvcvkv4nd0jbsov3xosjsut,J. Bokila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065647,23,1,1,2,25,1fttb31hnskynpku8qd09yhm8,1,14.6,7.4,2022-10-21T18:05:46.415Z,2022-10-21T18:23:39Z,3860298119,213,1.9,3860298111,56,Back,3860298117,212,28.5,3860298115,141,46.4,3860298113,140,4.6,3860342815,5,,3860342817,152,,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065687,24,1,1,2,30,1fttb31hnskynpku8qd09yhm8,1,4.6,46.4,2022-10-21T18:05:51.279Z,2022-10-21T18:05:57Z,3860298351,212,24.9,3860298349,141,82.4,3860298345,56,Back,3860298347,140,9.0,3860298353,213,1.4,,,,,,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065697,25,1,1,2,36,1fttb31hnskynpku8qd09yhm8,0,16.9,85.1,2022-10-21T18:05:57.391Z,2022-10-21T18:12:48Z,3860298389,140,51.6,3860298395,213,6.0,3860298393,212,38.5,3860316155,1,,3860298385,155,,3860298387,56,Center,3860298391,141,67.0,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065723,30,8,1,2,39,bk5ltsueqmeng29eovd8m2tml,1,45.4,18.3,2022-10-21T18:06:00.553Z,2022-10-21T18:06:00Z,3860298497,56,Back,,,,,,,,,,,,,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065733,31,49,1,2,40,bk5ltsueqmeng29eovd8m2tml,1,44.3,5.8,2022-10-21T18:06:01.771Z,2022-10-21T18:06:01Z,,,,,,,,,,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
