id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2463587867,6,5,1,0,33,b94pf87be9ojdgnrs5mst80un,1,22.2,-1.2,2022-09-23T19:02:00.971Z,2022-09-23T19:02:04Z,3799280079,347,,3799280133,233,13,3799280075,56,Back,,,,,,,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463587835,13,5,1,0,33,dac758ef858jbq7pcb3gfwite,0,77.8,101.2,2022-09-23T19:02:00.971Z,2022-09-23T19:11:51Z,3799279963,347,,3799279961,56,Left,3799280147,233,6,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463587995,7,1,1,0,47,b94pf87be9ojdgnrs5mst80un,1,24.1,0,2022-09-23T19:02:14.637Z,2022-09-23T19:02:17Z,3799280725,213,0.6,3799280721,212,19.1,3799280709,56,Back,3799280705,107,,3799280713,140,39.4,3799280717,141,13.1,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463587999,8,61,1,0,49,b94pf87be9ojdgnrs5mst80un,0,38.7,20.9,2022-09-23T19:02:17.118Z,2022-09-23T19:02:17Z,3799280741,56,Back,,,,,,,,,,,,,,,,,,,,,,1xblfsj8ec5jp17vnhibrk2jt,G. Bosiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588031,14,49,1,0,54,dac758ef858jbq7pcb3gfwite,1,55.4,69,2022-09-23T19:02:21.853Z,2022-09-23T19:02:21Z,,,,,,,,,,,,,,,,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588041,15,1,1,0,54,dac758ef858jbq7pcb3gfwite,1,55.4,69,2022-09-23T19:02:22.012Z,2022-09-23T19:02:23Z,3799280961,141,81.7,3799280965,213,2.5,3799280963,212,15.2,3799280959,140,43.5,3799280957,56,Back,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588079,16,1,1,0,55,dac758ef858jbq7pcb3gfwite,1,43.4,81.8,2022-09-23T19:02:23.037Z,2022-09-23T19:02:27Z,3799281167,213,4.2,3799281159,56,Back,3799281163,141,44.9,3799281165,212,28.3,3799281161,140,31.0,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588115,17,1,1,0,59,dac758ef858jbq7pcb3gfwite,1,30.5,48.7,2022-09-23T19:02:27.005Z,2022-09-23T19:02:31Z,3799281349,141,72.7,3799281351,212,16.4,3799281353,213,1.5,3799281347,140,31.9,3799281345,56,Back,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588169,18,1,1,1,3,dac758ef858jbq7pcb3gfwite,0,39.3,72.4,2022-09-23T19:02:30.989Z,2022-09-23T19:02:37Z,3799281577,141,83.8,3799281571,155,,3799281575,140,100.0,3799281573,56,Left,3799281579,212,65.2,3799281583,1,,3799281581,213,0.1,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588147,9,5,1,1,7,b94pf87be9ojdgnrs5mst80un,1,-1.1,17.2,2022-09-23T19:02:34.923Z,2022-09-23T19:02:37Z,3799281485,56,Back,3799281487,346,,3799281613,233,19,,,,,,,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588173,19,5,1,1,7,dac758ef858jbq7pcb3gfwite,0,101.1,82.8,2022-09-23T19:02:34.923Z,2022-09-23T19:11:51Z,3799281629,233,9,3799281585,56,Left,3799281587,346,,,,,,,,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588321,10,1,1,1,25,b94pf87be9ojdgnrs5mst80un,1,4.8,48.2,2022-09-23T19:02:53.195Z,2022-09-23T19:02:57Z,3799282385,212,9.2,3799282381,141,35.1,3799282369,124,,3799282391,213,5.0,3799282395,237,,3799282373,56,Back,3799282377,140,7.0,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588345,11,1,1,1,29,b94pf87be9ojdgnrs5mst80un,1,11.4,31.8,2022-09-23T19:02:57.083Z,2022-09-23T19:03:00Z,3799282521,212,40.3,3799282525,1,,3799282523,213,5.9,3799282519,141,7.9,3799282513,155,,3799282515,56,Back,3799282517,140,46.5,,,,8hjakiipmhtwr07v6h0d414gl,T. Beugelsdijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588351,12,44,1,1,32,b94pf87be9ojdgnrs5mst80un,1,48.2,10.6,2022-09-23T19:02:59.931Z,2022-09-23T19:03:01Z,3799282557,56,Back,3799282559,285,,3799282653,233,20,,,,,,,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588369,20,44,1,1,32,dac758ef858jbq7pcb3gfwite,0,51.8,89.4,2022-09-23T19:02:59.932Z,2022-09-23T19:03:02Z,3799282643,56,Left,3799282663,233,12,3799282647,286,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588361,13,1,1,1,32,b94pf87be9ojdgnrs5mst80un,0,47.2,7.7,2022-09-23T19:03:00.203Z,2022-09-23T19:03:01Z,3799282611,212,17.0,3799282615,213,0.3,3799282603,140,62.8,3799282599,56,Right,3799282607,141,14.3,3799282593,3,,3799282595,168,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588413,21,1,1,1,37,dac758ef858jbq7pcb3gfwite,1,54.1,53.4,2022-09-23T19:03:04.428Z,2022-09-23T19:03:05Z,3799282839,140,45.3,3799282837,56,Back,3799282843,212,12.9,3799282835,3,,3799282841,141,40.1,3799282845,213,3.9,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588417,22,49,1,1,38,dac758ef858jbq7pcb3gfwite,1,45.1,41.5,2022-09-23T19:03:05.581Z,2022-09-23T19:03:05Z,,,,,,,,,,,,,,,,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588459,23,1,1,1,39,dac758ef858jbq7pcb3gfwite,1,44.6,43.3,2022-09-23T19:03:06.317Z,2022-09-23T19:09:08Z,3799283053,141,28.3,3799285183,155,,3799283051,140,70.1,3799285185,212,28.7,3799283049,56,Center,3799285187,213,5.9,3799286025,210,13,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588853,30,15,1,1,42,dac758ef858jbq7pcb3gfwite,1,89.1,26.1,2022-09-23T19:03:09.436Z,2022-09-23T19:04:27Z,3799286043,147,44.2,3799286035,102,50.5,3799286031,55,23,3799286029,29,,3799285403,56,Center,3799286039,215,,3799285743,20,,3799286027,79,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,3799286065,233,15,3799286041,146,97.5,3799286037,103,20.9,3799285401,63,3799285399,22,,,,,,,,,,,,,,,,,,
2463588513,15,10,1,1,42,b94pf87be9ojdgnrs5mst80un,1,1.6,52.8,2022-09-23T19:03:09.536Z,2022-09-23T19:10:31Z,3799284813,173,,3799286019,233,30,3799284815,179,,3799285015,182,,3799284563,56,Back,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588461,24,43,1,1,42,dac758ef858jbq7pcb3gfwite,1,0,0,2022-09-23T19:03:09.965Z,2022-09-23T19:03:23Z,3799283071,63,0,3799283073,56,Center,3799283641,144,39,3799283069,22,0,3799283079,249,0,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588809,17,6,1,1,43,b94pf87be9ojdgnrs5mst80un,0,9.2,74.4,2022-09-23T19:03:10.986Z,2022-09-23T19:09:01Z,3799285149,73,,3799285135,56,Back,3799300063,233,26,,,,,,,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588641,26,6,1,1,43,dac758ef858jbq7pcb3gfwite,1,90.8,25.6,2022-09-23T19:03:10.986Z,2022-09-23T19:09:01Z,3799284053,73,,3799300059,233,17,3799284051,56,Center,,,,,,,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588473,25,43,1,1,44,dac758ef858jbq7pcb3gfwite,1,0,0,2022-09-23T19:03:11.389Z,2022-09-23T19:03:22Z,3799283143,73,0,3799283141,56,Center,3799283575,144,6,,,,,,,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588469,14,43,1,1,44,b94pf87be9ojdgnrs5mst80un,1,0,0,2022-09-23T19:03:11.531Z,2022-09-23T19:03:13Z,3799283127,56,Back,3799283123,178,0,3799283253,144,63,3799283121,173,0,3799283125,182,0,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588665,27,1,1,2,8,dac758ef858jbq7pcb3gfwite,1,99.9,0.3,2022-09-23T19:03:35.900Z,2022-09-23T19:10:21Z,3799284171,1,,3799284165,141,38.4,3799284161,56,Center,3799284163,140,76.1,3799284169,213,2.3,3799284167,212,36.0,3799284159,6,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588669,28,13,1,2,10,dac758ef858jbq7pcb3gfwite,1,71.2,29.7,2022-09-23T19:03:37.317Z,2022-09-23T19:09:08Z,3799284193,18,,3799284785,215,,3799284781,102,63.9,3799284547,72,,3799284789,231,49.6,3799284771,25,,3799284775,29,,3799284787,230,98.1,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,3799284195,56,Center,3799284783,103,27.8,3799284777,55,23,3799284773,73,,,,,,,,,,,,,,,,,,,,
2463588663,16,5,1,2,10,b94pf87be9ojdgnrs5mst80un,1,-1.2,42.6,2022-09-23T19:03:38.234Z,2022-09-23T19:03:40Z,3799284259,233,29,3799284155,346,,3799284153,56,Back,,,,,,,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588675,29,5,1,2,10,dac758ef858jbq7pcb3gfwite,0,101.2,57.4,2022-09-23T19:03:38.234Z,2022-09-23T19:11:51Z,3799284237,346,,3799284235,56,Center,3799284275,233,16,,,,,,,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588849,18,1,1,2,41,b94pf87be9ojdgnrs5mst80un,1,3.8,52.8,2022-09-23T19:04:08.858Z,2022-09-23T19:04:09Z,3799285369,212,16.5,3799285367,141,73.6,3799285365,140,11.9,3799285361,124,,3799285363,56,Back,3799285375,237,,3799285371,213,1.0,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588861,19,1,1,2,42,b94pf87be9ojdgnrs5mst80un,1,11.9,73.8,2022-09-23T19:04:09.850Z,2022-09-23T19:05:31Z,3799285447,141,70.9,3799285449,212,22.6,3799285443,56,Back,3799285445,140,33.3,3799285451,213,6.2,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588889,20,1,1,2,44,b94pf87be9ojdgnrs5mst80un,1,33.9,70.9,2022-09-23T19:04:11.274Z,2022-09-23T19:05:52Z,3799285549,56,Left,3799285557,213,0.8,3799285553,141,98.4,3799285551,140,50.1,3799285555,212,25.3,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588897,21,1,1,2,47,b94pf87be9ojdgnrs5mst80un,0,56.8,96,2022-09-23T19:04:14.522Z,2022-09-23T19:05:53Z,3799285601,140,82.2,3799285605,212,28.7,3799285599,56,Left,3799285603,141,80.6,3799285607,213,5.9,,,,,,,,,,1xblfsj8ec5jp17vnhibrk2jt,G. Bosiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588905,31,12,1,2,48,dac758ef858jbq7pcb3gfwite,1,15.5,15.8,2022-09-23T19:04:15.436Z,2022-09-23T19:04:16Z,3799285639,167,,3799285625,56,Back,3799285631,212,12.1,3799285627,140,14.6,3799285629,141,0.0,3799285633,213,4.6,,,,,,,1o51op6w576yo6t585wkwistm,S. Mokono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588913,22,5,1,2,48,b94pf87be9ojdgnrs5mst80un,1,85.4,101.8,2022-09-23T19:04:15.969Z,2022-09-23T19:11:52Z,3799285685,233,32,3799285651,347,,3799285649,56,Left,,,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588907,32,5,1,2,48,dac758ef858jbq7pcb3gfwite,0,14.6,-1.8,2022-09-23T19:04:15.969Z,2022-09-23T19:04:18Z,3799285637,347,,3799285635,56,Back,3799285701,233,22,,,,,,,,,,,,,,,,1o51op6w576yo6t585wkwistm,S. Mokono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463589041,23,1,1,3,1,b94pf87be9ojdgnrs5mst80un,1,85.3,100,2022-09-23T19:04:28.858Z,2022-09-23T19:04:32Z,3799286407,56,Left,3799286411,141,88.3,3799286415,213,4.8,3799286413,212,9.1,3799286405,107,,3799286409,140,85.8,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463589049,24,1,1,3,5,b94pf87be9ojdgnrs5mst80un,0,98.2,92,2022-09-23T19:04:32.874Z,2022-09-23T19:04:34Z,3799286469,56,Left,3799286533,236,,3799286535,233,33,3799286539,286,,3799286477,213,2.9,3799286473,141,93.2,3799286471,140,94.9,3799286475,212,3.6,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463589057,33,74,1,3,5,dac758ef858jbq7pcb3gfwite,1,6.7,8.6,2022-09-23T19:04:32.875Z,2022-09-23T19:09:02Z,3799286543,233,24,3799286507,285,,3799286505,56,Back,,,,,,,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463589133,25,5,1,3,7,b94pf87be9ojdgnrs5mst80un,1,92.8,101.4,2022-09-23T19:04:34.250Z,2022-09-23T19:04:45Z,3799286899,347,,3799286897,56,Left,3799286915,233,34,,,,,,,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
