id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist
2465122277,7,1,1,0,13,2uuh2bir8ktof0uxfo06lb4ox,1,73.3,13.2,2022-09-30T18:01:25.611Z,2022-09-30T18:01:28Z,3807390409,213,2.1,3807390407,212,16.7,3807390403,140,64.9,3807390401,56,Center,3807390405,141,34.0,,,,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122283,8,1,1,0,14,2uuh2bir8ktof0uxfo06lb4ox,1,64.7,33.7,2022-09-30T18:01:26.746Z,2022-09-30T18:06:31Z,3807390415,56,Right,3807390419,141,17.1,3807390417,140,71.9,3807390421,212,13.6,3807390423,213,5.3,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122287,9,1,1,0,15,2uuh2bir8ktof0uxfo06lb4ox,0,70.6,8.5,2022-09-30T18:01:27.563Z,2022-09-30T18:55:57Z,3807390433,140,78.6,3807390439,213,0.8,3807390437,212,12.5,3807390435,141,22.2,3807390431,56,Center,,,,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122265,5,61,1,0,15,6lzy9iiqoysvtdsgx719fng9n,1,33.8,66,2022-09-30T18:01:27.765Z,2022-09-30T18:01:27Z,3807390355,56,Back,,,,,,,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122281,6,49,1,0,17,6lzy9iiqoysvtdsgx719fng9n,1,10.1,85.3,2022-09-30T18:01:29.392Z,2022-09-30T18:01:29Z,,,,,,,,,,,,,,,,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122295,7,1,1,0,17,6lzy9iiqoysvtdsgx719fng9n,1,10.1,85.3,2022-09-30T18:01:29.736Z,2022-09-30T18:01:30Z,3807390473,56,Back,3807390481,213,0.1,3807390477,141,87.4,3807390479,212,19.2,3807390475,140,28.3,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122299,8,1,1,0,18,6lzy9iiqoysvtdsgx719fng9n,1,28.3,87.4,2022-09-30T18:01:30.601Z,2022-09-30T18:01:31Z,3807390495,56,Back,3807390503,213,2.7,3807390497,140,21.9,3807390499,141,91.8,3807390501,212,7.4,,,,,,,,,,dlgqk5qe96gaxeq8vu4dozyms,G. Misehouy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122303,9,1,1,0,19,6lzy9iiqoysvtdsgx719fng9n,0,21.9,91.8,2022-09-30T18:01:31.384Z,2022-09-30T18:01:31Z,3807390529,213,0.3,3807390527,212,4.7,3807390521,56,Back,3807390525,141,93.8,3807390523,140,26.2,,,,,,,,,,5hkkwzs8wgjj94vfe922nvthw,M. Milovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122947,18,50,1,0,20,2uuh2bir8ktof0uxfo06lb4ox,1,76.4,7.6,2022-09-30T18:01:32.018Z,2022-09-30T18:02:55Z,3807393577,286,,3807394049,233,10,3807393573,56,Right,,,,,,,,,,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122327,10,7,1,0,20,6lzy9iiqoysvtdsgx719fng9n,1,23.6,92.4,2022-09-30T18:01:32.019Z,2022-09-30T18:02:54Z,3807394045,233,18,3807390625,56,Back,3807390627,285,,,,,,,,,,,,,,,,,5hkkwzs8wgjj94vfe922nvthw,M. Milovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122335,11,50,1,0,23,6lzy9iiqoysvtdsgx719fng9n,1,26.1,96.4,2022-09-30T18:01:35.408Z,2022-09-30T18:01:42Z,3807390657,56,Back,3807390659,285,,3807390793,233,10,,,,,,,,,,,,,,,,5hkkwzs8wgjj94vfe922nvthw,M. Milovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122365,10,7,1,0,23,2uuh2bir8ktof0uxfo06lb4ox,1,73.9,3.6,2022-09-30T18:01:35.409Z,2022-09-30T18:55:55Z,3807390767,233,11,3807390755,167,,3807390759,286,,3807390757,56,Right,,,,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122369,11,5,1,0,24,2uuh2bir8ktof0uxfo06lb4ox,0,77.3,-1.2,2022-09-30T18:01:36.224Z,2022-09-30T18:06:03Z,3807407087,233,12,3807390765,347,,3807390763,56,Right,,,,,,,,,,,,,,,,b77p0um20y057708bx6on4d4a,D. Huiberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122341,12,5,1,0,24,6lzy9iiqoysvtdsgx719fng9n,1,22.7,101.2,2022-09-30T18:01:36.224Z,2022-09-30T18:06:03Z,3807407051,233,11,3807390677,56,Back,3807390679,347,,,,,,,,,,,,,,,,,5hkkwzs8wgjj94vfe922nvthw,M. Milovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122377,13,1,1,0,29,6lzy9iiqoysvtdsgx719fng9n,1,23.5,100,2022-09-30T18:01:41.336Z,2022-09-30T18:02:01Z,3807391357,107,,3807390821,213,4.2,3807390817,141,91.2,3807390819,212,7.9,3807390813,56,Back,3807390815,140,19.5,,,,,,,5hkkwzs8wgjj94vfe922nvthw,M. Milovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122399,14,1,1,0,31,6lzy9iiqoysvtdsgx719fng9n,0,19.5,91.2,2022-09-30T18:01:42.841Z,2022-09-30T18:01:44Z,3807390899,56,Back,3807390897,157,,3807390901,140,45.9,3807390905,212,28.0,3807390903,141,85.9,3807390907,213,6.2,3807390909,1,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122433,15,1,1,0,35,6lzy9iiqoysvtdsgx719fng9n,0,26.9,69.7,2022-09-30T18:01:47.633Z,2022-09-30T18:01:48Z,3807391049,212,18.9,3807391047,141,95.4,3807391041,157,,3807391045,140,33.7,3807391053,1,,3807391043,56,Back,3807391051,213,1.2,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122527,12,1,1,0,39,2uuh2bir8ktof0uxfo06lb4ox,0,77.7,8.8,2022-09-30T18:01:51.170Z,2022-09-30T18:02:03Z,3807391475,213,0.0,3807391471,141,9.5,3807391465,3,,3807391473,212,24.8,3807391469,140,100.0,3807391467,56,Right,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122531,13,5,1,0,40,2uuh2bir8ktof0uxfo06lb4ox,0,101.4,12.6,2022-09-30T18:01:52.048Z,2022-09-30T18:06:03Z,3807391491,56,Right,3807391733,233,16,3807391493,346,,,,,,,,,,,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122453,16,5,1,0,40,6lzy9iiqoysvtdsgx719fng9n,1,-1.4,87.4,2022-09-30T18:01:52.048Z,2022-09-30T18:02:06Z,3807391149,56,Back,3807391715,233,13,3807391151,346,,,,,,,,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122671,17,1,1,0,59,6lzy9iiqoysvtdsgx719fng9n,0,5,50.1,2022-09-30T18:02:11.088Z,2022-09-30T18:02:15Z,3807392139,141,52.5,3807392137,140,56.9,3807392149,74,,3807392133,124,,3807392143,213,0.0,3807392135,56,Center,3807392141,212,54.5,3807392145,1,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122685,14,44,1,1,3,2uuh2bir8ktof0uxfo06lb4ox,1,45,49.8,2022-09-30T18:02:15.112Z,2022-09-30T18:02:16Z,3807392221,233,18,3807392203,56,Back,3807392205,285,,,,,,,,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122677,18,44,1,1,3,6lzy9iiqoysvtdsgx719fng9n,0,55,50.2,2022-09-30T18:02:15.113Z,2022-09-30T18:02:16Z,3807392225,233,14,3807392155,56,Center,3807392157,286,,,,,,,,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122701,15,1,1,1,4,2uuh2bir8ktof0uxfo06lb4ox,0,46.8,52.1,2022-09-30T18:02:16.026Z,2022-09-30T18:02:18Z,3807392295,140,39.8,3807392291,3,,3807392293,56,Back,3807392297,141,58.5,3807392301,213,2.6,3807392299,212,8.5,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122715,19,61,1,1,8,6lzy9iiqoysvtdsgx719fng9n,1,57.2,40.9,2022-09-30T18:02:20.553Z,2022-09-30T19:04:57Z,3807392353,56,Center,,,,,,,,,,,,,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122751,20,50,1,1,9,6lzy9iiqoysvtdsgx719fng9n,1,61.6,37.2,2022-09-30T18:02:21.796Z,2022-09-30T19:05:09Z,3807637715,233,281,3807392541,56,Center,3807636505,286,,,,,,,,,,,,,,,,,31v89l4k38v1wpisz7xhkq38,J. Banel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465168119,281,7,1,1,10,2uuh2bir8ktof0uxfo06lb4ox,0,38.4,62.8,2022-09-30T18:02:21.797Z,2022-09-30T19:05:09Z,3807637685,233,20,3807637667,285,,3807637661,56,Back,,,,,,,,,,,,,,,,73wkaux439sdodxdjhn1152sq,M. Bogarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122769,21,1,1,1,12,6lzy9iiqoysvtdsgx719fng9n,1,46.6,33.1,2022-09-30T18:02:24.360Z,2022-09-30T18:02:26Z,3807392605,56,Back,3807392613,213,4.5,3807392611,212,19.6,3807392607,140,42.3,3807392609,141,5.0,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122795,22,1,1,1,14,6lzy9iiqoysvtdsgx719fng9n,0,42.3,5,2022-09-30T18:02:26.169Z,2022-09-30T18:02:30Z,3807392797,1,,3807392779,56,Right,3807392783,140,83.5,3807392787,141,18.8,3807392775,155,,3807392791,212,44.3,3807392795,213,0.2,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122821,16,8,1,1,19,2uuh2bir8ktof0uxfo06lb4ox,1,20.2,84.1,2022-09-30T18:02:31.610Z,2022-09-30T18:02:31Z,3807392903,56,Back,,,,,,,,,,,,,,,,,,,,,,73wkaux439sdodxdjhn1152sq,M. Bogarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122837,17,6,1,1,20,2uuh2bir8ktof0uxfo06lb4ox,0,18.4,82.6,2022-09-30T18:02:32.217Z,2022-09-30T18:53:06Z,3807393039,233,23,3807392969,73,,3807392967,56,Back,,,,,,,,,,,,,,,,73wkaux439sdodxdjhn1152sq,M. Bogarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122835,23,6,1,1,20,6lzy9iiqoysvtdsgx719fng9n,1,81.6,17.4,2022-09-30T18:02:32.217Z,2022-09-30T18:02:34Z,3807392963,56,Right,3807392995,233,17,3807392965,75,,,,,,,,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123049,24,1,1,1,43,6lzy9iiqoysvtdsgx719fng9n,0,99.5,0.5,2022-09-30T18:02:54.816Z,2022-09-30T18:02:56Z,3807394167,140,85.7,3807394169,141,47.0,3807394159,155,,3807394153,2,,3807394175,1,,3807394171,212,34.8,3807394161,224,,3807394165,56,Center,31v89l4k38v1wpisz7xhkq38,J. Banel,3807394155,6,3807394173,213,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2465124077,37,61,1,1,43,6lzy9iiqoysvtdsgx719fng9n,1,81.5,43.9,2022-09-30T18:02:55.304Z,2022-09-30T18:04:19Z,3807399215,56,Center,,,,,,,,,,,,,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2465123095,25,15,1,1,47,6lzy9iiqoysvtdsgx719fng9n,1,80.1,50.3,2022-09-30T18:02:59.584Z,2022-09-30T18:05:33Z,3807404843,147,49.6,3807403841,20,,3807394383,56,Center,3807404837,108,,3807404833,103,13.9,3807404825,29,,3807403839,25,,3807404827,55,37,4gso82x236c4xe0eovfr50sfd,K. Pierie,3807404841,146,3807394381,18,,,97.2,3807403887,233,19,3807404831,102,48.7,3807404835,215,3807404839,328,3807404823,78,,,,,,,,,,,
2465123091,19,10,1,1,47,2uuh2bir8ktof0uxfo06lb4ox,1,2.8,51,2022-09-30T18:02:59.684Z,2022-09-30T18:05:18Z,3807394363,56,Back,3807403903,233,25,3807394361,182,,3807394359,178,,3807394605,177,,,,,,,,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123213,20,1,1,1,55,2uuh2bir8ktof0uxfo06lb4ox,0,9,41.3,2022-09-30T18:03:07.002Z,2022-09-30T18:06:47Z,3807394897,212,45.0,3807394899,213,5.9,3807394901,1,,3807394895,141,14.0,3807394891,56,Back,3807394889,123,,3807394893,140,48.0,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123197,26,1,1,1,56,6lzy9iiqoysvtdsgx719fng9n,0,30.3,61.2,2022-09-30T18:03:08.400Z,2022-09-30T18:03:09Z,3807394809,213,0.3,3807394801,140,45.3,3807394805,212,16.3,3807394797,157,,3807394799,56,Back,3807394811,1,,3807394803,141,67.2,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123249,21,1,1,1,58,2uuh2bir8ktof0uxfo06lb4ox,0,42.5,22.2,2022-09-30T18:03:09.978Z,2022-09-30T18:32:54Z,3807395075,141,30.6,3807395071,56,Center,3807395077,212,25.3,3807395079,213,0.2,3807395073,140,66.0,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123239,27,49,1,2,0,6lzy9iiqoysvtdsgx719fng9n,1,43.7,31.5,2022-09-30T18:03:12.416Z,2022-09-30T18:03:12Z,,,,,,,,,,,,,,,,,,,,,,,,,31v89l4k38v1wpisz7xhkq38,J. Banel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123267,22,1,1,2,0,2uuh2bir8ktof0uxfo06lb4ox,0,58.5,46.3,2022-09-30T18:03:12.449Z,2022-09-30T18:40:15Z,3807395175,213,6.1,3807395171,141,43.1,3807395169,140,68.3,3807395167,56,Center,3807395173,212,10.5,,,,,,,,,,eds7hz8z52qf06c3oug7nivv9,H. Medunjanin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123279,28,1,1,2,1,6lzy9iiqoysvtdsgx719fng9n,1,43.1,26.1,2022-09-30T18:03:12.816Z,2022-09-30T18:03:15Z,3807395221,212,12.8,3807395217,140,45.8,3807395219,141,44.5,3807395223,213,1.3,3807395215,56,Back,,,,,,,,,,31v89l4k38v1wpisz7xhkq38,J. Banel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123357,29,1,1,2,3,6lzy9iiqoysvtdsgx719fng9n,1,52.2,44.9,2022-09-30T18:03:15.456Z,2022-09-30T18:40:25Z,3807396609,210,15,3807395575,212,25.5,3807395571,140,72.5,3807395573,141,24.4,3807395577,213,5.7,3807395569,56,Center,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2465123361,30,15,1,2,8,6lzy9iiqoysvtdsgx719fng9n,1,85.6,27.9,2022-09-30T18:03:19.872Z,2022-09-30T18:40:25Z,3807396627,55,29,3807396645,231,46.6,3807396641,147,31.0,3807395585,22,,3807396631,102,54.0,3807396635,215,,3807395589,56,Center,3807396639,146,87.3,31v89l4k38v1wpisz7xhkq38,J. Banel,3807396623,76,3807396643,230,97.3,,,3807549629,233,24,3807396637,82,,3807395587,63,3807396633,103,3807396283,20,19,3807396625,29,,,,,,,,
2465123485,24,10,1,2,8,2uuh2bir8ktof0uxfo06lb4ox,1,14.8,73.9,2022-09-30T18:03:19.972Z,2022-09-30T18:40:25Z,3807549661,233,30,3807396243,94,,3807396245,56,Back,,,,,,,,,,,,,,,,73wkaux439sdodxdjhn1152sq,M. Bogarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123421,23,11,1,2,13,2uuh2bir8ktof0uxfo06lb4ox,1,2.7,59.4,2022-09-30T18:03:25.033Z,2022-09-30T18:03:25Z,3807395937,88,,3807395935,56,Back,,,,,,,,,,,,,,,,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123613,25,1,1,2,18,2uuh2bir8ktof0uxfo06lb4ox,1,12.3,67.6,2022-09-30T18:03:30.562Z,2022-09-30T20:06:06Z,3807396983,213,0.7,3807396973,140,22.2,3807396979,212,14.0,3807396965,123,,3807396977,141,81.5,3807396969,56,Back,,,,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123707,26,1,1,2,19,2uuh2bir8ktof0uxfo06lb4ox,1,30.4,83.5,2022-09-30T18:03:30.865Z,2022-09-30T20:06:08Z,3807397379,212,19.7,3807397377,141,65.5,3807397375,140,45.1,3807397381,213,5.6,3807397373,56,Back,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465163227,275,1,1,2,20,2uuh2bir8ktof0uxfo06lb4ox,1,32.2,70.5,2022-09-30T18:03:31.797Z,2022-09-30T18:57:25Z,3807611757,140,21.8,3807611767,213,2.2,3807611755,56,Back,3807611763,212,17.9,3807611761,141,91.4,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
