id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/13/value,keyPass,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/14/value
2442203647,9,1,1,0,14,7rmv5ns2rj7bn4otpkur0mx0x,1,42.8,8.3,2022-08-05T18:02:52.835Z,2022-08-05T18:02:55Z,3685594695,141,19.8,3685594693,140,31.2,3685594691,56,Back,3685594699,213,2.6,3685594697,212,14.5,,,,,,,,,,2wuprdfbbn9mo0paqr5tm7bop,M. Mallahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203701,10,1,1,0,16,7rmv5ns2rj7bn4otpkur0mx0x,1,31,21.5,2022-08-05T18:02:55.058Z,2022-08-05T18:03:01Z,3685594953,213,1.6,3685594947,140,29.0,3685594949,141,63.0,3685594945,56,Back,3685594951,212,28.3,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203727,11,1,1,0,22,7rmv5ns2rj7bn4otpkur0mx0x,1,27.8,63.1,2022-08-05T18:03:00.657Z,2022-08-05T18:03:03Z,3685595081,141,47.8,3685595079,140,34.8,3685595077,56,Back,3685595083,212,12.7,3685595085,213,5.3,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203753,12,1,1,0,24,7rmv5ns2rj7bn4otpkur0mx0x,1,35.7,65.1,2022-08-05T18:03:03.104Z,2022-08-05T18:03:05Z,3685595241,213,1.2,3685595235,140,41.9,3685595231,56,Back,3685595237,141,93.2,3685595239,212,20.2,,,,,,,,,,3zfvbmppohz2naqcci09pt72s,B. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203775,13,1,1,0,26,7rmv5ns2rj7bn4otpkur0mx0x,0,42.9,93.6,2022-08-05T18:03:05.249Z,2022-08-05T18:03:08Z,3685595369,141,82.3,3685595367,140,64.3,3685595373,213,6.0,3685595365,56,Left,3685595371,212,23.7,,,,,,,,,,3apsq2r6q8lzdat7sy5h6tmqy,A. Barak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203797,3,8,1,0,31,z9phg19papi9f5fd6qxzr836,1,38.6,13.1,2022-08-05T18:03:09.518Z,2022-08-05T18:04:12Z,3685595491,56,Back,,,,,,,,,,,,,,,,,,,,,,1id5av4i7p6tmhf1vuigvlmvo,J. Wielzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203825,14,1,1,0,31,7rmv5ns2rj7bn4otpkur0mx0x,1,43.3,85.4,2022-08-05T18:03:09.854Z,2022-08-05T18:03:11Z,3685595631,140,35.1,3685595635,212,9.0,3685595629,56,Back,3685595633,141,81.8,3685595637,213,3.4,,,,,,,,,,3apsq2r6q8lzdat7sy5h6tmqy,A. Barak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203857,15,1,1,0,33,7rmv5ns2rj7bn4otpkur0mx0x,1,36.2,79.4,2022-08-05T18:03:11.453Z,2022-08-05T18:03:16Z,3685595851,56,Back,3685595857,212,27.1,3685595859,213,4.8,3685595855,141,39.7,3685595853,140,38.6,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203873,16,1,1,0,37,7rmv5ns2rj7bn4otpkur0mx0x,1,43.2,25.9,2022-08-05T18:03:15.629Z,2022-08-05T18:03:17Z,3685595955,141,6.8,3685595953,140,54.9,3685595951,56,Right,3685595959,213,5.5,3685595957,212,17.9,,,,,,,,,,281ieftii7id7an6dm505owrt,X. Emmers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203901,17,1,1,0,38,7rmv5ns2rj7bn4otpkur0mx0x,1,55,6.8,2022-08-05T18:03:16.812Z,2022-08-05T18:03:19Z,3685596103,212,22.1,3685596091,56,Back,3685596095,140,37.7,3685596107,213,2.5,3685596099,141,25.3,,,,,,,,,,2wuprdfbbn9mo0paqr5tm7bop,M. Mallahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203927,18,1,1,0,40,7rmv5ns2rj7bn4otpkur0mx0x,1,38.2,17,2022-08-05T18:03:19.067Z,2022-08-05T18:03:21Z,3685596221,141,34.0,3685596225,213,1.3,3685596219,140,41.1,3685596217,56,Back,3685596223,212,12.0,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203959,19,1,1,0,42,7rmv5ns2rj7bn4otpkur0mx0x,1,41,34,2022-08-05T18:03:20.620Z,2022-08-05T18:03:25Z,3685596425,212,23.4,3685596421,140,33.4,3685596419,56,Back,3685596423,141,66.3,3685596427,213,1.9,,,,,,,,,,btm3mtkmwofz1dgcdsew1kmp5,P. Sieben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203987,20,1,1,0,47,7rmv5ns2rj7bn4otpkur0mx0x,1,38.2,55.8,2022-08-05T18:03:25.381Z,2022-08-05T18:03:28Z,3685596597,212,23.5,3685596587,56,Back,3685596589,140,38.4,3685596593,141,21.3,3685596601,213,4.7,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204031,21,1,1,0,50,7rmv5ns2rj7bn4otpkur0mx0x,1,36.9,16.1,2022-08-05T18:03:28.755Z,2022-08-05T18:03:33Z,3685596831,140,43.4,3685596835,212,10.8,3685596829,56,Back,3685596837,213,5.4,3685596833,141,3.7,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204049,22,1,1,0,54,7rmv5ns2rj7bn4otpkur0mx0x,1,40.7,20.1,2022-08-05T18:03:33.026Z,2022-08-05T18:03:34Z,3685596937,56,Back,3685596943,212,8.6,3685596939,140,42.1,3685596945,213,1.4,3685596941,141,32.5,,,,,,,,,,281ieftii7id7an6dm505owrt,X. Emmers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204059,23,1,1,0,56,7rmv5ns2rj7bn4otpkur0mx0x,1,42.1,32.5,2022-08-05T18:03:34.672Z,2022-08-05T18:03:44Z,3685597431,156,,3685596993,212,4.8,3685596989,140,38.3,3685596995,213,3.7,3685596991,141,28.6,3685596987,56,Back,,,,,,,3zfvbmppohz2naqcci09pt72s,B. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204061,24,61,1,0,57,7rmv5ns2rj7bn4otpkur0mx0x,0,38.8,32.1,2022-08-05T18:03:35.777Z,2022-08-05T18:03:36Z,3685597001,56,Back,,,,,,,,,,,,,,,,,,,,,,281ieftii7id7an6dm505owrt,X. Emmers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204109,4,4,1,1,0,z9phg19papi9f5fd6qxzr836,1,56,45.2,2022-08-05T18:03:38.747Z,2022-08-05T18:03:41Z,3685597281,233,25,3685597265,294,,3685597263,13,,3685597271,286,,3685597267,56,Center,3685597269,152,,,,,,,,cktdin60q1omaa4gmjp08o76y,B. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204101,25,4,1,1,0,7rmv5ns2rj7bn4otpkur0mx0x,0,44,54.8,2022-08-05T18:03:38.748Z,2022-08-05T18:03:42Z,3685597215,294,,3685597221,285,,3685597293,233,4,3685597213,13,,3685597219,152,,3685597217,56,Back,,,,,,,281ieftii7id7an6dm505owrt,X. Emmers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204219,5,1,1,1,11,z9phg19papi9f5fd6qxzr836,1,57.1,43.1,2022-08-05T18:03:50.041Z,2022-08-05T18:03:54Z,3685597861,5,,3685597871,212,28.7,3685597867,140,69.1,3685597869,141,5.2,3685597865,56,Right,3685597873,213,5.2,3685597863,152,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204237,6,1,1,1,15,z9phg19papi9f5fd6qxzr836,0,70.5,5.6,2022-08-05T18:03:54.074Z,2022-08-05T18:04:16Z,3685597939,140,85.1,3685597943,212,16.2,3685597937,56,Right,3685597945,213,0.3,3685597941,141,13.4,,,,,,,,,,1id5av4i7p6tmhf1vuigvlmvo,J. Wielzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204243,26,12,1,1,17,7rmv5ns2rj7bn4otpkur0mx0x,1,10.7,89.7,2022-08-05T18:03:56.092Z,2022-08-05T18:03:57Z,3685597963,56,Back,3685597965,140,10.5,3685597969,212,8.2,3685597967,141,100.0,3685597977,167,,3685597971,213,1.6,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204373,7,5,1,1,18,z9phg19papi9f5fd6qxzr836,1,86.2,-1.2,2022-08-05T18:03:56.549Z,2022-08-05T18:07:27Z,3685598571,347,,3685598569,56,Right,3685598605,233,27,,,,,,,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204245,27,5,1,1,18,7rmv5ns2rj7bn4otpkur0mx0x,0,13.8,101.2,2022-08-05T18:03:56.549Z,2022-08-05T18:04:10Z,3685598621,233,7,3685597975,347,,3685597973,56,Back,,,,,,,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204547,8,1,1,1,44,z9phg19papi9f5fd6qxzr836,0,85,0,2022-08-05T18:04:22.923Z,2022-08-05T19:01:29Z,3685599619,56,Center,3685599629,1,,3685599627,213,1.3,3685599623,141,38.3,3685599617,107,,3685599621,140,91.0,3685599625,212,27.5,,,,8zsx2ykxkcusmsvbj8bsjk445,T. van Huizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204555,28,44,1,1,46,7rmv5ns2rj7bn4otpkur0mx0x,1,10.7,55.6,2022-08-05T18:04:25.201Z,2022-08-05T18:05:42Z,3685602869,233,17,3685599665,285,,3685599663,56,Back,,,,,,,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442205165,17,44,1,1,46,z9phg19papi9f5fd6qxzr836,0,89.3,44.4,2022-08-05T18:04:25.202Z,2022-08-05T18:05:42Z,3685602835,286,,3685602889,233,28,3685602833,56,Center,,,,,,,,,,,,,,,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204559,29,12,1,1,47,7rmv5ns2rj7bn4otpkur0mx0x,1,11.1,56.7,2022-08-05T18:04:25.812Z,2022-08-05T18:04:26Z,3685599679,141,46.4,3685599677,140,30.2,3685599683,213,5.9,3685599675,56,Back,3685599681,212,21.2,3685599697,15,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204567,9,15,1,1,48,z9phg19papi9f5fd6qxzr836,1,82,45.7,2022-08-05T18:04:26.761Z,2022-08-05T19:01:51Z,3685599717,56,Center,3685600755,233,30,3685601527,458,,3685601531,147,45.8,3685600747,20,,3685601533,230,99.1,3685600751,82,,3685601535,231,50.7,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,3685601521,102,46.6,3685601529,146,85.0,3685599713,22,3685601525,215,3685601523,103,19,3685599715,18,3685759477,80,,,,,,,,,,,,,
2442204575,30,10,1,1,48,7rmv5ns2rj7bn4otpkur0mx0x,1,18.7,50.9,2022-08-05T18:04:26.861Z,2022-08-05T18:05:36Z,3685600771,233,9,3685599755,94,,3685599757,56,Back,,,,,,,,,,,,,,,,2wuprdfbbn9mo0paqr5tm7bop,M. Mallahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204607,10,61,1,1,52,z9phg19papi9f5fd6qxzr836,0,81,54,2022-08-05T18:04:30.602Z,2022-08-05T18:04:30Z,3685599883,56,Center,,,,,,,,,,,,,,,,,,,,,,1tmihr54maqj0h7785cg9ez56,M. Suray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204609,31,49,1,1,52,7rmv5ns2rj7bn4otpkur0mx0x,1,23.7,50.6,2022-08-05T18:04:30.691Z,2022-08-05T18:04:30Z,,,,,,,,,,,,,,,,,,,,,,,,,3zfvbmppohz2naqcci09pt72s,B. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204643,11,45,1,1,53,z9phg19papi9f5fd6qxzr836,0,77.2,40.3,2022-08-05T18:04:31.697Z,2022-08-05T18:04:35Z,3685600103,233,32,3685600051,286,,3685600049,56,Center,,,,,,,,,,,,,,,,1id5av4i7p6tmhf1vuigvlmvo,J. Wielzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204623,32,3,1,1,53,7rmv5ns2rj7bn4otpkur0mx0x,1,22.8,59.7,2022-08-05T18:04:31.697Z,2022-08-05T18:04:35Z,3685599953,285,,3685600085,233,11,3685599951,56,Back,,,,,,,,,,,,,,,,3zfvbmppohz2naqcci09pt72s,B. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204715,33,1,1,1,54,7rmv5ns2rj7bn4otpkur0mx0x,1,38.7,76.4,2022-08-05T18:04:33.362Z,2022-08-05T18:04:39Z,3685600401,212,26.8,3685600395,56,Left,3685600397,140,62.3,3685600399,141,91.5,3685600403,213,0.4,,,,,,,,,,3zfvbmppohz2naqcci09pt72s,B. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204725,34,1,1,2,1,7rmv5ns2rj7bn4otpkur0mx0x,1,78.6,76.7,2022-08-05T18:04:39.697Z,2022-08-05T18:04:41Z,3685600445,141,82.1,3685600443,140,93.0,3685600441,56,Left,3685600447,212,15.6,3685600449,213,0.2,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204737,35,1,1,2,2,7rmv5ns2rj7bn4otpkur0mx0x,0,93.2,82.6,2022-08-05T18:04:41.184Z,2022-08-05T18:04:42Z,3685600513,56,Center,3685600517,141,55.8,3685600519,212,18.3,3685600509,2,,3685600521,213,4.6,3685600515,140,91.3,,,,,,,3apsq2r6q8lzdat7sy5h6tmqy,A. Barak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204745,12,8,1,2,4,z9phg19papi9f5fd6qxzr836,1,11.1,38.5,2022-08-05T18:04:42.683Z,2022-08-05T18:04:42Z,3685600553,56,Back,,,,,,,,,,,,,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204753,36,13,1,2,5,7rmv5ns2rj7bn4otpkur0mx0x,1,86.5,61.4,2022-08-05T18:04:43.741Z,2022-08-05T18:04:52Z,3685600603,56,Center,3685600869,102,60,3685600877,328,,3685600601,17,,3685600687,72,,3685600599,22,,3685600873,215,,3685600875,108,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,3685600881,458,,3685600879,391,,3685600867,73,3685600883,230,3685600871,103,18.1,3685600885,231,,,99.1,51.3,,,,,,,,,,,
2442204759,13,5,1,2,6,z9phg19papi9f5fd6qxzr836,1,-1.1,40.2,2022-08-05T18:04:44.425Z,2022-08-05T18:04:45Z,3685600623,56,Back,3685600675,233,37,3685600625,346,,,,,,,,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204765,37,5,1,2,6,7rmv5ns2rj7bn4otpkur0mx0x,0,101.1,59.8,2022-08-05T18:04:44.425Z,2022-08-05T18:07:27Z,3685600643,346,,3685600679,233,13,3685600641,56,Center,,,,,,,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204959,14,1,1,2,31,z9phg19papi9f5fd6qxzr836,1,3.7,41.3,2022-08-05T18:05:09.402Z,2022-08-05T18:05:18Z,3685601741,56,Center,3685601747,212,75.2,3685601749,213,0.0,3685601745,141,45.8,3685601861,74,,3685601743,140,75.3,3685601737,124,,3685601739,155,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,3685601751,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204963,15,1,1,2,35,z9phg19papi9f5fd6qxzr836,0,75.3,45.8,2022-08-05T18:05:13.866Z,2022-08-05T18:05:15Z,3685601769,140,88.1,3685601767,56,Center,3685601771,141,39.7,3685601773,212,14.1,3685601775,213,6.0,3685601765,3,,,,,,,,dgrs9km0fikc46xchm02hbdka,S. Tremour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204969,38,43,1,2,36,7rmv5ns2rj7bn4otpkur0mx0x,1,0,0,2022-08-05T18:05:14.485Z,2022-08-05T18:05:21Z,3685602001,144,52,,,,,,,,,,,,,,,,,,,,,,cul6phe87idi5dn1hsfywxhwp,R. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204983,39,49,1,2,37,7rmv5ns2rj7bn4otpkur0mx0x,1,10.6,58.8,2022-08-05T18:05:15.750Z,2022-08-05T18:05:23Z,,,,,,,,,,,,,,,,,,,,,,,,,cul6phe87idi5dn1hsfywxhwp,R. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442205017,40,1,1,2,39,7rmv5ns2rj7bn4otpkur0mx0x,1,10.6,58.8,2022-08-05T18:05:18.294Z,2022-08-05T18:05:22Z,3685602063,140,24.3,3685602065,141,20.4,3685602067,212,29.8,3685602069,213,5.2,3685602061,56,Back,,,,,,,,,,cul6phe87idi5dn1hsfywxhwp,R. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442205043,41,1,1,2,46,7rmv5ns2rj7bn4otpkur0mx0x,0,38.9,15.5,2022-08-05T18:05:25.300Z,2022-08-05T18:05:27Z,3685602223,141,19.7,3685602217,155,,3685602227,213,0.1,3685602229,1,,3685602219,56,Right,3685602221,140,92.7,3685602225,212,56.6,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442205063,16,52,1,2,51,z9phg19papi9f5fd6qxzr836,1,12.1,72.6,2022-08-05T18:05:29.594Z,2022-08-05T18:05:31Z,,,,,,,,,,,,,,,,,,,,,,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442205203,18,1,1,3,5,z9phg19papi9f5fd6qxzr836,0,14.3,40.3,2022-08-05T18:05:43.962Z,2022-08-05T18:05:48Z,3685603065,140,72.4,3685603063,56,Center,3685603093,287,,3685603061,123,,3685603071,213,6.1,3685603067,141,27.1,3685603069,212,61.7,3685603151,1,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
