id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,keyPass,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value
2454498063,20,1,1,1,18,2uuh2bir8ktof0uxfo06lb4ox,0,61,93.2,2022-09-02T18:02:26.897Z,2022-09-02T18:02:27Z,3750977269,140,71.0,3750977273,212,10.7,3750977267,56,Left,3750977275,213,6.1,3750977271,141,90.3,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498073,11,49,1,1,19,eh54mfvjtrttgsg1wbjnvxcqz,1,22,23.7,2022-09-02T18:02:27.990Z,2022-09-02T18:02:28Z,,,,,,,,,,,,,,,,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498107,12,1,1,1,20,eh54mfvjtrttgsg1wbjnvxcqz,0,22,23.7,2022-09-02T18:02:28.983Z,2022-09-02T18:02:30Z,3750977481,212,42.9,3750977475,56,Center,3750977477,140,61.9,3750977483,213,0.2,3750977479,141,37.4,3750977485,1,,3750977473,157,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498155,21,1,1,1,22,2uuh2bir8ktof0uxfo06lb4ox,1,39.3,54.2,2022-09-02T18:02:31.273Z,2022-09-02T18:02:34Z,3750977731,56,Back,3750977729,3,,3750977733,140,49.2,3750977739,213,0.1,3750977735,141,56.4,3750977737,212,10.5,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498163,22,49,1,1,25,2uuh2bir8ktof0uxfo06lb4ox,1,46.2,55.7,2022-09-02T18:02:34.241Z,2022-09-02T18:02:34Z,,,,,,,,,,,,,,,,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498191,13,49,1,1,27,eh54mfvjtrttgsg1wbjnvxcqz,1,49.3,38.8,2022-09-02T18:02:36.334Z,2022-09-02T18:56:15Z,,,,,,,,,,,,,,,,,,,,,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498217,14,1,1,1,28,eh54mfvjtrttgsg1wbjnvxcqz,0,49.3,38.8,2022-09-02T18:02:36.711Z,2022-09-02T18:56:18Z,3750978025,141,40.3,3750978027,212,4.5,3750978029,213,0.2,3750978019,56,Center,3750978023,140,53.5,,,,,,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498265,23,1,1,1,30,2uuh2bir8ktof0uxfo06lb4ox,1,48.4,53.6,2022-09-02T18:02:39.569Z,2022-09-02T18:02:42Z,3750978321,141,95.6,3750978323,212,31.2,3750978319,140,60.3,3750978325,213,1.2,3750978317,56,Left,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498311,24,1,1,1,33,2uuh2bir8ktof0uxfo06lb4ox,1,70.7,93.6,2022-09-02T18:02:42.523Z,2022-09-02T18:02:46Z,3750978569,56,Left,3750978573,141,84.4,3750978571,140,85.7,3750978577,213,5.9,3750978575,212,16.9,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498331,25,1,1,1,38,2uuh2bir8ktof0uxfo06lb4ox,0,88,82.9,2022-09-02T18:02:46.850Z,2022-09-02T18:02:50Z,3750978691,56,Center,3750978841,286,,3750978695,141,74.5,3750978697,212,6.5,3750978837,233,15,3750978699,213,5.2,3750978835,236,,3750978693,140,90.9,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498315,15,74,1,1,38,eh54mfvjtrttgsg1wbjnvxcqz,1,12.7,28.8,2022-09-02T18:02:46.851Z,2022-09-02T18:52:57Z,3750978593,56,Back,3750978843,233,25,3750978595,285,,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498369,16,12,1,1,40,eh54mfvjtrttgsg1wbjnvxcqz,1,9.5,32.1,2022-09-02T18:02:49.038Z,2022-09-02T18:02:51Z,3750978893,213,5.7,3750978885,56,Back,3750978887,140,27.8,3750978889,141,12.5,3750978891,212,23.4,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498371,17,61,1,1,42,eh54mfvjtrttgsg1wbjnvxcqz,0,27.8,12.5,2022-09-02T18:02:51.182Z,2022-09-02T18:02:51Z,3750978895,56,Back,,,,,,,,,,,,,,,,,,,,,,4jx9sjbj9s8q2qeknsqhyozqh,Asier Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498489,26,1,1,1,47,2uuh2bir8ktof0uxfo06lb4ox,0,88.9,92.1,2022-09-02T18:02:56.145Z,2022-09-02T18:03:02Z,3750979407,140,93.2,3750979413,213,4.8,3750979405,56,Right,3750979409,141,8.6,3750979403,155,,3750979415,1,,3750979401,2,,3750979615,345,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,3750979411,212,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498483,18,49,1,1,50,eh54mfvjtrttgsg1wbjnvxcqz,1,3.5,86.2,2022-09-02T18:02:59.126Z,2022-09-02T18:02:59Z,,,,,,,,,,,,,,,,,,,,,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498535,19,1,1,1,50,eh54mfvjtrttgsg1wbjnvxcqz,0,3.5,86.2,2022-09-02T18:02:59.406Z,2022-09-02T18:03:03Z,3750979631,141,77.3,3750979633,212,64.5,3750979619,157,,3750979629,140,64.7,3750979625,56,Center,3750979637,1,,3750979635,213,6.2,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498577,27,1,1,1,56,2uuh2bir8ktof0uxfo06lb4ox,0,42.5,18,2022-09-02T18:03:05.137Z,2022-09-02T18:03:08Z,3750979833,3,,3750979843,213,6.1,3750979839,141,16.8,3750979837,140,47.7,3750979841,212,5.5,3750979835,56,Back,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498585,20,1,1,1,57,eh54mfvjtrttgsg1wbjnvxcqz,0,43.4,85.4,2022-09-02T18:03:06.462Z,2022-09-02T18:03:07Z,3750979883,3,,3750979889,141,91.7,3750979891,212,7.7,3750979885,56,Back,3750979887,140,49.5,3750979893,213,0.6,,,,,,,97i465n07uip7fnpw82v554b8,S. van Bakel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498687,28,1,1,2,3,2uuh2bir8ktof0uxfo06lb4ox,0,46.1,11.4,2022-09-02T18:03:11.993Z,2022-09-02T18:03:14Z,3750980331,212,16.2,3750980327,140,59.1,3750980325,56,Right,3750980333,213,5.7,3750980329,141,0.0,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498801,21,5,1,2,5,eh54mfvjtrttgsg1wbjnvxcqz,1,34.1,101.2,2022-09-02T18:03:13.982Z,2022-09-02T18:03:21Z,3750980901,347,,3750980899,56,Back,3750980925,233,29,,,,,,,,,,,,,,,,97i465n07uip7fnpw82v554b8,S. van Bakel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498693,29,5,1,2,5,2uuh2bir8ktof0uxfo06lb4ox,0,65.9,-1.2,2022-09-02T18:03:13.982Z,2022-09-02T18:27:46Z,3750980363,56,Right,3750980955,233,21,3750980365,347,,,,,,,,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498855,22,1,1,2,12,eh54mfvjtrttgsg1wbjnvxcqz,1,27.3,100,2022-09-02T18:03:21.022Z,2022-09-02T18:03:24Z,3750981181,213,3.7,3750981169,107,,3750981177,141,86.6,3750981175,140,13.5,3750981173,56,Back,3750981179,212,17.5,,,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498935,23,1,1,2,15,eh54mfvjtrttgsg1wbjnvxcqz,1,12.6,84.4,2022-09-02T18:03:24.534Z,2022-09-02T18:03:30Z,3750981605,212,21.2,3750981601,140,10.2,3750981607,213,4.6,3750981599,56,Back,3750981603,141,53.4,,,,,,,,,,alzxtazwzkp6cy4igin4ht2vp,D. Halilović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454499021,24,1,1,2,21,eh54mfvjtrttgsg1wbjnvxcqz,1,12.2,53.1,2022-09-02T18:03:30.566Z,2022-09-02T18:03:35Z,3750981993,212,61.5,3750981995,213,5.9,3750981997,1,,3750981985,157,,3750981987,56,Right,3750981989,140,66.2,3750981991,141,18.0,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454499037,25,1,1,2,27,eh54mfvjtrttgsg1wbjnvxcqz,0,62.5,17.9,2022-09-02T18:03:35.782Z,2022-09-02T18:03:36Z,3750982087,3,,3750982089,168,,3750982091,56,Center,3750982099,213,0.4,3750982093,140,74.9,3750982095,141,25.9,3750982097,212,14.1,,,,4jx9sjbj9s8q2qeknsqhyozqh,Asier Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454499079,30,49,1,2,30,2uuh2bir8ktof0uxfo06lb4ox,1,13.6,63.7,2022-09-02T18:03:39.425Z,2022-09-02T18:03:39Z,,,,,,,,,,,,,,,,,,,,,,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454499167,31,1,1,2,31,2uuh2bir8ktof0uxfo06lb4ox,1,13.6,63.7,2022-09-02T18:03:39.812Z,2022-09-02T18:03:46Z,3750982827,213,0.1,3750982825,212,7.9,3750982823,141,64.5,3750982819,56,Back,3750982821,140,21.1,,,,,,,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454499225,32,1,1,2,37,2uuh2bir8ktof0uxfo06lb4ox,1,25.2,59.4,2022-09-02T18:03:46.490Z,2022-09-02T18:03:49Z,3750983085,141,48.4,3750983087,212,14.1,3750983081,56,Back,3750983083,140,13.8,3750983089,213,3.7,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454499275,33,1,1,2,40,2uuh2bir8ktof0uxfo06lb4ox,1,13.8,48.4,2022-09-02T18:03:49.602Z,2022-09-02T18:03:53Z,3750983301,140,20.2,3750983307,213,4.9,3750983305,212,28.9,3750983303,141,7.1,3750983299,56,Back,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
