id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value
2511572999,4,1,1,0,23,59t7flioj4w4mpwnrwbm0m8ck,1,19.4,63.3,2023-02-24T19:03:50.981Z,2023-02-24T19:03:53Z,4052572627,56,Back,4052572623,5,,4052572633,212,10.1,4052572635,213,5.6,4052572625,241,,4052572631,141,53.7,4052572629,140,26.8,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573063,5,1,1,0,26,59t7flioj4w4mpwnrwbm0m8ck,1,26.2,51.3,2023-02-24T19:03:53.620Z,2023-02-24T19:03:57Z,4052572977,141,23.4,4052572981,213,5.0,4052572975,140,31.2,4052572973,56,Back,4052572979,212,19.7,,,,,,,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573091,6,1,1,0,29,59t7flioj4w4mpwnrwbm0m8ck,1,31.2,23.4,2023-02-24T19:03:57.236Z,2023-02-24T19:03:59Z,4052573149,213,1.9,4052573143,140,25.3,4052573147,212,17.7,4052573141,56,Back,4052573145,141,47.8,,,,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573145,7,1,1,0,32,59t7flioj4w4mpwnrwbm0m8ck,1,25.3,47.8,2023-02-24T19:03:59.748Z,2023-02-24T19:04:09Z,4052573457,212,37.5,4052573461,1,,4052573947,155,,4052573453,140,41.0,4052573451,56,Back,4052573455,141,97.4,4052573459,213,1.1,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573181,8,1,1,0,36,59t7flioj4w4mpwnrwbm0m8ck,0,41,97.4,2023-02-24T19:04:03.557Z,2023-02-24T19:04:06Z,4052573641,3,,4052573645,140,61.2,4052573643,56,Left,4052573657,213,0.1,4052573647,141,100.0,4052573651,212,21.4,,,,,,,1olyaqfnnl0sb4vsfxyi7j2z9,V. Wernersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573273,7,5,1,0,38,z9phg19papi9f5fd6qxzr836,1,38.9,-2,2023-02-24T19:04:06.094Z,2023-02-24T19:11:33Z,4052574131,347,,4052574187,233,9,4052574129,56,Back,,,,,,,,,,,,,,,,cktdin60q1omaa4gmjp08o76y,B. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573183,9,5,1,0,38,59t7flioj4w4mpwnrwbm0m8ck,0,61.1,102,2023-02-24T19:04:06.094Z,2023-02-24T19:04:12Z,4052573665,56,Left,4052574219,233,7,4052573667,347,,,,,,,,,,,,,,,,,1olyaqfnnl0sb4vsfxyi7j2z9,V. Wernersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573441,8,1,1,0,51,z9phg19papi9f5fd6qxzr836,0,40.5,0,2023-02-24T19:04:19.289Z,2023-02-24T19:04:21Z,4052574969,56,Right,4052574987,213,0.4,4052574977,141,6.8,4052574967,107,,4052574981,212,14.7,4052574973,140,53.3,,,,,,,7e78647fbcn7noga5qlz46xux,A. Aberkane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573461,10,8,1,0,54,59t7flioj4w4mpwnrwbm0m8ck,1,50.6,95.7,2023-02-24T19:04:22.504Z,2023-02-24T19:04:22Z,4052575065,56,Left,,,,,,,,,,,,,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573561,9,5,1,0,55,z9phg19papi9f5fd6qxzr836,1,51.2,-2,2023-02-24T19:04:23.287Z,2023-02-24T19:04:28Z,4052575549,233,11,4052575507,347,,4052575505,56,Right,,,,,,,,,,,,,,,,7e78647fbcn7noga5qlz46xux,A. Aberkane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573495,11,5,1,0,55,59t7flioj4w4mpwnrwbm0m8ck,0,48.8,102,2023-02-24T19:04:23.287Z,2023-02-24T19:11:33Z,4052575233,56,Back,4052575235,347,,4052575573,233,9,,,,,,,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573759,11,1,1,1,10,z9phg19papi9f5fd6qxzr836,0,52.8,0,2023-02-24T19:04:38.007Z,2023-02-24T19:04:40Z,4052576469,107,,4052576479,212,23.8,4052576485,1,,4052576471,56,Right,4052576475,141,8.5,4052576473,140,74.4,4052576483,213,0.3,,,,7e78647fbcn7noga5qlz46xux,A. Aberkane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573791,12,1,1,1,13,59t7flioj4w4mpwnrwbm0m8ck,0,28.5,93,2023-02-24T19:04:41.029Z,2023-02-24T19:04:41Z,4052576633,140,36.6,4052576631,56,Back,4052576635,141,85.0,4052576629,3,,4052576639,213,5.7,4052576637,212,10.1,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573863,13,1,1,1,16,59t7flioj4w4mpwnrwbm0m8ck,0,36.5,87.7,2023-02-24T19:04:43.572Z,2023-02-24T19:04:45Z,4052577009,212,32.7,4052577005,140,66.0,4052577007,141,72.4,4052577001,157,,4052577003,56,Center,4052577011,213,6.0,4052577013,1,,,,,41es2x265ddlzqjqa6wb9vey2,B. van Schuppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573915,12,1,1,1,20,z9phg19papi9f5fd6qxzr836,0,34.3,28.5,2023-02-24T19:04:47.559Z,2023-02-24T19:58:56Z,4052577267,213,5.7,4052577259,56,Back,4052577265,212,5.8,4052577261,140,38.9,4052577263,141,23.9,4052577257,3,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573923,13,43,1,1,22,z9phg19papi9f5fd6qxzr836,1,0,0,2023-02-24T19:04:49.815Z,2023-02-24T19:58:53Z,4052577323,213,0.3,4052817809,144,1,4052577321,212,11.0,4052577313,3,0,4052577315,56,Back,4052577319,141,29.1,4052577317,140,48.8,,,,ab8p14hbfeph28j3ig36nzob9,T. Receveur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573965,14,1,1,1,23,59t7flioj4w4mpwnrwbm0m8ck,0,56.7,68.2,2023-02-24T19:04:50.869Z,2023-02-24T19:04:52Z,4052577547,1,,4052577537,56,Center,4052577543,212,34.6,4052577541,141,30.3,4052577545,213,5.4,4052577535,157,,4052577539,140,78.7,,,,4nkd85hpwiiqtieuslhcrc2ga,C. Staring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511574005,14,49,1,1,28,z9phg19papi9f5fd6qxzr836,1,23.2,74.7,2023-02-24T19:04:56.022Z,2023-02-24T19:04:56Z,,,,,,,,,,,,,,,,,,,,,,,,,cjuzhcgsj4mwwr4evn823hivp,Elso Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511574015,15,1,1,1,29,z9phg19papi9f5fd6qxzr836,1,23.2,74.7,2023-02-24T19:04:56.519Z,2023-02-24T19:04:57Z,4052577799,213,3.6,4052577793,140,2.8,4052577797,212,23.6,4052577791,56,Back,4052577795,141,60.3,,,,,,,,,,cjuzhcgsj4mwwr4evn823hivp,Elso Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511574047,16,1,1,1,30,z9phg19papi9f5fd6qxzr836,1,3,61.8,2023-02-24T19:04:57.799Z,2023-02-24T19:05:01Z,4052577979,141,92.1,4052577975,56,Back,4052577981,212,22.7,4052577983,213,1.1,4052577977,140,12.0,,,,,,,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511574083,17,1,1,1,33,z9phg19papi9f5fd6qxzr836,0,21.3,90,2023-02-24T19:05:01.078Z,2023-02-24T19:05:04Z,4052578153,56,Back,4052578155,140,46.4,4052578151,155,,4052578159,212,33.6,4052578165,1,,4052578161,213,5.6,4052578157,141,59.4,,,,cjuzhcgsj4mwwr4evn823hivp,Elso Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511574091,15,8,1,1,36,59t7flioj4w4mpwnrwbm0m8ck,1,56.2,48.7,2023-02-24T19:05:04.150Z,2023-02-24T19:05:04Z,4052578191,56,Center,,,,,,,,,,,,,,,,,,,,,,1olyaqfnnl0sb4vsfxyi7j2z9,V. Wernersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511574137,16,43,1,1,38,59t7flioj4w4mpwnrwbm0m8ck,1,0,0,2023-02-24T19:05:06.245Z,2023-02-24T19:05:10Z,4052578491,285,0,4052578819,144,7,4052578489,56,Center,,,,,,,,,,,,,,,,4nkd85hpwiiqtieuslhcrc2ga,C. Staring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511574197,18,4,1,1,40,z9phg19papi9f5fd6qxzr836,1,48.8,63.9,2023-02-24T19:05:07.719Z,2023-02-24T19:05:11Z,4052578827,152,,4052578829,265,,4052578823,13,,4052578831,286,,4052578825,56,Back,4052578849,233,17,,,,,,,7kntrrc80dcadt8umvqf6qfe2,J. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511574147,17,4,1,1,40,59t7flioj4w4mpwnrwbm0m8ck,0,51.2,36.1,2023-02-24T19:05:07.720Z,2023-02-24T19:05:12Z,4052578561,152,,4052578565,285,,4052578563,265,,4052578557,13,,4052578905,233,18,4052578559,56,Center,,,,,,,4nkd85hpwiiqtieuslhcrc2ga,C. Staring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511574705,18,27,1,2,4,59t7flioj4w4mpwnrwbm0m8ck,1,0,0,2023-02-24T19:05:31.663Z,2023-02-24T19:11:33Z,4052582089,233,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511574799,19,27,1,2,4,z9phg19papi9f5fd6qxzr836,1,0,0,2023-02-24T19:05:31.663Z,2023-02-24T19:06:00Z,4052582061,53,7kntrrc80dcadt8umvqf6qfe2,4052582161,233,18,4052582059,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511574973,19,28,1,2,37,59t7flioj4w4mpwnrwbm0m8ck,1,0,0,2023-02-24T19:06:05.360Z,2023-02-24T19:06:06Z,4052582919,55,18,4052582999,233,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511574985,20,28,1,2,37,z9phg19papi9f5fd6qxzr836,1,0,0,2023-02-24T19:06:05.360Z,2023-02-24T19:06:06Z,4052583023,233,19,4052582965,55,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511575099,21,1,1,2,42,z9phg19papi9f5fd6qxzr836,1,51.8,63.7,2023-02-24T19:06:10.470Z,2023-02-24T19:06:13Z,4052583537,140,41.2,4052583531,5,,4052583535,56,Back,4052583533,152,,4052583539,141,34.8,4052583541,212,22.6,4052583543,213,4.2,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511575109,22,1,1,2,45,z9phg19papi9f5fd6qxzr836,1,40,36.6,2023-02-24T19:06:13.109Z,2023-02-24T19:06:14Z,4052583579,213,0.9,4052583571,56,Back,4052583575,141,54.5,4052583573,140,48.6,4052583577,212,15.2,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511575167,23,1,1,2,46,z9phg19papi9f5fd6qxzr836,1,48.6,54.5,2023-02-24T19:06:14.453Z,2023-02-24T19:06:17Z,4052583793,141,41.2,4052583795,212,30.9,4052583791,140,20.5,4052583789,56,Back,4052583797,213,3.4,,,,,,,,,,ab8p14hbfeph28j3ig36nzob9,T. Receveur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511575325,24,1,1,2,49,z9phg19papi9f5fd6qxzr836,1,21.4,41.5,2023-02-24T19:06:17.254Z,2023-02-24T19:06:44Z,4052584617,1,,4052584609,140,87.7,4052584605,155,,4052584613,212,76.4,4052584611,141,87.7,4052584615,213,0.4,4052584607,56,Left,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511575331,25,3,1,2,58,z9phg19papi9f5fd6qxzr836,0,85.4,81.8,2023-02-24T19:06:25.637Z,2023-02-24T19:06:29Z,4052584647,56,Left,4052584859,233,20,4052584651,286,,,,,,,,,,,,,,,,,7kntrrc80dcadt8umvqf6qfe2,J. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511575363,20,7,1,2,58,59t7flioj4w4mpwnrwbm0m8ck,1,14.6,18.2,2023-02-24T19:06:25.638Z,2023-02-24T19:06:28Z,4052584837,233,25,4052584821,56,Back,4052584823,285,,,,,,,,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511575367,21,49,1,3,0,59t7flioj4w4mpwnrwbm0m8ck,1,35.4,28.9,2023-02-24T19:06:28.215Z,2023-02-24T19:06:28Z,,,,,,,,,,,,,,,,,,,,,,,,,cgsirikez39wlx8lhu1uo00yd,T. Boere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511575391,22,1,1,3,2,59t7flioj4w4mpwnrwbm0m8ck,0,35.7,29.1,2023-02-24T19:06:29.783Z,2023-02-24T19:06:30Z,4052584977,56,Center,4052584983,212,31.1,4052584985,213,0.3,4052584981,141,41.9,4052584975,155,,4052584979,140,64.1,,,,,,,cgsirikez39wlx8lhu1uo00yd,T. Boere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511575403,26,49,1,3,3,z9phg19papi9f5fd6qxzr836,1,34.4,47,2023-02-24T19:06:31.510Z,2023-02-24T19:06:31Z,,,,,,,,,,,,,,,,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511575471,27,1,1,3,5,z9phg19papi9f5fd6qxzr836,1,43.8,47.8,2023-02-24T19:06:33.414Z,2023-02-24T19:06:37Z,4052585397,212,28.4,4052585399,213,5.2,4052585395,141,10.0,4052585391,56,Right,4052585393,140,55.3,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511575503,28,1,1,3,10,z9phg19papi9f5fd6qxzr836,1,62.7,10.6,2023-02-24T19:06:37.702Z,2023-02-24T19:06:39Z,4052585577,56,Right,4052585583,212,6.9,4052585581,141,8.8,4052585585,213,6.1,4052585579,140,69.2,,,,,,,,,,7e78647fbcn7noga5qlz46xux,A. Aberkane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511575517,29,1,1,3,12,z9phg19papi9f5fd6qxzr836,1,68.8,9.7,2023-02-24T19:06:39.606Z,2023-02-24T19:06:41Z,4052585649,212,8.5,4052585645,140,72.2,4052585643,56,Right,4052585647,141,21.0,4052585651,213,1.1,,,,,,,,,,cktdin60q1omaa4gmjp08o76y,B. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511575533,30,1,1,3,13,z9phg19papi9f5fd6qxzr836,0,72.2,21.3,2023-02-24T19:06:41.477Z,2023-02-24T19:06:42Z,4052585729,56,Center,4052585731,140,69.2,4052585737,213,1.8,4052585735,212,16.4,4052585733,141,44.9,,,,,,,,,,7e78647fbcn7noga5qlz46xux,A. Aberkane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511575521,23,49,1,3,14,59t7flioj4w4mpwnrwbm0m8ck,1,35,65.8,2023-02-24T19:06:41.894Z,2023-02-24T19:06:42Z,,,,,,,,,,,,,,,,,,,,,,,,,cjff8fu812lennnunqljgddnu,M. Garbett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511575599,24,3,1,3,16,59t7flioj4w4mpwnrwbm0m8ck,1,44.7,54.6,2023-02-24T19:06:44.375Z,2023-02-24T19:06:49Z,4052586087,286,,4052586085,56,Back,4052586107,233,31,,,,,,,,,,,,,,,,cjff8fu812lennnunqljgddnu,M. Garbett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511575589,31,45,1,3,16,z9phg19papi9f5fd6qxzr836,0,55.3,45.4,2023-02-24T19:06:44.375Z,2023-02-24T19:06:49Z,4052586027,56,Center,4052586029,285,,4052586143,233,24,,,,,,,,,,,,,,,,ab8p14hbfeph28j3ig36nzob9,T. Receveur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511575683,25,1,1,3,21,59t7flioj4w4mpwnrwbm0m8ck,1,68.3,26.8,2023-02-24T19:06:48.599Z,2023-02-24T19:06:54Z,4052586461,213,1.3,4052586455,140,77.1,4052586457,141,70.2,4052586451,155,,4052586453,56,Center,4052586459,212,30.9,,,,,,,cjff8fu812lennnunqljgddnu,M. Garbett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511575721,26,1,1,3,26,59t7flioj4w4mpwnrwbm0m8ck,1,76.4,56.7,2023-02-24T19:06:53.990Z,2023-02-24T19:06:55Z,4052586633,56,Center,4052586635,140,84.7,4052586637,141,28.5,4052586639,212,21.1,4052586641,213,5.1,,,,,,,,,,rxblyjf8pcsdgdvy24zgnefp,E. Ómarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511575779,27,1,1,3,28,59t7flioj4w4mpwnrwbm0m8ck,1,84.7,28.5,2023-02-24T19:06:55.574Z,2023-02-24T19:10:46Z,4052586987,140,93.6,4052588041,154,,4052586991,212,9.3,4052588039,210,15,4052586985,56,Center,4052586993,213,6.3,4052586989,141,28.3,,,,cjff8fu812lennnunqljgddnu,M. Garbett,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511575789,28,15,1,3,31,59t7flioj4w4mpwnrwbm0m8ck,1,96.7,29.6,2023-02-24T19:06:58.582Z,2023-02-24T19:10:47Z,4052588055,102,46.1,4052588051,55,27,4052587519,233,32,4052588047,154,,4052587051,62,,4052588061,146,99.4,4052588043,80,,4052587481,20,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,4052587049,22,4052587053,56,Center,4052588057,103,2.5,4052588045,29,4052588063,147,45.5,,,,,,,,,,,,,,,,,
