id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,keyPass,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2517925375,23,1,1,1,55,cv5ftekuejf0ryxvd5h2my47r,0,55.4,5.2,2023-03-10T19:04:10.646Z,2023-03-10T19:04:14Z,4086188017,213,0.4,4086188011,140,96.9,4086188019,1,,4086188015,212,46.5,4086188009,56,Center,4086188013,141,29.2,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517925397,20,12,1,2,0,eh54mfvjtrttgsg1wbjnvxcqz,1,3.8,72,2023-03-10T19:04:15.378Z,2023-03-10T19:04:16Z,4086188103,212,20.3,4086188097,56,Back,4086188101,141,100.0,4086188107,213,1.6,4086188099,140,3.7,4086188193,167,,,,,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517925403,21,5,1,2,0,eh54mfvjtrttgsg1wbjnvxcqz,0,5.5,101.9,2023-03-10T19:04:15.621Z,2023-03-10T20:03:28Z,4086188701,233,24,4086188125,347,,4086188123,56,Back,,,,,,,,,,,,,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517925517,24,5,1,2,0,cv5ftekuejf0ryxvd5h2my47r,1,94.5,-1.9,2023-03-10T19:04:15.621Z,2023-03-10T19:04:24Z,4086188665,347,,4086188683,233,21,4086188661,56,Right,,,,,,,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517925559,25,1,1,2,9,cv5ftekuejf0ryxvd5h2my47r,1,91.7,0,2023-03-10T19:04:24.357Z,2023-03-10T19:04:27Z,4086188877,140,97.6,4086188883,213,0.4,4086188875,56,Right,4086188881,212,6.7,4086188873,107,,4086188879,141,2.3,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517925567,26,3,1,2,11,cv5ftekuejf0ryxvd5h2my47r,0,95.2,10,2023-03-10T19:04:26.785Z,2023-03-10T19:04:30Z,4086188897,56,Right,4086188899,286,,4086189175,233,22,,,,,,,,,,,,,,,,8j8encc4aqkh07ydce6hiaokp,M. Berden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517925609,22,7,1,2,11,eh54mfvjtrttgsg1wbjnvxcqz,1,4.8,90,2023-03-10T19:04:26.786Z,2023-03-10T19:04:30Z,4086189083,167,,4086189087,285,,4086189123,233,26,4086189085,56,Back,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517925613,23,6,1,2,13,eh54mfvjtrttgsg1wbjnvxcqz,0,1.2,93.6,2023-03-10T19:04:28.262Z,2023-03-10T20:03:34Z,4086189121,73,,4086189101,56,Back,4086189217,233,27,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517925617,27,6,1,2,13,cv5ftekuejf0ryxvd5h2my47r,1,98.8,6.4,2023-03-10T19:04:28.262Z,2023-03-10T19:04:30Z,4086189117,56,Right,4086189153,233,23,4086189119,75,,,,,,,,,,,,,,,,,8j8encc4aqkh07ydce6hiaokp,M. Berden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517925999,28,1,1,2,42,cv5ftekuejf0ryxvd5h2my47r,0,99.5,0.5,2023-03-10T19:04:57.302Z,2023-03-10T19:04:59Z,4086191067,213,1.8,4086191053,6,,4086191055,155,,4086191061,140,92.3,4086191059,56,Center,4086191065,212,28.5,4086191051,2,,4086191063,141,40.9,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,4086191057,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517926013,24,12,1,2,44,eh54mfvjtrttgsg1wbjnvxcqz,1,8.5,61.4,2023-03-10T19:05:00.081Z,2023-03-10T19:05:01Z,4086191145,213,6.0,4086191139,140,15.9,4086191161,15,,4086191137,56,Back,4086191141,141,58.1,4086191143,212,8.1,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517926041,25,12,1,2,48,eh54mfvjtrttgsg1wbjnvxcqz,1,15.9,58.1,2023-03-10T19:05:03.417Z,2023-03-10T19:53:07Z,4086191347,141,59.3,4086191355,15,,4086191349,212,14.6,4086191345,140,29.8,4086191351,213,0.1,4086191343,56,Back,,,,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517926065,29,13,1,2,49,cv5ftekuejf0ryxvd5h2my47r,1,74.1,55,2023-03-10T19:05:04.885Z,2023-03-10T19:53:04Z,4086212235,25,,4086212637,75,,4086212665,146,80.7,4086212241,153,,4086212673,231,49.8,4086212653,328,,4086212237,20,,4086212649,108,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,4086212659,458,4086212643,102,38.0,4086212645,103,13.9,4086191463,18,4086212669,147,49.1,4086191465,56,Center,4086212671,230,97.8,4086212647,215,,,,,,,,,,,,,,,,,
