id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2478308515,8,8,1,0,22,bqm1bnp1bh2apyudlz1o1whr3,1,43.7,22.6,2022-10-28T18:01:06.762Z,2022-10-28T18:01:06Z,3877475033,56,Back,,,,,,,,,,,,,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308525,9,49,1,0,24,bqm1bnp1bh2apyudlz1o1whr3,1,36.9,40.1,2022-10-28T18:01:08.395Z,2022-10-28T18:01:25Z,,,,,,,,,,,,,,,,,,,,,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308551,10,1,1,0,25,bqm1bnp1bh2apyudlz1o1whr3,1,35.4,40.4,2022-10-28T18:01:09.530Z,2022-10-28T18:01:14Z,3877475229,140,14.0,3877475233,212,25.8,3877475227,56,Back,3877475231,141,58.9,3877475235,213,2.6,,,,,,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308563,11,1,1,0,31,bqm1bnp1bh2apyudlz1o1whr3,1,13.9,48,2022-10-28T18:01:15.754Z,2022-10-28T18:01:19Z,3877475297,212,23.2,3877475293,140,17.1,3877475291,56,Back,3877475299,213,4.9,3877475295,141,14.2,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308571,12,1,1,0,34,bqm1bnp1bh2apyudlz1o1whr3,0,20.3,11.4,2022-10-28T18:01:18.939Z,2022-10-28T18:01:22Z,3877475343,157,,3877475351,212,61.7,3877475349,141,3.6,3877475345,56,Right,3877475347,140,78.8,3877475353,213,6.2,3877475355,1,,,,,90rgtmdx8g43vz2pvp0hxotwq,R. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308577,6,49,1,0,38,2uuh2bir8ktof0uxfo06lb4ox,1,21.1,92.3,2022-10-28T18:01:22.489Z,2022-10-28T18:01:22Z,,,,,,,,,,,,,,,,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308605,7,1,1,0,38,2uuh2bir8ktof0uxfo06lb4ox,1,21.1,92.3,2022-10-28T18:01:22.777Z,2022-10-28T18:01:25Z,3877475471,56,Back,3877475509,213,3.8,3877475499,212,26.3,3877475479,140,1.3,3877475489,141,68.5,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308645,8,1,1,0,41,2uuh2bir8ktof0uxfo06lb4ox,1,2.6,60.2,2022-10-28T18:01:25.689Z,2022-10-28T18:01:32Z,3877475693,56,Back,3877475697,141,3.4,3877475701,213,5.3,3877475695,140,28.4,3877475703,1,,3877475699,212,47.2,3877475691,155,,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308675,9,1,1,0,47,2uuh2bir8ktof0uxfo06lb4ox,1,28.4,3.4,2022-10-28T18:01:31.913Z,2022-10-28T18:01:34Z,3877475833,56,Back,3877475837,141,18.3,3877475835,140,19.4,3877475839,212,13.9,3877475841,213,2.3,,,,,,,,,,73wkaux439sdodxdjhn1152sq,M. Bogarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308713,10,1,1,0,49,2uuh2bir8ktof0uxfo06lb4ox,1,22.7,18.3,2022-10-28T18:01:34.072Z,2022-10-28T18:01:37Z,3877475999,213,5.9,3877475995,141,3.7,3877475991,56,Back,3877475993,140,45.5,3877475997,212,25.9,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308737,11,1,1,0,53,2uuh2bir8ktof0uxfo06lb4ox,1,57.5,12,2022-10-28T18:01:37.609Z,2022-10-28T18:01:39Z,3877476101,213,1.1,3877476095,140,64.1,3877476099,212,15.9,3877476097,141,33.0,3877476093,56,Center,,,,,,,,,,73wkaux439sdodxdjhn1152sq,M. Bogarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308759,12,1,1,0,55,2uuh2bir8ktof0uxfo06lb4ox,0,64.1,33,2022-10-28T18:01:39.705Z,2022-10-28T18:01:45Z,3877476187,212,19.2,3877476181,56,Center,3877476185,141,21.3,3877476183,140,80.7,3877476189,213,5.9,,,,,,,,,,b77p0um20y057708bx6on4d4a,D. Huiberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308753,13,49,1,0,57,bqm1bnp1bh2apyudlz1o1whr3,1,21.9,67,2022-10-28T18:01:41.242Z,2022-10-28T18:01:41Z,,,,,,,,,,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308821,14,1,1,0,58,bqm1bnp1bh2apyudlz1o1whr3,1,22.7,66.8,2022-10-28T18:01:42.410Z,2022-10-28T18:01:47Z,3877476477,213,0.1,3877476471,140,30.8,3877476469,56,Back,3877476473,141,68.0,3877476475,212,8.5,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308837,15,1,1,1,3,bqm1bnp1bh2apyudlz1o1whr3,0,29.1,73.6,2022-10-28T18:01:47.578Z,2022-10-28T18:01:48Z,3877476567,213,0.6,3877476561,140,37.5,3877476559,56,Back,3877476565,212,11.1,3877476563,141,83.4,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308817,13,49,1,1,4,2uuh2bir8ktof0uxfo06lb4ox,1,57.5,22.5,2022-10-28T18:01:48.512Z,2022-10-28T18:26:47Z,,,,,,,,,,,,,,,,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308871,14,1,1,1,4,2uuh2bir8ktof0uxfo06lb4ox,1,57.5,22.5,2022-10-28T18:01:48.688Z,2022-10-28T18:26:49Z,3877476721,212,13.5,3877476719,141,20.6,3877476715,140,70.3,3877476713,56,Right,3877476723,213,6.2,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308879,15,50,1,1,6,2uuh2bir8ktof0uxfo06lb4ox,1,68,19.2,2022-10-28T18:01:51.161Z,2022-10-28T18:05:04Z,3877476741,286,,3877476827,233,16,3877476739,56,Right,,,,,,,,,,,,,,,,eds7hz8z52qf06c3oug7nivv9,H. Medunjanin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308899,16,7,1,1,6,bqm1bnp1bh2apyudlz1o1whr3,0,32,80.8,2022-10-28T18:01:51.162Z,2022-10-28T18:03:37Z,3877476809,56,Back,3877476811,285,,3877476819,233,15,,,,,,,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308931,17,1,1,1,9,bqm1bnp1bh2apyudlz1o1whr3,0,34.6,82,2022-10-28T18:01:53.211Z,2022-10-28T18:04:39Z,3877484097,213,0.0,3877484091,140,35.3,3877484215,236,,3877484093,141,82.0,3877476941,56,Back,3877484217,286,,3877484095,212,0.7,3877486075,233,41,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310643,41,74,1,1,9,2uuh2bir8ktof0uxfo06lb4ox,1,62.2,8.5,2022-10-28T18:01:53.212Z,2022-10-28T18:04:39Z,3877485901,285,,3877485899,56,Right,3877486059,233,17,,,,,,,,,,,,,,,,b77p0um20y057708bx6on4d4a,D. Huiberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308947,18,1,1,1,12,bqm1bnp1bh2apyudlz1o1whr3,1,41.7,86.8,2022-10-28T18:01:56.698Z,2022-10-28T18:01:57Z,3877477011,141,78.0,3877477015,213,5.1,3877477007,56,Back,3877477009,140,44.1,3877477005,155,,3877477013,212,6.5,,,,,,,avv12sgcucblnbfb790xovf8,R. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308969,19,1,1,1,13,bqm1bnp1bh2apyudlz1o1whr3,1,44.8,76.9,2022-10-28T18:01:57.722Z,2022-10-28T18:01:59Z,3877477117,213,5.4,3877477111,140,54.2,3877477113,141,59.6,3877477115,212,15.4,3877477107,56,Center,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308987,20,1,1,1,15,bqm1bnp1bh2apyudlz1o1whr3,0,58.3,61,2022-10-28T18:01:59.337Z,2022-10-28T18:02:01Z,3877477211,56,Center,3877477219,141,41.4,3877477225,213,5.0,3877477223,212,14.1,3877477215,140,62.7,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308977,16,49,1,1,15,2uuh2bir8ktof0uxfo06lb4ox,1,30.5,64,2022-10-28T18:02:00.137Z,2022-10-28T18:02:00Z,,,,,,,,,,,,,,,,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308989,17,1,1,1,16,2uuh2bir8ktof0uxfo06lb4ox,1,30.5,64,2022-10-28T18:02:00.232Z,2022-10-28T18:02:01Z,3877477235,141,56.3,3877477239,213,3.8,3877477233,140,23.6,3877477231,56,Back,3877477237,212,8.9,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309055,18,1,1,1,17,2uuh2bir8ktof0uxfo06lb4ox,1,23.6,56.3,2022-10-28T18:02:01.289Z,2022-10-28T18:02:06Z,3877477551,213,1.2,3877477543,141,94.5,3877477539,56,Back,3877477547,212,28.1,3877477541,140,33.8,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309097,19,1,1,1,22,2uuh2bir8ktof0uxfo06lb4ox,1,50.1,88.4,2022-10-28T18:02:06.712Z,2022-10-28T18:02:10Z,3877477713,213,4.6,3877477707,140,48.3,3877477711,212,12.5,3877477705,56,Back,3877477709,141,70.2,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309127,20,1,1,1,26,2uuh2bir8ktof0uxfo06lb4ox,0,54.9,78.7,2022-10-28T18:02:10.570Z,2022-10-28T18:02:13Z,3877477873,56,Center,3877477879,212,23.5,3877477875,140,75.6,3877477871,155,,3877477877,141,65.5,3877477881,213,5.9,,,,,,,eds7hz8z52qf06c3oug7nivv9,H. Medunjanin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309175,21,1,1,1,29,bqm1bnp1bh2apyudlz1o1whr3,1,29,35,2022-10-28T18:02:14.011Z,2022-10-28T18:02:15Z,3877478161,141,34.7,3877478157,56,Back,3877478165,213,6.3,3877478155,3,,3877478163,212,15.4,3877478159,140,43.7,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309181,22,49,1,1,31,bqm1bnp1bh2apyudlz1o1whr3,1,44.4,34.2,2022-10-28T18:02:15.483Z,2022-10-28T18:02:15Z,,,,,,,,,,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309231,23,1,1,1,32,bqm1bnp1bh2apyudlz1o1whr3,1,52,31.1,2022-10-28T18:02:16.586Z,2022-10-28T18:02:20Z,3877478395,56,Right,3877478399,141,11.7,3877478401,212,15.8,3877478403,213,5.3,3877478397,140,60.3,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309265,24,1,1,1,36,bqm1bnp1bh2apyudlz1o1whr3,1,60.8,13.3,2022-10-28T18:02:20.538Z,2022-10-28T18:02:23Z,3877478555,141,71.8,3877478563,1,,3877478559,213,1.1,3877478549,155,,3877478551,56,Center,3877478553,140,78.2,3877478557,212,43.8,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309275,25,1,1,1,39,bqm1bnp1bh2apyudlz1o1whr3,0,86.4,72.1,2022-10-28T18:02:23.803Z,2022-10-28T18:02:25Z,3877478607,213,5.4,3877478603,141,50.0,3877478599,56,Center,3877478601,140,98.0,3877478597,155,,3877478605,212,19.3,,,,,,,avv12sgcucblnbfb790xovf8,R. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309279,21,52,1,1,43,2uuh2bir8ktof0uxfo06lb4ox,1,3.3,48.4,2022-10-28T18:02:27.576Z,2022-10-28T18:02:27Z,,,,,,,,,,,,,,,,,,,,,,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309321,22,80,1,1,48,2uuh2bir8ktof0uxfo06lb4ox,0,13.3,47,2022-10-28T18:02:32.521Z,2022-10-28T18:02:32Z,,,,,,,,,,,,,,,,,,,,,,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309349,23,1,1,1,49,2uuh2bir8ktof0uxfo06lb4ox,1,13.3,47,2022-10-28T18:02:33.496Z,2022-10-28T18:02:35Z,3877478973,141,73.2,3877478975,212,28.4,3877478977,213,0.7,3877478971,140,34.4,3877478969,56,Back,3877478981,189,,,,,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309403,24,1,1,1,51,2uuh2bir8ktof0uxfo06lb4ox,1,40.4,77.6,2022-10-28T18:02:36.056Z,2022-10-28T18:02:38Z,3877479201,140,54.7,3877479207,213,0.7,3877479203,141,96.0,3877479199,56,Left,3877479205,212,19.5,,,,,,,,,,eds7hz8z52qf06c3oug7nivv9,H. Medunjanin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309449,25,1,1,1,54,2uuh2bir8ktof0uxfo06lb4ox,1,55.5,96.2,2022-10-28T18:02:38.713Z,2022-10-28T18:02:41Z,3877479429,141,79.1,3877479425,56,Left,3877479433,213,5.4,3877479427,140,65.3,3877479431,212,15.5,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309457,26,3,1,1,56,2uuh2bir8ktof0uxfo06lb4ox,1,70.5,70.6,2022-10-28T18:02:40.936Z,2022-10-28T18:02:42Z,3877479469,56,Center,3877479471,286,,3877479485,233,26,,,,,,,,,,,,,,,,asn8og4yn5gj4it0qe6vulhat,A. Vellios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309459,26,45,1,1,56,bqm1bnp1bh2apyudlz1o1whr3,0,29.5,29.4,2022-10-28T18:02:40.936Z,2022-10-28T18:02:42Z,3877479475,285,,3877479491,233,26,3877479473,56,Back,,,,,,,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309565,27,1,1,1,57,2uuh2bir8ktof0uxfo06lb4ox,1,68.6,77.5,2022-10-28T18:02:41.801Z,2022-10-28T18:02:50Z,3877479971,141,72.6,3877479975,213,6.2,3877479967,56,Center,3877479969,140,94.0,3877479973,212,26.9,,,,,,,,,,asn8og4yn5gj4it0qe6vulhat,A. Vellios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309581,27,4,1,2,4,bqm1bnp1bh2apyudlz1o1whr3,1,7.3,29.7,2022-10-28T18:02:48.424Z,2022-10-28T18:02:52Z,3877480075,285,,3877480085,233,28,3877480073,152,,3877480069,10,,3877480071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309571,28,4,1,2,4,2uuh2bir8ktof0uxfo06lb4ox,0,92.7,70.3,2022-10-28T18:02:48.425Z,2022-10-28T18:02:52Z,3877480007,56,Center,3877480089,233,27,3877480009,152,,3877480011,286,,3877480005,10,,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
