id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/13/value,qualifier/15/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2504059933,7,43,1,0,11,6hsriqr3ybvyg94w2k19oal50,1,0,0,2023-02-04T19:01:42.122Z,2023-02-04T19:03:45Z,4012987731,56,Center,4012994519,144,61,,,,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504059953,5,1,1,0,11,3t0vjqtxc8wpjzv82i3oi2ova,0,40.3,35.6,2023-02-04T19:01:42.164Z,2023-02-06T22:40:03Z,4012987875,141,11.9,4012987879,213,4.9,4012987877,212,16.3,4012987873,140,42.5,4018064091,178,,4012987871,56,Back,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504059969,8,49,1,0,13,6hsriqr3ybvyg94w2k19oal50,1,59,86.9,2023-02-04T19:01:43.623Z,2023-02-06T22:40:06Z,,,,,,,,,,,,,,,,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060033,9,61,1,0,17,6hsriqr3ybvyg94w2k19oal50,0,68.7,96.2,2023-02-04T19:01:47.894Z,2023-02-06T22:40:33Z,4012988267,56,Left,4018064209,178,,,,,,,,,,,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060037,6,61,1,0,18,3t0vjqtxc8wpjzv82i3oi2ova,1,30.5,3.8,2023-02-04T19:01:48.482Z,2023-02-06T22:40:37Z,4012988301,56,Back,4018064525,178,,,,,,,,,,,,,,,,,,,,7myeigeuggkj5ymjw6znedkut,A. El Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060051,7,49,1,0,18,3t0vjqtxc8wpjzv82i3oi2ova,1,27.6,12.7,2023-02-04T19:01:49.077Z,2023-02-06T22:40:56Z,,,,,,,,,,,,,,,,,,,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060059,8,1,1,0,19,3t0vjqtxc8wpjzv82i3oi2ova,0,27.6,12.7,2023-02-04T19:01:49.919Z,2023-02-06T22:40:59Z,4012988393,140,41.0,4012988391,56,Back,4018064567,178,,4012988399,213,0.7,4012988397,212,18.0,4012988395,141,29.2,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060065,10,49,1,0,21,6hsriqr3ybvyg94w2k19oal50,1,58.6,64.8,2023-02-04T19:01:51.461Z,2023-02-06T22:41:04Z,,,,,,,,,,,,,,,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060095,11,1,1,0,21,6hsriqr3ybvyg94w2k19oal50,1,58.5,70.3,2023-02-04T19:01:51.511Z,2023-02-06T22:41:07Z,4012988543,56,Left,4012988551,212,6.7,4018064879,178,,4012988555,213,2.1,4012988545,140,55.4,4012988549,141,78.9,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060107,12,1,1,0,22,6hsriqr3ybvyg94w2k19oal50,1,53.8,74.4,2023-02-04T19:01:53.001Z,2023-02-06T22:41:15Z,4018064907,178,,4012988619,140,45.6,4012988615,56,Back,4012988623,212,11.4,4012988621,141,63.5,4012988625,213,3.9,,,,,,,2ez3q7gik3lm5kp1cunfol52h,D. Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060153,13,1,1,0,24,6hsriqr3ybvyg94w2k19oal50,1,45.4,57.1,2023-02-04T19:01:55.223Z,2023-02-06T22:41:17Z,4012988833,141,17.6,4012988829,56,Right,4012988831,140,55.3,4018064923,178,,4012988835,212,28.8,4012988837,213,5.1,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060161,14,1,1,0,30,6hsriqr3ybvyg94w2k19oal50,0,72.4,12.2,2023-02-04T19:02:00.931Z,2023-02-06T22:41:26Z,4018065061,178,,4012988871,212,19.0,4012988865,56,Center,4012988873,213,0.5,4012988867,140,88.2,4012988869,141,25.8,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060177,9,49,1,0,32,3t0vjqtxc8wpjzv82i3oi2ova,1,13.7,76.1,2023-02-04T19:02:02.468Z,2023-02-06T22:41:30Z,,,,,,,,,,,,,,,,,,,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060241,10,1,1,0,37,3t0vjqtxc8wpjzv82i3oi2ova,1,18.8,97.1,2023-02-04T19:02:07.893Z,2023-02-06T22:41:33Z,4012989297,213,0.1,4012989289,141,98.1,4012989287,140,30.9,4018065131,178,,4012989285,56,Back,4012989293,212,12.7,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504327177,996,3,1,0,39,3t0vjqtxc8wpjzv82i3oi2ova,0,32.5,96,2023-02-04T19:02:09.289Z,2023-02-06T22:41:36Z,4014395561,465,,4014395563,467,d8cxurdt9g5gezqlfwae7ooru,4014395559,285,,4018065151,178,,4014395557,56,Back,,,,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060247,11,4,1,0,39,3t0vjqtxc8wpjzv82i3oi2ova,1,35.4,96.8,2023-02-04T19:02:09.628Z,2023-02-06T22:41:39Z,4012989321,13,,4012989323,56,Back,4012989325,152,,4012989367,233,15,4012989327,265,,4012989371,286,,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060249,15,4,1,0,39,6hsriqr3ybvyg94w2k19oal50,0,64.6,3.2,2023-02-04T19:02:09.629Z,2023-02-06T22:41:38Z,4012989347,265,,4012989349,285,,4012989345,152,,4012989395,233,11,4012989341,13,,4012989343,56,Right,4018065191,178,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060401,12,1,1,0,55,3t0vjqtxc8wpjzv82i3oi2ova,1,34.9,94.6,2023-02-04T19:02:25.344Z,2023-02-06T22:41:40Z,4012990143,141,75.2,4018065205,178,,4012990147,213,4.4,4012990135,5,,4012990141,140,31.5,4012990167,189,,4012990145,212,13.7,4012990137,152,,57wfg8j12hfw3aisrnwtpgmvp,L. Burnet,4012990139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060453,13,1,1,0,59,3t0vjqtxc8wpjzv82i3oi2ova,1,37.7,71.9,2023-02-04T19:02:30.087Z,2023-02-06T22:41:45Z,4012990435,212,15.9,4012990437,213,4.4,4012990433,141,49.5,4012990429,56,Back,4018065245,178,,4012990431,140,33.3,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060503,14,1,1,1,4,3t0vjqtxc8wpjzv82i3oi2ova,1,42.2,39.8,2023-02-04T19:02:34.635Z,2023-02-06T22:41:48Z,4018065253,178,,4012990675,213,5.0,4012990669,140,47.6,4012990667,56,Back,4012990673,212,19.5,4012990671,141,12.4,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060521,15,1,1,1,9,3t0vjqtxc8wpjzv82i3oi2ova,1,59.1,12.7,2023-02-04T19:02:39.467Z,2023-02-06T22:41:51Z,4012990765,141,23.0,4012990767,212,11.3,4012990769,213,0.7,4018065281,178,,4012990761,56,Center,4012990763,140,67.6,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060553,16,1,1,1,11,3t0vjqtxc8wpjzv82i3oi2ova,0,69,17.6,2023-02-04T19:02:41.408Z,2023-02-06T22:41:54Z,4012990941,212,21.1,4012990933,155,,4012990943,213,6.1,4012990935,56,Right,4012990939,141,11.5,4018065325,178,,4012990937,140,88.7,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060577,17,12,1,1,13,6hsriqr3ybvyg94w2k19oal50,1,9.8,86.3,2023-02-04T19:02:43.856Z,2023-02-06T22:41:57Z,4012991051,140,10.5,4018065343,178,,4012991219,233,17,4012991217,397,,4012991059,212,1.3,4012991063,213,0.9,4012991047,56,Back,4012991055,141,87.8,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060597,17,74,1,1,13,3t0vjqtxc8wpjzv82i3oi2ova,1,90.2,13,2023-02-04T19:02:43.981Z,2023-02-06T22:42:02Z,4012991195,397,,4018065407,178,,4012991147,56,Right,4012991149,285,,4012991237,233,17,,,,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060581,18,61,1,1,15,6hsriqr3ybvyg94w2k19oal50,0,5.1,78.7,2023-02-04T19:02:45.764Z,2023-02-06T22:42:15Z,4012991071,56,Back,4018065563,178,,,,,,,,,,,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060617,18,43,1,1,18,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2023-02-04T19:02:48.576Z,2023-02-04T19:02:52Z,4012991373,144,49,,,,,,,,,,,,,,,,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060623,19,1,1,1,18,3t0vjqtxc8wpjzv82i3oi2ova,0,89.2,25.7,2023-02-04T19:02:48.932Z,2023-02-06T22:42:22Z,4018065625,178,,4012991295,213,1.4,4012991291,141,41.0,4012991289,140,91.4,4012991287,56,Center,4012991293,212,10.7,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505075779,1412,67,1,1,19,6hsriqr3ybvyg94w2k19oal50,1,9.9,58.4,2023-02-04T19:02:50.143Z,2023-02-07T06:00:13Z,4018311371,233,1822,,,,,,,,,,,,,,,,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505075777,1822,67,1,1,19,3t0vjqtxc8wpjzv82i3oi2ova,0,90.1,41.6,2023-02-04T19:02:50.144Z,2023-02-07T04:56:32Z,4018311383,233,1412,,,,,,,,,,,,,,,,,,,,,,e605oixdrqumxkqm0y1bijbvt,J. Assehnoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060681,19,12,1,1,19,6hsriqr3ybvyg94w2k19oal50,1,10.2,60,2023-02-04T19:02:50.168Z,2023-02-07T06:00:13Z,4012991605,213,0.0,4018065671,178,,4012991601,141,60.2,4012991599,140,35.6,4012991603,212,26.7,4012991597,56,Back,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060691,20,49,1,1,21,6hsriqr3ybvyg94w2k19oal50,1,34.7,59.1,2023-02-04T19:02:51.697Z,2023-02-06T22:42:32Z,,,,,,,,,,,,,,,,,,,,,,,,,9bzwr8qhl6547tjrsjsity4x6,B. Białek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504063053,57,50,1,1,21,6hsriqr3ybvyg94w2k19oal50,1,34.6,62.8,2023-02-04T19:02:51.771Z,2023-02-06T22:43:07Z,4013004293,286,,4013004291,56,Back,4013004441,233,57,,,,,,,,,,,,,,,,9bzwr8qhl6547tjrsjsity4x6,B. Białek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504063057,57,7,1,1,23,3t0vjqtxc8wpjzv82i3oi2ova,0,65.4,37.2,2023-02-04T19:02:53.302Z,2023-02-06T22:42:57Z,4013004437,233,57,4014398913,385,,4013004305,285,,4013004303,56,Center,4018065999,178,,,,,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060705,21,43,1,1,24,6hsriqr3ybvyg94w2k19oal50,1,0,0,2023-02-04T19:02:54.357Z,2023-02-05T11:28:07Z,4012991663,56,Center,4012991665,140,54.6,4014403817,144,1,4012991669,212,18.7,4012991667,141,77.9,4012991671,213,0.4,,,,,,,9bzwr8qhl6547tjrsjsity4x6,B. Białek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060771,22,1,1,1,24,6hsriqr3ybvyg94w2k19oal50,1,43.4,64.9,2023-02-04T19:02:54.889Z,2023-02-06T22:43:21Z,4012992001,56,Left,4012992003,140,61.7,4018066297,178,,4012992007,212,21.8,4012992009,213,0.5,4012992005,141,80.0,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060789,23,1,1,1,30,6hsriqr3ybvyg94w2k19oal50,0,74.8,69.9,2023-02-04T19:03:00.650Z,2023-02-06T22:43:24Z,4012992125,141,72.7,4012992129,213,0.1,4012992127,212,13.8,4012992123,140,87.8,4018066309,178,,4012992121,56,Center,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060815,21,8,1,1,31,3t0vjqtxc8wpjzv82i3oi2ova,1,14,28.3,2023-02-04T19:03:01.936Z,2023-02-06T22:43:35Z,4012992233,56,Back,4018066439,178,,4014404431,383,,,,,,,,,,,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060807,20,49,1,1,34,3t0vjqtxc8wpjzv82i3oi2ova,1,23.1,3.1,2023-02-04T19:03:05.046Z,2023-02-06T22:43:42Z,,,,,,,,,,,,,,,,,,,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060871,22,1,1,1,38,3t0vjqtxc8wpjzv82i3oi2ova,1,33.1,9.2,2023-02-04T19:03:09.125Z,2023-02-06T22:43:47Z,4012992523,141,30.4,4012992519,56,Back,4012992521,140,33.3,4012992527,213,1.6,4018066585,178,,4012992525,212,14.4,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060945,23,1,1,1,40,3t0vjqtxc8wpjzv82i3oi2ova,1,33.9,33.2,2023-02-04T19:03:10.687Z,2023-02-06T22:43:50Z,4012992859,56,Back,4012992863,141,42.2,4012992861,140,40.7,4012992865,212,9.4,4018066627,178,,4012992867,213,0.7,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060989,24,1,1,1,47,3t0vjqtxc8wpjzv82i3oi2ova,1,45.1,61.1,2023-02-04T19:03:17.866Z,2023-02-06T22:43:53Z,4012993111,56,Back,4012993115,140,43.9,4012993119,212,12.1,4012993117,141,43.4,4012993121,213,4.6,4018066677,178,,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504061031,25,1,1,1,51,3t0vjqtxc8wpjzv82i3oi2ova,1,46.7,44.6,2023-02-04T19:03:21.296Z,2023-02-06T22:43:55Z,4012993327,56,Back,4012993329,140,48.2,4012993331,141,64.5,4012993333,212,13.6,4012993335,213,1.5,4018066685,178,,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504061081,26,1,1,1,54,3t0vjqtxc8wpjzv82i3oi2ova,1,60.9,71.4,2023-02-04T19:03:25.033Z,2023-02-06T22:43:57Z,4012993623,140,66.8,4012993621,56,Left,4018066729,178,,4012993625,141,95.7,4012993629,213,1.2,4012993627,212,17.6,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
