id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value,qualifier/15/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2522280623,7,2,1,0,18,4vd2t5schmvvufrfib7f2vjdf,1,76.4,96,2023-03-19T11:17:37.842Z,2023-03-22T03:58:30Z,4109228815,7,8wb6zb0imo0295asm428cur55,4109228267,141,94.2,4115017105,178,,4109228261,56,Left,4109228263,140,85.2,,,,,,,,,,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522280721,7,55,1,0,18,cos9hxi16eitbcbthof7zrm4m,1,15.2,31.4,2023-03-19T11:17:37.843Z,2023-03-22T03:58:30Z,,,,,,,,,,,,,,,,,,,,,,,,,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522280629,8,43,1,0,22,4vd2t5schmvvufrfib7f2vjdf,1,0,0,2023-03-19T11:17:41.161Z,2023-03-19T11:17:55Z,4109228899,144,1,4109228293,56,Center,4109228301,213,4.3,4109228297,141,56.3,4109228295,140,91.6,4109228299,212,14.8,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522280657,5,43,1,0,22,cos9hxi16eitbcbthof7zrm4m,1,0,0,2023-03-19T11:17:41.736Z,2023-03-19T11:17:49Z,4109228445,141,0.0,4109228449,212,33.3,4109228439,56,Back,4109228451,213,5.3,4109228497,167,0,4109228701,144,12,4109228443,140,23.7,,,,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522280661,6,43,1,0,24,cos9hxi16eitbcbthof7zrm4m,1,0,0,2023-03-19T11:17:43.830Z,2023-03-19T11:17:47Z,4109228471,347,0,4109228595,144,5,4109228469,56,Back,,,,,,,,,,,,,,,,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522280939,8,1,1,0,57,cos9hxi16eitbcbthof7zrm4m,0,11.1,26.3,2023-03-19T11:18:16.180Z,2023-03-22T03:58:38Z,4109229693,140,58.4,4109229689,241,,4109229691,56,Center,4109229685,5,,4109229687,157,,4109229701,1,,4109229697,212,52.3,4115017139,178,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,4109229695,141,50.6,4109229699,213,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522280943,9,44,1,1,0,4vd2t5schmvvufrfib7f2vjdf,1,37,48.3,2023-03-19T11:18:19.661Z,2023-03-22T12:16:51Z,4109229711,285,,4109229725,233,9,4109229709,56,Back,,,,,,,,,,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522280941,9,44,1,1,0,cos9hxi16eitbcbthof7zrm4m,0,63,51.7,2023-03-19T11:18:19.662Z,2023-03-22T03:58:43Z,4109229707,286,,4109229775,233,9,4109229705,56,Center,,,,,,,,,,,,,,,,emglxnqrlqskt8krglv7sziwa,R. Pepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522280951,10,1,1,1,0,4vd2t5schmvvufrfib7f2vjdf,0,32.5,47.3,2023-03-19T11:18:19.786Z,2023-03-22T12:16:51Z,4109229749,213,5.9,4109229745,141,35.5,4109229747,212,24.3,4109229739,3,,4115017183,388,,4109229741,56,Center,4109229743,140,54.3,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281021,10,1,1,1,3,cos9hxi16eitbcbthof7zrm4m,1,44.5,63.6,2023-03-19T11:18:22.602Z,2023-03-22T03:58:58Z,4109230043,140,54.2,4109230041,56,Center,4115017223,388,,4109230047,212,11.6,4109230045,141,71.7,4109230049,213,0.5,,,,,,,b2a5syitl1nb5ky04j7pdq09h,J. Willems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281051,11,3,1,1,8,cos9hxi16eitbcbthof7zrm4m,1,63.6,74.7,2023-03-19T11:18:26.960Z,2023-03-22T03:59:05Z,4109230299,233,11,4112571315,465,,4109230187,286,,4115017261,178,,4109230185,56,Center,,,,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281031,11,45,1,1,8,4vd2t5schmvvufrfib7f2vjdf,0,36.4,25.3,2023-03-19T11:18:26.960Z,2023-03-22T03:59:06Z,4109230101,56,Back,4109230115,285,,4109230323,233,11,,,,,,,,,,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281063,12,4,1,1,10,cos9hxi16eitbcbthof7zrm4m,1,65.6,75.8,2023-03-19T11:18:29.553Z,2023-03-22T03:59:20Z,4109230251,13,,4109230253,294,,4109230259,286,,4109230335,233,12,4109230255,56,Center,4109230257,152,,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281067,12,4,1,1,10,4vd2t5schmvvufrfib7f2vjdf,0,34.4,24.2,2023-03-19T11:18:29.554Z,2023-03-22T03:59:19Z,4115017327,178,,4109230275,285,,4109230339,233,12,4109230269,294,,4109230273,152,,4109230271,56,Back,4109230267,13,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281349,13,1,1,1,35,cos9hxi16eitbcbthof7zrm4m,1,62.5,76.1,2023-03-19T11:18:54.834Z,2023-03-22T03:59:23Z,4109231503,152,,4109231501,155,,4109231505,56,Center,4115017359,178,,4109231509,141,51.1,4109231499,5,,4109231497,2,,4112572459,223,,alxccjq2y6il5yjw108a0axnt,J. Hove,4109231513,213,5.6,4112572461,20,,4109231511,212,26.3,4109231507,140,81.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281351,14,44,1,1,37,cos9hxi16eitbcbthof7zrm4m,1,83.8,49.9,2023-03-19T11:18:56.045Z,2023-03-22T12:16:52Z,4109231521,286,,4109231519,56,Center,4109231527,233,13,,,,,,,,,,,,,,,,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281317,13,44,1,1,37,4vd2t5schmvvufrfib7f2vjdf,0,16.2,50.1,2023-03-19T11:18:56.046Z,2023-03-22T03:59:27Z,4109231547,233,14,4109231389,56,Back,4109231391,285,,,,,,,,,,,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281363,15,1,1,1,37,cos9hxi16eitbcbthof7zrm4m,0,82.8,48.9,2023-03-19T11:18:56.137Z,2023-03-22T12:16:52Z,4109231581,212,20.6,4109231583,213,5.9,4115017397,388,,4109231573,168,,4109231569,3,,4109231579,141,37.9,4109231575,56,Center,4109231577,140,100.0,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281347,14,5,1,1,39,4vd2t5schmvvufrfib7f2vjdf,1,-1,62.6,2023-03-19T11:18:58.672Z,2023-03-22T03:59:37Z,4109231489,56,Back,4109231491,346,,4109231625,233,16,,,,,,,,,,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281371,16,5,1,1,39,cos9hxi16eitbcbthof7zrm4m,0,101,37.4,2023-03-19T11:18:58.672Z,2023-03-22T03:59:37Z,4109231645,233,14,4109231599,346,,4109231595,56,Center,,,,,,,,,,,,,,,,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281653,15,1,1,2,5,4vd2t5schmvvufrfib7f2vjdf,0,4.7,50.6,2023-03-19T11:19:24.682Z,2023-03-22T03:59:40Z,4109232937,1,,4109232945,74,,4109232927,141,80.2,4109232931,212,71.8,4109232917,155,,4109232933,213,0.3,4109232919,56,Left,4109232915,124,,bpvq84v7wwz759mgykvsy3pat,X. Mous,4109232923,140,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281645,17,44,1,2,11,cos9hxi16eitbcbthof7zrm4m,1,27.2,16.2,2023-03-19T11:19:30.011Z,2023-03-22T12:16:52Z,4109232893,56,Back,4109232985,233,16,4109232895,285,,,,,,,,,,,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281663,16,44,1,2,11,4vd2t5schmvvufrfib7f2vjdf,0,72.8,83.8,2023-03-19T11:19:30.012Z,2023-03-22T03:59:43Z,4109232963,56,Left,4109233021,233,17,4109232965,286,,,,,,,,,,,,,,,,,e4nlf2a8hs9xju5jgxszkyytx,P. van Amersfoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281665,18,1,1,2,11,cos9hxi16eitbcbthof7zrm4m,1,24.7,12.7,2023-03-19T11:19:30.034Z,2023-03-22T12:16:53Z,4109232975,140,31.3,4109232979,212,7.5,4109232977,141,16.9,4115017475,388,,4109232981,213,0.4,4109232973,56,Back,4109232971,3,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281671,19,1,1,2,12,cos9hxi16eitbcbthof7zrm4m,0,30.8,15.1,2023-03-19T11:19:31.364Z,2023-03-22T03:59:51Z,4109233005,212,4.0,4109233007,213,0.1,4115017509,388,,4109232995,3,,4109232999,56,Back,4109233001,140,34.6,4109233003,141,15.5,4109232997,168,,alxccjq2y6il5yjw108a0axnt,J. Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281681,17,44,1,2,13,4vd2t5schmvvufrfib7f2vjdf,1,64.6,82.2,2023-03-19T11:19:32.868Z,2023-03-22T12:16:53Z,4109233079,286,,4109233077,56,Left,4109233093,233,20,,,,,,,,,,,,,,,,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281677,20,44,1,2,13,cos9hxi16eitbcbthof7zrm4m,0,35.4,17.8,2023-03-19T11:19:32.869Z,2023-03-22T03:59:55Z,4109233069,285,,4109233153,233,17,4109233067,56,Back,,,,,,,,,,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281687,18,1,1,2,14,4vd2t5schmvvufrfib7f2vjdf,0,62.3,81.5,2023-03-19T11:19:32.921Z,2023-03-22T12:16:53Z,4115017609,178,,4109233117,212,10.8,4109233115,141,85.1,4109233119,213,0.2,4109233113,140,72.3,4109233111,56,Left,4109233109,3,,,,,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281703,21,1,1,2,16,cos9hxi16eitbcbthof7zrm4m,1,23.9,16.3,2023-03-19T11:19:35.147Z,2023-03-22T04:00:17Z,4109233229,56,Back,4109233237,213,5.7,4109233235,212,12.3,4109233239,1,,4109233227,157,,4115017659,178,,4109233233,141,6.2,4109233231,140,33.6,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281729,22,1,1,2,19,cos9hxi16eitbcbthof7zrm4m,1,33.6,6.2,2023-03-19T11:19:38.728Z,2023-03-22T04:00:21Z,4109233359,3,,4115017665,388,,4109233361,56,Back,4109233363,140,40.0,4109233369,213,1.2,4109233365,141,30.1,4109233367,212,17.6,,,,alxccjq2y6il5yjw108a0axnt,J. Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281735,23,49,1,2,21,cos9hxi16eitbcbthof7zrm4m,1,40.7,35.3,2023-03-19T11:19:40.685Z,2023-03-22T04:00:26Z,,,,,,,,,,,,,,,,,,,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281741,24,1,1,2,21,cos9hxi16eitbcbthof7zrm4m,0,40.7,35.3,2023-03-19T11:19:40.717Z,2023-03-22T04:33:04Z,4109233407,213,6.3,4109233405,212,15.6,4109233399,56,Center,4115036619,388,,4109233401,140,55.6,4109233403,141,35.0,4109233397,155,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281749,19,1,1,2,23,4vd2t5schmvvufrfib7f2vjdf,0,38.5,66.9,2023-03-19T11:19:42.622Z,2023-03-22T04:01:15Z,4109233443,141,74.2,4115017949,388,,4109233439,56,Back,4109233447,213,1.1,4109233441,140,40.8,4109233445,212,5.5,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523371839,903,83,1,2,26,4vd2t5schmvvufrfib7f2vjdf,1,38.6,67.4,2023-03-19T11:19:44.880Z,2023-03-22T04:33:29Z,4115036889,399,92181,,,,,,,,,,,,,,,,,,,,,,34258m1cvslz8r6d17nv4b90q,S. van Ottele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281789,25,1,1,2,26,cos9hxi16eitbcbthof7zrm4m,1,60.9,32.2,2023-03-19T11:19:44.882Z,2023-03-22T04:01:20Z,4109233647,141,39.1,4109233645,140,55.5,4115017995,178,,4109233649,212,7.4,4109233643,56,Center,4109233651,213,2.5,,,,,,,8zmxsixeoe1gmas31bzss7ljp,E. Manu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281793,26,1,1,2,29,cos9hxi16eitbcbthof7zrm4m,0,57,41,2023-03-19T11:19:48.236Z,2023-03-22T04:01:23Z,4109233677,212,10.2,4109233675,141,41.0,4109233679,213,0,4115018017,178,,4109233673,140,66.7,4109233671,56,Center,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281807,21,49,1,2,30,4vd2t5schmvvufrfib7f2vjdf,1,30,46,2023-03-19T11:19:48.936Z,2023-03-22T04:01:30Z,,,,,,,,,,,,,,,,,,,,,,,,,34258m1cvslz8r6d17nv4b90q,S. van Ottele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281801,20,43,1,2,31,4vd2t5schmvvufrfib7f2vjdf,1,0,0,2023-03-19T11:19:50.665Z,2023-03-20T10:01:27Z,4112578225,144,8,4109233721,56,Back,,,,,,,,,,,,,,,,,,,34258m1cvslz8r6d17nv4b90q,S. van Ottele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281821,22,1,1,2,32,4vd2t5schmvvufrfib7f2vjdf,0,31,42.2,2023-03-19T11:19:51.033Z,2023-03-22T04:01:33Z,4109233831,1,,4109233823,140,67.0,4109233821,56,Center,4109233819,155,,4115018065,178,,4109233825,141,61.7,4109233829,213,0.3,4109233827,212,40.1,34258m1cvslz8r6d17nv4b90q,S. van Ottele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281831,27,1,1,2,35,cos9hxi16eitbcbthof7zrm4m,1,29.6,31,2023-03-19T11:19:54.153Z,2023-03-22T04:01:37Z,4109233927,140,28.2,4109233925,56,Back,4115018107,178,,4109233929,141,14.5,4109233923,3,,4109233933,213,4.6,4109233931,212,11.3,,,,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281837,28,49,1,2,37,cos9hxi16eitbcbthof7zrm4m,1,26.4,16.1,2023-03-19T11:19:56.673Z,2023-03-22T04:01:43Z,,,,,,,,,,,,,,,,,,,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281873,29,1,1,2,38,cos9hxi16eitbcbthof7zrm4m,1,27,21.4,2023-03-19T11:19:57.765Z,2023-03-22T04:01:47Z,4109234127,140,24.0,4115018169,178,,4109234129,141,57.5,4109234125,56,Back,4109234131,212,24.7,4109234133,213,1.7,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281897,30,1,1,2,43,cos9hxi16eitbcbthof7zrm4m,1,27.5,62.3,2023-03-19T11:20:02.130Z,2023-03-22T04:01:50Z,4109234233,1,,4109234231,213,0.4,4109234223,56,Left,4109234221,155,,4115018191,178,,4109234225,140,76.1,4109234229,212,55.4,4109234227,141,93.9,a87w6l9zsbahdi4knm1347zs9,M. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522281911,31,2,1,2,47,cos9hxi16eitbcbthof7zrm4m,1,75.2,90.1,2023-03-19T11:20:06.334Z,2023-03-22T04:01:53Z,4109234301,56,Center,4115018209,178,,4109234303,140,78.6,4109236801,7,ar7ybu7dordgt2yfx5inux62,4109234305,141,72.1,,,,,,,,,,b2a5syitl1nb5ky04j7pdq09h,J. Willems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
