id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/9/value,qualifier/10/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value
2462967151,1297,67,1,0,21,d0zdg647gvgc95xdtk1vpbkys,0,55.5,35.4,2022-09-18T14:47:12.271Z,2022-09-21T08:00:08Z,3796045093,233,1047,,,,,,,,,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462031339,4,1,1,0,21,3kfktv64h7kg7zryax1wktr5r,1,34.3,51,2022-09-18T14:47:12.278Z,2022-09-21T11:52:27Z,3790997163,213,3.0,3790997161,212,9.0,3790997155,56,Back,3795897753,178,,3790997157,140,25.8,3790997159,141,52.4,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462031389,5,1,1,0,23,3kfktv64h7kg7zryax1wktr5r,1,25.1,60.8,2022-09-18T14:47:14.299Z,2022-09-21T05:29:57Z,3795898027,178,,3790997437,141,53.6,3790997441,213,3.4,3790997439,212,22.0,3790997431,56,Back,3790997435,140,4.7,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462031477,6,1,1,0,27,3kfktv64h7kg7zryax1wktr5r,1,7.5,56.7,2022-09-18T14:47:18.254Z,2022-09-21T05:30:06Z,3795898161,178,,3790997833,140,12.6,3790997835,141,70.8,3790997831,56,Back,3790997837,212,11.0,3790997839,213,1.1,,,,,,,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462031525,7,1,1,0,31,3kfktv64h7kg7zryax1wktr5r,0,12.3,79.8,2022-09-18T14:47:22.160Z,2022-09-21T05:30:12Z,3790998065,140,46.9,3790998063,56,Back,3790998061,155,,3795898245,178,,3790998067,141,86.4,3790998069,212,36.6,3790998071,213,0.1,3790998073,1,,byirjks50zw1eefkcy8p4hd5h,B. Martins Indi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462031581,12,1,1,0,33,d0zdg647gvgc95xdtk1vpbkys,0,43.8,13,2022-09-18T14:47:24.526Z,2022-09-21T05:30:26Z,3795898435,388,,3790998339,1,,3790998337,213,6.3,3790998331,140,75.9,3790998333,141,11.8,3790998327,3,,3790998335,212,33.7,3790998329,56,Right,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462031629,8,1,1,0,36,3kfktv64h7kg7zryax1wktr5r,0,22,90.9,2022-09-18T14:47:27.228Z,2022-09-21T05:30:33Z,3790998609,3,,3790998619,213,5.4,3790998617,212,12.8,3795898517,388,,3790998611,56,Back,3790998615,141,76.1,3790998613,140,29.6,,,,byirjks50zw1eefkcy8p4hd5h,B. Martins Indi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462031693,10,1,1,0,39,3kfktv64h7kg7zryax1wktr5r,1,37.1,68.6,2022-09-18T14:47:30.213Z,2022-09-21T05:31:08Z,3790999019,140,32.8,3790999025,213,4.1,3795898639,388,,3790999015,56,Back,3790999023,212,8.4,3790999021,141,58.1,3790999011,3,,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462031633,13,43,1,0,40,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-09-18T14:47:31.341Z,2022-09-18T15:01:25Z,3791056385,144,44,3790998649,56,Center,3790998651,286,0,,,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462031641,9,43,1,0,40,3kfktv64h7kg7zryax1wktr5r,1,0,0,2022-09-18T14:47:31.342Z,2022-09-18T14:48:23Z,3791003913,144,44,3790998679,56,Back,3790998939,233,13,3790998681,285,0,,,,,,,,,,,,,3uq3lrjyj4mnvq6162b0jyhnt,M. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462031653,14,43,1,0,41,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-09-18T14:47:32.075Z,2022-09-18T15:41:35Z,3791218097,144,61,3790998753,56,Right,,,,,,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462031789,11,1,1,0,41,3kfktv64h7kg7zryax1wktr5r,1,32.1,56.6,2022-09-18T14:47:32.329Z,2022-09-21T05:31:17Z,3790999555,213,4.7,3790999549,140,30.5,3790999553,212,28.0,3790999547,56,Back,3790999551,141,15.5,3795899035,178,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462031915,12,1,1,0,48,3kfktv64h7kg7zryax1wktr5r,1,26.6,8.8,2022-09-18T14:47:39.333Z,2022-09-21T05:31:30Z,3791000231,141,19.0,3795899211,178,,3791000229,140,32.6,3791000233,212,9.4,3791000227,56,Back,3791000235,213,0.8,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462031991,13,1,1,0,51,3kfktv64h7kg7zryax1wktr5r,1,39.4,19.7,2022-09-18T14:47:43.006Z,2022-09-21T05:31:44Z,3791000623,141,65.7,3791000625,212,53.3,3791000621,140,80.5,3791000617,155,,3795899359,178,,3791000627,213,0.6,3791000619,56,Center,3791000629,1,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462032001,14,61,1,0,55,3kfktv64h7kg7zryax1wktr5r,0,81.1,65.6,2022-09-18T14:47:46.131Z,2022-09-21T05:31:58Z,3791000657,56,Center,3795899493,178,,,,,,,,,,,,,,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462032019,15,49,1,0,56,d0zdg647gvgc95xdtk1vpbkys,1,10.6,26.3,2022-09-18T14:47:48.057Z,2022-09-21T05:32:09Z,,,,,,,,,,,,,,,,,,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462032087,16,1,1,0,58,d0zdg647gvgc95xdtk1vpbkys,1,15.9,23.2,2022-09-18T14:47:49.311Z,2022-09-21T05:32:15Z,3791001181,140,33.0,3791001185,212,20.5,3791001183,141,8.6,3791001179,56,Back,3795899679,178,,3791001187,213,5.8,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462967651,1058,83,1,1,2,3kfktv64h7kg7zryax1wktr5r,1,68.5,93.4,2022-09-18T14:47:53.444Z,2022-09-21T08:01:53Z,3796046901,399,62399,,,,,,,,,,,,,,,,,,,,,,byirjks50zw1eefkcy8p4hd5h,B. Martins Indi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462032109,17,1,1,1,2,d0zdg647gvgc95xdtk1vpbkys,1,35.7,7.3,2022-09-18T14:47:53.470Z,2022-09-21T05:32:30Z,3795899839,178,,3791001309,141,7.9,3791001307,140,26.0,3791001313,212,10.2,3791001315,213,3.1,3791001303,56,Back,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462032155,18,1,1,1,3,d0zdg647gvgc95xdtk1vpbkys,0,26,7.9,2022-09-18T14:47:54.368Z,2022-09-21T05:32:38Z,3791001591,140,45.8,3791001595,212,30.7,3791001593,141,41.2,3791001587,155,,3791001589,56,Back,3795899915,178,,3791001597,213,0.8,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462032191,16,1,1,1,5,3kfktv64h7kg7zryax1wktr5r,0,53.4,56.7,2022-09-18T14:47:56.103Z,2022-09-21T05:32:52Z,3791001781,56,Center,3791001791,1,,3791001783,140,55.7,3791001785,141,27.4,3791001779,157,,3791001789,213,4.8,3795900121,178,,3791001787,212,20.1,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462032183,15,43,1,1,6,3kfktv64h7kg7zryax1wktr5r,1,0,0,2022-09-18T14:47:57.310Z,2022-09-18T14:48:02Z,3791001729,212,0.6,3791001727,141,56.7,3791001731,213,2.7,3791001723,56,Center,3791002081,144,1,3791001725,140,53.4,3791001721,3,0,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462967827,1059,83,1,1,9,3kfktv64h7kg7zryax1wktr5r,1,57.8,37.8,2022-09-18T14:48:00.951Z,2022-09-21T08:02:27Z,3796047587,399,460842,,,,,,,,,,,,,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462032351,19,1,1,1,13,d0zdg647gvgc95xdtk1vpbkys,1,39,70.5,2022-09-18T14:48:04.776Z,2022-09-21T05:33:12Z,3791002599,213,3.3,3791002597,212,13.4,3791002591,56,Back,3795900355,178,,3791002595,141,66.5,3791002593,140,26.5,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462032391,20,1,1,1,16,d0zdg647gvgc95xdtk1vpbkys,1,26.8,66.5,2022-09-18T14:48:07.735Z,2022-09-21T05:33:24Z,3791002799,140,28.7,3791002803,212,19.9,3791002805,213,4.8,3791002797,56,Back,3795900509,178,,3791002801,141,37.4,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462032489,21,1,1,1,20,d0zdg647gvgc95xdtk1vpbkys,1,28.9,31.9,2022-09-18T14:48:11.132Z,2022-09-21T05:33:30Z,3795900589,178,,3791003431,213,1.6,3791003427,141,62.3,3791003423,56,Back,3791003429,212,20.7,3791003425,140,29.0,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462032541,22,1,1,1,26,d0zdg647gvgc95xdtk1vpbkys,1,33,56.9,2022-09-18T14:48:17.312Z,2022-09-21T05:34:48Z,3791003757,141,74.7,3791003759,212,12.1,3795900761,178,,3791003753,56,Back,3791003761,213,1.6,3791003755,140,33.0,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462032587,23,1,1,1,29,d0zdg647gvgc95xdtk1vpbkys,1,33.7,75.5,2022-09-18T14:48:20.907Z,2022-09-21T05:34:56Z,3791003989,140,46.3,3795900913,178,,3791003987,56,Back,3791003995,213,6.1,3791003993,212,13.4,3791003991,141,72.8,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462032655,24,1,1,1,32,d0zdg647gvgc95xdtk1vpbkys,1,46.3,74.9,2022-09-18T14:48:23.295Z,2022-09-21T05:35:03Z,3791004355,140,57.5,3791004361,213,0.8,3791004353,56,Left,3795901963,178,,3791004357,141,92.6,3791004359,212,16.8,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462032737,25,1,1,1,36,d0zdg647gvgc95xdtk1vpbkys,1,45,91.2,2022-09-18T14:48:27.831Z,2022-09-21T05:35:16Z,3791004799,213,4.3,3791004789,141,77.3,3791004793,212,10.1,3795902135,178,,3791004785,140,41.5,3791004783,56,Back,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462032799,26,1,1,1,37,d0zdg647gvgc95xdtk1vpbkys,1,38.5,76.5,2022-09-18T14:48:28.747Z,2022-09-21T05:35:25Z,3791005117,140,29.4,3791005119,141,77.0,3791005123,213,3.1,3791005121,212,9.6,3791005111,56,Back,3795902229,178,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462032901,27,1,1,1,42,d0zdg647gvgc95xdtk1vpbkys,1,29.4,77,2022-09-18T14:48:33.599Z,2022-09-21T05:35:37Z,3791005597,213,0.2,3795902379,178,,3791005589,56,Back,3791005593,141,81.2,3791005595,212,16.1,3791005591,140,44.5,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462968637,1060,83,1,1,43,3kfktv64h7kg7zryax1wktr5r,1,54.2,18.8,2022-09-18T14:48:34.820Z,2022-09-21T08:04:40Z,3796050813,399,194252,,,,,,,,,,,,,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462032977,28,1,1,1,46,d0zdg647gvgc95xdtk1vpbkys,1,42.2,73.1,2022-09-18T14:48:37.991Z,2022-09-21T05:35:57Z,3791006041,141,39.1,3791006037,140,32.4,3791006045,212,25.3,3791006047,213,4.3,3795902653,178,,3791006031,56,Back,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462033005,29,1,1,1,51,d0zdg647gvgc95xdtk1vpbkys,1,32.4,38,2022-09-18T14:48:42.137Z,2022-09-21T05:36:05Z,3791006235,212,20.1,3791006233,141,67.4,3791006229,56,Back,3791006231,140,34.2,3791006237,213,1.5,3795902759,178,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462033079,30,1,1,1,52,d0zdg647gvgc95xdtk1vpbkys,1,34.2,67.4,2022-09-18T14:48:44.065Z,2022-09-21T05:36:15Z,3795902851,178,,3791006635,56,Back,3791006641,212,35.9,3791006639,141,14.6,3791006637,140,34.0,3791006643,213,4.7,3791006645,1,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462033117,31,1,1,1,56,d0zdg647gvgc95xdtk1vpbkys,1,31.8,12.4,2022-09-18T14:48:47.401Z,2022-09-21T05:36:26Z,3791006847,213,5.7,3795902957,178,,3791006843,141,3.7,3791006845,212,10.2,3791006837,56,Back,3791006841,140,39.7,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462033125,32,61,1,1,57,d0zdg647gvgc95xdtk1vpbkys,0,38.3,5.5,2022-09-18T14:48:48.420Z,2022-09-21T05:36:39Z,3795903091,178,,3791006879,56,Back,,,,,,,,,,,,,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462033165,17,3,1,1,58,3kfktv64h7kg7zryax1wktr5r,1,66.3,92.1,2022-09-18T14:48:49.433Z,2022-09-21T05:37:06Z,3793577667,465,,3791007093,56,Left,3791232997,286,,3795903397,178,,3791233755,233,33,,,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462033197,33,45,1,1,58,d0zdg647gvgc95xdtk1vpbkys,0,33.7,7.9,2022-09-18T14:48:49.433Z,2022-09-21T05:37:06Z,3791233773,233,17,3791233173,285,,3791007243,56,Back,,,,,,,,,,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
