id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2530928665,12,61,1,0,43,ears40cp6opsgvhsy0dgyszpd,1,31.4,92,2023-04-09T10:17:42.549Z,2023-04-09T11:17:58Z,4175884293,56,Back,4175884477,189,,,,,,,,,,,,,,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530928687,9,5,1,0,44,4tic29sox7m39fy1ztgv0jsiq,1,45.9,-1.2,2023-04-09T10:17:43.643Z,2023-04-09T11:17:04Z,4176054735,189,,4175884415,56,Back,4175884455,233,13,4175884417,347,,,,,,,,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530928673,13,5,1,0,44,ears40cp6opsgvhsy0dgyszpd,0,54.1,101.2,2023-04-09T10:17:43.643Z,2023-04-09T12:20:29Z,4175884325,56,Left,4175884571,189,,4175884463,233,9,4175884327,347,,,,,,,,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530928749,10,1,1,0,55,4tic29sox7m39fy1ztgv0jsiq,1,39.6,0,2023-04-09T10:17:54.094Z,2023-04-09T10:17:56Z,4175884819,140,46.1,4175884817,56,Back,4175884815,107,,4175884823,212,9.2,4175884821,141,7.4,4175884825,213,0.7,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530928757,11,1,1,0,57,4tic29sox7m39fy1ztgv0jsiq,0,45.7,6.7,2023-04-09T10:17:56.091Z,2023-04-09T10:18:11Z,4175885385,156,,4175884867,213,4.1,4175884865,212,7.2,4175884859,56,Back,4175884863,141,0.0,4175884861,140,41.7,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530928759,12,5,1,0,58,4tic29sox7m39fy1ztgv0jsiq,0,39,-1.6,2023-04-09T10:17:56.762Z,2023-04-09T10:18:12Z,4175885419,233,14,4175884875,347,,4175884871,56,Back,,,,,,,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530928859,14,5,1,0,58,ears40cp6opsgvhsy0dgyszpd,1,61,101.6,2023-04-09T10:17:56.762Z,2023-04-09T12:20:29Z,4175885411,233,12,4175885391,56,Left,4175885393,347,,,,,,,,,,,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530928873,15,1,1,1,11,ears40cp6opsgvhsy0dgyszpd,1,65.1,100,2023-04-09T10:18:10.633Z,2023-04-09T10:18:25Z,4175885481,213,4.8,4175885477,141,89.3,4175885479,212,8.4,4175885473,56,Left,4175885471,107,,4175885475,140,66.2,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530928911,16,1,1,1,13,ears40cp6opsgvhsy0dgyszpd,1,66.2,89.1,2023-04-09T10:18:12.246Z,2023-04-09T10:18:51Z,4175885619,140,71.0,4175885623,212,5.2,4175885621,141,87.2,4175885625,213,6.0,4175885617,56,Left,,,,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530928917,17,3,1,1,14,ears40cp6opsgvhsy0dgyszpd,0,68,83.1,2023-04-09T10:18:13.658Z,2023-04-10T08:26:50Z,4175885639,286,,4175885637,56,Left,4179164771,464,,4175885683,233,13,,,,,,,,,,,,,4qyx713hq3c6d5lwdfp98jd1x,N. Foor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530928883,13,7,1,1,14,4tic29sox7m39fy1ztgv0jsiq,0,32,16.9,2023-04-09T10:18:13.659Z,2023-04-10T08:26:53Z,4175885521,285,,4179164817,385,,4175885519,56,Back,4175885653,233,17,,,,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530928939,18,1,1,1,15,ears40cp6opsgvhsy0dgyszpd,0,70,86.6,2023-04-09T10:18:14.086Z,2023-04-10T08:26:57Z,4175885773,56,Back,4175885777,140,46.4,4175885779,141,83.9,4175885783,213,3.2,4175885781,212,24.8,,,,,,,,,,4qyx713hq3c6d5lwdfp98jd1x,N. Foor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530928915,14,49,1,1,17,4tic29sox7m39fy1ztgv0jsiq,1,54.9,22.7,2023-04-09T10:18:16.059Z,2023-04-09T10:18:16Z,,,,,,,,,,,,,,,,,,,,,,,,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530928957,15,1,1,1,18,4tic29sox7m39fy1ztgv0jsiq,1,61.5,18.2,2023-04-09T10:18:17.627Z,2023-04-09T10:18:19Z,4175885891,212,9.2,4175885893,213,4.9,4175885889,141,4.9,4175885887,140,63.2,4175885885,56,Right,,,,,,,,,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530928985,16,1,1,1,20,4tic29sox7m39fy1ztgv0jsiq,0,60.9,3.8,2023-04-09T10:18:18.795Z,2023-04-09T10:18:23Z,4175886017,213,0.3,4175886009,56,Right,4175886013,141,7.4,4175886011,140,67.6,4175886015,212,7.4,,,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530928979,19,8,1,1,21,ears40cp6opsgvhsy0dgyszpd,1,34.4,91.4,2023-04-09T10:18:19.782Z,2023-04-10T08:27:12Z,4179165093,385,,4175885985,56,Back,,,,,,,,,,,,,,,,,,,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929013,17,5,1,1,22,4tic29sox7m39fy1ztgv0jsiq,1,65.2,-0.6,2023-04-09T10:18:21.646Z,2023-04-09T12:20:29Z,4175886149,233,20,4175886125,56,Right,4175886127,347,,,,,,,,,,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530928999,20,5,1,1,22,ears40cp6opsgvhsy0dgyszpd,0,34.8,100.6,2023-04-09T10:18:21.646Z,2023-04-09T10:18:24Z,4175886065,56,Back,4175886067,347,,4175886161,233,17,,,,,,,,,,,,,,,,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929043,18,1,1,1,28,4tic29sox7m39fy1ztgv0jsiq,1,62.5,0,2023-04-09T10:18:27.035Z,2023-04-09T10:18:28Z,4175886327,213,2.7,4175886325,212,11.5,4175886317,107,,4175886321,140,52.7,4175886323,141,6.7,4175886319,56,Right,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929045,19,50,1,1,29,4tic29sox7m39fy1ztgv0jsiq,1,55.7,12.4,2023-04-09T10:18:28.155Z,2023-04-09T10:18:29Z,4175886373,233,21,4175886337,286,,4175886335,56,Right,,,,,,,,,,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929049,21,7,1,1,29,ears40cp6opsgvhsy0dgyszpd,0,44.3,87.6,2023-04-09T10:18:28.156Z,2023-04-10T10:00:43Z,4175886363,233,19,4175886349,285,,4175886347,56,Back,4179347221,385,,,,,,,,,,,,,,4qyx713hq3c6d5lwdfp98jd1x,N. Foor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929073,20,1,1,1,31,4tic29sox7m39fy1ztgv0jsiq,1,48.9,32.7,2023-04-09T10:18:29.819Z,2023-04-09T10:18:32Z,4175886491,213,2.4,4175886483,56,Back,4175886485,140,32.8,4175886487,141,54.3,4175886489,212,22.4,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929173,21,1,1,1,34,4tic29sox7m39fy1ztgv0jsiq,1,36.6,62,2023-04-09T10:18:32.763Z,2023-04-09T10:18:44Z,4175887101,213,0.7,4175887103,1,,4175887099,212,32.2,4175887097,141,93.6,4175887095,140,59.5,4175887093,56,Left,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929193,22,1,1,1,45,4tic29sox7m39fy1ztgv0jsiq,1,61.1,65.5,2023-04-09T10:18:44.395Z,2023-04-09T10:18:47Z,4175887217,56,Back,4175887225,213,4.0,4175887221,141,39.4,4175887223,212,22.6,4175887219,140,47.8,,,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929223,23,1,1,1,48,4tic29sox7m39fy1ztgv0jsiq,1,47.4,38.3,2023-04-09T10:18:47.227Z,2023-04-09T10:18:52Z,4175887401,213,5.3,4175887393,56,Right,4175887395,140,61.2,4175887397,141,6.5,4175887399,212,26.0,,,,,,,,,,dc2wi76ipwc5qbq4eggqd1hp1,Julio Pleguezuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929237,24,1,1,1,53,4tic29sox7m39fy1ztgv0jsiq,1,79.9,20.9,2023-04-09T10:18:52.187Z,2023-04-09T10:18:54Z,4175887493,141,25.3,4175887491,140,90.2,4175887495,212,11.2,4175887497,213,0.3,4175887489,56,Center,,,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929335,25,1,1,1,55,4tic29sox7m39fy1ztgv0jsiq,1,92.8,28,2023-04-09T10:18:54.363Z,2023-04-10T10:01:12Z,4175887977,212,17.9,4175888955,154,,4175888951,210,13,4175887979,213,1.8,4175887971,56,Center,4175887973,140,89.0,4175887975,141,53.6,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929355,27,13,1,1,58,4tic29sox7m39fy1ztgv0jsiq,1,91,53.9,2023-04-09T10:18:57.179Z,2023-04-10T10:01:12Z,4175888987,230,98.5,4175888983,102,40.8,4175888085,22,,4175888553,20,,4175888975,29,,4175888089,56,Center,4175888979,55,25,4175888989,231,51.1,ad9kukqx4xulbvelacgwgqvah,M. Vlap,,4175888985,103,8.3,4179347819,84,4175888977,154,4175888087,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929269,22,5,1,1,59,ears40cp6opsgvhsy0dgyszpd,1,-1.4,60.5,2023-04-09T10:18:58.110Z,2023-04-09T10:20:37Z,4175887627,56,Back,4175892587,233,26,4175887629,346,,,,,,,,,,,,,,,,,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929337,26,5,1,1,59,4tic29sox7m39fy1ztgv0jsiq,0,101.4,39.5,2023-04-09T10:18:58.110Z,2023-04-09T12:20:30Z,4175887985,346,,4175892603,233,22,4175887983,56,Center,4175889037,361,,,,,,,,,,,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929673,23,1,1,2,45,ears40cp6opsgvhsy0dgyszpd,1,4.4,58.1,2023-04-09T10:19:43.902Z,2023-04-09T10:19:48Z,4175889853,56,Center,4175889851,124,,4175889855,140,51.9,4175889857,141,72.0,4175889859,212,50.8,4175889867,74,,4175889863,1,,4175889861,213,0.2,ail0unvzd0b9ur7j0l8hk0y51,R. Ruiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929679,24,44,1,2,48,ears40cp6opsgvhsy0dgyszpd,1,52.6,71.6,2023-04-09T10:19:47.385Z,2023-04-09T10:19:48Z,4175889907,233,28,4175889891,286,,4175889889,56,Center,,,,,,,,,,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929655,28,44,1,2,48,4tic29sox7m39fy1ztgv0jsiq,0,47.4,28.4,2023-04-09T10:19:47.386Z,2023-04-09T10:19:48Z,4175889777,56,Back,4175889779,285,,4175889949,233,24,,,,,,,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929701,25,1,1,2,49,ears40cp6opsgvhsy0dgyszpd,0,51.9,72,2023-04-09T10:19:47.933Z,2023-04-09T10:19:51Z,4175890009,141,60.0,4175890007,140,63.4,4175890005,56,Center,4175890011,212,14.6,4175890013,213,5.7,4175890001,3,,4175890003,168,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929695,29,44,1,2,50,4tic29sox7m39fy1ztgv0jsiq,1,38,37.3,2023-04-09T10:19:49.323Z,2023-04-09T10:19:51Z,4175890045,233,26,4175889981,56,Back,4175889983,285,,,,,,,,,,,,,,,,,dc2wi76ipwc5qbq4eggqd1hp1,Julio Pleguezuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929703,26,44,1,2,50,ears40cp6opsgvhsy0dgyszpd,0,62,62.7,2023-04-09T10:19:49.324Z,2023-04-09T10:22:27Z,4175890081,233,29,4175890019,286,,4175890017,56,Center,,,,,,,,,,,,,,,,lfp411vh3vtjbvd6xra4jpp1,B. Johnsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
