id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,assist,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/12/value,qualifier/13/value,qualifier/16/value,qualifier/17/value
2476094221,8,43,1,0,26,3kfktv64h7kg7zryax1wktr5r,1,0,0,2022-10-23T10:16:03.068Z,2022-10-23T11:11:17Z,3865747175,56,Back,3865747177,347,0,3865874129,144,5,,,,,,,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476120565,500,1,1,0,26,3kfktv64h7kg7zryax1wktr5r,0,29.8,45.4,2022-10-23T10:16:03.353Z,2022-10-25T22:51:00Z,3865874905,1,,3865874037,140,61.4,3872702803,178,,3865874035,56,Right,3865874039,141,0.0,3865874045,213,5.5,3865874041,212,45.9,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094235,9,43,1,0,27,3kfktv64h7kg7zryax1wktr5r,1,0,0,2022-10-23T10:16:04.243Z,2022-10-23T11:11:19Z,3865747229,56,Back,3865747239,1,0,3865747227,107,0,3865747235,212,30.7,3865747231,140,27.7,3865747237,213,4.5,3865747233,141,57.5,3865874243,144,1,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094247,10,43,1,0,29,3kfktv64h7kg7zryax1wktr5r,1,0,0,2022-10-23T10:16:05.548Z,2022-10-23T11:11:22Z,3865747287,56,Right,3865874397,144,1,3865747297,1,0,3865747293,212,44.4,3865747289,140,56.3,3865747295,213,5.5,3865747291,141,9.4,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094317,7,5,1,0,30,dqk062lu0vm8epvytbm6r4mmf,1,36.2,101.2,2022-10-23T10:16:07.277Z,2022-10-25T22:51:03Z,3865875053,233,11,3865747619,347,,3865747615,56,Back,,,,,,,,,,,,,,,,1wf757j0e3v3bdpbc9z2tav3d,A. Fein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094337,11,5,1,0,30,3kfktv64h7kg7zryax1wktr5r,0,63.8,-1.2,2022-10-23T10:16:07.277Z,2022-10-25T22:51:03Z,3865875103,233,7,3865747701,347,,3865747699,56,Right,,,,,,,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094321,8,1,1,0,41,dqk062lu0vm8epvytbm6r4mmf,0,40.9,100,2022-10-23T10:16:17.603Z,2022-10-25T22:51:07Z,3865747641,140,55.4,3865747739,189,,3865747645,212,15.9,3865747637,107,,3865747639,56,Left,3865747643,141,94.8,3865747647,213,6.0,,,,cvw6enlkjfnrtysck783raf6y,N. Markelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476121021,501,1,1,0,43,3kfktv64h7kg7zryax1wktr5r,1,47.7,9.2,2022-10-23T10:16:19.613Z,2022-10-25T22:51:11Z,3865876321,140,44.7,3865876319,56,Back,3872702931,178,,3865876325,212,4.8,3865876323,141,3.8,3865876327,213,4.0,,,,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476328031,1021,49,1,0,43,3kfktv64h7kg7zryax1wktr5r,1,43.4,3.5,2022-10-23T10:16:20.377Z,2022-10-25T22:51:17Z,,,,,,,,,,,,,,,,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477400715,701,83,1,0,44,dqk062lu0vm8epvytbm6r4mmf,1,58.8,95.2,2022-10-23T10:16:21.462Z,2022-10-25T23:13:26Z,3872725173,399,433036,,,,,,,,,,,,,,,,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094359,12,1,1,0,44,3kfktv64h7kg7zryax1wktr5r,1,41.3,6.2,2022-10-23T10:16:21.500Z,2022-10-25T22:51:21Z,3865747785,141,28.5,3865747781,56,Back,3865747787,212,20.0,3865747783,140,28.9,3872703027,178,,3865747789,213,2.3,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094403,14,1,1,0,48,3kfktv64h7kg7zryax1wktr5r,1,28.9,28.8,2022-10-23T10:16:24.667Z,2022-10-25T22:51:24Z,3865747971,56,Back,3865747975,141,70.6,3865747973,140,34.4,3865747979,213,1.4,3865747977,212,29.0,3872703067,178,,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094363,13,43,1,0,48,3kfktv64h7kg7zryax1wktr5r,1,0,0,2022-10-23T10:16:25.173Z,2022-10-23T14:21:41Z,3866940897,144,49,,,,,,,,,,,,,,,,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094415,15,1,1,0,55,3kfktv64h7kg7zryax1wktr5r,1,57.1,71.7,2022-10-23T10:16:31.957Z,2022-10-25T22:51:29Z,3872703117,178,,3865748019,141,93.0,3865748021,212,16.3,3865748023,213,1.1,3865748017,140,64.2,3865748015,56,Left,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094429,16,1,1,0,56,3kfktv64h7kg7zryax1wktr5r,0,64.2,93,2022-10-23T10:16:33.133Z,2022-10-25T22:51:35Z,3872703161,178,,3865748087,140,89.4,3865748085,56,Left,3865748089,141,90.2,3865748093,213,6.2,3865748091,212,26.5,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094437,9,12,1,0,59,dqk062lu0vm8epvytbm6r4mmf,1,12.5,10.6,2022-10-23T10:16:35.629Z,2022-10-25T22:51:38Z,3865748113,56,Back,3872703195,178,,3865748115,140,15.5,3865748121,212,9.1,3865748133,167,,3865748119,141,0.0,3865748123,213,5.1,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094441,10,5,1,1,0,dqk062lu0vm8epvytbm6r4mmf,0,23,-2,2022-10-23T10:16:36.569Z,2022-10-25T22:51:41Z,3865748129,56,Back,3865748623,233,17,3865748131,347,,,,,,,,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094545,17,5,1,1,0,3kfktv64h7kg7zryax1wktr5r,1,77,102,2022-10-23T10:16:36.569Z,2022-10-25T22:51:41Z,3865748609,233,10,3865748597,56,Left,3865748599,347,,,,,,,,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094555,18,1,1,1,16,3kfktv64h7kg7zryax1wktr5r,0,85.5,100,2022-10-23T10:16:52.907Z,2022-10-25T22:51:45Z,3865748675,107,,3865748677,56,Left,3865748683,212,15.5,3865748679,140,94.0,3865748685,213,5.3,3865748681,141,83.3,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094557,11,8,1,1,17,dqk062lu0vm8epvytbm6r4mmf,1,6.4,18.5,2022-10-23T10:16:54.168Z,2022-10-25T22:51:49Z,3865748697,15,,3872703319,388,,3865748691,56,Back,3866943669,385,,,,,,,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094569,19,50,1,1,20,3kfktv64h7kg7zryax1wktr5r,1,90,70.3,2022-10-23T10:16:56.723Z,2022-10-25T22:51:58Z,3865748887,233,12,3865748749,286,,3865748747,56,Center,,,,,,,,,,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094577,12,7,1,1,20,dqk062lu0vm8epvytbm6r4mmf,1,10,29.7,2022-10-23T10:16:56.776Z,2022-10-25T22:52:01Z,3865748831,233,19,3865748823,56,Back,3872703421,178,,3866947167,385,,3865748825,285,,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094581,13,49,1,1,22,dqk062lu0vm8epvytbm6r4mmf,1,23.8,9.5,2022-10-23T10:16:58.733Z,2022-10-25T22:52:05Z,,,,,,,,,,,,,,,,,,,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094599,14,1,1,1,23,dqk062lu0vm8epvytbm6r4mmf,0,24.5,5.3,2022-10-23T10:17:00.099Z,2022-10-25T22:52:10Z,3865748937,141,18.3,3865748933,56,Right,3865748935,140,55.6,3865748931,155,,3865748939,212,33.8,3872703513,178,,3865748941,213,0.3,3865748943,1,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094631,21,1,1,1,26,3kfktv64h7kg7zryax1wktr5r,1,43,87.1,2022-10-23T10:17:02.727Z,2022-10-25T22:52:17Z,3865749075,56,Back,3872703591,178,,3865749077,140,12.0,3865749083,213,3.7,3865749081,212,39.0,3865749085,1,,3865749079,141,55.5,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094603,20,49,1,1,26,3kfktv64h7kg7zryax1wktr5r,1,43,87.1,2022-10-23T10:17:02.757Z,2022-10-25T22:52:14Z,,,,,,,,,,,,,,,,,,,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094645,22,1,1,1,31,3kfktv64h7kg7zryax1wktr5r,1,9.3,56.9,2022-10-23T10:17:08.073Z,2022-10-25T22:52:19Z,3865749193,212,46.0,3865749189,141,93.3,3865749195,213,0.6,3872703613,178,,3865749187,140,46.2,3865749183,155,,3865749199,1,,3865749185,56,Back,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094659,23,1,1,1,34,3kfktv64h7kg7zryax1wktr5r,1,46.2,93.3,2022-10-23T10:17:11.012Z,2022-10-25T22:52:28Z,3865749267,140,63.1,3865749273,213,6.2,3865749265,56,Left,3865749271,212,17.8,3865749269,141,92.4,3872703693,178,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094681,24,1,1,1,38,3kfktv64h7kg7zryax1wktr5r,1,68.2,89.6,2022-10-23T10:17:14.925Z,2022-10-25T22:53:07Z,3865749383,141,93.9,3865749387,213,0.1,3865749381,140,91.0,3865749385,212,24.1,3865749379,56,Left,3872703749,178,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094687,25,1,1,1,43,3kfktv64h7kg7zryax1wktr5r,0,95.5,89.3,2022-10-23T10:17:19.752Z,2022-10-25T22:52:39Z,3872703815,178,,3865749411,141,86.9,3865749409,140,96.2,3866953603,224,,3865749413,212,1.8,3865749401,2,,3865749407,56,Left,3865749415,213,5.1,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,3866953605,72,3865749461,236,3865749467,286,3865749463,233,15,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094697,15,12,1,1,43,dqk062lu0vm8epvytbm6r4mmf,1,4.6,13.4,2022-10-23T10:17:19.893Z,2022-10-25T22:53:32Z,3865749485,233,25,3872704369,178,,3865749447,56,Back,3865749445,185,,,,,,,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094695,26,61,1,1,43,3kfktv64h7kg7zryax1wktr5r,1,96.2,86.9,2022-10-23T10:17:19.908Z,2022-10-25T22:52:48Z,3872703911,178,,3865749443,56,Left,,,,,,,,,,,,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094703,16,5,1,1,44,dqk062lu0vm8epvytbm6r4mmf,1,-1.4,16.8,2022-10-23T10:17:21.048Z,2022-10-25T22:53:38Z,3865749481,56,Back,3865749483,346,,3865749497,233,27,,,,,,,,,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094705,27,5,1,1,44,3kfktv64h7kg7zryax1wktr5r,0,101.4,83.2,2022-10-23T10:17:21.048Z,2022-10-25T22:53:38Z,3865749489,56,Left,3865749505,233,16,3865749491,346,,,,,,,,,,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094807,17,1,1,2,4,dqk062lu0vm8epvytbm6r4mmf,1,3.5,49.7,2022-10-23T10:17:41.165Z,2022-10-25T22:53:42Z,3865750049,212,20.8,3865750059,237,,3865750047,141,19.2,3865750043,56,Back,3865750045,140,4.8,3865750053,213,4.8,3865750041,124,,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476094829,18,1,1,2,7,dqk062lu0vm8epvytbm6r4mmf,0,9.3,14.9,2022-10-23T10:17:44.357Z,2022-10-25T22:53:45Z,3865750149,141,50.0,3872704485,178,,3865750147,140,54.7,3865750155,1,,3865750151,212,53.3,3865750143,157,,3865750145,56,Center,3865750153,213,0.5,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
