id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2509863051,222,1,1,25,9,ccpscwdcm65czscrun048ecn5,1,45.8,69.4,2023-02-19T13:58:05.652Z,2023-02-21T15:11:27Z,4043532219,56,Back,4043532223,141,30.1,4043532225,212,28.1,4043532227,213,4.4,4047785055,178,,4043532221,140,37.5,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863063,223,1,1,25,12,ccpscwdcm65czscrun048ecn5,1,41.6,30.9,2023-02-19T13:58:09.212Z,2023-02-21T15:11:30Z,4043532275,141,28.9,4043532273,140,58.9,4047785139,178,,4043532277,212,18.2,4043532279,213,6.2,4043532271,56,Center,,,,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863073,224,1,1,25,13,ccpscwdcm65czscrun048ecn5,0,58.9,28.9,2023-02-19T13:58:10.122Z,2023-02-21T15:11:33Z,4043532311,213,5.6,4043532307,141,14.0,4047785217,178,,4043532309,212,15.3,4043532305,140,69.8,4043532303,56,Right,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863081,282,49,1,25,14,24fvcruwqrqvqa3aonf8c3zuy,1,30.8,84.9,2023-02-19T13:58:11.148Z,2023-02-21T15:11:35Z,,,,,,,,,,,,,,,,,,,,,,,,,6yush35gfp1sgyyzicye73rp,P. van Aanholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863109,283,1,1,25,14,24fvcruwqrqvqa3aonf8c3zuy,1,30.8,84.9,2023-02-19T13:58:11.188Z,2023-02-21T15:11:37Z,4043532401,212,17.0,4043532393,155,,4047785287,178,,4043532395,56,Back,4043532403,213,5.9,4043532399,141,75.5,4043532397,140,45.8,,,,6yush35gfp1sgyyzicye73rp,P. van Aanholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863139,284,1,1,25,17,24fvcruwqrqvqa3aonf8c3zuy,1,46.3,77.3,2023-02-19T13:58:13.611Z,2023-02-21T15:11:41Z,4043532499,140,69.8,4043532501,141,75.4,4043532497,56,Center,4047785395,178,,4043532495,155,,4043532505,213,6.2,4043532503,212,24.7,,,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863141,285,3,1,25,20,24fvcruwqrqvqa3aonf8c3zuy,0,73.6,71.6,2023-02-19T13:58:16.667Z,2023-02-21T15:11:45Z,4046201809,464,,4047785453,178,,4043532511,286,,4043532625,233,225,4043532509,56,Center,,,,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863163,225,7,1,25,21,ccpscwdcm65czscrun048ecn5,1,26.4,28.4,2023-02-19T13:58:17.651Z,2023-02-21T15:11:47Z,4043532599,167,,4043532617,233,285,4043532601,56,Back,4047785473,178,,4043532603,285,,4046201811,385,,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863171,226,5,1,25,23,ccpscwdcm65czscrun048ecn5,0,27.1,-1.4,2023-02-19T13:58:20.339Z,2023-02-21T15:11:50Z,4043532653,347,,4043532651,56,Back,4043532891,233,286,,,,,,,,,,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863231,286,5,1,25,23,24fvcruwqrqvqa3aonf8c3zuy,1,72.9,101.4,2023-02-19T13:58:20.339Z,2023-02-21T15:11:50Z,4043532879,56,Left,4043532881,347,,4043532887,233,226,,,,,,,,,,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863237,287,1,1,25,27,24fvcruwqrqvqa3aonf8c3zuy,1,70.1,100,2023-02-19T13:58:23.773Z,2023-02-21T15:11:53Z,4043532909,56,Left,4043532917,213,3.5,4043532911,140,54.7,4043532907,107,,4043532915,212,17.3,4043532913,141,92.5,,,,,,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863253,288,1,1,25,31,24fvcruwqrqvqa3aonf8c3zuy,1,58.3,92.1,2023-02-19T13:58:27.462Z,2023-02-21T15:11:56Z,4043532965,140,56.6,4043532971,213,4.6,4043532963,56,Center,4043532967,141,73.4,4047785717,178,,4043532969,212,12.8,,,,,,,6yush35gfp1sgyyzicye73rp,P. van Aanholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863273,289,1,1,25,32,24fvcruwqrqvqa3aonf8c3zuy,1,57.1,74,2023-02-19T13:58:29.411Z,2023-02-21T15:12:01Z,4043533035,56,Back,4043533041,212,17.0,4043533043,213,3.1,4043533039,141,76.1,4043533037,140,41.0,4047785727,178,,,,,,,,c6ip6gwp8yvchd1n3dv42go9,Mauro Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863309,290,1,1,25,37,24fvcruwqrqvqa3aonf8c3zuy,1,39.8,70.8,2023-02-19T13:58:33.979Z,2023-02-21T15:12:03Z,4043533163,140,39.2,4043533165,141,40.7,4043533169,213,4.7,4043533161,56,Back,4047785737,178,,4043533167,212,20.5,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863315,291,1,1,25,40,24fvcruwqrqvqa3aonf8c3zuy,1,39.3,40.8,2023-02-19T13:58:36.561Z,2023-02-21T15:12:06Z,4043533189,56,Back,4047785803,178,,4043533191,140,37.7,4043533197,213,4.6,4043533193,141,25.2,4043533195,212,10.7,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863335,292,1,1,25,43,24fvcruwqrqvqa3aonf8c3zuy,1,40.3,25.1,2023-02-19T13:58:40.413Z,2023-02-21T15:12:10Z,4047785839,178,,4043533287,140,34.0,4043533291,212,9.4,4043533289,141,35.0,4043533293,213,2.3,4043533285,56,Back,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863373,293,1,1,25,46,24fvcruwqrqvqa3aonf8c3zuy,1,33.7,35.3,2023-02-19T13:58:42.506Z,2023-02-21T15:12:15Z,4043533429,213,2.6,4043533421,56,Back,4043533427,212,26.0,4043533423,140,12.0,4043533425,141,53.6,4047785937,178,,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863395,294,1,1,25,51,24fvcruwqrqvqa3aonf8c3zuy,0,9,67.8,2023-02-19T13:58:48.059Z,2023-02-21T15:12:17Z,4043533535,141,77.3,4043533541,1,,4043533533,140,42.0,4047785957,178,,4043533531,56,Back,4043533539,213,0.2,4043533529,155,,4043533537,212,35.2,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863403,227,1,1,25,53,ccpscwdcm65czscrun048ecn5,1,56.8,23.5,2023-02-19T13:58:50.200Z,2023-02-21T15:12:23Z,4043533577,212,12.8,4043533579,213,0.8,4043533571,56,Center,4047786029,388,,4043533573,140,65.3,4043533569,3,,4043533575,141,37.0,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863409,228,1,1,25,54,ccpscwdcm65czscrun048ecn5,0,65.3,37,2023-02-19T13:58:51.148Z,2023-02-21T15:12:26Z,4043533595,140,76.2,4043533593,56,Center,4043533601,213,0.3,4043533591,3,,4043533599,212,12.2,4043533597,141,43.0,4047786101,388,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863419,295,1,1,25,57,24fvcruwqrqvqa3aonf8c3zuy,1,24.8,51.5,2023-02-19T13:58:53.437Z,2023-02-21T15:12:31Z,4043533657,213,0.2,4047786195,178,,4043533651,140,31.4,4043533647,3,,4043533649,56,Back,4043533653,141,53.1,4043533655,212,7.0,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863457,296,1,1,25,58,24fvcruwqrqvqa3aonf8c3zuy,1,31.4,53.1,2023-02-19T13:58:54.930Z,2023-02-21T15:12:35Z,4047786255,178,,4043533779,213,1.5,4043533771,56,Back,4043533777,212,19.7,4043533773,140,32.0,4043533775,141,82.1,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863483,297,1,1,26,3,24fvcruwqrqvqa3aonf8c3zuy,1,41.8,85.1,2023-02-19T13:58:59.738Z,2023-02-21T15:12:39Z,4043533921,141,73.7,4043533917,56,Center,4043533925,213,5.9,4047786355,178,,4043533923,212,22.7,4043533919,140,62.1,,,,,,,6yush35gfp1sgyyzicye73rp,P. van Aanholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510722215,996,43,1,26,5,ccpscwdcm65czscrun048ecn5,1,0,0,2023-02-19T13:59:02.378Z,2023-02-22T05:25:24Z,4048795555,144,83,4048095221,399,493362,,,,,,,,,,,,,,,,,,,egcs7b6ixb62ep08t7jznf9ih,V. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863497,298,1,1,26,5,24fvcruwqrqvqa3aonf8c3zuy,0,65.4,76.8,2023-02-19T13:59:02.419Z,2023-02-21T15:12:43Z,4047786377,178,,4043533987,212,22.6,4043533983,140,79.5,4043533989,213,0.9,4043533985,141,100.0,4043533981,56,Left,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863533,229,5,1,26,8,ccpscwdcm65czscrun048ecn5,1,23,-1.4,2023-02-19T13:59:04.766Z,2023-02-21T15:12:46Z,4043534163,233,299,4043534141,56,Back,4043534143,347,,,,,,,,,,,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863501,299,5,1,26,8,24fvcruwqrqvqa3aonf8c3zuy,0,77,101.4,2023-02-19T13:59:04.766Z,2023-02-21T15:12:47Z,4043533999,56,Left,4043534001,347,,4043534173,233,229,,,,,,,,,,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863545,230,1,1,26,13,ccpscwdcm65czscrun048ecn5,1,27.1,0,2023-02-19T13:59:09.960Z,2023-02-21T15:12:48Z,4043534209,141,7.0,4043534207,140,20.3,4043534211,212,9.0,4043534203,107,,4043534205,56,Back,4043534213,213,2.5,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863567,231,1,1,26,14,ccpscwdcm65czscrun048ecn5,0,20.3,7,2023-02-19T13:59:11.234Z,2023-02-21T15:12:50Z,4043534305,140,60.6,4043534303,56,Right,4043534313,1,,4043534309,212,43.0,4046203731,157,,4043534307,141,18.0,4047786519,178,,4043534311,213,0.2,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863579,300,44,1,26,18,24fvcruwqrqvqa3aonf8c3zuy,1,40.5,79.8,2023-02-19T13:59:14.440Z,2023-02-22T05:46:18Z,4043534329,56,Back,4043534345,233,232,4043534331,285,,,,,,,,,,,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863575,232,44,1,26,18,ccpscwdcm65czscrun048ecn5,0,59.5,20.2,2023-02-19T13:59:14.441Z,2023-02-21T15:12:54Z,4043534325,286,,4043534323,56,Right,4043534371,233,300,,,,,,,,,,,,,,,,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863585,301,1,1,26,18,24fvcruwqrqvqa3aonf8c3zuy,1,40.9,82,2023-02-19T13:59:14.562Z,2023-02-22T05:46:18Z,4043534361,212,19.3,4043534363,213,6.1,4043534353,3,,4047786555,388,,4043534355,56,Center,4043534357,140,59.1,4043534359,141,77.7,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863611,302,49,1,26,19,24fvcruwqrqvqa3aonf8c3zuy,1,58,78.5,2023-02-19T13:59:16.024Z,2023-02-21T18:35:09Z,,,,,,,,,,,,,,,,,,,,,,,,,c6ip6gwp8yvchd1n3dv42go9,Mauro Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863619,303,50,1,26,21,24fvcruwqrqvqa3aonf8c3zuy,1,47.6,83.2,2023-02-19T13:59:17.867Z,2023-02-21T15:18:25Z,4043534487,56,Back,4043534733,233,233,4043534493,286,,,,,,,,,,,,,,,,,c6ip6gwp8yvchd1n3dv42go9,Mauro Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863669,233,7,1,26,21,ccpscwdcm65czscrun048ecn5,0,52.4,16.8,2023-02-19T13:59:17.901Z,2023-02-21T15:13:11Z,4046204169,384,,4043534687,233,303,4047786819,178,,4043534673,56,Right,4043534675,285,,,,,,,,,,,egcs7b6ixb62ep08t7jznf9ih,V. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863639,304,61,1,26,21,24fvcruwqrqvqa3aonf8c3zuy,1,47.4,84.2,2023-02-19T13:59:17.971Z,2023-02-21T15:13:14Z,4047786875,178,,4043534565,56,Back,,,,,,,,,,,,,,,,,,,c6ip6gwp8yvchd1n3dv42go9,Mauro Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863775,234,5,1,26,23,ccpscwdcm65czscrun048ecn5,1,58,-1.9,2023-02-19T13:59:19.998Z,2023-02-21T15:13:17Z,4043535067,233,305,4043535051,56,Right,4043535053,347,,,,,,,,,,,,,,,,,egcs7b6ixb62ep08t7jznf9ih,V. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863679,305,5,1,26,23,24fvcruwqrqvqa3aonf8c3zuy,0,42,101.9,2023-02-19T13:59:19.998Z,2023-02-21T15:13:17Z,4043534727,347,,4043535077,233,234,4043534725,56,Back,,,,,,,,,,,,,,,,c6ip6gwp8yvchd1n3dv42go9,Mauro Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863805,235,1,1,26,35,ccpscwdcm65czscrun048ecn5,1,63.1,0,2023-02-19T13:59:31.748Z,2023-02-21T15:13:19Z,4043535183,107,,4043535185,56,Right,4043535193,213,0.4,4043535187,140,72.5,4043535191,212,10.9,4043535189,141,4.9,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863831,236,1,1,26,39,ccpscwdcm65czscrun048ecn5,1,77,3.5,2023-02-19T13:59:36.084Z,2023-02-21T15:13:24Z,4043535293,56,Right,4043535303,212,9.7,4043535305,213,3.0,4047787065,178,,4043535297,140,67.8,4043535301,141,4.9,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863865,237,1,1,26,41,ccpscwdcm65czscrun048ecn5,1,67.8,4.9,2023-02-19T13:59:37.448Z,2023-02-21T15:13:27Z,4043535471,141,2.8,4047787203,178,,4043535475,213,6.1,4043535469,140,76.5,4043535473,212,9.2,4043535467,56,Right,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863901,238,1,1,26,44,ccpscwdcm65czscrun048ecn5,1,75,4.3,2023-02-19T13:59:41.058Z,2023-02-21T15:13:29Z,4043535635,141,12.2,4047787243,178,,4043535633,140,68.6,4043535637,212,8.6,4043535639,213,2.5,4043535631,56,Right,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863943,239,1,1,26,48,ccpscwdcm65czscrun048ecn5,0,73.2,23.9,2023-02-19T13:59:44.577Z,2023-02-21T15:13:32Z,4043535755,140,97.7,4047787315,178,,4043535753,56,Center,4043535761,213,6.2,4043535757,141,22.2,4043535759,212,25.8,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863953,306,49,1,26,51,24fvcruwqrqvqa3aonf8c3zuy,1,2.6,76.5,2023-02-19T13:59:48.276Z,2023-02-21T15:13:35Z,,,,,,,,,,,,,,,,,,,,,,,,,6yush35gfp1sgyyzicye73rp,P. van Aanholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510723371,1010,83,1,26,52,ccpscwdcm65czscrun048ecn5,1,95.7,23,2023-02-19T13:59:48.688Z,2023-02-21T18:37:36Z,4048101641,399,74230,,,,,,,,,,,,,,,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863979,307,1,1,26,54,24fvcruwqrqvqa3aonf8c3zuy,1,6.1,68.6,2023-02-19T13:59:51.059Z,2023-02-21T15:13:37Z,4043535911,212,26.7,4043535907,140,31.3,4043535909,141,73.4,4047787443,178,,4043535913,213,0.1,4043535905,56,Back,4043535903,155,,,,,6yush35gfp1sgyyzicye73rp,P. van Aanholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509863987,308,61,1,26,56,24fvcruwqrqvqa3aonf8c3zuy,0,31.3,74.6,2023-02-19T13:59:52.482Z,2023-02-21T15:13:43Z,4047787617,21,,4043535939,56,Back,4047787619,388,,,,,,,,,,,,,,,,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509864013,240,49,1,26,57,ccpscwdcm65czscrun048ecn5,1,70.4,23.7,2023-02-19T13:59:54.009Z,2023-02-21T15:13:49Z,,,,,,,,,,,,,,,,,,,,,,,,,egcs7b6ixb62ep08t7jznf9ih,V. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509864027,241,1,1,26,58,ccpscwdcm65czscrun048ecn5,1,70.1,24.2,2023-02-19T13:59:54.873Z,2023-02-21T15:13:54Z,4043536079,213,5.5,4043536071,56,Right,4043536077,212,14.8,4043536073,140,79.6,4043536075,141,8.1,4047787909,178,,,,,,,,egcs7b6ixb62ep08t7jznf9ih,V. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509864043,242,1,1,27,1,ccpscwdcm65czscrun048ecn5,0,79.5,6.6,2023-02-19T13:59:57.544Z,2023-02-21T15:13:58Z,4047788007,178,,4043536137,140,85.3,4043536139,141,19.0,4043536143,213,0.9,4043536141,212,10.4,4043536135,56,Right,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509864107,309,12,1,27,1,24fvcruwqrqvqa3aonf8c3zuy,1,14.2,81,2023-02-19T13:59:57.964Z,2023-02-21T15:14:00Z,4043536429,212,6.2,4043536425,140,19.5,4043536423,56,Back,4043536431,213,0.5,4043536427,141,85.1,4047788069,178,,,,,,,,6yush35gfp1sgyyzicye73rp,P. van Aanholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509864077,243,1,1,27,5,ccpscwdcm65czscrun048ecn5,1,88.1,9.7,2023-02-19T14:00:02.385Z,2023-02-21T15:14:04Z,4043536287,56,Right,4043536291,141,4.4,4043536289,140,85.2,4043536295,213,4.0,4043536293,212,4.7,4047788233,178,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509864091,244,1,1,27,6,ccpscwdcm65czscrun048ecn5,0,86.7,4.6,2023-02-19T14:00:03.278Z,2023-02-21T15:14:08Z,4043536373,56,Center,4046207817,20,,4043536369,155,,4047788279,178,,4043536391,1,,4043536365,2,,4043536381,141,57.5,4043536389,213,1.3,28o7vv0jud22hmg4h649yozqh,T. Booth,4043536469,233,310,4046207815,224,,4043536387,212,37.5,4043536377,140,96.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509864113,310,11,1,27,9,24fvcruwqrqvqa3aonf8c3zuy,1,2.3,41.5,2023-02-19T14:00:06.059Z,2023-02-21T15:14:12Z,4043536487,233,244,4043536453,88,,4046207757,378,,4043536451,56,Back,4047788411,388,,,,,,,,,,,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509864319,311,1,1,27,24,24fvcruwqrqvqa3aonf8c3zuy,1,8,45.2,2023-02-19T14:00:20.658Z,2023-02-21T15:14:17Z,4043537349,56,Back,4043537353,141,39.1,4043537355,212,7.0,4043537347,123,,4047788537,178,,4043537351,140,13.4,4043537357,213,5.7,,,,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509864403,312,1,1,27,26,24fvcruwqrqvqa3aonf8c3zuy,1,13.6,38.9,2023-02-19T14:00:23.219Z,2023-02-21T15:14:21Z,4043537779,140,26.4,4047788653,178,,4043537787,213,0.2,4043537783,141,43.0,4043537773,56,Back,4043537785,212,13.7,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509864459,313,1,1,27,33,24fvcruwqrqvqa3aonf8c3zuy,1,37.9,43.1,2023-02-19T14:00:29.570Z,2023-02-21T15:14:25Z,4043538015,56,Center,4043538021,212,23.4,4043538019,141,71.7,4047788681,178,,4043538017,140,50.3,4043538023,213,1.0,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509864501,314,1,1,27,37,24fvcruwqrqvqa3aonf8c3zuy,1,58.6,72.3,2023-02-19T14:00:33.939Z,2023-02-21T15:14:27Z,4043538287,141,58.1,4043538291,213,4.5,4043538289,212,9.8,4043538283,56,Center,4047788715,178,,4043538285,140,56.8,,,,,,,c6ip6gwp8yvchd1n3dv42go9,Mauro Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509864549,315,1,1,27,39,24fvcruwqrqvqa3aonf8c3zuy,1,56.8,57.9,2023-02-19T14:00:36.413Z,2023-02-21T15:14:30Z,4043538515,1,,4047788777,178,,4043538513,213,5.8,4043538505,56,Center,4043538503,155,,4043538507,140,90.6,4043538511,212,39.4,4043538509,141,32.9,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509864563,316,1,1,27,43,24fvcruwqrqvqa3aonf8c3zuy,0,94.7,29.7,2023-02-19T14:00:39.825Z,2023-02-21T15:14:34Z,4047788845,178,,4043538593,213,1.5,4043538585,56,Center,4043538587,140,95.0,4043538591,212,7.1,4043538589,141,40.2,,,,,,,21k54i5a6d9bi4f6gplgzxiw9,G. Til,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509864583,245,49,1,27,44,ccpscwdcm65czscrun048ecn5,1,5,60,2023-02-19T14:00:40.489Z,2023-02-21T15:14:38Z,,,,,,,,,,,,,,,,,,,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509864617,246,1,1,27,45,ccpscwdcm65czscrun048ecn5,0,5.3,61.4,2023-02-19T14:00:41.949Z,2023-02-21T15:14:41Z,4043538777,157,,4043538787,212,27.9,4043538779,56,Back,4047788913,178,,4043538781,140,26.7,4043538791,213,0.6,4043538783,141,85.6,4043538795,1,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509864613,317,49,1,27,48,24fvcruwqrqvqa3aonf8c3zuy,1,73.9,15.7,2023-02-19T14:00:44.524Z,2023-02-21T15:14:45Z,,,,,,,,,,,,,,,,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510725069,1019,83,1,27,50,ccpscwdcm65czscrun048ecn5,1,21.2,83.2,2023-02-19T14:00:46.992Z,2023-02-21T18:41:58Z,4048110947,399,519638,,,,,,,,,,,,,,,,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
