id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2484039981,18,1,1,1,19,20vymiy7bo8wkyxai3ew494fz,1,69.7,11,2022-11-10T19:03:28.942Z,2022-11-12T18:33:20Z,3907545523,56,Center,3912036939,178,,3907545529,212,18.0,3907545527,141,30.3,3907545525,140,58.0,3907545531,213,2.3,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484039993,19,1,1,1,23,20vymiy7bo8wkyxai3ew494fz,1,59.2,41.6,2022-11-10T19:03:33.084Z,2022-11-12T18:33:30Z,3907545583,140,58.6,3912037617,178,,3907545589,213,1.6,3907545587,212,31.6,3907545581,56,Left,3907545585,141,88.0,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040001,20,1,1,1,28,20vymiy7bo8wkyxai3ew494fz,1,56.1,82,2022-11-10T19:03:38.355Z,2022-11-12T18:33:42Z,3912038663,178,,3907545615,56,Back,3907545619,141,65.4,3907545621,212,14.8,3907545617,140,47.0,3907545623,213,4.0,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040007,21,1,1,1,31,20vymiy7bo8wkyxai3ew494fz,1,47,65.4,2022-11-10T19:03:40.884Z,2022-11-12T18:33:50Z,3907545645,140,52.0,3907545647,141,91.7,3907545649,212,18.6,3907545651,213,1.3,3907545643,56,Left,3912039237,178,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040011,22,1,1,1,33,20vymiy7bo8wkyxai3ew494fz,1,52.7,91.7,2022-11-10T19:03:43.053Z,2022-11-12T18:33:56Z,3907545683,141,97.2,3907545687,213,0.3,3907545679,56,Left,3907545685,212,13.0,3907545681,140,64.6,3912039807,178,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040017,23,1,1,1,35,20vymiy7bo8wkyxai3ew494fz,1,62.3,96.8,2022-11-10T19:03:45.030Z,2022-11-12T18:34:03Z,3912040599,178,,3907545715,56,Left,3907545719,141,96.5,3907545717,140,53.6,3907545721,212,9.1,3907545723,213,3.2,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040025,24,1,1,1,37,20vymiy7bo8wkyxai3ew494fz,1,54.1,96.5,2022-11-10T19:03:47.069Z,2022-11-12T18:34:10Z,3907545759,212,4.6,3907545757,141,89.9,3907545755,140,55.1,3907545761,213,4.9,3907545753,56,Left,3912041237,178,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040031,25,1,1,1,38,20vymiy7bo8wkyxai3ew494fz,1,55.1,89.9,2022-11-10T19:03:48.530Z,2022-11-12T18:34:15Z,3907545785,141,95.7,3907545781,56,Left,3907545787,212,4.4,3907545789,213,2.0,3912041739,178,,3907545783,140,53.2,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040035,26,1,1,1,40,20vymiy7bo8wkyxai3ew494fz,1,47.4,95.4,2022-11-10T19:03:50.104Z,2022-11-12T18:34:23Z,3907545827,213,4.3,3907545825,212,18.2,3907545819,56,Back,3907545821,140,40.9,3907545823,141,70.6,3912042263,178,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040053,27,1,1,1,43,20vymiy7bo8wkyxai3ew494fz,1,34,68.4,2022-11-10T19:03:53.365Z,2022-11-12T18:34:31Z,3907545925,212,24.5,3907545919,56,Back,3907545921,140,12.8,3907545927,213,3.6,3912042991,178,,3907545923,141,53.3,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040059,28,1,1,1,53,20vymiy7bo8wkyxai3ew494fz,0,14.2,53.7,2022-11-10T19:04:02.822Z,2022-11-12T18:34:36Z,3907545959,56,Center,3907545957,155,,3907545967,213,6.2,3912043399,178,,3907545969,1,,3907545965,212,56.0,3907545961,140,67.2,3907545963,141,44.5,9pgr69ub37hmr76gwbfw7lhw5,J. Bijlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040073,16,1,1,1,56,ears40cp6opsgvhsy0dgyszpd,0,31.2,54.9,2022-11-10T19:04:06.092Z,2022-11-12T18:34:48Z,3912044381,178,,3907546023,141,37.0,3907546027,213,5.3,3907546021,140,39.2,3907546017,3,,3907546019,56,Back,3907546025,212,14.8,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040079,17,49,1,2,0,ears40cp6opsgvhsy0dgyszpd,1,45.3,36.3,2022-11-10T19:04:09.831Z,2022-11-13T12:28:54Z,,,,,,,,,,,,,,,,,,,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484042163,97,50,1,2,0,ears40cp6opsgvhsy0dgyszpd,1,52.8,44.6,2022-11-10T19:04:09.903Z,2022-11-13T12:28:48Z,3907557857,286,,3907557867,233,135,3907557855,56,Center,,,,,,,,,,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484042151,135,7,1,2,1,20vymiy7bo8wkyxai3ew494fz,1,47.2,55.4,2022-11-10T19:04:10.574Z,2022-11-13T12:28:42Z,3907557863,233,97,3907557807,56,Back,3912051277,178,,3907557809,285,,3908728011,385,,,,,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040081,18,4,1,2,3,ears40cp6opsgvhsy0dgyszpd,1,52.5,44,2022-11-10T19:04:13.273Z,2022-11-12T18:36:32Z,3907546089,56,Center,3907546185,152,,3907546091,286,,3907546189,233,29,3907557915,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040091,29,4,1,2,3,20vymiy7bo8wkyxai3ew494fz,0,47.5,56,2022-11-10T19:04:13.274Z,2022-11-12T18:36:32Z,3907546159,152,,3907546157,56,Back,3907546207,233,18,3912053231,178,,3907557947,10,,3907546163,285,,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040149,19,1,1,2,20,ears40cp6opsgvhsy0dgyszpd,1,52.8,43.3,2022-11-10T19:04:30.351Z,2022-11-12T18:36:49Z,3907546499,56,Back,3907546495,5,,3907598271,189,,3907546505,212,21.1,3907546501,140,46.8,3907546503,141,13.7,3912054645,178,,3907546497,152,,426st78oi43eortpbfkuxw72t,M. Paulissen,3907546507,213,,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,
2484040153,20,1,1,2,28,ears40cp6opsgvhsy0dgyszpd,1,46.8,13.7,2022-11-10T19:04:37.930Z,2022-11-12T18:37:01Z,3912055651,178,,3907546523,212,15.6,3907546521,141,4.3,3907546517,56,Right,3907546525,213,5.9,3907546519,140,60.4,,,,,,,4736oz9r0evpmkd3qumivl239,C. Mac-Intosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484040161,21,1,1,2,31,ears40cp6opsgvhsy0dgyszpd,1,61.6,3.4,2022-11-10T19:04:41.323Z,2022-11-12T18:37:13Z,3907546559,140,51.2,3907546557,56,Right,3907546565,213,2.7,3907546561,141,10.4,3912056609,178,,3907546563,212,11.9,,,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
