id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,keyPass,qualifier/9/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2531021181,5,1,1,0,11,8iawijq7s9s6d85mjz8wdslki,1,28.9,11.4,2023-04-09T12:31:03.164Z,2023-04-09T13:23:27Z,4176359331,56,Back,4176359347,213,6.2,4176359343,212,7.9,4176359337,141,10.4,4176359335,140,36.4,,,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531021165,7,4,1,0,15,3t0vjqtxc8wpjzv82i3oi2ova,1,65.8,91,2023-04-09T12:31:06.411Z,2023-04-09T12:49:47Z,4176359953,286,,4176359259,56,Left,4176359449,233,6,4176359261,152,,4176361377,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531021191,6,4,1,0,15,8iawijq7s9s6d85mjz8wdslki,0,34.2,9,2023-04-09T12:31:06.412Z,2023-04-09T13:23:43Z,4176614165,10,,4176359391,152,,4176359409,233,7,4176359385,56,Back,4176359975,285,,,,,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531021321,8,1,1,0,27,3t0vjqtxc8wpjzv82i3oi2ova,1,57.7,88,2023-04-09T12:31:18.233Z,2023-04-09T13:20:26Z,4176360057,212,10.8,4176360059,213,3.2,4176360053,140,47.4,4176596515,189,,4176360055,141,87.8,4176360049,152,,4176360047,5,,4176360051,56,Back,57wfg8j12hfw3aisrnwtpgmvp,L. Burnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531021359,9,1,1,0,27,3t0vjqtxc8wpjzv82i3oi2ova,1,50.9,84.3,2023-04-09T12:31:18.953Z,2023-04-09T12:31:22Z,4176360311,141,10.6,4176360305,196,,4176360315,213,5.2,4176360313,212,57.1,4176360303,155,,4176360309,140,76.9,4176360317,1,,4176360307,56,Right,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531021385,10,1,1,0,30,3t0vjqtxc8wpjzv82i3oi2ova,0,82.6,10.7,2023-04-09T12:31:21.968Z,2023-04-09T12:31:25Z,4176360461,141,54.8,4176360467,212,30.2,4176360459,140,86.3,4176360453,2,,4176360469,213,1.4,4176360457,56,Center,4176360455,155,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531021413,7,4,1,0,34,8iawijq7s9s6d85mjz8wdslki,1,12.8,46.4,2023-04-09T12:31:25.470Z,2023-04-09T12:31:28Z,4176360603,152,,4176360597,13,,4176360605,285,,4176360685,233,11,4176360599,294,,4176360601,56,Back,,,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531021419,11,4,1,0,34,3t0vjqtxc8wpjzv82i3oi2ova,0,87.2,53.6,2023-04-09T12:31:25.471Z,2023-04-09T12:31:29Z,4176360651,56,Center,4176360735,233,7,4176360647,13,,4176360655,286,,4176360649,294,,4176360653,152,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531021565,8,1,1,0,47,8iawijq7s9s6d85mjz8wdslki,0,11.2,50.1,2023-04-09T12:31:38.974Z,2023-04-09T12:31:45Z,4176361475,141,100.0,4176361465,5,,4176361481,1,,4176361471,56,Back,4176361477,212,40.6,4176361469,152,,4176361473,140,30.9,4176361557,189,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,4176361479,213,1.0,4176361467,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2531021567,9,5,1,0,51,8iawijq7s9s6d85mjz8wdslki,0,26.8,101,2023-04-09T12:31:42.236Z,2023-04-09T12:31:57Z,4176361493,347,,4176362429,233,12,4176361491,56,Back,,,,,,,,,,,,,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531021739,12,5,1,0,51,3t0vjqtxc8wpjzv82i3oi2ova,1,73.2,-1,2023-04-09T12:31:42.236Z,2023-04-09T12:49:43Z,4176362401,347,,4176362399,56,Right,4176362415,233,9,,,,,,,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531021789,13,1,1,1,5,3t0vjqtxc8wpjzv82i3oi2ova,1,73.7,0,2023-04-09T12:31:56.211Z,2023-04-09T12:32:00Z,4176362631,212,14.4,4176362627,140,84.1,4176362625,56,Right,4176362629,141,13.1,4176362623,107,,4176362633,213,0.7,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531021829,14,1,1,1,8,3t0vjqtxc8wpjzv82i3oi2ova,1,86.6,13.9,2023-04-09T12:31:59.455Z,2023-04-09T12:32:07Z,4176362865,168,,4176362875,213,0.1,4176362871,141,15.4,4176362873,212,10.4,4176362867,56,Right,4176362869,140,96.5,4176362863,3,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531021831,15,50,1,1,9,3t0vjqtxc8wpjzv82i3oi2ova,1,95.3,16.2,2023-04-09T12:32:00.477Z,2023-04-09T12:32:05Z,4176362929,233,10,4176362881,286,,4176362879,56,Right,,,,,,,,,,,,,,,,7wphtxp293kv4o3x1b6zusrmd,R. Živković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531021825,10,7,1,1,9,8iawijq7s9s6d85mjz8wdslki,1,4.7,83.8,2023-04-09T12:32:00.478Z,2023-04-09T12:32:05Z,4176362909,233,15,4176362849,285,,4176362847,56,Back,,,,,,,,,,,,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531021835,11,12,1,1,12,8iawijq7s9s6d85mjz8wdslki,1,2.4,91.5,2023-04-09T12:32:03.582Z,2023-04-09T12:32:18Z,4176362901,212,7.0,4176362923,167,,4176362899,141,100.0,4176362897,140,3.2,4176362903,213,1.5,4176362895,56,Back,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531021837,12,5,1,1,13,8iawijq7s9s6d85mjz8wdslki,0,3.4,100.9,2023-04-09T12:32:04.215Z,2023-04-09T12:32:08Z,4176363095,233,16,4176362907,347,,4176362905,56,Back,,,,,,,,,,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531021875,16,5,1,1,13,3t0vjqtxc8wpjzv82i3oi2ova,1,96.6,-0.9,2023-04-09T12:32:04.215Z,2023-04-09T12:49:44Z,4176363071,233,12,4176363051,347,,4176363049,56,Right,,,,,,,,,,,,,,,,7wphtxp293kv4o3x1b6zusrmd,R. Živković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531022061,17,1,1,1,33,3t0vjqtxc8wpjzv82i3oi2ova,0,95.4,0,2023-04-09T12:32:24.783Z,2023-04-09T12:32:30Z,4176363941,140,95.1,4176363945,212,25.0,4176363939,56,Center,4176363937,107,,4176363947,213,1.6,4176363949,1,,4176363943,141,35.8,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531022057,13,12,1,1,34,8iawijq7s9s6d85mjz8wdslki,1,5.9,66.1,2023-04-09T12:32:25.998Z,2023-04-09T13:24:44Z,4176363927,141,100.0,4176363923,56,Back,4176363929,212,24.6,4176363951,15,,4176363931,213,1.7,4176363925,140,2.7,4176364005,167,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531022071,14,5,1,1,36,8iawijq7s9s6d85mjz8wdslki,0,3.9,101.6,2023-04-09T12:32:27.560Z,2023-04-09T12:49:44Z,4176364293,233,18,4176363993,56,Back,4176363997,347,,,,,,,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531022109,18,5,1,1,36,3t0vjqtxc8wpjzv82i3oi2ova,1,96.1,-1.6,2023-04-09T12:32:27.560Z,2023-04-09T12:32:31Z,4176364201,347,,4176364197,56,Right,4176364247,233,14,,,,,,,,,,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531022213,19,1,1,1,49,3t0vjqtxc8wpjzv82i3oi2ova,0,94,0,2023-04-09T12:32:40.856Z,2023-04-09T12:32:43Z,4176364755,1,,4176364749,141,39.1,4176364743,107,,4176364753,213,1.7,4176364747,140,91.4,4176364745,56,Center,4176364751,212,27.6,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531022219,15,12,1,1,52,8iawijq7s9s6d85mjz8wdslki,1,5.7,69,2023-04-09T12:32:43.503Z,2023-04-09T13:25:34Z,4176364785,213,6.0,4176364781,141,63.9,4176364777,56,Back,4176364779,140,16.1,4176364793,15,,4176364783,212,11.5,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531022225,20,15,1,1,53,3t0vjqtxc8wpjzv82i3oi2ova,1,83.8,40,2023-04-09T12:32:44.515Z,2023-04-09T13:21:03Z,4176365189,233,16,4176365371,103,15.3,4176365381,231,48.2,4176365379,230,98.1,4176365369,102,49.4,4176364811,56,Center,4176365171,82,,4176365167,20,,7myeigeuggkj5ymjw6znedkut,A. El Messaoudi,4176365375,146,85.5,4176600835,17,4176365367,78,4176365165,160,4176365373,458,4176366017,328,4176365377,147,40.4,4176600837,108,,,,,,,,,,,,,
2531022233,16,10,1,1,53,8iawijq7s9s6d85mjz8wdslki,1,11.7,65.4,2023-04-09T12:32:44.615Z,2023-04-09T13:25:37Z,4176365203,233,20,4176364853,56,Back,4176364851,94,,,,,,,,,,,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531022239,21,15,1,1,54,3t0vjqtxc8wpjzv82i3oi2ova,1,85.2,30.5,2023-04-09T12:32:45.779Z,2023-04-09T13:21:12Z,4176365701,233,17,4176365891,102,47.0,4176365901,230,96.9,4176364887,63,,4176365675,72,,4176365673,160,,4176365899,147,33.8,4176364889,56,Center,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,4176365895,458,,4176601455,80,4176365903,231,4176365897,146,4176365679,82,4176365893,103,,,,,,44.9,88.1,19,,,,,,,,,,
2531022249,17,10,1,1,54,8iawijq7s9s6d85mjz8wdslki,1,11.8,69.1,2023-04-09T12:32:45.879Z,2023-04-09T13:25:38Z,4176365733,233,21,4176364939,56,Back,4176364937,94,,,,,,,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531022267,18,6,1,1,55,8iawijq7s9s6d85mjz8wdslki,0,6,76.6,2023-04-09T12:32:46.903Z,2023-04-09T12:49:47Z,4176365115,233,22,4176365023,56,Back,4176365025,73,,,,,,,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531022261,22,6,1,1,55,3t0vjqtxc8wpjzv82i3oi2ova,1,94,23.4,2023-04-09T12:32:46.903Z,2023-04-09T12:32:49Z,4176365065,233,18,4176364985,56,Center,4176364989,75,,,,,,,,,,,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531022657,23,1,1,2,30,3t0vjqtxc8wpjzv82i3oi2ova,1,99.5,0.5,2023-04-09T12:33:22.176Z,2023-04-09T12:33:25Z,4176367019,141,41.2,4176367013,6,,4176367017,140,82.1,4176367023,213,2.2,4176367021,212,33.2,4176367015,56,Center,4176367025,1,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531022667,24,1,1,2,31,3t0vjqtxc8wpjzv82i3oi2ova,0,82.1,41.2,2023-04-09T12:33:23.045Z,2023-04-09T12:33:23Z,4176367081,140,100.0,4176367085,212,31.7,4176367077,155,,4176367087,213,0.9,4176367079,56,Center,4176367083,141,78.0,,,,,,,7myeigeuggkj5ymjw6znedkut,A. El Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531022703,19,5,1,2,32,8iawijq7s9s6d85mjz8wdslki,1,-0.9,29,2023-04-09T12:33:23.488Z,2023-04-09T12:49:44Z,4176367235,56,Back,4176367249,233,25,4176367237,346,,,,,,,,,,,,,,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531022675,25,5,1,2,32,3t0vjqtxc8wpjzv82i3oi2ova,0,100.9,71,2023-04-09T12:33:23.488Z,2023-04-09T12:33:26Z,4176367277,233,19,4176367107,346,,4176367105,56,Center,,,,,,,,,,,,,,,,7myeigeuggkj5ymjw6znedkut,A. El Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531022891,20,1,1,2,46,8iawijq7s9s6d85mjz8wdslki,1,4.8,47.9,2023-04-09T12:33:37.488Z,2023-04-09T12:33:38Z,4176368081,213,5.7,4176368071,124,,4176368079,212,8.0,4176368073,56,Back,4176368077,141,41.5,4176368075,140,11.2,4176368085,237,,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531022929,21,1,1,2,47,8iawijq7s9s6d85mjz8wdslki,1,11.7,43.9,2023-04-09T12:33:38.592Z,2023-04-09T12:33:41Z,4176368285,56,Back,4176368295,213,1.8,4176368291,141,70.9,4176368289,140,7.3,4176368293,212,18.9,,,,,,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531022971,22,1,1,2,49,8iawijq7s9s6d85mjz8wdslki,1,8.2,79.4,2023-04-09T12:33:40.929Z,2023-04-09T12:33:44Z,4176368533,213,6.3,4176368527,140,52.7,4176368523,155,,4176368529,141,78.2,4176368535,1,,4176368531,212,46.7,4176368525,56,Center,,,,61a5bh5xw947nv4mxx62gqaqx,J. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531022977,23,44,1,2,52,8iawijq7s9s6d85mjz8wdslki,1,52,73.6,2023-04-09T12:33:43.583Z,2023-04-09T12:33:45Z,4176368561,233,26,4176368551,286,,4176368549,56,Center,,,,,,,,,,,,,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531022965,26,44,1,2,52,3t0vjqtxc8wpjzv82i3oi2ova,0,48,26.4,2023-04-09T12:33:43.584Z,2023-04-09T12:33:45Z,4176368499,285,,4176368569,233,23,4176368497,56,Back,,,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531022983,24,1,1,2,53,8iawijq7s9s6d85mjz8wdslki,0,52.7,78.2,2023-04-09T12:33:44.785Z,2023-04-09T12:33:51Z,4176368989,156,,4176368603,140,46.3,4176368609,213,2.0,4176368607,212,17.5,4176368601,56,Back,4176368599,3,,4176368605,141,100.0,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531022987,25,5,1,2,54,8iawijq7s9s6d85mjz8wdslki,0,43.8,101.8,2023-04-09T12:33:45.542Z,2023-04-09T12:49:45Z,4176369767,233,27,4176368617,347,,4176368615,56,Back,,,,,,,,,,,,,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531023217,27,5,1,2,54,3t0vjqtxc8wpjzv82i3oi2ova,1,56.2,-1.8,2023-04-09T12:33:45.542Z,2023-04-09T12:34:00Z,4176369743,233,25,4176369723,56,Right,4176369725,347,,,,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531023235,28,1,1,3,9,3t0vjqtxc8wpjzv82i3oi2ova,1,61.2,0,2023-04-09T12:34:00.261Z,2023-04-09T12:34:01Z,4176369807,140,67.8,4176369809,141,7.1,4176369813,213,0.7,4176369803,107,,4176369811,212,8.9,4176369805,56,Right,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531023243,29,61,1,3,10,3t0vjqtxc8wpjzv82i3oi2ova,0,67.9,7.1,2023-04-09T12:34:01.233Z,2023-04-09T12:34:01Z,4176369837,56,Right,,,,,,,,,,,,,,,,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531023263,26,49,1,3,11,8iawijq7s9s6d85mjz8wdslki,1,35.9,88.7,2023-04-09T12:34:02.769Z,2023-04-09T12:34:02Z,,,,,,,,,,,,,,,,,,,,,,,,,4fiks6jvfxzbs9k0s050vmfbo,I. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531023311,27,4,1,3,12,8iawijq7s9s6d85mjz8wdslki,1,34.2,86.4,2023-04-09T12:34:03.388Z,2023-04-09T12:34:06Z,4176370141,152,,4176370139,56,Back,4176370137,295,,4176370143,286,,4176370135,13,,4176370155,233,30,,,,,,,4fiks6jvfxzbs9k0s050vmfbo,I. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531023307,30,4,1,3,12,3t0vjqtxc8wpjzv82i3oi2ova,0,65.8,13.6,2023-04-09T12:34:03.389Z,2023-04-09T12:34:06Z,4176370119,295,,4176370117,13,,4176370123,152,,4176370213,285,,4176370209,233,27,4176370121,56,Right,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
