id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/12/value,qualifier/14/value,qualifier/9/value,keyPass,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/17/value
2512259007,6,5,1,0,7,4vd2t5schmvvufrfib7f2vjdf,1,65.6,-2,2023-02-25T17:46:12.118Z,2023-02-28T11:52:09Z,4056147613,347,,4056147611,56,Right,4056147647,233,5,,,,,,,,,,,,,,,,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259131,7,1,1,0,19,4vd2t5schmvvufrfib7f2vjdf,1,65.8,0,2023-02-25T17:46:23.951Z,2023-02-28T11:52:11Z,4056148273,107,,4056148281,212,19.4,4056148275,56,Back,4056148279,141,6.2,4056148283,213,2.9,4056148277,140,48.1,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259213,8,1,1,0,23,4vd2t5schmvvufrfib7f2vjdf,1,45.9,14.9,2023-02-25T17:46:27.794Z,2023-02-28T11:52:15Z,4056148711,213,1.7,4056148703,140,41.1,4056148705,141,61.3,4056148701,56,Back,4063297089,178,,4056148707,212,32.0,,,,,,,9sid8vt0mz1ypq4pn8vj6pas5,J. Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259239,9,1,1,0,28,4vd2t5schmvvufrfib7f2vjdf,1,50.5,68.6,2023-02-25T17:46:33.544Z,2023-02-28T11:52:18Z,4056148853,141,60.4,4063297177,178,,4056148851,140,57.1,4056148857,213,5.6,4056148855,212,8.9,4056148849,56,Center,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259331,10,1,1,0,30,4vd2t5schmvvufrfib7f2vjdf,1,47,62.1,2023-02-25T17:46:35.063Z,2023-02-28T11:52:20Z,4056149273,213,4.1,4063297235,178,,4056149261,140,37.6,4056149269,212,18.2,4056149255,56,Back,4056149265,141,39.6,,,,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259381,11,1,1,0,35,4vd2t5schmvvufrfib7f2vjdf,1,47.4,29.7,2023-02-25T17:46:40.453Z,2023-02-28T11:52:22Z,4056149497,212,17.7,4056149491,56,Right,4056149495,141,5.4,4063297285,178,,4056149499,213,5.1,4056149493,140,53.4,,,,,,,9sid8vt0mz1ypq4pn8vj6pas5,J. Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259421,12,1,1,0,38,4vd2t5schmvvufrfib7f2vjdf,1,51.2,8.6,2023-02-25T17:46:42.983Z,2023-02-28T11:52:25Z,4056149721,141,21.0,4056149725,213,2.5,4056149719,140,39.8,4056149723,212,14.6,4056149717,56,Back,4063297327,178,,,,,,,,4pe4ugftevr8859yin36nyll,C. Nunnely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259487,13,1,1,0,40,4vd2t5schmvvufrfib7f2vjdf,1,38.7,27.5,2023-02-25T17:46:45.087Z,2023-02-28T11:52:28Z,4056150119,56,Back,4056150123,141,67.8,4063297435,178,,4056150121,140,38.7,4056150127,213,1.6,4056150125,212,27.4,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259507,14,1,1,0,47,4vd2t5schmvvufrfib7f2vjdf,1,50.6,73.4,2023-02-25T17:46:51.889Z,2023-02-28T11:52:31Z,4056150235,141,95.5,4056150239,213,1.3,4056150231,56,Left,4063297505,178,,4056150237,212,15.7,4056150233,140,55.0,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259555,15,1,1,0,49,4vd2t5schmvvufrfib7f2vjdf,1,54.9,91.4,2023-02-25T17:46:54.178Z,2023-02-28T11:52:46Z,4056150493,213,3.5,4056150485,141,83.7,4056150489,212,13.5,4056150479,56,Back,4063297975,178,,4056150483,140,43.1,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259615,16,1,1,0,52,4vd2t5schmvvufrfib7f2vjdf,1,45.5,82.2,2023-02-25T17:46:57.352Z,2023-02-28T11:52:51Z,4056150825,213,6.3,4063298105,178,,4056150821,141,81.7,4056150823,212,13.0,4056150817,56,Left,4056150819,140,57.9,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259627,17,1,1,0,56,4vd2t5schmvvufrfib7f2vjdf,0,55.3,69,2023-02-25T17:47:01.093Z,2023-02-28T11:52:55Z,4063298219,178,,4056150877,212,16.0,4056150871,56,Center,4056150879,213,4.6,4056150875,141,45.6,4056150873,140,54.0,,,,,,,ejv587h08dn1hgxhfgib3reqy,R. Al Hajj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259637,6,49,1,0,57,ed5nwjz5za3oyi20nxzgqivmx,1,49.3,46,2023-02-25T17:47:01.790Z,2023-02-28T11:53:03Z,,,,,,,,,,,,,,,,,,,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259657,7,1,1,0,58,ed5nwjz5za3oyi20nxzgqivmx,1,49.3,46,2023-02-25T17:47:03.564Z,2023-02-28T11:53:31Z,4056151007,140,47.9,4056151013,213,4.5,4056151009,141,35.8,4063299271,178,,4056151005,56,Back,4056151011,212,7.1,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259687,8,1,1,0,59,ed5nwjz5za3oyi20nxzgqivmx,1,47.9,35.8,2023-02-25T17:47:04.316Z,2023-02-28T11:53:34Z,4063299389,178,,4056151153,141,48.9,4056151157,213,1.7,4056151151,140,47.2,4056151149,56,Back,4056151155,212,8.9,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259735,9,1,1,1,2,ed5nwjz5za3oyi20nxzgqivmx,1,51.9,46.5,2023-02-25T17:47:07.082Z,2023-02-28T11:53:37Z,4063299473,178,,4056151399,56,Center,4056151403,141,33.9,4056151401,140,59.8,4056151407,213,5.5,4056151405,212,11.9,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259741,10,1,1,1,3,ed5nwjz5za3oyi20nxzgqivmx,1,59.8,33.9,2023-02-25T17:47:08.137Z,2023-02-28T11:54:08Z,4056151457,213,3.0,4056151451,140,43.6,4063300179,178,,4056151455,212,17.1,4056151449,56,Back,4056151453,141,36.8,,,,,,,e8wfxueczkhrj92rytelw5vx1,M. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259747,11,1,1,1,4,ed5nwjz5za3oyi20nxzgqivmx,1,43.6,36.8,2023-02-25T17:47:09.268Z,2023-02-28T11:54:12Z,4056151489,140,50.1,4056151493,212,7.3,4063300323,178,,4056151487,56,Center,4056151491,141,33.2,4056151495,213,5.9,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259757,12,1,1,1,6,ed5nwjz5za3oyi20nxzgqivmx,1,50.1,33.2,2023-02-25T17:47:11.478Z,2023-02-28T11:54:16Z,4056151565,141,48.6,4056151569,212,11.3,4063300451,178,,4056151561,140,54.2,4056151573,213,1.2,4056151557,56,Center,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259777,13,1,1,1,7,ed5nwjz5za3oyi20nxzgqivmx,1,54.2,48.6,2023-02-25T17:47:12.310Z,2023-02-28T11:54:19Z,4056151657,213,3.9,4056151651,140,46.1,4056151649,56,Back,4056151655,212,11.8,4063300541,178,,4056151653,141,36.6,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259821,14,1,1,1,8,ed5nwjz5za3oyi20nxzgqivmx,1,46.1,36.6,2023-02-25T17:47:13.400Z,2023-02-28T11:54:22Z,4056151871,140,32.4,4056151877,213,2.6,4056151869,56,Back,4063300597,178,,4056151875,212,16.7,4056151873,141,49.1,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259861,15,1,1,1,12,ed5nwjz5za3oyi20nxzgqivmx,1,31.9,55.1,2023-02-25T17:47:17.194Z,2023-02-28T11:54:26Z,4056152073,56,Back,4056152085,213,2.2,4056152075,140,22.8,4056152079,141,74.7,4056152083,212,16.4,4063300739,178,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259885,16,1,1,1,15,ed5nwjz5za3oyi20nxzgqivmx,1,21.3,72.8,2023-02-25T17:47:19.814Z,2023-02-28T11:54:31Z,4056152211,212,22.4,4063300841,178,,4056152213,213,4.2,4056152207,140,10.4,4056152209,141,44.4,4056152205,56,Back,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259917,17,1,1,1,18,ed5nwjz5za3oyi20nxzgqivmx,0,10.8,41.3,2023-02-25T17:47:23.286Z,2023-02-28T11:54:34Z,4056152417,213,0.2,4056152411,140,60.8,4063300975,178,,4056152415,212,53.3,4056152419,1,,4056152409,56,Center,4056356891,157,,4056152413,141,54.8,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259931,18,49,1,1,21,4vd2t5schmvvufrfib7f2vjdf,1,38.1,36.7,2023-02-25T17:47:26.707Z,2023-02-28T11:54:39Z,,,,,,,,,,,,,,,,,,,,,,,,,9sid8vt0mz1ypq4pn8vj6pas5,J. Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260009,19,1,1,1,23,4vd2t5schmvvufrfib7f2vjdf,1,40.2,27.5,2023-02-25T17:47:28.226Z,2023-02-28T11:54:54Z,4063301411,178,,4056152853,213,4.1,4056152847,140,31.6,4056152851,212,16.0,4056152849,141,8.1,4056152845,56,Back,,,,,,,9sid8vt0mz1ypq4pn8vj6pas5,J. Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260045,20,1,1,1,27,4vd2t5schmvvufrfib7f2vjdf,1,34.1,16,2023-02-25T17:47:31.896Z,2023-02-28T11:54:59Z,4056153061,140,36.1,4056153067,213,1.5,4056153059,56,Back,4063301543,178,,4056153065,212,20.0,4056153063,141,45.2,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260079,21,1,1,1,32,4vd2t5schmvvufrfib7f2vjdf,1,44.1,50.9,2023-02-25T17:47:37.309Z,2023-02-28T11:55:02Z,4056153263,212,14.8,4056153267,213,1.7,4056153257,56,Back,4056153261,141,72.5,4056153259,140,42.4,4063301615,178,,,,,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260099,22,1,1,1,35,4vd2t5schmvvufrfib7f2vjdf,1,44.1,71.2,2023-02-25T17:47:40.589Z,2023-02-28T11:55:13Z,4056153363,56,Back,4056153371,213,4.5,4056153365,140,39.2,4063301933,178,,4056153369,212,22.8,4056153367,141,38.5,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260123,23,1,1,1,38,4vd2t5schmvvufrfib7f2vjdf,1,41.2,34.9,2023-02-25T17:47:43.501Z,2023-02-28T11:55:16Z,4056153501,212,20.3,4063302019,178,,4056153497,140,47.8,4056153495,56,Back,4056153503,213,5.1,4056153499,141,6.8,,,,,,,9sid8vt0mz1ypq4pn8vj6pas5,J. Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260161,24,1,1,1,41,4vd2t5schmvvufrfib7f2vjdf,1,51.1,7.2,2023-02-25T17:47:46.228Z,2023-02-28T11:55:18Z,4063302089,178,,4056153685,140,69.4,4056153689,212,29.3,4056153687,141,39.7,4056153683,56,Center,4056153691,213,0.9,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260191,25,1,1,1,42,4vd2t5schmvvufrfib7f2vjdf,0,69.4,39.7,2023-02-25T17:47:47.411Z,2023-02-28T11:55:24Z,4056153807,213,6.2,4056153801,140,90.5,4056153805,212,22.2,4056153799,56,Center,4056153803,141,36.7,4063302261,178,,,,,,,,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260183,18,52,1,1,52,ed5nwjz5za3oyi20nxzgqivmx,1,15.4,52.6,2023-02-25T17:47:57.258Z,2023-02-28T11:55:35Z,4063302599,178,,4058462405,376,,,,,,,,,,,,,,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260383,19,80,1,2,1,ed5nwjz5za3oyi20nxzgqivmx,0,13.4,40,2023-02-25T17:48:06.376Z,2023-02-28T11:55:38Z,4063302701,178,,,,,,,,,,,,,,,,,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260441,20,1,1,2,3,ed5nwjz5za3oyi20nxzgqivmx,1,15.4,42.2,2023-02-25T17:48:08.600Z,2023-02-28T11:55:40Z,4056155113,140,30.0,4056155117,212,17.8,4056155111,56,Back,4056155115,141,29.0,4063302751,178,,4056155119,213,5.8,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260477,21,1,1,2,5,ed5nwjz5za3oyi20nxzgqivmx,1,30,29,2023-02-25T17:48:10.344Z,2023-02-28T11:55:54Z,4056155271,213,4.6,4056155265,140,28.2,4056155269,212,13.1,4063303155,178,,4056155267,141,10.0,4056155263,56,Back,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260489,22,1,1,2,7,ed5nwjz5za3oyi20nxzgqivmx,1,28.2,10,2023-02-25T17:48:12.391Z,2023-02-28T11:56:10Z,4063303463,178,,4056155337,56,Back,4056155343,141,48.7,4056155339,140,8.8,4056155353,1,,4056155345,212,33.3,4056155349,213,2.2,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260511,23,1,1,2,10,ed5nwjz5za3oyi20nxzgqivmx,1,8.8,48.7,2023-02-25T17:48:14.911Z,2023-02-28T11:56:17Z,4056155465,56,Back,4056155471,212,26.5,4056155469,141,72.7,4056155467,140,28.7,4063303637,178,,4056155473,213,0.7,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260569,24,1,1,2,12,ed5nwjz5za3oyi20nxzgqivmx,1,28.7,72.7,2023-02-25T17:48:17.174Z,2023-02-28T11:56:27Z,4056155837,141,83.5,4056155835,140,22.8,4056155839,212,9.6,4063303839,178,,4056155841,213,2.3,4056155833,56,Back,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260595,25,1,1,2,18,ed5nwjz5za3oyi20nxzgqivmx,1,42.9,90,2023-02-25T17:48:22.976Z,2023-02-28T11:56:34Z,4056155951,213,0.3,4056155947,141,96.4,4056155945,140,56.6,4056155949,212,15.0,4063304009,178,,4056155943,56,Left,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260647,26,1,1,2,21,ed5nwjz5za3oyi20nxzgqivmx,1,56.6,96.4,2023-02-25T17:48:25.824Z,2023-02-28T11:56:37Z,4056156223,213,3.2,4056156217,140,43.6,4056156219,141,95.9,4056156215,56,Back,4063304079,178,,4056156221,212,13.7,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260671,27,1,1,2,23,ed5nwjz5za3oyi20nxzgqivmx,1,52.4,97.1,2023-02-25T17:48:28.560Z,2023-02-28T11:56:40Z,4063304259,178,,4056156371,56,Left,4056156377,212,8.0,4056156375,141,86.3,4056156373,140,55.3,4056156379,213,5.1,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260717,28,1,1,2,27,ed5nwjz5za3oyi20nxzgqivmx,1,42.9,89.2,2023-02-25T17:48:31.824Z,2023-02-28T11:56:44Z,4063304327,178,,4056156665,213,3.6,4056156659,140,17.5,4056156657,56,Back,4056156661,141,68.0,4056156663,212,30.3,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
