id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2465605315,7,12,1,0,27,ears40cp6opsgvhsy0dgyszpd,1,42.8,90.5,2022-10-01T14:31:18.942Z,2022-10-03T08:35:15Z,3809944669,213,0.5,3809944661,140,54.2,3809944665,212,14.0,3809944663,141,100.0,3809945161,15,,3809944965,167,,3817052755,178,,3809944659,56,Left,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465605331,8,5,1,0,28,ears40cp6opsgvhsy0dgyszpd,0,48.9,101.4,2022-10-01T14:31:20.232Z,2022-10-03T08:35:24Z,3809945027,233,12,3809944775,56,Back,3809944779,347,,,,,,,,,,,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465605341,12,5,1,0,28,24fvcruwqrqvqa3aonf8c3zuy,1,51.1,-1.4,2022-10-01T14:31:20.232Z,2022-10-03T08:35:24Z,3809944835,347,,3809945011,233,8,3809944833,56,Right,,,,,,,,,,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465605639,13,1,1,0,37,24fvcruwqrqvqa3aonf8c3zuy,0,54.9,0,2022-10-01T14:31:29.315Z,2022-10-03T08:35:41Z,3809946457,212,13.3,3809946449,107,,3809946453,140,63.7,3809946451,56,Right,3809946455,141,12.5,3809946459,213,0.8,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465723385,426,44,1,0,38,ears40cp6opsgvhsy0dgyszpd,1,35.6,88,2022-10-01T14:31:30.190Z,2022-10-04T10:32:36Z,3810562587,56,Back,3810562683,233,14,3810562589,285,,,,,,,,,,,,,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465605689,14,44,1,0,38,24fvcruwqrqvqa3aonf8c3zuy,0,64.4,12,2022-10-01T14:31:30.191Z,2022-10-03T08:35:48Z,3810554103,286,,3809946703,56,Right,3810562739,233,426,,,,,,,,,,,,,,,,9vf02r3geinhsy732oxyrcacq,I. Saibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465723433,427,1,1,0,38,ears40cp6opsgvhsy0dgyszpd,0,40.1,91.2,2022-10-01T14:31:30.225Z,2022-10-04T10:32:36Z,3810562893,3,,3810562897,56,Center,3810562901,141,69.7,3810562905,213,5.5,3810562899,140,53.6,3810562903,212,20.4,3817053429,388,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465605739,15,1,1,0,40,24fvcruwqrqvqa3aonf8c3zuy,1,44.4,31.4,2022-10-01T14:31:32.062Z,2022-10-03T08:36:05Z,3809946953,3,,3809946957,140,36.8,3809946959,141,16.7,3809946955,56,Back,3817053615,178,,3809946961,212,12.8,3809946963,213,4.0,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465605885,16,1,1,0,41,24fvcruwqrqvqa3aonf8c3zuy,1,36.8,16.7,2022-10-01T14:31:33.157Z,2022-10-03T08:36:13Z,3809947765,140,21.9,3809947761,56,Back,3817053773,178,,3809947769,141,53.3,3809947775,213,2.1,3809947757,3,,3809947773,212,29.4,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465605969,17,1,1,0,45,24fvcruwqrqvqa3aonf8c3zuy,1,21.9,53.3,2022-10-01T14:31:36.925Z,2022-10-03T08:36:23Z,3809948219,212,15.2,3809948225,213,3.2,3809948215,141,52.1,3817053947,178,,3809948205,56,Back,3809948209,140,7.4,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465606089,18,1,1,0,48,24fvcruwqrqvqa3aonf8c3zuy,1,7.4,52.1,2022-10-01T14:31:39.726Z,2022-10-03T08:36:30Z,3809948955,213,1.1,3809948949,212,18.8,3817054051,178,,3809948941,141,76.5,3809948933,56,Back,3809948937,140,15.9,,,,,,,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465606167,19,1,1,0,50,24fvcruwqrqvqa3aonf8c3zuy,1,21.4,76.1,2022-10-01T14:31:42.419Z,2022-10-03T08:36:37Z,3817054191,178,,3809949407,213,6.1,3809949399,56,Back,3809949403,141,66.8,3809949401,140,47.2,3809949405,212,27.8,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466984285,1406,43,1,0,52,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-10-01T14:31:43.826Z,2022-10-03T12:00:54Z,3817302557,144,82,3817302527,178,0,,,,,,,,,,,,,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465606229,20,43,1,0,53,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-10-01T14:31:44.661Z,2022-10-01T15:30:12Z,3810559391,144,1,3809949699,141,69.3,3809949703,213,6.0,3809949695,56,Back,3809949701,212,10.6,3809949693,168,0,3809949697,140,48.4,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465606409,21,1,1,0,54,24fvcruwqrqvqa3aonf8c3zuy,1,59,75,2022-10-01T14:31:46.117Z,2022-10-03T08:36:47Z,3809950595,140,77.0,3817054397,178,,3809950599,212,19.5,3809950603,213,0.3,3809950597,141,82.2,3809950593,56,Left,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465606663,22,1,1,0,59,24fvcruwqrqvqa3aonf8c3zuy,1,91.9,77.3,2022-10-01T14:31:50.924Z,2022-10-03T08:37:02Z,3817054533,178,,3809951967,56,Center,3813849783,225,,3809957879,154,,3809951979,212,25.4,3813849785,386,,3809951969,140,86.5,3813849787,72,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,1,3809951963,2,3809951981,213,4.5,3809951977,141,40.9,3809957877,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465606677,23,15,1,1,0,24fvcruwqrqvqa3aonf8c3zuy,1,89.7,36.3,2022-10-01T14:31:52.386Z,2022-10-03T08:37:03Z,3809957969,154,,3809957983,147,48.4,3809952643,72,,3809957977,103,3.8,3809957981,146,98.2,3809957967,29,,3809957979,328,,3809957971,55,22,9vf02r3geinhsy732oxyrcacq,I. Saibari,,3809952033,22,3813850557,63,,3809953399,233,9,3809957975,102,48.2,3809952037,56,Center,3809957965,78,3817054685,178,,,,,,,,,,,,,,,,,,,,,
2465606639,9,10,1,1,1,ears40cp6opsgvhsy0dgyszpd,1,1.8,53.8,2022-10-01T14:31:52.925Z,2022-10-03T08:37:08Z,3809953219,174,,3809953221,381,,3813851021,376,,3813851019,180,,3809951865,56,Back,3809951861,182,,3809953455,233,23,,,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465606739,10,12,1,1,2,ears40cp6opsgvhsy0dgyszpd,1,6.3,57,2022-10-01T14:31:54.345Z,2022-10-03T08:37:14Z,3809952353,212,31.5,3809952501,167,,3817054863,178,,3809952351,141,100.0,3809952355,213,1.3,3809952349,140,14.1,3809952345,56,Back,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465606751,11,5,1,1,4,ears40cp6opsgvhsy0dgyszpd,0,14.6,101.5,2022-10-01T14:31:56.534Z,2022-10-03T08:37:23Z,3809962303,233,29,3809952405,347,,3809952403,56,Back,,,,,,,,,,,,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465608083,29,5,1,1,4,24fvcruwqrqvqa3aonf8c3zuy,1,85.4,-1.5,2022-10-01T14:31:56.534Z,2022-10-03T08:37:22Z,3809959723,56,Right,3809962281,233,11,3809959725,347,,,,,,,,,,,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465607123,24,1,1,1,15,24fvcruwqrqvqa3aonf8c3zuy,1,84.3,0,2022-10-01T14:32:06.949Z,2022-10-03T08:37:41Z,3809954237,141,7.4,3809954233,56,Right,3809954241,213,0.8,3809954235,140,90.5,3809954239,212,9.0,3809961549,107,,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465607201,25,1,1,1,17,24fvcruwqrqvqa3aonf8c3zuy,1,90.9,6.5,2022-10-01T14:32:09.027Z,2022-10-03T08:37:50Z,3817055415,178,,3809954645,213,3.5,3809954641,141,2.8,3809954639,140,84.8,3809954637,56,Right,3809954643,212,6.9,,,,,,,9vf02r3geinhsy732oxyrcacq,I. Saibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465607273,26,1,1,1,18,24fvcruwqrqvqa3aonf8c3zuy,1,84.8,2.8,2022-10-01T14:32:10.535Z,2022-10-03T08:37:55Z,3809955007,56,Right,3809955011,141,4.0,3809955015,213,3.1,3809955013,212,19.7,3809955009,140,66.1,3817055507,178,,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465607433,27,1,1,1,21,24fvcruwqrqvqa3aonf8c3zuy,1,65.9,4,2022-10-01T14:32:13.014Z,2022-10-03T08:38:03Z,3809955893,56,Center,3809955897,141,37.6,3817055643,178,,3809955901,213,1.9,3809955899,212,24.4,3809955895,140,57.7,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465607527,28,1,1,1,24,24fvcruwqrqvqa3aonf8c3zuy,0,56.7,41.6,2022-10-01T14:32:16.573Z,2022-10-03T08:38:13Z,3817055739,178,,3809956413,155,,3809956423,213,6.1,3809956417,140,87.2,3809956425,1,,3809956421,212,32.3,3809956419,141,35.0,3809956415,56,Center,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465607571,12,52,1,1,27,ears40cp6opsgvhsy0dgyszpd,1,8.2,54.9,2022-10-01T14:32:19.526Z,2022-10-03T08:38:34Z,3813851857,377,,3817055893,178,,,,,,,,,,,,,,,,,,,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465608061,13,1,1,1,28,ears40cp6opsgvhsy0dgyszpd,1,12.7,57.9,2022-10-01T14:32:19.653Z,2022-10-03T08:38:40Z,3809959593,140,13.4,3809959597,212,17.8,3809959599,213,4.8,3817056281,178,,3809959591,56,Back,3809959595,141,31.8,3809959589,123,,,,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465608249,14,1,1,1,43,ears40cp6opsgvhsy0dgyszpd,1,26.1,25.8,2022-10-01T14:32:34.907Z,2022-10-03T08:39:05Z,3809960539,155,,3809960561,1,,3809960543,196,,3809960547,56,Back,3809960553,140,34.8,3809960557,212,45.0,3809960559,213,1.4,3809960555,141,90.6,8ylvnl689iweg2r9d0ioj771m,M. Tol,,3817056725,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465608379,15,1,1,1,46,ears40cp6opsgvhsy0dgyszpd,1,34.7,90.8,2022-10-01T14:32:38.170Z,2022-10-03T08:39:09Z,3813852335,3,,3809961309,212,5.7,3817056795,388,,3809961313,213,0,3809961303,141,90.8,3809961291,56,Back,3809961299,140,40.1,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465608473,16,1,1,1,52,ears40cp6opsgvhsy0dgyszpd,1,42.7,85.1,2022-10-01T14:32:43.858Z,2022-10-03T08:39:19Z,3809961867,56,Back,3809961869,140,33.2,3817056967,178,,3809961873,212,10.1,3809961871,141,82.6,3809961875,213,3.3,,,,,,,e1wk520xrgbtriixo4kj3pnje,R. Balk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
