id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2516907849,1071,67,1,0,35,d0zdg647gvgc95xdtk1vpbkys,0,42.7,86.1,2023-03-05T15:46:56.904Z,2023-03-07T15:38:13Z,4080771795,233,723,,,,,,,,,,,,,,,,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516048889,5,1,1,0,35,8iawijq7s9s6d85mjz8wdslki,1,54.8,14.8,2023-03-05T15:46:56.943Z,2023-03-07T18:06:10Z,4076178045,140,57.8,4076178051,213,1.2,4080751107,178,,4076178041,56,Center,4076178049,212,8.4,4076178047,141,26.2,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516048921,6,1,1,0,36,8iawijq7s9s6d85mjz8wdslki,1,57.9,26.2,2023-03-05T15:46:57.918Z,2023-03-07T15:25:30Z,4076178177,3,,4076178179,56,Right,4076178183,141,13.1,4076178185,212,9.6,4080751331,178,,4076178181,140,61.3,4076178187,213,5.1,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516048933,7,49,1,0,37,8iawijq7s9s6d85mjz8wdslki,1,61.3,11.8,2023-03-05T15:46:59.003Z,2023-03-07T15:25:41Z,,,,,,,,,,,,,,,,,,,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516048963,8,1,1,0,40,8iawijq7s9s6d85mjz8wdslki,1,60.5,10.7,2023-03-05T15:47:01.188Z,2023-03-07T15:25:46Z,4076178435,212,4.7,4080751839,178,,4076178433,141,17.6,4076178455,213,1.5,4076178431,140,60.6,4076178425,56,Right,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516048989,9,1,1,0,40,8iawijq7s9s6d85mjz8wdslki,1,61.4,17.6,2023-03-05T15:47:01.810Z,2023-03-07T15:25:48Z,4080751931,178,,4076178525,140,65.9,4076178523,56,Right,4076178531,213,5.5,4076178527,141,10.7,4076178529,212,6.7,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516049011,10,1,1,0,41,8iawijq7s9s6d85mjz8wdslki,1,65.9,10.7,2023-03-05T15:47:02.677Z,2023-03-07T15:25:51Z,4076178623,141,24.5,4076178625,212,9.5,4076178619,56,Center,4080752063,178,,4076178627,213,1.4,4076178621,140,67.4,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516049169,11,1,1,0,42,8iawijq7s9s6d85mjz8wdslki,1,67.4,24.5,2023-03-05T15:47:03.550Z,2023-03-07T15:25:54Z,4076179399,56,Right,4076179405,212,9.8,4076179403,141,12.2,4080752147,178,,4076179407,213,5.3,4076179401,140,72.2,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516049227,12,1,1,0,48,8iawijq7s9s6d85mjz8wdslki,1,67.2,9.4,2023-03-05T15:47:09.714Z,2023-03-07T15:25:57Z,4076179675,141,30.5,4076179679,213,2.3,4076179677,212,19.0,4076179671,56,Center,4080752243,178,,4076179673,140,55.3,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516049261,13,1,1,0,50,8iawijq7s9s6d85mjz8wdslki,1,54.9,30.4,2023-03-05T15:47:11.904Z,2023-03-07T15:26:00Z,4076179867,213,2.2,4076179861,140,45.7,4076179865,212,16.2,4080752347,178,,4076179863,141,49.6,4076179859,56,Back,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516049297,14,1,1,0,52,8iawijq7s9s6d85mjz8wdslki,1,45.7,49.6,2023-03-05T15:47:13.570Z,2023-03-07T15:26:15Z,4076180071,213,0.0,4076180055,140,58.2,4076180053,56,Center,4076180061,141,50.3,4080752777,178,,4076180065,212,13.1,,,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516049309,15,1,1,0,54,8iawijq7s9s6d85mjz8wdslki,0,59.1,47.2,2023-03-05T15:47:16.090Z,2023-03-07T15:26:21Z,4076180123,212,8.0,4080752977,178,,4076180115,56,Center,4076180121,141,38.9,4076180127,213,5.5,4076180117,140,64.5,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516049335,17,49,1,0,55,d0zdg647gvgc95xdtk1vpbkys,1,33.5,58.4,2023-03-05T15:47:16.702Z,2023-03-07T15:26:26Z,,,,,,,,,,,,,,,,,,,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516049437,18,1,1,0,56,d0zdg647gvgc95xdtk1vpbkys,1,34.1,54.1,2023-03-05T15:47:18.087Z,2023-03-07T15:26:28Z,4076180725,56,Back,4076180731,212,22.4,4080753251,178,,4076180729,141,28.7,4076180727,140,47.7,4076180733,213,5.4,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516908281,739,83,1,1,0,8iawijq7s9s6d85mjz8wdslki,1,41.4,65.9,2023-03-05T15:47:21.641Z,2023-03-07T20:51:16Z,4080773605,399,460842,,,,,,,,,,,,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516049563,19,1,1,1,2,d0zdg647gvgc95xdtk1vpbkys,1,66.9,36,2023-03-05T15:47:24.064Z,2023-03-07T15:26:33Z,4076181363,140,75.5,4076181365,141,16.3,4076181373,213,5.3,4076181361,56,Right,4076181367,212,16.2,4080753377,178,,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516049599,20,1,1,1,7,d0zdg647gvgc95xdtk1vpbkys,1,81.3,19.4,2023-03-05T15:47:28.832Z,2023-03-07T15:26:35Z,4076181591,212,20.6,4080753485,178,,4076181585,56,Center,4076181593,213,0.4,4076181589,141,31.4,4076181587,140,99.3,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516049623,21,1,1,1,9,d0zdg647gvgc95xdtk1vpbkys,0,99,31,2023-03-05T15:47:30.702Z,2023-03-07T15:26:38Z,4076181677,141,44.1,4076181679,212,9.7,4080753525,178,,4076181673,56,Center,4076181681,213,2.0,4078263251,195,,4076181675,140,95.4,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516049631,16,12,1,1,10,8iawijq7s9s6d85mjz8wdslki,1,4.9,55.4,2023-03-05T15:47:31.267Z,2023-03-07T15:26:44Z,4076181725,56,Back,4076181731,212,8.7,4076181733,213,2.4,4076181727,140,0.0,4076181729,141,64.2,4080753671,178,,4076181827,167,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516049637,17,6,1,1,11,8iawijq7s9s6d85mjz8wdslki,0,1.6,57.1,2023-03-05T15:47:32.299Z,2023-03-07T15:26:47Z,4076181763,56,Back,4076181975,233,22,4076181765,73,,,,,,,,,,,,,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516049675,22,6,1,1,11,d0zdg647gvgc95xdtk1vpbkys,1,98.4,42.9,2023-03-05T15:47:32.299Z,2023-03-07T15:26:46Z,4076181935,233,17,4076181901,75,,4076181899,56,Center,,,,,,,,,,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516050215,23,1,1,1,36,d0zdg647gvgc95xdtk1vpbkys,0,99.4,0.5,2023-03-05T15:47:57.404Z,2023-03-07T15:26:52Z,4076184923,213,1.8,4076184905,155,,4078263943,72,,4076184915,140,89.3,4076184907,223,,4076184901,2,,4080753815,178,,4076184919,141,55.5,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,4076184911,56,Center,4076184925,1,4076184903,6,4076184921,212,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516050199,18,44,1,1,38,8iawijq7s9s6d85mjz8wdslki,1,10.6,44.4,2023-03-05T15:47:59.326Z,2023-03-07T18:06:10Z,4076184797,285,,4076200255,233,49,4076184795,56,Back,,,,,,,,,,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516052695,49,44,1,1,38,d0zdg647gvgc95xdtk1vpbkys,0,89.4,55.6,2023-03-05T15:47:59.327Z,2023-03-07T15:26:57Z,4076200185,286,,4076200289,233,18,4076198029,56,Center,,,,,,,,,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516050213,19,12,1,1,38,8iawijq7s9s6d85mjz8wdslki,1,9.2,44.3,2023-03-05T15:47:59.392Z,2023-03-07T18:06:11Z,4076184889,140,19.0,4076184887,56,Back,4076184953,15,,4076184893,212,10.3,4076184895,213,0.0,4080753955,388,,4076184891,141,44.5,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516050253,20,12,1,1,40,8iawijq7s9s6d85mjz8wdslki,1,18.9,44.3,2023-03-05T15:48:01.669Z,2023-03-07T15:27:05Z,4076185129,212,21.2,4076185127,141,51.8,4080754079,388,,4076185123,56,Back,4076185131,213,0.2,4076185183,15,,4076185125,140,38.5,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516050543,24,1,1,1,43,d0zdg647gvgc95xdtk1vpbkys,1,60.3,48,2023-03-05T15:48:04.658Z,2023-03-07T15:27:07Z,4076186667,1,,4076186655,56,Back,4080754115,178,,4076186665,213,3.1,4076186663,212,39.7,4076186659,141,50.2,4076186657,140,22.5,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516050579,25,1,1,1,55,d0zdg647gvgc95xdtk1vpbkys,1,19.7,47.5,2023-03-05T15:48:16.778Z,2023-03-07T15:27:11Z,4076186791,141,29.6,4076186795,213,5.3,4080754219,178,,4076186793,212,14.8,4076186787,56,Back,4076186789,140,27.8,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516050679,26,1,1,1,58,d0zdg647gvgc95xdtk1vpbkys,1,27.8,29.6,2023-03-05T15:48:19.688Z,2023-03-07T15:27:21Z,4076187327,212,23.4,4076187321,56,Back,4076187329,213,1.6,4076187325,141,64.0,4080754451,178,,4076187323,140,27.9,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516050763,27,1,1,2,3,d0zdg647gvgc95xdtk1vpbkys,1,30,71,2023-03-05T15:48:24.933Z,2023-03-07T15:27:24Z,4076187805,141,28.5,4080754551,178,,4076187803,140,32.9,4076187809,213,4.8,4076187801,56,Back,4076187807,212,29.1,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516050813,28,1,1,2,6,d0zdg647gvgc95xdtk1vpbkys,1,34.3,27.9,2023-03-05T15:48:27.864Z,2023-03-07T15:27:31Z,4080754717,178,,4076188061,56,Back,4076188069,213,5.2,4076188067,212,16.3,4076188065,141,7.1,4076188063,140,42.0,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516050875,29,1,1,2,10,d0zdg647gvgc95xdtk1vpbkys,1,42,7.1,2023-03-05T15:48:31.355Z,2023-03-07T15:27:34Z,4076188369,140,60.3,4076188367,56,Right,4076188371,141,6.0,4080754771,178,,4076188373,212,19.2,4076188375,213,6.2,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516050921,21,45,1,2,12,8iawijq7s9s6d85mjz8wdslki,0,39.6,87.4,2023-03-05T15:48:33.652Z,2023-03-07T15:27:40Z,4076188625,233,30,4076188603,285,,4076188601,56,Back,,,,,,,,,,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
