id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/15/value,assist,qualifier/16/value
2495878899,10,1,1,1,32,49rkyo4do8uwj06geomw0xr4i,0,19.7,7.6,2023-01-08T11:33:23.906Z,2023-01-08T19:43:26Z,3971107043,178,,3970037469,140,47.5,3970037467,56,Back,3970037475,213,0.6,3970037473,212,34.9,3970037477,1,,3970037465,155,,3970037471,141,35.8,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495878913,29,49,1,1,35,7gnly6999wao1xarwct4p8fe9,1,52.8,45.5,2023-01-08T11:33:26.480Z,2023-01-08T19:44:02Z,,,,,,,,,,,,,,,,,,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495878925,30,1,1,1,37,7gnly6999wao1xarwct4p8fe9,1,52.8,45.5,2023-01-08T11:33:28.260Z,2023-01-08T19:44:08Z,3970037589,141,23.0,3970037593,213,4.4,3971107545,388,,3970037591,212,16.3,3970037587,140,47.4,3970037585,56,Back,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495878949,31,1,1,1,40,7gnly6999wao1xarwct4p8fe9,1,56.8,31.5,2023-01-08T11:33:31.897Z,2023-01-08T19:44:17Z,3971107687,178,,3970037725,140,66.4,3970037731,213,5.2,3970037727,141,3.5,3970037723,56,Right,3970037729,212,21.5,,,,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495878953,32,4,1,1,42,7gnly6999wao1xarwct4p8fe9,1,67.7,5.2,2023-01-08T11:33:33.848Z,2023-01-08T19:44:23Z,3970037753,56,Right,3970037757,286,,3970037749,13,,3970037751,294,,3970037825,233,11,3970037755,152,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495878963,11,4,1,1,42,49rkyo4do8uwj06geomw0xr4i,0,32.3,94.8,2023-01-08T11:33:33.849Z,2023-01-08T19:44:23Z,3970037817,285,,3970037811,294,,3971107751,178,,3970037813,56,Back,3970037829,233,32,3970037809,13,,3970037815,152,,,,,3ftcqipzb86lzdztg4j1oz2s5,F. Fazio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495878979,33,1,1,1,56,7gnly6999wao1xarwct4p8fe9,1,68.5,3.7,2023-01-08T11:33:47.778Z,2023-01-08T19:44:30Z,3970037945,141,6.1,3970037949,213,2.9,3970037943,140,63.3,3970037937,5,,3970037941,56,Right,3970037939,152,,3971107819,178,,3970037947,212,5.7,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495878985,34,1,1,1,58,7gnly6999wao1xarwct4p8fe9,1,63.3,6.1,2023-01-08T11:33:49.718Z,2023-01-08T19:44:34Z,3970037979,213,2.4,3971107913,178,,3970037973,141,18.5,3970037971,140,54.0,3970037977,212,12.9,3970037969,56,Right,,,,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495878991,35,1,1,2,0,7gnly6999wao1xarwct4p8fe9,1,55,19.7,2023-01-08T11:33:51.339Z,2023-01-08T19:44:43Z,3970038011,141,45.7,3970038013,212,21.0,3970038009,140,44.2,3971107999,178,,3970038015,213,2.1,3970038007,56,Back,,,,,,,7oz324ar8tp6nkd934y096q22,D. Zima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495879007,36,1,1,2,3,7gnly6999wao1xarwct4p8fe9,1,45,45.7,2023-01-08T11:33:54.764Z,2023-01-08T19:44:51Z,3970038111,140,57.1,3970038117,213,1.2,3971108063,178,,3970038119,1,,3970038113,141,91.2,3970038109,56,Left,3970038115,212,33.4,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495879009,37,1,1,2,5,7gnly6999wao1xarwct4p8fe9,0,57.1,91.2,2023-01-08T11:33:56.894Z,2023-01-08T19:44:57Z,3970038125,56,Left,3971108135,178,,3970038129,141,87.1,3970038133,213,6.1,3970038127,140,74.6,3970038131,212,18.6,,,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495879011,12,49,1,2,7,49rkyo4do8uwj06geomw0xr4i,1,27,18.2,2023-01-08T11:33:58.582Z,2023-01-08T19:45:01Z,,,,,,,,,,,,,,,,,,,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495879021,13,1,1,2,7,49rkyo4do8uwj06geomw0xr4i,1,27,18.2,2023-01-08T11:33:58.586Z,2023-01-08T19:45:03Z,3970038179,140,31.4,3970038183,212,4.6,3970038181,141,18.8,3970038177,56,Back,3971108193,178,,3970038185,213,0.1,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495879023,14,50,1,2,8,49rkyo4do8uwj06geomw0xr4i,1,29.7,17.4,2023-01-08T11:33:59.500Z,2023-01-08T19:45:07Z,3970038189,56,Back,3970038225,233,38,3970038191,285,,,,,,,,,,,,,,,,,a6lo3s66xv87llkhwveoq1vqh,H. Nicolussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495879029,38,7,1,2,9,7gnly6999wao1xarwct4p8fe9,1,70.3,82.6,2023-01-08T11:34:00.175Z,2023-01-08T19:45:12Z,3970038207,286,,3970419759,384,,3970038205,56,Left,3970038217,233,14,3971108305,178,,,,,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495879033,39,49,1,2,10,7gnly6999wao1xarwct4p8fe9,1,68.4,87.8,2023-01-08T11:34:01.777Z,2023-01-08T19:45:20Z,,,,,,,,,,,,,,,,,,,,,,,,,1tztnrv51q99ewl193qk526z9,N. Radonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495879041,40,50,1,2,11,7gnly6999wao1xarwct4p8fe9,1,70.4,89.1,2023-01-08T11:34:02.389Z,2023-01-08T19:45:25Z,3970038259,286,,3970420287,233,15,3970038257,56,Left,,,,,,,,,,,,,,,,1tztnrv51q99ewl193qk526z9,N. Radonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495879049,15,7,1,2,11,49rkyo4do8uwj06geomw0xr4i,1,29.6,10.9,2023-01-08T11:34:02.706Z,2023-01-08T19:45:29Z,3970038295,167,,3971108571,178,,3970038297,56,Back,3970038305,233,40,3970420489,384,,3970038299,285,,,,,,,,d6sstsibcsfxporots5k9cicp,E. Bohinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
