id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/10/value,qualifier/14/value,assist
2495072995,23,1,1,2,1,3vo5mpj7catp66nrwwqiuhuup,1,29,14.6,2023-01-04T19:48:33.636Z,2023-01-05T03:28:15Z,3965824949,189,,3965823631,213,2.1,3965823621,241,,3965823623,56,Back,3965823627,141,35.4,3965823625,140,20.9,3965823629,212,16.5,3966086271,178,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,3965823619,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495073005,24,1,1,2,2,3vo5mpj7catp66nrwwqiuhuup,1,23.4,34.7,2023-01-04T19:48:34.431Z,2023-01-05T03:28:16Z,3965823683,212,18.1,3965823679,140,18.1,3965823681,141,60.0,3965823677,56,Back,3965823685,213,1.9,3966086279,178,,3965824907,189,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495073007,25,1,1,2,3,3vo5mpj7catp66nrwwqiuhuup,1,18.7,63.1,2023-01-04T19:48:35.685Z,2023-01-05T03:28:18Z,3965823699,140,23.1,3965823697,56,Back,3966086293,178,,3965823705,213,1.1,3965823701,141,76.9,3965824889,189,,3965823703,212,10.5,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495073209,29,1,1,2,5,3vo5mpj7catp66nrwwqiuhuup,1,32.6,87.4,2023-01-04T19:48:37.426Z,2023-01-05T03:29:27Z,3965824833,212,6.8,3965824831,141,97.2,3965824835,213,1.8,3966086683,178,,3965824829,140,31.4,3965824827,56,Back,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495073017,26,1,1,2,5,3vo5mpj7catp66nrwwqiuhuup,1,27.2,96.3,2023-01-04T19:48:38.055Z,2023-01-05T03:29:34Z,3965823747,56,Back,3966086707,178,,3965823749,140,16.9,3965823755,212,13.7,3965823753,141,83.9,3965823757,213,3.8,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495073039,27,1,1,2,10,3vo5mpj7catp66nrwwqiuhuup,1,21.5,84.8,2023-01-04T19:48:42.601Z,2023-01-05T03:29:38Z,3965823883,141,79.4,3965823887,213,6.2,3965823881,140,65.8,3965823879,56,Left,3965823889,1,,3965823885,212,46.7,3966086717,178,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495124919,1030,67,1,2,13,3vo5mpj7catp66nrwwqiuhuup,1,76.6,66.7,2023-01-04T19:48:46.324Z,2023-01-05T06:02:22Z,3966108627,233,1471,,,,,,,,,,,,,,,,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495124917,1471,67,1,2,13,gi0l1habji5hpgar77dl5jqe,0,23.4,33.3,2023-01-04T19:48:46.325Z,2023-01-05T04:19:17Z,3966108633,233,1030,,,,,,,,,,,,,,,,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495073041,28,61,1,2,13,3vo5mpj7catp66nrwwqiuhuup,0,78.3,66.1,2023-01-04T19:48:46.327Z,2023-01-05T06:02:23Z,3965823893,56,Center,3966086769,178,,,,,,,,,,,,,,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495073049,20,52,1,2,16,gi0l1habji5hpgar77dl5jqe,1,9.2,37.7,2023-01-04T19:48:48.641Z,2023-01-05T03:30:05Z,3966011117,376,,3966086861,178,,,,,,,,,,,,,,,,,,,,af58rhtg8ck7c8g7nwfs67d91,A. Meret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495073077,21,1,1,2,19,gi0l1habji5hpgar77dl5jqe,1,10.8,38.5,2023-01-04T19:48:51.785Z,2023-01-05T03:30:07Z,3965824079,123,,3965824081,56,Back,3965824087,212,17.7,3965824083,140,27.5,3965824085,141,41.9,3965824089,213,0.1,3965824337,189,,3966086883,178,,af58rhtg8ck7c8g7nwfs67d91,A. Meret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495073091,22,1,1,2,21,gi0l1habji5hpgar77dl5jqe,1,27.5,42.1,2023-01-04T19:48:53.914Z,2023-01-05T03:30:16Z,3965824171,56,Back,3965824177,212,27.0,3965824173,140,28.1,3965824175,141,81.8,3965824179,213,1.5,3966086933,178,,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
