id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/11/value,qualifier/13/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2538177821,16,1,1,1,5,9dntj5dioj5ex52yrgwzxrq9l,1,42.4,97.5,2023-04-23T16:01:56.734Z,2023-04-23T23:46:26Z,4216160953,178,,4214410245,56,Back,4214410253,213,4.3,4214410249,141,74.0,4214410251,212,17.4,4214410247,140,35.8,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538177885,17,1,1,1,8,9dntj5dioj5ex52yrgwzxrq9l,1,42.2,70.2,2023-04-23T16:02:00.462Z,2023-04-23T23:46:31Z,4214410615,213,4.6,4214410609,140,38.6,4214410607,56,Back,4214410613,212,24.5,4214410611,141,34.6,4216161101,178,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538177909,18,1,1,1,11,9dntj5dioj5ex52yrgwzxrq9l,1,42.1,31,2023-04-23T16:02:03.251Z,2023-04-23T23:46:36Z,4214410737,56,Right,4214410741,141,4.1,4214410743,212,25.9,4216161321,178,,4214410739,140,59.6,4214410745,213,5.5,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538177943,19,1,1,1,14,9dntj5dioj5ex52yrgwzxrq9l,1,61.7,3.1,2023-04-23T16:02:06.286Z,2023-04-23T23:46:41Z,4214411001,56,Right,4216161489,178,,4214411003,140,51.6,4214411007,212,10.6,4214411009,213,3.1,4214411005,141,3.1,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538177961,20,1,1,1,17,9dntj5dioj5ex52yrgwzxrq9l,1,50.9,9.2,2023-04-23T16:02:08.635Z,2023-04-23T23:46:46Z,4214411105,213,1.3,4214411099,140,54.3,4216161683,178,,4214411097,56,Center,4214411103,212,13.1,4214411101,141,27.7,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538177983,21,1,1,1,17,9dntj5dioj5ex52yrgwzxrq9l,1,54.3,27.7,2023-04-23T16:02:09.481Z,2023-04-23T23:46:51Z,4216161951,178,,4214411239,141,16.9,4214411243,213,3.8,4214411241,212,11.5,4214411237,140,45.9,4214411233,56,Back,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538178031,22,1,1,1,19,9dntj5dioj5ex52yrgwzxrq9l,1,45.6,16.5,2023-04-23T16:02:10.814Z,2023-04-23T23:46:57Z,4214411531,141,49.3,4214411527,140,36.3,4216162125,178,,4214411533,212,24.3,4214411523,56,Back,4214411537,213,2.0,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538178101,23,1,1,1,22,9dntj5dioj5ex52yrgwzxrq9l,1,34.9,58.7,2023-04-23T16:02:14.356Z,2023-04-23T23:47:02Z,4214411889,140,38.2,4214411895,213,1.2,4214411891,141,71.1,4216162311,178,,4214411893,212,9.1,4214411887,56,Back,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538178287,24,1,1,1,27,9dntj5dioj5ex52yrgwzxrq9l,1,45.3,74.4,2023-04-23T16:02:18.863Z,2023-04-23T23:47:05Z,4214412849,212,18.7,4214412851,213,1.0,4216162459,178,,4214412845,140,55.3,4214412843,56,Left,4214412847,141,97.1,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538178299,25,3,1,1,39,9dntj5dioj5ex52yrgwzxrq9l,0,91.6,93.7,2023-04-23T16:02:30.658Z,2023-04-23T23:47:17Z,4216162859,178,,4214412927,56,Left,4214413207,233,16,4214412929,286,,4215193793,465,,,,,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538178313,16,7,1,1,39,bi1fxjrncd0ram0oi7ja1jyuo,1,8.4,6.3,2023-04-23T16:02:30.783Z,2023-04-23T23:47:23Z,4214413127,233,25,4214413023,285,,4215193949,384,,4214413019,56,Back,4216163051,178,,,,,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538178331,17,49,1,1,40,bi1fxjrncd0ram0oi7ja1jyuo,1,11.4,7.1,2023-04-23T16:02:31.759Z,2023-04-23T23:47:29Z,,,,,,,,,,,,,,,,,,,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538178373,18,1,1,1,41,bi1fxjrncd0ram0oi7ja1jyuo,0,12.7,5.3,2023-04-23T16:02:33.354Z,2023-04-23T23:47:35Z,4216163427,178,,4214413383,157,,4214413393,213,0.1,4214413387,140,43.5,4214413391,212,32.6,4214413395,1,,4214413389,141,10.9,4214413385,56,Back,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538178419,26,49,1,1,43,9dntj5dioj5ex52yrgwzxrq9l,1,64.9,87.8,2023-04-23T16:02:35.220Z,2023-04-23T23:47:41Z,,,,,,,,,,,,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538178435,27,1,1,1,43,9dntj5dioj5ex52yrgwzxrq9l,0,64.9,87.8,2023-04-23T16:02:35.237Z,2023-04-23T23:47:52Z,4214413695,213,0.9,4214413679,56,Left,4214413687,141,100.0,4216164057,178,,4214413691,212,12.2,4214413683,140,72.5,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538178619,19,5,1,1,45,bi1fxjrncd0ram0oi7ja1jyuo,1,27.4,-1.5,2023-04-23T16:02:36.907Z,2023-04-23T23:47:57Z,4214414787,233,28,4214414749,347,,4214414745,56,Back,,,,,,,,,,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538178443,28,5,1,1,45,9dntj5dioj5ex52yrgwzxrq9l,0,72.6,101.5,2023-04-23T16:02:36.907Z,2023-04-23T23:47:58Z,4214413737,56,Left,4214414791,233,19,4214413739,347,,,,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538178653,20,1,1,2,1,bi1fxjrncd0ram0oi7ja1jyuo,1,27.3,0,2023-04-23T16:02:53.242Z,2023-04-23T23:48:03Z,4214414935,140,27.5,4214414939,212,7.8,4214414941,213,1.5,4214414937,141,9.5,4214414933,56,Back,4214414931,107,,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538178659,21,1,1,2,2,bi1fxjrncd0ram0oi7ja1jyuo,0,29.4,8.8,2023-04-23T16:02:54.166Z,2023-04-23T23:48:09Z,4216164653,178,,4214414965,212,30.3,4214414969,1,,4214414959,56,Right,4214414957,157,,4214414967,213,0.0,4214414961,140,58.2,4214414963,141,10.9,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538178707,29,1,1,2,4,9dntj5dioj5ex52yrgwzxrq9l,1,40.7,83.7,2023-04-23T16:02:55.925Z,2023-04-23T23:48:17Z,4216164945,178,,4214415281,141,94.2,4214415283,212,7.2,4214415279,140,41.2,4214415277,56,Back,4216164947,21,,4214415285,213,1.5,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538178709,30,49,1,2,6,9dntj5dioj5ex52yrgwzxrq9l,1,40.7,94.4,2023-04-23T16:02:57.608Z,2023-04-23T23:48:23Z,,,,,,,,,,,,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538178775,31,1,1,2,6,9dntj5dioj5ex52yrgwzxrq9l,1,39.9,94.2,2023-04-23T16:02:57.613Z,2023-04-23T23:48:27Z,4214415639,56,Back,4214415645,212,29.9,4216165373,178,,4214415647,213,3.8,4214415641,140,16.7,4214415643,141,68.6,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538178833,32,1,1,2,10,9dntj5dioj5ex52yrgwzxrq9l,1,21.4,68,2023-04-23T16:03:02.116Z,2023-04-23T23:48:32Z,4214415983,141,89.6,4214415981,140,29.7,4214415979,56,Back,4214415987,213,1.0,4216165555,178,,4214415985,212,17.1,,,,,,,3fpnfgoy4lbpapv2th6g60cet,M. Maignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538178865,33,1,1,2,13,9dntj5dioj5ex52yrgwzxrq9l,1,32.2,89.7,2023-04-23T16:03:04.733Z,2023-04-23T23:48:37Z,4216165665,178,,4214416155,56,Back,4214416159,141,71.0,4214416157,140,40.3,4214416161,212,15.3,4214416163,213,5.3,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538178905,34,1,1,2,16,9dntj5dioj5ex52yrgwzxrq9l,1,40.2,69.9,2023-04-23T16:03:07.965Z,2023-04-23T23:48:41Z,4214416429,140,34.4,4214416435,213,4.4,4216165821,178,,4214416431,141,43.9,4214416427,56,Back,4214416433,212,18.7,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
