id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2506275121,6,61,1,0,10,17zuelixesst1z59fwcix2dil,1,74,94.5,2023-02-11T15:00:59.764Z,2023-02-14T03:46:59Z,4024620377,56,Left,4031739869,21,,4031739853,178,,,,,,,,,,,,,,,,,41ntkkxxtjznfdz7966j64161,J. Garrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275177,7,1,1,0,11,17zuelixesst1z59fwcix2dil,0,68.7,96.9,2023-02-11T15:01:01.144Z,2023-02-14T03:47:09Z,4024620639,141,75.3,4024620635,56,Center,4024620633,157,,4024620641,212,37.2,4024620645,1,,4024620637,140,100.0,4024620643,213,5.9,4031739917,178,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275187,6,5,1,0,16,8xeuwzxnm7hdlbjjuezgfkz3w,1,-1.2,25.2,2023-02-11T15:01:05.573Z,2023-02-14T03:47:13Z,4024620689,346,,4024620717,233,8,4024620687,56,Back,,,,,,,,,,,,,,,,1vni33hvf1nchb5gou5n5b2i2,D. Simeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275183,8,5,1,0,16,17zuelixesst1z59fwcix2dil,0,101.2,74.8,2023-02-11T15:01:05.573Z,2023-02-14T03:47:14Z,4024620673,346,,4024620747,233,6,4024620671,56,Center,,,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275669,7,1,1,0,37,8xeuwzxnm7hdlbjjuezgfkz3w,0,4.9,42.4,2023-02-11T15:01:26.883Z,2023-02-14T03:47:25Z,4024622787,74,,4024622781,212,60.0,4024622783,213,0.1,4024622785,1,,4024622777,140,61.9,4024622779,141,48.4,4024622775,56,Center,4024622773,124,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275771,9,1,1,0,41,17zuelixesst1z59fwcix2dil,0,39.6,53,2023-02-11T15:01:30.798Z,2023-02-14T03:47:33Z,4024623243,213,5.7,4024623237,140,51.3,4024623241,212,15.2,4024623233,3,,4031740029,388,,4024623239,141,39.8,4024623235,56,Center,,,,d41ua67591gafg6gb9iwg3p7u,T. Onyango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507472035,668,61,1,0,43,17zuelixesst1z59fwcix2dil,1,51,41.2,2023-02-11T15:01:32.723Z,2023-02-14T03:48:32Z,4031740329,178,,4030857299,56,Center,,,,,,,,,,,,,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275763,8,61,1,0,43,8xeuwzxnm7hdlbjjuezgfkz3w,1,41,61.7,2023-02-11T15:01:32.742Z,2023-02-14T03:48:18Z,4024623203,56,Back,4031740243,178,,4031740241,21,,,,,,,,,,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275801,9,49,1,0,44,8xeuwzxnm7hdlbjjuezgfkz3w,1,39.1,60,2023-02-11T15:01:33.983Z,2023-02-14T03:48:41Z,,,,,,,,,,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506275865,10,1,1,0,46,8xeuwzxnm7hdlbjjuezgfkz3w,1,40.2,61.8,2023-02-11T15:01:35.496Z,2023-02-14T03:48:48Z,4024623683,212,10.6,4024623687,213,2.4,4024623681,141,72.1,4024623675,56,Back,4031740415,178,,4024623677,140,32.6,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276001,11,1,1,0,47,8xeuwzxnm7hdlbjjuezgfkz3w,1,31.5,74,2023-02-11T15:01:36.514Z,2023-02-14T03:48:57Z,4024624273,213,0.8,4024624265,56,Back,4024624269,141,95.6,4031740467,178,,4024624271,212,20.2,4024624267,140,44.7,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276053,12,1,1,0,54,8xeuwzxnm7hdlbjjuezgfkz3w,1,63.8,95.7,2023-02-11T15:01:43.645Z,2023-02-14T03:49:03Z,4024624553,213,4.4,4024624541,56,Left,4024624547,141,86.2,4024624549,212,6.8,4024624543,140,61.9,4031740497,178,,,,,,,,5x46bjvslvsozkw1o5ddni12h,A. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276069,13,61,1,0,55,8xeuwzxnm7hdlbjjuezgfkz3w,0,63.1,88,2023-02-11T15:01:44.726Z,2023-02-14T03:49:18Z,4031740587,178,,4024624613,56,Left,,,,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276079,10,43,1,0,56,17zuelixesst1z59fwcix2dil,1,0,0,2023-02-11T15:01:45.507Z,2023-02-11T15:03:03Z,4024634577,144,7,4024624661,233,13,4024624645,285,0,4024624643,56,Back,,,,,,,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276115,12,49,1,0,56,17zuelixesst1z59fwcix2dil,1,48,23.7,2023-02-11T15:01:45.612Z,2023-02-14T03:49:29Z,,,,,,,,,,,,,,,,,,,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276107,11,1,1,0,56,17zuelixesst1z59fwcix2dil,1,35.8,17.6,2023-02-11T15:01:45.674Z,2023-02-14T03:49:33Z,4024624817,141,30.3,4024624813,140,46.4,4024624819,212,14.1,4024624821,213,0.7,4024624809,56,Back,4031740695,178,,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507646935,918,83,1,0,59,8xeuwzxnm7hdlbjjuezgfkz3w,1,58.4,74.4,2023-02-11T15:01:48.340Z,2023-02-14T06:40:29Z,4031815289,399,176019,,,,,,,,,,,,,,,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276139,13,43,1,0,59,17zuelixesst1z59fwcix2dil,1,0,0,2023-02-11T15:01:48.376Z,2023-02-13T13:33:36Z,4030858327,144,50,4024624953,56,Back,4024624957,286,0,,,,,,,,,,,,,,,,4luphb29oi2p9ftkag6xb69jp,A. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276133,14,43,1,0,59,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2023-02-11T15:01:48.377Z,2023-02-13T13:33:35Z,4024652401,285,0,4024624931,56,Left,4024652469,233,13,4030858305,144,7,,,,,,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276225,14,1,1,1,0,17zuelixesst1z59fwcix2dil,1,38.7,24.6,2023-02-11T15:01:49.314Z,2023-02-14T03:49:51Z,4024625293,212,15.3,4024625285,140,43.9,4024625289,141,3.6,4031740785,178,,4024625295,213,5.1,4024625283,56,Back,,,,,,,4luphb29oi2p9ftkag6xb69jp,A. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276301,15,1,1,1,2,17zuelixesst1z59fwcix2dil,0,45.9,3.4,2023-02-11T15:01:51.904Z,2023-02-14T03:49:58Z,4024625637,56,Center,4024625643,212,51.3,4024625645,213,0.5,4024625641,141,37.3,4024625647,1,,4024625635,155,,4024625639,140,89.5,4031740843,178,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276349,15,52,1,1,7,8xeuwzxnm7hdlbjjuezgfkz3w,1,11.2,61.4,2023-02-11T15:01:56.640Z,2023-02-14T03:50:03Z,4031740877,178,,4030858821,376,,,,,,,,,,,,,,,,,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276669,16,1,1,1,8,8xeuwzxnm7hdlbjjuezgfkz3w,1,12.6,68.2,2023-02-11T15:01:57.763Z,2023-02-14T03:50:19Z,4031740979,178,,4030858893,287,,4024627315,123,,4024627321,141,93.5,4024627319,140,36.2,4024627323,212,30.2,4024627317,56,Back,4024627325,213,0.6,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276705,16,45,1,1,18,17zuelixesst1z59fwcix2dil,0,28.7,5.2,2023-02-11T15:02:07.571Z,2023-02-14T03:50:47Z,4024627537,233,17,4024627451,56,Back,4024627453,285,,,,,,,,,,,,,,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276689,17,3,1,1,18,8xeuwzxnm7hdlbjjuezgfkz3w,1,71.3,94.8,2023-02-11T15:02:07.571Z,2023-02-14T03:50:46Z,4031741167,178,,4030859097,465,,4024627369,286,,4024627523,233,16,4024627367,56,Left,,,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276751,18,1,1,1,19,8xeuwzxnm7hdlbjjuezgfkz3w,1,78.8,92.3,2023-02-11T15:02:08.573Z,2023-02-14T03:51:00Z,4031741289,178,,4024627711,56,Left,4024627717,212,5.1,4024627713,140,77.8,4024627719,213,4.5,4024627715,141,84.9,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276897,19,1,1,1,23,8xeuwzxnm7hdlbjjuezgfkz3w,1,71.4,64.5,2023-02-11T15:02:12.774Z,2023-02-14T03:51:07Z,4024628497,1,,4024628491,141,17.8,4024628487,56,Right,4024628493,212,37.2,4024628489,140,89.9,4024628495,213,5.3,4031741325,178,,4024629941,155,,3ft5brlvxvw8otiyjppxkk6ad,C. Stockton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276977,20,1,1,1,27,8xeuwzxnm7hdlbjjuezgfkz3w,1,89.8,17.7,2023-02-11T15:02:16.473Z,2023-02-14T03:51:25Z,4024629631,210,15,4031741367,178,,4024629633,154,,4024628865,140,86.2,4024628869,212,13.9,4024628863,56,Center,4024628867,141,37.3,4024628871,213,1.8,dqgptypyedqzff38kn24en3s9,D. Love,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506276983,21,15,1,1,28,8xeuwzxnm7hdlbjjuezgfkz3w,1,86.9,36.3,2023-02-11T15:02:17.303Z,2023-02-14T03:51:25Z,4024629651,154,,4024629661,328,,4030859685,80,,4024629159,20,,4030859683,63,,4024628907,56,Center,4031741441,178,,4024628903,22,,5x46bjvslvsozkw1o5ddni12h,A. Hunter,,4024629873,233,17,4024629657,102,47.1,4024629649,29,4024629665,147,47.8,4024629653,55,20,4024629663,146,98.8,4024629659,103,8.2,,,,,,,,,,,,,,,,,,,,
2506276993,17,10,1,1,28,17zuelixesst1z59fwcix2dil,1,2.1,52.5,2023-02-11T15:02:18.113Z,2023-02-14T03:51:36Z,4024629899,233,21,4024629749,180,,4024629745,177,,4030859739,376,,4024628951,182,,4024628955,56,Back,,,,,,,dgcocw72ey734nwc3omi02sid,R. Doohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506286433,42,52,1,1,28,17zuelixesst1z59fwcix2dil,1,3.2,52.4,2023-02-11T15:02:18.174Z,2023-02-14T03:51:34Z,4031741479,178,,4030859811,376,,,,,,,,,,,,,,,,,,,,dgcocw72ey734nwc3omi02sid,R. Doohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277593,18,80,1,1,50,17zuelixesst1z59fwcix2dil,0,14.2,53.9,2023-02-11T15:02:39.715Z,2023-02-14T03:51:43Z,4031741525,178,,,,,,,,,,,,,,,,,,,,,,,dgcocw72ey734nwc3omi02sid,R. Doohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277771,19,1,1,1,52,17zuelixesst1z59fwcix2dil,0,21.7,56.4,2023-02-11T15:02:42.153Z,2023-02-14T03:51:48Z,4024632303,212,73.7,4031741549,178,,4024632305,213,0.2,4024632295,157,,4024632299,140,90.7,4024632307,1,,4024632297,56,Center,4024632301,141,76.0,dgcocw72ey734nwc3omi02sid,R. Doohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277811,22,12,1,1,58,8xeuwzxnm7hdlbjjuezgfkz3w,1,5,28.5,2023-02-11T15:02:47.723Z,2023-02-14T03:52:06Z,4024632497,141,0.0,4031741693,178,,4024632493,56,Back,4024632599,167,,4024632499,212,19.9,4024632495,140,4.1,4024632501,213,4.7,,,,1vni33hvf1nchb5gou5n5b2i2,D. Simeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506278263,20,5,1,1,59,17zuelixesst1z59fwcix2dil,1,94,101.4,2023-02-11T15:02:48.689Z,2023-02-14T03:52:12Z,4024634721,56,Left,4024634767,233,23,4024634723,347,,,,,,,,,,,,,,,,,dgcocw72ey734nwc3omi02sid,R. Doohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277819,23,5,1,1,59,8xeuwzxnm7hdlbjjuezgfkz3w,0,6,-1.4,2023-02-11T15:02:48.689Z,2023-02-14T03:52:12Z,4024632527,56,Back,4024632529,347,,4024634795,233,20,,,,,,,,,,,,,,,,1vni33hvf1nchb5gou5n5b2i2,D. Simeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506278319,21,1,1,2,14,17zuelixesst1z59fwcix2dil,1,92.1,100,2023-02-11T15:03:03.443Z,2023-02-14T03:52:20Z,4024634951,56,Left,4024634957,212,7.8,4024634949,107,,4024634953,140,95.5,4024634955,141,91.8,4024634959,213,5.2,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506278413,22,1,1,2,16,17zuelixesst1z59fwcix2dil,1,95.5,94.8,2023-02-11T15:03:05.964Z,2023-02-14T03:52:35Z,4031741893,178,,4024635349,213,3.1,4024635345,212,7.4,4024635337,56,Left,4024635339,140,88.5,4024635341,141,95.4,,,,,,,4luphb29oi2p9ftkag6xb69jp,A. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506278427,23,1,1,2,19,17zuelixesst1z59fwcix2dil,0,92.5,94.7,2023-02-11T15:03:08.442Z,2023-02-14T03:52:41Z,4024635417,140,93.3,4024635413,155,,4024635415,56,Left,4024635421,212,3.9,4024635419,141,89.1,4031741927,178,,4030860133,224,,4030860135,72,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,4024635411,2,,4024635423,213,4.9,4024635849,233,4024635845,236,,4024635857,286,,,,,,,,24,,,,,,,,,,,,,,,,,,,
2506278487,24,12,1,2,19,8xeuwzxnm7hdlbjjuezgfkz3w,1,9.2,7.6,2023-02-11T15:03:08.540Z,2023-02-14T03:52:47Z,4031741971,178,,4024635889,233,23,4024635707,185,,4024635709,56,Back,,,,,,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506278527,24,6,1,2,20,17zuelixesst1z59fwcix2dil,1,92,90.8,2023-02-11T15:03:09.593Z,2023-02-14T03:52:57Z,4024636061,233,25,4024635933,56,Left,4024635935,73,,,,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506278545,25,6,1,2,20,8xeuwzxnm7hdlbjjuezgfkz3w,0,8,9.2,2023-02-11T15:03:09.593Z,2023-02-14T03:52:57Z,4024636015,73,,4024636013,56,Back,4024636117,233,24,,,,,,,,,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506279809,25,1,1,2,51,17zuelixesst1z59fwcix2dil,0,99.5,99.5,2023-02-11T15:03:40.803Z,2023-02-14T03:53:06Z,4024642037,1,,4024642033,213,4.5,4031742091,178,,4024642021,140,92.0,4024642015,155,,4024642019,56,Center,4024642013,6,,4024642023,141,44.5,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,4024642017,223,,4024642029,212,38.2,4024642011,2,4030860309,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506279845,26,44,1,2,54,8xeuwzxnm7hdlbjjuezgfkz3w,1,9.4,59.6,2023-02-11T15:03:43.432Z,2023-02-14T10:20:00Z,4024642155,285,,4024642299,233,26,4024642151,56,Back,,,,,,,,,,,,,,,,1vni33hvf1nchb5gou5n5b2i2,D. Simeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506279821,26,44,1,2,54,17zuelixesst1z59fwcix2dil,0,90.6,40.4,2023-02-11T15:03:43.433Z,2023-02-14T03:53:15Z,4024642073,286,,4024642071,56,Center,4024642447,233,26,,,,,,,,,,,,,,,,4luphb29oi2p9ftkag6xb69jp,A. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
