id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value,assist,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2490118161,9,1,1,0,12,1musyruv2ufjrjnj6gvdbr8kt,0,63.6,77.9,2022-12-10T15:01:45.788Z,2022-12-13T06:07:06Z,3939524713,157,,3939524725,1,,3939524719,141,100.0,3939524723,213,1.4,3939524721,212,16.6,3939524715,56,Left,3939524717,140,66.2,3943386509,178,,4l7yeuoabotmlfo5n719msrmd,J. Windass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118517,3,5,1,0,15,dv9l02o316cd9hbkxaho2u12f,1,32.2,-2,2022-12-10T15:01:48.872Z,2022-12-13T06:07:23Z,3939526575,347,,3939526573,56,Back,3939526603,233,10,,,,,,,,,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118163,10,5,1,0,15,1musyruv2ufjrjnj6gvdbr8kt,0,67.8,102,2022-12-10T15:01:48.872Z,2022-12-13T06:07:23Z,3939524729,56,Left,3939526625,233,3,3939524731,347,,,,,,,,,,,,,,,,,4l7yeuoabotmlfo5n719msrmd,J. Windass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118561,4,1,1,0,39,dv9l02o316cd9hbkxaho2u12f,1,32.4,0,2022-12-10T15:02:13.022Z,2022-12-13T06:07:28Z,3939526807,212,28.0,3939526799,107,,3939526805,141,4.1,3939526809,213,0.1,3939526803,140,58.8,3939526801,56,Right,3939526811,1,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118569,5,44,1,0,41,dv9l02o316cd9hbkxaho2u12f,1,59.8,7.5,2022-12-10T15:02:14.763Z,2022-12-13T09:43:04Z,3939526845,286,,3939526895,233,11,3939526841,56,Right,,,,,,,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118559,11,44,1,0,41,1musyruv2ufjrjnj6gvdbr8kt,0,40.2,92.5,2022-12-10T15:02:14.764Z,2022-12-13T06:07:37Z,3939526797,285,,3939526795,56,Back,3939526907,233,5,,,,,,,,,,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118595,6,1,1,0,41,dv9l02o316cd9hbkxaho2u12f,0,58.8,4.1,2022-12-10T15:02:14.834Z,2022-12-13T09:43:04Z,3943387033,388,,3939526997,56,Right,3939526995,168,,3939527005,213,0.2,3939526999,140,67.7,3939527001,141,7.1,3939527003,212,9.6,3939526993,3,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118807,17,44,1,0,42,1musyruv2ufjrjnj6gvdbr8kt,1,32.2,91.6,2022-12-10T15:02:15.945Z,2022-12-13T09:43:04Z,3939528075,285,,3939528073,56,Back,3939528081,233,7,,,,,,,,,,,,,,,,c211o2dh2p85auu0008zjxgix,M. McGuinness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118603,7,44,1,0,42,dv9l02o316cd9hbkxaho2u12f,0,67.8,8.4,2022-12-10T15:02:15.946Z,2022-12-13T06:07:48Z,3939528129,233,17,3939527029,286,,3939527027,56,Right,,,,,,,,,,,,,,,,a65axspsu3w38f0dob3aibk5x,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118621,12,1,1,0,42,1musyruv2ufjrjnj6gvdbr8kt,1,30,86.9,2022-12-10T15:02:15.999Z,2022-12-13T09:43:05Z,3939527089,56,Back,3939527097,213,0.4,3943387131,388,,3939527091,140,37.6,3939527093,141,92.3,3939527087,3,,3939527095,212,8.8,,,,c211o2dh2p85auu0008zjxgix,M. McGuinness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118647,13,1,1,0,43,1musyruv2ufjrjnj6gvdbr8kt,1,35.4,92.9,2022-12-10T15:02:17.564Z,2022-12-13T06:07:56Z,3939527241,212,6.1,3939527227,56,Back,3939527237,141,86.3,3943387233,388,,3939527245,213,5.5,3942251031,168,,3939527223,3,,3939527231,140,39.3,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118675,14,1,1,0,44,1musyruv2ufjrjnj6gvdbr8kt,1,39.4,86.3,2022-12-10T15:02:18.306Z,2022-12-13T06:08:18Z,3939527405,213,5.4,3943387693,178,,3939527399,140,43.9,3939527407,1,,3939527395,157,,3939527403,212,7.9,3939527401,141,77.0,3939527397,56,Back,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118687,15,1,1,0,46,1musyruv2ufjrjnj6gvdbr8kt,0,43.5,77.2,2022-12-10T15:02:20.402Z,2022-12-13T06:08:21Z,3939527463,3,,3939527473,212,17.9,3939527471,141,79.1,3939527469,140,60.5,3943387737,388,,3939527465,168,,3939527467,56,Left,3939527475,213,0.1,4l7yeuoabotmlfo5n719msrmd,J. Windass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118727,8,1,1,0,48,dv9l02o316cd9hbkxaho2u12f,0,45.5,23.3,2022-12-10T15:02:22.206Z,2022-12-13T06:08:24Z,3943387779,178,,3939527675,140,73.8,3939527681,213,0.1,3939527683,1,,3939527677,141,27.9,3939527673,56,Center,3939527671,157,,3939527679,212,29.9,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118745,16,1,1,0,52,1musyruv2ufjrjnj6gvdbr8kt,0,30.9,67.5,2022-12-10T15:02:25.635Z,2022-12-13T06:08:29Z,3939527763,157,,3939527771,212,31.5,3939527773,213,5.6,3939527769,141,40.0,3939527765,56,Center,3943387913,178,,3939527767,140,55.1,3939527775,1,,c211o2dh2p85auu0008zjxgix,M. McGuinness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118803,9,1,1,0,56,dv9l02o316cd9hbkxaho2u12f,1,45.9,70.2,2022-12-10T15:02:30.071Z,2022-12-13T06:08:33Z,3939528061,140,61.3,3939528063,141,89.9,3939528059,56,Left,3939528065,212,21.0,3943387969,178,,3939528067,213,0.7,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118827,10,1,1,0,59,dv9l02o316cd9hbkxaho2u12f,1,61.4,90,2022-12-10T15:02:32.620Z,2022-12-13T06:08:37Z,3939528211,213,3.3,3943388019,178,,3939528203,56,Back,3939528209,212,24.4,3939528205,140,38.4,3939528207,141,84.7,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118865,11,1,1,1,0,dv9l02o316cd9hbkxaho2u12f,0,38.4,84.7,2022-12-10T15:02:34.074Z,2022-12-13T06:08:40Z,3939528425,141,82.4,3939528427,212,33.6,3939528423,140,70.4,3939528421,56,Left,3939528431,1,,3943388083,178,,3939528429,213,6.2,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118899,18,1,1,1,1,1musyruv2ufjrjnj6gvdbr8kt,0,27.7,17.6,2022-12-10T15:02:35.483Z,2022-12-13T06:08:44Z,3943388109,178,,3939528591,140,62.7,3939528593,141,25.3,3939528589,56,Center,3939528597,213,0.1,3942252403,1,,3942252401,157,,3939528595,212,37.1,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118927,12,1,1,1,3,dv9l02o316cd9hbkxaho2u12f,0,42.4,76.3,2022-12-10T15:02:37.220Z,2022-12-13T06:08:51Z,3939528725,141,77.0,3939528727,212,25.9,3939528719,3,,3939528723,140,67.1,3939528721,56,Center,3943388243,388,,3939528729,213,0.0,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118941,19,1,1,1,5,1musyruv2ufjrjnj6gvdbr8kt,0,38.3,27.3,2022-12-10T15:02:39.299Z,2022-12-13T06:08:56Z,3939528785,56,Right,3939528787,140,56.9,3939528783,3,,3943388353,388,,3939528791,212,20.5,3939528793,213,6.0,3939528789,141,18.2,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119035,13,1,1,1,9,dv9l02o316cd9hbkxaho2u12f,1,35.6,93,2022-12-10T15:02:43.388Z,2022-12-13T06:09:00Z,3939529239,212,28.1,3939529233,56,Back,3943388385,178,,3939529241,213,3.7,3939529237,141,69.9,3939529235,140,13.4,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119061,14,1,1,1,14,dv9l02o316cd9hbkxaho2u12f,0,18,71.4,2022-12-10T15:02:47.585Z,2022-12-13T06:09:02Z,3943388399,178,,3939529365,1,,3939529355,56,Center,3939529357,140,54.9,3939529353,155,,3939529363,213,6.2,3939529361,212,38.9,3939529359,141,66.0,3swij7ntrn9x9voc9clilgmvp,J. Blackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119107,20,1,1,1,15,1musyruv2ufjrjnj6gvdbr8kt,0,46.5,41.6,2022-12-10T15:02:49.565Z,2022-12-13T06:09:08Z,3939529605,213,5.7,3939529597,56,Center,3939529603,212,22.5,3939529601,141,22.5,3939529599,140,64.0,3943388517,178,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119125,15,1,1,1,17,dv9l02o316cd9hbkxaho2u12f,1,29.7,75.7,2022-12-10T15:02:50.880Z,2022-12-13T06:09:21Z,3939529685,141,37.6,3939529687,212,26.0,3943388739,178,,3939529683,140,27.8,3939529681,56,Back,3939529689,213,4.6,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119149,16,1,1,1,20,dv9l02o316cd9hbkxaho2u12f,1,27.8,37.6,2022-12-10T15:02:53.843Z,2022-12-13T06:09:27Z,3939529827,56,Back,3939529835,213,5.2,3939529829,140,37.1,3943388911,178,,3939529831,141,9.1,3939529833,212,21.7,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119189,17,1,1,1,22,dv9l02o316cd9hbkxaho2u12f,1,37.1,9.1,2022-12-10T15:02:56.100Z,2022-12-13T06:09:36Z,3939530053,140,30.6,3939530051,56,Back,3943389095,178,,3939530059,213,2.1,3939530055,141,27.4,3939530057,212,14.2,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119231,18,1,1,1,25,dv9l02o316cd9hbkxaho2u12f,0,30.6,27.3,2022-12-10T15:02:59.098Z,2022-12-13T06:09:38Z,3939530305,56,Right,3943389139,178,,3939530315,1,,3939530307,140,70.4,3939530313,213,6.2,3939530311,212,42.0,3939530303,155,,3939530309,141,20.7,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119217,21,44,1,1,27,1musyruv2ufjrjnj6gvdbr8kt,1,27.8,80.6,2022-12-10T15:03:00.953Z,2022-12-13T09:43:05Z,3939530217,285,,3939530399,233,19,3939530215,56,Back,,,,,,,,,,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119241,19,44,1,1,27,dv9l02o316cd9hbkxaho2u12f,0,72.2,19.4,2022-12-10T15:03:00.954Z,2022-12-13T06:09:42Z,3939530367,56,Right,3939530369,286,,3939530433,233,21,,,,,,,,,,,,,,,,2nvu4o5lbowvig5ddb4563n8q,K. Chauke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119253,22,1,1,1,27,1musyruv2ufjrjnj6gvdbr8kt,1,25.9,81.8,2022-12-10T15:03:01.026Z,2022-12-13T09:43:05Z,3939530445,212,10.7,3939530441,140,33.3,3939530443,141,70.9,3939530437,3,,3943389449,388,,3939530439,56,Back,3939530447,213,5.5,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119261,23,49,1,1,29,1musyruv2ufjrjnj6gvdbr8kt,1,32.4,71.7,2022-12-10T15:03:02.968Z,2022-12-13T06:09:55Z,,,,,,,,,,,,,,,,,,,,,,,,,7f87a26gzayk0bfzbm42huuw9,F. Dele-Bashiru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119275,24,1,1,1,29,1musyruv2ufjrjnj6gvdbr8kt,1,32.4,71.7,2022-12-10T15:03:03.019Z,2022-12-13T06:09:58Z,3939530587,141,86.9,3943389617,178,,3939530585,140,32.7,3939530591,213,1.5,3939530589,212,10.3,3939530583,56,Back,,,,,,,7f87a26gzayk0bfzbm42huuw9,F. Dele-Bashiru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119297,25,1,1,1,30,1musyruv2ufjrjnj6gvdbr8kt,1,32.7,86.9,2022-12-10T15:03:04.138Z,2022-12-13T06:10:08Z,3939530703,213,6.0,3939530701,212,23.5,3939530699,141,77.5,3943389825,178,,3939530693,155,,3939530697,140,54.2,3939530695,56,Center,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490852501,958,43,1,1,31,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2022-12-10T15:03:05.415Z,2022-12-13T07:51:04Z,3943437209,233,867,3943521771,144,67,,,,,,,,,,,,,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490852495,867,43,1,1,31,dv9l02o316cd9hbkxaho2u12f,1,0,0,2022-12-10T15:03:05.416Z,2022-12-13T07:51:05Z,3943521787,144,67,3943437233,233,958,,,,,,,,,,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119319,26,61,1,1,31,1musyruv2ufjrjnj6gvdbr8kt,1,54.2,77.5,2022-12-10T15:03:05.545Z,2022-12-13T06:10:21Z,3943390093,178,,3943390091,21,,3939530839,56,Center,,,,,,,,,,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119359,27,1,1,1,33,1musyruv2ufjrjnj6gvdbr8kt,0,52.1,86.9,2022-12-10T15:03:06.979Z,2022-12-13T06:11:22Z,3939531069,155,,3939531071,56,Center,3943391265,178,,3939531073,140,86.0,3939531079,213,5.7,3939531075,141,53.6,3939531081,1,,3939531077,212,42.2,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119361,20,52,1,1,36,dv9l02o316cd9hbkxaho2u12f,1,13.8,47.6,2022-12-10T15:03:10.365Z,2022-12-13T06:11:24Z,3943391331,178,,3942255515,376,,,,,,,,,,,,,,,,,,,,3swij7ntrn9x9voc9clilgmvp,J. Blackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119455,21,80,1,1,42,dv9l02o316cd9hbkxaho2u12f,0,12.8,46.9,2022-12-10T15:03:16.356Z,2022-12-13T06:12:33Z,3943392439,178,,,,,,,,,,,,,,,,,,,,,,,3swij7ntrn9x9voc9clilgmvp,J. Blackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119565,22,1,1,1,45,dv9l02o316cd9hbkxaho2u12f,0,18.5,46.4,2022-12-10T15:03:18.922Z,2022-12-13T06:12:38Z,3939532159,141,31.0,3942256099,155,,3939532163,213,6.1,3939532161,212,49.7,3943392559,178,,3939532157,140,64.8,3939532155,56,Center,3939532165,1,,3swij7ntrn9x9voc9clilgmvp,J. Blackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119555,28,44,1,1,48,1musyruv2ufjrjnj6gvdbr8kt,1,32.3,73.6,2022-12-10T15:03:22.185Z,2022-12-13T09:43:06Z,3939532095,56,Back,3939532097,285,,3939532283,233,23,,,,,,,,,,,,,,,,c211o2dh2p85auu0008zjxgix,M. McGuinness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119587,23,44,1,1,48,dv9l02o316cd9hbkxaho2u12f,0,67.7,26.4,2022-12-10T15:03:22.186Z,2022-12-13T06:13:48Z,3939532265,56,Center,3939532311,233,28,3939532267,286,,,,,,,,,,,,,,,,,a65axspsu3w38f0dob3aibk5x,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119577,29,1,1,1,48,1musyruv2ufjrjnj6gvdbr8kt,0,29.4,78.1,2022-12-10T15:03:22.238Z,2022-12-13T09:43:06Z,3939532229,213,0.8,3939532217,3,,3943394061,388,,3939532223,141,100.0,3939532221,140,43.6,3939532219,56,Back,3939532225,212,21.9,,,,c211o2dh2p85auu0008zjxgix,M. McGuinness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119713,24,5,1,1,52,dv9l02o316cd9hbkxaho2u12f,1,55.9,-1.8,2022-12-10T15:03:26.314Z,2022-12-13T06:13:56Z,3939532951,56,Right,3939532953,347,,3939532973,233,30,,,,,,,,,,,,,,,,a65axspsu3w38f0dob3aibk5x,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
