id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/9/value,assist,qualifier/13/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId
2472054021,12,1,1,0,35,8w89tsles26jm12aoelwvlttt,1,96.2,13.4,2022-10-15T14:01:03.305Z,2022-10-18T03:12:12Z,3844397847,210,13,3844383973,212,21.5,3852338637,224,,3844383963,2,,3852338639,20,,3844383975,213,1.6,3844397849,154,,3844383965,155,,299g43uwcj4dblia1bihagmol,N. Holland,1,3844383969,140,94.7,3853098433,178,3844383967,56,Center,3844383971,141,45.0,,,,,,,,,,,,,,,,,,,,,,,,,
2472054029,13,13,1,0,36,8w89tsles26jm12aoelwvlttt,1,94.9,46.4,2022-10-15T14:01:04.175Z,2022-10-18T03:12:12Z,3844397873,147,100,3844396511,15,,3844397855,73,,3844397863,55,12,3852339515,16,,3844384003,56,Center,3852339519,276,,3844383999,22,,6evqqxq5e0y1uvigg6bss4frp,W. Grigg,,3844396521,328,,3844397857,29,3852339517,214,,3844397861,154,,3844397871,146,95.4,3844396525,153,3844397875,230,99.0,3844397869,103,5.6,3853098535,388,3844397877,231,48.2,3844397867,102,99.8,,,,,,
2473563933,904,61,1,0,36,5g1fnexeromjl0lvnxp8hpnhi,1,4.8,51.6,2022-10-15T14:01:04.296Z,2022-10-18T03:12:42Z,3852344217,56,Back,3853098685,178,,,,,,,,,,,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054147,7,5,1,0,41,5g1fnexeromjl0lvnxp8hpnhi,0,8.4,-1.4,2022-10-15T14:01:09.234Z,2022-10-18T03:12:57Z,3852344359,361,,3844384665,56,Back,3844386343,233,14,3844384667,347,,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054455,14,5,1,0,41,8w89tsles26jm12aoelwvlttt,1,91.6,101.4,2022-10-15T14:01:09.234Z,2022-10-18T03:12:56Z,3852344345,361,,3844386313,233,7,3844386249,56,Left,3844386251,347,,,,,,,,,,,,,,6evqqxq5e0y1uvigg6bss4frp,W. Grigg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055737,17,1,1,0,44,8w89tsles26jm12aoelwvlttt,1,92.1,100,2022-10-15T14:01:12.245Z,2022-10-18T03:13:04Z,3844392831,107,,3844392385,141,77.0,3844392381,56,Center,3844392387,212,16.6,3844392389,213,4.9,3844392383,140,95.6,,,,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054465,15,61,1,0,46,8w89tsles26jm12aoelwvlttt,0,96.6,73.9,2022-10-15T14:01:14.352Z,2022-10-18T03:13:17Z,3853098841,178,,3844386289,56,Center,,,,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054467,8,5,1,0,47,5g1fnexeromjl0lvnxp8hpnhi,1,-1.2,32.3,2022-10-15T14:01:15.692Z,2022-10-18T03:13:22Z,3844386293,346,,3844386291,56,Back,3844386733,233,16,,,,,,,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054539,16,5,1,0,47,8w89tsles26jm12aoelwvlttt,0,101.2,67.7,2022-10-15T14:01:15.692Z,2022-10-18T03:13:22Z,3844386771,233,8,3844386641,346,,3844386639,56,Center,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056119,9,1,1,1,37,5g1fnexeromjl0lvnxp8hpnhi,0,5,37,2022-10-15T14:02:05.601Z,2022-10-18T03:13:27Z,3844393981,212,62.9,3844393977,141,70.2,3844393987,74,,3844393971,56,Center,3844393967,124,,3844393975,140,60.9,3844393985,1,,3844393983,213,0.4,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056151,18,1,1,1,41,8w89tsles26jm12aoelwvlttt,0,38.8,30.7,2022-10-15T14:02:09.074Z,2022-10-18T03:13:35Z,3844394129,141,29.5,3844394123,56,Center,3844394119,3,,3844394133,213,6.3,3844394131,212,29.9,3853098983,388,,3844394127,140,67.3,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056279,10,1,1,1,43,5g1fnexeromjl0lvnxp8hpnhi,1,44.5,67.8,2022-10-15T14:02:11.085Z,2022-10-18T03:13:48Z,3844394647,3,,3853099091,388,,3844394659,212,23.2,3844394653,140,66.2,3844394651,56,Center,3844394655,141,61.4,3844394663,213,6.1,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056341,11,1,1,1,44,5g1fnexeromjl0lvnxp8hpnhi,0,66.2,61.4,2022-10-15T14:02:12.513Z,2022-10-18T03:14:03Z,3844394947,3,,3853099141,388,,3844394953,140,74.4,3844394959,213,5.5,3844394949,168,,3844394951,56,Center,3844394957,212,11.6,3844394955,141,49.9,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056445,19,1,1,1,47,8w89tsles26jm12aoelwvlttt,0,42.2,27.3,2022-10-15T14:02:15.033Z,2022-10-18T03:14:14Z,3844395481,56,Back,3844395487,212,21.0,3844395485,141,0.0,3853099231,178,,3844395483,140,35.3,3844395489,213,4.4,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056601,12,5,1,1,49,5g1fnexeromjl0lvnxp8hpnhi,1,64.9,101.8,2022-10-15T14:02:17.636Z,2022-10-18T03:14:20Z,3844396289,347,,3844396369,233,20,3844396287,56,Left,,,,,,,,,,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056461,20,5,1,1,49,8w89tsles26jm12aoelwvlttt,0,35.1,-1.8,2022-10-15T14:02:17.636Z,2022-10-18T03:14:20Z,3844395553,347,,3844396391,233,12,3844395551,56,Back,,,,,,,,,,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056929,13,1,1,1,54,5g1fnexeromjl0lvnxp8hpnhi,1,65.1,100,2022-10-15T14:02:22.695Z,2022-10-18T03:14:29Z,3844397777,213,5.0,3844397771,140,68.7,3844397775,212,12.9,3844397765,107,,3844397773,141,83.8,3844397769,56,Left,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473564591,905,1,1,1,57,5g1fnexeromjl0lvnxp8hpnhi,1,78.9,97.5,2022-10-15T14:02:25.033Z,2022-10-18T03:14:47Z,3852347809,140,55.6,3852347811,141,95.2,3852347815,213,3.2,3853099391,178,,3852347807,56,Left,3852347813,212,24.5,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057123,14,1,1,1,59,5g1fnexeromjl0lvnxp8hpnhi,1,52.5,83.2,2022-10-15T14:02:27.854Z,2022-10-18T03:14:59Z,3844398863,140,45.7,3844398869,213,4.5,3853099543,178,,3844398861,56,Back,3844398867,212,30.0,3844398865,141,40.4,,,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057165,15,1,1,2,4,5g1fnexeromjl0lvnxp8hpnhi,1,45.7,40.4,2022-10-15T14:02:32.835Z,2022-10-18T03:15:14Z,3853099645,178,,3844399069,212,14.2,3844399063,56,Center,3844399073,213,6.2,3844399065,140,59.2,3844399067,141,38.9,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057297,16,1,1,2,7,5g1fnexeromjl0lvnxp8hpnhi,1,59.2,38.9,2022-10-15T14:02:35.755Z,2022-10-18T03:15:21Z,3853099743,178,,3844399713,141,47.8,3844399715,212,26.7,3844399711,140,34.4,3844399717,213,2.9,3844399709,56,Back,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057419,17,1,1,2,9,5g1fnexeromjl0lvnxp8hpnhi,1,34.4,47.8,2022-10-15T14:02:37.614Z,2022-10-18T03:15:35Z,3844400421,56,Back,3853099793,178,,3844400431,212,12.6,3844400433,213,1.4,3844400429,141,66.1,3844400423,140,36.4,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057623,18,1,1,2,13,5g1fnexeromjl0lvnxp8hpnhi,1,36.4,66.1,2022-10-15T14:02:41.245Z,2022-10-18T03:15:43Z,3844401367,212,29.8,3844401371,213,0.3,3844401361,140,63.2,3853099813,178,,3844401359,56,Left,3844401363,141,80.6,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057727,19,1,1,2,18,5g1fnexeromjl0lvnxp8hpnhi,1,62.4,79.4,2022-10-15T14:02:46.914Z,2022-10-18T03:15:55Z,3844401925,141,61.8,3844401921,56,Center,3844401927,212,12.1,3844401929,213,4.6,3844401923,140,60.9,3853099871,178,,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057877,20,1,1,2,20,5g1fnexeromjl0lvnxp8hpnhi,1,63,75.6,2022-10-15T14:02:48.820Z,2022-10-18T03:15:59Z,3844402643,56,Center,3844402651,212,25.9,3844402649,141,41.0,3844402647,140,52.8,3853099883,178,,3844402653,213,4.3,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058025,21,1,1,2,23,5g1fnexeromjl0lvnxp8hpnhi,1,49.9,26.5,2022-10-15T14:02:51.960Z,2022-10-18T03:16:04Z,3844403355,56,Right,3844403363,212,21.0,3853099901,178,,3844403365,213,6.0,3844403359,140,69.2,3844403361,141,18.5,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058099,22,1,1,2,26,5g1fnexeromjl0lvnxp8hpnhi,1,68.4,19.5,2022-10-15T14:02:54.334Z,2022-10-18T03:16:12Z,3844403691,213,2.7,3844403683,56,Back,3844403689,212,26.5,3844403687,141,37.0,3853099961,178,,3844403685,140,45.8,,,,,,,ady374prjuht3fs9va8n303jd,M. Whittaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058197,23,1,1,2,27,5g1fnexeromjl0lvnxp8hpnhi,1,45.8,37,2022-10-15T14:02:55.903Z,2022-10-18T03:16:20Z,3844404189,141,13.7,3844404185,56,Right,3844404195,213,5.6,3844404187,140,62.7,3844404191,212,23.8,3853100027,178,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058277,24,1,1,2,32,5g1fnexeromjl0lvnxp8hpnhi,1,62.8,16.7,2022-10-15T14:03:00.332Z,2022-10-18T03:16:31Z,3844404641,141,47.0,3844404645,213,1.9,3844404637,56,Center,3853100149,178,,3844404639,140,55.3,3844404643,212,22.1,,,,,,,ady374prjuht3fs9va8n303jd,M. Whittaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058487,25,1,1,2,34,5g1fnexeromjl0lvnxp8hpnhi,1,54.8,47.4,2022-10-15T14:03:02.812Z,2022-10-18T03:16:35Z,3844405693,213,1.6,3844405685,56,Left,3844405687,140,54.6,3844405689,141,89.4,3853100193,178,,3844405691,212,28.6,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058577,26,1,1,2,39,5g1fnexeromjl0lvnxp8hpnhi,1,55.8,81.8,2022-10-15T14:03:07.825Z,2022-10-18T03:16:41Z,3844406221,140,36.8,3844406227,213,3.8,3844406217,56,Back,3844406225,212,24.7,3853100217,178,,3844406223,141,60.3,,,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058765,27,1,1,2,42,5g1fnexeromjl0lvnxp8hpnhi,1,38.9,55.4,2022-10-15T14:03:10.507Z,2022-10-18T03:16:49Z,3844407299,212,21.8,3853100251,178,,3844407289,56,Back,3844407303,213,4.3,3844407295,141,25.9,3844407291,140,30.8,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058905,28,1,1,2,47,5g1fnexeromjl0lvnxp8hpnhi,0,33.2,19.4,2022-10-15T14:03:15.474Z,2022-10-18T03:16:56Z,3844408045,213,0.3,3844408031,56,Center,3844408037,141,41.6,3844408027,155,,3844408035,140,86.6,3844408041,212,58.1,3853100313,178,,3844408051,1,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058917,21,52,1,2,51,8w89tsles26jm12aoelwvlttt,1,13.5,62.6,2022-10-15T14:03:19.625Z,2022-10-18T03:17:07Z,3853100417,178,,3852351203,376,,,,,,,,,,,,,,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059371,22,80,1,3,3,8w89tsles26jm12aoelwvlttt,0,14.8,53.6,2022-10-15T14:03:31.745Z,2022-10-18T03:17:14Z,3853100507,178,,,,,,,,,,,,,,,,,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059655,23,1,1,3,7,8w89tsles26jm12aoelwvlttt,1,14.7,49.9,2022-10-15T14:03:35.975Z,2022-10-18T03:17:26Z,3844411909,140,64.0,3853100593,178,,3844411911,141,86.3,3844411915,213,0.4,3844411905,155,,3844411907,56,Left,3844411919,1,,3844411913,212,57.4,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059687,24,44,1,3,10,8w89tsles26jm12aoelwvlttt,1,64.7,86.9,2022-10-15T14:03:38.995Z,2022-10-18T06:19:42Z,3844412103,56,Left,3844412105,286,,3844413289,233,29,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
