id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2501350149,4,1,1,0,30,fvr504m6gaxsfmtx4fwm7iq1,0,10.5,0,2023-01-28T15:00:32.421Z,2023-01-31T04:00:24Z,3998752439,212,29.6,3998752443,1,,3998752435,140,38.4,3998752441,213,0.1,3998752433,56,Back,3998752431,107,,3998752437,141,4.6,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502417537,915,49,1,0,32,ejm092fnt9zoxbpuklzd52ji8,1,66.5,90.2,2023-01-28T15:00:34.265Z,2023-01-31T04:01:40Z,,,,,,,,,,,,,,,,,,,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350219,8,1,1,0,35,ejm092fnt9zoxbpuklzd52ji8,1,55.8,95.3,2023-01-28T15:00:36.718Z,2023-01-31T04:01:44Z,3998752785,213,3.3,3998752775,56,Back,3998752779,141,86.9,3998752781,212,46.3,4004349447,155,,4005003451,178,,3998752777,140,12.0,3998752791,1,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350233,9,1,1,0,39,ejm092fnt9zoxbpuklzd52ji8,1,13.2,87.1,2023-01-28T15:00:41.040Z,2023-01-31T04:01:51Z,3998752867,212,30.6,3998752861,56,Back,3998752863,140,26.1,3998752873,213,5.2,3998752859,157,,3998752877,1,,4005003475,178,,3998752865,141,46.7,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350281,10,4,1,0,42,ejm092fnt9zoxbpuklzd52ji8,1,29.4,57.8,2023-01-28T15:00:44.474Z,2023-01-31T04:01:56Z,3998753043,285,,3998753041,56,Back,3998755771,233,5,3998755743,294,,3998755747,152,,3998755739,13,,,,,,,,a2gluxzt6a3z5xwgu2q482rqh,L. Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350365,5,4,1,0,42,fvr504m6gaxsfmtx4fwm7iq1,0,70.6,42.2,2023-01-28T15:00:44.475Z,2023-01-31T04:01:56Z,3998753395,152,,3998753389,13,,4005003503,178,,3998753391,294,,3998753397,286,,3998753393,56,Center,3998755809,233,10,,,,dgnkrsmri0xznduprfjwfro8a,W. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350307,11,43,1,0,43,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-01-28T15:00:44.980Z,2023-01-28T15:00:48Z,3998753129,56,Back,3998753313,144,1,3998753133,141,44.5,3998753127,3,0,3998753137,213,6.2,3998753135,212,16.7,3998753131,140,41.9,,,,a2gluxzt6a3z5xwgu2q482rqh,L. Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350483,12,1,1,0,48,ejm092fnt9zoxbpuklzd52ji8,1,24.9,55.4,2023-01-28T15:00:49.956Z,2023-01-31T04:02:03Z,4005003535,178,,3998756027,152,,3998753875,212,29.7,3998756025,5,,3998753869,56,Back,3998753873,141,13.7,3998753871,140,33.2,3998753877,213,5.0,a2gluxzt6a3z5xwgu2q482rqh,L. Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350531,13,1,1,0,51,ejm092fnt9zoxbpuklzd52ji8,0,33.2,13.7,2023-01-28T15:00:53.383Z,2023-01-31T04:02:17Z,3998754081,155,,3998754087,141,47.5,4005003615,178,,3998754083,56,Center,3998754093,1,,3998754091,213,0.6,3998754085,140,68.5,3998754089,212,43.6,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350509,6,44,1,0,53,fvr504m6gaxsfmtx4fwm7iq1,1,36.2,53.2,2023-01-28T15:00:55.306Z,2023-01-31T10:46:26Z,3998754003,285,,3998754001,56,Back,3998754305,233,14,,,,,,,,,,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350559,14,44,1,0,53,ejm092fnt9zoxbpuklzd52ji8,0,63.8,46.8,2023-01-28T15:00:55.307Z,2023-01-31T04:02:46Z,3998754369,233,6,3998754213,286,,3998754211,56,Center,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350555,7,1,1,0,53,fvr504m6gaxsfmtx4fwm7iq1,0,40.9,53.9,2023-01-28T15:00:55.323Z,2023-01-31T10:46:27Z,3998754187,3,,3998754197,213,6.1,4005003779,388,,3998754191,140,48.7,3998754193,141,51.5,3998754195,212,8.4,3998754189,56,Back,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502570719,1548,67,1,0,55,ejm092fnt9zoxbpuklzd52ji8,1,61.7,51.6,2023-01-28T15:00:56.624Z,2023-01-31T10:46:27Z,4005168061,233,1196,,,,,,,,,,,,,,,,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502570715,1196,67,1,0,55,fvr504m6gaxsfmtx4fwm7iq1,0,38.3,48.4,2023-01-28T15:00:56.625Z,2023-01-31T09:24:14Z,4005168093,233,1548,,,,,,,,,,,,,,,,,,,,,,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350591,15,8,1,0,55,ejm092fnt9zoxbpuklzd52ji8,1,63,54.6,2023-01-28T15:00:56.663Z,2023-01-31T10:46:27Z,4004351713,384,,4005003821,178,,3998754341,56,Center,,,,,,,,,,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350623,8,1,1,0,55,fvr504m6gaxsfmtx4fwm7iq1,0,43.3,49.6,2023-01-28T15:00:57.236Z,2023-01-31T04:03:29Z,3998754491,213,4.9,4005003931,178,,3998754481,157,,3998754487,141,21.2,3998754483,56,Back,3998754489,212,19.6,3998754495,1,,3998754485,140,46.5,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350663,16,1,1,0,58,ejm092fnt9zoxbpuklzd52ji8,0,55,71.2,2023-01-28T15:01:00.233Z,2023-01-31T04:03:36Z,3998754719,213,0.4,3998754709,3,,4005003969,178,,3998754715,141,81.8,3998754711,56,Left,3998754717,212,20.1,3998754713,140,72.9,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350721,9,1,1,1,0,fvr504m6gaxsfmtx4fwm7iq1,1,33.9,30,2023-01-28T15:01:02.019Z,2023-01-31T04:03:41Z,3998754985,212,11.6,3998754979,56,Back,3998754983,141,13.4,3998754977,3,,3998754987,213,4.9,4005004007,388,,3998754981,140,36.3,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350729,10,49,1,1,2,fvr504m6gaxsfmtx4fwm7iq1,1,34.1,10.4,2023-01-28T15:01:04.374Z,2023-01-31T04:03:50Z,,,,,,,,,,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351019,11,1,1,1,2,fvr504m6gaxsfmtx4fwm7iq1,1,33.9,5.2,2023-01-28T15:01:04.404Z,2023-01-31T04:03:55Z,3998756379,56,Right,3998756389,1,,3998756385,212,43.6,4005004067,178,,3998756377,157,,3998756383,141,5.6,3998756381,140,75.4,3998756387,213,0.0,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351069,12,1,1,1,15,fvr504m6gaxsfmtx4fwm7iq1,1,80.2,24.6,2023-01-28T15:01:16.782Z,2023-01-31T04:04:06Z,3998756679,140,71.3,4005004129,178,,3998756685,213,3.9,3998756683,212,12.6,3998756677,56,Right,3998756681,141,12.2,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351313,13,2,1,1,17,fvr504m6gaxsfmtx4fwm7iq1,1,69.4,10.7,2023-01-28T15:01:19.114Z,2023-01-31T04:04:38Z,3998757887,141,17.9,3998757881,7,75lptyj9mjvb2zyupi4fnnox5,3998757885,140,92.7,3998757883,56,Right,4005004297,178,,,,,,,,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502418271,916,55,1,1,17,ejm092fnt9zoxbpuklzd52ji8,1,13.3,56.8,2023-01-28T15:01:19.115Z,2023-01-31T04:04:38Z,4004352805,189,,,,,,,,,,,,,,,,,,,,,,,a2gluxzt6a3z5xwgu2q482rqh,L. Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351199,17,43,1,1,17,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-01-28T15:01:19.614Z,2023-01-30T14:26:22Z,4004352699,144,55,,,,,,,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352159,18,1,1,1,52,ejm092fnt9zoxbpuklzd52ji8,0,12.5,76.9,2023-01-28T15:01:54.457Z,2023-01-31T04:05:01Z,3998761525,213,0.3,3998761515,241,,3998761519,140,67.0,3998761527,1,,3998761513,157,,3998761521,141,100.0,3998761511,5,,3998761523,212,59.6,1etperk4v88ohoddjdb5dj2l1,J. Stevens,4005004435,178,3998761517,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352389,14,5,1,1,56,fvr504m6gaxsfmtx4fwm7iq1,1,34.8,-1.7,2023-01-28T15:01:58.380Z,2023-01-31T04:05:05Z,3998762631,56,Back,3998762689,233,19,3998762633,347,,,,,,,,,,,,,,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352171,19,5,1,1,56,ejm092fnt9zoxbpuklzd52ji8,0,65.2,101.7,2023-01-28T15:01:58.380Z,2023-01-31T04:05:05Z,3998761585,347,,3998761581,56,Left,3998762733,233,14,,,,,,,,,,,,,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352469,15,1,1,2,5,fvr504m6gaxsfmtx4fwm7iq1,1,36.3,0,2023-01-28T15:02:07.133Z,2023-01-31T04:05:09Z,3998763075,212,15.9,3998763067,107,,3998763069,56,Right,3998763073,141,2.0,3998763071,140,51.3,3998763077,213,0.1,,,,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352589,16,1,1,2,6,fvr504m6gaxsfmtx4fwm7iq1,1,51.3,2,2023-01-28T15:02:08.427Z,2023-01-31T04:05:25Z,3998763639,141,3.5,3998763643,213,0.1,3998763641,212,11.5,3998763635,56,Right,4005004551,388,,3998763633,168,,3998763631,3,,3998763637,140,62.2,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352645,17,1,1,2,7,fvr504m6gaxsfmtx4fwm7iq1,0,62.2,3.5,2023-01-28T15:02:09.306Z,2023-01-31T04:05:33Z,4005004587,178,,3998763907,212,9.0,3998763901,56,Right,3998763903,140,70.7,3998763909,213,6.1,4004353301,155,,3998763905,141,1.3,,,,dgnkrsmri0xznduprfjwfro8a,W. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352579,20,1,1,2,10,ejm092fnt9zoxbpuklzd52ji8,0,21.4,98,2023-01-28T15:02:12.233Z,2023-01-31T04:06:12Z,3998764383,236,,4005004733,178,,3998763519,56,Back,3998763529,1,,3998763525,212,9.2,3998763517,157,,3998763523,141,97.5,3998763521,140,30.2,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,3998763527,213,3998764385,233,18,6.2,3998764389,286,,,,,,,,,,,,,,,,,,,,,,,,,
2501352709,18,74,1,2,10,fvr504m6gaxsfmtx4fwm7iq1,1,68.8,1.3,2023-01-28T15:02:12.307Z,2023-01-31T04:06:19Z,3998764295,56,Right,3998764297,285,,4005004777,178,,3998764435,233,20,,,,,,,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352741,19,5,1,2,11,fvr504m6gaxsfmtx4fwm7iq1,0,71.6,-1.4,2023-01-28T15:02:13.183Z,2023-01-31T04:06:23Z,3998764511,347,,3998766077,233,21,3998764509,56,Right,,,,,,,,,,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353057,21,5,1,2,11,ejm092fnt9zoxbpuklzd52ji8,1,28.4,101.4,2023-01-28T15:02:13.183Z,2023-01-31T04:06:22Z,3998766073,233,19,3998766003,56,Back,3998766005,347,,,,,,,,,,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353095,22,1,1,2,28,ejm092fnt9zoxbpuklzd52ji8,0,27.9,100,2023-01-28T15:02:30.088Z,2023-01-31T04:06:29Z,3998766215,107,,3998766225,213,6.0,3998766219,140,64.9,3998766223,212,40.3,3998766217,56,Left,3998766227,1,,3998766221,141,86.2,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353129,20,1,1,2,30,fvr504m6gaxsfmtx4fwm7iq1,0,40,17.9,2023-01-28T15:02:32.192Z,2023-01-31T04:06:57Z,3998766417,213,5.9,3998766407,3,,3998766411,140,52.6,3998766413,141,9.7,4005004971,388,,3998766415,212,14.4,3998766409,56,Right,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353147,23,1,1,2,31,ejm092fnt9zoxbpuklzd52ji8,0,52.1,91.2,2023-01-28T15:02:33.179Z,2023-01-31T04:07:07Z,3998766513,56,Left,3998766521,213,6.0,3998766517,141,82.7,3998766523,1,,3998766511,157,,4005004999,178,,3998766515,140,73.3,3998766519,212,23.0,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353179,21,1,1,2,32,fvr504m6gaxsfmtx4fwm7iq1,0,36.5,11.9,2023-01-28T15:02:34.620Z,2023-01-31T04:07:23Z,3998766683,212,14.1,3998766677,56,Back,4005005061,178,,3998766681,141,13.2,3998766679,140,49.9,3998766675,3,,3998766685,213,0.1,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353243,24,1,1,2,34,ejm092fnt9zoxbpuklzd52ji8,1,53.9,72.9,2023-01-28T15:02:36.299Z,2023-01-31T04:07:32Z,3998767041,56,Center,4005005105,388,,3998767053,212,11.0,3998767047,141,62.4,3998767057,213,5.6,3998767043,140,61.9,3998767039,3,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353313,25,1,1,2,35,ejm092fnt9zoxbpuklzd52ji8,1,61.4,61.7,2023-01-28T15:02:37.232Z,2023-01-31T04:07:48Z,3998767403,56,Center,4005005183,178,,3998767407,141,64.5,3998767401,168,,3998767411,213,0.2,3998767405,140,70.8,3998767399,3,,3998767409,212,10.1,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353515,26,1,1,2,38,ejm092fnt9zoxbpuklzd52ji8,1,68.4,59,2023-01-28T15:02:40.591Z,2023-01-31T04:07:54Z,3998768363,212,29.6,3998768361,141,16.7,3998768351,56,Right,3998768365,213,4.9,3998768355,140,75.0,4005005221,178,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353571,27,1,1,2,43,ejm092fnt9zoxbpuklzd52ji8,0,74,24.3,2023-01-28T15:02:45.304Z,2023-01-31T04:08:01Z,3998768607,141,50.0,3998768601,155,,4005005269,178,,3998768603,56,Center,4004354205,72,,3998768599,2,,3998768613,213,0.9,4004354203,223,,6ln898p7stih8l7ikzloet0b9,D. Worrall,3998768605,140,3998768609,212,21.5,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502418719,733,12,1,2,44,fvr504m6gaxsfmtx4fwm7iq1,1,10,56.5,2023-01-28T15:02:46.389Z,2023-01-31T04:08:14Z,4005005317,178,,4004354803,56,Back,4004354807,141,78.4,4004354811,213,0.8,4004354809,212,21.1,4004354805,140,24.3,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353619,28,3,1,2,46,ejm092fnt9zoxbpuklzd52ji8,0,81.1,38.4,2023-01-28T15:02:47.835Z,2023-01-31T04:08:28Z,3998768839,56,Center,4004354857,464,,3999251913,233,22,3998856577,286,,4005005361,178,,,,,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353597,22,7,1,2,46,fvr504m6gaxsfmtx4fwm7iq1,0,18.9,61.6,2023-01-28T15:02:47.853Z,2023-01-31T04:08:39Z,3999251885,233,28,3998768735,56,Back,3999251883,285,,4004354881,383,,4005005425,178,,,,,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354435,30,61,1,2,47,ejm092fnt9zoxbpuklzd52ji8,0,74.7,6.2,2023-01-28T15:02:48.773Z,2023-01-31T04:09:29Z,3998772593,56,Right,4005005725,178,,,,,,,,,,,,,,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501371025,104,43,1,2,48,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-01-28T15:02:49.665Z,2023-01-30T14:30:04Z,3998857719,56,Right,4004355037,144,61,,,,,,,,,,,,,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
