id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/13/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2521427303,15,1,1,0,44,5jjqm8h6qm1w4s5f93uubhdrj,1,22.4,28.6,2023-03-18T13:03:08.957Z,2023-03-21T03:36:55Z,4104693253,213,1.6,4104693251,212,7.6,4113620075,178,,4104693247,140,21.9,4104693245,56,Back,4104693249,141,39.7,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521427351,16,1,1,0,46,5jjqm8h6qm1w4s5f93uubhdrj,1,22.8,45.5,2023-03-18T13:03:10.389Z,2023-03-21T03:36:58Z,4104693483,140,23.0,4113620107,178,,4104693485,141,60.0,4104693489,213,1.5,4104693481,56,Back,4104693487,212,9.9,,,,,,,boc9kr63xs5j2lx89tl1vjxsl,O. Norburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521427401,17,1,1,0,49,5jjqm8h6qm1w4s5f93uubhdrj,1,30,67,2023-03-18T13:03:13.641Z,2023-03-21T03:37:03Z,4104693805,213,5.2,4104693801,141,52.8,4113620167,178,,4104693797,56,Back,4104693803,212,10.7,4104693799,140,34.4,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521427449,18,1,1,0,52,5jjqm8h6qm1w4s5f93uubhdrj,1,31.9,52.1,2023-03-18T13:03:16.243Z,2023-03-21T03:37:07Z,4113620197,178,,4104694051,213,4.6,4104694041,140,30.2,4104694045,212,15.1,4104694039,56,Back,4104694043,141,30.0,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521427581,19,1,1,0,54,5jjqm8h6qm1w4s5f93uubhdrj,1,28.8,25.5,2023-03-18T13:03:18.654Z,2023-03-21T03:37:12Z,4104694709,212,16.3,4104694705,140,40.2,4113620253,178,,4104694707,141,9.2,4104694703,56,Back,4104694711,213,5.5,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521427591,20,1,1,1,1,5jjqm8h6qm1w4s5f93uubhdrj,1,61.2,25,2023-03-18T13:03:25.603Z,2023-03-21T03:37:19Z,4104694773,140,63.7,4104694779,213,0.9,4104694775,141,29.7,4113620321,178,,4104694777,212,4.1,4104694771,56,Center,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521427631,21,1,1,1,2,5jjqm8h6qm1w4s5f93uubhdrj,1,63.7,29.7,2023-03-18T13:03:26.806Z,2023-03-21T03:37:23Z,4104694943,212,11.3,4104694939,140,54.4,4104694937,56,Center,4104694945,213,3.7,4113620353,178,,4104694941,141,21.2,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521427655,22,1,1,1,3,5jjqm8h6qm1w4s5f93uubhdrj,1,51.3,20.9,2023-03-18T13:03:27.652Z,2023-03-21T03:37:34Z,4104695057,56,Back,4104695061,141,50.4,4104695065,213,1.8,4104695059,140,46.4,4113620457,178,,4104695063,212,20.7,,,,,,,boc9kr63xs5j2lx89tl1vjxsl,O. Norburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521427753,23,1,1,1,6,5jjqm8h6qm1w4s5f93uubhdrj,1,48,52.2,2023-03-18T13:03:30.699Z,2023-03-21T03:37:42Z,4104695613,140,64.8,4104695617,212,29.4,4113620531,178,,4104695611,56,Left,4104695615,141,86.8,4104695619,213,0.9,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521427759,24,61,1,1,9,5jjqm8h6qm1w4s5f93uubhdrj,0,64.8,91.7,2023-03-18T13:03:33.789Z,2023-03-21T03:38:48Z,4104695641,56,Left,4113621037,178,,,,,,,,,,,,,,,,,,,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521427791,8,49,1,1,10,b3vbyitzi3nrw9ehj1eoko219,1,39.1,27.9,2023-03-18T13:03:35.087Z,2023-03-21T04:11:00Z,,,,,,,,,,,,,,,,,,,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521427831,9,3,1,1,14,b3vbyitzi3nrw9ehj1eoko219,0,52,4,2023-03-18T13:03:39.076Z,2023-03-21T03:39:10Z,4104696041,286,,4104696111,233,25,4111927187,465,,4113621203,178,,4104696039,56,Right,,,,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521427829,25,7,1,1,15,5jjqm8h6qm1w4s5f93uubhdrj,1,48,96,2023-03-18T13:03:39.406Z,2023-03-21T03:39:14Z,4104696019,167,,4111927201,385,,4104696023,56,Back,4104696073,233,9,4113621245,178,,4104696029,285,,,,,,,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521427883,10,5,1,1,15,b3vbyitzi3nrw9ehj1eoko219,1,52.6,-1.5,2023-03-18T13:03:39.485Z,2023-03-21T03:39:27Z,4104696357,56,Right,4104696439,233,26,4104696359,347,,,,,,,,,,,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521427837,26,5,1,1,15,5jjqm8h6qm1w4s5f93uubhdrj,0,47.4,101.5,2023-03-18T13:03:39.485Z,2023-03-21T03:39:27Z,4104696477,233,10,4104696055,56,Back,4104696057,347,,,,,,,,,,,,,,,,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521427983,11,1,1,1,19,b3vbyitzi3nrw9ehj1eoko219,1,54.1,0,2023-03-18T13:03:43.722Z,2023-03-21T03:39:36Z,4104696855,212,36.7,4104696849,56,Right,4104696847,107,,4104696851,140,86.8,4104696857,213,0.4,4104696861,1,,4104696853,141,17.7,,,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521427991,12,50,1,1,21,b3vbyitzi3nrw9ehj1eoko219,1,86.9,17.2,2023-03-18T13:03:46.137Z,2023-03-21T03:39:46Z,4104697041,233,27,4104696919,56,Right,4104696921,286,,,,,,,,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521427995,27,7,1,1,23,5jjqm8h6qm1w4s5f93uubhdrj,1,13.1,82.8,2023-03-18T13:03:47.276Z,2023-03-21T03:39:50Z,4104696981,233,12,4104696937,285,,4104696935,56,Back,4111927515,383,,4113621551,178,,,,,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521427999,28,49,1,1,24,5jjqm8h6qm1w4s5f93uubhdrj,1,10.8,86.8,2023-03-18T13:03:48.990Z,2023-03-21T03:40:01Z,,,,,,,,,,,,,,,,,,,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521428089,29,1,1,1,26,5jjqm8h6qm1w4s5f93uubhdrj,1,11,91.8,2023-03-18T13:03:50.916Z,2023-03-21T03:40:04Z,4104697415,155,,4104697419,140,48.0,4104697417,56,Back,4104697423,212,39.7,4104697421,141,79.9,4113621647,178,,4104697427,1,,4104697425,213,6.1,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521428095,30,50,1,1,29,5jjqm8h6qm1w4s5f93uubhdrj,1,49.9,70.4,2023-03-18T13:03:53.458Z,2023-03-21T03:40:12Z,4104697463,56,Back,4104697465,286,,4104697843,233,13,,,,,,,,,,,,,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521428171,13,7,1,1,29,b3vbyitzi3nrw9ehj1eoko219,1,50.1,29.6,2023-03-18T13:03:54.041Z,2023-03-21T03:40:15Z,4104697837,233,30,4104697805,56,Center,4113621743,178,,4104697807,285,,4111927813,385,,,,,,,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521428151,31,1,1,1,30,5jjqm8h6qm1w4s5f93uubhdrj,0,45.9,71.4,2023-03-18T13:03:55.037Z,2023-03-21T03:40:20Z,4104697691,140,43.6,4104697697,213,4.5,4113621769,388,,4104697695,212,9.5,4104697689,56,Back,4104697687,3,,4104697693,141,57.9,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521428403,14,61,1,1,31,b3vbyitzi3nrw9ehj1eoko219,1,57.8,49.1,2023-03-18T13:03:55.787Z,2023-03-21T03:40:27Z,4104698977,56,Center,4113621833,178,,,,,,,,,,,,,,,,,,,,4wzaq9gqohygfo22tjibldfjd,D. Mândroiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521428719,15,27,1,1,35,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2023-03-18T13:03:59.479Z,2023-03-21T03:40:54Z,4104700593,41,Injury,4104700595,53,43dtg3eg858i3agncnpq3p1wp,4104700661,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521428617,32,27,1,1,35,5jjqm8h6qm1w4s5f93uubhdrj,1,0,0,2023-03-18T13:03:59.479Z,2023-03-21T03:40:54Z,4104700679,233,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521429131,16,28,1,2,27,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2023-03-18T13:04:51.254Z,2023-03-21T03:41:04Z,4104702617,233,33,4104702593,55,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521429121,33,28,1,2,27,5jjqm8h6qm1w4s5f93uubhdrj,1,0,0,2023-03-18T13:04:51.254Z,2023-03-21T03:41:05Z,4104702625,233,16,4104702569,55,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521429589,17,68,1,2,40,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2023-03-18T13:05:04.178Z,2023-03-21T03:41:07Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521429595,34,68,1,2,40,5jjqm8h6qm1w4s5f93uubhdrj,0,0,0,2023-03-18T13:05:04.439Z,2023-03-21T03:41:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521429649,19,1,1,2,41,b3vbyitzi3nrw9ehj1eoko219,0,46.1,53.9,2023-03-18T13:05:05.348Z,2023-03-21T03:41:18Z,4104705233,141,32.7,4113622279,178,,4104705223,56,Center,4104705235,212,37.8,4104705221,155,,4104705239,1,,4104705229,140,79.4,4104705237,213,5.9,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521429623,18,49,1,2,41,b3vbyitzi3nrw9ehj1eoko219,1,46.1,53.9,2023-03-18T13:05:05.369Z,2023-03-21T03:41:15Z,,,,,,,,,,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521429695,35,1,1,2,43,5jjqm8h6qm1w4s5f93uubhdrj,1,26.5,75.3,2023-03-18T13:05:07.253Z,2023-03-21T03:41:21Z,4104705433,3,,4104705441,212,18.8,4104705443,213,5.3,4104705439,141,52.2,4104705435,56,Back,4113622327,388,,4104705437,140,36.3,,,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521429717,36,1,1,2,44,5jjqm8h6qm1w4s5f93uubhdrj,1,36.7,54,2023-03-18T13:05:08.586Z,2023-03-21T03:41:31Z,4113622409,21,,4113622407,178,,4104705563,212,4.7,4104705557,56,Back,4104705561,141,59.4,4104705565,213,2.2,4104705559,140,33.9,,,,boc9kr63xs5j2lx89tl1vjxsl,O. Norburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521429721,37,49,1,2,45,5jjqm8h6qm1w4s5f93uubhdrj,1,33.9,59.6,2023-03-18T13:05:09.217Z,2023-03-21T04:12:37Z,,,,,,,,,,,,,,,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521429759,38,1,1,2,46,5jjqm8h6qm1w4s5f93uubhdrj,1,33.9,59.6,2023-03-18T13:05:10.159Z,2023-03-21T03:41:38Z,4104705825,213,5.6,4104705811,56,Center,4104705823,212,23.8,4104705815,140,51.3,4113622453,178,,4104705819,141,37.1,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521429769,39,61,1,2,47,5jjqm8h6qm1w4s5f93uubhdrj,0,49,36.9,2023-03-18T13:05:11.251Z,2023-03-21T03:41:46Z,4113622541,178,,4104705859,56,Back,,,,,,,,,,,,,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
