id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/13/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2486669991,7,1,1,0,57,8rfydplrc9ki0sirqi0drcybk,0,36,19.4,2022-11-19T15:02:48.649Z,2022-11-22T07:03:13Z,3923446299,212,1.2,3921289281,56,Back,3923446295,140,34.9,3923446331,286,,3923779863,178,,3923451121,233,17,3923446297,141,19.2,3923446329,236,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,3923446301,213,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670049,17,74,1,0,57,69t8imcdaqlgfbds2p58596my,1,66.8,80.1,2022-11-19T15:02:48.705Z,2022-11-22T06:39:52Z,3921289531,56,Left,3923779883,178,,3923446107,285,,3923451129,233,7,,,,,,,,,,,,,16rur8pbshrs9xypsq7mnxzhl,O. Afolayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670073,18,3,1,0,58,69t8imcdaqlgfbds2p58596my,0,66.1,90.8,2022-11-19T15:02:50.084Z,2022-11-22T05:06:18Z,3921289627,56,Left,3923446695,464,,3921289629,286,,3923779971,178,,3921289711,211,,,,,,,,,,,16rur8pbshrs9xypsq7mnxzhl,O. Afolayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670127,9,44,1,1,0,8rfydplrc9ki0sirqi0drcybk,1,28,14,2022-11-19T15:02:51.274Z,2022-11-22T07:03:14Z,3921293673,233,19,3921289933,56,Back,3921289935,285,,,,,,,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670159,19,44,1,1,0,69t8imcdaqlgfbds2p58596my,0,72,86,2022-11-19T15:02:51.275Z,2022-11-22T05:06:22Z,3921290073,56,Left,3921290075,286,,3921293695,233,9,,,,,,,,,,,,,,,,16rur8pbshrs9xypsq7mnxzhl,O. Afolayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670029,8,1,1,1,0,8rfydplrc9ki0sirqi0drcybk,0,28.3,15.2,2022-11-19T15:02:51.377Z,2022-11-22T07:03:14Z,3921289435,212,5.0,3923780203,388,,3921289431,140,25.1,3921289429,56,Back,3921289427,3,,3921289433,141,20.7,3921289437,213,2.3,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487150591,892,83,1,1,2,8rfydplrc9ki0sirqi0drcybk,1,21.3,15.9,2022-11-19T15:02:53.574Z,2022-11-22T06:40:45Z,3923835395,399,87428,,,,,,,,,,,,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670181,20,1,1,1,7,69t8imcdaqlgfbds2p58596my,1,92.6,88.7,2022-11-19T15:02:58.676Z,2022-11-22T05:06:35Z,3921290163,212,29.2,3921290157,56,Center,3921290165,213,3.7,3923780283,178,,3921290161,141,64.8,3921290159,140,69.5,,,,,,,az767vfe6ig8vwir9uu2eu3th,E. Kachunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670201,21,1,1,1,8,69t8imcdaqlgfbds2p58596my,1,69.5,64.8,2022-11-19T15:02:59.705Z,2022-11-22T05:06:39Z,3921290263,56,Center,3921290267,141,46.7,3921290269,212,12.4,3921290271,213,4.9,3921290265,140,71.2,3923780307,178,,,,,,,,7ybjr8x5s8j4zj17p544h6rmy,G. Thomason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670221,22,1,1,1,9,69t8imcdaqlgfbds2p58596my,0,71.2,46.7,2022-11-19T15:03:00.783Z,2022-11-22T05:06:43Z,3923780347,178,,3921290375,140,84.8,3921290371,56,Center,3921290379,212,17.7,3921290381,213,0.6,3921290377,141,62.0,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670367,10,12,1,1,10,8rfydplrc9ki0sirqi0drcybk,1,12.5,41.8,2022-11-19T15:03:01.327Z,2022-11-22T05:06:49Z,3923780405,178,,3921291191,212,8.9,3921291193,213,0.4,3921291185,56,Back,3921291189,141,46.4,3921291187,140,20.4,,,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670265,23,61,1,1,10,69t8imcdaqlgfbds2p58596my,1,74.9,54.9,2022-11-19T15:03:01.976Z,2022-11-22T05:06:56Z,3921290611,56,Center,3923780477,178,,,,,,,,,,,,,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487150743,900,83,1,1,11,8rfydplrc9ki0sirqi0drcybk,1,18.3,49.8,2022-11-19T15:03:03.228Z,2022-11-22T06:41:52Z,3923836211,399,87428,,,,,,,,,,,,,,,,,,,,,,74fouzsgp25muot2pp6as5otl,D. Batty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670323,24,1,1,1,11,69t8imcdaqlgfbds2p58596my,1,70.5,59.7,2022-11-19T15:03:03.242Z,2022-11-22T05:07:10Z,3923780531,178,,3921290927,140,73.5,3921290933,213,5.1,3921290929,141,48.7,3921290931,212,8.1,3921301247,210,15,3921290925,56,Center,,,,az767vfe6ig8vwir9uu2eu3th,E. Kachunga,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670329,25,15,1,1,13,69t8imcdaqlgfbds2p58596my,1,77.4,48,2022-11-19T15:03:04.803Z,2022-11-22T05:07:11Z,3921301303,215,,3921301295,55,24,3921301307,146,99.3,3921290985,56,Center,3921290981,18,,3921300609,20,,3921301291,78,,3921301299,102,50.0,6q06inb8ukzfsrxy0arxl78q1,A. Morley,3921301309,147,50,,3921301301,103,10.8,3921301341,233,11,3921290977,22,3921301305,328,3921301293,29,3923780567,178,,,,,,,,,,,,,,,,,
2486670369,11,10,1,1,14,8rfydplrc9ki0sirqi0drcybk,1,1.4,50.3,2022-11-19T15:03:05.538Z,2022-11-22T05:07:14Z,3923448137,180,,3921291207,56,Back,3923448133,174,,3923448139,376,,3921291205,182,,3923448135,381,,3921301395,233,25,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670377,26,13,1,1,15,69t8imcdaqlgfbds2p58596my,1,93.2,58.3,2022-11-19T15:03:06.601Z,2022-11-22T05:07:17Z,3921304519,231,54.5,3921304515,458,,3923448667,89,,3923448665,17,,3921304513,103,18.1,3921304517,230,95.9,3921304509,83,,3921303547,72,,dlek4e9wgzy10smm0ph933nu2,O. Beck,3923780617,178,,,3921291237,56,Center,3921291233,22,,3921304511,102,3921420233,214,3921420235,328,,,57.5,,,,,,,,,,,,,,,,
2487079823,718,5,1,1,16,8rfydplrc9ki0sirqi0drcybk,1,-1.4,37.5,2022-11-19T15:03:07.308Z,2022-11-22T05:07:22Z,3923451067,233,865,3923450869,56,Back,3923450871,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487079819,865,5,1,1,16,69t8imcdaqlgfbds2p58596my,0,101.4,62.5,2022-11-19T15:03:07.308Z,2022-11-22T05:07:22Z,3923450785,56,Center,3923451071,233,718,3923450787,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670875,12,1,1,1,35,8rfydplrc9ki0sirqi0drcybk,0,2.1,49.4,2022-11-19T15:03:26.710Z,2022-11-22T05:07:34Z,3923449041,124,,3921293797,212,80.7,3921293793,141,32.8,3923449043,237,,3921293805,1,,3921293787,56,Center,3921293801,213,6.1,3921293789,140,78.2,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670911,27,49,1,1,43,69t8imcdaqlgfbds2p58596my,1,26.1,75.4,2022-11-19T15:03:34.698Z,2022-11-22T05:07:47Z,,,,,,,,,,,,,,,,,,,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486671003,28,1,1,1,43,69t8imcdaqlgfbds2p58596my,1,26.1,75.4,2022-11-19T15:03:34.788Z,2022-11-22T05:07:51Z,3921294501,141,45.7,3923780783,178,,3921294503,212,26.0,3921294499,140,10.5,3921294505,213,4.0,3921294497,56,Back,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486671039,29,1,1,1,46,69t8imcdaqlgfbds2p58596my,0,13.2,46.7,2022-11-19T15:03:37.974Z,2022-11-22T05:07:56Z,3921294669,141,55.5,3921294671,212,77.2,3921294673,213,0.1,3921294663,155,,3921294667,140,86.5,3921294665,56,Center,3923780805,178,,3921294675,1,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486671041,13,52,1,1,52,8rfydplrc9ki0sirqi0drcybk,1,11.2,37.1,2022-11-19T15:03:43.476Z,2022-11-22T05:07:58Z,3923450289,377,,3923780823,178,,,,,,,,,,,,,,,,,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486671141,14,1,1,1,54,8rfydplrc9ki0sirqi0drcybk,1,11.7,34.6,2022-11-19T15:03:45.419Z,2022-11-22T05:08:00Z,3921295185,56,Back,3923780835,178,,3921295193,213,1.2,3921295191,212,28.5,3921295187,140,21.4,3921295183,123,,3921295189,141,73.8,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486671225,15,1,1,1,57,8rfydplrc9ki0sirqi0drcybk,0,20.7,82.4,2022-11-19T15:03:48.833Z,2022-11-22T05:08:05Z,3921295581,212,64.3,3921295577,140,81.9,3921295573,155,,3921295589,1,,3923780873,178,,3921295579,141,78.7,3921295575,56,Center,3921295585,213,6.2,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487080085,866,59,1,2,1,69t8imcdaqlgfbds2p58596my,1,0,0,2022-11-19T15:03:52.504Z,2022-11-22T05:08:08Z,3923450521,56,Back,,,,,,,,,,,,,,,,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486671271,30,12,1,2,1,69t8imcdaqlgfbds2p58596my,1,17.6,13.1,2022-11-19T15:03:52.524Z,2022-11-22T05:08:12Z,3921295821,213,5.3,3923780911,178,,3921295865,167,,3921295815,140,24.0,3921295819,212,12.0,3921295813,56,Back,3921295817,141,0.0,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486671569,16,5,1,2,5,8rfydplrc9ki0sirqi0drcybk,1,76,101.4,2022-11-19T15:03:57.162Z,2022-11-22T05:08:15Z,3921297481,233,31,3921297477,56,Left,3921297479,347,,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486671275,31,5,1,2,5,69t8imcdaqlgfbds2p58596my,0,24,-1.4,2022-11-19T15:03:57.162Z,2022-11-22T05:08:15Z,3921297533,233,16,3921295825,56,Back,3921295827,347,,,,,,,,,,,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486671647,17,1,1,2,21,8rfydplrc9ki0sirqi0drcybk,1,76,100,2022-11-19T15:04:12.333Z,2022-11-22T05:08:19Z,3921297895,140,66.5,3921297901,213,3.8,3921297893,56,Left,3921297897,141,89.9,3921297891,107,,3921297899,212,12.6,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486671763,18,1,1,2,24,8rfydplrc9ki0sirqi0drcybk,1,64.6,89.9,2022-11-19T15:04:15.793Z,2022-11-22T05:08:23Z,3921298349,212,46.8,3923780991,178,,3921298347,141,41.0,3921298343,56,Back,3921298353,1,,3921298351,213,3.9,3921298345,140,33.3,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
