id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2545032155,3,49,1,1,2,5pfqedkme2kabtqhkln35pf3l,1,13.1,73.5,2023-05-07T11:04:44.184Z,2023-05-10T01:06:16Z,,,,,,,,,,,,,,,,,,,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032173,4,12,1,1,2,5pfqedkme2kabtqhkln35pf3l,1,13.1,73.5,2023-05-07T11:04:44.194Z,2023-05-10T01:06:20Z,4257959139,213,0.9,4265540555,178,,4257959131,56,Back,4257959135,141,100.0,4262150285,167,,4257959133,140,26.7,4257959137,212,23.9,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032175,5,5,1,1,4,5pfqedkme2kabtqhkln35pf3l,0,26.7,101.2,2023-05-07T11:04:46.229Z,2023-05-10T01:06:27Z,4257959145,56,Back,4257959921,233,25,4257959147,347,,,,,,,,,,,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032285,25,5,1,1,4,69t8imcdaqlgfbds2p58596my,1,73.3,-1.2,2023-05-07T11:04:46.229Z,2023-05-10T01:06:26Z,4257959873,56,Right,4257959875,347,,4257959905,233,5,,,,,,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032333,26,1,1,1,13,69t8imcdaqlgfbds2p58596my,1,79.7,0,2023-05-07T11:04:54.944Z,2023-05-10T01:06:34Z,4257960155,212,12.5,4257960151,141,14.0,4257960143,56,Right,4257960147,140,86.8,4257960159,213,0.9,4257960141,107,,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032353,27,1,1,1,14,69t8imcdaqlgfbds2p58596my,0,85.5,8.6,2023-05-07T11:04:55.861Z,2023-05-10T01:06:46Z,4257960277,141,0.0,4265541239,178,,4257960281,213,4.0,4257960273,56,Right,4257960323,156,,4257960275,140,79.3,4257960279,212,9.5,,,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032419,7,5,1,1,15,5pfqedkme2kabtqhkln35pf3l,1,24.4,101.5,2023-05-07T11:04:57.341Z,2023-05-10T01:06:53Z,4257960651,56,Back,4257964715,233,28,4257960653,347,,,,,,,,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032377,28,5,1,1,15,69t8imcdaqlgfbds2p58596my,0,75.6,-1.5,2023-05-07T11:04:57.341Z,2023-05-10T01:06:54Z,4257960427,347,,4257964737,233,7,4257960425,56,Right,,,,,,,,,,,,,,,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032413,6,43,1,1,17,5pfqedkme2kabtqhkln35pf3l,1,0,0,2023-05-07T11:04:58.655Z,2023-05-07T11:05:44Z,4257960609,213,0.6,4257960597,168,0,4257960605,141,100.0,4257960595,3,0,4257960607,212,0.1,4257960603,140,28.0,4257965593,144,1,4257960599,56,Back,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032811,8,1,1,1,34,5pfqedkme2kabtqhkln35pf3l,1,29.8,100,2023-05-07T11:05:15.542Z,2023-05-10T01:07:05Z,4257964955,107,,4257962837,213,6.0,4257962829,56,Back,4257962833,141,93.2,4257962835,212,17.9,4257962831,140,46.0,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032841,9,1,1,1,38,5pfqedkme2kabtqhkln35pf3l,1,46,93.2,2023-05-07T11:05:19.499Z,2023-05-10T01:07:14Z,4257963009,212,12.2,4265541747,178,,4257963005,140,34.4,4257963001,56,Back,4257963007,141,95.0,4257963011,213,3.0,,,,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032889,10,1,1,1,39,5pfqedkme2kabtqhkln35pf3l,1,34.4,95,2023-05-07T11:05:20.862Z,2023-05-10T01:07:18Z,4257963283,140,24.1,4257963287,212,11.5,4257963279,56,Back,4257963289,213,3.5,4265541789,178,,4257963285,141,89.3,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032989,11,1,1,1,41,5pfqedkme2kabtqhkln35pf3l,1,23,88.7,2023-05-07T11:05:22.839Z,2023-05-10T01:07:20Z,4265541827,178,,4257963927,140,8.2,4257963931,212,31.4,4257963929,141,48.5,4257963933,213,4.2,4257963925,56,Back,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033049,12,1,1,1,46,5pfqedkme2kabtqhkln35pf3l,1,9.6,37.9,2023-05-07T11:05:27.907Z,2023-05-10T01:07:22Z,4257964273,213,5.7,4257964263,155,,4257964267,140,43.5,4257964265,56,Back,4265541839,178,,4257964275,1,,4257964269,141,5.9,4257964271,212,41.7,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033057,13,61,1,1,48,5pfqedkme2kabtqhkln35pf3l,0,43.5,5.9,2023-05-07T11:05:30.051Z,2023-05-10T01:07:32Z,4265542003,178,,4257964325,56,Back,4265542001,21,,,,,,,,,,,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033077,14,5,1,1,49,5pfqedkme2kabtqhkln35pf3l,0,42.9,-1.5,2023-05-07T11:05:31.115Z,2023-05-10T01:07:40Z,4257964423,347,,4257965035,233,29,4257964421,56,Back,,,,,,,,,,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033181,29,5,1,1,49,69t8imcdaqlgfbds2p58596my,1,57.1,101.5,2023-05-07T11:05:31.115Z,2023-05-10T01:07:39Z,4257965001,233,14,4257964973,347,,4257964971,56,Left,,,,,,,,,,,,,,,,awsbedog2zaz7zpjucbcba82y,S. Shoretire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033219,30,1,1,1,56,69t8imcdaqlgfbds2p58596my,1,58,100,2023-05-07T11:05:37.470Z,2023-05-10T01:07:46Z,4257965169,56,Back,4257965175,212,13.0,4257965171,140,46.7,4257965177,213,3.6,4257965173,141,93.5,4257965167,107,,,,,,,,64tpd90skhh1yj8yztefhahn9,D. John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033371,31,1,1,1,58,69t8imcdaqlgfbds2p58596my,1,45.3,89.9,2023-05-07T11:05:40.266Z,2023-05-10T01:07:49Z,4257966033,212,24.3,4265542427,178,,4257966029,140,34.3,4257966027,56,Back,4257966031,141,58.4,4257966035,213,4.2,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033415,32,1,1,2,6,69t8imcdaqlgfbds2p58596my,1,36.6,63.9,2023-05-07T11:05:47.390Z,2023-05-10T01:07:54Z,4257966263,56,Back,4257966267,141,78.8,4257966269,212,10.2,4257966271,213,1.5,4265542521,178,,4257966265,140,37.4,,,,,,,aqu903olqgqkljzwr658cogd1,Ricardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033477,33,1,1,2,10,69t8imcdaqlgfbds2p58596my,1,37.5,74.8,2023-05-07T11:05:51.393Z,2023-05-10T01:07:56Z,4257966559,213,4.1,4257966551,56,Back,4265542545,178,,4257966555,141,57.0,4257966553,140,29.4,4257966557,212,14.8,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033563,34,1,1,2,13,69t8imcdaqlgfbds2p58596my,1,29.3,59.4,2023-05-07T11:05:54.702Z,2023-05-10T01:08:00Z,4257967031,141,77.3,4257967035,213,1.5,4257967027,56,Back,4265542605,178,,4257967033,212,12.2,4257967029,140,30.4,,,,,,,aqu903olqgqkljzwr658cogd1,Ricardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033621,35,1,1,2,17,69t8imcdaqlgfbds2p58596my,0,37.5,91.4,2023-05-07T11:05:59.190Z,2023-05-10T01:08:04Z,4257967383,141,73.0,4257967387,213,6.1,4257967379,56,Center,4257967389,1,,4257967377,155,,4257967381,140,88.8,4257967385,212,55.3,4265542747,178,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033619,15,52,1,2,21,5pfqedkme2kabtqhkln35pf3l,1,12.6,27.3,2023-05-07T11:06:02.448Z,2023-05-10T01:08:19Z,4262154263,378,,4265543017,178,,,,,,,,,,,,,,,,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033849,16,1,1,2,29,5pfqedkme2kabtqhkln35pf3l,1,13.8,42.9,2023-05-07T11:06:10.461Z,2023-05-10T01:08:23Z,4265543089,178,,4262154627,287,,4257968633,212,41.0,4257968625,123,,4257968631,141,4.0,4257968629,140,43.6,4262155021,1,,4257968627,56,Back,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,4257968635,213,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033853,17,50,1,2,33,5pfqedkme2kabtqhkln35pf3l,1,46.4,3.8,2023-05-07T11:06:14.901Z,2023-05-10T01:08:37Z,4257968649,286,,4257969017,233,36,4257968647,56,Back,,,,,,,,,,,,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033903,36,7,1,2,34,69t8imcdaqlgfbds2p58596my,1,53.6,96.2,2023-05-07T11:06:15.466Z,2023-05-10T01:08:41Z,4265543383,178,,4262155389,383,,4257968923,285,,4257968921,56,Left,4257968997,233,17,,,,,,,,,,awsbedog2zaz7zpjucbcba82y,S. Shoretire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
